date,예금금리비교
2023-05-27,7.08702
2023-05-28,7.5039
2023-05-29,8.54611
2023-05-30,17.96074
2023-05-31,18.18655
2023-06-01,19.71512
2023-06-02,16.51902
2023-06-03,8.42452
2023-06-04,8.92826
2023-06-05,16.22372
2023-06-06,13.42713
2023-06-07,19.29824
2023-06-08,16.51902
2023-06-09,15.3031
2023-06-10,7.85131
2023-06-11,9.1367
2023-06-12,16.22372
2023-06-13,16.03265
2023-06-14,16.27583
2023-06-15,17.68282
2023-06-16,13.56609
2023-06-17,7.71235
2023-06-18,8.25082
2023-06-19,16.51902
2023-06-20,16.22372
2023-06-21,17.16171
2023-06-22,15.70262
2023-06-23,15.33784
2023-06-24,7.43442
2023-06-25,8.04238
2023-06-26,16.31057
2023-06-27,17.64808
2023-06-28,15.07729
2023-06-29,15.18151
2023-06-30,18.70766
2023-07-01,10.1268
2023-07-02,11.15164
2023-07-03,22.89386
2023-07-04,22.54646
2023-07-05,27.21903
2023-07-06,26.10734
2023-07-07,19.36772
2023-07-08,10.33524
2023-07-09,9.91836
2023-07-10,21.50425
2023-07-11,17.50911
2023-07-12,18.95084
2023-07-13,17.71756
2023-07-14,16.03265
2023-07-15,8.73718
2023-07-16,8.38978
2023-07-17,18.01285
2023-07-18,17.82178
2023-07-19,16.65798
2023-07-20,16.79694
2023-07-21,16.98801
2023-07-22,8.07712
2023-07-23,8.70244
2023-07-24,17.7523
2023-07-25,20.93104
2023-07-26,16.97064
2023-07-27,17.30067
2023-07-28,17.80441
2023-07-29,8.94563
2023-07-30,10.3005
2023-07-31,23.34549
2023-08-01,22.16432
2023-08-02,22.56383
2023-08-03,17.83915
2023-08-04,18.2734
2023-08-05,9.01511
2023-08-06,11.32534
2023-08-07,23.34549
2023-08-08,19.28087
2023-08-09,18.2734
2023-08-10,17.90863
2023-08-11,18.16918
2023-08-12,10.63053
2023-08-13,10.05732
2023-08-14,19.33298
2023-08-15,11.69011
2023-08-16,19.69775
2023-08-17,18.46447
2023-08-18,17.7523
2023-08-19,8.98037
2023-08-20,9.60569
2023-08-21,18.7424
2023-08-22,16.44953
2023-08-23,16.91853
2023-08-24,17.71756
2023-08-25,17.12697
2023-08-26,9.6578
2023-08-27,9.72728
2023-08-28,18.63817
2023-08-29,18.30814
2023-08-30,18.9161
2023-08-31,18.56869
2023-09-01,18.42973
2023-09-02,10.07469
2023-09-03,10.10943
2023-09-04,20.01042
2023-09-05,18.98558
2023-09-06,18.46447
2023-09-07,20.06253
2023-09-08,17.76967
2023-09-09,12.2807
2023-09-10,10.61316
2023-09-11,18.32551
2023-09-12,18.34288
2023-09-13,17.31804
2023-09-14,18.22129
2023-09-15,17.14434
2023-09-16,10.42209
2023-09-17,10.40472
2023-09-18,20.40993
2023-09-19,18.69029
2023-09-20,19.07243
2023-09-21,19.50668
2023-09-22,17.05749
2023-09-23,11.09953
2023-09-24,13.49661
2023-09-25,24.54403
2023-09-26,24.3877
2023-09-27,22.7549
2023-09-28,11.44693
2023-09-29,9.86624
2023-09-30,10.94319
2023-10-01,12.43703
2023-10-02,17.49174
2023-10-03,21.12211
2023-10-04,45.37085
2023-10-05,36.39048
2023-10-06,29.65085
2023-10-07,14.20878
2023-10-08,12.78443
2023-10-09,15.1294
2023-10-10,36.58155
2023-10-11,32.93381
2023-10-12,32.84696
2023-10-13,27.5317
2023-10-14,15.11203
2023-10-15,16.44953
2023-10-16,36.1994
2023-10-17,37.32846
2023-10-18,44.55445
2023-10-19,43.14747
2023-10-20,47.12523
2023-10-21,18.6208
2023-10-22,19.45457
2023-10-23,47.50738
2023-10-24,50.44293
2023-10-25,47.97637
2023-10-26,42.41792
2023-10-27,40.02084
2023-10-28,18.29077
2023-10-29,27.63592
2023-10-30,58.81535
2023-10-31,49.38335
2023-11-01,49.74813
2023-11-02,42.88692
2023-11-03,35.79989
2023-11-04,20.16675
2023-11-05,20.87892
2023-11-06,40.71565
2023-11-07,37.32846
2023-11-08,39.15233
2023-11-09,31.30102
2023-11-10,31.31839
2023-11-11,15.7721
2023-11-12,15.16414
2023-11-13,35.0356
2023-11-14,36.33837
2023-11-15,33.78495
2023-11-16,32.0132
2023-11-17,24.68299
2023-11-18,13.53135
2023-11-19,14.26089
2023-11-20,36.12992
2023-11-21,32.0132
2023-11-22,29.02553
2023-11-23,27.09744
2023-11-24,28.52179
2023-11-25,14.03508
2023-11-26,14.12193
2023-11-27,30.50199
2023-11-28,28.03543
2023-11-29,30.77992
2023-11-30,32.16953
2023-12-01,28.99079
2023-12-02,13.91349
2023-12-03,14.97307
2023-12-04,29.23397
2023-12-05,31.33576
2023-12-06,28.88657
2023-12-07,25.36043
2023-12-08,22.85912
2023-12-09,12.03751
2023-12-10,13.30554
2023-12-11,28.29598
2023-12-12,23.65815
2023-12-13,22.78964
2023-12-14,25.03039
2023-12-15,20.67048
2023-12-16,11.27323
2023-12-17,12.24596
2023-12-18,23.31075
2023-12-19,20.8963
2023-12-20,21.13948
2023-12-21,23.17179
2023-12-22,21.69532
2023-12-23,12.73232
2023-12-24,10.61316
2023-12-25,13.94823
2023-12-26,28.29598
2023-12-27,26.33315
2023-12-28,26.42001
2023-12-29,24.16188
2023-12-30,14.76463
2023-12-31,12.90602
2024-01-01,16.43216
2024-01-02,33.33333
2024-01-03,27.82699
2024-01-04,27.58381
2024-01-05,26.12471
2024-01-06,13.39239
2024-01-07,14.12193
2024-01-08,25.13461
2024-01-09,25.42991
2024-01-10,26.48949
2024-01-11,26.73267
2024-01-12,20.18412
2024-01-13,12.2807
2024-01-14,13.68768
2024-01-15,24.214
2024-01-16,23.44971
2024-01-17,21.22633
2024-01-18,21.33055
2024-01-19,22.70279
2024-01-20,14.19141
2024-01-21,14.39986
2024-01-22,27.04533
2024-01-23,22.85912
2024-01-24,23.31075
2024-01-25,28.46968
2024-01-26,23.5713
2024-01-27,14.85148
2024-01-28,14.46934
2024-01-29,28.29598
2024-01-30,30.06774
2024-01-31,28.31335
2024-02-01,26.81952
2024-02-02,23.03282
2024-02-03,12.31544
2024-02-04,12.24596
2024-02-05,23.77974
2024-02-06,23.67552
2024-02-07,19.64564
2024-02-08,17.38752
2024-02-09,10.17891
2024-02-10,9.43199
2024-02-11,10.33524
2024-02-12,13.21869
2024-02-13,28.13965
2024-02-14,23.93607
2024-02-15,23.41497
2024-02-16,20.14938
2024-02-17,10.26576
2024-02-18,10.96056
2024-02-19,21.97324
2024-02-20,26.59371
2024-02-21,29.6856
2024-02-22,31.61368
2024-02-23,31.38787
2024-02-24,14.31301
2024-02-25,16.25846
2024-02-26,33.45492
2024-02-27,26.35052
2024-02-28,25.09987
2024-02-29,23.18916
2024-03-01,14.41723
2024-03-02,11.56852
2024-03-03,12.43703
2024-03-04,26.42001
2024-03-05,22.87649
2024-03-06,21.60847
2024-03-07,18.04759
2024-03-08,18.25603
2024-03-09,9.15407
2024-03-10,8.963
2024-03-11,19.87146
2024-03-12,17.21382
2024-03-13,16.50165
2024-03-14,14.6083
2024-03-15,14.71252
2024-03-16,8.09449
2024-03-17,9.10196
2024-03-18,18.15181
2024-03-19,16.2932
2024-03-20,17.61334
