date,실손보험가입
2020-07-27,1.93133
2020-07-28,1.71673
2020-07-29,0.64377
2020-07-30,1.07296
2020-07-31,0.75107
2020-08-01,0.85836
2020-08-02,0.53648
2020-08-03,1.71673
2020-08-04,0.53648
2020-08-05,0.85836
2020-08-06,1.71673
2020-08-07,2.03862
2020-08-08,1.07296
2020-08-09,0.96566
2020-08-10,2.89699
2020-08-11,1.07296
2020-08-12,1.28755
2020-08-13,2.14592
2020-08-14,2.78969
2020-08-16,0.75107
2020-08-17,0.96566
2020-08-18,1.07296
2020-08-19,1.93133
2020-08-20,2.03862
2020-08-21,1.07296
2020-08-22,0.53648
2020-08-23,0.85836
2020-08-24,2.03862
2020-08-25,2.89699
2020-08-26,1.18025
2020-08-27,0.96566
2020-08-28,1.82403
2020-08-29,1.93133
2020-08-30,0.75107
2020-08-31,2.25321
2020-09-01,2.5751
2020-09-02,2.46781
2020-09-03,1.07296
2020-09-04,1.50214
2020-09-05,1.28755
2020-09-06,2.46781
2020-09-07,2.78969
2020-09-08,3.43347
2020-09-09,2.14592
2020-09-10,1.28755
2020-09-11,0.75107
2020-09-12,0.85836
2020-09-14,5.57939
2020-09-15,7.08154
2020-09-16,3.32618
2020-09-17,3.00429
2020-09-18,2.78969
2020-09-19,1.39484
2020-09-21,3.64806
2020-09-22,5.68669
2020-09-23,4.82832
2020-09-24,2.89699
2020-09-25,2.14592
2020-09-26,1.39484
2020-09-27,1.39484
2020-09-28,3.43347
2020-09-29,2.46781
2020-09-30,0.75107
2020-10-01,1.07296
2020-10-02,1.07296
2020-10-03,1.60944
2020-10-04,3.00429
2020-10-05,6.43776
2020-10-06,5.90128
2020-10-07,5.3648
2020-10-08,5.3648
2020-10-09,1.50214
2020-10-10,1.50214
2020-10-11,2.03862
2020-10-12,4.72103
2020-10-13,5.57939
2020-10-14,4.61373
2020-10-15,4.82832
2020-10-16,2.89699
2020-10-17,0.85836
2020-10-18,1.71673
2020-10-19,2.5751
2020-10-20,2.03862
2020-10-21,2.14592
2020-10-22,3.86266
2020-10-23,2.46781
2020-10-24,2.6824
2020-10-25,0.53648
2020-10-26,3.32618
2020-10-27,3.43347
2020-10-28,3.64806
2020-10-29,3.11158
2020-10-30,2.5751
2020-10-31,1.28755
2020-11-01,1.93133
2020-11-02,4.82832
2020-11-03,3.21888
2020-11-04,1.39484
2020-11-05,1.93133
2020-11-06,2.36051
2020-11-07,0.96566
2020-11-08,1.82403
2020-11-09,5.3648
2020-11-10,3.64806
2020-11-11,2.5751
2020-11-12,5.15021
2020-11-13,4.82832
2020-11-14,1.60944
2020-11-15,1.39484
2020-11-16,4.18454
2020-11-17,3.43347
2020-11-18,5.68669
2020-11-19,5.3648
2020-11-20,3.11158
2020-11-21,1.39484
2020-11-22,1.50214
2020-11-23,3.21888
2020-11-24,3.00429
2020-11-25,3.43347
2020-11-26,2.14592
2020-11-27,4.18454
2020-11-28,1.50214
2020-11-29,1.50214
2020-11-30,3.11158
2020-12-01,1.82403
2020-12-02,4.29184
2020-12-03,3.43347
2020-12-04,3.11158
2020-12-05,2.03862
2020-12-06,1.28755
2020-12-07,4.50643
2020-12-08,3.54077
2020-12-09,7.08154
2020-12-10,11.26609
2020-12-11,4.39914
2020-12-12,1.60944
2020-12-13,2.14592
2020-12-14,5.68669
2020-12-15,5.15021
2020-12-16,5.15021
2020-12-17,6.22317
2020-12-18,5.68669
2020-12-19,2.89699
2020-12-20,0.53648
2020-12-21,5.3648
2020-12-22,5.4721
2020-12-23,3.96995
2020-12-24,5.15021
2020-12-25,2.25321
2020-12-26,2.6824
2020-12-27,3.21888
2020-12-28,7.40343
2020-12-29,5.15021
2020-12-30,8.36909
2020-12-31,5.79399
2021-01-01,0.96566
2021-01-02,1.60944
2021-01-03,1.60944
2021-01-04,2.89699
2021-01-05,3.64806
2021-01-06,3.96995
2021-01-07,4.39914
2021-01-08,3.64806
2021-01-09,1.07296
2021-01-10,0.96566
2021-01-11,2.89699
2021-01-12,4.39914
2021-01-13,3.00429
2021-01-14,3.75536
2021-01-15,5.04291
2021-01-16,1.82403
2021-01-17,1.39484
2021-01-18,5.68669
2021-01-19,8.36909
2021-01-20,5.3648
2021-01-21,4.18454
2021-01-22,4.18454
2021-01-23,2.03862
2021-01-24,2.6824
2021-01-25,5.25751
2021-01-26,3.86266
2021-01-27,3.11158
2021-01-28,2.89699
2021-01-29,2.78969
2021-01-30,1.39484
2021-01-31,2.5751
2021-02-01,4.39914
2021-02-02,3.00429
2021-02-03,5.57939
2021-02-04,4.07725
2021-02-05,3.43347
2021-02-06,1.07296
2021-02-07,0.96566
2021-02-08,4.93562
2021-02-09,4.39914
2021-02-10,2.89699
2021-02-11,0.85836
2021-02-12,1.18025
2021-02-13,1.82403
2021-02-14,1.60944
2021-02-15,5.25751
2021-02-16,3.32618
2021-02-17,4.61373
2021-02-18,3.64806
2021-02-19,4.29184
2021-02-20,1.28755
2021-02-21,0.85836
2021-02-22,4.93562
2021-02-23,6.97424
2021-02-24,6.43776
2021-02-25,4.61373
2021-02-26,4.72103
2021-02-27,1.93133
2021-02-28,3.75536
2021-03-01,4.39914
2021-03-02,4.61373
2021-03-03,4.61373
2021-03-04,5.25751
2021-03-05,3.00429
2021-03-06,1.82403
2021-03-07,3.64806
2021-03-08,4.61373
2021-03-09,4.93562
2021-03-10,6.00858
2021-03-11,5.15021
2021-03-12,3.43347
2021-03-13,1.71673
2021-03-14,2.78969
2021-03-15,4.93562
2021-03-16,6.54506
2021-03-17,5.4721
2021-03-18,3.86266
2021-03-19,4.18454
2021-03-20,2.6824
2021-03-21,2.5751
2021-03-22,3.54077
2021-03-23,5.4721
2021-03-24,5.04291
2021-03-25,4.07725
2021-03-26,3.54077
2021-03-27,2.03862
2021-03-28,1.28755
2021-03-29,5.15021
2021-03-30,4.18454
2021-03-31,5.25751
2021-04-01,3.11158
2021-04-02,4.07725
2021-04-03,2.14592
2021-04-04,1.39484
2021-04-05,3.86266
2021-04-06,4.18454
2021-04-07,2.36051
2021-04-08,4.50643
2021-04-09,3.96995
2021-04-10,1.18025
2021-04-11,0.96566
2021-04-12,4.18454
2021-04-13,4.82832
2021-04-14,2.5751
2021-04-15,3.00429
2021-04-16,3.32618
2021-04-17,2.14592
2021-04-18,0.75107
2021-04-19,4.93562
2021-04-20,5.4721
2021-04-21,3.75536
2021-04-22,3.32618
2021-04-23,3.54077
2021-04-24,1.07296
2021-04-25,1.07296
2021-04-26,3.75536
2021-04-27,3.75536
2021-04-28,3.32618
2021-04-29,3.32618
2021-04-30,4.18454
2021-05-01,1.28755
2021-05-02,1.28755
2021-05-03,5.57939
2021-05-04,5.57939
2021-05-05,1.93133
2021-05-06,3.11158
2021-05-07,3.54077
2021-05-08,1.18025
2021-05-09,1.60944
2021-05-10,5.4721
2021-05-11,6.86695
2021-05-12,4.07725
2021-05-13,3.43347
2021-05-14,4.72103
2021-05-15,1.60944
2021-05-16,2.6824
2021-05-17,4.07725
2021-05-18,4.61373
2021-05-19,1.93133
2021-05-20,3.11158
2021-05-21,3.21888
2021-05-22,1.60944
2021-05-23,1.93133
2021-05-24,4.61373
2021-05-25,3.43347
2021-05-26,6.22317
2021-05-27,6.00858
2021-05-28,4.72103
2021-05-29,0.96566
2021-05-30,3.86266
2021-05-31,6.75965
2021-06-01,4.29184
2021-06-02,5.3648
2021-06-03,4.82832
2021-06-04,3.96995
2021-06-05,1.07296
2021-06-06,1.50214
2021-06-07,6.00858
2021-06-08,4.82832
2021-06-09,5.3648
2021-06-10,4.72103
2021-06-11,7.29613
2021-06-12,3.21888
2021-06-13,3.54077
2021-06-14,5.4721
2021-06-15,9.01287
2021-06-16,7.29613
2021-06-17,8.2618
2021-06-18,5.90128
2021-06-19,3.64806
2021-06-20,3.86266
2021-06-21,11.15879
2021-06-22,8.58369
2021-06-23,12.23175
2021-06-24,10.8369
2021-06-25,12.87553
2021-06-26,4.50643
2021-06-27,7.18884
2021-06-28,21.13733
2021-06-29,38.30472
2021-06-30,100.0
2021-07-01,5.25751
2021-07-02,3.32618
2021-07-03,1.60944
2021-07-04,4.29184
2021-07-05,6.22317
2021-07-06,3.96995
2021-07-07,3.86266
2021-07-08,4.82832
2021-07-09,3.64806
2021-07-10,1.82403
2021-07-11,1.60944
2021-07-12,4.07725
2021-07-13,3.11158
2021-07-14,5.15021
2021-07-15,4.50643
2021-07-16,3.21888
2021-07-17,1.07296
2021-07-18,1.39484
2021-07-19,5.79399
2021-07-20,3.64806
2021-07-21,2.03862
2021-07-22,4.18454
2021-07-23,2.6824
2021-07-24,1.71673
2021-07-25,1.60944
2021-07-26,4.61373
2021-07-27,5.25751
2021-07-28,2.36051
2021-07-29,2.78969
2021-07-30,2.6824
2021-07-31,1.18025
2021-08-01,2.46781
2021-08-02,4.07725
2021-08-03,3.86266
2021-08-04,4.50643
2021-08-05,3.64806
2021-08-06,2.6824
2021-08-07,1.50214
2021-08-08,1.28755
2021-08-09,3.43347
2021-08-10,3.21888
2021-08-11,4.18454
2021-08-12,3.64806
2021-08-13,3.43347
2021-08-14,1.93133
2021-08-15,1.93133
2021-08-16,2.25321
2021-08-17,3.43347
2021-08-18,4.18454
2021-08-19,4.93562
2021-08-20,3.86266
2021-08-21,1.71673
2021-08-22,1.82403
2021-08-23,2.78969
2021-08-24,3.86266
2021-08-25,3.75536
2021-08-26,2.89699
2021-08-27,3.00429
2021-08-28,3.11158
2021-08-29,1.60944
2021-08-30,4.39914
2021-08-31,6.54506
2021-09-01,4.39914
2021-09-02,3.64806
2021-09-03,4.29184
2021-09-04,0.75107
2021-09-05,2.25321
2021-09-06,4.29184
2021-09-07,3.86266
2021-09-08,3.11158
2021-09-09,5.04291
2021-09-10,2.14592
2021-09-11,0.85836
2021-09-12,1.60944
2021-09-13,3.86266
2021-09-14,3.86266
2021-09-15,3.00429
2021-09-16,2.36051
2021-09-17,2.14592
2021-09-18,0.85836
2021-09-19,1.18025
2021-09-20,1.39484
2021-09-21,0.53648
2021-09-22,0.53648
2021-09-23,5.79399
2021-09-24,3.54077
2021-09-25,1.07296
2021-09-26,1.60944
2021-09-27,4.07725
2021-09-28,4.07725
2021-09-29,3.96995
2021-09-30,3.43347
2021-10-01,3.75536
2021-10-02,0.53648
2021-10-03,0.53648
2021-10-04,1.28755
2021-10-05,6.54506
2021-10-06,4.93562
2021-10-07,5.15021
2021-10-08,5.25751
2021-10-09,1.60944
2021-10-10,1.28755
2021-10-11,2.6824
2021-10-12,4.93562
2021-10-13,3.32618
2021-10-14,6.65236
2021-10-15,3.43347
2021-10-16,1.50214
2021-10-17,1.28755
2021-10-18,4.29184
2021-10-19,4.50643
2021-10-20,4.72103
2021-10-21,3.75536
2021-10-22,4.93562
2021-10-23,0.96566
2021-10-24,1.28755
2021-10-25,4.29184
2021-10-26,5.04291
2021-10-27,2.6824
2021-10-28,3.86266
2021-10-29,3.32618
2021-10-30,0.53648
2021-10-31,2.14592
2021-11-01,2.03862
2021-11-02,4.07725
2021-11-03,2.36051
2021-11-04,3.75536
2021-11-05,2.25321
2021-11-06,1.07296
2021-11-07,0.96566
2021-11-08,3.75536
2021-11-09,4.29184
2021-11-10,3.00429
2021-11-11,3.96995
2021-11-12,2.14592
2021-11-13,0.96566
2021-11-14,2.36051
2021-11-15,3.32618
2021-11-16,2.36051
2021-11-17,4.29184
2021-11-18,3.21888
2021-11-19,1.82403
2021-11-20,0.53648
2021-11-21,1.28755
2021-11-22,2.89699
2021-11-23,2.89699
2021-11-24,3.43347
2021-11-25,2.6824
2021-11-26,1.82403
2021-11-27,1.28755
2021-11-28,1.93133
2021-11-29,3.00429
2021-11-30,4.39914
2021-12-01,3.75536
2021-12-02,4.50643
2021-12-03,4.72103
2021-12-04,1.71673
2021-12-05,2.46781
2021-12-06,3.86266
2021-12-07,2.89699
2021-12-08,5.15021
2021-12-09,3.11158
2021-12-10,4.93562
2021-12-11,1.71673
2021-12-12,1.39484
2021-12-13,2.5751
2021-12-14,5.79399
2021-12-15,6.00858
2021-12-16,7.93991
2021-12-17,3.96995
2021-12-18,1.50214
2021-12-19,1.82403
2021-12-20,4.72103
2021-12-21,3.64806
2021-12-22,5.68669
2021-12-23,4.29184
2021-12-24,2.46781
2021-12-25,1.39484
2021-12-26,3.64806
2021-12-27,7.40343
2021-12-28,9.87124
2021-12-29,7.93991
2021-12-30,7.08154
2021-12-31,6.97424
2022-01-01,3.64806
2022-01-02,2.46781
2022-01-03,7.29613
2022-01-04,4.29184
2022-01-05,4.18454
2022-01-06,6.86695
2022-01-07,4.50643
2022-01-08,1.93133
2022-01-09,3.54077
2022-01-10,6.33047
2022-01-11,4.50643
2022-01-12,4.61373
2022-01-13,4.29184
2022-01-14,4.18454
2022-01-15,1.28755
2022-01-16,1.60944
2022-01-17,3.75536
2022-01-18,3.00429
2022-01-19,3.32618
2022-01-20,7.08154
2022-01-21,4.18454
2022-01-22,2.78969
2022-01-23,3.00429
2022-01-24,2.6824
2022-01-25,4.82832
2022-01-26,5.15021
2022-01-27,3.43347
2022-01-28,3.32618
2022-01-29,3.54077
2022-01-30,1.39484
2022-01-31,2.14592
2022-02-01,2.25321
2022-02-02,1.60944
2022-02-03,4.82832
2022-02-04,4.72103
2022-02-05,1.60944
2022-02-06,1.60944
2022-02-07,5.25751
2022-02-08,4.29184
2022-02-09,4.72103
2022-02-10,5.68669
2022-02-11,4.07725
2022-02-12,1.82403
2022-02-13,1.60944
2022-02-14,4.07725
2022-02-15,5.04291
2022-02-16,3.75536
2022-02-17,5.57939
2022-02-18,2.89699
2022-02-19,2.36051
2022-02-20,2.03862
2022-02-21,3.54077
2022-02-22,3.75536
2022-02-23,4.50643
2022-02-24,4.18454
2022-02-25,3.64806
2022-02-26,3.11158
2022-02-27,2.46781
2022-02-28,3.75536
2022-03-01,2.03862
2022-03-02,3.54077
2022-03-03,3.75536
2022-03-04,3.11158
2022-03-05,1.93133
2022-03-06,1.07296
2022-03-07,6.00858
2022-03-08,3.86266
2022-03-09,1.50214
2022-03-10,4.39914
2022-03-11,2.36051
2022-03-12,2.36051
2022-03-13,1.18025
2022-03-14,3.86266
2022-03-15,3.00429
2022-03-16,3.11158
2022-03-17,3.75536
2022-03-18,3.64806
2022-03-19,0.96566
2022-03-20,2.03862
2022-03-21,2.6824
2022-03-22,3.64806
2022-03-23,3.75536
2022-03-24,3.64806
2022-03-25,2.89699
2022-03-26,2.78969
2022-03-27,2.5751
2022-03-28,4.07725
2022-03-29,3.54077
2022-03-30,3.54077
2022-03-31,4.72103
2022-04-01,2.03862
2022-04-02,1.60944
2022-04-03,0.75107
2022-04-04,1.60944
2022-04-05,2.6824
2022-04-06,3.43347
2022-04-07,3.21888
2022-04-08,4.18454
2022-04-09,0.96566
2022-04-10,0.53648
2022-04-11,1.93133
2022-04-12,2.6824
2022-04-13,3.11158
2022-04-14,3.11158
2022-04-15,2.6824
2022-04-16,1.60944
2022-04-17,1.28755
2022-04-18,2.6824
2022-04-19,4.07725
2022-04-20,3.96995
2022-04-21,4.18454
2022-04-22,2.03862
2022-04-23,1.28755
2022-04-24,0.85836
2022-04-25,2.25321
2022-04-26,2.78969
2022-04-27,4.50643
2022-04-28,2.46781
2022-04-29,1.82403
2022-05-02,3.00429
2022-05-03,4.07725
2022-05-04,5.25751
2022-05-06,3.32618
2022-05-07,0.53648
2022-05-08,2.03862
2022-05-09,3.11158
2022-05-10,3.32618
2022-05-11,2.36051
2022-05-12,3.54077
2022-05-13,1.39484
2022-05-14,1.60944
2022-05-15,1.18025
2022-05-16,1.60944
2022-05-17,2.46781
2022-05-18,4.18454
2022-05-19,2.5751
2022-05-20,3.00429
2022-05-21,1.39484
2022-05-23,2.78969
2022-05-24,2.6824
2022-05-25,2.5751
2022-05-26,2.36051
2022-05-27,1.82403
2022-05-28,0.75107
2022-05-29,1.18025
2022-05-30,3.96995
2022-05-31,3.00429
2022-06-01,1.93133
2022-06-02,4.93562
2022-06-03,3.64806
2022-06-04,1.28755
2022-06-05,1.50214
2022-06-06,1.18025
2022-06-07,5.4721
2022-06-08,4.18454
2022-06-09,3.21888
2022-06-10,3.11158
2022-06-11,1.71673
2022-06-12,1.18025
2022-06-13,2.36051
2022-06-14,3.86266
2022-06-15,3.00429
2022-06-16,2.14592
2022-06-17,3.96995
2022-06-18,0.64377
2022-06-19,0.64377
2022-06-20,4.82832
2022-06-21,3.32618
2022-06-22,4.82832
2022-06-23,3.21888
2022-06-24,3.86266
2022-06-25,1.18025
2022-06-26,1.93133
2022-06-27,4.18454
2022-06-28,3.96995
2022-06-29,4.39914
2022-06-30,3.96995
2022-07-01,2.03862
2022-07-02,0.96566
2022-07-03,0.85836
2022-07-04,3.96995
2022-07-05,3.32618
2022-07-06,2.5751
2022-07-07,3.11158
2022-07-08,2.6824
2022-07-09,1.71673
2022-07-10,0.64377
2022-07-11,4.07725
2022-07-12,2.5751
2022-07-13,3.00429
2022-07-14,4.39914
2022-07-15,2.36051
2022-07-16,1.39484
2022-07-17,1.07296
2022-07-18,2.6824
2022-07-19,0.85836
2022-07-20,2.78969
2022-07-21,3.32618
2022-07-22,4.50643
2022-07-23,0.53648
2022-07-24,1.18025
2022-07-25,3.32618
2022-07-26,2.89699
2022-07-27,2.78969
2022-07-28,3.32618
2022-07-29,1.82403
2022-07-30,0.75107
2022-07-31,1.50214
2022-08-01,3.32618
2022-08-02,3.75536
2022-08-03,2.89699
2022-08-04,3.54077
2022-08-05,2.6824
2022-08-06,1.28755
2022-08-07,1.60944
2022-08-08,3.64806
2022-08-09,3.00429
2022-08-10,2.5751
2022-08-11,4.18454
2022-08-12,2.6824
2022-08-13,1.39484
2022-08-15,0.85836
2022-08-16,4.29184
2022-08-17,4.07725
2022-08-18,3.21888
2022-08-19,3.86266
2022-08-20,1.50214
2022-08-21,2.14592
2022-08-22,4.82832
2022-08-23,5.25751
2022-08-24,4.07725
2022-08-25,4.93562
2022-08-26,2.14592
2022-08-27,1.50214
2022-08-28,1.28755
2022-08-29,4.39914
2022-08-30,5.79399
2022-08-31,3.21888
2022-09-01,3.54077
2022-09-02,3.75536
2022-09-03,1.28755
2022-09-04,1.93133
2022-09-05,4.50643
2022-09-06,2.46781
2022-09-07,2.78969
2022-09-08,1.60944
2022-09-09,1.28755
2022-09-10,1.18025
2022-09-11,0.85836
2022-09-12,2.25321
2022-09-13,6.00858
2022-09-14,7.18884
2022-09-15,3.32618
2022-09-16,4.29184
2022-09-17,0.85836
2022-09-18,0.64377
2022-09-19,3.43347
2022-09-20,3.54077
2022-09-21,3.64806
2022-09-22,3.54077
2022-09-23,3.21888
2022-09-24,1.50214
2022-09-25,0.96566
2022-09-26,4.29184
2022-09-27,3.86266
2022-09-28,4.50643
2022-09-29,3.86266
2022-09-30,2.6824
2022-10-01,0.75107
2022-10-02,1.28755
2022-10-03,1.71673
2022-10-04,3.00429
2022-10-05,3.75536
2022-10-06,2.25321
2022-10-07,2.36051
2022-10-08,1.28755
2022-10-09,1.39484
2022-10-10,2.14592
2022-10-11,3.64806
2022-10-12,2.03862
2022-10-13,4.82832
2022-10-14,1.93133
2022-10-15,1.50214
2022-10-16,1.07296
2022-10-17,3.86266
2022-10-18,4.18454
2022-10-19,3.43347
2022-10-20,3.43347
2022-10-21,2.78969
2022-10-22,0.96566
2022-10-23,0.96566
2022-10-24,3.86266
2022-10-25,3.75536
2022-10-26,3.21888
2022-10-27,3.54077
2022-10-28,3.75536
2022-10-29,1.18025
2022-10-30,0.85836
2022-10-31,2.78969
2022-11-01,2.5751
2022-11-02,2.14592
2022-11-03,4.18454
2022-11-04,3.86266
2022-11-05,1.93133
2022-11-06,3.21888
2022-11-07,7.72532
2022-11-08,6.22317
2022-11-09,3.11158
2022-11-10,2.89699
2022-11-11,3.32618
2022-11-12,1.18025
2022-11-13,1.50214
2022-11-14,4.93562
2022-11-15,5.15021
2022-11-16,4.72103
2022-11-17,2.78969
2022-11-18,2.5751
2022-11-19,0.85836
2022-11-20,1.50214
2022-11-21,2.5751
2022-11-22,3.21888
2022-11-23,4.18454
2022-11-24,2.36051
2022-11-25,3.21888
2022-11-26,1.07296
2022-11-27,1.82403
2022-11-28,3.86266
2022-11-29,5.3648
2022-11-30,4.93562
2022-12-01,3.21888
2022-12-02,3.75536
2022-12-03,1.18025
2022-12-04,0.96566
2022-12-05,3.75536
2022-12-06,4.93562
2022-12-07,5.25751
2022-12-08,4.50643
2022-12-09,5.04291
2022-12-10,3.11158
2022-12-11,1.60944
2022-12-12,4.39914
2022-12-13,4.61373
2022-12-14,5.57939
2022-12-15,3.86266
2022-12-16,5.4721
2022-12-17,4.39914
2022-12-18,5.3648
2022-12-19,7.61802
2022-12-20,7.08154
2022-12-21,11.15879
2022-12-22,6.86695
2022-12-23,7.18884
2022-12-24,2.46781
2022-12-25,1.71673
2022-12-26,7.08154
2022-12-27,6.11587
2022-12-28,6.43776
2022-12-29,6.65236
2022-12-30,5.15021
2022-12-31,1.71673
2023-01-01,2.46781
2023-01-02,4.39914
2023-01-03,5.3648
2023-01-04,4.93562
2023-01-05,5.25751
2023-01-06,3.21888
2023-01-07,1.82403
2023-01-08,1.28755
2023-01-09,5.3648
2023-01-10,6.00858
2023-01-11,5.25751
2023-01-12,5.15021
2023-01-13,5.25751
2023-01-14,1.18025
2023-01-15,1.71673
2023-01-16,5.79399
2023-01-17,5.57939
2023-01-18,4.82832
2023-01-19,3.64806
2023-01-20,3.21888
2023-01-21,1.71673
2023-01-22,1.18025
2023-01-23,2.46781
2023-01-24,1.60944
2023-01-25,5.79399
2023-01-26,4.07725
2023-01-27,3.54077
2023-01-28,3.21888
2023-01-29,1.50214
2023-01-30,6.54506
2023-01-31,5.25751
2023-02-01,4.82832
2023-02-02,4.18454
2023-02-03,5.15021
2023-02-04,2.89699
2023-02-05,4.82832
2023-02-06,6.97424
2023-02-07,4.82832
2023-02-08,5.90128
2023-02-09,4.72103
2023-02-10,3.96995
2023-02-11,2.46781
2023-02-12,2.5751
2023-02-13,5.04291
2023-02-14,4.82832
2023-02-15,5.4721
2023-02-16,5.04291
2023-02-17,3.21888
2023-02-18,1.82403
2023-02-19,1.50214
2023-02-20,5.57939
2023-02-21,5.15021
2023-02-22,6.11587
2023-02-23,5.90128
2023-02-24,6.00858
2023-02-25,2.89699
2023-02-26,2.89699
2023-02-27,6.54506
2023-02-28,3.54077
2023-03-01,2.89699
2023-03-02,5.57939
2023-03-03,4.18454
2023-03-04,3.43347
2023-03-05,2.6824
2023-03-06,4.18454
2023-03-07,6.22317
2023-03-08,4.50643
2023-03-09,4.07725
2023-03-10,4.29184
2023-03-11,1.71673
2023-03-12,0.96566
2023-03-13,3.43347
2023-03-14,4.18454
2023-03-15,4.61373
2023-03-16,3.54077
2023-03-17,3.43347
2023-03-18,2.25321
2023-03-19,2.36051
2023-03-20,4.72103
2023-03-21,4.93562
2023-03-22,3.43347
2023-03-23,4.72103
2023-03-24,4.82832
2023-03-25,1.39484
2023-03-26,2.14592
2023-03-27,4.72103
2023-03-28,5.25751
2023-03-29,4.50643
2023-03-30,5.25751
2023-03-31,5.15021
2023-04-01,2.03862
2023-04-02,1.82403
2023-04-03,3.86266
2023-04-04,5.04291
2023-04-05,5.79399
2023-04-06,6.11587
2023-04-07,3.75536
2023-04-08,3.00429
2023-04-09,2.03862
2023-04-10,4.18454
2023-04-11,5.25751
2023-04-12,4.93562
2023-04-13,6.75965
2023-04-14,5.04291
2023-04-15,2.46781
2023-04-16,2.78969
2023-04-17,5.04291
2023-04-18,8.04721
2023-04-19,6.65236
2023-04-20,5.15021
2023-04-21,6.65236
2023-04-22,3.75536
2023-04-23,1.93133
2023-04-24,4.61373
2023-04-25,5.68669
2023-04-26,5.57939
2023-04-27,3.21888
2023-04-28,3.43347
2023-04-29,1.93133
2023-04-30,1.93133
2023-05-01,4.61373
2023-05-02,5.15021
2023-05-03,3.32618
2023-05-04,3.96995
2023-05-05,1.82403
2023-05-06,3.75536
2023-05-07,2.6824
2023-05-08,6.33047
2023-05-09,5.68669
2023-05-10,6.86695
2023-05-11,5.79399
2023-05-12,5.90128
2023-05-13,3.75536
2023-05-14,2.6824
2023-05-15,8.79828
2023-05-16,6.00858
2023-05-17,5.15021
2023-05-18,4.07725
2023-05-19,4.61373
2023-05-20,1.28755
2023-05-21,2.6824
2023-05-22,5.4721
2023-05-23,4.29184
2023-05-24,3.54077
2023-05-25,5.79399
2023-05-26,6.75965
2023-05-27,1.28755
2023-05-28,1.93133
2023-05-29,3.96995
2023-05-30,4.50643
2023-05-31,4.93562
2023-06-01,5.68669
2023-06-02,4.61373
2023-06-03,2.03862
2023-06-04,2.46781
2023-06-05,3.32618
2023-06-06,2.36051
2023-06-07,5.90128
2023-06-08,3.11158
2023-06-09,4.29184
2023-06-10,1.60944
2023-06-11,1.60944
2023-06-12,3.96995
