date,한국주식
2021-02-16,17.77603
2021-02-17,19.57713
2021-02-18,17.77603
2021-02-19,17.85434
2021-02-20,10.57165
2021-02-21,11.66797
2021-02-22,18.71574
2021-02-23,22.55285
2021-02-24,30.54032
2021-02-25,18.32419
2021-02-26,20.98668
2021-02-27,11.19812
2021-02-28,11.74628
2021-03-01,15.34847
2021-03-02,16.67971
2021-03-03,11.58966
2021-03-04,14.09553
2021-03-05,13.31245
2021-03-06,8.37901
2021-03-07,7.51761
2021-03-08,17.54111
2021-03-09,22.00469
2021-03-10,20.59514
2021-03-11,12.84259
2021-03-12,14.09553
2021-03-13,9.63194
2021-03-14,9.63194
2021-03-15,14.48707
2021-03-16,12.60767
2021-03-17,10.96319
2021-03-18,13.07752
2021-03-19,13.86061
2021-03-20,6.18637
2021-03-21,7.59592
2021-03-22,8.69224
2021-03-23,14.01722
2021-03-24,11.27642
2021-03-25,10.1018
2021-03-26,11.9812
2021-03-27,7.20438
2021-03-28,6.57791
2021-03-29,10.25841
2021-03-30,11.9812
2021-03-31,10.49334
2021-04-01,8.84886
2021-04-02,10.57165
2021-04-03,6.96945
2021-04-04,8.14408
2021-04-05,9.94518
2021-04-06,10.49334
2021-04-07,9.71025
2021-04-08,8.77055
2021-04-09,10.1801
2021-04-10,7.20438
2021-04-11,4.85512
2021-04-12,11.11981
2021-04-13,10.49334
2021-04-14,13.86061
2021-04-15,12.68598
2021-04-16,11.27642
2021-04-17,7.12607
2021-04-18,5.63821
2021-04-19,8.3007
2021-04-20,8.45732
2021-04-21,11.51135
2021-04-22,10.1018
2021-04-23,10.88488
2021-04-24,5.87314
2021-04-25,4.85512
2021-04-26,9.31871
2021-04-27,8.77055
2021-04-28,11.43304
2021-04-29,10.25841
2021-04-30,9.08379
2021-05-01,5.48159
2021-05-02,4.07204
2021-05-03,11.11981
2021-05-04,9.39702
2021-05-05,7.51761
2021-05-06,8.3007
2021-05-07,9.08379
2021-05-08,5.01174
2021-05-09,3.60219
2021-05-10,9.63194
2021-05-11,11.90289
2021-05-12,14.87862
2021-05-13,19.57713
2021-05-14,10.49334
2021-05-15,5.16836
2021-05-16,5.48159
2021-05-17,12.29444
2021-05-18,9.55364
2021-05-19,10.1018
2021-05-20,11.19812
2021-05-21,7.90916
2021-05-22,4.22866
2021-05-23,4.46358
2021-05-24,7.75254
2021-05-25,8.69224
2021-05-26,8.06577
2021-05-27,9.63194
2021-05-28,8.22239
2021-05-29,5.48159
2021-05-30,4.38527
2021-05-31,8.84886
2021-06-01,8.14408
2021-06-02,7.83085
2021-06-03,10.49334
2021-06-04,9.2404
2021-06-05,5.95144
2021-06-06,4.46358
2021-06-07,11.43304
2021-06-08,11.9812
2021-06-09,9.94518
2021-06-10,9.63194
2021-06-11,8.77055
2021-06-12,4.15035
2021-06-13,4.30696
2021-06-14,9.55364
2021-06-15,7.83085
2021-06-16,6.73453
2021-06-17,6.96945
2021-06-18,8.69224
2021-06-19,4.07204
2021-06-20,4.30696
2021-06-21,9.2404
2021-06-22,8.3007
2021-06-23,9.2404
2021-06-24,9.2404
2021-06-25,10.41503
2021-06-26,4.54189
2021-06-27,3.60219
2021-06-28,9.55364
2021-06-29,9.08379
2021-06-30,7.83085
2021-07-01,8.3007
2021-07-02,9.08379
2021-07-03,5.01174
2021-07-04,3.60219
2021-07-05,8.22239
2021-07-06,7.20438
2021-07-07,7.43931
2021-07-08,11.82458
2021-07-09,14.09553
2021-07-10,5.01174
2021-07-11,2.89741
2021-07-12,9.47533
2021-07-13,8.77055
2021-07-14,10.02349
2021-07-15,10.1018
2021-07-16,10.02349
2021-07-17,3.99373
2021-07-18,4.22866
2021-07-19,11.43304
2021-07-20,11.74628
2021-07-21,10.96319
2021-07-22,7.20438
2021-07-23,8.22239
2021-07-24,3.36726
2021-07-25,2.89741
2021-07-26,10.72826
2021-07-27,10.49334
2021-07-28,11.43304
2021-07-29,9.86687
2021-07-30,14.09553
2021-07-31,4.46358
2021-08-01,4.07204
2021-08-02,9.71025
2021-08-03,12.13782
2021-08-04,8.37901
2021-08-05,10.1018
2021-08-06,13.62568
2021-08-07,4.6202
2021-08-08,5.32498
2021-08-09,14.56538
2021-08-10,18.24588
2021-08-11,15.27016
2021-08-12,16.13155
2021-08-13,30.22709
2021-08-14,9.08379
2021-08-15,7.75254
2021-08-16,24.04072
2021-08-17,28.97415
2021-08-18,18.87235
2021-08-19,33.12451
2021-08-20,34.45575
2021-08-21,9.16209
2021-08-22,7.75254
2021-08-23,16.83633
2021-08-24,16.20986
2021-08-25,16.28817
2021-08-26,18.4025
2021-08-27,19.73375
2021-08-28,6.42129
2021-08-29,4.54189
2021-08-30,15.50509
2021-08-31,15.81832
2021-09-01,15.6617
2021-09-02,20.43852
2021-09-03,12.99921
2021-09-04,4.85512
2021-09-05,5.16836
2021-09-06,14.48707
2021-09-07,17.54111
2021-09-08,18.4025
2021-09-09,22.00469
2021-09-10,18.08927
2021-09-11,6.34299
2021-09-12,4.85512
2021-09-13,14.40877
2021-09-14,14.17384
2021-09-15,13.62568
2021-09-16,15.27016
2021-09-17,14.33046
2021-09-18,9.63194
2021-09-19,5.95144
2021-09-20,9.71025
2021-09-21,9.86687
2021-09-22,13.31245
2021-09-23,23.41425
2021-09-24,16.36648
2021-09-25,6.81284
2021-09-26,3.6805
2021-09-27,15.50509
2021-09-28,21.69146
2021-09-29,29.13077
2021-09-30,17.77603
2021-10-01,29.60062
2021-10-02,8.69224
2021-10-03,8.45732
2021-10-04,15.42678
2021-10-05,33.82928
2021-10-06,39.23257
2021-10-07,20.59514
2021-10-08,18.95066
2021-10-09,6.34299
2021-10-10,6.02975
2021-10-11,11.35473
2021-10-12,25.29365
2021-10-13,18.4025
2021-10-14,16.75802
2021-10-15,15.89663
2021-10-16,6.34299
2021-10-17,5.63821
2021-10-18,15.58339
2021-10-19,13.07752
2021-10-20,16.5231
2021-10-21,15.27016
2021-10-22,12.99921
2021-10-23,5.09005
2021-10-24,3.28895
2021-10-25,14.87862
2021-10-26,13.93891
2021-10-27,14.09553
2021-10-28,13.62568
2021-10-29,18.01096
2021-10-30,8.77055
2021-10-31,4.77682
2021-11-01,14.40877
2021-11-02,16.99295
2021-11-03,18.87235
2021-11-04,18.16758
2021-11-05,20.83007
2021-11-06,7.75254
2021-11-07,5.24667
2021-11-08,20.12529
2021-11-09,18.55912
2021-11-10,26.46828
2021-11-11,23.57086
2021-11-12,16.28817
2021-11-13,4.6202
2021-11-14,5.16836
2021-11-15,13.62568
2021-11-16,14.56538
2021-11-17,19.42051
2021-11-18,75.48942
2021-11-19,14.95693
2021-11-20,6.10806
2021-11-21,4.22866
2021-11-22,18.32419
2021-11-23,15.42678
2021-11-24,16.67971
2021-11-25,16.20986
2021-11-26,19.57713
2021-11-27,9.86687
2021-11-28,7.59592
2021-11-29,23.33594
2021-11-30,42.59984
2021-12-01,23.41425
2021-12-02,20.2036
2021-12-03,16.91464
2021-12-04,8.37901
2021-12-05,4.30696
2021-12-06,20.83007
2021-12-07,17.22787
2021-12-08,17.69772
2021-12-09,16.44479
2021-12-10,14.09553
2021-12-11,6.26468
2021-12-12,3.91542
2021-12-13,13.54737
2021-12-14,16.36648
2021-12-15,14.95693
2021-12-16,17.4628
2021-12-17,14.33046
2021-12-18,5.87314
2021-12-19,5.95144
2021-12-20,17.38449
2021-12-21,14.95693
2021-12-22,14.48707
2021-12-23,15.34847
2021-12-24,12.9209
2021-12-25,5.24667
2021-12-26,5.40328
2021-12-27,16.36648
2021-12-28,17.14956
2021-12-29,22.55285
2021-12-30,21.22161
2021-12-31,44.40093
2022-01-01,5.16836
2022-01-02,6.81284
2022-01-03,83.86844
2022-01-04,18.24588
2022-01-05,24.43226
2022-01-06,26.07674
2022-01-07,17.07126
2022-01-08,6.42129
2022-01-09,6.10806
2022-01-10,20.04698
2022-01-11,20.67345
2022-01-12,15.03523
2022-01-13,15.50509
2022-01-14,15.03523
2022-01-15,6.73453
2022-01-16,5.24667
2022-01-17,17.93265
2022-01-18,26.70321
2022-01-19,24.11902
2022-01-20,16.99295
2022-01-21,22.47454
2022-01-22,8.53563
2022-01-23,8.45732
2022-01-24,30.38371
2022-01-25,48.15974
2022-01-26,31.55833
2022-01-27,64.68285
2022-01-28,35.39545
2022-01-29,10.25841
2022-01-30,7.59592
2022-01-31,10.02349
2022-02-01,16.05324
2022-02-02,17.22787
2022-02-03,28.42599
2022-02-04,22.86609
2022-02-05,8.14408
2022-02-06,6.10806
2022-02-07,17.77603
2022-02-08,20.43852
2022-02-09,17.69772
2022-02-10,20.28191
2022-02-11,23.96241
2022-02-12,7.98747
2022-02-13,7.43931
2022-02-14,24.19733
2022-02-15,25.92012
2022-02-16,23.33594
2022-02-17,26.70321
2022-02-18,24.11902
2022-02-19,8.84886
2022-02-20,6.4996
2022-02-21,22.86609
2022-02-22,27.17306
2022-02-23,24.51057
2022-02-24,43.93108
2022-02-25,33.82928
2022-02-26,11.9812
2022-02-27,6.18637
2022-02-28,28.97415
2022-03-01,17.30618
2022-03-02,22.86609
2022-03-03,19.96867
2022-03-04,20.51683
2022-03-05,9.31871
2022-03-06,8.14408
2022-03-07,27.72122
2022-03-08,27.25137
2022-03-09,15.89663
2022-03-10,23.25763
2022-03-11,23.72748
2022-03-12,8.61393
2022-03-13,8.69224
2022-03-14,22.55285
2022-03-15,24.66718
2022-03-16,22.9444
2022-03-17,25.7635
2022-03-18,18.48081
2022-03-19,8.06577
2022-03-20,6.34299
2022-03-21,19.57713
2022-03-22,19.73375
2022-03-23,20.04698
2022-03-24,20.83007
2022-03-25,21.76977
2022-03-26,8.37901
2022-03-27,5.95144
2022-03-28,17.14956
2022-03-29,22.31793
2022-03-30,19.81205
2022-03-31,16.20986
2022-04-01,16.36648
2022-04-02,5.87314
2022-04-03,6.65622
2022-04-04,13.86061
2022-04-05,16.28817
2022-04-06,17.61942
2022-04-07,21.61315
2022-04-08,18.24588
2022-04-09,7.90916
2022-04-10,3.21064
2022-04-11,16.05324
2022-04-12,24.66718
2022-04-13,18.87235
2022-04-14,16.99295
2022-04-15,17.4628
2022-04-16,6.26468
2022-04-17,4.15035
2022-04-18,16.44479
2022-04-19,17.61942
2022-04-20,17.85434
2022-04-21,17.14956
2022-04-22,16.28817
2022-04-23,6.96945
2022-04-24,5.71652
2022-04-25,22.47454
2022-04-26,18.55912
2022-04-27,26.70321
2022-04-28,20.98668
2022-04-29,17.69772
2022-04-30,6.81284
2022-05-01,6.34299
2022-05-02,19.3422
2022-05-03,17.61942
2022-05-04,17.77603
2022-05-05,12.99921
2022-05-06,27.25137
2022-05-07,6.65622
2022-05-08,4.85512
2022-05-09,22.23962
2022-05-10,29.67893
2022-05-11,23.17932
2022-05-12,36.33516
2022-05-13,22.70947
2022-05-14,9.55364
2022-05-15,4.6202
2022-05-16,21.29992
2022-05-17,22.31793
2022-05-18,29.28739
2022-05-19,31.16679
2022-05-20,22.47454
2022-05-21,8.14408
2022-05-22,5.24667
2022-05-23,19.73375
2022-05-24,24.74549
2022-05-25,23.0227
2022-05-26,23.0227
2022-05-27,19.65544
2022-05-28,5.95144
2022-05-29,6.57791
2022-05-30,17.85434
2022-05-31,23.41425
2022-06-01,16.91464
2022-06-02,19.65544
2022-06-03,17.77603
2022-06-04,6.10806
2022-06-05,5.71652
2022-06-06,7.59592
2022-06-07,18.63743
2022-06-08,19.18559
2022-06-09,20.36021
2022-06-10,20.36021
2022-06-11,8.53563
2022-06-12,7.43931
2022-06-13,44.63586
2022-06-14,38.44949
2022-06-15,34.76898
2022-06-16,34.53406
2022-06-17,33.43774
2022-06-18,11.0415
2022-06-19,7.75254
2022-06-20,43.61785
2022-06-21,29.91386
2022-06-22,51.84025
2022-06-23,53.71965
2022-06-24,31.55833
2022-06-25,10.72826
2022-06-26,8.61393
2022-06-27,27.25137
2022-06-28,23.8841
2022-06-29,23.8841
2022-06-30,26.6249
2022-07-01,29.52231
2022-07-02,9.55364
2022-07-03,6.4996
2022-07-04,28.42599
2022-07-05,24.74549
2022-07-06,29.60062
2022-07-07,26.31166
2022-07-08,22.00469
2022-07-09,7.43931
2022-07-10,5.32498
2022-07-11,20.90837
2022-07-12,24.66718
2022-07-13,22.86609
2022-07-14,21.76977
2022-07-15,21.06499
2022-07-16,7.51761
2022-07-17,4.54189
2022-07-18,14.48707
2022-07-19,19.18559
2022-07-20,18.71574
2022-07-21,16.75802
2022-07-22,17.14956
2022-07-23,4.93343
2022-07-24,3.52388
2022-07-25,13.86061
2022-07-26,15.34847
2022-07-27,14.56538
2022-07-28,18.63743
2022-07-29,14.80031
2022-07-30,6.73453
2022-07-31,4.85512
2022-08-01,15.74001
2022-08-02,17.07126
2022-08-03,15.42678
2022-08-04,14.17384
2022-08-05,15.74001
2022-08-06,5.95144
2022-08-07,3.7588
2022-08-08,14.33046
2022-08-09,15.19185
2022-08-10,13.23414
2022-08-11,14.722
2022-08-12,13.46906
2022-08-13,5.79483
2022-08-14,4.6202
2022-08-15,9.08379
2022-08-16,14.33046
2022-08-17,15.11354
2022-08-18,15.89663
2022-08-19,23.17932
2022-08-20,6.73453
2022-08-21,5.5599
2022-08-22,21.45653
2022-08-23,21.06499
2022-08-24,18.16758
2022-08-25,21.37823
2022-08-26,17.14956
2022-08-27,8.22239
2022-08-28,5.09005
2022-08-29,23.0227
2022-08-30,19.3422
2022-08-31,16.91464
2022-09-01,20.28191
2022-09-02,18.79404
2022-09-03,6.42129
2022-09-04,3.99373
2022-09-05,17.69772
2022-09-06,19.96867
2022-09-07,22.083
2022-09-08,18.01096
2022-09-09,9.94518
2022-09-10,6.4996
2022-09-11,6.10806
2022-09-12,12.37274
2022-09-13,21.69146
2022-09-14,30.61863
2022-09-15,28.26938
2022-09-16,23.49256
2022-09-17,6.81284
2022-09-18,5.95144
2022-09-19,25.99843
2022-09-20,22.00469
2022-09-21,24.04072
2022-09-22,27.09475
2022-09-23,29.99216
2022-09-24,9.86687
2022-09-25,6.81284
2022-09-26,46.8285
2022-09-27,39.70242
2022-09-28,55.91229
2022-09-29,37.82302
2022-09-30,34.29913
2022-10-01,9.94518
2022-10-02,7.04776
2022-10-03,10.25841
2022-10-04,29.20908
2022-10-05,31.55833
2022-10-06,31.55833
2022-10-07,30.46202
2022-10-08,10.80657
2022-10-09,5.40328
2022-10-10,12.84259
2022-10-11,37.50978
2022-10-12,36.41346
2022-10-13,39.62411
2022-10-14,32.26311
2022-10-15,11.74628
2022-10-16,7.83085
2022-10-17,32.1848
2022-10-18,27.95614
2022-10-19,27.87783
2022-10-20,28.89584
2022-10-21,26.78151
2022-10-22,8.3007
2022-10-23,5.09005
2022-10-24,24.43226
2022-10-25,29.3657
2022-10-26,25.45027
2022-10-27,25.68519
2022-10-28,24.51057
2022-10-29,6.65622
2022-10-30,5.24667
2022-10-31,19.57713
2022-11-01,23.8841
2022-11-02,24.27564
2022-11-03,27.95614
2022-11-04,28.03445
2022-11-05,8.84886
2022-11-06,4.38527
2022-11-07,22.55285
2022-11-08,23.64917
2022-11-09,24.43226
2022-11-10,28.42599
2022-11-11,39.62411
2022-11-12,7.98747
2022-11-13,4.6202
2022-11-14,27.95614
2022-11-15,28.34768
2022-11-16,25.68519
2022-11-17,78.30853
2022-11-18,23.57086
2022-11-19,7.98747
2022-11-20,3.7588
2022-11-21,24.19733
2022-11-22,22.23962
2022-11-23,18.87235
2022-11-24,19.49882
2022-11-25,16.75802
2022-11-26,4.46358
2022-11-27,3.83711
2022-11-28,16.83633
2022-11-29,15.58339
2022-11-30,18.4025
2022-12-01,19.49882
2022-12-02,22.47454
2022-12-03,6.42129
2022-12-04,5.09005
2022-12-05,20.12529
2022-12-06,21.06499
2022-12-07,20.98668
2022-12-08,23.49256
2022-12-09,20.36021
2022-12-10,6.65622
2022-12-11,4.07204
2022-12-12,17.69772
2022-12-13,20.98668
2022-12-14,20.98668
2022-12-15,25.60689
2022-12-16,19.49882
2022-12-17,7.59592
2022-12-18,3.83711
2022-12-19,14.09553
2022-12-20,15.50509
2022-12-21,16.20986
2022-12-22,19.57713
2022-12-23,27.17306
2022-12-24,7.83085
2022-12-25,5.5599
2022-12-26,22.86609
2022-12-27,20.51683
2022-12-28,30.46202
2022-12-29,40.95536
2022-12-30,75.64604
2022-12-31,6.96945
2023-01-01,7.98747
2023-01-02,78.30853
2023-01-03,25.13703
2023-01-04,23.0227
2023-01-05,20.90837
2023-01-06,18.01096
2023-01-07,6.4996
2023-01-08,5.95144
2023-01-09,18.63743
2023-01-10,17.93265
2023-01-11,20.75176
2023-01-12,18.32419
2023-01-13,17.77603
2023-01-14,9.55364
2023-01-15,6.10806
2023-01-16,17.30618
2023-01-17,18.16758
2023-01-18,17.61942
2023-01-19,18.71574
2023-01-20,16.20986
2023-01-21,6.10806
2023-01-22,5.16836
2023-01-23,7.59592
2023-01-24,13.70399
2023-01-25,21.06499
2023-01-26,20.59514
2023-01-27,21.1433
2023-01-28,9.55364
2023-01-29,5.01174
2023-01-30,19.73375
2023-01-31,22.55285
2023-02-01,17.69772
2023-02-02,20.98668
2023-02-03,20.59514
2023-02-04,8.84886
2023-02-05,5.95144
2023-02-06,17.22787
2023-02-07,20.04698
2023-02-08,18.79404
2023-02-09,21.22161
2023-02-10,18.01096
2023-02-11,5.95144
2023-02-12,5.24667
2023-02-13,15.97494
2023-02-14,19.26389
2023-02-15,22.78778
2023-02-16,21.37823
2023-02-17,17.77603
2023-02-18,8.61393
2023-02-19,5.09005
2023-02-20,16.83633
2023-02-21,17.4628
2023-02-22,22.00469
2023-02-23,20.2036
2023-02-24,17.4628
2023-02-25,7.83085
2023-02-26,5.01174
2023-02-27,18.63743
2023-02-28,17.77603
2023-03-01,10.72826
2023-03-02,16.99295
2023-03-03,17.38449
2023-03-04,6.18637
2023-03-05,4.15035
2023-03-06,15.74001
2023-03-07,14.95693
2023-03-08,19.65544
2023-03-09,17.54111
2023-03-10,20.04698
2023-03-11,8.3007
2023-03-12,4.69851
2023-03-13,20.90837
2023-03-14,32.57635
2023-03-15,20.28191
2023-03-16,25.84181
2023-03-17,18.95066
2023-03-18,9.08379
2023-03-19,4.85512
2023-03-20,18.71574
2023-03-21,18.08927
2023-03-22,15.58339
2023-03-23,23.25763
2023-03-24,17.93265
2023-03-25,6.4996
2023-03-26,4.77682
2023-03-27,17.69772
2023-03-28,15.6617
2023-03-29,16.83633
2023-03-30,18.08927
2023-03-31,15.97494
2023-04-01,7.04776
2023-04-02,3.83711
2023-04-03,17.61942
2023-04-04,18.71574
2023-04-05,18.32419
2023-04-06,18.87235
2023-04-07,18.79404
2023-04-08,7.12607
2023-04-09,5.09005
2023-04-10,20.12529
2023-04-11,18.87235
2023-04-12,19.65544
2023-04-13,18.63743
2023-04-14,18.4025
2023-04-15,6.02975
2023-04-16,4.46358
2023-04-17,17.61942
2023-04-18,16.6014
2023-04-19,18.55912
2023-04-20,17.85434
2023-04-21,18.63743
2023-04-22,6.96945
2023-04-23,3.99373
2023-04-24,18.01096
2023-04-25,28.26938
2023-04-26,22.31793
2023-04-27,20.28191
2023-04-28,21.53484
2023-04-29,8.53563
2023-04-30,8.84886
2023-05-01,28.97415
2023-05-02,14.01722
2023-05-03,15.6617
2023-05-04,18.16758
2023-05-05,8.53563
2023-05-06,5.5599
2023-05-07,4.22866
2023-05-08,14.01722
2023-05-09,15.89663
2023-05-10,14.87862
2023-05-11,16.13155
2023-05-12,15.50509
2023-05-13,5.5599
2023-05-14,3.52388
2023-05-15,15.89663
2023-05-16,16.05324
2023-05-17,13.46906
2023-05-18,15.11354
2023-05-19,12.29444
2023-05-20,5.71652
2023-05-21,5.16836
2023-05-22,10.64996
2023-05-23,15.50509
2023-05-24,15.97494
2023-05-25,17.93265
2023-05-26,16.20986
2023-05-27,7.361
2023-05-28,4.85512
2023-05-29,15.89663
