date,돈벌기
2021-01-04,62.23021
2021-01-05,56.1151
2021-01-06,65.46762
2021-01-07,50.35971
2021-01-08,50.0
2021-01-09,46.76258
2021-01-10,58.63309
2021-01-11,64.7482
2021-01-12,57.91366
2021-01-13,56.1151
2021-01-14,44.96402
2021-01-15,52.15827
2021-01-16,32.73381
2021-01-17,56.1151
2021-01-18,53.23741
2021-01-19,66.90647
2021-01-20,52.87769
2021-01-21,52.87769
2021-01-22,58.27338
2021-01-23,51.79856
2021-01-24,62.23021
2021-01-25,62.58992
2021-01-26,52.87769
2021-01-27,57.91366
2021-01-28,58.27338
2021-01-29,44.96402
2021-01-30,45.32374
2021-01-31,49.28057
2021-02-01,67.62589
2021-02-02,55.39568
2021-02-03,57.19424
2021-02-04,60.43165
2021-02-05,46.04316
2021-02-06,39.20863
2021-02-07,45.68345
2021-02-08,48.92086
2021-02-09,46.76258
2021-02-10,41.72661
2021-02-11,35.61151
2021-02-12,34.17266
2021-02-13,35.25179
2021-02-14,41.72661
2021-02-15,63.66906
2021-02-16,54.67625
2021-02-17,50.0
2021-02-18,46.76258
2021-02-19,41.00719
2021-02-20,32.73381
2021-02-21,41.72661
2021-02-22,49.64028
2021-02-23,52.15827
2021-02-24,36.33093
2021-02-25,48.20143
2021-02-26,41.3669
2021-02-27,43.52517
2021-02-28,34.89208
2021-03-01,41.3669
2021-03-02,41.72661
2021-03-03,45.32374
2021-03-04,42.08633
2021-03-05,41.00719
2021-03-06,30.93525
2021-03-07,36.69064
2021-03-08,51.79856
2021-03-09,47.1223
2021-03-10,42.44604
2021-03-11,38.12949
2021-03-12,40.64748
2021-03-13,39.56834
2021-03-14,40.28776
2021-03-15,46.40287
2021-03-16,57.55395
2021-03-17,45.32374
2021-03-18,41.00719
2021-03-19,42.80575
2021-03-20,39.56834
2021-03-21,51.79856
2021-03-22,51.79856
2021-03-23,52.15827
2021-03-24,44.96402
2021-03-25,41.72661
2021-03-26,40.28776
2021-03-27,38.4892
2021-03-28,46.40287
2021-03-29,48.20143
2021-03-30,39.56834
2021-03-31,47.1223
2021-04-01,36.33093
2021-04-02,46.04316
2021-04-03,42.80575
2021-04-04,47.1223
2021-04-05,43.16546
2021-04-06,43.16546
2021-04-07,37.41007
2021-04-08,38.84892
2021-04-09,35.61151
2021-04-10,34.89208
2021-04-11,36.69064
2021-04-12,52.51798
2021-04-13,46.40287
2021-04-14,41.72661
2021-04-15,44.60431
2021-04-16,38.12949
2021-04-17,41.00719
2021-04-18,41.3669
2021-04-19,49.64028
2021-04-20,45.32374
2021-04-21,50.35971
2021-04-22,45.32374
2021-04-23,38.4892
2021-04-24,41.00719
2021-04-25,43.88489
2021-04-26,50.71942
2021-04-27,48.56115
2021-04-28,45.68345
2021-04-29,46.40287
2021-04-30,38.4892
2021-05-01,43.52517
2021-05-02,48.20143
2021-05-03,49.28057
2021-05-04,42.80575
2021-05-05,39.92805
2021-05-06,42.44604
2021-05-07,37.76978
2021-05-08,37.76978
2021-05-09,55.39568
2021-05-10,48.92086
2021-05-11,43.16546
2021-05-12,43.16546
2021-05-13,39.92805
2021-05-14,33.81294
2021-05-15,42.44604
2021-05-16,44.96402
2021-05-17,56.1151
2021-05-18,47.48201
2021-05-19,43.16546
2021-05-20,53.95683
2021-05-21,44.60431
2021-05-22,54.67625
2021-05-23,45.68345
2021-05-24,56.83453
2021-05-25,38.12949
2021-05-26,48.56115
2021-05-27,43.52517
2021-05-28,38.84892
2021-05-29,40.64748
2021-05-30,39.92805
2021-05-31,51.07913
2021-06-01,49.28057
2021-06-02,38.4892
2021-06-03,44.60431
2021-06-04,35.61151
2021-06-05,28.05755
2021-06-06,40.64748
2021-06-07,49.64028
2021-06-08,39.92805
2021-06-09,32.73381
2021-06-10,42.80575
2021-06-11,34.89208
2021-06-12,26.6187
2021-06-13,35.97122
2021-06-14,35.61151
2021-06-15,52.15827
2021-06-16,39.92805
2021-06-17,46.40287
2021-06-18,31.65467
2021-06-19,35.61151
2021-06-20,37.41007
2021-06-21,54.31654
2021-06-22,54.31654
2021-06-23,36.69064
2021-06-24,30.21582
2021-06-25,28.41726
2021-06-26,33.81294
2021-06-27,34.53237
2021-06-28,41.00719
2021-06-29,45.68345
2021-06-30,44.60431
2021-07-01,35.97122
2021-07-02,37.76978
2021-07-03,38.12949
2021-07-04,36.69064
2021-07-05,41.72661
2021-07-06,39.56834
2021-07-07,27.69784
2021-07-08,34.53237
2021-07-09,34.17266
2021-07-10,30.57553
2021-07-11,33.45323
2021-07-12,48.56115
2021-07-13,35.25179
2021-07-14,38.84892
2021-07-15,47.1223
2021-07-16,35.97122
2021-07-17,32.3741
2021-07-18,39.56834
2021-07-19,44.2446
2021-07-20,44.96402
2021-07-21,38.84892
2021-07-22,37.76978
2021-07-23,37.41007
2021-07-24,30.57553
2021-07-25,34.53237
2021-07-26,37.76978
2021-07-27,44.96402
2021-07-28,49.28057
2021-07-29,37.41007
2021-07-30,41.00719
2021-07-31,34.89208
2021-08-01,43.16546
2021-08-02,46.40287
2021-08-03,47.84172
2021-08-04,42.08633
2021-08-05,51.07913
2021-08-06,41.3669
2021-08-07,51.07913
2021-08-08,54.67625
2021-08-09,50.0
2021-08-10,52.15827
2021-08-11,55.03597
2021-08-12,50.71942
2021-08-13,41.3669
2021-08-14,47.48201
2021-08-15,45.68345
2021-08-16,52.15827
2021-08-17,56.47482
2021-08-18,47.48201
2021-08-19,44.96402
2021-08-20,45.32374
2021-08-21,50.35971
2021-08-22,52.51798
2021-08-23,52.87769
2021-08-24,55.03597
2021-08-25,51.79856
2021-08-26,44.60431
2021-08-27,39.56834
2021-08-28,42.44604
2021-08-29,43.16546
2021-08-30,47.84172
2021-08-31,46.76258
2021-09-01,41.3669
2021-09-02,44.2446
2021-09-03,31.65467
2021-09-04,30.93525
2021-09-05,46.40287
2021-09-06,43.16546
2021-09-07,37.05035
2021-09-08,30.57553
2021-09-09,40.28776
2021-09-10,31.29496
2021-09-11,38.84892
2021-09-12,30.57553
2021-09-13,40.28776
2021-09-14,42.80575
2021-09-15,33.45323
2021-09-16,35.25179
2021-09-17,25.53956
2021-09-18,31.65467
2021-09-19,28.77697
2021-09-20,32.01438
2021-09-21,38.12949
2021-09-22,34.89208
2021-09-23,46.40287
2021-09-24,34.17266
2021-09-25,32.3741
2021-09-26,45.68345
2021-09-27,44.2446
2021-09-28,40.64748
2021-09-29,46.04316
2021-09-30,40.64748
2021-10-01,39.20863
2021-10-02,31.29496
2021-10-03,39.56834
2021-10-04,57.19424
2021-10-05,47.48201
2021-10-06,37.76978
2021-10-07,34.53237
2021-10-08,38.12949
2021-10-09,33.45323
2021-10-10,44.96402
2021-10-11,50.35971
2021-10-12,37.76978
2021-10-13,49.28057
2021-10-14,37.76978
2021-10-15,36.33093
2021-10-16,33.81294
2021-10-17,43.88489
2021-10-18,42.80575
2021-10-19,39.92805
2021-10-20,33.09352
2021-10-21,38.12949
2021-10-22,30.93525
2021-10-23,27.33812
2021-10-24,41.3669
2021-10-25,44.96402
2021-10-26,45.32374
2021-10-27,38.84892
2021-10-28,40.28776
2021-10-29,31.29496
2021-10-30,38.4892
2021-10-31,37.41007
2021-11-01,34.17266
2021-11-02,35.61151
2021-11-03,39.20863
2021-11-04,45.68345
2021-11-05,28.41726
2021-11-06,34.53237
2021-11-07,43.16546
2021-11-08,44.2446
2021-11-09,34.53237
2021-11-10,37.76978
2021-11-11,33.81294
2021-11-12,37.41007
2021-11-13,30.57553
2021-11-14,56.1151
2021-11-15,52.15827
2021-11-16,49.28057
2021-11-17,33.81294
2021-11-18,41.00719
2021-11-19,37.41007
2021-11-20,40.64748
2021-11-21,32.01438
2021-11-22,50.0
2021-11-23,35.97122
2021-11-24,33.09352
2021-11-25,41.00719
2021-11-26,32.73381
2021-11-27,33.81294
2021-11-28,34.89208
2021-11-29,50.71942
2021-11-30,35.25179
2021-12-01,28.05755
2021-12-02,35.97122
2021-12-03,27.69784
2021-12-04,42.80575
2021-12-05,34.89208
2021-12-06,47.48201
2021-12-07,46.40287
2021-12-08,33.81294
2021-12-09,43.52517
2021-12-10,38.4892
2021-12-11,36.69064
2021-12-12,36.69064
2021-12-13,51.79856
2021-12-14,44.2446
2021-12-15,39.56834
2021-12-16,36.33093
2021-12-17,35.25179
2021-12-18,28.77697
2021-12-19,38.12949
2021-12-20,40.64748
2021-12-21,42.08633
2021-12-22,34.17266
2021-12-23,34.17266
2021-12-24,24.10071
2021-12-25,34.53237
2021-12-26,48.56115
2021-12-27,50.71942
2021-12-28,41.00719
2021-12-29,46.76258
2021-12-30,45.68345
2021-12-31,37.76978
2022-01-01,34.89208
2022-01-02,48.56115
2022-01-03,48.56115
2022-01-04,38.12949
2022-01-05,48.20143
2022-01-06,52.51798
2022-01-07,34.53237
2022-01-08,44.96402
2022-01-09,52.15827
2022-01-10,52.15827
2022-01-11,51.07913
2022-01-12,40.64748
2022-01-13,41.72661
2022-01-14,46.76258
2022-01-15,38.84892
2022-01-16,49.64028
2022-01-17,57.55395
2022-01-18,46.40287
2022-01-19,44.96402
2022-01-20,47.1223
2022-01-21,49.64028
2022-01-22,53.59712
2022-01-23,49.28057
2022-01-24,48.20143
2022-01-25,55.75539
2022-01-26,46.76258
2022-01-27,47.48201
2022-01-28,41.00719
2022-01-29,30.93525
2022-01-30,34.17266
2022-01-31,32.3741
2022-02-01,45.32374
2022-02-02,53.59712
2022-02-03,45.32374
2022-02-04,44.2446
2022-02-05,37.41007
2022-02-06,50.0
2022-02-07,41.3669
2022-02-08,47.1223
2022-02-09,36.33093
2022-02-10,47.1223
2022-02-11,47.84172
2022-02-12,42.80575
2022-02-13,44.2446
2022-02-14,57.91366
2022-02-15,46.76258
2022-02-16,40.64748
2022-02-17,42.08633
2022-02-18,41.3669
2022-02-19,38.84892
2022-02-20,39.56834
2022-02-21,44.96402
2022-02-22,48.20143
2022-02-23,41.3669
2022-02-24,42.44604
2022-02-25,36.33093
2022-02-26,32.73381
2022-02-27,40.28776
2022-02-28,42.44604
2022-03-01,39.92805
2022-03-02,36.69064
2022-03-03,40.64748
2022-03-04,30.57553
2022-03-05,35.61151
2022-03-06,42.80575
2022-03-07,51.07913
2022-03-08,40.64748
2022-03-09,34.53237
2022-03-10,45.32374
2022-03-11,37.41007
2022-03-12,40.28776
2022-03-13,54.67625
2022-03-14,50.0
2022-03-15,47.84172
2022-03-16,52.51798
2022-03-17,44.96402
2022-03-18,38.84892
2022-03-19,40.64748
2022-03-20,46.40287
2022-03-21,40.64748
2022-03-22,41.3669
2022-03-23,41.72661
2022-03-24,44.96402
2022-03-25,35.97122
2022-03-26,42.44604
2022-03-27,40.64748
2022-03-28,49.28057
2022-03-29,38.4892
2022-03-30,38.84892
2022-03-31,36.33093
2022-04-01,40.28776
2022-04-02,34.53237
2022-04-03,43.88489
2022-04-04,35.61151
2022-04-05,38.12949
2022-04-06,43.88489
2022-04-07,32.01438
2022-04-08,32.73381
2022-04-09,28.77697
2022-04-10,38.12949
2022-04-11,44.60431
2022-04-12,44.60431
2022-04-13,39.20863
2022-04-14,41.72661
2022-04-15,41.00719
2022-04-16,37.41007
2022-04-17,43.88489
2022-04-18,42.80575
2022-04-19,36.33093
2022-04-20,54.67625
2022-04-21,41.00719
2022-04-22,39.56834
2022-04-23,37.05035
2022-04-24,42.80575
2022-04-25,46.76258
2022-04-26,42.08633
2022-04-27,44.96402
2022-04-28,39.20863
2022-04-29,32.3741
2022-04-30,41.3669
2022-05-01,46.40287
2022-05-02,35.61151
2022-05-03,50.0
2022-05-04,32.3741
2022-05-05,29.85611
2022-05-06,37.41007
2022-05-07,33.09352
2022-05-08,38.84892
2022-05-09,47.48201
2022-05-10,47.48201
2022-05-11,42.08633
2022-05-12,43.16546
2022-05-13,33.09352
2022-05-14,30.93525
2022-05-15,36.33093
2022-05-16,47.1223
2022-05-17,47.48201
2022-05-18,36.69064
2022-05-19,42.08633
2022-05-20,35.25179
2022-05-21,34.17266
2022-05-22,36.33093
2022-05-23,43.16546
2022-05-24,42.44604
2022-05-25,41.3669
2022-05-26,51.07913
2022-05-27,39.56834
2022-05-28,33.09352
2022-05-29,35.25179
2022-05-30,42.80575
2022-05-31,37.05035
2022-06-01,37.41007
2022-06-02,35.97122
2022-06-03,37.05035
2022-06-04,37.76978
2022-06-05,44.96402
2022-06-06,56.1151
2022-06-07,37.41007
2022-06-08,42.08633
2022-06-09,32.3741
2022-06-10,35.97122
2022-06-11,26.6187
2022-06-12,36.33093
2022-06-13,47.48201
2022-06-14,43.88489
2022-06-15,44.96402
2022-06-16,37.76978
2022-06-17,39.20863
2022-06-18,35.97122
2022-06-19,52.51798
2022-06-20,46.76258
2022-06-21,39.20863
2022-06-22,42.80575
2022-06-23,47.48201
2022-06-24,38.12949
2022-06-25,36.69064
2022-06-26,33.81294
2022-06-27,42.08633
2022-06-28,46.76258
2022-06-29,45.32374
2022-06-30,48.20143
2022-07-01,36.33093
2022-07-02,30.93525
2022-07-03,35.97122
2022-07-04,40.64748
2022-07-05,40.28776
2022-07-06,31.65467
2022-07-07,37.05035
2022-07-08,39.92805
2022-07-09,29.85611
2022-07-10,41.3669
2022-07-11,48.92086
2022-07-12,48.56115
2022-07-13,41.3669
2022-07-14,39.56834
2022-07-15,38.4892
2022-07-16,36.33093
2022-07-17,36.33093
2022-07-18,41.3669
2022-07-19,44.60431
2022-07-20,46.76258
2022-07-21,38.12949
2022-07-22,51.79856
2022-07-23,43.16546
2022-07-24,43.16546
2022-07-25,45.68345
2022-07-26,46.40287
2022-07-27,47.48201
2022-07-28,32.01438
2022-07-29,31.29496
2022-07-30,33.45323
2022-07-31,35.61151
2022-08-01,47.1223
2022-08-02,44.96402
2022-08-03,35.97122
2022-08-04,46.04316
2022-08-05,36.33093
2022-08-06,32.01438
2022-08-07,42.80575
2022-08-08,40.28776
2022-08-09,40.28776
2022-08-10,47.84172
2022-08-11,41.72661
2022-08-12,50.0
2022-08-13,32.73381
2022-08-14,36.69064
2022-08-15,49.64028
2022-08-16,51.79856
2022-08-17,44.96402
2022-08-18,49.64028
2022-08-19,38.4892
2022-08-20,41.3669
2022-08-21,43.88489
2022-08-22,42.08633
2022-08-23,44.60431
2022-08-24,37.76978
2022-08-25,37.41007
2022-08-26,29.4964
2022-08-27,41.00719
2022-08-28,38.84892
2022-08-29,43.52517
2022-08-30,38.4892
2022-08-31,30.93525
2022-09-01,39.92805
2022-09-02,31.29496
2022-09-03,33.09352
2022-09-04,34.89208
2022-09-05,41.3669
2022-09-06,32.73381
2022-09-07,40.64748
2022-09-08,24.46043
2022-09-09,25.89928
2022-09-10,28.77697
2022-09-11,33.81294
2022-09-12,44.96402
2022-09-13,48.20143
2022-09-14,47.48201
2022-09-15,47.1223
2022-09-16,42.80575
2022-09-17,43.88489
2022-09-18,44.2446
2022-09-19,48.92086
2022-09-20,38.12949
2022-09-21,45.68345
2022-09-22,37.05035
2022-09-23,40.28776
2022-09-24,34.89208
2022-09-25,46.04316
2022-09-26,48.92086
2022-09-27,41.72661
2022-09-28,46.04316
2022-09-29,40.28776
2022-09-30,37.76978
2022-10-01,41.72661
2022-10-02,48.92086
2022-10-03,55.03597
2022-10-04,53.95683
2022-10-05,38.84892
2022-10-06,45.68345
2022-10-07,36.69064
2022-10-08,32.01438
2022-10-09,49.64028
2022-10-10,60.79136
2022-10-11,53.23741
2022-10-12,49.28057
2022-10-13,43.52517
2022-10-14,37.05035
2022-10-15,36.69064
2022-10-16,39.92805
2022-10-17,48.20143
2022-10-18,41.72661
2022-10-19,42.44604
2022-10-20,46.04316
2022-10-21,43.16546
2022-10-22,41.72661
2022-10-23,46.76258
2022-10-24,42.08633
2022-10-25,48.20143
2022-10-26,45.68345
2022-10-27,32.73381
2022-10-28,32.73381
2022-10-29,37.76978
2022-10-30,26.97841
2022-10-31,36.33093
2022-11-01,40.64748
2022-11-02,41.00719
2022-11-03,43.52517
2022-11-04,28.41726
2022-11-05,33.09352
2022-11-06,37.41007
2022-11-07,37.76978
2022-11-08,41.72661
2022-11-09,41.00719
2022-11-10,46.40287
2022-11-11,37.41007
2022-11-12,31.65467
2022-11-13,44.60431
2022-11-14,47.84172
2022-11-15,42.80575
2022-11-16,41.3669
2022-11-17,47.84172
2022-11-18,37.05035
2022-11-19,29.85611
2022-11-20,45.32374
2022-11-21,45.68345
2022-11-22,45.68345
2022-11-23,52.87769
2022-11-24,38.12949
2022-11-25,37.05035
2022-11-26,38.12949
2022-11-27,38.12949
2022-11-28,51.43884
2022-11-29,46.04316
2022-11-30,42.80575
2022-12-01,41.00719
2022-12-02,35.97122
2022-12-03,23.38129
2022-12-04,38.12949
2022-12-05,45.32374
2022-12-06,42.80575
2022-12-07,40.64748
2022-12-08,41.3669
2022-12-09,40.64748
2022-12-10,38.84892
2022-12-11,46.40287
2022-12-12,53.59712
2022-12-13,41.00719
2022-12-14,37.76978
2022-12-15,37.05035
2022-12-16,30.93525
2022-12-17,34.53237
2022-12-18,43.52517
2022-12-19,44.2446
2022-12-20,47.1223
2022-12-21,40.64748
2022-12-22,36.69064
2022-12-23,33.45323
2022-12-24,34.53237
2022-12-25,39.56834
2022-12-26,47.84172
2022-12-27,43.88489
2022-12-28,44.2446
2022-12-29,41.72661
2022-12-30,37.76978
2022-12-31,33.45323
2023-01-01,38.4892
2023-01-02,55.75539
2023-01-03,49.64028
2023-01-04,48.20143
2023-01-05,42.80575
2023-01-06,48.56115
2023-01-07,43.16546
2023-01-08,47.1223
2023-01-09,48.92086
2023-01-10,51.07913
2023-01-11,50.71942
2023-01-12,39.20863
2023-01-13,45.68345
2023-01-14,43.88489
2023-01-15,52.87769
2023-01-16,49.64028
2023-01-17,44.96402
2023-01-18,37.76978
2023-01-19,36.33093
2023-01-20,25.89928
2023-01-21,30.93525
2023-01-22,31.29496
2023-01-23,36.33093
2023-01-24,33.81294
2023-01-25,43.88489
2023-01-26,42.80575
2023-01-27,49.28057
2023-01-28,34.89208
2023-01-29,39.92805
2023-01-30,49.28057
2023-01-31,54.67625
2023-02-01,46.40287
2023-02-02,48.20143
2023-02-03,33.81294
2023-02-04,40.64748
2023-02-05,50.35971
2023-02-06,43.52517
2023-02-07,48.56115
2023-02-08,47.1223
2023-02-09,44.2446
2023-02-10,40.64748
2023-02-11,30.57553
2023-02-12,51.43884
2023-02-13,50.71942
2023-02-14,49.28057
2023-02-15,43.52517
2023-02-16,44.60431
2023-02-17,45.68345
2023-02-18,31.65467
2023-02-19,38.4892
2023-02-20,43.88489
2023-02-21,46.76258
2023-02-22,48.20143
2023-02-23,51.43884
2023-02-24,38.4892
2023-02-25,32.3741
2023-02-26,49.64028
2023-02-27,42.08633
2023-02-28,34.89208
2023-03-01,42.08633
2023-03-02,34.53237
2023-03-03,30.57553
2023-03-04,39.92805
2023-03-05,43.88489
2023-03-06,50.71942
2023-03-07,38.12949
2023-03-08,42.08633
2023-03-09,42.08633
2023-03-10,37.41007
2023-03-11,27.33812
2023-03-12,41.00719
2023-03-13,42.08633
2023-03-14,41.3669
2023-03-15,36.69064
2023-03-16,35.97122
2023-03-17,36.33093
2023-03-18,36.69064
2023-03-19,38.4892
2023-03-20,47.1223
2023-03-21,44.2446
2023-03-22,33.45323
2023-03-23,34.53237
2023-03-24,34.89208
2023-03-25,39.20863
2023-03-26,36.69064
2023-03-27,39.56834
2023-03-28,40.28776
2023-03-29,38.4892
2023-03-30,34.89208
2023-03-31,34.17266
2023-04-01,23.741
2023-04-02,37.41007
2023-04-03,38.84892
2023-04-04,32.73381
2023-04-05,34.17266
2023-04-06,40.28776
2023-04-07,30.57553
2023-04-08,28.05755
2023-04-09,34.17266
2023-04-10,36.69064
2023-04-11,45.32374
2023-04-12,44.2446
2023-04-13,34.17266
2023-04-14,37.76978
2023-04-15,31.65467
2023-04-16,48.20143
2023-04-17,43.88489
2023-04-18,45.68345
2023-04-19,34.89208
2023-04-20,30.21582
2023-04-21,36.33093
2023-04-22,30.21582
2023-04-23,38.12949
2023-04-24,39.20863
2023-04-25,50.71942
2023-04-26,38.4892
2023-04-27,35.25179
2023-04-28,27.33812
2023-04-29,29.4964
2023-04-30,28.05755
2023-05-01,33.09352
2023-05-02,30.21582
2023-05-03,34.53237
2023-05-04,30.21582
2023-05-05,35.61151
2023-05-06,37.05035
2023-05-07,39.20863
2023-05-08,46.04316
2023-05-09,41.00719
2023-05-10,43.52517
2023-05-11,36.33093
2023-05-12,33.81294
2023-05-13,28.05755
2023-05-14,30.21582
2023-05-15,50.0
2023-05-16,35.97122
2023-05-17,37.76978
2023-05-18,32.73381
2023-05-19,28.77697
2023-05-20,27.69784
2023-05-21,39.20863
2023-05-22,38.4892
2023-05-23,36.69064
2023-05-24,34.17266
2023-05-25,31.65467
2023-05-26,35.25179
2023-05-27,27.33812
2023-05-28,35.97122
2023-05-29,38.84892
