date,세액공제
2022-03-06,6.36141
2022-03-07,12.72282
2022-03-08,10.55574
2022-03-09,6.99056
2022-03-10,14.08598
2022-03-11,11.2548
2022-03-12,7.93428
2022-03-13,6.08178
2022-03-14,10.06641
2022-03-15,9.4023
2022-03-16,9.68192
2022-03-17,9.47221
2022-03-18,8.87801
2022-03-19,5.59245
2022-03-20,5.20796
2022-03-21,9.43725
2022-03-22,9.36735
2022-03-23,8.17895
2022-03-24,9.36735
2022-03-25,9.92659
2022-03-26,5.17301
2022-03-27,4.82348
2022-03-28,9.50716
2022-03-29,10.45089
2022-03-30,10.41593
2022-03-31,9.61202
2022-04-01,7.34009
2022-04-02,5.13806
2022-04-03,4.22929
2022-04-04,6.36141
2022-04-05,7.37504
2022-04-06,9.01782
2022-04-07,10.45089
2022-04-08,7.79447
2022-04-09,3.91471
2022-04-10,3.91471
2022-04-11,8.17895
2022-04-12,8.91296
2022-04-13,8.70325
2022-04-14,8.52848
2022-04-15,6.78084
2022-04-16,4.78853
2022-04-17,4.82348
2022-04-18,7.27018
2022-04-19,8.77315
2022-04-20,9.15763
2022-04-21,9.47221
2022-04-22,7.96924
2022-04-23,4.75358
2022-04-24,4.64872
2022-04-25,8.84306
2022-04-26,9.26249
2022-04-27,8.56343
2022-04-28,8.38867
2022-04-29,7.79447
2022-04-30,4.08947
2022-05-01,9.96155
2022-05-02,20.5173
2022-05-03,21.49598
2022-05-04,15.86857
2022-05-05,9.85669
2022-05-06,13.63159
2022-05-07,8.07409
2022-05-08,10.76546
2022-05-09,17.05697
2022-05-10,16.67249
2022-05-11,16.14819
2022-05-12,16.07829
2022-05-13,13.21216
2022-05-14,7.16532
2022-05-15,7.4799
2022-05-16,13.35197
2022-05-17,15.09961
2022-05-18,15.09961
2022-05-19,17.75602
2022-05-20,15.93848
2022-05-21,8.84306
2022-05-22,9.4023
2022-05-23,17.02202
2022-05-24,16.91716
2022-05-25,15.86857
2022-05-26,14.15588
2022-05-27,15.16952
2022-05-28,8.38867
2022-05-29,9.50716
2022-05-30,19.39881
2022-05-31,19.11918
2022-06-01,5.90702
2022-06-02,7.58476
2022-06-03,7.61971
2022-06-04,4.64872
2022-06-05,4.08947
2022-06-06,5.20796
2022-06-07,7.27018
2022-06-08,8.00419
2022-06-09,7.34009
2022-06-10,7.34009
2022-06-11,3.94966
2022-06-12,4.89339
2022-06-13,8.63334
2022-06-14,8.84306
2022-06-15,8.7382
2022-06-16,9.9965
2022-06-17,9.01782
2022-06-18,3.91471
2022-06-19,4.19433
2022-06-20,15.44914
2022-06-21,20.79692
2022-06-22,10.97518
2022-06-23,8.63334
2022-06-24,7.44494
2022-06-25,4.01957
2022-06-26,4.12443
2022-06-27,7.02551
2022-06-28,8.91296
2022-06-29,7.58476
2022-06-30,6.99056
2022-07-01,6.8857
2022-07-02,3.70499
2022-07-03,5.24292
2022-07-04,6.9556
2022-07-05,7.09542
2022-07-06,7.16532
2022-07-07,7.4799
2022-07-08,6.74589
2022-07-09,3.73995
2022-07-10,3.98462
2022-07-11,8.17895
2022-07-12,7.16532
2022-07-13,6.78084
2022-07-14,7.86438
2022-07-15,7.4799
2022-07-16,4.22929
2022-07-17,3.46032
2022-07-18,6.81579
2022-07-19,8.38867
2022-07-20,8.87801
2022-07-21,13.80636
2022-07-22,15.83362
2022-07-23,5.94197
2022-07-24,6.50122
2022-07-25,11.46452
2022-07-26,9.22754
2022-07-27,8.38867
2022-07-28,8.42362
2022-07-29,7.37504
2022-07-30,5.0332
2022-07-31,4.47396
2022-08-01,7.96924
2022-08-02,9.12268
2022-08-03,8.28381
2022-08-04,7.06046
2022-08-05,7.40999
2022-08-06,3.91471
2022-08-07,5.31282
2022-08-08,8.00419
2022-08-09,8.87801
2022-08-10,9.85669
2022-08-11,7.61971
2022-08-12,8.24886
2022-08-13,4.50891
2022-08-14,5.17301
2022-08-15,5.52254
2022-08-16,8.98287
2022-08-17,8.87801
2022-08-18,9.96155
2022-08-19,8.31876
2022-08-20,4.08947
2022-08-21,4.64872
2022-08-22,7.40999
2022-08-23,9.05277
2022-08-24,8.59839
2022-08-25,10.03145
2022-08-26,7.72457
2022-08-27,3.8448
2022-08-28,5.55749
2022-08-29,8.31876
2022-08-30,10.20622
2022-08-31,9.22754
2022-09-01,6.92065
2022-09-02,6.85075
2022-09-03,3.87976
2022-09-04,5.13806
2022-09-05,7.75952
2022-09-06,7.51485
2022-09-07,8.38867
2022-09-08,7.13037
2022-09-09,3.60013
2022-09-10,2.93603
2022-09-11,3.98462
2022-09-12,5.52254
2022-09-13,10.41593
2022-09-14,9.85669
2022-09-15,9.01782
2022-09-16,9.3324
2022-09-17,4.26424
2022-09-18,4.439
2022-09-19,8.00419
2022-09-20,9.29744
2022-09-21,10.34603
2022-09-22,9.05277
2022-09-23,8.77315
2022-09-24,5.73226
2022-09-25,5.87207
2022-09-26,8.17895
2022-09-27,7.65466
2022-09-28,10.34603
2022-09-29,9.92659
2022-09-30,9.64697
2022-10-01,4.22929
2022-10-02,4.15938
2022-10-03,4.22929
2022-10-04,9.4023
2022-10-05,9.08773
2022-10-06,7.89933
2022-10-07,7.58476
2022-10-08,4.29919
2022-10-09,3.8448
2022-10-10,5.0332
2022-10-11,8.8081
2022-10-12,8.66829
2022-10-13,8.10905
2022-10-14,6.64103
2022-10-15,4.439
2022-10-16,4.92834
2022-10-17,6.85075
2022-10-18,8.91296
2022-10-19,8.77315
2022-10-20,8.28381
2022-10-21,8.03914
2022-10-22,5.0332
2022-10-23,4.64872
2022-10-24,9.01782
2022-10-25,9.85669
2022-10-26,8.66829
2022-10-27,9.57707
2022-10-28,8.35372
2022-10-29,4.29919
2022-10-30,3.94966
2022-10-31,9.26249
2022-11-01,9.68192
2022-11-02,10.6606
2022-11-03,9.12268
2022-11-04,7.72457
2022-11-05,5.41768
2022-11-06,6.15169
2022-11-07,10.27612
2022-11-08,11.08004
2022-11-09,8.56343
2022-11-10,10.80041
2022-11-11,7.5498
2022-11-12,5.80216
2022-11-13,5.76721
2022-11-14,9.29744
2022-11-15,11.28975
2022-11-16,9.54211
2022-11-17,9.85669
2022-11-18,10.31108
2022-11-19,5.73226
2022-11-20,6.85075
2022-11-21,15.72876
2022-11-22,12.47815
2022-11-23,10.97518
2022-11-24,10.27612
2022-11-25,12.23348
2022-11-26,6.2216
2022-11-27,8.7382
2022-11-28,10.31108
2022-11-29,11.63928
2022-11-30,13.45683
2022-12-01,13.45683
2022-12-02,11.28975
2022-12-03,6.2216
2022-12-04,7.93428
2022-12-05,14.47046
2022-12-06,15.16952
2022-12-07,15.23942
2022-12-08,14.99475
2022-12-09,16.56763
2022-12-10,9.57707
2022-12-11,9.57707
2022-12-12,16.28801
2022-12-13,18.49003
2022-12-14,15.48409
2022-12-15,14.71513
2022-12-16,16.95211
2022-12-17,9.57707
2022-12-18,11.04508
2022-12-19,17.68612
2022-12-20,19.9231
2022-12-21,20.76197
2022-12-22,20.23767
2022-12-23,21.53093
2022-12-24,18.52499
2022-12-25,15.51904
2022-12-26,21.32121
2022-12-27,22.26494
2022-12-28,24.01258
2022-12-29,25.5505
2022-12-30,26.31946
2022-12-31,12.26843
2023-01-01,13.49178
2023-01-02,22.33484
2023-01-03,44.35512
2023-01-04,49.7029
2023-01-05,37.81894
2023-01-06,23.94267
2023-01-07,13.94617
2023-01-08,15.27437
2023-01-09,22.02027
2023-01-10,23.27857
2023-01-11,22.64942
2023-01-12,23.73296
2023-01-13,24.8864
2023-01-14,14.54037
2023-01-15,31.24781
2023-01-16,83.11779
2023-01-17,75.14854
2023-01-18,94.02306
2023-01-19,77.80496
2023-01-20,61.02761
2023-01-21,25.06116
2023-01-22,18.0706
2023-01-23,21.42607
2023-01-24,25.86508
2023-01-25,80.35651
2023-01-26,75.81265
2023-01-27,51.97483
2023-01-28,23.83781
2023-01-29,20.86682
2023-01-30,45.75323
2023-01-31,40.89479
2023-02-01,32.71583
2023-02-02,29.74484
2023-02-03,26.21461
2023-02-04,13.80636
2023-02-05,13.66655
2023-02-06,27.64767
2023-02-07,25.27088
2023-02-08,26.17965
2023-02-09,26.03984
2023-02-10,25.79517
2023-02-11,11.32471
2023-02-12,10.94023
2023-02-13,25.65536
2023-02-14,27.89234
2023-02-15,28.27682
2023-02-16,27.68262
2023-02-17,22.75428
2023-02-18,11.08004
2023-02-19,11.9189
2023-02-20,24.32715
2023-02-21,29.57008
2023-02-22,22.96399
2023-02-23,23.87277
2023-02-24,23.24362
2023-02-25,11.49947
2023-02-26,9.92659
2023-02-27,18.94442
2023-02-28,16.91716
2023-03-01,11.46452
2023-03-02,14.47046
2023-03-03,16.00838
2023-03-04,9.19259
2023-03-05,8.45858
2023-03-06,14.47046
2023-03-07,15.23942
2023-03-08,15.83362
2023-03-09,14.2957
2023-03-10,15.20447
2023-03-11,6.36141
2023-03-12,7.23523
2023-03-13,12.54806
2023-03-14,15.79867
2023-03-15,14.47046
2023-03-16,14.15588
2023-03-17,12.65291
2023-03-18,7.72457
2023-03-19,7.30513
2023-03-20,11.81405
2023-03-21,14.78504
2023-03-22,15.554
2023-03-23,12.93254
2023-03-24,11.70919
2023-03-25,7.13037
2023-03-26,8.21391
2023-03-27,11.49947
2023-03-28,13.49178
2023-03-29,11.46452
2023-03-30,15.48409
2023-03-31,11.28975
2023-04-01,7.09542
2023-04-02,6.57112
2023-04-03,10.5907
2023-04-04,10.24117
2023-04-05,13.28206
2023-04-06,12.37329
2023-04-07,10.27612
2023-04-08,5.66235
2023-04-09,6.57112
2023-04-10,11.39461
2023-04-11,12.4432
2023-04-12,10.76546
2023-04-13,10.45089
2023-04-14,9.50716
2023-04-15,5.41768
2023-04-16,5.97693
2023-04-17,9.82174
2023-04-18,11.39461
2023-04-19,10.10136
2023-04-20,10.24117
2023-04-21,10.48584
2023-04-22,4.19433
2023-04-23,4.99825
2023-04-24,9.50716
2023-04-25,10.38098
2023-04-26,9.19259
2023-04-27,9.3324
2023-04-28,9.12268
2023-04-29,4.99825
2023-04-30,8.24886
2023-05-01,19.64348
2023-05-02,25.44564
2023-05-03,21.11149
2023-05-04,20.55225
2023-05-05,17.44145
2023-05-06,12.96749
2023-05-07,11.70919
2023-05-08,20.16777
2023-05-09,20.79692
2023-05-10,21.91541
2023-05-11,17.61621
2023-05-12,14.61027
2023-05-13,9.26249
2023-05-14,9.22754
2023-05-15,15.16952
2023-05-16,18.03565
2023-05-17,16.70744
2023-05-18,16.25305
2023-05-19,13.80636
2023-05-20,9.15763
2023-05-21,8.31876
2023-05-22,16.35791
2023-05-23,18.0706
2023-05-24,17.4065
2023-05-25,16.42782
2023-05-26,14.01607
2023-05-27,8.70325
2023-05-28,8.10905
2023-05-29,10.17126
