date,종합보험
2020-06-29,43.86227
2020-06-30,35.02994
2020-07-01,31.58682
2020-07-02,31.88622
2020-07-03,33.98203
2020-07-04,27.54491
2020-07-05,19.46107
2020-07-06,37.12574
2020-07-07,39.82035
2020-07-08,36.67664
2020-07-09,39.97005
2020-07-10,27.3952
2020-07-11,21.40718
2020-07-12,19.61077
2020-07-13,39.97005
2020-07-14,43.41317
2020-07-15,37.42514
2020-07-16,35.62874
2020-07-17,35.17964
2020-07-18,19.01197
2020-07-19,17.21556
2020-07-20,37.57485
2020-07-21,36.07784
2020-07-22,30.68862
2020-07-23,38.02395
2020-07-24,36.67664
2020-07-25,22.60479
2020-07-26,17.06586
2020-07-27,51.9461
2020-07-28,35.92814
2020-07-29,36.22754
2020-07-30,36.82634
2020-07-31,33.98203
2020-08-01,23.65269
2020-08-02,20.05988
2020-08-03,29.94011
2020-08-04,32.78443
2020-08-05,38.77245
2020-08-06,34.88023
2020-08-07,28.74251
2020-08-08,17.06586
2020-08-09,15.86826
2020-08-10,36.67664
2020-08-11,32.63473
2020-08-12,33.98203
2020-08-13,37.12574
2020-08-14,24.25149
2020-08-15,16.91616
2020-08-16,16.01796
2020-08-17,26.6467
2020-08-18,29.04191
2020-08-19,36.52694
2020-08-20,36.67664
2020-08-21,37.72455
2020-08-22,21.70658
2020-08-23,17.66467
2020-08-24,39.97005
2020-08-25,44.46107
2020-08-26,37.57485
2020-08-27,35.02994
2020-08-28,28.74251
2020-08-29,20.80838
2020-08-30,17.06586
2020-08-31,29.49101
2020-09-01,33.53293
2020-09-02,39.07185
2020-09-03,33.08383
2020-09-04,27.3952
2020-09-05,21.25748
2020-09-06,17.06586
2020-09-07,33.53293
2020-09-08,43.56287
2020-09-09,36.97604
2020-09-10,40.71856
2020-09-11,33.08383
2020-09-12,20.35928
2020-09-13,16.16766
2020-09-14,35.02994
2020-09-15,45.80838
2020-09-16,36.37724
2020-09-17,39.52095
2020-09-18,32.03592
2020-09-19,22.90419
2020-09-20,16.16766
2020-09-21,33.38323
2020-09-22,39.97005
2020-09-23,32.18562
2020-09-24,34.58083
2020-09-25,27.2455
2020-09-26,13.17365
2020-09-27,16.61676
2020-09-28,34.28143
2020-09-29,26.3473
2020-09-30,14.37125
2020-10-01,11.97604
2020-10-02,15.11976
2020-10-03,15.26946
2020-10-04,20.65868
2020-10-05,31.43712
2020-10-06,31.43712
2020-10-07,34.73053
2020-10-08,28.74251
2020-10-09,18.11377
2020-10-10,19.61077
2020-10-11,16.46706
2020-10-12,36.37724
2020-10-13,35.32934
2020-10-14,32.48502
2020-10-15,37.87425
2020-10-16,31.58682
2020-10-17,12.72455
2020-10-18,14.52095
2020-10-19,39.37125
2020-10-20,37.27544
2020-10-21,39.07185
2020-10-22,34.43113
2020-10-23,32.93413
2020-10-24,15.56886
2020-10-25,15.56886
2020-10-26,38.92215
2020-10-27,40.26946
2020-10-28,40.71856
2020-10-29,33.38323
2020-10-30,29.94011
2020-10-31,16.61676
2020-11-01,15.56886
2020-11-02,33.98203
2020-11-03,34.13173
2020-11-04,29.79041
2020-11-05,25.1497
2020-11-06,24.85029
2020-11-07,17.66467
2020-11-08,17.81437
2020-11-09,30.68862
2020-11-10,32.93413
2020-11-11,31.13772
2020-11-12,29.94011
2020-11-13,30.08982
2020-11-14,15.26946
2020-11-15,21.85628
2020-11-16,37.57485
2020-11-17,40.26946
2020-11-18,31.13772
2020-11-19,38.32335
2020-11-20,23.80239
2020-11-21,15.86826
2020-11-22,21.25748
2020-11-23,31.28742
2020-11-24,39.07185
2020-11-25,40.86826
2020-11-26,37.57485
2020-11-27,35.47904
2020-11-28,16.31736
2020-11-29,18.71257
2020-11-30,35.02994
2020-12-01,36.52694
2020-12-02,36.37724
2020-12-03,38.32335
2020-12-04,31.58682
2020-12-05,17.51497
2020-12-06,17.81437
2020-12-07,34.43113
2020-12-08,35.92814
2020-12-09,40.41916
2020-12-10,38.02395
2020-12-11,39.37125
2020-12-12,21.85628
2020-12-13,27.3952
2020-12-14,38.62275
2020-12-15,42.21556
2020-12-16,41.46706
2020-12-17,41.01796
2020-12-18,39.07185
2020-12-19,19.01197
2020-12-20,23.35329
2020-12-21,33.38323
2020-12-22,42.36526
2020-12-23,43.26347
2020-12-24,34.73053
2020-12-25,17.36526
2020-12-26,19.61077
2020-12-27,23.35329
2020-12-28,46.85628
2020-12-29,51.9461
2020-12-30,45.05988
2020-12-31,29.04191
2021-01-01,13.92215
2021-01-02,19.61077
2021-01-03,18.41317
2021-01-04,38.47305
2021-01-05,39.82035
2021-01-06,36.67664
2021-01-07,37.72455
2021-01-08,30.38922
2021-01-09,24.10179
2021-01-10,17.66467
2021-01-11,36.97604
2021-01-12,37.12574
2021-01-13,37.12574
2021-01-14,39.52095
2021-01-15,35.02994
2021-01-16,24.25149
2021-01-17,22.45508
2021-01-18,41.76646
2021-01-19,46.25748
2021-01-20,44.61077
2021-01-21,47.15568
2021-01-22,40.71856
2021-01-23,25.2994
2021-01-24,23.05389
2021-01-25,45.80838
2021-01-26,45.65868
2021-01-27,46.55688
2021-01-28,48.95209
2021-01-29,36.07784
2021-01-30,27.99401
2021-01-31,23.35329
2021-02-01,41.01796
2021-02-02,47.90419
2021-02-03,35.02994
2021-02-04,39.07185
2021-02-05,35.32934
2021-02-06,27.2455
2021-02-07,19.76047
2021-02-08,41.61676
2021-02-09,40.26946
2021-02-10,28.14371
2021-02-11,17.81437
2021-02-12,17.36526
2021-02-13,22.30538
2021-02-14,21.70658
2021-02-15,46.85628
2021-02-16,49.10179
2021-02-17,37.27544
2021-02-18,46.10778
2021-02-19,43.41317
2021-02-20,24.55089
2021-02-21,27.99401
2021-02-22,38.92215
2021-02-23,38.77245
2021-02-24,52.84431
2021-02-25,38.92215
2021-02-26,25.2994
2021-02-27,19.46107
2021-02-28,15.41916
2021-03-01,20.80838
2021-03-02,30.08982
2021-03-03,36.52694
2021-03-04,33.83233
2021-03-05,31.88622
2021-03-06,19.76047
2021-03-07,18.11377
2021-03-08,35.92814
2021-03-09,37.12574
2021-03-10,39.67065
2021-03-11,44.91017
2021-03-12,32.93413
2021-03-13,17.51497
2021-03-14,17.66467
2021-03-15,37.57485
2021-03-16,44.76047
2021-03-17,40.41916
2021-03-18,38.62275
2021-03-19,29.64071
2021-03-20,20.05988
2021-03-21,15.71856
2021-03-22,33.23353
2021-03-23,35.62874
2021-03-24,37.87425
2021-03-25,32.18562
2021-03-26,27.69461
2021-03-27,19.91017
2021-03-28,25.7485
2021-03-29,45.20958
2021-03-30,36.07784
2021-03-31,32.18562
2021-04-01,30.68862
2021-04-02,21.10778
2021-04-03,19.61077
2021-04-04,11.22754
2021-04-05,24.25149
2021-04-06,31.28742
2021-04-07,29.19161
2021-04-08,30.98802
2021-04-09,25.0
2021-04-10,12.27544
2021-04-11,14.37125
2021-04-12,26.497
2021-04-13,30.53892
2021-04-14,31.73652
2021-04-15,30.23952
2021-04-16,22.75449
2021-04-17,13.92215
2021-04-18,14.52095
2021-04-19,31.73652
2021-04-20,28.89221
2021-04-21,33.83233
2021-04-22,27.2455
2021-04-23,25.1497
2021-04-24,10.92814
2021-04-25,13.02395
2021-04-26,28.14371
2021-04-27,34.28143
2021-04-28,29.49101
2021-04-29,26.9461
2021-04-30,25.1497
2021-05-01,15.26946
2021-05-02,11.82634
2021-05-03,29.19161
2021-05-04,25.7485
2021-05-05,15.71856
2021-05-06,28.14371
2021-05-07,25.2994
2021-05-08,15.26946
2021-05-09,13.32335
2021-05-10,30.38922
2021-05-11,34.73053
2021-05-12,35.17964
2021-05-13,28.29341
2021-05-14,25.8982
2021-05-15,14.22155
2021-05-16,14.22155
2021-05-17,29.94011
2021-05-18,26.3473
2021-05-19,19.61077
2021-05-20,32.18562
2021-05-21,28.89221
2021-05-22,16.91616
2021-05-23,14.22155
2021-05-24,31.58682
2021-05-25,31.73652
2021-05-26,29.19161
2021-05-27,35.02994
2021-05-28,31.73652
2021-05-29,15.71856
2021-05-30,13.77245
2021-05-31,33.08383
2021-06-01,30.23952
2021-06-02,30.08982
2021-06-03,36.07784
2021-06-04,30.08982
2021-06-05,16.16766
2021-06-06,17.96407
2021-06-07,32.63473
2021-06-08,38.32335
2021-06-09,41.31736
2021-06-10,34.28143
2021-06-11,31.73652
2021-06-12,15.26946
2021-06-13,18.11377
2021-06-14,33.38323
2021-06-15,33.38323
2021-06-16,38.32335
2021-06-17,29.79041
2021-06-18,32.48502
2021-06-19,14.52095
2021-06-20,16.76646
2021-06-21,45.20958
2021-06-22,39.07185
2021-06-23,45.65868
2021-06-24,42.36526
2021-06-25,42.51497
2021-06-26,20.05988
2021-06-27,22.45508
2021-06-28,51.6467
2021-06-29,57.03592
2021-06-30,59.58083
2021-07-01,28.14371
2021-07-02,24.25149
2021-07-03,11.82634
2021-07-04,19.46107
2021-07-05,29.34131
2021-07-06,30.83832
2021-07-07,28.59281
2021-07-08,26.6467
2021-07-09,26.1976
2021-07-10,9.88023
2021-07-11,11.52694
2021-07-12,24.70059
2021-07-13,27.3952
2021-07-14,24.25149
2021-07-15,25.7485
2021-07-16,21.40718
2021-07-17,13.62275
2021-07-18,10.47904
2021-07-19,31.58682
2021-07-20,25.8982
2021-07-21,27.0958
2021-07-22,23.50299
2021-07-23,21.55688
2021-07-24,11.82634
2021-07-25,13.62275
2021-07-26,22.75449
2021-07-27,31.13772
2021-07-28,27.2455
2021-07-29,22.15568
2021-07-30,24.70059
2021-07-31,12.42514
2021-08-01,9.13173
2021-08-02,26.497
2021-08-03,22.90419
2021-08-04,22.15568
2021-08-05,25.4491
2021-08-06,19.76047
2021-08-07,17.66467
2021-08-08,13.77245
2021-08-09,29.64071
2021-08-10,31.88622
2021-08-11,34.73053
2021-08-12,31.88622
2021-08-13,27.99401
2021-08-14,16.31736
2021-08-15,12.27544
2021-08-16,16.61676
2021-08-17,31.13772
2021-08-18,30.08982
2021-08-19,33.08383
2021-08-20,25.0
2021-08-21,17.96407
2021-08-22,14.37125
2021-08-23,30.98802
2021-08-24,28.29341
2021-08-25,31.43712
2021-08-26,28.89221
2021-08-27,27.0958
2021-08-28,21.10778
2021-08-29,16.91616
2021-08-30,34.58083
2021-08-31,31.88622
2021-09-01,25.8982
2021-09-02,31.28742
2021-09-03,28.29341
2021-09-04,17.21556
2021-09-05,16.16766
2021-09-06,28.74251
2021-09-07,30.68862
2021-09-08,31.28742
2021-09-09,27.54491
2021-09-10,26.7964
2021-09-11,15.71856
2021-09-12,13.02395
2021-09-13,26.6467
2021-09-14,25.4491
2021-09-15,25.7485
2021-09-16,23.20359
2021-09-17,21.85628
2021-09-18,8.08383
2021-09-19,9.73053
2021-09-20,19.76047
2021-09-21,14.52095
2021-09-22,14.07185
2021-09-23,32.78443
2021-09-24,30.38922
2021-09-25,10.62874
2021-09-26,14.82035
2021-09-27,32.93413
2021-09-28,34.58083
2021-09-29,27.2455
2021-09-30,23.95209
2021-10-01,21.70658
2021-10-02,13.62275
2021-10-03,10.02994
2021-10-04,15.86826
2021-10-05,28.29341
2021-10-06,24.85029
2021-10-07,27.84431
2021-10-08,20.65868
2021-10-09,10.17964
2021-10-10,15.26946
2021-10-11,16.01796
2021-10-12,29.19161
2021-10-13,27.84431
2021-10-14,29.64071
2021-10-15,25.2994
2021-10-16,7.33532
2021-10-17,10.47904
2021-10-18,20.95808
2021-10-19,25.2994
2021-10-20,26.497
2021-10-21,29.19161
2021-10-22,22.30538
2021-10-23,11.07784
2021-10-24,11.97604
2021-10-25,26.1976
2021-10-26,22.30538
2021-10-27,22.60479
2021-10-28,27.3952
2021-10-29,22.00598
2021-10-30,12.72455
2021-10-31,14.07185
2021-11-01,28.14371
2021-11-02,22.15568
2021-11-03,19.76047
2021-11-04,22.90419
2021-11-05,23.65269
2021-11-06,12.42514
2021-11-07,12.42514
2021-11-08,25.4491
2021-11-09,26.6467
2021-11-10,28.59281
2021-11-11,29.04191
2021-11-12,24.70059
2021-11-13,8.83233
2021-11-14,12.27544
2021-11-15,29.34131
2021-11-16,25.8982
2021-11-17,30.68862
2021-11-18,23.65269
2021-11-19,23.35329
2021-11-20,10.47904
2021-11-21,12.42514
2021-11-22,26.0479
2021-11-23,22.30538
2021-11-24,25.7485
2021-11-25,24.25149
2021-11-26,22.90419
2021-11-27,11.67664
2021-11-28,14.37125
2021-11-29,30.98802
2021-11-30,26.3473
2021-12-01,22.75449
2021-12-02,23.95209
2021-12-03,18.86227
2021-12-04,12.27544
2021-12-05,14.52095
2021-12-06,25.5988
2021-12-07,25.8982
2021-12-08,25.5988
2021-12-09,26.6467
2021-12-10,25.2994
2021-12-11,13.32335
2021-12-12,15.26946
2021-12-13,35.32934
2021-12-14,33.38323
2021-12-15,31.43712
2021-12-16,33.08383
2021-12-17,30.98802
2021-12-18,13.77245
2021-12-19,13.62275
2021-12-20,29.79041
2021-12-21,27.99401
2021-12-22,42.81437
2021-12-23,51.7964
2021-12-24,36.67664
2021-12-25,20.20958
2021-12-26,25.0
2021-12-27,43.41317
2021-12-28,58.83233
2021-12-29,43.56287
2021-12-30,43.56287
2021-12-31,31.28742
2022-01-01,20.80838
2022-01-02,22.30538
2022-01-03,32.93413
2022-01-04,39.22155
2022-01-05,37.87425
2022-01-06,35.92814
2022-01-07,38.92215
2022-01-08,24.40119
2022-01-09,20.50898
2022-01-10,36.67664
2022-01-11,32.48502
2022-01-12,33.53293
2022-01-13,35.62874
2022-01-14,26.7964
2022-01-15,16.16766
2022-01-16,25.1497
2022-01-17,39.37125
2022-01-18,33.83233
2022-01-19,36.37724
2022-01-20,36.07784
2022-01-21,31.28742
2022-01-22,19.76047
2022-01-23,19.01197
2022-01-24,32.33532
2022-01-25,34.43113
2022-01-26,39.22155
2022-01-27,30.53892
2022-01-28,26.0479
2022-01-29,10.77844
2022-01-30,11.07784
2022-01-31,9.28143
2022-02-01,13.77245
2022-02-02,14.37125
2022-02-03,31.43712
2022-02-04,26.1976
2022-02-05,18.71257
2022-02-06,19.31137
2022-02-07,37.27544
2022-02-08,33.53293
2022-02-09,35.77844
2022-02-10,35.02994
2022-02-11,30.38922
2022-02-12,19.61077
2022-02-13,16.31736
2022-02-14,28.74251
2022-02-15,28.29341
2022-02-16,27.99401
2022-02-17,33.53293
2022-02-18,21.40718
2022-02-19,19.16167
2022-02-20,19.01197
2022-02-21,35.17964
2022-02-22,27.54491
2022-02-23,32.63473
2022-02-24,30.68862
2022-02-25,27.54491
2022-02-26,21.55688
2022-02-27,20.35928
2022-02-28,25.4491
2022-03-01,19.31137
2022-03-02,29.34131
2022-03-03,24.55089
2022-03-04,24.55089
2022-03-05,12.12574
2022-03-06,16.16766
2022-03-07,25.7485
2022-03-08,27.2455
2022-03-09,14.97005
2022-03-10,32.78443
2022-03-11,27.2455
2022-03-12,13.47305
2022-03-13,15.11976
2022-03-14,35.02994
2022-03-15,26.6467
2022-03-16,26.3473
2022-03-17,29.64071
2022-03-18,23.80239
2022-03-19,20.20958
2022-03-20,20.80838
2022-03-21,25.7485
2022-03-22,37.27544
2022-03-23,29.34131
2022-03-24,25.7485
2022-03-25,31.28742
2022-03-26,17.36526
2022-03-27,19.76047
2022-03-28,27.2455
2022-03-29,30.68862
2022-03-30,37.12574
2022-03-31,24.70059
2022-04-01,18.86227
2022-04-02,12.57485
2022-04-03,15.41916
2022-04-04,19.91017
2022-04-05,26.497
2022-04-06,22.15568
2022-04-07,24.85029
2022-04-08,21.85628
2022-04-09,10.62874
2022-04-10,10.62874
2022-04-11,28.59281
2022-04-12,22.30538
2022-04-13,23.35329
2022-04-14,21.55688
2022-04-15,20.20958
2022-04-16,14.07185
2022-04-17,11.67664
2022-04-18,21.25748
2022-04-19,27.2455
2022-04-20,24.70059
2022-04-21,25.1497
2022-04-22,19.91017
2022-04-23,11.52694
2022-04-24,10.77844
2022-04-25,24.85029
2022-04-26,24.25149
2022-04-27,22.90419
2022-04-28,24.55089
2022-04-29,18.86227
2022-04-30,11.52694
2022-05-01,9.28143
2022-05-02,21.70658
2022-05-03,23.20359
2022-05-04,20.20958
2022-05-05,12.12574
2022-05-06,15.86826
2022-05-07,10.17964
2022-05-08,11.07784
2022-05-09,25.0
2022-05-10,25.4491
2022-05-11,30.68862
2022-05-12,22.45508
2022-05-13,22.75449
2022-05-14,11.67664
2022-05-15,14.97005
2022-05-16,30.08982
2022-05-17,27.0958
2022-05-18,23.65269
2022-05-19,27.3952
2022-05-20,23.35329
2022-05-21,11.97604
2022-05-22,12.42514
2022-05-23,23.20359
2022-05-24,27.69461
2022-05-25,21.70658
2022-05-26,20.80838
2022-05-27,23.35329
2022-05-28,13.17365
2022-05-29,13.17365
2022-05-30,25.5988
2022-05-31,22.90419
2022-06-01,15.11976
2022-06-02,22.15568
2022-06-03,22.00598
2022-06-04,12.57485
2022-06-05,14.22155
2022-06-06,12.42514
2022-06-07,23.20359
2022-06-08,27.2455
2022-06-09,25.0
2022-06-10,23.05389
2022-06-11,13.77245
2022-06-12,11.97604
2022-06-13,24.25149
2022-06-14,25.8982
2022-06-15,32.33532
2022-06-16,29.64071
2022-06-17,21.85628
2022-06-18,10.92814
2022-06-19,9.88023
2022-06-20,27.54491
2022-06-21,26.6467
2022-06-22,27.0958
2022-06-23,24.10179
2022-06-24,19.91017
2022-06-25,10.32934
2022-06-26,10.77844
2022-06-27,23.50299
2022-06-28,23.80239
2022-06-29,31.43712
2022-06-30,30.98802
2022-07-01,20.05988
2022-07-02,9.88023
2022-07-03,11.97604
2022-07-04,20.05988
2022-07-05,25.7485
2022-07-06,27.54491
2022-07-07,23.20359
2022-07-08,19.16167
2022-07-09,13.92215
2022-07-10,9.88023
2022-07-11,23.05389
2022-07-12,27.84431
2022-07-13,24.70059
2022-07-14,23.05389
2022-07-15,22.15568
2022-07-16,11.37724
2022-07-17,13.62275
2022-07-18,25.2994
2022-07-19,29.34131
2022-07-20,26.497
2022-07-21,23.50299
2022-07-22,18.71257
2022-07-23,10.92814
2022-07-24,13.32335
2022-07-25,26.0479
2022-07-26,24.70059
2022-07-27,23.50299
2022-07-28,33.38323
2022-07-29,25.1497
2022-07-30,9.43113
2022-07-31,11.82634
2022-08-01,20.20958
2022-08-02,24.40119
2022-08-03,25.4491
2022-08-04,25.5988
2022-08-05,24.40119
2022-08-06,15.71856
2022-08-07,9.73053
2022-08-08,24.85029
2022-08-09,26.6467
2022-08-10,23.80239
2022-08-11,23.20359
2022-08-12,28.59281
2022-08-13,13.47305
2022-08-14,14.07185
2022-08-15,16.91616
2022-08-16,25.2994
2022-08-17,26.0479
2022-08-18,26.0479
2022-08-19,19.31137
2022-08-20,13.32335
2022-08-21,12.57485
2022-08-22,26.7964
2022-08-23,27.0958
2022-08-24,28.14371
2022-08-25,28.29341
2022-08-26,25.1497
2022-08-27,14.97005
2022-08-28,12.27544
2022-08-29,29.49101
2022-08-30,32.93413
2022-08-31,28.14371
2022-09-01,21.55688
2022-09-02,23.65269
2022-09-03,12.27544
2022-09-04,14.52095
2022-09-05,20.65868
2022-09-06,23.65269
2022-09-07,23.50299
2022-09-08,18.71257
2022-09-09,8.83233
2022-09-10,10.02994
2022-09-11,11.37724
2022-09-12,12.72455
2022-09-13,32.63473
2022-09-14,30.83832
2022-09-15,21.85628
2022-09-16,23.65269
2022-09-17,14.52095
2022-09-18,13.92215
2022-09-19,23.95209
2022-09-20,28.59281
2022-09-21,25.8982
2022-09-22,27.84431
2022-09-23,27.54491
2022-09-24,17.66467
2022-09-25,13.17365
2022-09-26,28.44311
2022-09-27,29.04191
2022-09-28,32.63473
2022-09-29,32.78443
2022-09-30,28.59281
2022-10-01,14.82035
2022-10-02,10.47904
2022-10-03,15.71856
2022-10-04,27.0958
2022-10-05,23.65269
2022-10-06,26.3473
2022-10-07,18.11377
2022-10-08,13.92215
2022-10-09,13.17365
2022-10-10,16.46706
2022-10-11,25.4491
2022-10-12,23.80239
2022-10-13,24.70059
2022-10-14,25.5988
2022-10-15,15.71856
2022-10-16,11.52694
2022-10-17,30.98802
2022-10-18,30.53892
2022-10-19,29.64071
2022-10-20,31.13772
2022-10-21,29.04191
2022-10-22,13.02395
2022-10-23,13.47305
2022-10-24,33.68263
2022-10-25,39.52095
2022-10-26,31.58682
2022-10-27,39.22155
2022-10-28,36.07784
2022-10-29,17.36526
2022-10-30,20.50898
2022-10-31,31.58682
2022-11-01,26.0479
2022-11-02,29.34131
2022-11-03,27.69461
2022-11-04,23.35329
2022-11-05,15.11976
2022-11-06,14.97005
2022-11-07,29.19161
2022-11-08,27.69461
2022-11-09,32.03592
2022-11-10,30.53892
2022-11-11,28.44311
2022-11-12,17.36526
2022-11-13,15.71856
2022-11-14,34.58083
2022-11-15,32.03592
2022-11-16,29.79041
2022-11-17,24.55089
2022-11-18,25.7485
2022-11-19,12.72455
2022-11-20,14.97005
2022-11-21,28.74251
2022-11-22,33.23353
2022-11-23,31.13772
2022-11-24,26.497
2022-11-25,28.14371
2022-11-26,12.27544
2022-11-27,13.47305
2022-11-28,27.84431
2022-11-29,36.07784
2022-11-30,28.89221
2022-12-01,22.45508
2022-12-02,19.46107
2022-12-03,11.07784
2022-12-04,14.67065
2022-12-05,25.5988
2022-12-06,32.33532
2022-12-07,32.03592
2022-12-08,33.68263
2022-12-09,27.3952
2022-12-10,17.51497
2022-12-11,16.76646
2022-12-12,29.64071
2022-12-13,34.43113
2022-12-14,30.53892
2022-12-15,35.62874
2022-12-16,32.03592
2022-12-17,21.55688
2022-12-18,22.75449
2022-12-19,35.47904
2022-12-20,36.67664
2022-12-21,28.59281
2022-12-22,34.88023
2022-12-23,27.2455
2022-12-24,12.12574
2022-12-25,16.46706
2022-12-26,35.47904
2022-12-27,36.07784
2022-12-28,33.68263
2022-12-29,32.03592
2022-12-30,24.85029
2022-12-31,10.47904
2023-01-01,11.67664
2023-01-02,26.0479
2023-01-03,28.44311
2023-01-04,30.38922
2023-01-05,34.28143
2023-01-06,28.74251
2023-01-07,18.11377
2023-01-08,20.50898
2023-01-09,32.48502
2023-01-10,32.18562
2023-01-11,32.63473
2023-01-12,34.43113
2023-01-13,29.04191
2023-01-14,16.31736
2023-01-15,17.21556
2023-01-16,29.34131
2023-01-17,30.83832
2023-01-18,29.64071
2023-01-19,30.98802
2023-01-20,26.1976
2023-01-21,13.62275
2023-01-22,15.71856
2023-01-23,14.37125
2023-01-24,20.05988
2023-01-25,43.41317
2023-01-26,43.56287
2023-01-27,33.53293
2023-01-28,20.95808
2023-01-29,17.66467
2023-01-30,38.02395
2023-01-31,36.82634
2023-02-01,36.67664
2023-02-02,37.57485
2023-02-03,29.94011
2023-02-04,20.20958
2023-02-05,17.81437
2023-02-06,33.98203
2023-02-07,38.77245
2023-02-08,31.13772
2023-02-09,36.82634
2023-02-10,29.49101
2023-02-11,19.31137
2023-02-12,18.11377
2023-02-13,34.43113
2023-02-14,38.92215
2023-02-15,33.53293
2023-02-16,30.53892
2023-02-17,27.69461
2023-02-18,17.51497
2023-02-19,16.31736
2023-02-20,38.17365
2023-02-21,35.77844
2023-02-22,33.83233
2023-02-23,35.62874
2023-02-24,28.14371
2023-02-25,18.11377
2023-02-26,17.21556
2023-02-27,33.68263
2023-02-28,32.18562
2023-03-01,21.55688
2023-03-02,30.38922
2023-03-03,30.68862
2023-03-04,18.26347
2023-03-05,19.91017
2023-03-06,30.98802
2023-03-07,34.73053
2023-03-08,35.32934
2023-03-09,35.17964
2023-03-10,30.08982
2023-03-11,16.91616
2023-03-12,19.76047
2023-03-13,34.88023
2023-03-14,38.77245
2023-03-15,36.37724
2023-03-16,34.58083
2023-03-17,30.98802
2023-03-18,20.50898
2023-03-19,17.81437
2023-03-20,31.58682
2023-03-21,41.61676
2023-03-22,34.58083
2023-03-23,34.43113
2023-03-24,31.88622
2023-03-25,17.81437
2023-03-26,19.61077
2023-03-27,40.26946
2023-03-28,36.67664
2023-03-29,31.88622
2023-03-30,33.98203
2023-03-31,28.74251
2023-04-01,16.01796
2023-04-02,12.87425
2023-04-03,22.75449
2023-04-04,30.38922
2023-04-05,30.68862
2023-04-06,30.08982
2023-04-07,27.3952
2023-04-08,15.11976
2023-04-09,15.86826
2023-04-10,27.84431
2023-04-11,35.32934
2023-04-12,31.28742
2023-04-13,34.43113
2023-04-14,34.13173
2023-04-15,12.27544
2023-04-16,16.16766
2023-04-17,30.08982
2023-04-18,30.53892
2023-04-19,33.98203
2023-04-20,27.99401
2023-04-21,27.0958
2023-04-22,11.07784
2023-04-23,13.62275
2023-04-24,34.13173
2023-04-25,32.63473
2023-04-26,34.88023
2023-04-27,31.13772
2023-04-28,25.2994
2023-04-29,16.01796
2023-04-30,11.67664
2023-05-01,19.46107
2023-05-02,31.28742
2023-05-03,28.14371
2023-05-04,29.19161
2023-05-05,14.07185
2023-05-06,15.41916
2023-05-07,15.26946
2023-05-08,35.02994
2023-05-09,35.17964
2023-05-10,33.38323
2023-05-11,32.03592
2023-05-12,29.64071
2023-05-13,17.51497
2023-05-14,17.36526
2023-05-15,40.41916
2023-05-16,35.17964
2023-05-17,30.98802
2023-05-18,33.08383
2023-05-19,32.78443
2023-05-20,19.01197
2023-05-21,18.41317
2023-05-22,51.6467
2023-05-23,41.16766
2023-05-24,37.27544
2023-05-25,41.31736
2023-05-26,32.18562
2023-05-27,18.86227
2023-05-28,17.21556
2023-05-29,22.90419
