date,주식실시간
2021-02-22,49.43181
2021-02-23,53.69318
2021-02-24,50.28409
2021-02-25,55.39772
2021-02-26,46.875
2021-02-27,9.65909
2021-02-28,8.52272
2021-03-01,9.375
2021-03-02,49.43181
2021-03-03,39.48863
2021-03-04,45.73863
2021-03-05,41.76136
2021-03-06,6.81818
2021-03-07,4.54545
2021-03-08,38.92045
2021-03-09,42.04545
2021-03-10,38.35227
2021-03-11,53.40909
2021-03-12,48.57954
2021-03-13,5.68181
2021-03-14,6.53409
2021-03-15,42.89772
2021-03-16,46.02272
2021-03-17,40.05681
2021-03-18,43.75
2021-03-19,48.29545
2021-03-20,3.97727
2021-03-21,3.69318
2021-03-22,41.76136
2021-03-23,50.0
2021-03-24,38.92045
2021-03-25,30.9659
2021-03-26,34.94318
2021-03-27,5.68181
2021-03-28,3.40909
2021-03-29,41.47727
2021-03-30,40.625
2021-03-31,40.3409
2021-04-01,32.38636
2021-04-02,35.79545
2021-04-03,1.98863
2021-04-04,4.82954
2021-04-05,37.2159
2021-04-06,28.97727
2021-04-07,32.38636
2021-04-08,30.9659
2021-04-09,34.65909
2021-04-11,3.40909
2021-04-12,33.23863
2021-04-13,42.61363
2021-04-14,40.3409
2021-04-15,45.73863
2021-04-16,44.88636
2021-04-17,7.10227
2021-04-18,5.11363
2021-04-19,38.92045
2021-04-20,37.2159
2021-04-21,42.04545
2021-04-22,33.80681
2021-04-23,41.19318
2021-04-24,6.25
2021-04-25,7.95454
2021-04-26,43.18181
2021-04-27,43.75
2021-04-28,40.625
2021-04-29,37.5
2021-04-30,32.95454
2021-05-01,1.98863
2021-05-02,4.82954
2021-05-03,36.07954
2021-05-04,34.94318
2021-05-05,11.64772
2021-05-06,31.81818
2021-05-07,29.54545
2021-05-08,4.82954
2021-05-09,3.40909
2021-05-10,33.23863
2021-05-11,42.04545
2021-05-12,32.95454
2021-05-13,26.98863
2021-05-14,32.10227
2021-05-15,4.26136
2021-05-16,1.70454
2021-05-17,25.28409
2021-05-18,26.42045
2021-05-19,4.54545
2021-05-20,22.44318
2021-05-21,26.13636
2021-05-22,3.40909
2021-05-23,5.39772
2021-05-24,17.32954
2021-05-25,26.42045
2021-05-26,17.61363
2021-05-27,22.15909
2021-05-28,24.7159
2021-05-29,2.27272
2021-05-30,2.55681
2021-05-31,18.75
2021-06-01,22.72727
2021-06-02,35.51136
2021-06-03,35.79545
2021-06-04,36.07954
2021-06-05,3.125
2021-06-06,2.27272
2021-06-07,32.95454
2021-06-08,45.45454
2021-06-09,27.55681
2021-06-10,27.55681
2021-06-11,29.26136
2021-06-12,1.98863
2021-06-13,1.98863
2021-06-14,27.27272
2021-06-15,32.38636
2021-06-16,33.23863
2021-06-17,23.86363
2021-06-18,24.43181
2021-06-19,2.55681
2021-06-21,16.47727
2021-06-22,27.27272
2021-06-23,26.70454
2021-06-24,31.25
2021-06-25,26.42045
2021-06-26,2.27272
2021-06-27,3.97727
2021-06-28,30.11363
2021-06-29,32.10227
2021-06-30,25.0
2021-07-01,21.30681
2021-07-02,24.43181
2021-07-03,2.55681
2021-07-05,22.72727
2021-07-06,24.14772
2021-07-07,20.17045
2021-07-08,24.7159
2021-07-09,23.01136
2021-07-10,2.8409
2021-07-12,17.89772
2021-07-13,15.3409
2021-07-14,20.73863
2021-07-15,23.57954
2021-07-16,24.43181
2021-07-17,1.98863
2021-07-19,18.18181
2021-07-20,24.7159
2021-07-21,21.5909
2021-07-22,22.44318
2021-07-23,25.0
2021-07-24,2.55681
2021-07-25,1.70454
2021-07-26,11.64772
2021-07-27,23.01136
2021-07-28,21.5909
2021-07-29,17.89772
2021-07-30,14.77272
2021-08-01,1.98863
2021-08-02,17.32954
2021-08-03,21.30681
2021-08-04,28.125
2021-08-05,18.4659
2021-08-06,42.32954
2021-08-07,3.69318
2021-08-08,1.98863
2021-08-09,32.95454
2021-08-10,31.25
2021-08-11,22.44318
2021-08-12,30.39772
2021-08-13,27.8409
2021-08-14,3.125
2021-08-15,4.26136
2021-08-16,9.94318
2021-08-17,25.28409
2021-08-18,25.56818
2021-08-19,30.9659
2021-08-20,26.98863
2021-08-22,3.40909
2021-08-23,19.03409
2021-08-24,21.875
2021-08-25,28.69318
2021-08-26,27.27272
2021-08-27,23.86363
2021-08-28,3.40909
2021-08-29,2.8409
2021-08-30,31.81818
2021-08-31,23.29545
2021-09-01,28.69318
2021-09-02,24.14772
2021-09-03,16.76136
2021-09-04,2.27272
2021-09-05,3.125
2021-09-06,23.86363
2021-09-07,28.40909
2021-09-08,20.73863
2021-09-09,26.98863
2021-09-10,27.27272
2021-09-12,1.42045
2021-09-13,13.06818
2021-09-14,15.90909
2021-09-15,15.90909
2021-09-16,13.06818
2021-09-17,21.02272
2021-09-18,1.42045
2021-09-19,2.8409
2021-09-20,3.125
2021-09-22,1.98863
2021-09-23,14.20454
2021-09-24,11.93181
2021-09-25,1.70454
2021-09-26,1.42045
2021-09-27,13.35227
2021-09-28,12.5
2021-09-29,13.92045
2021-09-30,13.63636
2021-10-01,14.20454
2021-10-04,1.98863
2021-10-05,16.76136
2021-10-06,12.5
2021-10-07,10.79545
2021-10-08,13.63636
2021-10-10,1.42045
2021-10-11,1.42045
2021-10-12,7.67045
2021-10-13,8.23863
2021-10-14,11.36363
2021-10-15,7.10227
2021-10-16,1.98863
2021-10-18,7.38636
2021-10-19,7.38636
2021-10-20,8.23863
2021-10-21,10.22727
2021-10-22,7.95454
2021-10-23,2.27272
2021-10-25,15.05681
2021-10-26,9.0909
2021-10-27,7.95454
2021-10-28,7.38636
2021-10-29,10.22727
2021-11-01,9.375
2021-11-02,10.79545
2021-11-03,30.11363
2021-11-04,17.04545
2021-11-05,14.77272
2021-11-06,1.42045
2021-11-08,10.51136
2021-11-09,8.52272
2021-11-10,7.95454
2021-11-11,15.625
2021-11-12,14.20454
2021-11-14,1.42045
2021-11-15,12.5
2021-11-16,9.65909
2021-11-17,15.05681
2021-11-18,18.18181
2021-11-19,11.64772
2021-11-20,2.27272
2021-11-22,9.94318
2021-11-23,11.07954
2021-11-24,10.22727
2021-11-25,7.95454
2021-11-26,11.07954
2021-11-27,2.27272
2021-11-29,10.51136
2021-11-30,15.625
2021-12-01,12.5
2021-12-02,8.52272
2021-12-03,10.79545
2021-12-06,7.67045
2021-12-07,8.80681
2021-12-08,9.375
2021-12-09,7.10227
2021-12-10,9.0909
2021-12-12,1.42045
2021-12-13,9.0909
2021-12-14,9.0909
2021-12-15,6.81818
2021-12-16,9.65909
2021-12-17,8.52272
2021-12-20,7.38636
2021-12-21,10.22727
2021-12-22,6.53409
2021-12-23,7.38636
2021-12-24,6.81818
2021-12-27,5.68181
2021-12-28,4.54545
2021-12-29,8.23863
2021-12-30,5.68181
2021-12-31,5.68181
2022-01-03,9.94318
2022-01-04,7.38636
2022-01-05,9.375
2022-01-06,7.38636
2022-01-07,7.10227
2022-01-08,2.8409
2022-01-10,7.67045
2022-01-11,9.0909
2022-01-12,8.52272
2022-01-13,6.53409
2022-01-14,6.53409
2022-01-17,6.81818
2022-01-18,8.80681
2022-01-19,9.0909
2022-01-20,9.94318
2022-01-21,9.0909
2022-01-24,7.95454
2022-01-25,12.2159
2022-01-26,12.78409
2022-01-27,100.0
2022-01-28,26.98863
2022-01-29,2.55681
2022-01-31,1.98863
2022-02-01,3.69318
2022-02-03,19.31818
2022-02-04,17.32954
2022-02-05,3.125
2022-02-07,14.48863
2022-02-08,17.61363
2022-02-09,16.47727
2022-02-10,13.06818
2022-02-11,11.64772
2022-02-12,1.42045
2022-02-14,10.79545
2022-02-15,11.07954
2022-02-16,11.07954
2022-02-17,8.80681
2022-02-18,13.06818
2022-02-19,1.70454
2022-02-20,1.42045
2022-02-21,11.64772
2022-02-22,13.35227
2022-02-23,9.375
2022-02-24,20.45454
2022-02-25,16.19318
2022-02-26,3.125
2022-02-27,1.70454
2022-02-28,9.94318
2022-03-01,3.40909
2022-03-02,19.03409
2022-03-03,8.23863
2022-03-04,8.52272
2022-03-06,1.70454
2022-03-07,7.38636
2022-03-08,12.78409
2022-03-09,2.27272
2022-03-10,9.375
2022-03-11,12.78409
2022-03-12,2.27272
2022-03-14,12.5
2022-03-15,19.03409
2022-03-16,13.06818
2022-03-17,11.36363
2022-03-18,10.79545
2022-03-21,13.06818
2022-03-22,6.25
2022-03-23,12.5
2022-03-24,12.2159
2022-03-25,8.23863
2022-03-26,2.55681
2022-03-28,11.93181
2022-03-29,8.80681
2022-03-30,10.79545
2022-03-31,8.80681
2022-04-01,7.95454
2022-04-04,7.95454
2022-04-05,9.0909
2022-04-06,8.23863
2022-04-07,9.65909
2022-04-08,5.11363
2022-04-09,2.27272
2022-04-11,5.11363
2022-04-12,7.10227
2022-04-13,9.0909
2022-04-14,10.22727
2022-04-15,6.81818
2022-04-18,9.65909
2022-04-19,7.10227
2022-04-20,8.80681
2022-04-21,9.65909
2022-04-22,8.80681
2022-04-25,6.53409
2022-04-26,9.375
2022-04-27,9.375
2022-04-28,9.0909
2022-04-29,6.25
2022-05-01,1.42045
2022-05-02,6.25
2022-05-03,7.38636
2022-05-04,4.26136
2022-05-05,2.8409
2022-05-06,8.23863
2022-05-07,3.125
2022-05-09,4.54545
2022-05-10,6.53409
2022-05-11,5.9659
2022-05-12,8.52272
2022-05-13,7.95454
2022-05-16,4.82954
2022-05-17,4.82954
2022-05-18,5.11363
2022-05-19,6.81818
2022-05-20,5.68181
2022-05-23,8.23863
2022-05-24,7.38636
2022-05-25,8.23863
2022-05-26,5.9659
2022-05-27,7.10227
2022-05-30,8.23863
2022-05-31,6.53409
2022-06-01,1.70454
2022-06-02,7.10227
2022-06-03,5.11363
2022-06-07,3.69318
2022-06-08,7.67045
2022-06-09,5.68181
2022-06-10,5.39772
2022-06-11,1.42045
2022-06-13,3.97727
2022-06-14,7.67045
2022-06-15,9.94318
2022-06-16,9.65909
2022-06-17,5.9659
2022-06-18,1.98863
2022-06-20,5.9659
2022-06-21,7.67045
2022-06-22,8.52272
2022-06-23,10.22727
2022-06-24,4.82954
2022-06-25,1.98863
2022-06-27,12.5
2022-06-28,10.51136
2022-06-29,10.51136
2022-06-30,6.53409
2022-07-01,13.63636
2022-07-02,1.42045
2022-07-04,15.625
2022-07-05,17.61363
2022-07-06,9.375
2022-07-07,7.10227
2022-07-08,7.10227
2022-07-09,1.42045
2022-07-10,1.70454
2022-07-11,3.97727
2022-07-12,6.53409
2022-07-13,11.64772
2022-07-14,6.53409
2022-07-15,6.25
2022-07-18,8.23863
2022-07-19,5.9659
2022-07-20,6.53409
2022-07-21,6.53409
2022-07-22,5.9659
2022-07-24,1.42045
2022-07-25,3.125
2022-07-26,4.54545
2022-07-27,5.11363
2022-07-28,6.53409
2022-07-29,2.8409
2022-08-01,5.11363
2022-08-02,7.67045
2022-08-03,7.10227
2022-08-04,9.94318
2022-08-05,5.9659
2022-08-08,2.8409
2022-08-09,4.82954
2022-08-10,5.9659
2022-08-11,4.54545
2022-08-12,4.26136
2022-08-15,1.42045
2022-08-16,6.53409
2022-08-17,8.23863
2022-08-18,6.81818
2022-08-19,9.0909
2022-08-20,2.27272
2022-08-22,10.51136
2022-08-23,12.78409
2022-08-24,5.11363
2022-08-25,9.94318
2022-08-26,7.67045
2022-08-27,1.42045
2022-08-29,7.10227
2022-08-30,6.81818
2022-08-31,7.38636
2022-09-01,3.40909
2022-09-02,5.9659
2022-09-05,4.26136
2022-09-06,5.11363
2022-09-07,4.82954
2022-09-08,3.97727
2022-09-09,1.70454
2022-09-12,1.70454
2022-09-13,9.65909
2022-09-14,7.67045
2022-09-15,12.5
2022-09-16,5.9659
2022-09-17,1.70454
2022-09-19,8.52272
2022-09-20,5.39772
2022-09-21,6.25
2022-09-22,5.39772
2022-09-23,3.125
2022-09-24,1.70454
2022-09-26,9.94318
2022-09-27,6.25
2022-09-28,8.23863
2022-09-29,6.53409
2022-09-30,5.9659
2022-10-01,1.70454
2022-10-04,8.52272
2022-10-05,11.07954
2022-10-06,6.81818
2022-10-07,6.53409
2022-10-09,1.42045
2022-10-10,2.8409
2022-10-11,13.35227
2022-10-12,15.90909
2022-10-13,10.79545
2022-10-14,7.10227
2022-10-15,2.27272
2022-10-16,2.8409
2022-10-17,23.57954
2022-10-18,10.51136
2022-10-19,8.80681
2022-10-20,7.10227
2022-10-21,6.53409
2022-10-24,7.10227
2022-10-25,4.82954
2022-10-26,8.52272
2022-10-27,10.22727
2022-10-28,5.39772
2022-10-29,1.98863
2022-10-31,7.95454
2022-11-01,9.0909
2022-11-02,6.81818
2022-11-03,10.22727
2022-11-04,6.81818
2022-11-05,1.70454
2022-11-07,9.0909
2022-11-08,8.23863
2022-11-09,10.79545
2022-11-10,13.06818
2022-11-11,7.38636
2022-11-12,1.70454
2022-11-14,10.79545
2022-11-15,11.36363
2022-11-16,8.52272
2022-11-17,8.52272
2022-11-18,3.97727
2022-11-21,5.9659
2022-11-22,4.54545
2022-11-23,5.39772
2022-11-24,6.53409
2022-11-25,7.10227
2022-11-27,2.27272
2022-11-28,5.68181
2022-11-29,2.27272
2022-11-30,5.39772
2022-12-01,2.55681
2022-12-02,3.97727
2022-12-03,1.98863
2022-12-05,5.68181
2022-12-06,2.8409
2022-12-07,6.53409
2022-12-08,7.38636
2022-12-09,5.9659
2022-12-10,1.70454
2022-12-12,4.82954
2022-12-13,5.39772
2022-12-14,2.55681
2022-12-15,4.82954
2022-12-16,6.25
2022-12-19,1.70454
2022-12-20,2.8409
2022-12-21,4.82954
2022-12-22,5.68181
2022-12-23,3.125
2022-12-26,3.97727
2022-12-27,3.125
2022-12-28,4.26136
2022-12-29,6.25
2022-12-30,3.40909
2023-01-02,2.27272
2023-01-03,5.39772
2023-01-04,1.70454
2023-01-05,3.69318
2023-01-06,3.69318
2023-01-09,4.54545
2023-01-10,4.26136
2023-01-11,4.82954
2023-01-12,3.40909
2023-01-13,3.97727
2023-01-16,4.54545
2023-01-17,3.40909
2023-01-18,3.40909
2023-01-19,1.70454
2023-01-20,4.54545
2023-01-22,1.70454
2023-01-23,1.42045
2023-01-25,8.80681
2023-01-26,6.53409
2023-01-27,5.11363
2023-01-29,2.27272
2023-01-30,8.52272
2023-01-31,5.11363
2023-02-01,5.39772
2023-02-02,5.39772
2023-02-03,6.53409
2023-02-06,4.54545
2023-02-07,3.97727
2023-02-08,9.0909
2023-02-09,8.23863
2023-02-10,7.95454
2023-02-11,1.42045
2023-02-13,7.10227
2023-02-14,8.23863
2023-02-15,5.9659
2023-02-16,5.39772
2023-02-17,6.53409
2023-02-20,5.9659
2023-02-21,8.23863
2023-02-22,4.82954
2023-02-23,5.39772
2023-02-24,3.125
2023-02-25,1.70454
2023-02-26,2.27272
2023-02-27,3.69318
2023-02-28,5.11363
2023-03-02,6.25
2023-03-03,2.55681
2023-03-06,7.10227
2023-03-07,7.38636
2023-03-08,8.52272
2023-03-09,7.10227
2023-03-10,6.81818
2023-03-13,9.94318
2023-03-14,9.375
2023-03-15,6.53409
2023-03-16,8.80681
2023-03-17,7.10227
2023-03-20,6.81818
2023-03-21,3.97727
2023-03-22,7.67045
2023-03-23,7.67045
2023-03-24,8.80681
2023-03-27,7.38636
2023-03-28,6.53409
2023-03-29,5.9659
2023-03-30,6.81818
2023-03-31,5.39772
2023-04-03,5.9659
2023-04-04,8.80681
2023-04-05,5.68181
2023-04-06,8.23863
2023-04-07,10.79545
2023-04-09,1.70454
2023-04-10,6.81818
2023-04-11,9.375
2023-04-12,10.79545
2023-04-13,8.80681
2023-04-14,5.9659
2023-04-16,1.42045
2023-04-17,8.23863
2023-04-18,8.23863
2023-04-19,8.80681
2023-04-20,7.95454
2023-04-21,9.0909
2023-04-24,8.52272
2023-04-25,9.0909
2023-04-26,6.53409
2023-04-27,6.53409
2023-04-28,9.375
2023-05-01,4.26136
2023-05-02,5.9659
2023-05-03,5.68181
2023-05-04,9.65909
2023-05-06,3.40909
2023-05-07,1.42045
2023-05-08,12.2159
2023-05-09,11.07954
2023-05-10,9.94318
2023-05-11,11.64772
2023-05-12,11.36363
2023-05-15,11.07954
2023-05-16,2.8409
2023-05-17,5.39772
2023-05-18,7.38636
2023-05-19,9.0909
2023-05-22,5.68181
2023-05-23,7.38636
2023-05-24,8.23863
2023-05-25,5.68181
2023-05-26,6.53409
2023-05-29,1.70454
2023-05-30,9.94318
2023-05-31,5.11363
2023-06-01,3.97727
2023-06-02,6.25
2023-06-05,5.9659
2023-06-07,5.39772
2023-06-08,4.54545
2023-06-09,5.11363
2023-06-10,1.70454
2023-06-12,5.9659
2023-06-13,7.67045
2023-06-14,9.0909
2023-06-15,7.10227
2023-06-16,10.79545
2023-06-19,6.81818
2023-06-20,3.40909
2023-06-21,6.81818
2023-06-22,7.67045
2023-06-23,5.9659
2023-06-24,1.42045
2023-06-26,3.40909
2023-06-27,4.26136
2023-06-28,4.82954
2023-06-29,5.68181
2023-06-30,7.38636
2023-07-01,1.98863
2023-07-02,1.42045
2023-07-03,4.54545
2023-07-04,7.38636
2023-07-05,2.8409
2023-07-06,5.68181
2023-07-07,8.23863
2023-07-08,2.8409
2023-07-10,7.95454
2023-07-11,6.25
2023-07-12,7.38636
2023-07-13,6.53409
2023-07-14,12.78409
2023-07-17,3.69318
2023-07-18,9.94318
2023-07-19,8.52272
2023-07-20,5.68181
2023-07-21,7.38636
2023-07-24,8.23863
2023-07-25,10.22727
2023-07-26,39.77272
2023-07-27,22.15909
2023-07-28,12.78409
2023-07-29,1.98863
2023-07-30,1.42045
2023-07-31,28.97727
2023-08-01,10.79545
2023-08-02,10.51136
2023-08-03,14.77272
2023-08-04,15.05681
2023-08-07,10.79545
2023-08-08,11.07954
2023-08-09,9.94318
2023-08-10,9.0909
2023-08-11,7.67045
2023-08-12,1.70454
2023-08-14,7.67045
2023-08-15,2.55681
2023-08-16,8.23863
2023-08-17,6.53409
2023-08-18,11.36363
2023-08-19,1.70454
2023-08-20,2.8409
2023-08-21,6.53409
2023-08-22,9.375
2023-08-23,5.9659
2023-08-24,7.95454
2023-08-25,6.81818
2023-08-28,10.51136
2023-08-29,15.90909
2023-08-30,11.93181
2023-08-31,9.0909
2023-09-01,8.52272
2023-09-03,1.70454
2023-09-04,7.10227
2023-09-05,7.67045
2023-09-06,9.0909
2023-09-07,9.375
2023-09-08,7.95454
2023-09-09,1.42045
2023-09-11,6.81818
2023-09-12,10.22727
2023-09-13,7.10227
2023-09-14,7.38636
2023-09-15,4.82954
2023-09-16,2.27272
2023-09-18,3.97727
2023-09-19,3.40909
2023-09-20,3.40909
2023-09-21,6.81818
2023-09-22,5.9659
2023-09-25,2.8409
2023-09-26,5.39772
2023-09-27,3.69318
2023-09-28,1.42045
2023-09-29,1.42045
2023-10-04,4.82954
2023-10-05,9.375
2023-10-06,5.39772
2023-10-09,1.42045
2023-10-10,3.97727
2023-10-11,3.125
2023-10-12,4.26136
2023-10-13,5.68181
2023-10-16,2.55681
2023-10-17,5.39772
2023-10-18,7.38636
2023-10-19,5.9659
2023-10-20,4.54545
2023-10-23,2.27272
2023-10-24,5.11363
2023-10-25,5.11363
2023-10-26,3.97727
2023-10-27,1.98863
2023-10-28,1.42045
2023-10-30,5.68181
2023-10-31,6.81818
2023-11-01,3.97727
2023-11-02,7.38636
2023-11-03,6.53409
2023-11-04,1.98863
2023-11-06,11.36363
2023-11-07,10.79545
2023-11-08,7.10227
2023-11-09,6.53409
2023-11-10,7.38636
2023-11-11,1.42045
2023-11-13,9.375
2023-11-14,5.9659
2023-11-15,4.26136
2023-11-16,9.65909
2023-11-17,5.9659
2023-11-20,8.52272
2023-11-21,9.65909
2023-11-22,7.38636
2023-11-23,8.23863
2023-11-24,5.39772
2023-11-25,1.42045
2023-11-27,5.68181
2023-11-28,5.68181
2023-11-29,7.38636
2023-11-30,3.97727
2023-12-01,9.94318
2023-12-02,2.8409
2023-12-04,5.39772
