date,요식업
2021-11-26,37.68115
2021-11-27,24.63768
2021-11-28,35.86956
2021-11-29,49.63768
2021-11-30,48.55072
2021-12-01,40.39855
2021-12-02,42.75362
2021-12-03,36.23188
2021-12-04,31.70289
2021-12-05,31.52173
2021-12-06,50.36231
2021-12-07,45.83333
2021-12-08,43.65942
2021-12-09,40.94202
2021-12-10,46.01449
2021-12-11,33.33333
2021-12-12,30.97826
2021-12-13,54.34782
2021-12-14,47.82608
2021-12-15,46.73913
2021-12-16,52.89855
2021-12-17,42.57246
2021-12-18,29.71014
2021-12-19,31.15942
2021-12-20,52.35507
2021-12-21,48.91304
2021-12-22,49.81884
2021-12-23,50.0
2021-12-24,38.04347
2021-12-25,24.27536
2021-12-26,30.61594
2021-12-27,52.71739
2021-12-28,49.0942
2021-12-29,48.55072
2021-12-30,41.4855
2021-12-31,36.23188
2022-01-01,21.55797
2022-01-02,31.15942
2022-01-03,48.91304
2022-01-04,47.10144
2022-01-05,41.30434
2022-01-06,40.76086
2022-01-07,37.68115
2022-01-08,30.61594
2022-01-09,35.86956
2022-01-10,54.16666
2022-01-11,44.92753
2022-01-12,45.10869
2022-01-13,42.75362
2022-01-14,42.21014
2022-01-15,30.97826
2022-01-16,28.07971
2022-01-17,43.47826
2022-01-18,48.36956
2022-01-19,40.94202
2022-01-20,44.20289
2022-01-21,35.14492
2022-01-22,23.55072
2022-01-23,28.62318
2022-01-24,44.74637
2022-01-25,41.66666
2022-01-26,38.94927
2022-01-27,38.40579
2022-01-28,30.07246
2022-01-29,21.73913
2022-01-30,25.36231
2022-01-31,24.27536
2022-02-01,22.2826
2022-02-02,39.49275
2022-02-03,44.74637
2022-02-04,45.83333
2022-02-05,30.43478
2022-02-06,31.34057
2022-02-07,45.10869
2022-02-08,45.83333
2022-02-09,44.20289
2022-02-10,40.94202
2022-02-11,37.86231
2022-02-12,28.62318
2022-02-13,29.34782
2022-02-14,40.21739
2022-02-15,37.13768
2022-02-16,43.65942
2022-02-17,40.39855
2022-02-18,35.86956
2022-02-19,26.26811
2022-02-20,34.05797
2022-02-21,44.02173
2022-02-22,43.11594
2022-02-23,40.94202
2022-02-24,49.27536
2022-02-25,37.13768
2022-02-26,25.90579
2022-02-27,30.7971
2022-02-28,40.57971
2022-03-01,31.88405
2022-03-02,54.52898
2022-03-03,43.2971
2022-03-04,35.6884
2022-03-05,32.06521
2022-03-06,31.70289
2022-03-07,43.84057
2022-03-08,37.86231
2022-03-09,25.36231
2022-03-10,36.5942
2022-03-11,31.52173
2022-03-12,26.63043
2022-03-13,26.63043
2022-03-14,50.36231
2022-03-15,42.93478
2022-03-16,39.13043
2022-03-17,38.04347
2022-03-18,35.32608
2022-03-19,32.06521
2022-03-20,36.05072
2022-03-21,45.28985
2022-03-22,44.38405
2022-03-23,46.92028
2022-03-24,40.21739
2022-03-25,44.02173
2022-03-26,26.99275
2022-03-27,30.07246
2022-03-28,40.76086
2022-03-29,37.86231
2022-03-30,35.86956
2022-03-31,43.84057
2022-04-01,31.70289
2022-04-02,24.81884
2022-04-03,27.71739
2022-04-04,45.28985
2022-04-05,39.85507
2022-04-06,38.58695
2022-04-07,42.02898
2022-04-08,36.23188
2022-04-09,21.55797
2022-04-10,23.91304
2022-04-11,37.68115
2022-04-12,41.30434
2022-04-13,42.3913
2022-04-14,40.57971
2022-04-15,32.60869
2022-04-16,21.01449
2022-04-17,28.9855
2022-04-18,41.4855
2022-04-19,44.38405
2022-04-20,43.65942
2022-04-21,42.57246
2022-04-22,36.23188
2022-04-23,27.71739
2022-04-24,31.52173
2022-04-25,39.31159
2022-04-26,38.94927
2022-04-27,43.2971
2022-04-28,38.94927
2022-04-29,37.31884
2022-04-30,25.18115
2022-05-01,29.16666
2022-05-02,45.47101
2022-05-03,39.31159
2022-05-04,33.87681
2022-05-05,26.81159
2022-05-06,34.96376
2022-05-07,24.81884
2022-05-08,29.8913
2022-05-09,43.65942
2022-05-10,38.40579
2022-05-11,40.03623
2022-05-12,39.67391
2022-05-13,38.04347
2022-05-14,25.18115
2022-05-15,28.80434
2022-05-16,41.66666
2022-05-17,42.21014
2022-05-18,41.4855
2022-05-19,38.22463
2022-05-20,37.13768
2022-05-21,25.0
2022-05-22,27.71739
2022-05-23,38.76811
2022-05-24,48.55072
2022-05-25,44.56521
2022-05-26,41.66666
2022-05-27,38.04347
2022-05-28,25.54347
2022-05-29,26.26811
2022-05-30,51.26811
2022-05-31,46.73913
2022-06-01,30.7971
2022-06-02,45.10869
2022-06-03,37.86231
2022-06-04,24.63768
2022-06-05,26.26811
2022-06-06,35.14492
2022-06-07,40.76086
2022-06-08,44.20289
2022-06-09,38.94927
2022-06-10,41.66666
2022-06-11,24.0942
2022-06-12,28.9855
2022-06-13,48.73188
2022-06-14,47.2826
2022-06-15,44.74637
2022-06-16,41.4855
2022-06-17,38.22463
2022-06-18,30.97826
2022-06-19,24.63768
2022-06-20,40.94202
2022-06-21,46.55797
2022-06-22,44.56521
2022-06-23,35.50724
2022-06-24,34.96376
2022-06-25,28.62318
2022-06-26,26.26811
2022-06-27,42.3913
2022-06-28,43.65942
2022-06-29,40.76086
2022-06-30,43.84057
2022-07-01,37.31884
2022-07-02,19.92753
2022-07-03,25.90579
2022-07-04,39.67391
2022-07-05,41.66666
2022-07-06,40.21739
2022-07-07,40.57971
2022-07-08,35.14492
2022-07-09,23.73188
2022-07-10,25.36231
2022-07-11,44.20289
2022-07-12,41.66666
2022-07-13,42.93478
2022-07-14,44.20289
2022-07-15,43.2971
2022-07-16,20.47101
2022-07-17,22.82608
2022-07-18,36.05072
2022-07-19,39.31159
2022-07-20,40.03623
2022-07-21,39.31159
2022-07-22,38.76811
2022-07-23,28.44202
2022-07-24,24.45652
2022-07-25,40.03623
2022-07-26,43.2971
2022-07-27,41.30434
2022-07-28,36.05072
2022-07-29,35.14492
2022-07-30,26.08695
2022-07-31,27.89855
2022-08-01,35.6884
2022-08-02,38.04347
2022-08-03,34.60144
2022-08-04,33.15217
2022-08-05,36.41304
2022-08-06,21.92028
2022-08-07,24.81884
2022-08-08,39.85507
2022-08-09,35.50724
2022-08-10,36.05072
2022-08-11,34.23913
2022-08-12,36.5942
2022-08-13,21.37681
2022-08-14,25.0
2022-08-15,32.78985
2022-08-16,40.39855
2022-08-17,37.86231
2022-08-18,41.84782
2022-08-19,38.94927
2022-08-20,27.89855
2022-08-21,31.34057
2022-08-22,45.65217
2022-08-23,48.36956
2022-08-24,44.20289
2022-08-25,38.22463
2022-08-26,38.40579
2022-08-27,20.47101
2022-08-28,31.52173
2022-08-29,41.4855
2022-08-30,45.47101
2022-08-31,44.02173
2022-09-01,43.65942
2022-09-02,41.66666
2022-09-03,25.54347
2022-09-04,28.62318
2022-09-05,40.03623
2022-09-06,42.02898
2022-09-07,34.96376
2022-09-08,30.25362
2022-09-09,21.55797
2022-09-10,23.00724
2022-09-11,25.36231
2022-09-12,26.63043
2022-09-13,47.2826
2022-09-14,47.64492
2022-09-15,43.2971
2022-09-16,40.21739
2022-09-17,28.44202
2022-09-18,27.35507
2022-09-19,50.54347
2022-09-20,42.3913
2022-09-21,41.66666
2022-09-22,43.84057
2022-09-23,37.13768
2022-09-24,21.92028
2022-09-25,30.7971
2022-09-26,41.30434
2022-09-27,48.55072
2022-09-28,42.3913
2022-09-29,44.20289
2022-09-30,42.02898
2022-10-01,28.62318
2022-10-02,31.34057
2022-10-03,36.5942
2022-10-04,46.19565
2022-10-05,52.35507
2022-10-06,41.4855
2022-10-07,41.30434
2022-10-08,24.81884
2022-10-09,33.51449
2022-10-10,34.7826
2022-10-11,47.2826
2022-10-12,51.63043
2022-10-13,45.65217
2022-10-14,45.47101
2022-10-15,30.61594
2022-10-16,31.52173
2022-10-17,49.27536
2022-10-18,41.84782
2022-10-19,49.27536
2022-10-20,46.92028
2022-10-21,46.37681
2022-10-22,26.99275
2022-10-23,33.87681
2022-10-24,46.73913
2022-10-25,46.92028
2022-10-26,48.00724
2022-10-27,48.55072
2022-10-28,46.19565
2022-10-29,30.61594
2022-10-30,23.91304
2022-10-31,46.01449
2022-11-01,46.92028
2022-11-02,41.84782
2022-11-03,44.20289
2022-11-04,39.31159
2022-11-05,23.00724
2022-11-06,25.90579
2022-11-07,43.65942
2022-11-08,46.92028
2022-11-09,44.92753
2022-11-10,48.00724
2022-11-11,34.96376
2022-11-12,27.17391
2022-11-13,31.15942
2022-11-14,46.73913
2022-11-15,47.10144
2022-11-16,42.02898
2022-11-17,46.92028
2022-11-18,41.66666
2022-11-19,33.51449
2022-11-20,27.17391
2022-11-21,50.18115
2022-11-22,50.54347
2022-11-23,46.37681
2022-11-24,43.2971
2022-11-25,41.66666
2022-11-26,29.16666
2022-11-27,32.06521
2022-11-28,41.66666
2022-11-29,46.92028
2022-11-30,48.91304
2022-12-01,40.39855
2022-12-02,40.94202
2022-12-03,25.36231
2022-12-04,27.53623
2022-12-05,46.01449
2022-12-06,44.02173
2022-12-07,45.83333
2022-12-08,43.84057
2022-12-09,49.81884
2022-12-10,29.71014
2022-12-11,29.16666
2022-12-12,51.81159
2022-12-13,48.73188
2022-12-14,44.02173
2022-12-15,44.38405
2022-12-16,41.66666
2022-12-17,28.62318
2022-12-18,29.8913
2022-12-19,42.93478
2022-12-20,47.64492
2022-12-21,44.02173
2022-12-22,38.76811
2022-12-23,35.86956
2022-12-24,26.63043
2022-12-25,25.18115
2022-12-26,45.83333
2022-12-27,47.46376
2022-12-28,43.84057
2022-12-29,44.20289
2022-12-30,37.5
2022-12-31,30.07246
2023-01-01,29.34782
2023-01-02,39.67391
2023-01-03,46.73913
2023-01-04,41.84782
2023-01-05,41.30434
2023-01-06,36.23188
2023-01-07,29.34782
2023-01-08,34.7826
2023-01-09,47.64492
2023-01-10,40.76086
2023-01-11,42.93478
2023-01-12,40.39855
2023-01-13,45.47101
2023-01-14,22.46376
2023-01-15,28.26086
2023-01-16,43.65942
2023-01-17,46.01449
2023-01-18,43.11594
2023-01-19,45.65217
2023-01-20,31.15942
2023-01-21,22.82608
2023-01-22,19.56521
2023-01-23,20.28985
2023-01-24,36.41304
2023-01-25,52.71739
2023-01-26,51.08695
2023-01-27,46.37681
2023-01-28,35.6884
2023-01-29,35.14492
2023-01-30,50.0
2023-01-31,53.80434
2023-02-01,50.90579
2023-02-02,47.82608
2023-02-03,53.26086
2023-02-04,30.7971
2023-02-05,33.33333
2023-02-06,53.07971
2023-02-07,52.17391
2023-02-08,48.36956
2023-02-09,44.02173
2023-02-10,39.85507
2023-02-11,33.33333
2023-02-12,31.70289
2023-02-13,45.28985
2023-02-14,50.54347
2023-02-15,45.10869
2023-02-16,46.92028
2023-02-17,40.76086
2023-02-18,30.43478
2023-02-19,38.40579
2023-02-20,49.27536
2023-02-21,49.27536
2023-02-22,46.19565
2023-02-23,47.82608
2023-02-24,42.3913
2023-02-25,26.63043
2023-02-26,31.52173
2023-02-27,40.76086
2023-02-28,43.65942
2023-03-01,38.22463
2023-03-02,55.61594
2023-03-03,44.92753
2023-03-04,34.7826
2023-03-05,34.42028
2023-03-06,48.36956
2023-03-07,49.63768
2023-03-08,43.65942
2023-03-09,48.36956
2023-03-10,38.40579
2023-03-11,29.52898
2023-03-12,33.51449
2023-03-13,47.10144
2023-03-14,49.63768
2023-03-15,50.18115
2023-03-16,51.99275
2023-03-17,38.40579
2023-03-18,28.07971
2023-03-19,27.71739
2023-03-20,48.00724
2023-03-21,46.92028
2023-03-22,42.02898
2023-03-23,47.46376
2023-03-24,41.30434
2023-03-25,27.53623
2023-03-26,33.15217
2023-03-27,48.91304
2023-03-28,56.34057
2023-03-29,46.55797
2023-03-30,48.36956
2023-03-31,41.12318
2023-04-01,22.82608
2023-04-02,24.0942
2023-04-03,47.64492
2023-04-04,52.89855
2023-04-05,49.63768
2023-04-06,47.46376
2023-04-07,47.46376
2023-04-08,32.60869
2023-04-09,33.15217
2023-04-10,53.9855
2023-04-11,48.55072
2023-04-12,47.2826
2023-04-13,45.47101
2023-04-14,40.57971
2023-04-15,25.0
2023-04-16,33.15217
2023-04-17,51.81159
2023-04-18,48.55072
2023-04-19,51.08695
2023-04-20,50.90579
2023-04-21,39.31159
2023-04-22,28.07971
2023-04-23,31.88405
2023-04-24,53.80434
2023-04-25,50.72463
2023-04-26,46.55797
2023-04-27,54.34782
2023-04-28,43.84057
2023-04-29,26.44927
2023-04-30,25.72463
2023-05-01,33.69565
2023-05-02,47.64492
2023-05-03,50.54347
2023-05-04,45.65217
2023-05-05,25.90579
2023-05-06,28.9855
2023-05-07,36.05072
2023-05-08,45.47101
2023-05-09,83.69565
2023-05-10,48.36956
2023-05-11,47.82608
2023-05-12,40.76086
2023-05-13,24.81884
2023-05-14,26.99275
2023-05-15,55.43478
2023-05-16,52.53623
2023-05-17,52.71739
2023-05-18,44.74637
2023-05-19,44.92753
2023-05-20,26.81159
2023-05-21,32.06521
2023-05-22,50.90579
2023-05-23,51.44927
2023-05-24,55.25362
2023-05-25,49.27536
2023-05-26,38.94927
2023-05-27,29.34782
2023-05-28,26.63043
2023-05-29,38.40579
2023-05-30,53.26086
