date,오늘의주가지수
2021-12-01,36.22685
2021-12-02,35.87962
2021-12-03,31.8287
2021-12-04,3.58796
2021-12-05,2.1412
2021-12-06,30.67129
2021-12-07,33.85416
2021-12-08,31.71296
2021-12-09,33.27546
2021-12-10,36.45833
2021-12-11,5.20833
2021-12-12,1.09953
2021-12-13,31.65509
2021-12-14,33.56481
2021-12-15,35.06944
2021-12-16,32.92824
2021-12-17,35.12731
2021-12-18,5.43981
2021-12-19,1.96759
2021-12-20,34.72222
2021-12-21,39.93055
2021-12-22,37.38425
2021-12-23,39.81481
2021-12-24,33.91203
2021-12-25,3.87731
2021-12-26,1.96759
2021-12-27,34.60648
2021-12-28,36.34259
2021-12-29,37.15277
2021-12-30,36.92129
2021-12-31,14.98842
2022-01-01,2.08333
2022-01-02,1.33101
2022-01-03,35.76388
2022-01-04,34.54861
2022-01-05,45.60185
2022-01-06,43.28703
2022-01-07,38.02083
2022-01-08,4.91898
2022-01-09,1.67824
2022-01-10,38.36805
2022-01-11,43.22916
2022-01-12,40.85648
2022-01-13,40.91435
2022-01-14,42.47685
2022-01-15,7.00231
2022-01-16,2.7199
2022-01-17,35.41666
2022-01-18,39.6412
2022-01-19,39.87268
2022-01-20,39.40972
2022-01-21,44.44444
2022-01-22,6.88657
2022-01-23,2.1412
2022-01-24,47.80092
2022-01-25,59.66435
2022-01-26,59.43287
2022-01-27,77.19907
2022-01-28,59.375
2022-01-29,7.58101
2022-01-30,3.41435
2022-01-31,3.24074
2022-02-01,6.59722
2022-02-02,6.65509
2022-02-03,44.84953
2022-02-04,45.65972
2022-02-05,6.30787
2022-02-06,2.66203
2022-02-07,45.02314
2022-02-08,42.88194
2022-02-09,43.75
2022-02-10,49.36342
2022-02-11,46.58564
2022-02-12,6.07638
2022-02-13,2.83564
2022-02-14,45.94907
2022-02-15,47.22222
2022-02-16,43.69212
2022-02-17,48.37962
2022-02-18,44.9074
2022-02-19,5.78703
2022-02-20,2.31481
2022-02-21,41.43518
2022-02-22,47.51157
2022-02-23,43.63425
2022-02-24,60.18518
2022-02-25,48.20601
2022-02-26,6.53935
2022-02-27,3.53009
2022-02-28,40.33564
2022-03-01,9.89583
2022-03-02,43.98148
2022-03-03,41.43518
2022-03-04,37.73148
2022-03-05,6.88657
2022-03-06,2.66203
2022-03-07,38.02083
2022-03-08,40.10416
2022-03-09,9.78009
2022-03-10,38.36805
2022-03-11,36.16898
2022-03-12,4.62962
2022-03-13,2.54629
2022-03-14,37.84722
2022-03-15,39.12037
2022-03-16,38.71527
2022-03-17,39.6412
2022-03-18,46.23842
2022-03-19,5.72916
2022-03-20,2.1412
2022-03-21,36.11111
2022-03-22,33.91203
2022-03-23,35.59027
2022-03-24,34.72222
2022-03-25,33.68055
2022-03-26,4.86111
2022-03-27,2.1412
2022-03-28,29.22453
2022-03-29,32.75462
2022-03-30,32.8125
2022-03-31,30.15046
2022-04-01,26.21527
2022-04-02,3.64583
2022-04-03,2.31481
2022-04-04,26.27314
2022-04-05,26.09953
2022-04-06,28.93518
2022-04-07,27.08333
2022-04-08,28.87731
2022-04-09,4.16666
2022-04-10,1.44675
2022-04-11,25.05787
2022-04-12,28.93518
2022-04-13,27.48842
2022-04-14,29.80324
2022-04-15,25.17361
2022-04-16,2.54629
2022-04-17,0.81018
2022-04-18,22.74305
2022-04-19,24.94212
2022-04-20,24.88425
2022-04-21,22.91666
2022-04-22,25.5787
2022-04-23,3.47222
2022-04-24,1.50462
2022-04-25,27.19907
2022-04-26,25.28935
2022-04-27,28.29861
2022-04-28,25.52083
2022-04-29,25.46296
2022-04-30,3.64583
2022-05-01,1.50462
2022-05-02,23.49537
2022-05-03,25.86805
2022-05-04,23.37962
2022-05-05,7.17592
2022-05-06,27.48842
2022-05-07,2.77777
2022-05-08,1.44675
2022-05-09,25.46296
2022-05-10,29.97685
2022-05-11,29.22453
2022-05-12,34.72222
2022-05-13,31.13425
2022-05-14,3.76157
2022-05-15,1.5625
2022-05-16,27.48842
2022-05-17,24.88425
2022-05-18,25.5787
2022-05-19,28.24074
2022-05-20,26.90972
2022-05-21,3.99305
2022-05-22,2.02546
2022-05-23,22.97453
2022-05-24,25.75231
2022-05-25,24.24768
2022-05-26,24.76851
2022-05-27,23.37962
2022-05-28,3.29861
2022-05-29,1.33101
2022-05-30,23.14814
2022-05-31,24.71064
2022-06-01,8.56481
2022-06-02,20.83333
2022-06-03,21.64351
2022-06-04,2.60416
2022-06-05,0.86805
2022-06-06,3.93518
2022-06-07,23.32175
2022-06-08,22.80092
2022-06-09,22.68518
2022-06-10,20.83333
2022-06-11,2.60416
2022-06-12,1.1574
2022-06-13,33.56481
2022-06-14,37.61574
2022-06-15,32.06018
2022-06-16,31.42361
2022-06-17,33.04398
2022-06-18,4.16666
2022-06-19,2.1412
2022-06-20,30.8449
2022-06-21,30.09259
2022-06-22,32.98611
2022-06-23,34.25925
2022-06-24,32.52314
2022-06-25,4.57175
2022-06-26,1.73611
2022-06-27,30.2662
2022-06-28,30.43981
2022-06-29,28.24074
2022-06-30,29.16666
2022-07-01,29.39814
2022-07-02,4.34027
2022-07-03,1.33101
2022-07-04,29.16666
2022-07-05,28.53009
2022-07-06,30.49768
2022-07-07,31.19212
2022-07-08,28.93518
2022-07-09,4.10879
2022-07-10,1.38888
2022-07-11,26.09953
2022-07-12,28.125
2022-07-13,24.53703
2022-07-14,28.41435
2022-07-15,28.18287
2022-07-16,3.64583
2022-07-17,1.27314
2022-07-18,27.08333
2022-07-19,26.38888
2022-07-20,26.1574
2022-07-21,26.79398
2022-07-22,25.75231
2022-07-23,3.53009
2022-07-24,1.1574
2022-07-25,22.68518
2022-07-26,23.26388
2022-07-27,23.14814
2022-07-28,25.23148
2022-07-29,26.67824
2022-07-30,2.54629
2022-07-31,1.50462
2022-08-01,24.71064
2022-08-02,21.99074
2022-08-03,23.61111
2022-08-04,23.55324
2022-08-05,22.16435
2022-08-06,3.125
2022-08-07,1.04166
2022-08-08,22.80092
2022-08-09,21.99074
2022-08-10,21.875
2022-08-11,21.75925
2022-08-12,23.72685
2022-08-13,3.125
2022-08-14,0.86805
2022-08-15,3.81944
2022-08-16,20.42824
2022-08-17,18.98148
2022-08-18,23.26388
2022-08-19,20.94907
2022-08-20,2.54629
2022-08-21,0.86805
2022-08-22,19.09722
2022-08-23,20.83333
2022-08-24,19.56018
2022-08-25,19.09722
2022-08-26,17.82407
2022-08-27,3.00925
2022-08-28,1.21527
2022-08-29,21.52777
2022-08-30,17.88194
2022-08-31,19.44444
2022-09-01,18.40277
2022-09-02,18.69212
2022-09-03,2.66203
2022-09-04,0.81018
2022-09-05,15.33564
2022-09-06,16.84027
2022-09-07,17.41898
2022-09-08,16.89814
2022-09-09,4.45601
2022-09-10,2.1412
2022-09-11,1.5625
2022-09-12,2.37268
2022-09-13,24.13194
2022-09-14,27.89351
2022-09-15,24.76851
2022-09-16,26.5625
2022-09-17,3.58796
2022-09-18,1.09953
2022-09-19,20.3125
2022-09-20,25.40509
2022-09-21,24.30555
2022-09-22,27.43055
2022-09-23,24.88425
2022-09-24,3.87731
2022-09-25,1.21527
2022-09-26,28.81944
2022-09-27,31.65509
2022-09-28,37.15277
2022-09-29,32.46527
2022-09-30,34.14351
2022-10-01,4.34027
2022-10-02,1.79398
2022-10-03,3.64583
2022-10-04,27.83564
2022-10-05,33.44907
2022-10-06,32.29166
2022-10-07,29.16666
2022-10-08,3.58796
2022-10-09,1.21527
2022-10-10,3.06712
2022-10-11,28.81944
2022-10-12,31.19212
2022-10-13,31.07638
2022-10-14,30.55555
2022-10-15,4.45601
2022-10-16,2.54629
2022-10-17,36.40046
2022-10-18,31.8287
2022-10-19,32.00231
2022-10-20,29.62962
2022-10-21,28.24074
2022-10-22,4.10879
2022-10-23,1.96759
2022-10-24,23.55324
2022-10-25,27.31481
2022-10-26,30.49768
2022-10-27,31.30787
2022-10-28,32.29166
2022-10-29,4.45601
2022-10-30,1.09953
2022-10-31,24.76851
2022-11-01,29.22453
2022-11-02,29.57175
2022-11-03,34.25925
2022-11-04,34.49074
2022-11-05,4.2824
2022-11-06,1.85185
2022-11-07,28.58796
2022-11-08,33.9699
2022-11-09,27.77777
2022-11-10,36.40046
2022-11-11,40.10416
2022-11-12,5.09259
2022-11-13,1.85185
2022-11-14,35.64814
2022-11-15,41.55092
2022-11-16,38.88888
2022-11-17,40.45138
2022-11-18,37.15277
2022-11-19,4.6875
2022-11-20,1.73611
2022-11-21,29.97685
2022-11-22,31.8287
2022-11-23,32.17592
2022-11-24,35.70601
2022-11-25,31.30787
2022-11-26,4.34027
2022-11-27,1.85185
2022-11-28,29.39814
2022-11-29,30.8449
2022-11-30,30.09259
2022-12-01,32.92824
2022-12-02,30.09259
2022-12-03,4.22453
2022-12-04,2.08333
2022-12-05,30.43981
2022-12-06,29.97685
2022-12-07,32.06018
2022-12-08,32.00231
2022-12-09,33.56481
2022-12-10,4.51388
2022-12-11,1.62037
2022-12-12,32.46527
2022-12-13,36.11111
2022-12-14,34.14351
2022-12-15,31.8287
2022-12-16,34.49074
2022-12-17,4.39814
2022-12-18,1.09953
2022-12-19,27.77777
2022-12-20,28.24074
2022-12-21,29.91898
2022-12-22,28.7037
2022-12-23,31.88657
2022-12-24,5.03472
2022-12-25,1.96759
2022-12-26,29.91898
2022-12-27,28.47222
2022-12-28,34.83796
2022-12-29,32.46527
2022-12-30,15.74074
2022-12-31,3.24074
2023-01-01,1.27314
2023-01-02,32.00231
2023-01-03,36.45833
2023-01-04,37.73148
2023-01-05,35.01157
2023-01-06,38.77314
2023-01-07,5.09259
2023-01-08,1.67824
2023-01-09,33.91203
2023-01-10,42.65046
2023-01-11,42.24537
2023-01-12,43.11342
2023-01-13,40.04629
2023-01-14,6.59722
2023-01-15,1.44675
2023-01-16,34.78009
2023-01-17,36.57407
2023-01-18,37.5
2023-01-19,39.23611
2023-01-20,36.05324
2023-01-21,6.13425
2023-01-22,1.27314
2023-01-23,2.7199
2023-01-24,6.42361
2023-01-25,33.10185
2023-01-26,34.02777
2023-01-27,37.26851
2023-01-28,5.38194
2023-01-29,1.96759
2023-01-30,33.33333
2023-01-31,31.19212
2023-02-01,34.9537
2023-02-02,38.31018
2023-02-03,37.84722
2023-02-04,5.43981
2023-02-05,1.38888
2023-02-06,30.15046
2023-02-07,34.9537
2023-02-08,35.41666
2023-02-09,36.16898
2023-02-10,36.05324
2023-02-11,4.74537
2023-02-12,2.43055
2023-02-13,30.20833
2023-02-14,35.82175
2023-02-15,33.3912
2023-02-16,31.71296
2023-02-17,32.98611
2023-02-18,4.57175
2023-02-19,1.1574
2023-02-20,28.18287
2023-02-21,32.58101
2023-02-22,30.20833
2023-02-23,31.77083
2023-02-24,28.93518
2023-02-25,3.93518
2023-02-26,1.09953
2023-02-27,26.96759
2023-02-28,29.91898
2023-03-01,8.27546
2023-03-02,29.22453
2023-03-03,28.58796
2023-03-04,4.39814
2023-03-05,1.04166
2023-03-06,28.53009
2023-03-07,29.6875
2023-03-08,36.45833
2023-03-09,35.87962
2023-03-10,33.79629
2023-03-11,5.49768
2023-03-12,1.96759
2023-03-13,36.63194
2023-03-14,46.58564
2023-03-15,42.41898
2023-03-16,42.47685
2023-03-17,39.12037
2023-03-18,5.72916
2023-03-19,2.02546
2023-03-20,32.8125
2023-03-21,36.86342
2023-03-22,37.26851
2023-03-23,41.2037
2023-03-24,39.29398
2023-03-25,5.43981
2023-03-26,1.79398
2023-03-27,32.87037
2023-03-28,36.86342
2023-03-29,35.9375
2023-03-30,36.5162
2023-03-31,37.5
2023-04-01,5.38194
2023-04-02,1.67824
2023-04-03,32.98611
2023-04-04,36.05324
2023-04-05,33.73842
2023-04-06,38.54166
2023-04-07,35.76388
2023-04-08,5.49768
2023-04-09,1.96759
2023-04-10,37.21064
2023-04-11,40.56712
2023-04-12,42.12962
2023-04-13,42.88194
2023-04-14,37.03703
2023-04-15,6.13425
2023-04-16,3.125
2023-04-17,34.66435
2023-04-18,38.54166
2023-04-19,35.47453
2023-04-20,33.04398
2023-04-21,30.96064
2023-04-22,5.2662
2023-04-23,1.90972
2023-04-24,28.93518
2023-04-25,36.74768
2023-04-26,35.47453
2023-04-27,35.59027
2023-04-28,29.86111
2023-04-29,5.15046
2023-04-30,1.33101
2023-05-01,10.76388
2023-05-02,28.06712
2023-05-03,29.62962
2023-05-04,32.06018
2023-05-05,9.54861
2023-05-06,4.62962
2023-05-07,1.44675
2023-05-08,22.97453
2023-05-09,29.97685
2023-05-10,28.76157
2023-05-11,28.58796
2023-05-12,27.25694
2023-05-13,4.16666
2023-05-14,0.86805
2023-05-15,25.0
2023-05-16,28.64583
2023-05-17,25.5787
2023-05-18,27.02546
2023-05-19,26.27314
2023-05-20,4.34027
2023-05-21,1.21527
2023-05-22,26.33101
2023-05-23,26.90972
2023-05-24,28.125
2023-05-25,29.16666
2023-05-26,26.90972
2023-05-27,4.62962
2023-05-28,1.27314
2023-05-29,7.11805
