date,삼성중공업주가
2020-11-10,24.12231
2020-11-11,26.84775
2020-11-12,22.37509
2020-11-13,20.65142
2020-11-14,2.47545
2020-11-15,2.18017
2020-11-16,29.7154
2020-11-17,27.46458
2020-11-18,22.72834
2020-11-19,20.56718
2020-11-20,20.17589
2020-11-21,2.54429
2020-11-22,2.00264
2020-11-23,100.0
2020-11-24,66.09996
2020-11-25,48.193
2020-11-26,36.78399
2020-11-27,30.01883
2020-11-28,3.65023
2020-11-29,3.82957
2020-11-30,36.15539
2020-12-01,33.1564
2020-12-02,30.64562
2020-12-03,30.38929
2020-12-04,37.54574
2020-12-05,4.25256
2020-12-06,3.49443
2020-12-07,30.2489
2020-12-08,29.21361
2020-12-09,29.23716
2020-12-10,29.83315
2020-12-11,35.53403
2020-12-12,4.03065
2020-12-13,3.47541
2020-12-14,30.20271
2020-12-15,26.20194
2020-12-16,26.27259
2020-12-17,27.07872
2020-12-18,25.41031
2020-12-19,3.00894
2020-12-20,2.81602
2020-12-21,30.96355
2020-12-22,34.28046
2020-12-23,31.48889
2020-12-24,29.30328
2020-12-25,3.74895
2020-12-26,2.72091
2020-12-27,4.01706
2020-12-28,28.67196
2020-12-29,26.43291
2020-12-30,28.08593
2020-12-31,7.14376
2021-01-01,3.48085
2021-01-02,2.95188
2021-01-03,2.76801
2021-01-04,36.8329
2021-01-05,45.0663
2021-01-06,42.39339
2021-01-07,38.14354
2021-01-08,37.18977
2021-01-09,4.91467
2021-01-10,4.72084
2021-01-11,37.2577
2021-01-12,32.44447
2021-01-13,31.37205
2021-01-14,35.19075
2021-01-15,29.07775
2021-01-16,3.28973
2021-01-17,2.63215
2021-01-18,28.34045
2021-01-19,30.34944
2021-01-20,26.24723
2021-01-21,29.81413
2021-01-22,25.22644
2021-01-23,3.31781
2021-01-24,2.59139
2021-01-25,28.47451
2021-01-26,25.28984
2021-01-27,24.10691
2021-01-28,21.75736
2021-01-29,23.09698
2021-01-30,2.68196
2021-01-31,2.00898
2021-02-01,27.03615
2021-02-02,25.48186
2021-02-03,24.10601
2021-02-04,22.98829
2021-02-05,22.2818
2021-02-06,3.10858
2021-02-07,2.49719
2021-02-08,25.4873
2021-02-09,22.72472
2021-02-10,21.4331
2021-02-11,2.7671
2021-02-12,3.07778
2021-02-13,2.46549
2021-02-14,2.67291
2021-02-15,31.3802
2021-02-16,26.76986
2021-02-17,22.2202
2021-02-18,24.53443
2021-02-19,23.04807
2021-02-20,3.06329
2021-02-21,2.50624
2021-02-22,22.03724
2021-02-23,30.52697
2021-02-24,25.64037
2021-02-25,26.58961
2021-02-26,21.68127
2021-02-27,2.60044
2021-02-28,2.75895
2021-03-01,3.05876
2021-03-02,22.61149
2021-03-03,20.51465
2021-03-04,18.08992
2021-03-05,17.62707
2021-03-06,2.30517
2021-03-07,2.05246
2021-03-08,22.09974
2021-03-09,22.7066
2021-03-10,20.09981
2021-03-11,20.35705
2021-03-12,21.79631
2021-03-13,2.83413
2021-03-14,2.33506
2021-03-15,27.44194
2021-03-16,23.20115
2021-03-17,18.76562
2021-03-18,19.45672
2021-03-19,17.28922
2021-03-20,2.53613
2021-03-21,2.49266
2021-03-22,18.88518
2021-03-23,16.82819
2021-03-24,30.89018
2021-03-25,26.28618
2021-03-26,58.84841
2021-03-27,13.48683
2021-03-28,11.05032
2021-03-29,81.56497
2021-03-30,58.38284
2021-03-31,60.09655
2021-04-01,48.14861
2021-04-02,43.45494
2021-04-03,6.32766
2021-04-04,6.43817
2021-04-05,49.75725
2021-04-06,42.647
2021-04-07,39.32556
2021-04-08,38.46962
2021-04-09,33.20984
2021-04-10,4.66921
2021-04-11,3.94279
2021-04-12,39.37266
2021-04-13,37.75497
2021-04-14,36.98054
2021-04-15,34.97789
2021-04-16,34.52229
2021-04-17,4.53153
2021-04-18,3.54697
2021-04-19,32.78594
2021-04-20,32.25517
2021-04-21,27.94282
2021-04-22,28.69008
2021-04-23,26.08057
2021-04-24,3.48719
2021-04-25,3.00623
2021-04-26,38.36183
2021-04-27,32.50969
2021-04-28,37.83105
2021-04-29,37.80297
2021-04-30,40.39165
2021-05-01,4.94094
2021-05-02,4.69276
2021-05-03,40.98311
2021-05-04,38.5774
2021-05-05,7.54682
2021-05-06,63.9379
2021-05-07,48.13321
2021-05-08,5.73167
2021-05-09,5.08224
2021-05-10,43.48483
2021-05-11,36.21517
2021-05-12,34.40998
2021-05-13,33.55856
2021-05-14,29.03427
2021-05-15,4.38933
2021-05-16,3.70004
2021-05-17,29.62392
2021-05-18,27.47817
2021-05-19,4.60852
2021-05-20,26.7762
2021-05-21,25.18477
2021-05-22,3.32234
2021-05-23,2.77979
2021-05-24,25.40306
2021-05-25,24.6087
2021-05-26,23.13865
2021-05-27,23.89677
2021-05-28,25.51175
2021-05-29,3.56508
2021-05-30,3.30694
2021-05-31,35.82297
2021-06-01,48.92938
2021-06-02,42.1905
2021-06-03,37.99228
2021-06-04,61.9751
2021-06-05,7.5586
2021-06-06,5.69906
2021-06-07,61.35194
2021-06-08,51.78435
2021-06-09,49.61052
2021-06-10,42.40426
2021-06-11,37.68885
2021-06-12,4.26977
2021-06-13,3.36944
2021-06-14,34.07485
2021-06-15,35.38096
2021-06-16,35.02862
2021-06-17,28.97902
2021-06-18,29.19459
2021-06-19,3.59769
2021-06-20,3.2218
2021-06-21,30.84127
2021-06-22,32.82308
2021-06-23,31.49523
2021-06-24,31.93362
2021-06-25,29.39114
2021-06-26,3.48175
2021-06-27,2.6095
2021-06-28,26.36408
2021-06-29,32.622
2021-06-30,27.60678
2021-07-01,25.96735
2021-07-02,34.0676
2021-07-03,4.31415
2021-07-04,3.49806
2021-07-05,33.88101
2021-07-06,30.90648
2021-07-07,26.62675
2021-07-08,24.80073
2021-07-09,24.12956
2021-07-10,2.77797
2021-07-11,2.6086
2021-07-12,27.98992
2021-07-13,25.22281
2021-07-14,22.36422
2021-07-15,23.85783
2021-07-16,21.04996
2021-07-17,2.59954
2021-07-18,2.16387
2021-07-19,21.26191
2021-07-20,20.79997
2021-07-21,24.23372
2021-07-22,25.59871
2021-07-23,19.44766
2021-07-24,2.17111
2021-07-25,1.56878
2021-07-26,12.29393
2021-07-27,11.12912
2021-07-28,9.04858
2021-07-29,8.21981
2021-07-30,6.79594
2021-07-31,1.41389
2021-08-01,1.23274
2021-08-02,7.5903
2021-08-03,6.98615
2021-08-04,7.35118
2021-08-05,6.52059
2021-08-06,6.27785
2021-08-07,1.44922
2021-08-08,1.45556
2021-08-09,10.28495
2021-08-10,21.83163
2021-08-11,20.04909
2021-08-12,18.88699
2021-08-13,17.99844
2021-08-14,1.98815
2021-08-15,1.4148
2021-08-16,3.37397
2021-08-17,18.66599
2021-08-18,19.75834
2021-08-19,17.96311
2021-08-20,17.71222
2021-08-21,2.04159
2021-08-22,1.50356
2021-08-23,21.82439
2021-08-24,23.04536
2021-08-25,22.3615
2021-08-26,19.57718
2021-08-27,17.86167
2021-08-28,1.84866
2021-08-29,1.4311
2021-08-30,18.65874
2021-08-31,18.58175
2021-09-01,18.83627
2021-09-02,17.18144
2021-09-03,17.60081
2021-09-04,1.90935
2021-09-05,1.50538
2021-09-06,17.09086
2021-09-07,16.45592
2021-09-08,15.36447
2021-09-09,16.23401
2021-09-10,21.03456
2021-09-11,2.85859
2021-09-12,2.42291
2021-09-13,21.39052
2021-09-14,23.48012
2021-09-15,21.69033
2021-09-16,23.23557
2021-09-17,19.89692
2021-09-18,2.33324
2021-09-19,1.54885
2021-09-20,1.41389
2021-09-21,1.40755
2021-09-22,1.68019
2021-09-23,18.06546
2021-09-24,16.72312
2021-09-25,1.97728
2021-09-26,1.5407
2021-09-27,16.99213
2021-09-28,16.32458
2021-09-29,16.28835
2021-09-30,17.33632
2021-10-01,17.43505
2021-10-02,2.15843
2021-10-03,1.51806
2021-10-04,3.08865
2021-10-05,17.49936
2021-10-06,18.27288
2021-10-07,19.35165
2021-10-08,16.68236
2021-10-09,1.87221
2021-10-10,1.49903
2021-10-11,2.51802
2021-10-12,17.86438
2021-10-13,18.25749
2021-10-14,19.49476
2021-10-15,19.00112
2021-10-16,2.30335
2021-10-17,1.99902
2021-10-18,19.01923
2021-10-19,18.31002
2021-10-20,16.85446
2021-10-21,16.81823
2021-10-22,15.86355
2021-10-23,2.26078
2021-10-24,1.80518
2021-10-25,22.46567
2021-10-26,21.17314
2021-10-27,35.51592
2021-10-28,29.52791
2021-10-29,27.29611
2021-10-30,3.4111
2021-10-31,2.60678
2021-11-01,24.13137
2021-11-02,26.24904
2021-11-03,22.31712
2021-11-04,21.68671
2021-11-05,19.44947
2021-11-06,2.45462
2021-11-07,2.06061
2021-11-08,21.99105
2021-11-09,20.86246
2021-11-10,18.10622
2021-11-11,17.92869
2021-11-12,19.3915
2021-11-13,2.35951
2021-11-14,1.97456
2021-11-15,20.00108
2021-11-16,18.41962
2021-11-17,16.72765
2021-11-18,17.13615
2021-11-19,19.51559
2021-11-20,2.49719
2021-11-21,1.9492
2021-11-22,20.17408
2021-11-23,18.20042
2021-11-24,17.90333
2021-11-25,16.98036
2021-11-26,16.0909
2021-11-27,2.24629
2021-11-28,1.82602
2021-11-29,17.62526
2021-11-30,19.07086
2021-12-01,21.35973
2021-12-02,20.59255
2021-12-03,18.97304
2021-12-04,2.25988
2021-12-05,1.8867
2021-12-06,18.79823
2021-12-07,22.45933
2021-12-08,22.78993
2021-12-09,21.19941
2021-12-10,23.39951
2021-12-11,2.9709
2021-12-12,2.31966
2021-12-13,22.59429
2021-12-14,19.8
2021-12-15,18.75475
2021-12-16,19.54911
2021-12-17,18.10713
2021-12-18,2.25807
2021-12-19,1.77982
2021-12-20,17.32002
2021-12-21,17.55733
2021-12-22,17.00572
2021-12-23,17.28651
2021-12-24,16.42694
2021-12-25,1.95554
2021-12-26,1.79975
2021-12-27,16.11898
2021-12-28,17.38071
2021-12-29,20.01376
2021-12-30,17.06007
2021-12-31,5.29962
2022-01-01,1.384
2022-01-02,1.52168
2022-01-03,17.87616
2022-01-04,17.80098
2022-01-05,19.88424
2022-01-06,24.54711
2022-01-07,21.14597
2022-01-08,2.58323
2022-01-09,2.31151
2022-01-10,21.48925
2022-01-11,19.66051
2022-01-12,20.35886
2022-01-13,16.54197
2022-01-14,15.23314
2022-01-15,1.9809
2022-01-16,1.56244
2022-01-17,14.51487
2022-01-18,14.08735
2022-01-19,14.96866
2022-01-20,15.02753
2022-01-21,14.47049
2022-01-22,2.03072
2022-01-23,1.6186
2022-01-24,15.04565
2022-01-25,15.03206
2022-01-26,15.34002
2022-01-27,16.06644
2022-01-28,16.85083
2022-01-29,1.92837
2022-01-30,1.39034
2022-01-31,1.26172
2022-02-01,1.28709
2022-02-02,1.54161
2022-02-03,18.03014
2022-02-04,17.25118
2022-02-05,2.36766
2022-02-06,1.55066
2022-02-07,15.84453
2022-02-08,16.03383
2022-02-09,16.18238
2022-02-10,18.50204
2022-02-11,15.2422
2022-02-12,1.73906
2022-02-13,1.20919
2022-02-14,13.99315
2022-02-15,13.62541
2022-02-16,17.09539
2022-02-17,17.74029
2022-02-18,16.02749
2022-02-19,1.90663
2022-02-20,1.56063
2022-02-21,16.26662
2022-02-22,16.19778
2022-02-23,30.60215
2022-02-24,28.03612
2022-02-25,23.25187
2022-02-26,2.65751
2022-02-27,2.08235
2022-02-28,20.63149
2022-03-01,3.38121
2022-03-02,29.34042
2022-03-03,23.8216
2022-03-04,21.71026
2022-03-05,2.65751
2022-03-06,1.96369
2022-03-07,20.45759
2022-03-08,19.43226
2022-03-09,2.6412
2022-03-10,19.30545
2022-03-11,18.64696
2022-03-12,2.63486
2022-03-13,2.12492
2022-03-14,18.34987
2022-03-15,17.60624
2022-03-16,17.88341
2022-03-17,18.42686
2022-03-18,16.55827
2022-03-19,2.06876
2022-03-20,1.53074
2022-03-21,15.74942
2022-03-22,19.17684
2022-03-23,17.50208
2022-03-24,16.19778
2022-03-25,15.04655
2022-03-26,1.91478
2022-03-27,1.31607
2022-03-28,16.55465
2022-03-29,15.34636
2022-03-30,16.02387
2022-03-31,16.02387
2022-04-01,14.22231
2022-04-02,1.70736
2022-04-03,1.38219
2022-04-04,15.53657
2022-04-05,14.36542
2022-04-06,13.12905
2022-04-07,13.68156
2022-04-08,15.88801
2022-04-09,1.99358
2022-04-10,1.53798
2022-04-11,15.61809
2022-04-12,15.97496
2022-04-13,28.43556
2022-04-14,32.52508
2022-04-15,26.8396
2022-04-16,3.50349
2022-04-17,2.84681
2022-04-18,23.23738
2022-04-19,29.01615
2022-04-20,24.04532
2022-04-21,24.64131
2022-04-22,26.77167
2022-04-23,3.00894
2022-04-24,2.34955
2022-04-25,19.93858
2022-04-26,19.99112
2022-04-27,20.00561
2022-04-28,21.00376
2022-04-29,19.53733
2022-04-30,2.15119
2022-05-01,1.68562
2022-05-02,17.62889
2022-05-03,17.02565
2022-05-04,16.14253
2022-05-05,2.59682
2022-05-06,15.45777
2022-05-07,1.69921
2022-05-08,1.3514
2022-05-09,15.01757
2022-05-10,14.4886
2022-05-11,14.60273
2022-05-12,16.00485
2022-05-13,16.87529
2022-05-14,2.03072
2022-05-15,1.53527
2022-05-16,15.00126
2022-05-17,16.1389
2022-05-18,15.27299
2022-05-19,14.85181
2022-05-20,16.26118
2022-05-21,1.94014
2022-05-22,1.48545
2022-05-23,14.87808
2022-05-24,14.37629
2022-05-25,14.03481
2022-05-26,14.75399
2022-05-27,15.52298
2022-05-28,1.87493
2022-05-29,1.31879
2022-05-30,16.02115
2022-05-31,17.27654
2022-06-01,3.03159
2022-06-02,16.22314
2022-06-03,15.27209
2022-06-04,1.77801
2022-06-05,1.40212
2022-06-06,1.8387
2022-06-07,14.23589
2022-06-08,15.74852
2022-06-09,16.4523
2022-06-10,14.9442
2022-06-11,1.92746
2022-06-12,1.43835
2022-06-13,14.91884
2022-06-14,15.09093
2022-06-15,14.17611
2022-06-16,16.23763
2022-06-17,16.55827
2022-06-18,2.09865
2022-06-19,1.52077
2022-06-20,14.83551
2022-06-21,20.7891
2022-06-22,26.36498
2022-06-23,20.37154
2022-06-24,18.7312
2022-06-25,2.08235
2022-06-26,1.65392
2022-06-27,19.96032
2022-06-28,17.65606
2022-06-29,17.61439
2022-06-30,22.85424
2022-07-01,18.29825
2022-07-02,2.02076
2022-07-03,1.48001
2022-07-04,17.12619
2022-07-05,17.34719
2022-07-06,18.5736
2022-07-07,18.02742
2022-07-08,16.64975
2022-07-09,1.63037
2022-07-10,1.26172
2022-07-11,15.1489
2022-07-12,13.82649
2022-07-13,14.73044
2022-07-14,14.30201
2022-07-15,13.97503
2022-07-16,1.59142
2022-07-17,1.18745
2022-07-18,16.96134
2022-07-19,14.84004
2022-07-20,14.68425
2022-07-21,13.79297
2022-07-22,13.80203
2022-07-23,1.46371
2022-07-24,1.25901
2022-07-25,13.97413
2022-07-26,12.64899
2022-07-27,12.00318
2022-07-28,14.21144
2022-07-29,15.05561
2022-07-30,1.70102
2022-07-31,1.28618
2022-08-01,18.21039
2022-08-02,16.95319
2022-08-03,16.82819
2022-08-04,14.82736
2022-08-05,15.08097
2022-08-06,1.53708
2022-08-07,1.14216
2022-08-08,15.20415
2022-08-09,14.56921
2022-08-10,19.4386
2022-08-11,18.98119
2022-08-12,18.53012
2022-08-13,2.06333
2022-08-14,1.6195
2022-08-15,2.00083
2022-08-16,17.38071
2022-08-17,16.30103
2022-08-18,15.26303
2022-08-19,16.46407
2022-08-20,1.94739
2022-08-21,1.39759
2022-08-22,14.56378
2022-08-23,19.83261
2022-08-24,22.42672
2022-08-25,20.41502
2022-08-26,18.0872
2022-08-27,2.01623
2022-08-28,1.48907
2022-08-29,16.50121
2022-08-30,16.359
2022-08-31,16.26843
2022-09-01,14.21234
2022-09-02,13.41708
2022-09-03,1.51353
2022-09-04,1.22006
2022-09-05,14.49041
2022-09-06,15.31285
2022-09-07,13.36545
2022-09-08,12.29575
2022-09-09,1.48726
2022-09-10,0.98728
2022-09-11,0.96826
2022-09-12,1.56968
2022-09-13,15.84272
2022-09-14,13.64262
2022-09-15,13.91887
2022-09-16,11.61642
2022-09-17,1.44107
2022-09-18,1.12133
2022-09-19,11.48961
2022-09-20,11.65356
2022-09-21,15.3527
2022-09-22,15.06738
2022-09-23,12.82471
2022-09-24,1.46371
2022-09-25,1.16209
2022-09-26,13.40984
2022-09-27,13.15894
2022-09-28,13.19064
2022-09-29,12.98865
2022-09-30,11.86551
2022-10-01,1.32513
2022-10-02,1.02441
2022-10-03,1.36408
2022-10-04,13.16256
2022-10-05,11.83199
2022-10-06,12.41259
2022-10-07,11.09198
2022-10-08,1.17749
2022-10-09,0.85232
2022-10-10,1.22097
2022-10-11,10.61736
2022-10-12,10.82116
2022-10-13,10.95431
2022-10-14,11.6753
2022-10-15,1.44288
2022-10-16,1.02804
2022-10-17,11.98235
2022-10-18,12.22147
2022-10-19,11.4869
2022-10-20,10.72153
2022-10-21,9.93079
2022-10-22,1.13582
2022-10-23,0.81156
2022-10-24,10.86735
2022-10-25,10.03043
2022-10-26,10.40813
2022-10-27,12.10825
2022-10-28,12.20336
2022-10-29,1.31607
2022-10-30,0.82877
2022-10-31,11.41625
2022-11-01,12.1155
2022-11-02,11.15176
2022-11-03,11.49052
2022-11-04,11.52585
2022-11-05,1.08148
2022-11-06,0.86681
2022-11-07,11.39904
2022-11-08,11.96695
2022-11-09,12.77942
2022-11-10,11.19615
2022-11-11,15.50849
2022-11-12,1.83236
2022-11-13,1.22006
2022-11-14,13.58555
2022-11-15,12.40444
2022-11-16,12.73866
2022-11-17,11.16807
2022-11-18,11.18709
2022-11-19,1.15666
2022-11-20,0.83149
2022-11-21,12.03036
2022-11-22,11.19524
2022-11-23,12.83558
2022-11-24,11.71968
2022-11-25,10.34382
2022-11-26,1.38944
2022-11-27,1.02894
2022-11-28,9.94076
2022-11-29,10.79399
2022-11-30,11.13546
2022-12-01,11.58019
2022-12-02,9.47972
2022-12-03,1.08057
2022-12-04,0.80431
2022-12-05,9.67175
2022-12-06,9.38824
2022-12-07,9.13372
2022-12-08,9.18263
2022-12-09,9.60925
2022-12-10,1.14398
2022-12-11,0.91753
2022-12-12,9.1772
2022-12-13,9.99239
2022-12-14,10.0567
2022-12-15,9.41179
2022-12-16,9.32756
2022-12-17,1.27622
2022-12-18,0.82968
2022-12-19,8.79497
2022-12-20,8.45621
2022-12-21,8.94532
2022-12-22,10.28133
2022-12-23,9.07394
2022-12-24,1.17477
2022-12-25,0.97007
2022-12-26,9.30763
2022-12-27,9.63099
2022-12-28,10.23332
2022-12-29,9.02956
2022-12-30,3.48719
2022-12-31,0.75359
2023-01-01,0.71645
2023-01-02,9.18716
2023-01-03,10.35288
2023-01-04,11.26499
2023-01-05,11.35013
2023-01-06,11.55211
2023-01-07,1.35683
2023-01-08,0.95105
2023-01-09,12.09648
2023-01-10,10.95069
2023-01-11,10.64997
2023-01-12,10.50143
2023-01-13,10.90721
2023-01-14,1.15484
2023-01-15,0.93384
2023-01-16,10.14999
2023-01-17,9.44621
2023-01-18,8.26328
2023-01-19,8.48701
2023-01-20,8.28049
2023-01-21,0.90032
2023-01-22,0.62769
2023-01-23,0.74363
2023-01-24,0.99
2023-01-25,10.52407
2023-01-26,10.54762
2023-01-27,12.62725
2023-01-28,1.509
2023-01-29,1.15484
2023-01-30,12.12818
2023-01-31,34.49059
2023-02-01,25.9592
2023-02-02,21.11064
2023-02-03,18.03014
2023-02-04,2.0588
2023-02-05,1.63128
2023-02-06,15.50759
2023-02-07,14.87989
2023-02-08,14.80109
2023-02-09,13.98862
2023-02-10,14.65798
2023-02-11,1.71823
2023-02-12,1.25629
2023-02-13,18.07905
2023-02-14,15.92877
2023-02-15,13.63537
2023-02-16,14.37991
2023-02-17,13.02489
2023-02-18,1.43654
2023-02-19,1.07061
2023-02-20,12.83286
2023-02-21,14.86993
2023-02-22,13.77486
2023-02-23,13.09463
2023-02-24,12.09467
2023-02-25,1.27893
2023-02-26,0.95739
2023-02-27,10.93257
2023-02-28,11.13003
2023-03-01,1.82149
2023-03-02,11.72058
2023-03-03,10.82116
2023-03-04,1.20194
2023-03-05,0.9284
2023-03-06,11.73236
2023-03-07,11.24415
2023-03-08,11.45338
2023-03-09,11.30665
2023-03-10,10.37824
2023-03-11,1.22912
2023-03-12,0.91391
2023-03-13,12.00771
2023-03-14,11.30484
2023-03-15,12.5403
2023-03-16,11.08021
2023-03-17,11.70609
2023-03-18,1.32332
2023-03-19,0.91482
2023-03-20,11.45882
2023-03-21,11.67801
2023-03-22,11.26408
2023-03-23,10.71337
2023-03-24,10.17626
2023-03-25,1.14398
2023-03-26,0.95829
2023-03-27,10.28857
2023-03-28,13.09463
2023-03-29,13.02941
2023-03-30,13.48954
2023-03-31,13.90438
2023-04-01,1.57331
2023-04-02,1.24995
2023-04-03,14.04568
2023-04-04,15.45233
2023-04-05,14.46324
2023-04-06,12.524
2023-04-07,13.01945
2023-04-08,1.29886
2023-04-09,1.07333
2023-04-10,12.33288
2023-04-11,13.07833
2023-04-12,15.60813
2023-04-13,15.77026
2023-04-14,19.19948
2023-04-15,2.14937
2023-04-16,1.49451
2023-04-17,17.48125
2023-04-18,16.18963
2023-04-19,17.59356
2023-04-20,16.30194
2023-04-21,13.97503
2023-04-22,1.6195
2023-04-23,1.40755
2023-04-24,14.07104
2023-04-25,14.31288
2023-04-26,13.25586
2023-04-27,14.35455
2023-04-28,17.48306
2023-04-29,1.68653
2023-04-30,1.16934
2023-05-01,3.39933
2023-05-02,14.58642
2023-05-03,12.43976
2023-05-04,11.72693
2023-05-05,1.6041
2023-05-06,1.02532
2023-05-07,0.85957
2023-05-08,12.88177
2023-05-09,15.46049
2023-05-10,14.01126
2023-05-11,13.58102
2023-05-12,11.361
2023-05-13,1.20194
2023-05-14,1.0226
2023-05-15,12.22057
2023-05-16,11.38908
2023-05-17,11.33201
2023-05-18,12.23506
2023-05-19,14.07195
2023-05-20,1.69287
2023-05-21,1.17839
2023-05-22,21.58255
2023-05-23,22.46386
2023-05-24,26.97003
2023-05-25,20.51918
2023-05-26,18.27922
2023-05-27,2.08144
2023-05-28,1.86225
