date,LG이노텍주가
2023-05-28,2.32608
2023-05-29,3.52173
2023-05-30,31.94927
2023-05-31,24.17391
2023-06-01,18.24637
2023-06-02,22.96376
2023-06-03,3.73913
2023-06-04,3.15217
2023-06-05,19.1884
2023-06-06,4.40579
2023-06-07,18.65942
2023-06-08,16.02173
2023-06-09,18.41304
2023-06-10,3.28985
2023-06-11,2.74637
2023-06-12,15.74637
2023-06-13,16.39855
2023-06-14,15.0
2023-06-15,18.18115
2023-06-16,17.2971
2023-06-17,2.68115
2023-06-18,3.18115
2023-06-19,15.86231
2023-06-20,13.70289
2023-06-21,13.43478
2023-06-22,13.31884
2023-06-23,11.31159
2023-06-24,1.74637
2023-06-25,1.94927
2023-06-26,13.63768
2023-06-27,15.86956
2023-06-28,13.66666
2023-06-29,12.86231
2023-06-30,13.03623
2023-07-01,2.17391
2023-07-02,2.10869
2023-07-03,15.31159
2023-07-04,15.0942
2023-07-05,13.11594
2023-07-06,12.10144
2023-07-07,13.95652
2023-07-08,2.63768
2023-07-09,2.03623
2023-07-10,15.46376
2023-07-11,14.10144
2023-07-12,13.54347
2023-07-13,13.87681
2023-07-14,14.24637
2023-07-15,2.52173
2023-07-16,2.47101
2023-07-17,15.45652
2023-07-18,15.55797
2023-07-19,17.02173
2023-07-20,14.97826
2023-07-21,15.56521
2023-07-22,3.18115
2023-07-23,2.63768
2023-07-24,17.1884
2023-07-25,17.02898
2023-07-26,18.37681
2023-07-27,19.13043
2023-07-28,16.57246
2023-07-29,3.41304
2023-07-30,2.49275
2023-07-31,17.88405
2023-08-01,18.25362
2023-08-02,18.42028
2023-08-03,17.23188
2023-08-04,21.2826
2023-08-05,3.97826
2023-08-06,3.10144
2023-08-07,20.91304
2023-08-08,17.05797
2023-08-09,15.0942
2023-08-10,13.73188
2023-08-11,16.00724
2023-08-12,2.57246
2023-08-13,2.35507
2023-08-14,15.20289
2023-08-15,3.42753
2023-08-16,16.37681
2023-08-17,17.1884
2023-08-18,13.4855
2023-08-19,1.92753
2023-08-20,2.47101
2023-08-21,13.55072
2023-08-22,12.80434
2023-08-23,13.02898
2023-08-24,15.75362
2023-08-25,11.51449
2023-08-26,1.76086
2023-08-27,1.68115
2023-08-28,12.99275
2023-08-29,16.7971
2023-08-30,18.13043
2023-08-31,17.49275
2023-09-01,14.97101
2023-09-02,2.68115
2023-09-03,2.07246
2023-09-04,13.93478
2023-09-05,18.56521
2023-09-06,13.60144
2023-09-07,21.39855
2023-09-08,25.2826
2023-09-09,4.34782
2023-09-10,3.23188
2023-09-11,18.47101
2023-09-12,18.65217
2023-09-13,22.21739
2023-09-14,17.49275
2023-09-15,16.85507
2023-09-16,2.68115
2023-09-17,2.73913
2023-09-18,16.96376
2023-09-19,14.63043
2023-09-20,13.74637
2023-09-21,12.23913
2023-09-22,12.4855
2023-09-23,1.91304
2023-09-24,1.67391
2023-09-25,13.05072
2023-09-26,11.41304
2023-09-27,11.24637
2023-09-28,1.25362
2023-09-29,1.0942
2023-09-30,1.18115
2023-10-01,0.84782
2023-10-02,1.43478
2023-10-03,1.36956
2023-10-04,11.57971
2023-10-05,10.53623
2023-10-06,12.39855
2023-10-07,2.15942
2023-10-08,1.35507
2023-10-09,1.82608
2023-10-10,12.71014
2023-10-11,12.44927
2023-10-12,11.71014
2023-10-13,9.94927
2023-10-14,1.39855
2023-10-15,2.39855
2023-10-16,10.57971
2023-10-17,10.23188
2023-10-18,12.93478
2023-10-19,13.18115
2023-10-20,11.05797
2023-10-21,2.13768
2023-10-22,2.16666
2023-10-23,10.66666
2023-10-24,11.07971
2023-10-25,12.46376
2023-10-26,12.13043
2023-10-27,11.44202
2023-10-28,1.64492
2023-10-29,1.33333
2023-10-30,9.24637
2023-10-31,8.73913
2023-11-01,9.68115
2023-11-02,10.61594
2023-11-03,11.73188
2023-11-04,1.65217
2023-11-05,1.69565
2023-11-06,15.47101
2023-11-07,12.2826
2023-11-08,10.34057
2023-11-09,13.91304
2023-11-10,10.34782
2023-11-11,1.76811
2023-11-12,1.19565
2023-11-13,9.7971
2023-11-14,10.08695
2023-11-15,12.0
2023-11-16,12.37681
2023-11-17,9.33333
2023-11-18,1.3913
2023-11-19,1.47826
2023-11-20,10.77536
2023-11-21,13.04347
2023-11-22,11.27536
2023-11-23,15.7826
2023-11-24,10.87681
2023-11-25,1.46376
2023-11-26,1.36956
2023-11-27,12.00724
2023-11-28,11.64492
2023-11-29,10.57246
2023-11-30,9.82608
2023-12-01,9.33333
2023-12-02,2.25362
2023-12-03,1.60144
2023-12-04,10.70289
2023-12-05,10.33333
2023-12-06,10.26811
2023-12-07,9.47101
2023-12-08,9.4855
2023-12-09,1.66666
2023-12-10,1.2971
2023-12-11,13.7971
2023-12-12,12.38405
2023-12-13,10.2971
2023-12-14,12.51449
2023-12-15,17.33333
2023-12-16,2.94927
2023-12-17,3.51449
2023-12-18,15.21739
2023-12-19,12.51449
2023-12-20,11.97101
2023-12-21,9.97101
2023-12-22,10.02898
2023-12-23,1.76811
2023-12-24,1.47101
2023-12-25,1.3913
2023-12-26,15.73188
2023-12-27,13.20289
2023-12-28,14.63768
2023-12-29,4.05072
2023-12-30,1.60869
2023-12-31,1.81884
2024-01-01,1.95652
2024-01-02,12.53623
2024-01-03,14.71014
2024-01-04,11.50724
2024-01-05,12.58695
2024-01-06,2.32608
2024-01-07,2.38405
2024-01-08,10.95652
2024-01-09,13.15217
2024-01-10,10.34057
2024-01-11,11.11594
2024-01-12,10.63768
2024-01-13,2.39855
2024-01-14,2.30434
2024-01-15,10.85507
2024-01-16,11.44202
2024-01-17,15.23188
2024-01-18,15.02173
2024-01-19,20.69565
2024-01-20,4.37681
2024-01-21,3.38405
2024-01-22,13.19565
2024-01-23,13.14492
2024-01-24,11.97101
2024-01-25,15.53623
2024-01-26,19.76811
2024-01-27,3.92028
2024-01-28,3.06521
2024-01-29,16.73913
2024-01-30,14.71014
2024-01-31,18.08695
2024-02-01,16.49275
2024-02-02,18.06521
2024-02-03,3.18115
2024-02-04,2.57971
2024-02-05,13.21014
2024-02-06,12.89855
2024-02-07,13.02898
2024-02-08,12.5
2024-02-09,1.88405
2024-02-10,1.5942
2024-02-11,1.92028
2024-02-12,1.76811
2024-02-13,13.47101
2024-02-14,11.25362
2024-02-15,12.84057
2024-02-16,12.26086
2024-02-17,2.10869
2024-02-18,1.84057
2024-02-19,11.90579
2024-02-20,13.41304
2024-02-21,14.94202
2024-02-22,16.94202
2024-02-23,14.47826
2024-02-24,2.39855
2024-02-25,1.78985
2024-02-26,12.66666
2024-02-27,12.19565
2024-02-28,12.94202
2024-02-29,11.53623
2024-03-01,2.60869
2024-03-02,2.44927
2024-03-03,1.83333
2024-03-04,11.61594
2024-03-05,12.31159
2024-03-06,32.42753
2024-03-07,18.63043
2024-03-08,15.41304
2024-03-09,3.31884
2024-03-10,3.9855
2024-03-11,16.5942
2024-03-12,15.77536
2024-03-13,13.71739
2024-03-14,14.00724
2024-03-15,12.87681
2024-03-16,2.53623
2024-03-17,2.5
2024-03-18,12.5
2024-03-19,12.00724
2024-03-20,11.43478
