date,적금상품
2021-06-25,19.03114
2021-06-26,5.53633
2021-06-27,10.38062
2021-06-28,14.53287
2021-06-29,13.84083
2021-06-30,20.0692
2021-07-01,19.37716
2021-07-02,12.45674
2021-07-03,8.99653
2021-07-04,5.88235
2021-07-05,18.3391
2021-07-06,16.95501
2021-07-07,14.87889
2021-07-08,11.07266
2021-07-09,13.84083
2021-07-10,6.57439
2021-07-11,8.65051
2021-07-12,20.76124
2021-07-13,21.10726
2021-07-14,19.72318
2021-07-15,24.91349
2021-07-16,13.4948
2021-07-17,4.49826
2021-07-18,7.95847
2021-07-19,14.53287
2021-07-20,14.53287
2021-07-21,13.14878
2021-07-22,17.30103
2021-07-23,15.91695
2021-07-24,6.22837
2021-07-25,9.34256
2021-07-26,16.60899
2021-07-27,15.22491
2021-07-28,10.38062
2021-07-29,12.80276
2021-07-30,6.57439
2021-07-31,6.22837
2021-08-01,8.65051
2021-08-02,15.22491
2021-08-03,18.68512
2021-08-04,7.95847
2021-08-05,16.95501
2021-08-06,11.07266
2021-08-07,8.30449
2021-08-08,6.57439
2021-08-09,15.57093
2021-08-10,20.0692
2021-08-11,16.60899
2021-08-12,17.99307
2021-08-13,12.11072
2021-08-14,4.15224
2021-08-15,13.14878
2021-08-16,12.11072
2021-08-17,15.91695
2021-08-18,15.91695
2021-08-19,16.26297
2021-08-20,20.0692
2021-08-21,5.19031
2021-08-22,8.65051
2021-08-23,17.30103
2021-08-24,20.0692
2021-08-25,22.83737
2021-08-26,24.56747
2021-08-27,21.7993
2021-08-28,12.80276
2021-08-29,16.60899
2021-08-30,22.49134
2021-08-31,28.02768
2021-09-01,30.1038
2021-09-02,23.18339
2021-09-03,15.57093
2021-09-04,6.22837
2021-09-05,14.53287
2021-09-06,20.41522
2021-09-07,23.18339
2021-09-08,8.30449
2021-09-09,26.64359
2021-09-10,17.64705
2021-09-11,10.72664
2021-09-12,6.22837
2021-09-13,14.53287
2021-09-14,18.68512
2021-09-15,12.11072
2021-09-16,15.57093
2021-09-17,23.87543
2021-09-18,8.99653
2021-09-19,8.99653
2021-09-20,11.7647
2021-09-21,9.34256
2021-09-22,15.91695
2021-09-23,25.60553
2021-09-24,19.72318
2021-09-25,15.22491
2021-09-26,10.38062
2021-09-27,23.18339
2021-09-28,22.14532
2021-09-29,19.72318
2021-09-30,11.7647
2021-10-01,11.7647
2021-10-02,8.65051
2021-10-03,15.57093
2021-10-04,12.80276
2021-10-05,17.99307
2021-10-06,28.02768
2021-10-07,20.0692
2021-10-08,19.03114
2021-10-09,8.30449
2021-10-10,3.4602
2021-10-11,16.26297
2021-10-12,22.14532
2021-10-13,16.95501
2021-10-14,19.37716
2021-10-15,11.07266
2021-10-16,9.34256
2021-10-17,10.0346
2021-10-18,16.26297
2021-10-19,19.37716
2021-10-20,14.53287
2021-10-21,19.37716
2021-10-22,16.60899
2021-10-23,10.72664
2021-10-24,8.65051
2021-10-25,18.3391
2021-10-26,23.18339
2021-10-27,12.11072
2021-10-28,13.4948
2021-10-29,14.87889
2021-10-30,7.26643
2021-10-31,13.4948
2021-11-01,14.87889
2021-11-02,14.87889
2021-11-03,19.03114
2021-11-04,11.7647
2021-11-05,10.0346
2021-11-06,10.72664
2021-11-07,6.22837
2021-11-08,18.3391
2021-11-09,16.95501
2021-11-10,15.91695
2021-11-11,16.60899
2021-11-12,11.07266
2021-11-13,9.34256
2021-11-14,12.11072
2021-11-15,14.18685
2021-11-16,19.37716
2021-11-17,9.68858
2021-11-18,6.22837
2021-11-19,13.14878
2021-11-20,11.07266
2021-11-21,12.11072
2021-11-22,23.18339
2021-11-23,10.0346
2021-11-24,15.22491
2021-11-25,17.99307
2021-11-26,10.72664
2021-11-27,8.30449
2021-11-28,6.57439
2021-11-29,15.57093
2021-11-30,27.68166
2021-12-01,17.30103
2021-12-02,18.3391
2021-12-03,23.18339
2021-12-04,13.4948
2021-12-05,10.72664
2021-12-06,17.30103
2021-12-07,21.10726
2021-12-08,24.56747
2021-12-09,15.57093
2021-12-10,20.41522
2021-12-11,15.22491
2021-12-12,11.07266
2021-12-13,16.95501
2021-12-14,18.68512
2021-12-15,21.10726
2021-12-16,11.07266
2021-12-17,11.41868
2021-12-18,5.53633
2021-12-19,10.38062
2021-12-20,16.95501
2021-12-21,18.68512
2021-12-22,23.87543
2021-12-23,10.38062
2021-12-24,17.99307
2021-12-25,6.57439
2021-12-26,12.11072
2021-12-27,17.99307
2021-12-28,18.68512
2021-12-29,22.49134
2021-12-30,17.99307
2021-12-31,17.64705
2022-01-01,10.72664
2022-01-02,12.45674
2022-01-03,24.22145
2022-01-04,15.91695
2022-01-05,28.3737
2022-01-06,25.60553
2022-01-07,16.95501
2022-01-08,5.88235
2022-01-09,11.7647
2022-01-10,25.95155
2022-01-11,18.68512
2022-01-12,21.10726
2022-01-13,24.56747
2022-01-14,15.91695
2022-01-15,7.95847
2022-01-16,13.84083
2022-01-17,24.22145
2022-01-18,26.29757
2022-01-19,32.52595
2022-01-20,26.64359
2022-01-21,28.71972
2022-01-22,18.3391
2022-01-23,26.98961
2022-01-24,30.79584
2022-01-25,42.90657
2022-01-26,33.91003
2022-01-27,37.71626
2022-01-28,31.48788
2022-01-29,17.30103
2022-01-30,15.22491
2022-01-31,14.87889
2022-02-01,24.56747
2022-02-02,28.3737
2022-02-03,40.48442
2022-02-04,32.17993
2022-02-05,13.14878
2022-02-06,20.0692
2022-02-07,27.68166
2022-02-08,28.71972
2022-02-09,34.25605
2022-02-10,31.83391
2022-02-11,31.14186
2022-02-12,14.53287
2022-02-13,16.95501
2022-02-14,28.3737
2022-02-15,26.64359
2022-02-16,30.1038
2022-02-17,23.87543
2022-02-18,17.99307
2022-02-19,17.64705
2022-02-20,15.57093
2022-02-21,52.59515
2022-02-22,47.05882
2022-02-23,40.48442
2022-02-24,33.56401
2022-02-25,36.6782
2022-02-26,11.41868
2022-02-27,17.64705
2022-02-28,39.10034
2022-03-01,23.52941
2022-03-02,29.41176
2022-03-03,32.87197
2022-03-04,28.3737
2022-03-05,13.14878
2022-03-06,17.99307
2022-03-07,18.68512
2022-03-08,19.03114
2022-03-09,10.38062
2022-03-10,27.68166
2022-03-11,29.75778
2022-03-12,13.14878
2022-03-13,17.64705
2022-03-14,18.68512
2022-03-15,26.64359
2022-03-16,20.76124
2022-03-17,23.18339
2022-03-18,21.10726
2022-03-19,10.38062
2022-03-20,10.0346
2022-03-21,29.41176
2022-03-22,20.41522
2022-03-23,19.03114
2022-03-24,19.03114
2022-03-25,24.22145
2022-03-26,16.26297
2022-03-27,13.84083
2022-03-28,21.45328
2022-03-29,21.45328
2022-03-30,18.3391
2022-03-31,20.76124
2022-04-01,16.95501
2022-04-02,8.30449
2022-04-03,11.41868
2022-04-04,22.49134
2022-04-05,15.91695
2022-04-06,21.10726
2022-04-07,14.53287
2022-04-08,21.45328
2022-04-09,9.68858
2022-04-10,9.68858
2022-04-11,20.76124
2022-04-12,19.03114
2022-04-13,19.72318
2022-04-14,22.83737
2022-04-15,13.84083
2022-04-16,7.95847
2022-04-17,12.45674
2022-04-18,27.68166
2022-04-19,21.7993
2022-04-20,28.71972
2022-04-21,18.68512
2022-04-22,26.29757
2022-04-23,13.4948
2022-04-24,11.41868
2022-04-25,33.21799
2022-04-26,31.14186
2022-04-27,18.68512
2022-04-28,21.7993
2022-04-29,23.18339
2022-04-30,11.7647
2022-05-01,10.0346
2022-05-02,19.37716
2022-05-03,30.1038
2022-05-04,17.30103
2022-05-05,10.72664
2022-05-06,18.68512
2022-05-07,11.07266
2022-05-08,19.03114
2022-05-09,23.87543
2022-05-10,26.29757
2022-05-11,19.72318
2022-05-12,24.22145
2022-05-13,21.10726
2022-05-14,9.34256
2022-05-15,12.80276
2022-05-16,29.06574
2022-05-17,22.83737
2022-05-18,23.18339
2022-05-19,23.52941
2022-05-20,23.52941
2022-05-21,10.72664
2022-05-22,14.18685
2022-05-23,34.60207
2022-05-24,26.98961
2022-05-25,30.1038
2022-05-26,44.63667
2022-05-27,30.44982
2022-05-28,9.68858
2022-05-29,18.3391
2022-05-30,28.3737
2022-05-31,29.41176
2022-06-01,14.87889
2022-06-02,36.6782
2022-06-03,28.71972
2022-06-04,14.87889
2022-06-05,16.26297
2022-06-06,18.68512
2022-06-07,30.79584
2022-06-08,30.79584
2022-06-09,33.21799
2022-06-10,31.83391
2022-06-11,13.84083
2022-06-12,19.37716
2022-06-13,36.33217
2022-06-14,42.90657
2022-06-15,47.05882
2022-06-16,42.56055
2022-06-17,43.59861
2022-06-18,18.68512
2022-06-19,28.3737
2022-06-20,46.36678
2022-06-21,46.02076
2022-06-22,46.36678
2022-06-23,40.83044
2022-06-24,46.02076
2022-06-25,16.26297
2022-06-26,25.95155
2022-06-27,36.6782
2022-06-28,33.91003
2022-06-29,37.02422
2022-06-30,26.64359
2022-07-01,31.14186
2022-07-02,21.7993
2022-07-03,21.7993
2022-07-04,32.87197
2022-07-05,29.06574
2022-07-06,39.44636
2022-07-07,26.98961
2022-07-08,46.36678
2022-07-09,15.22491
2022-07-10,19.72318
2022-07-11,52.24913
2022-07-12,42.56055
2022-07-13,49.82698
2022-07-14,57.09342
2022-07-15,43.59861
2022-07-16,34.94809
2022-07-17,31.83391
2022-07-18,50.17301
2022-07-19,35.29411
2022-07-20,43.94463
2022-07-21,34.25605
2022-07-22,28.71972
2022-07-23,13.4948
2022-07-24,17.30103
2022-07-25,53.28719
2022-07-26,41.86851
2022-07-27,37.71626
2022-07-28,24.91349
2022-07-29,34.94809
2022-07-30,25.25951
2022-07-31,21.7993
2022-08-01,39.10034
2022-08-02,42.90657
2022-08-03,33.91003
2022-08-04,27.33564
2022-08-05,30.44982
2022-08-06,13.14878
2022-08-07,15.91695
2022-08-08,37.02422
2022-08-09,29.06574
2022-08-10,33.21799
2022-08-11,24.22145
2022-08-12,32.17993
2022-08-13,19.37716
2022-08-14,16.60899
2022-08-15,21.7993
2022-08-16,30.44982
2022-08-17,30.79584
2022-08-18,35.64013
2022-08-19,27.68166
2022-08-20,16.60899
2022-08-21,17.99307
2022-08-22,31.83391
2022-08-23,39.79238
2022-08-24,29.06574
2022-08-25,45.32871
2022-08-26,39.10034
2022-08-27,17.99307
2022-08-28,25.60553
2022-08-29,42.90657
2022-08-30,40.1384
2022-08-31,34.60207
2022-09-01,32.52595
2022-09-02,32.87197
2022-09-03,18.3391
2022-09-04,15.57093
2022-09-05,23.87543
2022-09-06,35.29411
2022-09-07,44.63667
2022-09-08,29.41176
2022-09-09,14.53287
2022-09-10,11.7647
2022-09-11,21.7993
2022-09-12,19.72318
2022-09-13,44.98269
2022-09-14,39.10034
2022-09-15,38.06228
2022-09-16,29.06574
2022-09-17,25.95155
2022-09-18,21.10726
2022-09-19,43.25259
2022-09-20,47.75086
2022-09-21,39.79238
2022-09-22,54.67128
2022-09-23,47.40484
2022-09-24,31.14186
2022-09-25,31.14186
2022-09-26,53.97923
2022-09-27,40.83044
2022-09-28,42.56055
2022-09-29,43.59861
2022-09-30,52.24913
2022-10-01,26.98961
2022-10-02,19.37716
2022-10-03,36.6782
2022-10-04,50.86505
2022-10-05,43.25259
2022-10-06,46.7128
2022-10-07,47.75086
2022-10-08,20.0692
2022-10-09,20.0692
2022-10-10,43.94463
2022-10-11,54.67128
2022-10-12,63.32179
2022-10-13,83.73702
2022-10-14,60.55363
2022-10-15,44.63667
2022-10-16,44.98269
2022-10-17,67.47404
2022-10-18,71.28027
2022-10-19,62.97577
2022-10-20,59.86159
2022-10-21,56.05536
2022-10-22,31.83391
2022-10-23,26.98961
2022-10-24,52.24913
2022-10-25,61.93771
2022-10-26,56.40138
2022-10-27,52.24913
2022-10-28,43.25259
2022-10-29,26.98961
2022-10-30,24.56747
2022-10-31,46.36678
2022-11-01,70.58823
2022-11-02,52.24913
2022-11-03,53.63321
2022-11-04,38.75432
2022-11-05,16.26297
2022-11-06,24.22145
2022-11-07,56.05536
2022-11-08,54.32525
2022-11-09,51.90311
2022-11-10,50.86505
2022-11-11,40.1384
2022-11-12,19.72318
2022-11-13,31.48788
2022-11-14,58.13148
2022-11-15,50.51903
2022-11-16,45.32871
2022-11-17,40.1384
2022-11-18,40.1384
2022-11-19,24.22145
2022-11-20,27.68166
2022-11-21,46.02076
2022-11-22,55.0173
2022-11-23,38.4083
2022-11-24,42.90657
2022-11-25,40.83044
2022-11-26,29.06574
2022-11-27,27.68166
2022-11-28,51.55709
2022-11-29,48.09688
2022-11-30,37.37024
2022-12-01,39.79238
2022-12-02,34.60207
2022-12-03,14.87889
2022-12-04,21.7993
2022-12-05,36.33217
2022-12-06,34.25605
2022-12-07,35.29411
2022-12-08,46.36678
2022-12-09,42.21453
2022-12-10,20.0692
2022-12-11,30.79584
2022-12-12,39.79238
2022-12-13,40.48442
2022-12-14,40.1384
2022-12-15,37.37024
2022-12-16,43.94463
2022-12-17,20.0692
2022-12-18,24.91349
2022-12-19,43.59861
2022-12-20,46.36678
2022-12-21,48.09688
2022-12-22,40.1384
2022-12-23,46.7128
2022-12-24,20.76124
2022-12-25,26.64359
2022-12-26,48.78892
2022-12-27,44.63667
2022-12-28,43.25259
2022-12-29,48.09688
2022-12-30,39.10034
2022-12-31,26.98961
2023-01-01,34.60207
2023-01-02,61.24567
2023-01-03,61.93771
2023-01-04,44.63667
2023-01-05,44.29065
2023-01-06,48.09688
2023-01-07,33.91003
2023-01-08,40.83044
2023-01-09,57.43944
2023-01-10,59.16955
2023-01-11,44.29065
2023-01-12,44.29065
2023-01-13,57.43944
2023-01-14,27.68166
2023-01-15,33.91003
2023-01-16,40.48442
2023-01-17,44.63667
2023-01-18,42.90657
2023-01-19,37.37024
2023-01-20,46.02076
2023-01-21,21.10726
2023-01-22,19.37716
2023-01-23,34.60207
2023-01-24,42.21453
2023-01-25,63.32179
2023-01-26,51.55709
2023-01-27,48.4429
2023-01-28,27.33564
2023-01-29,31.83391
2023-01-30,48.4429
2023-01-31,49.82698
2023-02-01,47.75086
2023-02-02,46.7128
2023-02-03,40.48442
2023-02-04,21.10726
2023-02-05,24.91349
2023-02-06,38.4083
2023-02-07,35.29411
2023-02-08,31.48788
2023-02-09,41.86851
2023-02-10,32.52595
2023-02-11,17.30103
2023-02-12,17.64705
2023-02-13,40.48442
2023-02-14,33.91003
2023-02-15,29.06574
2023-02-16,31.83391
2023-02-17,27.68166
2023-02-18,20.0692
2023-02-19,18.3391
2023-02-20,33.91003
2023-02-21,39.10034
2023-02-22,33.56401
2023-02-23,36.6782
2023-02-24,35.98615
2023-02-25,20.0692
2023-02-26,19.72318
2023-02-27,32.87197
2023-02-28,34.25605
2023-03-01,25.25951
2023-03-02,30.1038
2023-03-03,29.41176
2023-03-04,17.99307
2023-03-05,22.49134
2023-03-06,22.14532
2023-03-07,16.26297
2023-03-08,21.45328
2023-03-09,32.17993
2023-03-10,26.64359
2023-03-11,11.07266
2023-03-12,18.68512
2023-03-13,31.14186
2023-03-14,23.87543
2023-03-15,25.95155
2023-03-16,23.18339
2023-03-17,25.60553
2023-03-18,16.95501
2023-03-19,13.4948
2023-03-20,34.60207
2023-03-21,36.33217
2023-03-22,30.1038
2023-03-23,25.25951
2023-03-24,34.25605
2023-03-25,16.95501
2023-03-26,17.99307
2023-03-27,32.17993
2023-03-28,31.14186
2023-03-29,26.29757
2023-03-30,24.56747
2023-03-31,30.1038
2023-04-01,12.80276
2023-04-02,14.53287
2023-04-03,25.60553
2023-04-04,17.64705
2023-04-05,28.02768
2023-04-06,27.68166
2023-04-07,22.14532
2023-04-08,15.91695
2023-04-09,18.68512
2023-04-10,36.33217
2023-04-11,37.02422
2023-04-12,28.02768
2023-04-13,24.22145
2023-04-14,25.25951
2023-04-15,14.53287
2023-04-16,16.26297
2023-04-17,22.83737
2023-04-18,24.91349
2023-04-19,26.98961
2023-04-20,28.02768
2023-04-21,22.83737
2023-04-22,9.34256
2023-04-23,10.72664
2023-04-24,23.87543
2023-04-25,32.87197
2023-04-26,28.71972
2023-04-27,24.56747
2023-04-28,22.83737
2023-04-29,8.99653
2023-04-30,13.14878
2023-05-01,28.02768
2023-05-02,25.25951
2023-05-03,26.64359
2023-05-04,23.52941
2023-05-05,15.57093
2023-05-06,15.22491
2023-05-07,11.07266
2023-05-08,25.60553
2023-05-09,25.25951
2023-05-10,22.49134
2023-05-11,33.21799
2023-05-12,20.0692
2023-05-13,16.95501
2023-05-14,14.18685
2023-05-15,30.44982
2023-05-16,24.22145
2023-05-17,28.3737
2023-05-18,28.3737
2023-05-19,27.68166
2023-05-20,14.18685
2023-05-21,21.10726
2023-05-22,37.71626
2023-05-23,41.52249
2023-05-24,30.79584
2023-05-25,38.06228
2023-05-26,29.75778
2023-05-27,15.22491
2023-05-28,18.68512
