date,소유권이전등기
2021-08-05,26.38297
2021-08-06,22.19858
2021-08-07,13.54609
2021-08-08,13.9007
2021-08-09,32.48226
2021-08-10,28.01418
2021-08-11,28.43971
2021-08-12,27.58865
2021-08-13,25.95744
2021-08-14,13.04964
2021-08-15,8.43971
2021-08-16,18.22695
2021-08-17,30.78014
2021-08-18,33.04964
2021-08-19,31.91489
2021-08-20,29.14893
2021-08-21,17.16312
2021-08-22,16.24113
2021-08-23,31.48936
2021-08-24,35.60283
2021-08-25,29.71631
2021-08-26,31.27659
2021-08-27,24.11347
2021-08-28,12.12765
2021-08-29,14.25531
2021-08-30,34.96453
2021-08-31,30.0
2021-09-01,26.4539
2021-09-02,25.46099
2021-09-03,23.68794
2021-09-04,12.12765
2021-09-05,13.82978
2021-09-06,29.3617
2021-09-07,27.30496
2021-09-08,26.09929
2021-09-09,28.15602
2021-09-10,23.97163
2021-09-11,12.69503
2021-09-12,13.9007
2021-09-13,28.0851
2021-09-14,29.07801
2021-09-15,28.51063
2021-09-16,31.70212
2021-09-17,20.70921
2021-09-18,10.42553
2021-09-19,8.01418
2021-09-20,8.36879
2021-09-21,9.78723
2021-09-22,13.61702
2021-09-23,31.91489
2021-09-24,30.70921
2021-09-25,16.59574
2021-09-26,16.09929
2021-09-27,32.12765
2021-09-28,33.12056
2021-09-29,29.64539
2021-09-30,27.58865
2021-10-01,27.30496
2021-10-02,12.19858
2021-10-03,12.41134
2021-10-04,19.78723
2021-10-05,31.77304
2021-10-06,30.0
2021-10-07,32.62411
2021-10-08,29.29078
2021-10-09,15.46099
2021-10-10,13.9007
2021-10-11,19.57446
2021-10-12,32.97872
2021-10-13,32.69503
2021-10-14,32.34042
2021-10-15,31.06382
2021-10-16,17.58865
2021-10-17,13.33333
2021-10-18,29.00709
2021-10-19,28.65248
2021-10-20,30.85106
2021-10-21,28.15602
2021-10-22,29.29078
2021-10-23,11.77304
2021-10-24,12.62411
2021-10-25,35.10638
2021-10-26,26.80851
2021-10-27,32.48226
2021-10-28,32.05673
2021-10-29,25.88652
2021-10-30,14.18439
2021-10-31,14.82269
2021-11-01,30.0
2021-11-02,29.07801
2021-11-03,28.86524
2021-11-04,28.43971
2021-11-05,24.11347
2021-11-06,13.12056
2021-11-07,14.96453
2021-11-08,32.97872
2021-11-09,29.71631
2021-11-10,29.64539
2021-11-11,24.89361
2021-11-12,23.97163
2021-11-13,15.39007
2021-11-14,14.539
2021-11-15,31.77304
2021-11-16,31.20567
2021-11-17,28.58156
2021-11-18,28.29787
2021-11-19,22.19858
2021-11-20,11.20567
2021-11-21,12.83687
2021-11-22,31.41843
2021-11-23,33.33333
2021-11-24,30.78014
2021-11-25,29.21985
2021-11-26,25.39007
2021-11-27,14.82269
2021-11-28,14.68085
2021-11-29,38.51063
2021-11-30,37.37588
2021-12-01,28.43971
2021-12-02,30.9929
2021-12-03,27.58865
2021-12-04,13.12056
2021-12-05,22.69503
2021-12-06,36.31205
2021-12-07,34.82269
2021-12-08,32.12765
2021-12-09,31.6312
2021-12-10,27.02127
2021-12-11,14.82269
2021-12-12,14.11347
2021-12-13,28.43971
2021-12-14,28.01418
2021-12-15,24.96453
2021-12-16,26.02836
2021-12-17,21.41843
2021-12-18,13.12056
2021-12-19,13.26241
2021-12-20,27.80141
2021-12-21,26.31205
2021-12-22,22.83687
2021-12-23,24.60992
2021-12-24,20.56737
2021-12-25,9.43262
2021-12-26,13.82978
2021-12-27,28.22695
2021-12-28,28.58156
2021-12-29,24.11347
2021-12-30,25.10638
2021-12-31,16.02836
2022-01-01,10.0
2022-01-02,13.26241
2022-01-03,24.75177
2022-01-04,26.66666
2022-01-05,27.65957
2022-01-06,27.80141
2022-01-07,24.539
2022-01-08,15.03546
2022-01-09,14.89361
2022-01-10,30.07092
2022-01-11,28.79432
2022-01-12,30.70921
2022-01-13,29.78723
2022-01-14,24.46808
2022-01-15,14.82269
2022-01-16,14.32624
2022-01-17,25.10638
2022-01-18,26.52482
2022-01-19,26.09929
2022-01-20,27.23404
2022-01-21,23.54609
2022-01-22,11.48936
2022-01-23,13.68794
2022-01-24,30.92198
2022-01-25,27.09219
2022-01-26,27.09219
2022-01-27,26.59574
2022-01-28,22.48226
2022-01-29,11.34751
2022-01-30,8.01418
2022-01-31,8.01418
2022-02-01,8.51063
2022-02-02,11.06382
2022-02-03,32.55319
2022-02-04,30.92198
2022-02-05,18.43971
2022-02-06,18.29787
2022-02-07,37.58865
2022-02-08,35.31914
2022-02-09,37.51773
2022-02-10,32.76595
2022-02-11,26.17021
2022-02-12,17.73049
2022-02-13,18.86524
2022-02-14,38.0851
2022-02-15,36.73758
2022-02-16,30.56737
2022-02-17,29.07801
2022-02-18,29.07801
2022-02-19,14.96453
2022-02-20,14.32624
2022-02-21,32.2695
2022-02-22,31.34751
2022-02-23,31.20567
2022-02-24,29.14893
2022-02-25,26.09929
2022-02-26,14.82269
2022-02-27,16.38297
2022-02-28,30.07092
2022-03-01,18.58156
2022-03-02,25.10638
2022-03-03,25.10638
2022-03-04,23.19148
2022-03-05,12.97872
2022-03-06,12.12765
2022-03-07,30.85106
2022-03-08,24.46808
2022-03-09,13.61702
2022-03-10,22.19858
2022-03-11,32.48226
2022-03-12,15.88652
2022-03-13,18.7234
2022-03-14,37.30496
2022-03-15,35.10638
2022-03-16,53.04964
2022-03-17,26.09929
2022-03-18,26.95035
2022-03-19,13.19148
2022-03-20,15.67375
2022-03-21,35.39007
2022-03-22,32.19858
2022-03-23,26.38297
2022-03-24,23.68794
2022-03-25,22.69503
2022-03-26,13.12056
2022-03-27,13.26241
2022-03-28,26.52482
2022-03-29,28.51063
2022-03-30,27.09219
2022-03-31,28.01418
2022-04-01,19.71631
2022-04-02,11.70212
2022-04-03,11.70212
2022-04-04,25.8156
2022-04-05,28.43971
2022-04-06,24.04255
2022-04-07,27.02127
2022-04-08,21.84397
2022-04-09,10.78014
2022-04-10,13.04964
2022-04-11,26.52482
2022-04-12,27.23404
2022-04-13,25.95744
2022-04-14,26.17021
2022-04-15,23.97163
2022-04-16,12.19858
2022-04-17,13.9007
2022-04-18,27.16312
2022-04-19,28.22695
2022-04-20,24.39716
2022-04-21,26.09929
2022-04-22,20.85106
2022-04-23,12.83687
2022-04-24,12.76595
2022-04-25,29.14893
2022-04-26,26.31205
2022-04-27,28.29787
2022-04-28,27.16312
2022-04-29,22.62411
2022-04-30,12.97872
2022-05-01,11.06382
2022-05-02,25.31914
2022-05-03,24.18439
2022-05-04,21.6312
2022-05-05,11.48936
2022-05-06,20.63829
2022-05-07,11.70212
2022-05-08,11.70212
2022-05-09,25.1773
2022-05-10,26.73758
2022-05-11,28.01418
2022-05-12,26.31205
2022-05-13,23.33333
2022-05-14,12.55319
2022-05-15,11.56028
2022-05-16,30.0
2022-05-17,28.15602
2022-05-18,27.94326
2022-05-19,26.38297
2022-05-20,27.4468
2022-05-21,11.70212
2022-05-22,10.3546
2022-05-23,26.24113
2022-05-24,31.20567
2022-05-25,29.00709
2022-05-26,27.23404
2022-05-27,24.539
2022-05-28,10.92198
2022-05-29,11.41843
2022-05-30,28.43971
2022-05-31,27.30496
2022-06-01,12.55319
2022-06-02,24.04255
2022-06-03,25.31914
2022-06-04,11.98581
2022-06-05,9.21985
2022-06-06,11.91489
2022-06-07,21.70212
2022-06-08,27.4468
2022-06-09,25.67375
2022-06-10,23.19148
2022-06-11,11.20567
2022-06-12,15.60283
2022-06-13,29.29078
2022-06-14,30.3546
2022-06-15,31.6312
2022-06-16,27.65957
2022-06-17,23.61702
2022-06-18,11.70212
2022-06-19,15.24822
2022-06-20,31.70212
2022-06-21,27.94326
2022-06-22,25.10638
2022-06-23,28.51063
2022-06-24,23.75886
2022-06-25,9.71631
2022-06-26,9.92907
2022-06-27,26.87943
2022-06-28,27.65957
2022-06-29,29.14893
2022-06-30,25.1773
2022-07-01,23.19148
2022-07-02,10.21276
2022-07-03,9.85815
2022-07-04,25.95744
2022-07-05,25.53191
2022-07-06,23.97163
2022-07-07,23.40425
2022-07-08,21.77304
2022-07-09,9.64539
2022-07-10,10.07092
2022-07-11,27.73049
2022-07-12,26.24113
2022-07-13,28.79432
2022-07-14,27.02127
2022-07-15,22.48226
2022-07-16,11.34751
2022-07-17,11.20567
2022-07-18,28.86524
2022-07-19,27.80141
2022-07-20,25.88652
2022-07-21,24.32624
2022-07-22,23.9007
2022-07-23,10.85106
2022-07-24,10.42553
2022-07-25,27.09219
2022-07-26,25.53191
2022-07-27,29.14893
2022-07-28,27.37588
2022-07-29,22.48226
2022-07-30,10.63829
2022-07-31,10.56737
2022-08-01,26.4539
2022-08-02,24.18439
2022-08-03,24.89361
2022-08-04,22.62411
2022-08-05,20.0
2022-08-06,10.3546
2022-08-07,12.05673
2022-08-08,26.73758
2022-08-09,23.26241
2022-08-10,19.57446
2022-08-11,23.04964
2022-08-12,22.97872
2022-08-13,9.85815
2022-08-14,7.65957
2022-08-15,10.9929
2022-08-16,22.2695
2022-08-17,23.97163
2022-08-18,23.54609
2022-08-19,22.2695
2022-08-20,9.71631
2022-08-21,11.06382
2022-08-22,23.47517
2022-08-23,21.06382
2022-08-24,21.98581
2022-08-25,24.25531
2022-08-26,20.63829
2022-08-27,9.50354
2022-08-28,9.64539
2022-08-29,26.31205
2022-08-30,22.12765
2022-08-31,22.83687
2022-09-01,21.98581
2022-09-02,22.9078
2022-09-03,11.41843
2022-09-04,9.00709
2022-09-05,18.79432
2022-09-06,18.0851
2022-09-07,20.56737
2022-09-08,16.02836
2022-09-09,6.73758
2022-09-10,6.24113
2022-09-11,8.29787
2022-09-12,11.27659
2022-09-13,29.78723
2022-09-14,27.30496
2022-09-15,26.73758
2022-09-16,28.86524
2022-09-17,11.98581
2022-09-18,11.27659
2022-09-19,32.97872
2022-09-20,32.05673
2022-09-21,27.80141
2022-09-22,25.31914
2022-09-23,21.98581
2022-09-24,9.29078
2022-09-25,11.06382
2022-09-26,28.65248
2022-09-27,25.67375
2022-09-28,28.15602
2022-09-29,27.09219
2022-09-30,20.63829
2022-10-01,6.87943
2022-10-02,8.15602
2022-10-03,11.6312
2022-10-04,23.19148
2022-10-05,19.92907
2022-10-06,19.64539
2022-10-07,17.65957
2022-10-08,6.38297
2022-10-09,7.58865
2022-10-10,10.70921
2022-10-11,20.9929
2022-10-12,20.42553
2022-10-13,19.43262
2022-10-14,17.94326
2022-10-15,8.79432
2022-10-16,8.22695
2022-10-17,21.48936
2022-10-18,21.84397
2022-10-19,20.0
2022-10-20,21.56028
2022-10-21,17.4468
2022-10-22,8.43971
2022-10-23,9.57446
2022-10-24,22.62411
2022-10-25,22.83687
2022-10-26,19.43262
2022-10-27,19.50354
2022-10-28,19.3617
2022-10-29,7.80141
2022-10-30,6.87943
2022-10-31,18.36879
2022-11-01,16.09929
2022-11-02,16.73758
2022-11-03,16.09929
2022-11-04,16.4539
2022-11-05,7.4468
2022-11-06,7.87234
2022-11-07,19.57446
2022-11-08,20.21276
2022-11-09,20.28368
2022-11-10,19.71631
2022-11-11,16.4539
2022-11-12,8.29787
2022-11-13,8.01418
2022-11-14,21.41843
2022-11-15,19.57446
2022-11-16,22.12765
2022-11-17,17.87234
2022-11-18,16.17021
2022-11-19,6.09929
2022-11-20,7.73049
2022-11-21,21.27659
2022-11-22,21.27659
2022-11-23,18.01418
2022-11-24,18.79432
2022-11-25,15.24822
2022-11-26,9.00709
2022-11-27,7.16312
2022-11-28,19.3617
2022-11-29,20.85106
2022-11-30,19.00709
2022-12-01,15.74468
2022-12-02,15.46099
2022-12-03,6.09929
2022-12-04,5.60283
2022-12-05,21.48936
2022-12-06,19.00709
2022-12-07,22.69503
2022-12-08,19.85815
2022-12-09,17.16312
2022-12-10,6.80851
2022-12-11,9.07801
2022-12-12,22.48226
2022-12-13,23.40425
2022-12-14,20.07092
2022-12-15,17.09219
2022-12-16,16.87943
2022-12-17,8.79432
2022-12-18,10.9929
2022-12-19,22.9078
2022-12-20,19.92907
2022-12-21,21.77304
2022-12-22,17.94326
2022-12-23,11.84397
2022-12-24,5.88652
2022-12-25,6.17021
2022-12-26,18.7234
2022-12-27,20.21276
2022-12-28,18.7234
2022-12-29,18.15602
2022-12-30,15.60283
2022-12-31,6.73758
2023-01-01,6.95035
2023-01-02,19.14893
2023-01-03,20.3546
2023-01-04,21.41843
2023-01-05,17.73049
2023-01-06,16.87943
2023-01-07,6.4539
2023-01-08,9.43262
2023-01-09,20.63829
2023-01-10,21.98581
2023-01-11,20.9929
2023-01-12,18.7234
2023-01-13,18.93617
2023-01-14,9.57446
2023-01-15,10.3546
2023-01-16,23.04964
2023-01-17,24.539
2023-01-18,20.3546
2023-01-19,18.79432
2023-01-20,14.11347
2023-01-21,6.95035
2023-01-22,6.24113
2023-01-23,5.88652
2023-01-24,8.29787
2023-01-25,26.09929
2023-01-26,25.8156
2023-01-27,20.21276
2023-01-28,11.13475
2023-01-29,9.50354
2023-01-30,49.50354
2023-01-31,39.92907
2023-02-01,29.50354
2023-02-02,21.34751
2023-02-03,22.19858
2023-02-04,11.91489
2023-02-05,10.63829
2023-02-06,24.539
2023-02-07,27.30496
2023-02-08,23.19148
2023-02-09,29.43262
2023-02-10,20.28368
2023-02-11,11.20567
2023-02-12,9.71631
2023-02-13,25.74468
2023-02-14,25.88652
2023-02-15,22.62411
2023-02-16,21.34751
2023-02-17,19.21985
2023-02-18,7.80141
2023-02-19,9.50354
2023-02-20,21.77304
2023-02-21,22.62411
2023-02-22,24.18439
2023-02-23,22.48226
2023-02-24,18.58156
2023-02-25,9.50354
2023-02-26,7.94326
2023-02-27,23.68794
2023-02-28,18.93617
2023-03-01,13.04964
2023-03-02,21.98581
2023-03-03,17.73049
2023-03-04,9.43262
2023-03-05,8.79432
2023-03-06,21.98581
2023-03-07,23.04964
2023-03-08,22.48226
2023-03-09,24.75177
2023-03-10,18.51063
2023-03-11,7.37588
2023-03-12,9.14893
2023-03-13,24.68085
2023-03-14,22.69503
2023-03-15,20.0
2023-03-16,22.41134
2023-03-17,22.41134
2023-03-18,9.50354
2023-03-19,11.27659
2023-03-20,22.97872
2023-03-21,25.53191
2023-03-22,19.21985
2023-03-23,20.92198
2023-03-24,19.64539
2023-03-25,10.07092
2023-03-26,9.78723
2023-03-27,24.46808
2023-03-28,22.83687
2023-03-29,20.9929
2023-03-30,19.07801
2023-03-31,19.21985
2023-04-01,9.14893
2023-04-02,9.85815
2023-04-03,22.69503
2023-04-04,22.05673
2023-04-05,25.03546
2023-04-06,21.20567
2023-04-07,20.21276
2023-04-08,7.23404
2023-04-09,8.22695
2023-04-10,23.82978
2023-04-11,25.03546
2023-04-12,20.85106
2023-04-13,23.75886
2023-04-14,18.7234
2023-04-15,9.50354
2023-04-16,9.92907
2023-04-17,24.46808
2023-04-18,37.65957
2023-04-19,29.3617
2023-04-20,28.29787
2023-04-21,24.04255
2023-04-22,10.70921
2023-04-23,10.49645
2023-04-24,25.31914
2023-04-25,25.39007
2023-04-26,23.12056
2023-04-27,25.74468
2023-04-28,20.70921
2023-04-29,8.36879
2023-04-30,9.85815
2023-05-01,17.30496
2023-05-02,25.03546
2023-05-03,23.12056
2023-05-04,18.65248
2023-05-05,9.14893
2023-05-06,7.4468
2023-05-07,10.14184
2023-05-08,25.24822
2023-05-09,23.40425
2023-05-10,26.4539
2023-05-11,23.54609
2023-05-12,20.14184
2023-05-13,8.29787
2023-05-14,10.70921
2023-05-15,26.02836
2023-05-16,24.82269
2023-05-17,24.46808
2023-05-18,23.61702
2023-05-19,19.43262
2023-05-20,7.51773
2023-05-21,9.21985
2023-05-22,24.82269
2023-05-23,26.59574
2023-05-24,27.16312
2023-05-25,20.49645
2023-05-26,18.43971
2023-05-27,8.01418
2023-05-28,7.94326
2023-05-29,12.97872
