date,엔비디아주가
2021-01-23,2.22849
2021-01-24,0.95007
2021-01-25,1.63711
2021-01-26,2.86218
2021-01-27,2.48602
2021-01-28,2.73526
2021-01-29,2.43359
2021-01-30,1.80726
2021-01-31,0.68887
2021-02-01,1.17081
2021-02-02,2.42623
2021-02-03,2.38668
2021-02-04,2.30667
2021-02-05,2.08777
2021-02-06,1.68585
2021-02-07,0.64932
2021-02-08,1.11838
2021-02-09,3.38735
2021-02-10,2.32414
2021-02-11,2.62121
2021-02-12,3.11879
2021-02-13,2.26988
2021-02-14,1.15057
2021-02-15,1.54422
2021-02-16,2.10249
2021-02-17,2.96059
2021-02-18,2.69019
2021-02-19,2.33794
2021-02-20,2.02707
2021-02-21,0.85166
2021-02-22,1.3805
2021-02-23,2.44923
2021-02-24,2.40048
2021-02-25,2.64145
2021-02-26,2.74814
2021-02-27,1.9443
2021-02-28,0.75417
2021-03-01,0.91604
2021-03-02,2.08134
2021-03-03,1.93326
2021-03-04,2.20918
2021-03-05,2.61294
2021-03-06,2.16503
2021-03-07,0.77624
2021-03-08,1.13586
2021-03-09,2.90449
2021-03-10,2.48142
2021-03-11,2.16043
2021-03-12,2.1494
2021-03-13,1.51754
2021-03-14,0.69623
2021-03-15,1.00158
2021-03-16,2.09421
2021-03-17,1.85048
2021-03-18,1.95717
2021-03-19,1.80634
2021-03-20,1.29865
2021-03-21,0.5316
2021-03-22,0.8443
2021-03-23,1.75391
2021-03-24,1.56077
2021-03-25,1.59112
2021-03-26,1.90843
2021-03-27,1.57549
2021-03-28,0.58402
2021-03-29,0.96479
2021-03-30,1.56169
2021-03-31,1.48535
2021-04-01,1.74747
2021-04-02,1.77139
2021-04-03,0.89949
2021-04-04,0.49665
2021-04-05,1.13954
2021-04-06,1.89923
2021-04-07,1.74472
2021-04-08,1.74104
2021-04-09,1.70241
2021-04-10,1.23519
2021-04-11,0.63829
2021-04-12,1.03745
2021-04-13,3.50047
2021-04-14,3.56577
2021-04-15,2.70767
2021-04-16,3.10959
2021-04-17,1.70517
2021-04-18,0.9096
2021-04-19,1.44764
2021-04-20,2.64053
2021-04-21,2.43727
2021-04-22,2.44923
2021-04-23,2.15675
2021-04-24,1.45316
2021-04-25,0.56011
2021-04-26,1.02549
2021-04-27,1.90015
2021-04-28,1.68585
2021-04-29,1.61319
2021-04-30,1.58192
2021-05-01,1.02549
2021-05-02,0.39824
2021-05-03,0.79096
2021-05-04,1.57733
2021-05-05,1.65642
2021-05-06,1.53594
2021-05-07,1.37131
2021-05-08,1.03653
2021-05-09,0.38904
2021-05-10,0.81211
2021-05-11,1.6509
2021-05-12,1.57181
2021-05-13,1.61044
2021-05-14,1.53594
2021-05-15,1.04296
2021-05-16,0.37064
2021-05-17,0.71278
2021-05-18,1.23243
2021-05-19,1.25266
2021-05-20,1.31336
2021-05-21,1.63987
2021-05-22,1.38234
2021-05-23,0.43595
2021-05-24,1.28577
2021-05-25,2.30943
2021-05-26,1.92682
2021-05-27,1.91946
2021-05-28,1.89647
2021-05-29,1.85784
2021-05-30,0.6622
2021-05-31,1.01813
2021-06-01,1.55893
2021-06-02,1.97189
2021-06-03,2.50441
2021-06-04,2.5458
2021-06-05,2.22205
2021-06-06,0.72842
2021-06-07,1.40994
2021-06-08,2.11169
2021-06-09,1.85048
2021-06-10,1.86244
2021-06-11,2.06294
2021-06-12,1.58928
2021-06-13,0.51412
2021-06-14,1.07699
2021-06-15,2.1264
2021-06-16,1.75575
2021-06-17,2.0749
2021-06-18,3.26318
2021-06-19,2.03811
2021-06-20,0.63185
2021-06-21,1.39062
2021-06-22,2.36829
2021-06-23,2.61202
2021-06-24,2.29839
2021-06-25,2.257
2021-06-26,1.50467
2021-06-27,0.53528
2021-06-28,1.36487
2021-06-29,3.30457
2021-06-30,2.38944
2021-07-01,2.39864
2021-07-02,2.47222
2021-07-03,1.87716
2021-07-04,0.71002
2021-07-05,1.14046
2021-07-06,2.12364
2021-07-07,3.2172
2021-07-08,3.04613
2021-07-09,2.45474
2021-07-10,1.72172
2021-07-11,0.77808
2021-07-12,1.59664
2021-07-13,2.57891
2021-07-14,2.55407
2021-07-15,2.90817
2021-07-16,3.69362
2021-07-17,2.57339
2021-07-18,1.12482
2021-07-19,2.18526
2021-07-20,4.78717
2021-07-21,3.93642
2021-07-22,3.36527
2021-07-23,2.80424
2021-07-24,1.94614
2021-07-25,0.81303
2021-07-26,1.49639
2021-07-27,2.49521
2021-07-28,2.23493
2021-07-29,2.22297
2021-07-30,2.1871
2021-07-31,1.53502
2021-08-01,0.44882
2021-08-02,1.18092
2021-08-03,2.15583
2021-08-04,2.29747
2021-08-05,2.40876
2021-08-06,2.4152
2021-08-07,1.39706
2021-08-08,0.54539
2021-08-09,1.26002
2021-08-10,2.12916
2021-08-11,2.16595
2021-08-12,2.26896
2021-08-13,2.31587
2021-08-14,1.52582
2021-08-15,0.5923
2021-08-16,1.22231
2021-08-17,2.2708
2021-08-18,2.10893
2021-08-19,2.6718
2021-08-20,2.9937
2021-08-21,2.26712
2021-08-22,0.91052
2021-08-23,2.02983
2021-08-24,4.01
2021-08-25,3.16293
2021-08-26,3.22823
2021-08-27,2.54028
2021-08-28,2.36461
2021-08-29,0.87282
2021-08-30,1.88727
2021-08-31,3.29813
2021-09-01,2.81068
2021-09-02,2.76653
2021-09-03,2.63317
2021-09-04,2.06386
2021-09-05,0.82131
2021-09-06,1.44489
2021-09-07,2.24505
2021-09-08,2.71963
2021-09-09,2.43267
2021-09-10,2.22297
2021-09-11,1.61779
2021-09-12,0.59966
2021-09-13,1.26922
2021-09-14,2.30483
2021-09-15,2.01328
2021-09-16,2.11904
2021-09-17,1.93602
2021-09-18,1.35291
2021-09-19,0.62541
2021-09-20,1.10551
2021-09-21,2.30299
2021-09-22,2.19722
2021-09-23,2.45934
2021-09-24,2.41244
2021-09-25,1.72264
2021-09-26,0.70175
2021-09-27,1.33636
2021-09-28,2.41888
2021-09-29,2.6203
2021-09-30,2.45015
2021-10-01,2.13284
2021-10-02,1.55341
2021-10-03,0.59046
2021-10-04,1.34004
2021-10-05,3.04797
2021-10-06,2.52005
2021-10-07,2.37197
2021-10-08,2.15951
2021-10-09,1.35383
2021-10-10,0.50952
2021-10-11,0.9188
2021-10-12,2.03811
2021-10-13,1.96453
2021-10-14,2.03719
2021-10-15,2.257
2021-10-16,1.51938
2021-10-17,0.65852
2021-10-18,1.09539
2021-10-19,2.21194
2021-10-20,2.06478
2021-10-21,1.95441
2021-10-22,2.22665
2021-10-23,1.54238
2021-10-24,0.57115
2021-10-25,1.2683
2021-10-26,3.98977
2021-10-27,4.27028
2021-10-28,3.24203
2021-10-29,3.45909
2021-10-30,2.7279
2021-10-31,0.96847
2021-11-01,2.16043
2021-11-02,4.1406
2021-11-03,4.36594
2021-11-04,5.98098
2021-11-05,14.01478
2021-11-06,5.76392
2021-11-07,2.01971
2021-11-08,3.93826
2021-11-09,8.28857
2021-11-10,7.84342
2021-11-11,6.31484
2021-11-12,6.12905
2021-11-13,4.25465
2021-11-14,1.96729
2021-11-15,4.28132
2021-11-16,5.90832
2021-11-17,5.9635
2021-11-18,8.61783
2021-11-19,9.38212
2021-11-20,6.42336
2021-11-21,2.75641
2021-11-22,5.70046
2021-11-23,10.03145
2021-11-24,6.98808
2021-11-25,6.62294
2021-11-26,4.53884
2021-11-27,4.85799
2021-11-28,2.00684
2021-11-29,3.36895
2021-11-30,7.31274
2021-12-01,6.56776
2021-12-02,6.87771
2021-12-03,6.32403
2021-12-04,5.90832
2021-12-05,1.95165
2021-12-06,4.63266
2021-12-07,8.29317
2021-12-08,7.73397
2021-12-09,6.06559
2021-12-10,5.86785
2021-12-11,4.85983
2021-12-12,1.71253
2021-12-13,2.84655
2021-12-14,8.84408
2021-12-15,6.34611
2021-12-16,7.3155
2021-12-17,7.19685
2021-12-18,5.13299
2021-12-19,1.63343
2021-12-20,3.44345
2021-12-21,5.90096
2021-12-22,5.93683
2021-12-23,5.9681
2021-12-24,5.46593
2021-12-25,2.10341
2021-12-26,1.56537
2021-12-27,2.7463
2021-12-28,6.51258
2021-12-29,5.71333
2021-12-30,5.08424
2021-12-31,3.9401
2022-01-01,2.59362
2022-01-02,1.37499
2022-01-03,2.58535
2022-01-04,6.02972
2022-01-05,6.24494
2022-01-06,6.58707
2022-01-07,5.50732
2022-01-08,4.34846
2022-01-09,1.49179
2022-01-10,3.20064
2022-01-11,6.62938
2022-01-12,5.34452
2022-01-13,5.0263
2022-01-14,5.89912
2022-01-15,3.8932
2022-01-16,1.36855
2022-01-17,2.09329
2022-01-18,3.36711
2022-01-19,5.35096
2022-01-20,5.84302
2022-01-21,7.26399
2022-01-22,5.34269
2022-01-23,1.95073
2022-01-24,3.80122
2022-01-25,8.04852
2022-01-26,7.15547
2022-01-27,6.97152
2022-01-28,6.99819
2022-01-29,4.99227
2022-01-30,1.68493
2022-01-31,1.97097
2022-02-01,5.81267
2022-02-02,6.51074
2022-02-03,6.79401
2022-02-04,6.30104
2022-02-05,4.57747
2022-02-06,1.64998
2022-02-07,2.68835
2022-02-08,5.77772
2022-02-09,5.66459
2022-02-10,6.3599
2022-02-11,4.77062
2022-02-12,4.84143
2022-02-13,1.53134
2022-02-14,2.73618
2022-02-15,5.13851
2022-02-16,8.06691
2022-02-17,7.63004
2022-02-18,6.62018
2022-02-19,4.47262
2022-02-20,1.40718
2022-02-21,2.02891
2022-02-22,3.37539
2022-02-23,4.43859
2022-02-24,5.85865
2022-02-25,5.39695
2022-02-26,3.52807
2022-02-27,1.10275
2022-02-28,1.7907
2022-03-01,3.71753
2022-03-02,3.88952
2022-03-03,3.92355
2022-03-04,3.51243
2022-03-05,3.00934
2022-03-06,1.23151
2022-03-07,1.84956
2022-03-08,4.49286
2022-03-09,3.27054
2022-03-10,3.75708
2022-03-11,3.16017
2022-03-12,2.65616
2022-03-13,0.91696
2022-03-14,1.90291
2022-03-15,3.93734
2022-03-16,4.52873
2022-03-17,5.0079
2022-03-18,4.45607
2022-03-19,4.36226
2022-03-20,1.3244
2022-03-21,2.68927
2022-03-22,4.99319
2022-03-23,5.58917
2022-03-24,5.01434
2022-03-25,8.81281
2022-03-26,3.9447
2022-03-27,1.62147
2022-03-28,3.22639
2022-03-29,5.83566
2022-03-30,5.82646
2022-03-31,4.89846
2022-04-01,4.48366
2022-04-02,3.23467
2022-04-03,1.15609
2022-04-04,2.29839
2022-04-05,4.88374
2022-04-06,5.37212
2022-04-07,5.48524
2022-04-08,4.84327
2022-04-09,3.6651
2022-04-10,1.15517
2022-04-11,3.35608
2022-04-12,6.16768
2022-04-13,5.8191
2022-04-14,5.27646
2022-04-15,4.58207
2022-04-16,1.97097
2022-04-17,1.07883
2022-04-18,2.50349
2022-04-19,4.64369
2022-04-20,4.82672
2022-04-21,5.16978
2022-04-22,6.94853
2022-04-23,4.59035
2022-04-24,1.55341
2022-04-25,3.77547
2022-04-26,5.69678
2022-04-27,6.45831
2022-04-28,5.38407
2022-04-29,5.04285
2022-04-30,3.99713
2022-05-01,1.27198
2022-05-02,2.46118
2022-05-03,4.7559
2022-05-04,4.28868
2022-05-05,4.62254
2022-05-06,5.10264
2022-05-07,3.1335
2022-05-08,0.96939
2022-05-09,2.63317
2022-05-10,6.37646
2022-05-11,4.85247
2022-05-12,5.79795
2022-05-13,5.05389
2022-05-14,3.46644
2022-05-15,0.98134
2022-05-16,2.21378
2022-05-17,4.159
2022-05-18,4.11025
2022-05-19,4.6814
2022-05-20,4.20866
2022-05-21,3.35976
2022-05-22,0.91236
2022-05-23,2.54396
2022-05-24,4.57655
2022-05-25,5.27922
2022-05-26,9.22117
2022-05-27,5.6186
2022-05-28,3.57037
2022-05-29,1.03929
2022-05-30,1.96729
2022-05-31,3.09487
2022-06-01,3.75432
2022-06-02,3.74144
2022-06-03,4.51861
2022-06-04,2.48234
2022-06-05,0.89857
2022-06-06,1.86796
2022-06-07,3.37999
2022-06-08,3.49863
2022-06-09,3.27698
2022-06-10,3.32481
2022-06-11,2.55867
2022-06-12,0.89673
2022-06-13,2.82907
2022-06-14,4.69152
2022-06-15,3.73592
2022-06-16,4.07714
2022-06-17,3.9355
2022-06-18,2.30483
2022-06-19,0.85074
2022-06-20,1.59756
2022-06-21,2.83735
2022-06-22,3.81594
2022-06-23,3.34044
2022-06-24,3.38091
2022-06-25,2.57155
2022-06-26,0.7183
2022-06-27,1.88267
2022-06-28,3.14822
2022-06-29,3.20064
2022-06-30,3.21996
2022-07-01,3.22639
2022-07-02,2.78677
2022-07-03,0.83235
2022-07-04,1.40166
2022-07-05,2.49981
2022-07-06,3.18777
2022-07-07,3.05625
2022-07-08,3.20156
2022-07-09,2.01236
2022-07-10,0.61805
2022-07-11,1.56629
2022-07-12,2.75733
2022-07-13,2.92656
2022-07-14,2.83091
2022-07-15,2.96059
2022-07-16,1.9912
2022-07-17,0.67323
2022-07-18,2.17791
2022-07-19,3.71017
2022-07-20,4.54068
2022-07-21,4.80924
2022-07-22,4.51125
2022-07-23,2.3407
2022-07-24,0.68703
2022-07-25,2.00776
2022-07-26,2.98727
2022-07-27,3.37631
2022-07-28,4.40364
2022-07-29,4.25833
2022-07-30,2.87966
2022-07-31,0.82959
2022-08-01,2.58351
2022-08-02,4.11485
2022-08-03,4.44687
2022-08-04,4.87822
2022-08-05,4.51861
2022-08-06,2.43819
2022-08-07,0.7367
2022-08-08,5.43466
2022-08-09,9.06942
2022-08-10,6.13733
2022-08-11,5.83934
2022-08-12,4.26017
2022-08-13,3.43885
2022-08-14,0.93352
2022-08-15,2.26712
2022-08-16,4.69244
2022-08-17,4.25005
2022-08-18,4.04587
2022-08-19,3.96677
2022-08-20,2.25976
2022-08-21,0.7229
2022-08-22,2.16779
2022-08-23,4.2151
2022-08-24,3.99437
2022-08-25,6.24034
2022-08-26,4.57839
2022-08-27,4.02564
2022-08-28,1.00985
2022-08-29,2.74722
2022-08-30,4.26661
2022-08-31,4.09922
2022-09-01,8.07243
2022-09-02,9.8567
2022-09-03,3.73132
2022-09-04,1.19748
2022-09-05,2.16227
2022-09-06,3.47472
2022-09-07,4.7421
2022-09-08,4.2243
2022-09-09,3.47656
2022-09-10,2.681
2022-09-11,1.16989
2022-09-12,2.59086
2022-09-13,5.4926
2022-09-14,6.81057
2022-09-15,5.14218
2022-09-16,4.94812
2022-09-17,2.94956
2022-09-18,1.08343
2022-09-19,2.63133
2022-09-20,4.2105
2022-09-21,4.73015
2022-09-22,4.95824
2022-09-23,4.91041
2022-09-24,2.60926
2022-09-25,0.90685
2022-09-26,2.63317
2022-09-27,4.24269
2022-09-28,4.22798
2022-09-29,4.04311
2022-09-30,3.97689
2022-10-01,2.26896
2022-10-02,0.7229
2022-10-03,1.86704
2022-10-04,4.30155
2022-10-05,4.25281
2022-10-06,3.86928
2022-10-07,3.83617
2022-10-08,3.03785
2022-10-09,0.87465
2022-10-10,2.42807
2022-10-11,4.29328
2022-10-12,3.98241
2022-10-13,4.06519
2022-10-14,3.98701
2022-10-15,2.52556
2022-10-16,0.90776
2022-10-17,2.4014
2022-10-18,4.05783
2022-10-19,3.58785
2022-10-20,3.57589
2022-10-21,3.14914
2022-10-22,2.18618
2022-10-23,0.60701
2022-10-24,2.13928
2022-10-25,3.36159
2022-10-26,4.24637
2022-10-27,4.7697
2022-10-28,3.93366
2022-10-29,2.71779
2022-10-30,0.70359
2022-10-31,2.05282
2022-11-01,3.51795
2022-11-02,3.37631
2022-11-03,3.6274
2022-11-04,3.36619
2022-11-05,2.3922
2022-11-06,0.62541
2022-11-07,1.97649
2022-11-08,3.98241
2022-11-09,3.87388
2022-11-10,3.86928
2022-11-11,6.25965
2022-11-12,3.38643
2022-11-13,0.89121
2022-11-14,2.2754
2022-11-15,4.49746
2022-11-16,4.55908
2022-11-17,5.35556
2022-11-18,3.61268
2022-11-19,2.08961
2022-11-20,0.73394
2022-11-21,1.53778
2022-11-22,2.87322
2022-11-23,3.23007
2022-11-24,3.01302
2022-11-25,1.96637
2022-11-26,1.61871
2022-11-27,0.55459
2022-11-28,1.32716
2022-11-29,2.52188
2022-11-30,2.41796
2022-12-01,3.70925
2022-12-02,2.95416
2022-12-03,1.73828
2022-12-04,0.4525
2022-12-05,1.22599
2022-12-06,2.57799
2022-12-07,2.44555
2022-12-08,2.40416
2022-12-09,3.28342
2022-12-10,1.96453
2022-12-11,0.56471
2022-12-12,1.35567
2022-12-13,3.81594
2022-12-14,4.06794
2022-12-15,3.23007
2022-12-16,3.00198
2022-12-17,1.92222
2022-12-18,0.5086
2022-12-19,1.35291
2022-12-20,2.56143
2022-12-21,2.76469
2022-12-22,2.84655
2022-12-23,3.51887
2022-12-24,1.84313
2022-12-25,0.5877
2022-12-26,1.07148
2022-12-27,1.71896
2022-12-28,3.71937
2022-12-29,2.7932
2022-12-30,2.50717
2022-12-31,1.45316
2023-01-01,0.56563
2023-01-02,0.94823
2023-01-03,1.98201
2023-01-04,3.34596
2023-01-05,3.11603
2023-01-06,2.8208
2023-01-07,2.2846
2023-01-08,0.63553
2023-01-09,1.8045
2023-01-10,3.5998
2023-01-11,3.29629
2023-01-12,3.43425
2023-01-13,3.2733
2023-01-14,2.47774
2023-01-15,0.73762
2023-01-16,1.39614
2023-01-17,2.44463
2023-01-18,4.11209
2023-01-19,3.09947
2023-01-20,2.82723
2023-01-21,2.81712
2023-01-22,0.81211
2023-01-23,1.63711
2023-01-24,5.13943
2023-01-25,4.97112
2023-01-26,5.27095
2023-01-27,5.72161
2023-01-28,4.49102
2023-01-29,1.48719
2023-01-30,2.9468
2023-01-31,5.35832
2023-02-01,4.95272
2023-02-02,7.35689
2023-02-03,8.02185
2023-02-04,4.06427
2023-02-05,1.6555
2023-02-06,3.29721
2023-02-07,5.81175
2023-02-08,8.12854
2023-02-09,7.47553
2023-02-10,7.28975
2023-02-11,4.136
2023-02-12,1.75207
2023-02-13,4.2197
2023-02-14,7.7119
2023-02-15,9.87142
2023-02-16,7.5905
2023-02-17,6.30932
2023-02-18,4.03943
2023-02-19,1.45592
2023-02-20,2.48693
2023-02-21,4.27028
2023-02-22,6.23758
2023-02-23,14.93543
2023-02-24,18.42303
2023-02-25,7.63924
2023-02-26,2.6626
2023-02-27,6.03524
2023-02-28,9.04734
2023-03-01,7.85354
2023-03-02,7.94735
2023-03-03,8.07703
2023-03-04,5.32981
2023-03-05,1.96637
2023-03-06,4.57011
2023-03-07,6.99267
2023-03-08,6.42428
2023-03-09,7.6328
2023-03-10,6.2385
2023-03-11,4.0937
2023-03-12,1.34739
2023-03-13,4.02472
2023-03-14,6.64134
2023-03-15,7.41851
2023-03-16,6.6441
2023-03-17,9.9128
2023-03-18,5.47237
2023-03-19,2.0004
2023-03-20,4.57563
2023-03-21,7.82503
2023-03-22,8.76039
2023-03-23,11.14248
2023-03-24,9.48053
2023-03-25,4.89846
2023-03-26,1.67666
2023-03-27,4.48642
2023-03-28,6.88966
2023-03-29,6.86207
2023-03-30,7.61441
2023-03-31,6.7048
2023-04-01,4.60782
2023-04-02,1.53686
2023-04-03,4.19855
2023-04-04,7.23824
2023-04-05,6.32771
2023-04-06,5.88256
2023-04-07,5.19001
2023-04-08,2.10341
2023-04-09,1.07883
2023-04-10,3.41678
2023-04-11,6.038
2023-04-12,5.23416
2023-04-13,5.15598
2023-04-14,5.07872
2023-04-15,2.82263
2023-04-16,0.97582
2023-04-17,2.87506
2023-04-18,5.65723
2023-04-19,5.92763
2023-04-20,5.53123
2023-04-21,4.99779
2023-04-22,2.67548
2023-04-23,1.00066
2023-04-24,2.4152
2023-04-25,4.24361
2023-04-26,5.26819
2023-04-27,5.56066
2023-04-28,4.8166
2023-04-29,3.08292
2023-04-30,0.98134
2023-05-01,2.41796
2023-05-02,6.49234
2023-05-03,5.50456
2023-05-04,4.4064
2023-05-05,3.76903
2023-05-06,3.65407
2023-05-07,1.14597
2023-05-08,2.80792
2023-05-09,5.1054
2023-05-10,4.61978
2023-05-11,4.92329
2023-05-12,4.34938
2023-05-13,2.3876
2023-05-14,0.89305
2023-05-15,2.28
2023-05-16,4.70991
2023-05-17,5.8844
2023-05-18,8.59392
2023-05-19,11.28044
2023-05-20,4.38801
2023-05-21,1.58376
2023-05-22,4.79085
2023-05-23,7.43138
2023-05-24,7.49301
2023-05-25,56.53005
2023-05-26,42.88499
2023-05-27,16.78868
2023-05-28,5.83842
