date,저축
2020-08-31,42.53112
2020-09-01,48.54771
2020-09-02,42.53112
2020-09-03,39.21161
2020-09-04,39.21161
2020-09-05,21.36929
2020-09-06,27.38589
2020-09-07,40.87136
2020-09-08,35.2697
2020-09-09,44.19087
2020-09-10,46.26556
2020-09-11,34.43983
2020-09-12,26.55601
2020-09-13,26.14107
2020-09-14,41.49377
2020-09-15,42.32365
2020-09-16,34.23236
2020-09-17,46.88796
2020-09-18,39.41908
2020-09-19,23.02904
2020-09-20,25.10373
2020-09-21,35.2697
2020-09-22,32.36514
2020-09-23,34.23236
2020-09-24,34.6473
2020-09-25,34.43983
2020-09-26,26.55601
2020-09-27,30.49792
2020-09-28,35.06224
2020-09-29,33.60995
2020-09-30,21.9917
2020-10-01,23.44398
2020-10-02,25.10373
2020-10-03,32.36514
2020-10-04,41.2863
2020-10-05,44.39834
2020-10-06,39.83402
2020-10-07,40.45643
2020-10-08,35.89211
2020-10-09,23.65145
2020-10-10,23.65145
2020-10-11,30.49792
2020-10-12,41.49377
2020-10-13,38.58921
2020-10-14,36.30705
2020-10-15,35.2697
2020-10-16,34.23236
2020-10-17,28.83817
2020-10-18,24.06639
2020-10-19,28.83817
2020-10-20,39.62655
2020-10-21,33.60995
2020-10-22,34.02489
2020-10-23,34.43983
2020-10-24,23.44398
2020-10-25,31.12033
2020-10-26,41.70124
2020-10-27,34.23236
2020-10-28,35.68464
2020-10-29,28.42323
2020-10-30,30.70539
2020-10-31,19.08713
2020-11-01,25.72614
2020-11-02,36.72199
2020-11-03,36.09958
2020-11-04,30.29045
2020-11-05,33.40248
2020-11-06,31.12033
2020-11-07,22.6141
2020-11-08,26.55601
2020-11-09,38.58921
2020-11-10,37.13692
2020-11-11,33.81742
2020-11-12,32.98755
2020-11-13,30.49792
2020-11-14,21.57676
2020-11-15,30.70539
2020-11-16,40.87136
2020-11-17,39.41908
2020-11-18,33.81742
2020-11-19,29.46058
2020-11-20,39.41908
2020-11-21,27.80082
2020-11-22,33.40248
2020-11-23,41.49377
2020-11-24,35.68464
2020-11-25,32.36514
2020-11-26,36.51452
2020-11-27,34.6473
2020-11-28,25.9336
2020-11-29,34.43983
2020-11-30,55.60165
2020-12-01,42.32365
2020-12-02,37.55186
2020-12-03,35.06224
2020-12-04,35.89211
2020-12-05,29.25311
2020-12-06,29.25311
2020-12-07,40.87136
2020-12-08,40.87136
2020-12-09,40.87136
2020-12-10,42.73858
2020-12-11,34.6473
2020-12-12,28.42323
2020-12-13,27.80082
2020-12-14,37.75933
2020-12-15,37.9668
2020-12-16,35.2697
2020-12-17,41.07883
2020-12-18,30.49792
2020-12-19,24.27385
2020-12-20,26.76348
2020-12-21,41.2863
2020-12-22,37.9668
2020-12-23,40.6639
2020-12-24,30.70539
2020-12-25,24.27385
2020-12-26,32.78008
2020-12-27,34.85477
2020-12-28,48.75518
2020-12-29,47.92531
2020-12-30,37.75933
2020-12-31,44.6058
2021-01-01,37.13692
2021-01-02,38.79668
2021-01-03,38.38174
2021-01-04,49.17012
2021-01-05,50.6224
2021-01-06,39.00414
2021-01-07,40.24896
2021-01-08,38.58921
2021-01-09,30.08298
2021-01-10,34.85477
2021-01-11,42.53112
2021-01-12,40.24896
2021-01-13,44.39834
2021-01-14,44.39834
2021-01-15,39.62655
2021-01-16,26.14107
2021-01-17,36.09958
2021-01-18,47.71784
2021-01-19,46.88796
2021-01-20,46.47302
2021-01-21,49.37759
2021-01-22,41.49377
2021-01-23,28.21576
2021-01-24,37.13692
2021-01-25,48.96265
2021-01-26,52.69709
2021-01-27,36.51452
2021-01-28,39.83402
2021-01-29,35.68464
2021-01-30,30.91286
2021-01-31,35.89211
2021-02-01,40.87136
2021-02-02,40.24896
2021-02-03,38.17427
2021-02-04,37.75933
2021-02-05,34.85477
2021-02-06,26.34854
2021-02-07,30.70539
2021-02-08,37.55186
2021-02-09,35.47717
2021-02-10,41.07883
2021-02-11,27.17842
2021-02-12,35.47717
2021-02-13,32.78008
2021-02-14,40.6639
2021-02-15,44.39834
2021-02-16,51.65975
2021-02-17,37.75933
2021-02-18,38.38174
2021-02-19,36.09958
2021-02-20,23.85892
2021-02-21,24.06639
2021-02-22,36.30705
2021-02-23,40.04149
2021-02-24,35.89211
2021-02-25,39.41908
2021-02-26,30.70539
2021-02-27,23.02904
2021-02-28,26.97095
2021-03-01,30.91286
2021-03-02,35.47717
2021-03-03,35.68464
2021-03-04,32.98755
2021-03-05,33.60995
2021-03-06,21.16182
2021-03-07,30.29045
2021-03-08,33.19502
2021-03-09,37.9668
2021-03-10,37.75933
2021-03-11,34.23236
2021-03-12,35.47717
2021-03-13,21.78423
2021-03-14,37.13692
2021-03-15,42.73858
2021-03-16,38.38174
2021-03-17,38.38174
2021-03-18,29.25311
2021-03-19,31.3278
2021-03-20,28.83817
2021-03-21,29.25311
2021-03-22,38.17427
2021-03-23,31.53526
2021-03-24,35.68464
2021-03-25,36.51452
2021-03-26,38.38174
2021-03-27,25.3112
2021-03-28,27.80082
2021-03-29,41.49377
2021-03-30,42.32365
2021-03-31,45.22821
2021-04-01,39.41908
2021-04-02,30.70539
2021-04-03,30.49792
2021-04-04,31.53526
2021-04-05,38.79668
2021-04-06,36.92946
2021-04-07,38.17427
2021-04-08,39.83402
2021-04-09,35.89211
2021-04-10,24.89626
2021-04-11,27.17842
2021-04-12,28.83817
2021-04-13,37.13692
2021-04-14,28.83817
2021-04-15,39.21161
2021-04-16,35.89211
2021-04-17,24.27385
2021-04-18,31.53526
2021-04-19,40.04149
2021-04-20,42.32365
2021-04-21,36.09958
2021-04-22,33.19502
2021-04-23,31.9502
2021-04-24,23.02904
2021-04-25,25.72614
2021-04-26,36.92946
2021-04-27,43.9834
2021-04-28,30.08298
2021-04-29,29.66804
2021-04-30,31.9502
2021-05-01,24.89626
2021-05-02,25.9336
2021-05-03,37.13692
2021-05-04,33.19502
2021-05-05,25.72614
2021-05-06,35.68464
2021-05-07,28.83817
2021-05-08,21.57676
2021-05-09,29.46058
2021-05-10,44.6058
2021-05-11,39.21161
2021-05-12,32.36514
2021-05-13,35.47717
2021-05-14,28.00829
2021-05-15,24.89626
2021-05-16,32.36514
2021-05-17,41.70124
2021-05-18,35.2697
2021-05-19,29.66804
2021-05-20,39.00414
2021-05-21,33.40248
2021-05-22,22.82157
2021-05-23,30.49792
2021-05-24,40.6639
2021-05-25,42.73858
2021-05-26,54.77178
2021-05-27,36.30705
2021-05-28,39.62655
2021-05-29,24.48132
2021-05-30,29.66804
2021-05-31,35.06224
2021-06-01,36.72199
2021-06-02,35.68464
2021-06-03,30.29045
2021-06-04,31.9502
2021-06-05,25.3112
2021-06-06,29.25311
2021-06-07,39.41908
2021-06-08,38.38174
2021-06-09,39.41908
2021-06-10,35.47717
2021-06-11,28.83817
2021-06-12,28.00829
2021-06-13,31.53526
2021-06-14,37.9668
2021-06-15,31.53526
2021-06-16,35.89211
2021-06-17,31.9502
2021-06-18,30.08298
2021-06-19,20.74688
2021-06-20,23.65145
2021-06-21,32.78008
2021-06-22,35.47717
2021-06-23,28.21576
2021-06-24,29.87551
2021-06-25,29.04564
2021-06-26,23.23651
2021-06-27,27.38589
2021-06-28,34.02489
2021-06-29,39.00414
2021-06-30,35.06224
2021-07-01,34.85477
2021-07-02,29.66804
2021-07-03,19.91701
2021-07-04,25.51867
2021-07-05,36.92946
2021-07-06,37.75933
2021-07-07,32.98755
2021-07-08,30.49792
2021-07-09,24.06639
2021-07-10,25.72614
2021-07-11,26.34854
2021-07-12,33.81742
2021-07-13,41.90871
2021-07-14,41.49377
2021-07-15,44.39834
2021-07-16,34.43983
2021-07-17,25.3112
2021-07-18,23.02904
2021-07-19,31.9502
2021-07-20,36.72199
2021-07-21,29.46058
2021-07-22,25.3112
2021-07-23,31.53526
2021-07-24,22.82157
2021-07-25,31.9502
2021-07-26,31.3278
2021-07-27,35.47717
2021-07-28,29.25311
2021-07-29,28.6307
2021-07-30,29.66804
2021-07-31,18.25726
2021-08-01,25.3112
2021-08-02,28.42323
2021-08-03,30.49792
2021-08-04,36.51452
2021-08-05,29.25311
2021-08-06,24.48132
2021-08-07,19.70954
2021-08-08,21.57676
2021-08-09,31.74273
2021-08-10,41.49377
2021-08-11,35.89211
2021-08-12,29.66804
2021-08-13,30.08298
2021-08-14,23.65145
2021-08-15,24.89626
2021-08-16,30.29045
2021-08-17,32.36514
2021-08-18,40.87136
2021-08-19,34.23236
2021-08-20,36.09958
2021-08-21,20.53941
2021-08-22,27.38589
2021-08-23,34.6473
2021-08-24,43.36099
2021-08-25,44.6058
2021-08-26,43.36099
2021-08-27,31.74273
2021-08-28,23.44398
2021-08-29,33.81742
2021-08-30,45.85062
2021-08-31,39.41908
2021-09-01,40.45643
2021-09-02,39.21161
2021-09-03,29.04564
2021-09-04,23.44398
2021-09-05,27.80082
2021-09-06,34.43983
2021-09-07,35.89211
2021-09-08,38.38174
2021-09-09,36.92946
2021-09-10,31.3278
2021-09-11,26.97095
2021-09-12,31.12033
2021-09-13,38.17427
2021-09-14,42.53112
2021-09-15,39.62655
2021-09-16,31.74273
2021-09-17,32.36514
2021-09-18,29.87551
2021-09-19,26.76348
2021-09-20,26.55601
2021-09-21,26.34854
2021-09-22,39.41908
2021-09-23,48.96265
2021-09-24,50.20746
2021-09-25,43.36099
2021-09-26,35.47717
2021-09-27,54.35684
2021-09-28,37.9668
2021-09-29,40.87136
2021-09-30,38.17427
2021-10-01,35.06224
2021-10-02,25.9336
2021-10-03,29.25311
2021-10-04,38.17427
2021-10-05,43.56846
2021-10-06,37.34439
2021-10-07,38.17427
2021-10-08,36.51452
2021-10-09,24.27385
2021-10-10,29.87551
2021-10-11,35.47717
2021-10-12,34.02489
2021-10-13,37.34439
2021-10-14,36.09958
2021-10-15,35.2697
2021-10-16,25.3112
2021-10-17,31.3278
2021-10-18,34.43983
2021-10-19,43.77593
2021-10-20,43.77593
2021-10-21,38.79668
2021-10-22,32.98755
2021-10-23,22.40663
2021-10-24,31.12033
2021-10-25,36.51452
2021-10-26,54.14937
2021-10-27,39.83402
2021-10-28,37.34439
2021-10-29,32.78008
2021-10-30,27.38589
2021-10-31,29.66804
2021-11-01,37.34439
2021-11-02,34.6473
2021-11-03,36.51452
2021-11-04,35.06224
2021-11-05,28.6307
2021-11-06,22.19917
2021-11-07,31.74273
2021-11-08,36.09958
2021-11-09,40.04149
2021-11-10,35.2697
2021-11-11,32.57261
2021-11-12,33.19502
2021-11-13,23.23651
2021-11-14,29.66804
2021-11-15,40.45643
2021-11-16,33.19502
2021-11-17,41.07883
2021-11-18,34.43983
2021-11-19,34.85477
2021-11-20,25.72614
2021-11-21,30.91286
2021-11-22,36.30705
2021-11-23,35.68464
2021-11-24,39.62655
2021-11-25,44.81327
2021-11-26,27.80082
2021-11-27,25.72614
2021-11-28,25.3112
2021-11-29,41.07883
2021-11-30,37.75933
2021-12-01,41.70124
2021-12-02,29.87551
2021-12-03,28.00829
2021-12-04,25.72614
2021-12-05,32.98755
2021-12-06,37.55186
2021-12-07,37.34439
2021-12-08,36.51452
2021-12-09,32.78008
2021-12-10,37.55186
2021-12-11,26.34854
2021-12-12,29.04564
2021-12-13,35.68464
2021-12-14,38.17427
2021-12-15,40.45643
2021-12-16,35.89211
2021-12-17,27.59336
2021-12-18,21.9917
2021-12-19,28.83817
2021-12-20,38.38174
2021-12-21,37.34439
2021-12-22,40.45643
2021-12-23,31.9502
2021-12-24,29.87551
2021-12-25,20.12448
2021-12-26,24.68879
2021-12-27,38.17427
2021-12-28,36.92946
2021-12-29,45.02074
2021-12-30,47.92531
2021-12-31,41.07883
2022-01-01,37.55186
2022-01-02,44.6058
2022-01-03,60.78838
2022-01-04,55.80912
2022-01-05,51.24481
2022-01-06,43.56846
2022-01-07,40.45643
2022-01-08,36.30705
2022-01-09,39.83402
2022-01-10,51.03734
2022-01-11,47.71784
2022-01-12,48.96265
2022-01-13,38.79668
2022-01-14,37.55186
2022-01-15,26.97095
2022-01-16,35.06224
2022-01-17,36.92946
2022-01-18,45.43568
2022-01-19,48.96265
2022-01-20,43.56846
2022-01-21,45.64315
2022-01-22,36.30705
2022-01-23,40.45643
2022-01-24,43.77593
2022-01-25,53.9419
2022-01-26,49.37759
2022-01-27,47.3029
2022-01-28,41.07883
2022-01-29,35.68464
2022-01-30,29.66804
2022-01-31,36.92946
2022-02-01,54.56431
2022-02-02,54.14937
2022-02-03,66.59751
2022-02-04,51.86721
2022-02-05,43.77593
2022-02-06,41.90871
2022-02-07,59.33609
2022-02-08,51.24481
2022-02-09,49.79253
2022-02-10,45.43568
2022-02-11,46.68049
2022-02-12,37.75933
2022-02-13,36.92946
2022-02-14,52.07468
2022-02-15,43.9834
2022-02-16,43.15352
2022-02-17,40.45643
2022-02-18,47.71784
2022-02-19,36.51452
2022-02-20,39.21161
2022-02-21,90.6639
2022-02-22,82.98755
2022-02-23,81.12033
2022-02-24,54.56431
2022-02-25,60.78838
2022-02-26,38.58921
2022-02-27,38.79668
2022-02-28,48.34024
2022-03-01,44.39834
2022-03-02,50.6224
2022-03-03,43.36099
2022-03-04,40.24896
2022-03-05,30.49792
2022-03-06,37.55186
2022-03-07,40.04149
2022-03-08,44.39834
2022-03-09,29.46058
2022-03-10,43.36099
2022-03-11,46.88796
2022-03-12,30.91286
2022-03-13,39.83402
2022-03-14,43.77593
2022-03-15,46.68049
2022-03-16,47.92531
2022-03-17,38.79668
2022-03-18,39.00414
2022-03-19,38.58921
2022-03-20,40.04149
2022-03-21,43.36099
2022-03-22,44.6058
2022-03-23,44.6058
2022-03-24,44.19087
2022-03-25,46.26556
2022-03-26,33.60995
2022-03-27,39.62655
2022-03-28,49.79253
2022-03-29,38.58921
2022-03-30,43.36099
2022-03-31,43.9834
2022-04-01,39.41908
2022-04-02,28.6307
2022-04-03,32.15767
2022-04-04,44.6058
2022-04-05,52.28215
2022-04-06,40.6639
2022-04-07,53.3195
2022-04-08,48.13278
2022-04-09,30.91286
2022-04-10,38.79668
2022-04-11,48.34024
2022-04-12,40.04149
2022-04-13,45.02074
2022-04-14,42.11618
2022-04-15,42.94605
2022-04-16,29.46058
2022-04-17,38.17427
2022-04-18,52.90456
2022-04-19,45.22821
2022-04-20,46.47302
2022-04-21,46.88796
2022-04-22,42.73858
2022-04-23,32.36514
2022-04-24,39.00414
2022-04-25,43.56846
2022-04-26,40.87136
2022-04-27,43.77593
2022-04-28,39.62655
2022-04-29,40.45643
2022-04-30,31.12033
2022-05-01,33.40248
2022-05-02,45.43568
2022-05-03,50.20746
2022-05-04,39.00414
2022-05-05,31.74273
2022-05-06,33.19502
2022-05-07,31.12033
2022-05-08,31.53526
2022-05-09,39.83402
2022-05-10,50.0
2022-05-11,38.38174
2022-05-12,41.49377
2022-05-13,39.62655
2022-05-14,30.91286
2022-05-15,38.38174
2022-05-16,45.43568
2022-05-17,45.85062
2022-05-18,42.53112
2022-05-19,45.43568
2022-05-20,39.00414
2022-05-21,29.46058
2022-05-22,36.92946
2022-05-23,49.17012
2022-05-24,48.75518
2022-05-25,47.51037
2022-05-26,53.52697
2022-05-27,39.62655
2022-05-28,37.55186
2022-05-29,33.60995
2022-05-30,50.6224
2022-05-31,49.58506
2022-06-01,44.19087
2022-06-02,52.28215
2022-06-03,55.39419
2022-06-04,44.81327
2022-06-05,37.9668
2022-06-06,46.88796
2022-06-07,52.28215
2022-06-08,53.11203
2022-06-09,45.22821
2022-06-10,59.12863
2022-06-11,36.92946
2022-06-12,41.90871
2022-06-13,44.19087
2022-06-14,52.07468
2022-06-15,61.41078
2022-06-16,54.77178
2022-06-17,46.26556
2022-06-18,38.58921
2022-06-19,45.02074
2022-06-20,53.52697
2022-06-21,48.75518
2022-06-22,50.6224
2022-06-23,46.68049
2022-06-24,57.26141
2022-06-25,32.78008
2022-06-26,34.85477
2022-06-27,46.26556
2022-06-28,51.24481
2022-06-29,52.07468
2022-06-30,60.37344
2022-07-01,65.35269
2022-07-02,38.38174
2022-07-03,49.17012
2022-07-04,58.92116
2022-07-05,57.67634
2022-07-06,51.65975
2022-07-07,50.41493
2022-07-08,52.07468
2022-07-09,39.41908
2022-07-10,37.9668
2022-07-11,54.97925
2022-07-12,46.47302
2022-07-13,53.3195
2022-07-14,53.73443
2022-07-15,48.96265
2022-07-16,42.73858
2022-07-17,43.56846
2022-07-18,100.0
2022-07-19,68.25726
2022-07-20,61.61825
2022-07-21,60.16597
2022-07-22,63.07053
2022-07-23,37.9668
2022-07-24,36.92946
2022-07-25,58.29875
2022-07-26,50.41493
2022-07-27,52.48962
2022-07-28,51.65975
2022-07-29,39.00414
2022-07-30,42.32365
2022-07-31,40.24896
2022-08-01,53.9419
2022-08-02,50.6224
2022-08-03,66.18257
2022-08-04,58.71369
2022-08-05,56.84647
2022-08-06,35.06224
2022-08-07,41.07883
2022-08-08,46.88796
2022-08-09,54.35684
2022-08-10,66.18257
2022-08-11,50.20746
2022-08-12,46.05809
2022-08-13,40.6639
2022-08-14,37.13692
2022-08-15,46.05809
2022-08-16,80.29045
2022-08-17,60.37344
2022-08-18,57.05394
2022-08-19,47.92531
2022-08-20,37.34439
2022-08-21,42.11618
2022-08-22,45.85062
2022-08-23,50.20746
2022-08-24,51.65975
2022-08-25,60.99585
2022-08-26,53.52697
2022-08-27,38.58921
2022-08-28,41.90871
2022-08-29,49.17012
2022-08-30,52.07468
2022-08-31,56.639
2022-09-01,50.0
2022-09-02,45.85062
2022-09-03,27.59336
2022-09-04,39.00414
2022-09-05,51.03734
2022-09-06,48.34024
2022-09-07,45.43568
2022-09-08,42.11618
2022-09-09,34.02489
2022-09-10,37.34439
2022-09-11,41.90871
2022-09-12,55.39419
2022-09-13,53.9419
2022-09-14,52.28215
2022-09-15,52.48962
2022-09-16,49.37759
2022-09-17,30.91286
2022-09-18,39.21161
2022-09-19,49.17012
2022-09-20,52.69709
2022-09-21,52.07468
2022-09-22,52.28215
2022-09-23,48.54771
2022-09-24,36.92946
2022-09-25,38.38174
2022-09-26,55.39419
2022-09-27,53.73443
2022-09-28,47.3029
2022-09-29,44.6058
2022-09-30,48.34024
2022-10-01,36.92946
2022-10-02,34.43983
2022-10-03,53.11203
2022-10-04,56.84647
2022-10-05,57.05394
2022-10-06,50.41493
2022-10-07,50.41493
2022-10-08,35.68464
2022-10-09,36.09958
2022-10-10,40.6639
2022-10-11,58.50622
2022-10-12,55.18672
2022-10-13,73.23651
2022-10-14,63.69294
2022-10-15,38.79668
2022-10-16,45.64315
2022-10-17,64.93775
2022-10-18,62.86307
2022-10-19,73.02904
2022-10-20,73.02904
2022-10-21,63.48547
2022-10-22,33.40248
2022-10-23,52.28215
2022-10-24,68.46473
2022-10-25,66.59751
2022-10-26,63.07053
2022-10-27,58.92116
2022-10-28,51.65975
2022-10-29,37.34439
2022-10-30,32.36514
2022-10-31,62.03319
2022-11-01,68.04979
2022-11-02,60.16597
2022-11-03,54.97925
2022-11-04,50.41493
2022-11-05,37.13692
2022-11-06,44.19087
2022-11-07,57.26141
2022-11-08,58.50622
2022-11-09,61.41078
2022-11-10,57.46887
2022-11-11,48.54771
2022-11-12,35.47717
2022-11-13,39.83402
2022-11-14,70.12448
2022-11-15,61.20331
2022-11-16,53.73443
2022-11-17,50.0
2022-11-18,53.73443
2022-11-19,33.40248
2022-11-20,37.9668
2022-11-21,56.22406
2022-11-22,60.37344
2022-11-23,53.11203
2022-11-24,53.73443
2022-11-25,49.17012
2022-11-26,43.15352
2022-11-27,38.79668
2022-11-28,50.20746
2022-11-29,52.48962
2022-11-30,47.3029
2022-12-01,45.22821
2022-12-02,41.70124
2022-12-03,24.68879
2022-12-04,37.55186
2022-12-05,45.02074
2022-12-06,47.51037
2022-12-07,44.6058
2022-12-08,45.22821
2022-12-09,45.02074
2022-12-10,28.6307
2022-12-11,40.24896
2022-12-12,65.14522
2022-12-13,56.01659
2022-12-14,56.22406
2022-12-15,46.68049
2022-12-16,48.75518
2022-12-17,37.13692
2022-12-18,37.34439
2022-12-19,46.47302
2022-12-20,44.6058
2022-12-21,41.49377
2022-12-22,45.02074
2022-12-23,42.53112
2022-12-24,38.38174
2022-12-25,38.79668
2022-12-26,46.05809
2022-12-27,43.56846
2022-12-28,46.26556
2022-12-29,54.35684
2022-12-30,53.11203
2022-12-31,37.34439
2023-01-01,43.15352
2023-01-02,63.90041
2023-01-03,56.22406
2023-01-04,54.77178
2023-01-05,52.69709
2023-01-06,42.94605
2023-01-07,39.00414
2023-01-08,42.32365
2023-01-09,57.05394
2023-01-10,61.61825
2023-01-11,51.86721
2023-01-12,48.34024
2023-01-13,44.81327
2023-01-14,43.56846
2023-01-15,38.38174
2023-01-16,55.60165
2023-01-17,51.86721
2023-01-18,50.20746
2023-01-19,45.64315
2023-01-20,46.05809
2023-01-21,41.90871
2023-01-22,51.45228
2023-01-23,55.18672
2023-01-24,53.3195
2023-01-25,69.50207
2023-01-26,60.16597
2023-01-27,52.48962
2023-01-28,68.46473
2023-01-29,50.82987
2023-01-30,61.41078
2023-01-31,59.9585
2023-02-01,56.22406
2023-02-02,53.11203
2023-02-03,41.2863
2023-02-04,35.2697
2023-02-05,35.2697
2023-02-06,54.14937
2023-02-07,52.48962
2023-02-08,52.07468
2023-02-09,48.96265
2023-02-10,48.34024
2023-02-11,35.68464
2023-02-12,38.79668
2023-02-13,48.34024
2023-02-14,51.03734
2023-02-15,43.56846
2023-02-16,37.34439
2023-02-17,43.77593
2023-02-18,31.53526
2023-02-19,36.09958
2023-02-20,46.88796
2023-02-21,53.52697
2023-02-22,45.43568
2023-02-23,41.2863
2023-02-24,39.62655
2023-02-25,37.13692
2023-02-26,32.57261
2023-02-27,45.02074
2023-02-28,44.19087
2023-03-01,42.53112
2023-03-02,42.32365
2023-03-03,42.32365
2023-03-04,40.45643
2023-03-05,47.3029
2023-03-06,40.45643
2023-03-07,48.96265
2023-03-08,52.07468
2023-03-09,58.92116
2023-03-10,47.3029
2023-03-11,37.75933
2023-03-12,37.13692
2023-03-13,53.73443
2023-03-14,48.96265
2023-03-15,47.51037
2023-03-16,54.35684
2023-03-17,39.62655
2023-03-18,30.91286
2023-03-19,34.02489
2023-03-20,45.64315
2023-03-21,47.92531
2023-03-22,47.51037
2023-03-23,46.68049
2023-03-24,42.73858
2023-03-25,30.29045
2023-03-26,37.34439
2023-03-27,48.54771
2023-03-28,47.3029
2023-03-29,44.81327
2023-03-30,50.41493
2023-03-31,54.56431
2023-04-01,51.03734
2023-04-02,40.45643
2023-04-03,58.92116
2023-04-04,47.92531
2023-04-05,58.71369
2023-04-06,56.43153
2023-04-07,56.01659
2023-04-08,45.22821
2023-04-09,51.86721
2023-04-10,54.77178
2023-04-11,51.45228
2023-04-12,63.278
2023-04-13,49.58506
2023-04-14,49.17012
2023-04-15,40.04149
2023-04-16,45.85062
2023-04-17,48.96265
2023-04-18,53.3195
2023-04-19,47.51037
2023-04-20,48.75518
2023-04-21,42.53112
2023-04-22,35.06224
2023-04-23,47.3029
2023-04-24,49.17012
2023-04-25,52.48962
2023-04-26,49.58506
2023-04-27,52.90456
2023-04-28,42.32365
2023-04-29,35.47717
2023-04-30,40.87136
2023-05-01,56.22406
2023-05-02,57.67634
2023-05-03,53.9419
2023-05-04,48.96265
2023-05-05,42.11618
2023-05-06,37.55186
2023-05-07,45.43568
2023-05-08,60.58091
2023-05-09,52.90456
2023-05-10,50.82987
2023-05-11,53.3195
2023-05-12,45.02074
2023-05-13,35.68464
2023-05-14,39.00414
2023-05-15,50.6224
2023-05-16,47.71784
2023-05-17,57.05394
2023-05-18,50.41493
2023-05-19,49.58506
2023-05-20,29.66804
2023-05-21,37.9668
2023-05-22,52.07468
2023-05-23,54.97925
2023-05-24,48.34024
2023-05-25,52.90456
2023-05-26,46.68049
2023-05-27,36.92946
2023-05-28,37.55186
2023-05-29,40.24896
