date,리워드
2020-11-09,50.84112
2020-11-10,62.4299
2020-11-11,71.21495
2020-11-12,61.68224
2020-11-13,54.2056
2020-11-14,35.70093
2020-11-15,34.95327
2020-11-16,65.79439
2020-11-17,56.26168
2020-11-18,57.94392
2020-11-19,69.15887
2020-11-20,53.45794
2020-11-21,37.757
2020-11-22,41.12149
2020-11-23,55.51401
2020-11-24,51.40186
2020-11-25,60.18691
2020-11-26,56.26168
2020-11-27,49.90654
2020-11-28,36.07476
2020-11-29,32.33644
2020-11-30,58.50467
2020-12-01,62.4299
2020-12-02,70.84112
2020-12-03,61.12149
2020-12-04,52.71028
2020-12-05,32.52336
2020-12-06,34.39252
2020-12-07,53.45794
2020-12-08,57.19626
2020-12-09,54.76635
2020-12-10,57.94392
2020-12-11,65.23364
2020-12-12,38.50467
2020-12-13,35.88785
2020-12-14,70.09345
2020-12-15,60.18691
2020-12-16,70.6542
2020-12-17,60.37383
2020-12-18,48.03738
2020-12-19,37.38317
2020-12-20,37.57009
2020-12-21,54.01869
2020-12-22,53.08411
2020-12-23,56.07476
2020-12-24,50.28037
2020-12-25,30.6542
2020-12-26,30.46728
2020-12-27,35.88785
2020-12-28,62.24299
2020-12-29,47.66355
2020-12-30,90.6542
2020-12-31,76.44859
2021-01-01,39.06542
2021-01-02,38.8785
2021-01-03,31.40186
2021-01-04,54.39252
2021-01-05,63.5514
2021-01-06,56.63551
2021-01-07,61.49532
2021-01-08,60.18691
2021-01-09,37.00934
2021-01-10,33.64485
2021-01-11,57.757
2021-01-12,57.00934
2021-01-13,62.99065
2021-01-14,61.86915
2021-01-15,58.31775
2021-01-16,35.51401
2021-01-17,31.21495
2021-01-18,60.18691
2021-01-19,58.69158
2021-01-20,59.62616
2021-01-21,62.4299
2021-01-22,60.74766
2021-01-23,33.08411
2021-01-24,35.14018
2021-01-25,48.59813
2021-01-26,54.2056
2021-01-27,55.70093
2021-01-28,62.4299
2021-01-29,49.71962
2021-01-30,35.70093
2021-01-31,31.21495
2021-02-01,56.44859
2021-02-02,60.0
2021-02-03,55.14018
2021-02-04,57.57009
2021-02-05,52.14953
2021-02-06,32.14953
2021-02-07,33.45794
2021-02-08,57.94392
2021-02-09,56.63551
2021-02-10,46.91588
2021-02-11,30.28037
2021-02-12,31.58878
2021-02-13,29.15887
2021-02-14,33.83177
2021-02-15,56.44859
2021-02-16,57.94392
2021-02-17,71.7757
2021-02-18,89.53271
2021-02-19,67.47663
2021-02-20,54.95327
2021-02-21,47.47663
2021-02-22,69.71962
2021-02-23,70.46728
2021-02-24,63.17757
2021-02-25,54.39252
2021-02-26,60.74766
2021-02-27,42.24299
2021-02-28,35.88785
2021-03-01,44.48598
2021-03-02,56.07476
2021-03-03,60.37383
2021-03-04,61.86915
2021-03-05,53.27102
2021-03-06,34.39252
2021-03-07,43.17757
2021-03-08,58.13084
2021-03-09,48.97196
2021-03-10,63.17757
2021-03-11,72.52336
2021-03-12,67.47663
2021-03-13,43.73831
2021-03-14,45.42056
2021-03-15,66.54205
2021-03-16,73.45794
2021-03-17,63.36448
2021-03-18,62.4299
2021-03-19,59.06542
2021-03-20,48.22429
2021-03-21,43.92523
2021-03-22,63.5514
2021-03-23,56.82242
2021-03-24,64.11214
2021-03-25,63.5514
2021-03-26,60.37383
2021-03-27,40.37383
2021-03-28,43.5514
2021-03-29,69.34579
2021-03-30,67.1028
2021-03-31,63.5514
2021-04-01,64.48598
2021-04-02,67.66355
2021-04-03,46.35514
2021-04-04,46.16822
2021-04-05,69.34579
2021-04-06,65.60747
2021-04-07,62.4299
2021-04-08,64.67289
2021-04-09,59.43925
2021-04-10,36.63551
2021-04-11,41.49532
2021-04-12,69.15887
2021-04-13,76.82242
2021-04-14,63.5514
2021-04-15,69.15887
2021-04-16,56.82242
2021-04-17,41.30841
2021-04-18,31.40186
2021-04-19,54.2056
2021-04-20,65.23364
2021-04-21,68.78504
2021-04-22,68.41121
2021-04-23,54.95327
2021-04-24,39.06542
2021-04-25,40.74766
2021-04-26,54.95327
2021-04-27,62.4299
2021-04-28,62.80373
2021-04-29,60.93457
2021-04-30,54.01869
2021-05-01,42.80373
2021-05-02,32.71028
2021-05-03,46.91588
2021-05-04,52.33644
2021-05-05,36.82242
2021-05-06,52.89719
2021-05-07,54.76635
2021-05-08,32.71028
2021-05-09,29.71962
2021-05-10,53.08411
2021-05-11,47.85046
2021-05-12,48.41121
2021-05-13,50.84112
2021-05-14,43.73831
2021-05-15,26.35514
2021-05-16,22.4299
2021-05-17,40.18691
2021-05-18,37.94392
2021-05-19,24.48598
2021-05-20,39.62616
2021-05-21,34.95327
2021-05-22,19.25233
2021-05-23,22.24299
2021-05-24,35.3271
2021-05-25,41.49532
2021-05-26,40.74766
2021-05-27,41.86915
2021-05-28,35.3271
2021-05-29,18.8785
2021-05-30,22.05607
2021-05-31,38.31775
2021-06-01,45.9813
2021-06-02,44.29906
2021-06-03,38.69158
2021-06-04,37.38317
2021-06-05,27.28971
2021-06-06,27.1028
2021-06-07,38.13084
2021-06-08,40.74766
2021-06-09,38.50467
2021-06-10,40.93457
2021-06-11,36.63551
2021-06-12,23.36448
2021-06-13,28.03738
2021-06-14,32.52336
2021-06-15,42.4299
2021-06-16,36.44859
2021-06-17,36.07476
2021-06-18,31.21495
2021-06-19,18.69158
2021-06-20,19.62616
2021-06-21,38.8785
2021-06-22,36.26168
2021-06-23,36.63551
2021-06-24,36.07476
2021-06-25,32.71028
2021-06-26,21.30841
2021-06-27,21.86915
2021-06-28,41.68224
2021-06-29,35.3271
2021-06-30,38.69158
2021-07-01,42.61682
2021-07-02,32.71028
2021-07-03,21.12149
2021-07-04,18.31775
2021-07-05,34.2056
2021-07-06,37.57009
2021-07-07,44.29906
2021-07-08,35.14018
2021-07-09,35.3271
2021-07-10,19.81308
2021-07-11,18.31775
2021-07-12,36.44859
2021-07-13,37.00934
2021-07-14,40.18691
2021-07-15,36.44859
2021-07-16,34.95327
2021-07-17,14.95327
2021-07-18,19.62616
2021-07-19,27.1028
2021-07-20,36.26168
2021-07-21,36.44859
2021-07-22,33.27102
2021-07-23,33.45794
2021-07-24,24.85981
2021-07-25,17.94392
2021-07-26,31.7757
2021-07-27,37.57009
2021-07-28,36.63551
2021-07-29,33.45794
2021-07-30,34.39252
2021-07-31,19.62616
2021-08-01,22.05607
2021-08-02,33.64485
2021-08-03,37.19626
2021-08-04,38.31775
2021-08-05,36.82242
2021-08-06,37.38317
2021-08-07,20.18691
2021-08-08,20.93457
2021-08-09,39.43925
2021-08-10,40.0
2021-08-11,39.25233
2021-08-12,37.94392
2021-08-13,32.14953
2021-08-14,17.94392
2021-08-15,20.93457
2021-08-16,24.85981
2021-08-17,36.26168
2021-08-18,37.757
2021-08-19,36.44859
2021-08-20,37.94392
2021-08-21,21.86915
2021-08-22,20.93457
2021-08-23,34.01869
2021-08-24,37.94392
2021-08-25,45.42056
2021-08-26,37.57009
2021-08-27,40.74766
2021-08-28,16.26168
2021-08-29,18.13084
2021-08-30,39.81308
2021-08-31,39.81308
2021-09-01,41.86915
2021-09-02,42.61682
2021-09-03,35.88785
2021-09-04,25.60747
2021-09-05,20.37383
2021-09-06,37.19626
2021-09-07,40.93457
2021-09-08,34.01869
2021-09-09,39.25233
2021-09-10,33.08411
2021-09-11,22.4299
2021-09-12,21.12149
2021-09-13,35.51401
2021-09-14,36.26168
2021-09-15,33.08411
2021-09-16,34.95327
2021-09-17,34.01869
2021-09-18,18.50467
2021-09-19,13.45794
2021-09-20,13.64485
2021-09-21,13.08411
2021-09-22,18.13084
2021-09-23,36.44859
2021-09-24,35.51401
2021-09-25,20.37383
2021-09-26,18.50467
2021-09-27,40.56074
2021-09-28,41.12149
2021-09-29,44.85981
2021-09-30,39.25233
2021-10-01,39.06542
2021-10-02,22.05607
2021-10-03,21.68224
2021-10-04,26.72897
2021-10-05,34.76635
2021-10-06,42.24299
2021-10-07,44.67289
2021-10-08,36.44859
2021-10-09,20.37383
2021-10-10,20.0
2021-10-11,25.42056
2021-10-12,34.39252
2021-10-13,39.62616
2021-10-14,41.86915
2021-10-15,38.13084
2021-10-16,22.99065
2021-10-17,24.48598
2021-10-18,34.57943
2021-10-19,38.50467
2021-10-20,37.19626
2021-10-21,35.51401
2021-10-22,36.63551
2021-10-23,23.92523
2021-10-24,28.78504
2021-10-25,39.06542
2021-10-26,44.11214
2021-10-27,41.12149
2021-10-28,37.757
2021-10-29,36.44859
2021-10-30,17.00934
2021-10-31,21.12149
2021-11-01,31.96261
2021-11-02,37.57009
2021-11-03,38.8785
2021-11-04,35.51401
2021-11-05,36.82242
2021-11-06,18.50467
2021-11-07,19.06542
2021-11-08,37.38317
2021-11-09,34.2056
2021-11-10,40.0
2021-11-11,37.38317
2021-11-12,34.39252
2021-11-13,20.74766
2021-11-14,20.56074
2021-11-15,37.94392
2021-11-16,41.12149
2021-11-17,43.17757
2021-11-18,33.45794
2021-11-19,34.2056
2021-11-20,21.12149
2021-11-21,22.4299
2021-11-22,40.56074
2021-11-23,43.17757
2021-11-24,40.93457
2021-11-25,42.05607
2021-11-26,49.34579
2021-11-27,20.56074
2021-11-28,25.60747
2021-11-29,41.12149
2021-11-30,45.23364
2021-12-01,43.92523
2021-12-02,42.24299
2021-12-03,40.93457
2021-12-04,25.23364
2021-12-05,20.93457
2021-12-06,38.31775
2021-12-07,42.61682
2021-12-08,39.81308
2021-12-09,40.37383
2021-12-10,31.96261
2021-12-11,20.18691
2021-12-12,20.74766
2021-12-13,41.86915
2021-12-14,41.86915
2021-12-15,50.46728
2021-12-16,43.73831
2021-12-17,34.76635
2021-12-18,21.12149
2021-12-19,19.43925
2021-12-20,32.89719
2021-12-21,38.13084
2021-12-22,39.25233
2021-12-23,39.62616
2021-12-24,29.53271
2021-12-25,16.63551
2021-12-26,19.06542
2021-12-27,41.68224
2021-12-28,32.52336
2021-12-29,38.31775
2021-12-30,29.15887
2021-12-31,28.97196
2022-01-01,21.30841
2022-01-02,19.62616
2022-01-03,38.31775
2022-01-04,38.13084
2022-01-05,39.81308
2022-01-06,41.49532
2022-01-07,39.62616
2022-01-08,21.12149
2022-01-09,21.12149
2022-01-10,37.38317
2022-01-11,38.50467
2022-01-12,40.93457
2022-01-13,41.68224
2022-01-14,41.49532
2022-01-15,21.68224
2022-01-16,17.00934
2022-01-17,39.81308
2022-01-18,32.89719
2022-01-19,39.62616
2022-01-20,39.25233
2022-01-21,33.64485
2022-01-22,16.44859
2022-01-23,19.81308
2022-01-24,33.08411
2022-01-25,43.92523
2022-01-26,59.43925
2022-01-27,42.80373
2022-01-28,32.33644
2022-01-29,16.44859
2022-01-30,21.30841
2022-01-31,17.94392
2022-02-01,14.2056
2022-02-02,21.68224
2022-02-03,40.56074
2022-02-04,37.00934
2022-02-05,23.36448
2022-02-06,23.17757
2022-02-07,43.5514
2022-02-08,37.94392
2022-02-09,34.2056
2022-02-10,37.19626
2022-02-11,34.2056
2022-02-12,20.37383
2022-02-13,25.9813
2022-02-14,33.08411
2022-02-15,37.19626
2022-02-16,36.26168
2022-02-17,42.05607
2022-02-18,37.19626
2022-02-19,25.42056
2022-02-20,24.67289
2022-02-21,33.83177
2022-02-22,39.25233
2022-02-23,36.82242
2022-02-24,33.27102
2022-02-25,29.53271
2022-02-26,20.56074
2022-02-27,21.49532
2022-02-28,33.08411
2022-03-01,23.73831
2022-03-02,38.31775
2022-03-03,34.95327
2022-03-04,31.58878
2022-03-05,18.69158
2022-03-06,21.68224
2022-03-07,31.02803
2022-03-08,33.45794
2022-03-09,17.757
2022-03-10,40.56074
2022-03-11,33.64485
2022-03-12,23.17757
2022-03-13,19.06542
2022-03-14,34.57943
2022-03-15,30.84112
2022-03-16,34.2056
2022-03-17,34.76635
2022-03-18,40.93457
2022-03-19,27.47663
2022-03-20,17.19626
2022-03-21,34.39252
2022-03-22,39.06542
2022-03-23,34.57943
2022-03-24,36.63551
2022-03-25,31.96261
2022-03-26,18.13084
2022-03-27,24.29906
2022-03-28,34.01869
2022-03-29,35.14018
2022-03-30,42.05607
2022-03-31,44.48598
2022-04-01,36.82242
2022-04-02,21.12149
2022-04-03,23.17757
2022-04-04,35.70093
2022-04-05,37.38317
2022-04-06,40.74766
2022-04-07,38.8785
2022-04-08,36.07476
2022-04-09,18.69158
2022-04-10,23.5514
2022-04-11,34.2056
2022-04-12,38.13084
2022-04-13,34.2056
2022-04-14,40.93457
2022-04-15,34.76635
2022-04-16,19.81308
2022-04-17,19.43925
2022-04-18,36.44859
2022-04-19,36.82242
2022-04-20,40.74766
2022-04-21,32.52336
2022-04-22,40.56074
2022-04-23,18.8785
2022-04-24,17.94392
2022-04-25,37.57009
2022-04-26,40.74766
2022-04-27,38.31775
2022-04-28,38.31775
2022-04-29,35.51401
2022-04-30,17.94392
2022-05-01,19.62616
2022-05-02,32.52336
2022-05-03,33.83177
2022-05-04,38.13084
2022-05-05,23.17757
2022-05-06,27.85046
2022-05-07,20.0
2022-05-08,17.57009
2022-05-09,31.40186
2022-05-10,32.33644
2022-05-11,40.18691
2022-05-12,41.30841
2022-05-13,32.33644
2022-05-14,21.49532
2022-05-15,18.50467
2022-05-16,37.38317
2022-05-17,37.00934
2022-05-18,37.38317
2022-05-19,34.76635
2022-05-20,33.83177
2022-05-21,15.51401
2022-05-22,21.30841
2022-05-23,34.2056
2022-05-24,37.00934
2022-05-25,35.3271
2022-05-26,35.3271
2022-05-27,38.31775
2022-05-28,20.18691
2022-05-29,19.25233
2022-05-30,36.63551
2022-05-31,37.57009
2022-06-01,25.79439
2022-06-02,38.13084
2022-06-03,42.24299
2022-06-04,26.16822
2022-06-05,18.31775
2022-06-06,23.36448
2022-06-07,67.1028
2022-06-08,47.1028
2022-06-09,40.37383
2022-06-10,100.0
2022-06-11,87.47663
2022-06-12,72.71028
2022-06-13,75.14018
2022-06-14,69.15887
2022-06-15,93.27102
2022-06-16,70.6542
2022-06-17,78.31775
2022-06-18,63.17757
2022-06-19,59.43925
2022-06-20,71.02803
2022-06-21,62.05607
2022-06-22,74.76635
2022-06-23,64.48598
2022-06-24,55.51401
2022-06-25,51.58878
2022-06-26,45.60747
2022-06-27,56.82242
2022-06-28,57.00934
2022-06-29,57.57009
2022-06-30,59.62616
2022-07-01,61.30841
2022-07-02,38.50467
2022-07-03,43.17757
2022-07-04,54.76635
2022-07-05,55.14018
2022-07-06,66.16822
2022-07-07,56.82242
2022-07-08,58.31775
2022-07-09,35.3271
2022-07-10,40.18691
2022-07-11,48.22429
2022-07-12,51.7757
2022-07-13,54.01869
2022-07-14,52.52336
2022-07-15,42.4299
2022-07-16,33.45794
2022-07-17,46.54205
2022-07-18,57.757
2022-07-19,57.57009
2022-07-20,68.97196
2022-07-21,62.99065
2022-07-22,54.76635
2022-07-23,29.34579
2022-07-24,40.74766
2022-07-25,53.27102
2022-07-26,55.14018
2022-07-27,67.1028
2022-07-28,62.61682
2022-07-29,51.7757
2022-07-30,33.45794
2022-07-31,40.56074
2022-08-01,55.70093
2022-08-02,58.31775
2022-08-03,57.38317
2022-08-04,51.02803
2022-08-05,54.95327
2022-08-06,37.38317
2022-08-07,32.52336
2022-08-08,57.00934
2022-08-09,52.14953
2022-08-10,55.70093
2022-08-11,55.88785
2022-08-12,49.71962
2022-08-13,35.51401
2022-08-14,29.34579
2022-08-15,38.50467
2022-08-16,53.83177
2022-08-17,53.08411
2022-08-18,53.45794
2022-08-19,50.84112
2022-08-20,26.72897
2022-08-21,26.16822
2022-08-22,42.05607
2022-08-23,49.90654
2022-08-24,50.28037
2022-08-25,51.40186
2022-08-26,51.7757
2022-08-27,26.35514
2022-08-28,33.83177
2022-08-29,40.0
2022-08-30,40.18691
2022-08-31,44.29906
2022-09-01,44.48598
2022-09-02,40.93457
2022-09-03,28.59813
2022-09-04,29.53271
2022-09-05,47.28971
2022-09-06,43.73831
2022-09-07,43.36448
2022-09-08,34.39252
2022-09-09,21.68224
2022-09-10,23.92523
2022-09-11,22.05607
2022-09-12,21.86915
2022-09-13,41.12149
2022-09-14,48.41121
2022-09-15,53.45794
2022-09-16,50.09345
2022-09-17,28.22429
2022-09-18,26.72897
2022-09-19,48.03738
2022-09-20,37.38317
2022-09-21,42.05607
2022-09-22,46.72897
2022-09-23,51.96261
2022-09-24,37.94392
2022-09-25,44.48598
2022-09-26,48.22429
2022-09-27,48.22429
2022-09-28,45.42056
2022-09-29,44.11214
2022-09-30,39.43925
2022-10-01,25.60747
2022-10-02,26.72897
2022-10-03,32.89719
2022-10-04,50.6542
2022-10-05,49.71962
2022-10-06,54.01869
2022-10-07,51.02803
2022-10-08,38.50467
2022-10-09,38.50467
2022-10-10,40.0
2022-10-11,49.90654
2022-10-12,54.2056
2022-10-13,63.92523
2022-10-14,47.47663
2022-10-15,42.80373
2022-10-16,43.17757
2022-10-17,56.26168
2022-10-18,46.72897
2022-10-19,53.45794
2022-10-20,48.41121
2022-10-21,55.51401
2022-10-22,38.13084
2022-10-23,40.0
2022-10-24,46.91588
2022-10-25,48.41121
2022-10-26,59.06542
2022-10-27,55.3271
2022-10-28,47.1028
2022-10-29,31.21495
2022-10-30,32.89719
2022-10-31,47.1028
2022-11-01,53.27102
2022-11-02,43.92523
2022-11-03,47.85046
2022-11-04,51.02803
2022-11-05,24.29906
2022-11-06,30.6542
2022-11-07,47.47663
2022-11-08,52.89719
2022-11-09,49.53271
2022-11-10,45.79439
2022-11-11,47.28971
2022-11-12,30.84112
2022-11-13,30.09345
2022-11-14,51.7757
2022-11-15,51.7757
2022-11-16,55.14018
2022-11-17,45.04672
2022-11-18,38.8785
2022-11-19,28.78504
2022-11-20,27.1028
2022-11-21,46.35514
2022-11-22,44.67289
2022-11-23,53.64485
2022-11-24,48.22429
2022-11-25,45.23364
2022-11-26,31.02803
2022-11-27,31.02803
2022-11-28,51.96261
2022-11-29,52.52336
2022-11-30,50.6542
2022-12-01,51.21495
2022-12-02,46.35514
2022-12-03,24.85981
2022-12-04,34.39252
2022-12-05,41.12149
2022-12-06,47.66355
2022-12-07,45.04672
2022-12-08,42.61682
2022-12-09,41.68224
2022-12-10,28.22429
2022-12-11,31.96261
2022-12-12,42.05607
2022-12-13,45.79439
2022-12-14,48.59813
2022-12-15,45.79439
2022-12-16,39.62616
2022-12-17,26.54205
2022-12-18,27.85046
2022-12-19,43.36448
2022-12-20,45.04672
2022-12-21,42.99065
2022-12-22,45.9813
2022-12-23,39.62616
2022-12-24,26.54205
2022-12-25,25.23364
2022-12-26,42.24299
2022-12-27,41.49532
2022-12-28,49.53271
2022-12-29,42.61682
2022-12-30,38.50467
2022-12-31,25.04672
2023-01-01,22.4299
2023-01-02,40.37383
2023-01-03,42.05607
2023-01-04,41.30841
2023-01-05,42.4299
2023-01-06,40.18691
2023-01-07,20.18691
2023-01-08,21.12149
2023-01-09,40.74766
2023-01-10,40.18691
2023-01-11,51.96261
2023-01-12,74.95327
2023-01-13,54.76635
2023-01-14,26.91588
2023-01-15,25.9813
2023-01-16,41.12149
2023-01-17,41.49532
2023-01-18,41.30841
2023-01-19,50.09345
2023-01-20,29.34579
2023-01-21,19.43925
2023-01-22,27.66355
2023-01-23,19.81308
2023-01-24,24.11214
2023-01-25,39.06542
2023-01-26,40.37383
2023-01-27,37.757
2023-01-28,23.5514
2023-01-29,24.29906
2023-01-30,38.69158
2023-01-31,49.90654
2023-02-01,50.28037
2023-02-02,46.54205
2023-02-03,39.06542
2023-02-04,22.24299
2023-02-05,22.24299
2023-02-06,36.26168
2023-02-07,42.05607
2023-02-08,43.92523
2023-02-09,38.50467
2023-02-10,37.94392
2023-02-11,25.04672
2023-02-12,22.05607
2023-02-13,39.81308
2023-02-14,41.12149
2023-02-15,42.99065
2023-02-16,44.29906
2023-02-17,60.37383
2023-02-18,22.24299
2023-02-19,28.22429
2023-02-20,51.58878
2023-02-21,55.88785
2023-02-22,55.3271
2023-02-23,54.95327
2023-02-24,37.19626
2023-02-25,26.35514
2023-02-26,22.05607
2023-02-27,42.24299
2023-02-28,46.35514
2023-03-01,36.44859
2023-03-02,44.85981
2023-03-03,41.12149
2023-03-04,32.71028
2023-03-05,30.09345
2023-03-06,42.99065
2023-03-07,53.45794
2023-03-08,40.93457
2023-03-09,46.72897
2023-03-10,43.5514
2023-03-11,24.67289
2023-03-12,26.91588
2023-03-13,48.59813
2023-03-14,46.91588
2023-03-15,54.76635
2023-03-16,45.9813
2023-03-17,38.50467
2023-03-18,23.5514
2023-03-19,23.5514
2023-03-20,41.68224
2023-03-21,41.49532
2023-03-22,51.96261
2023-03-23,49.34579
2023-03-24,38.50467
2023-03-25,22.80373
2023-03-26,26.35514
2023-03-27,43.17757
2023-03-28,42.80373
2023-03-29,43.73831
2023-03-30,39.43925
2023-03-31,35.3271
2023-04-01,24.67289
2023-04-02,28.03738
2023-04-03,46.35514
2023-04-04,45.04672
2023-04-05,51.7757
2023-04-06,39.25233
2023-04-07,43.5514
2023-04-08,20.74766
2023-04-09,22.80373
2023-04-10,40.37383
2023-04-11,44.11214
2023-04-12,47.66355
2023-04-13,43.5514
2023-04-14,37.94392
2023-04-15,22.61682
2023-04-16,22.80373
2023-04-17,40.0
2023-04-18,52.33644
2023-04-19,39.81308
2023-04-20,45.79439
2023-04-21,43.17757
2023-04-22,22.80373
2023-04-23,28.41121
2023-04-24,42.99065
2023-04-25,43.17757
2023-04-26,49.34579
2023-04-27,34.95327
2023-04-28,39.81308
2023-04-29,25.04672
2023-04-30,23.92523
2023-05-01,32.14953
2023-05-02,38.13084
2023-05-03,44.48598
2023-05-04,43.73831
2023-05-05,29.90654
2023-05-06,22.99065
2023-05-07,25.04672
2023-05-08,39.43925
2023-05-09,42.05607
2023-05-10,43.17757
2023-05-11,58.13084
2023-05-12,47.28971
2023-05-13,26.16822
2023-05-14,19.62616
2023-05-15,40.56074
2023-05-16,42.61682
2023-05-17,43.36448
2023-05-18,42.24299
2023-05-19,38.50467
2023-05-20,24.85981
2023-05-21,20.37383
2023-05-22,43.36448
2023-05-23,46.54205
2023-05-24,51.7757
2023-05-25,44.48598
2023-05-26,40.74766
2023-05-27,20.37383
2023-05-28,23.36448
2023-05-29,24.85981
2023-05-30,44.67289
