date,채권압류및추심명령
2020-06-17,85.31855
2020-06-18,74.79224
2020-06-19,62.88088
2020-06-20,24.93074
2020-06-21,18.55955
2020-06-22,69.80609
2020-06-23,79.22437
2020-06-24,74.51523
2020-06-25,72.57617
2020-06-26,63.4349
2020-06-27,29.63988
2020-06-28,23.82271
2020-06-29,80.88642
2020-06-30,72.29916
2020-07-01,77.28531
2020-07-02,81.71745
2020-07-03,65.92797
2020-07-04,31.02493
2020-07-05,19.11357
2020-07-06,71.19113
2020-07-07,77.83933
2020-07-08,61.21883
2020-07-09,69.52908
2020-07-10,52.90858
2020-07-11,15.78947
2020-07-12,17.17451
2020-07-13,50.69252
2020-07-14,59.55678
2020-07-15,60.38781
2020-07-16,62.04986
2020-07-17,63.4349
2020-07-18,24.09972
2020-07-19,14.40443
2020-07-20,52.07756
2020-07-21,74.51523
2020-07-22,68.97506
2020-07-23,73.96121
2020-07-24,70.0831
2020-07-25,21.05263
2020-07-26,14.12742
2020-07-27,62.60387
2020-07-28,83.3795
2020-07-29,83.6565
2020-07-30,82.54847
2020-07-31,68.97506
2020-08-01,19.66759
2020-08-02,19.94459
2020-08-03,63.98891
2020-08-04,77.56232
2020-08-05,68.69806
2020-08-06,60.94182
2020-08-07,60.38781
2020-08-08,25.76177
2020-08-09,21.60664
2020-08-10,69.52908
2020-08-11,70.63711
2020-08-12,72.57617
2020-08-13,83.10249
2020-08-14,62.60387
2020-08-15,22.71468
2020-08-16,12.74238
2020-08-17,23.5457
2020-08-18,66.20498
2020-08-19,75.06925
2020-08-20,74.79224
2020-08-21,78.94736
2020-08-22,25.20775
2020-08-23,18.83656
2020-08-24,75.62326
2020-08-25,74.51523
2020-08-26,72.29916
2020-08-27,77.83933
2020-08-28,70.36011
2020-08-29,19.39058
2020-08-30,16.8975
2020-08-31,70.91412
2020-09-01,64.81994
2020-09-02,76.7313
2020-09-03,77.56232
2020-09-04,63.4349
2020-09-05,28.25484
2020-09-06,21.32963
2020-09-07,78.94736
2020-09-08,83.10249
2020-09-09,80.60941
2020-09-10,81.99445
2020-09-11,60.66481
2020-09-12,23.5457
2020-09-13,24.65373
2020-09-14,80.60941
2020-09-15,69.25207
2020-09-16,81.16343
2020-09-17,77.83933
2020-09-18,56.7867
2020-09-19,18.28254
2020-09-20,21.32963
2020-09-21,76.17728
2020-09-22,62.04986
2020-09-23,57.34072
2020-09-24,71.19113
2020-09-25,48.75346
2020-09-26,16.62049
2020-09-27,14.95844
2020-09-28,59.27977
2020-09-29,45.70637
2020-09-30,13.85041
2020-10-01,9.97229
2020-10-02,12.46537
2020-10-03,11.35734
2020-10-04,13.5734
2020-10-05,58.17174
2020-10-06,63.4349
2020-10-07,68.97506
2020-10-08,60.94182
2020-10-09,26.59279
2020-10-10,18.28254
2020-10-11,15.51246
2020-10-12,62.60387
2020-10-13,60.1108
2020-10-14,75.34626
2020-10-15,69.25207
2020-10-16,64.54293
2020-10-17,17.45152
2020-10-18,16.62049
2020-10-19,66.48199
2020-10-20,64.26592
2020-10-21,80.0554
2020-10-22,80.3324
2020-10-23,64.26592
2020-10-24,27.97783
2020-10-25,23.82271
2020-10-26,70.91412
2020-10-27,65.65096
2020-10-28,78.11634
2020-10-29,71.74515
2020-10-30,55.40166
2020-10-31,24.09972
2020-11-01,16.62049
2020-11-02,62.04986
2020-11-03,73.68421
2020-11-04,77.00831
2020-11-05,62.32686
2020-11-06,65.37396
2020-11-07,20.2216
2020-11-08,13.85041
2020-11-09,65.37396
2020-11-10,80.60941
2020-11-11,70.91412
2020-11-12,73.68421
2020-11-13,69.80609
2020-11-14,22.43767
2020-11-15,20.77562
2020-11-16,69.80609
2020-11-17,74.79224
2020-11-18,70.63711
2020-11-19,70.91412
2020-11-20,58.17174
2020-11-21,24.93074
2020-11-22,16.8975
2020-11-23,60.38781
2020-11-24,59.83379
2020-11-25,58.17174
2020-11-26,56.7867
2020-11-27,59.00277
2020-11-28,17.45152
2020-11-29,15.23545
2020-11-30,65.65096
2020-12-01,63.98891
2020-12-02,74.23822
2020-12-03,72.85318
2020-12-04,61.77285
2020-12-05,20.2216
2020-12-06,22.16066
2020-12-07,59.00277
2020-12-08,63.98891
2020-12-09,73.96121
2020-12-10,73.68421
2020-12-11,63.71191
2020-12-12,23.5457
2020-12-13,24.37673
2020-12-14,78.11634
2020-12-15,84.76454
2020-12-16,77.00831
2020-12-17,78.67036
2020-12-18,71.74515
2020-12-19,31.57894
2020-12-20,24.37673
2020-12-21,71.19113
2020-12-22,76.7313
2020-12-23,70.36011
2020-12-24,64.54293
2020-12-25,22.43767
2020-12-26,15.51246
2020-12-27,18.28254
2020-12-28,78.67036
2020-12-29,76.7313
2020-12-30,78.94736
2020-12-31,58.17174
2021-01-01,17.17451
2021-01-02,20.77562
2021-01-03,22.71468
2021-01-04,67.86703
2021-01-05,78.94736
2021-01-06,80.0554
2021-01-07,63.71191
2021-01-08,60.66481
2021-01-09,18.83656
2021-01-10,21.32963
2021-01-11,65.92797
2021-01-12,66.759
2021-01-13,65.65096
2021-01-14,74.23822
2021-01-15,72.29916
2021-01-16,20.49861
2021-01-17,19.94459
2021-01-18,58.44875
2021-01-19,76.45429
2021-01-20,68.69806
2021-01-21,70.0831
2021-01-22,67.86703
2021-01-23,23.26869
2021-01-24,19.94459
2021-01-25,73.96121
2021-01-26,75.06925
2021-01-27,80.0554
2021-01-28,64.26592
2021-01-29,58.72576
2021-01-30,23.5457
2021-01-31,24.93074
2021-02-01,75.62326
2021-02-02,68.69806
2021-02-03,72.29916
2021-02-04,64.54293
2021-02-05,59.55678
2021-02-06,25.20775
2021-02-07,22.99168
2021-02-08,77.28531
2021-02-09,66.48199
2021-02-10,54.29362
2021-02-11,18.28254
2021-02-12,13.85041
2021-02-13,10.80332
2021-02-14,16.34349
2021-02-15,76.17728
2021-02-16,69.80609
2021-02-17,77.00831
2021-02-18,74.51523
2021-02-19,56.23268
2021-02-20,18.28254
2021-02-21,13.29639
2021-02-22,69.25207
2021-02-23,72.02216
2021-02-24,76.7313
2021-02-25,78.39335
2021-02-26,72.57617
2021-02-27,23.26869
2021-02-28,16.06648
2021-03-01,18.28254
2021-03-02,66.48199
2021-03-03,74.79224
2021-03-04,74.23822
2021-03-05,68.14404
2021-03-06,24.37673
2021-03-07,19.66759
2021-03-08,69.52908
2021-03-09,67.59002
2021-03-10,69.80609
2021-03-11,83.10249
2021-03-12,64.26592
2021-03-13,19.39058
2021-03-14,22.16066
2021-03-15,65.37396
2021-03-16,72.02216
2021-03-17,72.57617
2021-03-18,67.59002
2021-03-19,62.88088
2021-03-20,15.51246
2021-03-21,18.28254
2021-03-22,68.69806
2021-03-23,69.25207
2021-03-24,70.63711
2021-03-25,70.36011
2021-03-26,53.4626
2021-03-27,18.28254
2021-03-28,22.43767
2021-03-29,72.85318
2021-03-30,64.54293
2021-03-31,72.02216
2021-04-01,67.86703
2021-04-02,65.37396
2021-04-03,21.88365
2021-04-04,20.49861
2021-04-05,72.02216
2021-04-06,68.42105
2021-04-07,63.15789
2021-04-08,65.65096
2021-04-09,60.1108
2021-04-10,18.00554
2021-04-11,15.51246
2021-04-12,61.21883
2021-04-13,68.97506
2021-04-14,73.4072
2021-04-15,71.74515
2021-04-16,57.61772
2021-04-17,21.60664
2021-04-18,23.26869
2021-04-19,64.26592
2021-04-20,63.71191
2021-04-21,65.65096
2021-04-22,69.25207
2021-04-23,62.88088
2021-04-24,20.49861
2021-04-25,17.45152
2021-04-26,70.0831
2021-04-27,80.0554
2021-04-28,69.80609
2021-04-29,81.71745
2021-04-30,61.21883
2021-05-01,21.32963
2021-05-02,15.23545
2021-05-03,61.77285
2021-05-04,64.26592
2021-05-05,23.5457
2021-05-06,63.71191
2021-05-07,59.27977
2021-05-08,19.11357
2021-05-09,19.39058
2021-05-10,65.65096
2021-05-11,65.65096
2021-05-12,62.60387
2021-05-13,72.29916
2021-05-14,62.32686
2021-05-15,19.39058
2021-05-16,16.62049
2021-05-17,74.79224
2021-05-18,62.60387
2021-05-19,23.26869
2021-05-20,67.31301
2021-05-21,61.77285
2021-05-22,23.26869
2021-05-23,19.94459
2021-05-24,67.59002
2021-05-25,73.68421
2021-05-26,69.80609
2021-05-27,65.09695
2021-05-28,73.13019
2021-05-29,19.11357
2021-05-30,19.11357
2021-05-31,83.93351
2021-06-01,84.21052
2021-06-02,87.53462
2021-06-03,77.00831
2021-06-04,69.52908
2021-06-05,22.16066
2021-06-06,17.72853
2021-06-07,73.96121
2021-06-08,71.74515
2021-06-09,76.7313
2021-06-10,78.11634
2021-06-11,65.92797
2021-06-12,24.65373
2021-06-13,18.83656
2021-06-14,92.24376
2021-06-15,77.56232
2021-06-16,71.46814
2021-06-17,64.81994
2021-06-18,55.67867
2021-06-19,19.39058
2021-06-20,18.55955
2021-06-21,67.03601
2021-06-22,66.48199
2021-06-23,57.34072
2021-06-24,54.29362
2021-06-25,66.759
2021-06-26,17.17451
2021-06-27,18.55955
2021-06-28,61.49584
2021-06-29,67.31301
2021-06-30,72.29916
2021-07-01,59.83379
2021-07-02,57.34072
2021-07-03,16.34349
2021-07-04,15.23545
2021-07-05,72.85318
2021-07-06,67.86703
2021-07-07,67.31301
2021-07-08,62.88088
2021-07-09,52.07756
2021-07-10,27.97783
2021-07-11,21.88365
2021-07-12,70.0831
2021-07-13,63.4349
2021-07-14,69.52908
2021-07-15,63.15789
2021-07-16,60.94182
2021-07-17,18.00554
2021-07-18,15.78947
2021-07-19,65.65096
2021-07-20,56.50969
2021-07-21,55.67867
2021-07-22,71.19113
2021-07-23,62.88088
2021-07-24,21.60664
2021-07-25,19.66759
2021-07-26,58.44875
2021-07-27,66.759
2021-07-28,68.42105
2021-07-29,61.49584
2021-07-30,60.38781
2021-07-31,17.45152
2021-08-01,17.72853
2021-08-02,58.17174
2021-08-03,53.73961
2021-08-04,62.88088
2021-08-05,62.32686
2021-08-06,54.84764
2021-08-07,15.23545
2021-08-08,14.95844
2021-08-09,67.31301
2021-08-10,73.13019
2021-08-11,66.48199
2021-08-12,66.759
2021-08-13,56.23268
2021-08-14,18.28254
2021-08-15,16.06648
2021-08-16,22.43767
2021-08-17,63.4349
2021-08-18,66.20498
2021-08-19,67.31301
2021-08-20,61.77285
2021-08-21,19.94459
2021-08-22,19.66759
2021-08-23,56.50969
2021-08-24,68.14404
2021-08-25,68.42105
2021-08-26,72.02216
2021-08-27,60.94182
2021-08-28,15.51246
2021-08-29,15.23545
2021-08-30,69.52908
2021-08-31,60.38781
2021-09-01,64.26592
2021-09-02,57.06371
2021-09-03,50.1385
2021-09-04,14.40443
2021-09-05,13.85041
2021-09-06,55.12465
2021-09-07,65.09695
2021-09-08,62.32686
2021-09-09,65.09695
2021-09-10,56.23268
2021-09-11,18.00554
2021-09-12,17.45152
2021-09-13,54.29362
2021-09-14,61.77285
2021-09-15,51.24653
2021-09-16,53.73961
2021-09-17,40.99722
2021-09-18,14.12742
2021-09-19,9.41828
2021-09-20,8.86426
2021-09-21,6.37119
2021-09-22,13.5734
2021-09-23,53.73961
2021-09-24,58.44875
2021-09-25,17.45152
2021-09-26,14.12742
2021-09-27,55.95567
2021-09-28,65.09695
2021-09-29,60.66481
2021-09-30,65.09695
2021-10-01,49.30747
2021-10-02,19.94459
2021-10-03,20.2216
2021-10-04,21.05263
2021-10-05,70.63711
2021-10-06,63.98891
2021-10-07,66.48199
2021-10-08,58.44875
2021-10-09,14.68144
2021-10-10,12.74238
2021-10-11,20.2216
2021-10-12,65.09695
2021-10-13,55.40166
2021-10-14,55.12465
2021-10-15,47.92243
2021-10-16,14.95844
2021-10-17,13.01939
2021-10-18,58.44875
2021-10-19,63.4349
2021-10-20,55.40166
2021-10-21,54.84764
2021-10-22,43.76731
2021-10-23,16.8975
2021-10-24,15.23545
2021-10-25,58.72576
2021-10-26,66.759
2021-10-27,64.81994
2021-10-28,54.57063
2021-10-29,57.34072
2021-10-30,16.06648
2021-10-31,15.78947
2021-11-01,59.27977
2021-11-02,71.74515
2021-11-03,65.09695
2021-11-04,72.57617
2021-11-05,50.96952
2021-11-06,18.55955
2021-11-07,19.11357
2021-11-08,63.98891
2021-11-09,63.71191
2021-11-10,71.46814
2021-11-11,73.68421
2021-11-12,57.61772
2021-11-13,14.40443
2021-11-14,16.62049
2021-11-15,65.92797
2021-11-16,71.19113
2021-11-17,68.97506
2021-11-18,70.0831
2021-11-19,60.66481
2021-11-20,22.99168
2021-11-21,19.66759
2021-11-22,61.21883
2021-11-23,66.759
2021-11-24,68.42105
2021-11-25,62.60387
2021-11-26,52.63157
2021-11-27,22.16066
2021-11-28,18.00554
2021-11-29,68.14404
2021-11-30,65.65096
2021-12-01,56.23268
2021-12-02,67.31301
2021-12-03,42.65927
2021-12-04,19.94459
2021-12-05,16.06648
2021-12-06,63.98891
2021-12-07,59.27977
2021-12-08,67.31301
2021-12-09,61.21883
2021-12-10,63.71191
2021-12-11,18.00554
2021-12-12,22.43767
2021-12-13,50.96952
2021-12-14,58.72576
2021-12-15,67.59002
2021-12-16,63.98891
2021-12-17,58.72576
2021-12-18,17.17451
2021-12-19,18.28254
2021-12-20,66.48199
2021-12-21,55.40166
2021-12-22,58.72576
2021-12-23,53.4626
2021-12-24,45.42936
2021-12-25,17.45152
2021-12-26,16.8975
2021-12-27,68.42105
2021-12-28,67.59002
2021-12-29,68.42105
2021-12-30,59.83379
2021-12-31,40.99722
2022-01-01,17.45152
2022-01-02,19.94459
2022-01-03,66.48199
2022-01-04,65.92797
2022-01-05,57.34072
2022-01-06,56.50969
2022-01-07,59.27977
2022-01-08,18.83656
2022-01-09,23.5457
2022-01-10,56.50969
2022-01-11,64.26592
2022-01-12,60.38781
2022-01-13,63.98891
2022-01-14,47.36842
2022-01-15,24.93074
2022-01-16,20.77562
2022-01-17,61.49584
2022-01-18,67.59002
2022-01-19,62.60387
2022-01-20,66.48199
2022-01-21,51.80055
2022-01-22,21.32963
2022-01-23,23.5457
2022-01-24,62.88088
2022-01-25,61.21883
2022-01-26,69.52908
2022-01-27,61.49584
2022-01-28,56.23268
2022-01-29,19.11357
2022-01-30,16.06648
2022-01-31,9.14127
2022-02-01,13.01939
2022-02-02,14.95844
2022-02-03,61.21883
2022-02-04,59.00277
2022-02-05,18.00554
2022-02-06,15.23545
2022-02-07,71.74515
2022-02-08,81.44044
2022-02-09,75.90027
2022-02-10,64.54293
2022-02-11,54.29362
2022-02-12,19.94459
2022-02-13,16.06648
2022-02-14,69.80609
2022-02-15,67.86703
2022-02-16,78.67036
2022-02-17,65.37396
2022-02-18,60.94182
2022-02-19,16.34349
2022-02-20,16.34349
2022-02-21,67.03601
2022-02-22,65.37396
2022-02-23,58.17174
2022-02-24,65.37396
2022-02-25,51.80055
2022-02-26,18.83656
2022-02-27,14.68144
2022-02-28,47.92243
2022-03-01,27.14681
2022-03-02,56.50969
2022-03-03,61.21883
2022-03-04,50.96952
2022-03-05,24.65373
2022-03-06,15.23545
2022-03-07,65.92797
2022-03-08,62.88088
2022-03-09,21.05263
2022-03-10,57.89473
2022-03-11,66.20498
2022-03-12,19.66759
2022-03-13,17.72853
2022-03-14,62.04986
2022-03-15,62.88088
2022-03-16,68.97506
2022-03-17,66.759
2022-03-18,57.34072
2022-03-19,18.28254
2022-03-20,22.99168
2022-03-21,69.80609
2022-03-22,66.20498
2022-03-23,58.72576
2022-03-24,61.49584
2022-03-25,63.98891
2022-03-26,26.31578
2022-03-27,17.45152
2022-03-28,65.37396
2022-03-29,61.77285
2022-03-30,59.27977
2022-03-31,70.63711
2022-04-01,52.63157
2022-04-02,14.40443
2022-04-03,14.40443
2022-04-04,60.94182
2022-04-05,65.09695
2022-04-06,50.1385
2022-04-07,52.07756
2022-04-08,46.53739
2022-04-09,17.72853
2022-04-10,14.40443
2022-04-11,55.12465
2022-04-12,68.42105
2022-04-13,71.74515
2022-04-14,64.26592
2022-04-15,52.63157
2022-04-16,16.34349
2022-04-17,18.55955
2022-04-18,60.66481
2022-04-19,61.49584
2022-04-20,57.89473
2022-04-21,63.71191
2022-04-22,56.23268
2022-04-23,19.66759
2022-04-24,16.34349
2022-04-25,65.92797
2022-04-26,55.12465
2022-04-27,58.44875
2022-04-28,50.41551
2022-04-29,47.92243
2022-04-30,20.2216
2022-05-01,15.51246
2022-05-02,65.92797
2022-05-03,60.94182
2022-05-04,52.35457
2022-05-05,18.00554
2022-05-06,45.70637
2022-05-07,14.95844
2022-05-08,11.08033
2022-05-09,63.15789
2022-05-10,55.95567
2022-05-11,62.88088
2022-05-12,55.67867
2022-05-13,50.69252
2022-05-14,19.11357
2022-05-15,12.46537
2022-05-16,64.54293
2022-05-17,66.759
2022-05-18,61.49584
2022-05-19,64.81994
2022-05-20,57.06371
2022-05-21,23.5457
2022-05-22,17.72853
2022-05-23,68.69806
2022-05-24,68.69806
2022-05-25,62.04986
2022-05-26,63.71191
2022-05-27,54.29362
2022-05-28,22.43767
2022-05-29,25.48476
2022-05-30,70.0831
2022-05-31,60.66481
2022-06-01,22.16066
2022-06-02,52.63157
2022-06-03,59.55678
2022-06-04,19.94459
2022-06-05,14.68144
2022-06-06,17.72853
2022-06-07,61.49584
2022-06-08,65.09695
2022-06-09,60.94182
2022-06-10,59.83379
2022-06-11,16.8975
2022-06-12,17.17451
2022-06-13,66.48199
2022-06-14,58.44875
2022-06-15,57.89473
2022-06-16,59.27977
2022-06-17,57.89473
2022-06-18,13.29639
2022-06-19,11.08033
2022-06-20,59.27977
2022-06-21,62.04986
2022-06-22,57.06371
2022-06-23,59.55678
2022-06-24,53.18559
2022-06-25,23.26869
2022-06-26,18.83656
2022-06-27,62.88088
2022-06-28,67.86703
2022-06-29,80.60941
2022-06-30,66.20498
2022-07-01,45.42936
2022-07-02,20.2216
2022-07-03,24.65373
2022-07-04,62.32686
2022-07-05,62.32686
2022-07-06,55.67867
2022-07-07,42.65927
2022-07-08,49.86149
2022-07-09,16.34349
2022-07-10,16.06648
2022-07-11,67.59002
2022-07-12,64.26592
2022-07-13,62.60387
2022-07-14,65.37396
2022-07-15,54.29362
2022-07-16,23.5457
2022-07-17,14.40443
2022-07-18,58.44875
2022-07-19,61.77285
2022-07-20,59.00277
2022-07-21,63.98891
2022-07-22,50.96952
2022-07-23,16.06648
2022-07-24,19.11357
2022-07-25,65.65096
2022-07-26,49.03047
2022-07-27,69.25207
2022-07-28,50.41551
2022-07-29,55.95567
2022-07-30,15.78947
2022-07-31,14.68144
2022-08-01,60.1108
2022-08-02,65.37396
2022-08-03,68.69806
2022-08-04,66.759
2022-08-05,54.01662
2022-08-06,17.72853
2022-08-07,17.45152
2022-08-08,61.49584
2022-08-09,61.21883
2022-08-10,65.92797
2022-08-11,73.68421
2022-08-12,57.89473
2022-08-13,16.62049
2022-08-14,17.45152
2022-08-15,20.77562
2022-08-16,59.27977
2022-08-17,65.65096
2022-08-18,56.23268
2022-08-19,62.88088
2022-08-20,15.23545
2022-08-21,13.29639
2022-08-22,62.88088
2022-08-23,84.48753
2022-08-24,68.69806
2022-08-25,62.60387
2022-08-26,57.89473
2022-08-27,22.71468
2022-08-28,18.83656
2022-08-29,60.38781
2022-08-30,58.44875
2022-08-31,75.90027
2022-09-01,68.69806
2022-09-02,63.98891
2022-09-03,20.2216
2022-09-04,11.91135
2022-09-05,66.48199
2022-09-06,62.88088
2022-09-07,70.63711
2022-09-08,38.50415
2022-09-09,16.34349
2022-09-10,11.91135
2022-09-11,12.74238
2022-09-12,16.34349
2022-09-13,49.03047
2022-09-14,57.89473
2022-09-15,69.52908
2022-09-16,47.36842
2022-09-17,16.8975
2022-09-18,16.62049
2022-09-19,50.96952
2022-09-20,62.60387
2022-09-21,57.61772
2022-09-22,68.69806
2022-09-23,59.27977
2022-09-24,18.28254
2022-09-25,14.12742
2022-09-26,64.54293
2022-09-27,67.86703
2022-09-28,63.15789
2022-09-29,62.32686
2022-09-30,54.57063
2022-10-01,11.35734
2022-10-02,6.64819
2022-10-03,11.63434
2022-10-04,40.72022
2022-10-05,56.23268
2022-10-06,51.52354
2022-10-07,40.1662
2022-10-08,9.69529
2022-10-09,13.29639
2022-10-10,14.95844
2022-10-11,54.01662
2022-10-12,58.17174
2022-10-13,56.50969
2022-10-14,46.26038
2022-10-15,20.2216
2022-10-16,12.46537
2022-10-17,55.67867
2022-10-18,49.58448
2022-10-19,42.10526
2022-10-20,50.96952
2022-10-21,50.96952
2022-10-22,15.51246
2022-10-23,17.72853
2022-10-24,47.09141
2022-10-25,53.4626
2022-10-26,56.50969
2022-10-27,50.1385
2022-10-28,50.1385
2022-10-29,12.46537
2022-10-30,6.9252
2022-10-31,54.01662
2022-11-01,50.96952
2022-11-02,60.38781
2022-11-03,50.69252
2022-11-04,49.30747
2022-11-05,19.39058
2022-11-06,14.95844
2022-11-07,48.75346
2022-11-08,51.52354
2022-11-09,54.01662
2022-11-10,42.38227
2022-11-11,44.87534
2022-11-12,11.63434
2022-11-13,17.45152
2022-11-14,53.18559
2022-11-15,55.12465
2022-11-16,57.06371
2022-11-17,55.40166
2022-11-18,47.09141
2022-11-19,14.68144
2022-11-20,13.85041
2022-11-21,50.69252
2022-11-22,60.94182
2022-11-23,60.66481
2022-11-24,50.69252
2022-11-25,49.86149
2022-11-26,17.45152
2022-11-27,13.29639
2022-11-28,59.00277
2022-11-29,60.94182
2022-11-30,62.04986
2022-12-01,50.96952
2022-12-02,56.7867
2022-12-03,13.5734
2022-12-04,11.63434
2022-12-05,54.57063
2022-12-06,48.19944
2022-12-07,59.00277
2022-12-08,55.95567
2022-12-09,38.50415
2022-12-10,10.80332
2022-12-11,9.69529
2022-12-12,52.63157
2022-12-13,54.84764
2022-12-14,50.1385
2022-12-15,49.86149
2022-12-16,40.44321
2022-12-17,13.01939
2022-12-18,8.58725
2022-12-19,49.03047
2022-12-20,45.70637
2022-12-21,45.15235
2022-12-22,49.30747
2022-12-23,36.01108
2022-12-24,9.41828
2022-12-25,10.52631
2022-12-26,54.29362
2022-12-27,59.27977
2022-12-28,50.1385
2022-12-29,44.59833
2022-12-30,39.61218
2022-12-31,11.63434
2023-01-01,8.03324
2023-01-02,47.64542
2023-01-03,45.15235
2023-01-04,49.86149
2023-01-05,37.95013
2023-01-06,40.99722
2023-01-07,9.69529
2023-01-08,11.08033
2023-01-09,36.8421
2023-01-10,51.52354
2023-01-11,47.64542
2023-01-12,54.57063
2023-01-13,46.53739
2023-01-14,14.95844
2023-01-15,13.01939
2023-01-16,47.09141
2023-01-17,47.36842
2023-01-18,47.36842
2023-01-19,51.80055
2023-01-20,32.40997
2023-01-21,14.68144
2023-01-22,8.86426
2023-01-23,8.58725
2023-01-24,19.11357
2023-01-25,45.70637
2023-01-26,42.38227
2023-01-27,37.11911
2023-01-28,11.08033
2023-01-29,11.35734
2023-01-30,47.09141
2023-01-31,51.52354
2023-02-01,44.32132
2023-02-02,52.63157
2023-02-03,47.64542
2023-02-04,11.63434
2023-02-05,13.5734
2023-02-06,50.41551
2023-02-07,55.12465
2023-02-08,51.80055
2023-02-09,53.18559
2023-02-10,42.93628
2023-02-11,11.91135
2023-02-12,13.01939
2023-02-13,59.55678
2023-02-14,65.65096
2023-02-15,57.61772
2023-02-16,49.86149
2023-02-17,44.87534
2023-02-18,13.5734
2023-02-19,11.08033
2023-02-20,57.61772
2023-02-21,52.90858
2023-02-22,53.73961
2023-02-23,55.95567
2023-02-24,41.27423
2023-02-25,12.46537
2023-02-26,9.97229
2023-02-27,54.01662
2023-02-28,42.38227
2023-03-01,12.18836
2023-03-02,38.78116
2023-03-03,39.61218
2023-03-04,10.80332
2023-03-05,10.2493
2023-03-06,45.42936
2023-03-07,51.80055
2023-03-08,49.30747
2023-03-09,51.52354
2023-03-10,48.75346
2023-03-11,16.06648
2023-03-12,14.95844
2023-03-13,52.90858
2023-03-14,45.98337
2023-03-15,60.38781
2023-03-16,53.4626
2023-03-17,54.57063
2023-03-18,13.29639
2023-03-19,18.28254
2023-03-20,57.89473
2023-03-21,54.29362
2023-03-22,49.86149
2023-03-23,57.61772
2023-03-24,45.70637
2023-03-25,13.5734
2023-03-26,8.03324
2023-03-27,56.23268
2023-03-28,57.89473
2023-03-29,55.12465
2023-03-30,65.92797
2023-03-31,46.8144
2023-04-01,13.01939
2023-04-02,15.78947
2023-04-03,48.75346
2023-04-04,49.30747
2023-04-05,53.4626
2023-04-06,48.47645
2023-04-07,49.30747
2023-04-08,11.63434
2023-04-09,10.2493
2023-04-10,58.17174
2023-04-11,52.35457
2023-04-12,53.18559
2023-04-13,49.30747
2023-04-14,42.65927
2023-04-15,12.18836
2023-04-16,10.80332
2023-04-17,67.03601
2023-04-18,47.09141
2023-04-19,55.12465
2023-04-20,51.24653
2023-04-21,43.21329
2023-04-22,16.34349
2023-04-23,13.29639
2023-04-24,49.30747
2023-04-25,58.17174
2023-04-26,57.89473
2023-04-27,58.44875
2023-04-28,41.55124
2023-04-29,12.18836
2023-04-30,14.40443
2023-05-01,25.48476
2023-05-02,60.38781
2023-05-03,51.24653
2023-05-04,48.75346
2023-05-05,14.95844
2023-05-06,9.97229
2023-05-07,11.08033
2023-05-08,67.03601
2023-05-09,56.23268
2023-05-10,44.32132
2023-05-11,50.1385
2023-05-12,41.55124
2023-05-13,11.35734
2023-05-14,5.26315
2023-05-15,45.70637
2023-05-16,50.41551
2023-05-17,49.86149
2023-05-18,58.44875
2023-05-19,43.21329
2023-05-20,14.95844
2023-05-21,9.97229
2023-05-22,53.18559
2023-05-23,51.52354
2023-05-24,57.06371
2023-05-25,47.92243
2023-05-26,45.70637
2023-05-27,12.18836
2023-05-28,8.03324
