date,하림주가
2021-05-10,7.32606
2021-05-11,6.22795
2021-05-12,5.96535
2021-05-13,6.53828
2021-05-14,5.40834
2021-05-15,0.99466
2021-05-16,0.91244
2021-05-17,5.78764
2021-05-18,5.10596
2021-05-19,6.3367
2021-05-20,8.15628
2021-05-21,5.75846
2021-05-22,1.34479
2021-05-23,1.0318
2021-05-24,4.92029
2021-05-25,5.86456
2021-05-26,5.82477
2021-05-27,5.34999
2021-05-28,6.42158
2021-05-29,1.82753
2021-05-30,1.70022
2021-05-31,12.63626
2021-06-01,26.01257
2021-06-02,19.39205
2021-06-03,14.10572
2021-06-04,14.0288
2021-06-05,4.79297
2021-06-06,2.95482
2021-06-07,14.01819
2021-06-08,12.00498
2021-06-09,56.24253
2021-06-10,85.94997
2021-06-11,73.85745
2021-06-12,9.55147
2021-06-13,9.28887
2021-06-14,100.0
2021-06-15,54.041
2021-06-16,38.98305
2021-06-17,27.42102
2021-06-18,20.40794
2021-06-19,3.358
2021-06-20,2.51717
2021-06-21,18.034
2021-06-22,15.33646
2021-06-23,14.31527
2021-06-24,14.96512
2021-06-25,13.66276
2021-06-26,2.18296
2021-06-27,1.68695
2021-06-28,12.18535
2021-06-29,11.49571
2021-06-30,10.47452
2021-07-01,9.74509
2021-07-02,9.10055
2021-07-03,1.54107
2021-07-04,1.27582
2021-07-05,9.90159
2021-07-06,10.27824
2021-07-07,8.82469
2021-07-08,9.37906
2021-07-09,8.97588
2021-07-10,1.40845
2021-07-11,1.51189
2021-07-12,8.95997
2021-07-13,7.84594
2021-07-14,6.76639
2021-07-15,6.98124
2021-07-16,6.31813
2021-07-17,0.95488
2021-07-18,0.94161
2021-07-19,6.46401
2021-07-20,5.88313
2021-07-21,7.11121
2021-07-22,6.76374
2021-07-23,6.29691
2021-07-24,0.80634
2021-07-25,0.95488
2021-07-26,5.67358
2021-07-27,6.29691
2021-07-28,7.81942
2021-07-29,6.67621
2021-07-30,5.54892
2021-07-31,0.85674
2021-08-01,1.10341
2021-08-02,7.65231
2021-08-03,6.63908
2021-08-04,6.41627
2021-08-05,5.76377
2021-08-06,5.70276
2021-08-07,0.72677
2021-08-08,0.97875
2021-08-09,6.57542
2021-08-10,6.28365
2021-08-11,4.98925
2021-08-12,4.77971
2021-08-13,4.75849
2021-08-14,0.69228
2021-08-15,0.53579
2021-08-16,0.97344
2021-08-17,4.80358
2021-08-18,9.9175
2021-08-19,26.38391
2021-08-20,13.45587
2021-08-21,1.46945
2021-08-22,1.1432
2021-08-23,9.18543
2021-08-24,7.91225
2021-08-25,6.87249
2021-08-26,6.27304
2021-08-27,6.11389
2021-08-28,0.88591
2021-08-29,0.73207
2021-08-30,6.22795
2021-08-31,5.49057
2021-09-01,5.72398
2021-09-02,5.34999
2021-09-03,5.34999
2021-09-04,0.61802
2021-09-05,0.56762
2021-09-06,5.17227
2021-09-07,5.89639
2021-09-08,5.12188
2021-09-09,4.58343
2021-09-10,4.37123
2021-09-11,0.5968
2021-09-12,0.50131
2021-09-13,4.47998
2021-09-14,4.29962
2021-09-15,4.02907
2021-09-16,3.54897
2021-09-17,3.57815
2021-09-18,0.49335
2021-09-19,0.39521
2021-09-20,0.29707
2021-09-21,0.39786
2021-09-22,0.41643
2021-09-23,3.96275
2021-09-24,3.69751
2021-09-25,0.5968
2021-09-26,0.45356
2021-09-27,4.20678
2021-09-28,3.55958
2021-09-29,3.62855
2021-09-30,3.81422
2021-10-01,3.48001
2021-10-02,0.43765
2021-10-03,0.37399
2021-10-04,0.6578
2021-10-05,3.65772
2021-10-06,4.56751
2021-10-07,5.13248
2021-10-08,3.86727
2021-10-09,0.6021
2021-10-10,0.38991
2021-10-11,0.75064
2021-10-12,3.77178
2021-10-13,3.76117
2021-10-14,4.3341
2021-10-15,4.23861
2021-10-16,0.68433
2021-10-17,0.65515
2021-10-18,4.74788
2021-10-19,4.26248
2021-10-20,3.61794
2021-10-21,3.20415
2021-10-22,3.15906
2021-10-23,0.67106
2021-10-24,0.57558
2021-10-25,3.93623
2021-10-26,4.07416
2021-10-27,4.7134
2021-10-28,4.70014
2021-10-29,3.51184
2021-10-30,0.52783
2021-10-31,0.57823
2021-11-01,3.27842
2021-11-02,3.62324
2021-11-03,3.67894
2021-11-04,3.75056
2021-11-05,3.23068
2021-11-06,0.68963
2021-11-07,0.60741
2021-11-08,3.76382
2021-11-09,4.34471
2021-11-10,3.95745
2021-11-11,3.854
2021-11-12,4.02111
2021-11-13,0.94161
2021-11-14,0.79838
2021-11-15,4.2784
2021-11-16,3.77708
2021-11-17,3.76647
2021-11-18,3.77178
2021-11-19,4.18556
2021-11-20,1.1379
2021-11-21,1.1989
2021-11-22,6.01045
2021-11-23,4.54895
2021-11-24,3.84074
2021-11-25,3.86992
2021-11-26,3.4747
2021-11-27,0.72942
2021-11-28,0.78247
2021-11-29,3.85666
2021-11-30,4.24126
2021-12-01,4.07946
2021-12-02,4.07416
2021-12-03,3.65772
2021-12-04,0.76921
2021-12-05,0.73472
2021-12-06,4.34736
2021-12-07,4.1723
2021-12-08,4.05029
2021-12-09,4.13251
2021-12-10,3.65507
2021-12-11,0.62067
2021-12-12,0.67372
2021-12-13,4.58078
2021-12-14,3.95745
2021-12-15,3.88318
2021-12-16,3.67629
2021-12-17,3.64711
2021-12-18,0.55701
2021-12-19,0.45356
2021-12-20,3.3633
2021-12-21,3.46409
2021-12-22,3.49858
2021-12-23,3.42431
2021-12-24,3.34739
2021-12-25,0.58884
2021-12-26,0.58088
2021-12-27,3.54897
2021-12-28,3.44553
2021-12-29,3.36861
2021-12-30,2.88851
2021-12-31,1.14585
2022-01-01,0.40051
2022-01-02,0.59945
2022-01-03,3.88583
2022-01-04,3.76647
2022-01-05,3.34473
2022-01-06,4.32084
2022-01-07,3.93623
2022-01-08,0.68433
2022-01-09,0.59414
2022-01-10,3.53571
2022-01-11,3.39778
2022-01-12,3.72934
2022-01-13,3.32351
2022-01-14,2.96543
2022-01-15,0.67106
2022-01-16,0.77451
2022-01-17,3.31556
2022-01-18,3.06357
2022-01-19,2.96543
2022-01-20,2.99726
2022-01-21,2.75589
2022-01-22,0.52253
2022-01-23,0.58619
2022-01-24,3.11928
2022-01-25,3.18559
2022-01-26,3.08479
2022-01-27,3.42431
2022-01-28,3.44553
2022-01-29,0.57292
2022-01-30,0.40317
2022-01-31,0.41378
2022-02-01,0.46683
2022-02-02,0.41112
2022-02-03,3.90971
2022-02-04,4.08477
2022-02-05,0.72942
2022-02-06,0.63658
2022-02-07,3.72669
2022-02-08,3.53041
2022-02-09,3.78504
2022-02-10,3.87788
2022-02-11,3.82217
2022-02-12,0.78247
2022-02-13,0.82491
2022-02-14,3.86461
2022-02-15,3.53041
2022-02-16,4.59139
2022-02-17,3.94684
2022-02-18,3.82217
2022-02-19,0.66576
2022-02-20,0.59149
2022-02-21,3.78769
2022-02-22,3.66038
2022-02-23,4.18821
2022-02-24,4.04498
2022-02-25,3.93623
2022-02-26,0.74799
2022-02-27,0.56497
2022-02-28,3.65507
2022-03-01,0.63393
2022-03-02,5.74255
2022-03-03,5.05822
2022-03-04,4.73727
2022-03-05,0.74799
2022-03-06,0.62332
2022-03-07,4.30227
2022-03-08,3.87257
2022-03-09,0.66311
2022-03-10,4.42428
2022-03-11,3.98928
2022-03-12,0.54375
2022-03-13,0.64189
2022-03-14,4.05559
2022-03-15,3.6869
2022-03-16,7.07408
2022-03-17,7.19874
2022-03-18,4.96538
2022-03-19,1.12994
2022-03-20,1.30765
2022-03-21,4.96803
2022-03-22,6.90432
2022-03-23,6.20673
2022-03-24,17.14012
2022-03-25,9.72918
2022-03-26,2.03973
2022-03-27,1.1936
2022-03-28,6.8831
2022-03-29,6.5542
2022-03-30,6.54094
2022-03-31,5.97596
2022-04-01,13.84843
2022-04-02,2.10074
2022-04-03,2.01851
2022-04-04,10.20662
2022-04-05,7.40829
2022-04-06,6.62581
2022-04-07,5.90965
2022-04-08,5.22002
2022-04-09,0.95222
2022-04-10,0.91774
2022-04-11,5.99188
2022-04-12,5.08474
2022-04-13,5.47465
2022-04-14,5.72398
2022-04-15,6.76639
2022-04-16,1.49067
2022-04-17,1.5172
2022-04-18,29.81353
2022-04-19,18.16397
2022-04-20,14.63356
2022-04-21,13.34712
2022-04-22,12.91477
2022-04-23,3.38717
2022-04-24,3.13254
2022-04-25,22.76862
2022-04-26,30.83207
2022-04-27,69.43582
2022-04-28,37.3067
2022-04-29,22.50338
2022-04-30,3.05031
2022-05-01,2.67632
2022-05-02,23.86408
2022-05-03,27.58282
2022-05-04,17.44781
2022-05-05,2.85934
2022-05-06,15.0606
2022-05-07,2.2758
2022-05-08,2.114
2022-05-09,24.64125
2022-05-10,17.91729
2022-05-11,13.48505
2022-05-12,13.35508
2022-05-13,12.57526
2022-05-14,2.0079
2022-05-15,1.63921
2022-05-16,17.13747
2022-05-17,13.30203
2022-05-18,13.17206
2022-05-19,11.19333
2022-05-20,12.00233
2022-05-21,1.64982
2022-05-22,1.40845
2022-05-23,9.67083
2022-05-24,24.20625
2022-05-25,18.34434
2022-05-26,12.32593
2022-05-27,18.48492
2022-05-28,2.68693
2022-05-29,2.73467
2022-05-30,17.62287
2022-05-31,14.42932
2022-06-01,2.3368
2022-06-02,13.02617
2022-06-03,11.67608
2022-06-04,1.63656
2022-06-05,1.29439
2022-06-06,1.7957
2022-06-07,10.41086
2022-06-08,9.90689
2022-06-09,8.87509
2022-06-10,8.85652
2022-06-11,1.44823
2022-06-12,1.15381
2022-06-13,12.10843
2022-06-14,10.25967
2022-06-15,9.56738
2022-06-16,9.9175
2022-06-17,8.30481
2022-06-18,1.0875
2022-06-19,0.93896
2022-06-20,8.97854
2022-06-21,8.09527
2022-06-22,8.1271
2022-06-23,8.4003
2022-06-24,8.90427
2022-06-25,1.0875
2022-06-26,0.87265
2022-06-27,9.39232
2022-06-28,8.62046
2022-06-29,7.82472
2022-06-30,7.06082
2022-07-01,6.64173
2022-07-02,0.8196
2022-07-03,0.69228
2022-07-04,7.00246
2022-07-05,7.41094
2022-07-06,6.47462
2022-07-07,6.62051
2022-07-08,6.97859
2022-07-09,0.92039
2022-07-10,0.89122
2022-07-11,7.70006
2022-07-12,6.85127
2022-07-13,6.57011
2022-07-14,7.97591
2022-07-15,7.3685
2022-07-16,1.23869
2022-07-17,1.02384
2022-07-18,7.19344
2022-07-19,6.16959
2022-07-20,6.40831
2022-07-21,5.83538
2022-07-22,6.17225
2022-07-23,0.90448
2022-07-24,0.8196
2022-07-25,5.43752
2022-07-26,5.24389
2022-07-27,4.69748
2022-07-28,4.80889
2022-07-29,4.99191
2022-07-30,0.8196
2022-07-31,0.73207
2022-08-01,4.96008
2022-08-02,4.46142
2022-08-03,5.33407
2022-08-04,4.94416
2022-08-05,5.00251
2022-08-06,0.84082
2022-08-07,0.64985
2022-08-08,5.40303
2022-08-09,10.59918
2022-08-10,6.51706
2022-08-11,7.76371
2022-08-12,5.89109
2022-08-13,0.80634
2022-08-14,0.67372
2022-08-15,0.89122
2022-08-16,6.20407
2022-08-17,6.09798
2022-08-18,5.01843
2022-08-19,5.61788
2022-08-20,0.89652
2022-08-21,0.7082
2022-08-22,5.40569
2022-08-23,4.88846
2022-08-24,4.7187
2022-08-25,7.04755
2022-08-26,5.35264
2022-08-27,0.59414
2022-08-28,0.45622
2022-08-29,4.85133
2022-08-30,4.54099
2022-08-31,4.40837
2022-09-01,3.54367
2022-09-02,3.66038
2022-09-03,0.42173
2022-09-04,0.45356
2022-09-05,3.60998
2022-09-06,3.5755
2022-09-07,3.6365
2022-09-08,3.3633
2022-09-09,0.41908
2022-09-10,0.36869
2022-09-11,0.39786
2022-09-12,0.50661
2022-09-13,4.32614
2022-09-14,3.64446
2022-09-15,3.76117
2022-09-16,3.29434
2022-09-17,0.55436
2022-09-18,0.45887
2022-09-19,3.62855
2022-09-20,3.53306
2022-09-21,3.53836
2022-09-22,4.26513
2022-09-23,3.38717
2022-09-24,0.40317
2022-09-25,0.37134
2022-09-26,4.09538
2022-09-27,3.88849
2022-09-28,4.39776
2022-09-29,4.11394
2022-09-30,3.72403
2022-10-01,0.34481
2022-10-02,0.36603
2022-10-03,0.36338
2022-10-04,3.85931
2022-10-05,3.76647
2022-10-06,3.39778
2022-10-07,3.24925
2022-10-08,0.3846
2022-10-09,0.3342
2022-10-10,0.40051
2022-10-11,3.18028
2022-10-12,3.18293
2022-10-13,3.01053
2022-10-14,3.29699
2022-10-15,0.4403
2022-10-16,0.36338
2022-10-17,3.51184
2022-10-18,3.61794
2022-10-19,3.66568
2022-10-20,3.02644
2022-10-21,2.67632
2022-10-22,0.33155
2022-10-23,0.28646
2022-10-24,2.88851
2022-10-25,2.80894
2022-10-26,2.7161
2022-10-27,2.84607
2022-10-28,2.70019
2022-10-29,0.38195
2022-10-30,0.35542
2022-10-31,3.48797
2022-11-01,3.38452
2022-11-02,3.27842
2022-11-03,3.1458
2022-11-04,3.61263
2022-11-05,0.54109
2022-11-06,0.5464
2022-11-07,3.74791
2022-11-08,3.55693
2022-11-09,3.38452
2022-11-10,3.49327
2022-11-11,4.53303
2022-11-12,0.74799
2022-11-13,0.80103
2022-11-14,4.92294
2022-11-15,4.15373
2022-11-16,4.26779
2022-11-17,3.45879
2022-11-18,3.48266
2022-11-19,0.71616
2022-11-20,0.72411
2022-11-21,4.4402
2022-11-22,3.39248
2022-11-23,3.793
2022-11-24,3.88053
2022-11-25,3.60733
2022-11-26,0.64719
2022-11-27,0.57558
2022-11-28,3.25986
2022-11-29,3.57019
2022-11-30,3.11928
2022-12-01,3.01318
2022-12-02,2.76385
2022-12-03,0.7586
2022-12-04,0.5517
2022-12-05,3.49327
2022-12-06,2.77976
2022-12-07,2.96543
2022-12-08,2.75854
2022-12-09,3.02909
2022-12-10,0.42969
2022-12-11,0.40317
2022-12-12,2.6047
2022-12-13,2.87525
2022-12-14,2.91238
2022-12-15,2.56757
2022-12-16,2.37659
2022-12-17,0.41112
2022-12-18,0.26524
2022-12-19,2.3368
2022-12-20,2.29967
2022-12-21,2.72406
2022-12-22,2.85934
2022-12-23,2.31293
2022-12-24,0.35808
2022-12-25,0.32359
2022-12-26,2.43494
2022-12-27,2.3368
2022-12-28,2.58879
2022-12-29,2.31028
2022-12-30,1.07689
2022-12-31,0.30768
2023-01-01,0.30768
2023-01-02,2.15909
2023-01-03,2.36598
2023-01-04,2.42964
2023-01-05,2.54635
2023-01-06,2.68693
2023-01-07,0.5968
2023-01-08,0.34216
2023-01-09,2.93626
2023-01-10,2.8222
2023-01-11,2.93891
2023-01-12,2.90177
2023-01-13,2.984
2023-01-14,0.51457
2023-01-15,0.43234
2023-01-16,3.28373
2023-01-17,2.76119
2023-01-18,2.62327
2023-01-19,2.67897
2023-01-20,2.33946
2023-01-21,0.64719
2023-01-22,0.30237
2023-01-23,0.51457
2023-01-24,0.69228
2023-01-25,3.9601
2023-01-26,3.70812
2023-01-27,3.4694
2023-01-28,0.6525
2023-01-29,0.52518
2023-01-30,3.58345
2023-01-31,3.06888
2023-02-01,3.28373
2023-02-02,3.53306
2023-02-03,3.66038
2023-02-04,0.52783
2023-02-05,0.51457
2023-02-06,3.72934
2023-02-07,4.03172
2023-02-08,4.26779
2023-02-09,4.32614
2023-02-10,4.02907
2023-02-11,0.53314
2023-02-12,0.48539
2023-02-13,3.76913
2023-02-14,3.55162
2023-02-15,3.33678
2023-02-16,3.24659
2023-02-17,3.15641
2023-02-18,0.54109
2023-02-19,0.46417
2023-02-20,4.1723
2023-02-21,4.60199
2023-02-22,3.97071
2023-02-23,4.36062
2023-02-24,3.76117
2023-02-25,0.71881
2023-02-26,0.55966
2023-02-27,4.05824
2023-02-28,4.24922
2023-03-01,0.88857
2023-03-02,3.55958
2023-03-03,4.03702
2023-03-04,0.72942
2023-03-05,0.57292
2023-03-06,4.24391
2023-03-07,5.22797
2023-03-08,3.93093
2023-03-09,3.53306
2023-03-10,3.05031
2023-03-11,0.52253
2023-03-12,0.52518
2023-03-13,3.58611
2023-03-14,3.70547
2023-03-15,3.93093
2023-03-16,3.33147
2023-03-17,3.33678
2023-03-18,0.53844
2023-03-19,0.42173
2023-03-20,3.02379
2023-03-21,2.89382
2023-03-22,2.99196
2023-03-23,2.73998
2023-03-24,2.85934
2023-03-25,0.53314
2023-03-26,0.3289
2023-03-27,2.75059
2023-03-28,3.38983
2023-03-29,3.54897
2023-03-30,3.9601
2023-03-31,4.03702
2023-04-01,0.67902
2023-04-02,0.56497
2023-04-03,4.97069
2023-04-04,4.0158
2023-04-05,4.04233
2023-04-06,3.43492
2023-04-07,3.38717
2023-04-08,0.63658
2023-04-09,0.50927
2023-04-10,3.56489
2023-04-11,3.83544
2023-04-12,3.90175
2023-04-13,3.95214
2023-04-14,4.49324
2023-04-15,1.04241
2023-04-16,0.46683
2023-04-17,3.99989
2023-04-18,3.76382
2023-04-19,4.36327
2023-04-20,3.95214
2023-04-21,6.10063
2023-04-22,0.90713
2023-04-23,0.74003
2023-04-24,10.08461
2023-04-25,9.1032
2023-04-26,8.99445
2023-04-27,7.34993
2023-04-28,6.83536
2023-04-29,1.41375
2023-04-30,1.06097
2023-05-01,1.93098
2023-05-02,5.18819
2023-05-03,4.49324
2023-05-04,4.37123
2023-05-05,0.88326
2023-05-06,0.77451
2023-05-07,0.63393
2023-05-08,4.90437
2023-05-09,4.13516
2023-05-10,3.48797
2023-05-11,4.45346
2023-05-12,3.75321
2023-05-13,0.6525
2023-05-14,0.56762
2023-05-15,3.81422
2023-05-16,4.11394
2023-05-17,4.53834
2023-05-18,4.02376
2023-05-19,3.48531
2023-05-20,0.56497
2023-05-21,0.45622
2023-05-22,4.54364
2023-05-23,3.98132
2023-05-24,4.42693
2023-05-25,3.43226
2023-05-26,3.29434
2023-05-27,0.44295
2023-05-28,0.4403
2023-05-29,0.80369
