date,KODEX코스닥150선물인버스
2020-10-08,8.70751
2020-10-09,2.20788
2020-10-10,1.71173
2020-10-11,1.29
2020-10-12,9.05482
2020-10-13,10.19598
2020-10-14,15.10791
2020-10-15,24.23716
2020-10-16,23.14562
2020-10-17,3.32423
2020-10-18,3.10096
2020-10-19,16.24906
2020-10-20,22.10369
2020-10-21,14.38848
2020-10-22,22.35177
2020-10-23,19.15157
2020-10-24,4.98635
2020-10-25,4.61423
2020-10-26,54.13048
2020-10-27,43.53758
2020-10-28,38.7993
2020-10-29,44.60431
2020-10-30,33.11833
2020-10-31,7.49193
2020-11-01,6.00347
2020-11-02,21.1858
2020-11-03,18.9283
2020-11-04,20.8385
2020-11-05,21.26023
2020-11-06,21.26023
2020-11-07,3.37385
2020-11-08,3.94443
2020-11-09,22.27735
2020-11-10,24.11312
2020-11-11,20.31753
2020-11-12,18.55618
2020-11-13,17.43984
2020-11-14,3.20019
2020-11-15,2.97692
2020-11-16,14.14041
2020-11-17,14.58695
2020-11-18,15.75291
2020-11-19,12.57752
2020-11-20,13.54502
2020-11-21,2.70404
2020-11-22,2.82808
2020-11-23,12.37906
2020-11-24,10.86579
2020-11-25,13.69387
2020-11-26,12.99925
2020-11-27,13.37137
2020-11-28,2.30711
2020-11-29,1.16596
2020-11-30,12.90002
2020-12-01,10.81617
2020-12-02,10.96502
2020-12-03,13.02406
2020-12-04,13.81791
2020-12-05,3.10096
2020-12-06,3.05135
2020-12-07,19.12676
2020-12-08,24.16273
2020-12-09,13.94194
2020-12-10,15.52964
2020-12-11,13.19771
2020-12-12,2.48077
2020-12-13,2.95212
2020-12-14,15.28156
2020-12-15,13.37137
2020-12-16,14.01637
2020-12-17,13.09848
2020-12-18,10.69213
2020-12-19,1.91019
2020-12-20,2.62962
2020-12-21,16.0506
2020-12-22,19.42446
2020-12-23,14.88464
2020-12-24,10.51848
2020-12-25,1.83577
2020-12-26,2.35673
2020-12-27,2.18308
2020-12-28,11.13867
2020-12-29,16.74522
2020-12-30,13.4706
2020-12-31,2.2575
2021-01-01,1.66211
2021-01-02,1.26519
2021-01-03,1.81096
2021-01-04,13.4706
2021-01-05,13.29694
2021-01-06,13.54502
2021-01-07,11.28752
2021-01-08,11.2379
2021-01-09,2.9025
2021-01-10,1.76134
2021-01-11,18.53138
2021-01-12,16.81964
2021-01-13,13.56983
2021-01-14,13.27214
2021-01-15,15.30637
2021-01-16,3.00173
2021-01-17,3.00173
2021-01-18,16.59637
2021-01-19,11.63483
2021-01-20,12.72637
2021-01-21,11.78367
2021-01-22,9.35251
2021-01-23,1.86058
2021-01-24,1.29
2021-01-25,9.17886
2021-01-26,10.64252
2021-01-27,12.92483
2021-01-28,15.10791
2021-01-29,18.53138
2021-01-30,3.89481
2021-01-31,3.44827
2021-02-01,14.88464
2021-02-02,11.90771
2021-02-03,10.34482
2021-02-04,11.46117
2021-02-05,8.70751
2021-02-06,0.9923
2021-02-07,0.9923
2021-02-08,6.99578
2021-02-09,7.93847
2021-02-10,7.61597
2021-02-11,1.01711
2021-02-12,0.69461
2021-02-13,1.04192
2021-02-14,0.81865
2021-02-15,6.49962
2021-02-16,7.56636
2021-02-17,7.02059
2021-02-18,8.73232
2021-02-19,7.76482
2021-02-20,0.9923
2021-02-21,1.21557
2021-02-22,6.20193
2021-02-23,8.9804
2021-02-24,12.03175
2021-02-25,9.07963
2021-02-26,11.53559
2021-02-27,2.00942
2021-02-28,1.38923
2021-03-01,1.36442
2021-03-02,7.44232
2021-03-03,5.1352
2021-03-04,6.84693
2021-03-05,7.59116
2021-03-06,1.01711
2021-03-07,1.01711
2021-03-08,7.14462
2021-03-09,10.9154
2021-03-10,8.78193
2021-03-11,6.7477
2021-03-12,5.7802
2021-03-13,1.31481
2021-03-14,0.91788
2021-03-15,5.18481
2021-03-16,6.89655
2021-03-17,5.23443
2021-03-18,4.98635
2021-03-19,6.05308
2021-03-20,1.11634
2021-03-21,0.91788
2021-03-22,5.53212
2021-03-23,4.86231
2021-03-24,5.80501
2021-03-25,4.61423
2021-03-26,4.73827
2021-03-27,0.62019
2021-03-28,0.24807
2021-03-29,2.82808
2021-03-30,3.27462
2021-03-31,3.52269
2021-04-01,4.21731
2021-04-02,3.99404
2021-04-03,0.76903
2021-04-04,0.69461
2021-04-05,3.49789
2021-04-06,4.66385
2021-04-07,4.01885
2021-04-08,4.98635
2021-04-09,5.1352
2021-04-10,1.14115
2021-04-11,0.74423
2021-04-12,7.16943
2021-04-13,8.11213
2021-04-14,7.21905
2021-04-15,5.08558
2021-04-16,5.48251
2021-04-17,1.21557
2021-04-18,0.79384
2021-04-19,8.18655
2021-04-20,6.79732
2021-04-21,7.19424
2021-04-22,5.06077
2021-04-23,4.14289
2021-04-24,0.89307
2021-04-25,0.54577
2021-04-26,4.14289
2021-04-27,4.58943
2021-04-28,5.53212
2021-04-29,6.32597
2021-04-30,8.55867
2021-05-01,1.56288
2021-05-02,1.66211
2021-05-03,15.62887
2021-05-04,16.0258
2021-05-05,2.10865
2021-05-06,8.93078
2021-05-07,5.70578
2021-05-08,1.06673
2021-05-09,0.89307
2021-05-10,5.92904
2021-05-11,7.96328
2021-05-12,8.23616
2021-05-13,10.46886
2021-05-14,6.17712
2021-05-15,0.62019
2021-05-16,0.69461
2021-05-17,6.82212
2021-05-18,4.4902
2021-05-19,0.69461
2021-05-20,5.33366
2021-05-21,4.8127
2021-05-22,0.47134
2021-05-23,0.39692
2021-05-24,6.47482
2021-05-25,4.71347
2021-05-26,2.75365
2021-05-27,3.91962
2021-05-28,3.05135
2021-05-29,0.47134
2021-05-30,0.27288
2021-05-31,3.67154
2021-06-01,3.27462
2021-06-02,2.82808
2021-06-03,3.47308
2021-06-04,3.00173
2021-06-05,0.3473
2021-06-06,0.12403
2021-06-07,3.49789
2021-06-08,2.45596
2021-06-09,2.23269
2021-06-10,3.47308
2021-06-11,2.53038
2021-06-12,0.22326
2021-06-13,0.12403
2021-06-14,3.05135
2021-06-15,2.45596
2021-06-16,2.70404
2021-06-17,4.01885
2021-06-18,5.75539
2021-06-19,1.76134
2021-06-20,0.84346
2021-06-21,5.11039
2021-06-22,3.5475
2021-06-23,3.79558
2021-06-24,4.11808
2021-06-25,3.64673
2021-06-26,0.645
2021-06-27,0.47134
2021-06-28,3.42346
2021-06-29,4.61423
2021-06-30,3.94443
2021-07-01,5.80501
2021-07-02,4.76308
2021-07-03,0.9923
2021-07-04,0.47134
2021-07-05,4.34135
2021-07-06,5.1352
2021-07-07,5.95385
2021-07-08,6.32597
2021-07-09,7.51674
2021-07-10,1.36442
2021-07-11,0.54577
2021-07-12,4.46539
2021-07-13,3.84519
2021-07-14,3.37385
2021-07-15,4.93674
2021-07-16,7.21905
2021-07-17,0.89307
2021-07-18,1.01711
2021-07-19,7.11982
2021-07-20,8.78193
2021-07-21,5.75539
2021-07-22,6.05308
2021-07-23,6.45001
2021-07-24,0.69461
2021-07-25,0.47134
2021-07-26,6.59885
2021-07-27,4.04366
2021-07-28,4.98635
2021-07-29,4.44058
2021-07-30,4.71347
2021-07-31,0.94269
2021-08-01,0.57057
2021-08-02,4.4902
2021-08-03,4.515
2021-08-04,3.17539
2021-08-05,4.73827
2021-08-06,3.44827
2021-08-07,0.27288
2021-08-08,0.54577
2021-08-09,4.24212
2021-08-10,3.20019
2021-08-11,4.41577
2021-08-12,3.05135
2021-08-13,5.30885
2021-08-14,0.47134
2021-08-15,0.57057
2021-08-16,0.49615
2021-08-17,7.14462
2021-08-18,4.61423
2021-08-19,7.16943
2021-08-20,6.67328
2021-08-21,0.71942
2021-08-22,0.9675
2021-08-23,7.51674
2021-08-24,4.71347
2021-08-25,5.97866
2021-08-26,6.79732
2021-08-27,7.54155
2021-08-28,0.91788
2021-08-29,0.62019
2021-08-30,5.68097
2021-08-31,6.20193
2021-09-01,5.95385
2021-09-02,4.4902
2021-09-03,3.64673
2021-09-04,0.29769
2021-09-05,0.29769
2021-09-06,4.29173
2021-09-07,4.29173
2021-09-08,5.87943
2021-09-09,7.83924
2021-09-10,6.92135
2021-09-11,1.04192
2021-09-12,0.94269
2021-09-13,6.30116
2021-09-14,4.58943
2021-09-15,5.65616
2021-09-16,6.72289
2021-09-17,6.72289
2021-09-18,0.44653
2021-09-19,0.39692
2021-09-20,0.81865
2021-09-21,0.84346
2021-09-22,0.84346
2021-09-23,8.85636
2021-09-24,5.48251
2021-09-25,0.47134
2021-09-26,0.71942
2021-09-27,5.70578
2021-09-28,7.69039
2021-09-29,11.26271
2021-09-30,6.57405
2021-10-01,9.10444
2021-10-02,1.51327
2021-10-03,0.81865
2021-10-04,0.9923
2021-10-05,10.29521
2021-10-06,10.24559
2021-10-07,6.82212
2021-10-08,4.86231
2021-10-09,0.71942
2021-10-10,0.57057
2021-10-11,0.84346
2021-10-12,4.73827
2021-10-13,4.61423
2021-10-14,4.29173
2021-10-15,4.09327
2021-10-16,0.42173
2021-10-17,0.29769
2021-10-18,2.75365
2021-10-19,3.79558
2021-10-20,3.47308
2021-10-21,3.96923
2021-10-22,3.94443
2021-10-23,0.44653
2021-10-24,0.37211
2021-10-25,4.46539
2021-10-26,3.64673
2021-10-27,3.17539
2021-10-28,3.10096
2021-10-29,2.75365
2021-10-30,0.44653
2021-10-31,0.27288
2021-11-01,3.15058
2021-11-02,3.42346
2021-11-03,3.82039
2021-11-04,4.29173
2021-11-05,5.33366
2021-11-06,0.59538
2021-11-07,0.44653
2021-11-08,3.99404
2021-11-09,4.56462
2021-11-10,5.60654
2021-11-11,6.67328
2021-11-12,5.16
2021-11-13,0.81865
2021-11-14,0.3473
2021-11-15,6.77251
2021-11-16,8.11213
2021-11-17,3.96923
2021-11-18,4.34135
2021-11-19,5.38327
2021-11-20,0.94269
2021-11-21,1.21557
2021-11-22,5.97866
2021-11-23,7.0702
2021-11-24,5.11039
2021-11-25,4.09327
2021-11-26,4.8127
2021-11-27,1.21557
2021-11-28,1.36442
2021-11-29,7.83924
2021-11-30,8.80674
2021-12-01,6.94616
2021-12-02,6.22674
2021-12-03,5.48251
2021-12-04,1.56288
2021-12-05,0.9675
2021-12-06,5.48251
2021-12-07,4.4902
2021-12-08,4.4902
2021-12-09,6.40039
2021-12-10,5.95385
2021-12-11,0.89307
2021-12-12,0.74423
2021-12-13,5.63135
2021-12-14,6.07789
2021-12-15,5.55693
2021-12-16,6.37558
2021-12-17,5.03597
2021-12-18,0.76903
2021-12-19,0.44653
2021-12-20,7.21905
2021-12-21,6.05308
2021-12-22,3.94443
2021-12-23,3.34904
2021-12-24,3.42346
2021-12-25,0.39692
2021-12-26,0.39692
2021-12-27,4.01885
2021-12-28,5.80501
2021-12-29,3.99404
2021-12-30,4.1677
2021-12-31,0.9675
2022-01-01,0.19846
2022-01-02,0.24807
2022-01-03,4.63904
2022-01-04,4.4902
2022-01-05,5.97866
2022-01-06,5.80501
2022-01-07,3.225
2022-01-08,0.6698
2022-01-09,0.37211
2022-01-10,5.87943
2022-01-11,6.05308
2022-01-12,3.32423
2022-01-13,3.20019
2022-01-14,3.96923
2022-01-15,0.49615
2022-01-16,0.42173
2022-01-17,4.78789
2022-01-18,4.58943
2022-01-19,5.80501
2022-01-20,4.88712
2022-01-21,4.44058
2022-01-22,1.53807
2022-01-23,0.81865
2022-01-24,9.12924
2022-01-25,9.82386
2022-01-26,8.06251
2022-01-27,12.90002
2022-01-28,6.45001
2022-01-29,0.9675
2022-01-30,0.39692
2022-01-31,0.3225
2022-02-01,0.24807
2022-02-02,0.645
2022-02-03,3.74596
2022-02-04,3.42346
2022-02-05,0.29769
2022-02-06,0.54577
2022-02-07,3.47308
2022-02-08,2.53038
2022-02-09,2.95212
2022-02-10,3.79558
2022-02-11,3.34904
2022-02-12,0.89307
2022-02-13,0.49615
2022-02-14,5.4577
2022-02-15,5.18481
2022-02-16,4.88712
2022-02-17,5.30885
2022-02-18,3.72116
2022-02-19,0.42173
2022-02-20,0.47134
2022-02-21,4.24212
2022-02-22,4.11808
2022-02-23,2.85289
2022-02-24,5.23443
2022-02-25,3.07615
2022-02-26,0.49615
2022-02-27,0.29769
2022-02-28,3.00173
2022-03-01,0.42173
2022-03-02,3.67154
2022-03-03,4.34135
2022-03-04,4.515
2022-03-05,0.91788
2022-03-06,0.81865
2022-03-07,4.76308
2022-03-08,4.09327
2022-03-09,0.6698
2022-03-10,3.27462
2022-03-11,3.79558
2022-03-12,0.79384
2022-03-13,0.59538
2022-03-14,5.01116
2022-03-15,5.40808
2022-03-16,3.96923
2022-03-17,3.27462
2022-03-18,3.27462
2022-03-19,0.49615
2022-03-20,0.44653
2022-03-21,3.15058
2022-03-22,1.95981
2022-03-23,2.18308
2022-03-24,2.70404
2022-03-25,2.33192
2022-03-26,0.22326
2022-03-27,0.47134
2022-03-28,2.92731
2022-03-29,2.72885
2022-03-30,3.37385
2022-03-31,2.30711
2022-04-01,1.76134
2022-04-02,0.42173
2022-04-03,0.24807
2022-04-04,2.48077
2022-04-05,1.88538
2022-04-06,3.15058
2022-04-07,4.1925
2022-04-08,3.74596
2022-04-09,0.81865
2022-04-10,0.37211
2022-04-11,4.96154
2022-04-12,4.78789
2022-04-13,4.44058
2022-04-14,4.4902
2022-04-15,4.4902
2022-04-16,0.27288
2022-04-17,0.37211
2022-04-18,3.72116
2022-04-19,3.79558
2022-04-20,4.09327
2022-04-21,3.32423
2022-04-22,3.52269
2022-04-23,0.39692
2022-04-24,0.19846
2022-04-25,5.65616
2022-04-26,4.24212
2022-04-27,4.8375
2022-04-28,4.39096
2022-04-29,3.29942
2022-04-30,0.69461
2022-05-01,0.47134
2022-05-02,3.42346
2022-05-03,3.77077
2022-05-04,3.39866
2022-05-05,0.6698
2022-05-06,4.14289
2022-05-07,0.69461
2022-05-08,0.39692
2022-05-09,6.47482
2022-05-10,6.27635
2022-05-11,4.68866
2022-05-12,8.31059
2022-05-13,5.08558
2022-05-14,0.59538
2022-05-15,0.52096
2022-05-16,3.89481
2022-05-17,2.82808
2022-05-18,3.07615
2022-05-19,5.23443
2022-05-20,3.20019
2022-05-21,0.39692
2022-05-22,0.37211
2022-05-23,3.91962
2022-05-24,4.1925
2022-05-25,3.72116
2022-05-26,4.71347
2022-05-27,2.80327
2022-05-28,0.52096
2022-05-29,0.3225
2022-05-30,2.18308
2022-05-31,3.37385
2022-06-01,0.74423
2022-06-02,2.50558
2022-06-03,2.45596
2022-06-04,0.3473
2022-06-05,0.14884
2022-06-06,0.29769
2022-06-07,2.77846
2022-06-08,2.80327
2022-06-09,2.08385
2022-06-10,2.60481
2022-06-11,0.86827
2022-06-12,1.06673
2022-06-13,7.04539
2022-06-14,6.97097
2022-06-15,8.18655
2022-06-16,5.28404
2022-06-17,5.48251
2022-06-18,0.81865
2022-06-19,0.89307
2022-06-20,8.50905
2022-06-21,5.68097
2022-06-22,7.31828
2022-06-23,10.84098
2022-06-24,7.31828
2022-06-25,1.51327
2022-06-26,0.9923
2022-06-27,5.4577
2022-06-28,5.06077
2022-06-29,3.84519
2022-06-30,5.28404
2022-07-01,6.77251
2022-07-02,0.79384
2022-07-03,0.62019
2022-07-04,6.84693
2022-07-05,5.20962
2022-07-06,6.49962
2022-07-07,5.25924
2022-07-08,4.68866
2022-07-09,0.37211
2022-07-10,0.44653
2022-07-11,4.36616
2022-07-12,4.1925
2022-07-13,5.01116
2022-07-14,5.53212
2022-07-15,3.37385
2022-07-16,0.52096
2022-07-17,0.57057
2022-07-18,3.29942
2022-07-19,3.05135
2022-07-20,4.11808
2022-07-21,2.48077
2022-07-22,2.43115
2022-07-23,0.645
2022-07-24,0.47134
2022-07-25,3.59712
2022-07-26,2.92731
2022-07-27,3.27462
2022-07-28,4.14289
2022-07-29,3.17539
2022-07-30,0.49615
2022-07-31,0.3473
2022-08-01,3.39866
2022-08-02,4.46539
2022-08-03,4.61423
2022-08-04,4.24212
2022-08-05,4.41577
2022-08-06,0.62019
2022-08-07,0.3473
2022-08-08,3.12577
2022-08-09,2.95212
2022-08-10,4.78789
2022-08-11,3.57231
2022-08-12,2.40635
2022-08-13,0.57057
2022-08-14,0.37211
2022-08-15,0.49615
2022-08-16,3.32423
2022-08-17,4.58943
2022-08-18,3.24981
2022-08-19,3.59712
2022-08-20,0.69461
2022-08-21,0.54577
2022-08-22,4.09327
2022-08-23,4.98635
2022-08-24,4.1677
2022-08-25,4.14289
2022-08-26,3.15058
2022-08-27,1.38923
2022-08-28,0.9923
2022-08-29,6.37558
2022-08-30,5.75539
2022-08-31,5.58174
2022-09-01,5.35847
2022-09-02,5.70578
2022-09-03,1.31481
2022-09-04,1.06673
2022-09-05,6.4252
2022-09-06,4.8375
2022-09-07,6.02828
2022-09-08,3.77077
2022-09-09,0.3473
2022-09-10,0.3225
2022-09-11,0.19846
2022-09-12,0.54577
2022-09-13,5.87943
2022-09-14,12.45348
2022-09-15,5.90424
2022-09-16,6.1027
2022-09-17,0.71942
2022-09-18,0.47134
2022-09-19,6.25155
2022-09-20,4.8127
2022-09-21,5.20962
2022-09-22,4.96154
2022-09-23,7.14462
2022-09-24,1.43884
2022-09-25,2.08385
2022-09-26,15.10791
2022-09-27,8.6579
2022-09-28,11.03944
2022-09-29,8.06251
2022-09-30,7.26866
2022-10-01,1.81096
2022-10-02,1.86058
2022-10-03,2.08385
2022-10-04,6.69808
2022-10-05,10.39444
2022-10-06,8.50905
2022-10-07,5.75539
2022-10-08,2.13346
2022-10-09,1.63731
2022-10-10,1.63731
2022-10-11,9.87348
2022-10-12,8.83155
2022-10-13,10.86579
2022-10-14,7.98809
2022-10-15,2.10865
2022-10-16,1.58769
2022-10-17,8.3354
2022-10-18,7.78963
2022-10-19,7.74001
2022-10-20,7.86405
2022-10-21,7.69039
2022-10-22,1.24038
2022-10-23,0.84346
2022-10-24,6.59885
2022-10-25,6.62366
2022-10-26,7.34309
2022-10-27,5.25924
2022-10-28,5.48251
2022-10-29,0.62019
2022-10-30,0.59538
2022-10-31,3.77077
2022-11-01,3.62193
2022-11-02,3.07615
2022-11-03,6.1027
2022-11-04,4.8127
2022-11-05,0.81865
2022-11-06,0.49615
2022-11-07,4.39096
2022-11-08,4.44058
2022-11-09,4.34135
2022-11-10,4.44058
2022-11-11,6.7477
2022-11-12,0.76903
2022-11-13,0.54577
2022-11-14,4.1925
2022-11-15,5.85462
2022-11-16,4.4902
2022-11-17,6.25155
2022-11-18,4.63904
2022-11-19,0.49615
2022-11-20,0.59538
2022-11-21,5.23443
2022-11-22,4.34135
2022-11-23,4.44058
2022-11-24,3.99404
2022-11-25,3.44827
2022-11-26,0.37211
2022-11-27,0.3473
2022-11-28,4.86231
2022-11-29,4.46539
2022-11-30,4.04366
2022-12-01,5.43289
2022-12-02,5.48251
2022-12-03,0.44653
2022-12-04,0.52096
2022-12-05,4.21731
2022-12-06,5.58174
2022-12-07,5.1352
2022-12-08,5.08558
2022-12-09,4.1677
2022-12-10,0.29769
2022-12-11,0.27288
2022-12-12,5.35847
2022-12-13,4.46539
2022-12-14,4.29173
2022-12-15,4.46539
2022-12-16,5.50731
2022-12-17,0.47134
2022-12-18,0.62019
2022-12-19,4.44058
2022-12-20,5.95385
2022-12-21,4.8375
2022-12-22,4.01885
2022-12-23,6.77251
2022-12-24,0.9675
2022-12-25,0.59538
2022-12-26,4.63904
2022-12-27,4.31654
2022-12-28,6.25155
2022-12-29,7.21905
2022-12-30,1.6125
2022-12-31,0.3225
2023-01-01,0.69461
2023-01-02,4.78789
2023-01-03,5.01116
2023-01-04,3.91962
2023-01-05,5.30885
2023-01-06,4.78789
2023-01-07,0.76903
2023-01-08,0.42173
2023-01-09,4.53981
2023-01-10,4.71347
2023-01-11,5.08558
2023-01-12,4.31654
2023-01-13,3.57231
2023-01-14,0.29769
2023-01-15,0.24807
2023-01-16,3.00173
2023-01-17,4.34135
2023-01-18,3.89481
2023-01-19,3.34904
2023-01-20,3.52269
2023-01-21,0.19846
2023-01-22,0.22326
2023-01-23,0.17365
2023-01-24,0.47134
2023-01-25,4.14289
2023-01-26,3.37385
2023-01-27,4.01885
2023-01-28,0.71942
2023-01-29,0.19846
2023-01-30,3.29942
2023-01-31,4.71347
2023-02-01,5.16
2023-02-02,6.87174
2023-02-03,5.75539
2023-02-04,1.01711
2023-02-05,0.645
2023-02-06,5.65616
2023-02-07,8.9804
2023-02-08,6.59885
2023-02-09,9.82386
2023-02-10,9.50136
2023-02-11,1.53807
2023-02-12,0.89307
2023-02-13,9.42694
2023-02-14,8.6579
2023-02-15,8.58347
2023-02-16,10.34482
2023-02-17,9.69982
2023-02-18,1.91019
2023-02-19,1.21557
2023-02-20,11.41156
2023-02-21,11.75886
2023-02-22,11.26271
2023-02-23,7.7152
2023-02-24,7.59116
2023-02-25,1.88538
2023-02-26,1.71173
2023-02-27,11.31232
2023-02-28,9.92309
2023-03-01,2.60481
2023-03-02,12.08136
2023-03-03,16.00099
2023-03-04,3.74596
2023-03-05,3.49789
2023-03-06,19.20119
2023-03-07,17.6383
2023-03-08,22.52542
2023-03-09,18.90349
2023-03-10,20.06946
2023-03-11,6.27635
2023-03-12,5.65616
2023-03-13,21.03696
2023-03-14,18.87869
2023-03-15,18.08484
2023-03-16,16.3483
2023-03-17,12.25502
2023-03-18,3.94443
2023-03-19,4.58943
2023-03-20,14.23964
2023-03-21,12.77598
2023-03-22,12.8504
2023-03-23,18.77945
2023-03-24,15.35599
2023-03-25,3.82039
2023-03-26,4.24212
2023-03-27,16.62118
2023-03-28,14.63656
2023-03-29,21.08657
2023-03-30,22.15331
2023-03-31,19.52369
2023-04-01,7.49193
2023-04-02,4.44058
2023-04-03,20.49119
2023-04-04,23.44331
2023-04-05,30.68717
2023-04-06,30.11659
2023-04-07,31.80352
2023-04-08,9.17886
2023-04-09,8.43463
2023-04-10,49.56586
2023-04-11,49.0697
2023-04-12,44.80277
2023-04-13,40.7095
2023-04-14,33.44083
2023-04-15,8.26097
2023-04-16,7.46712
2023-04-17,31.67948
2023-04-18,25.92408
2023-04-19,29.24832
2023-04-20,51.25279
2023-04-21,46.8122
2023-04-22,7.96328
2023-04-23,7.93847
2023-04-24,44.35623
2023-04-25,57.0826
2023-04-26,40.68469
2023-04-27,42.79335
2023-04-28,32.79583
2023-04-29,5.58174
2023-04-30,4.8127
2023-05-01,6.40039
2023-05-02,23.34408
2023-05-03,23.71619
2023-05-04,20.93773
2023-05-05,3.77077
2023-05-06,4.21731
2023-05-07,3.225
2023-05-08,20.88811
2023-05-09,21.45869
2023-05-10,19.59811
2023-05-11,22.97196
2023-05-12,18.87869
2023-05-13,4.01885
2023-05-14,3.20019
2023-05-15,20.96254
2023-05-16,16.32349
2023-05-17,20.2183
2023-05-18,17.19176
2023-05-19,15.00868
2023-05-20,2.85289
2023-05-21,2.72885
2023-05-22,14.16521
2023-05-23,15.95137
2023-05-24,18.03522
2023-05-25,18.38253
2023-05-26,15.4056
2023-05-27,3.10096
2023-05-28,3.225
