date,대한항공주가
2022-03-05,1.04768
2022-03-06,0.80608
2022-03-07,7.41337
2022-03-08,7.14449
2022-03-09,1.15362
2022-03-10,7.84108
2022-03-11,8.01859
2022-03-12,1.23509
2022-03-13,1.02675
2022-03-14,8.08866
2022-03-15,9.0033
2022-03-16,11.25245
2022-03-17,10.29334
2022-03-18,8.65707
2022-03-19,1.42475
2022-03-20,1.13214
2022-03-21,8.73442
2022-03-22,8.01915
2022-03-23,7.75176
2022-03-24,7.21867
2022-03-25,6.78667
2022-03-26,0.90044
2022-03-27,0.78814
2022-03-28,7.43879
2022-03-29,7.33901
2022-03-30,7.68674
2022-03-31,7.18392
2022-04-01,10.07584
2022-04-02,1.76501
2022-04-03,1.65327
2022-04-04,12.30667
2022-04-05,10.48374
2022-04-06,11.81693
2022-04-07,10.42936
2022-04-08,8.90222
2022-04-09,1.171
2022-04-10,1.12223
2022-04-11,8.30653
2022-04-12,7.70879
2022-04-13,8.1578
2022-04-14,8.81327
2022-04-15,7.94609
2022-04-16,1.26742
2022-04-17,0.95967
2022-04-18,9.10719
2022-04-19,8.87176
2022-04-20,8.22992
2022-04-21,8.17872
2022-04-22,7.27436
2022-04-23,1.17586
2022-04-24,0.85279
2022-04-25,7.8052
2022-04-26,7.72729
2022-04-27,7.44383
2022-04-28,7.22708
2022-04-29,7.31098
2022-04-30,1.00526
2022-05-01,0.78907
2022-05-02,6.80536
2022-05-03,6.63345
2022-05-04,6.69025
2022-05-05,1.50696
2022-05-06,7.20784
2022-05-07,0.94528
2022-05-08,0.89053
2022-05-09,7.05331
2022-05-10,7.01426
2022-05-11,6.64578
2022-05-12,6.8743
2022-05-13,7.35975
2022-05-14,0.9933
2022-05-15,0.80739
2022-05-16,6.80592
2022-05-17,6.67101
2022-05-18,6.70221
2022-05-19,6.38008
2022-05-20,6.30833
2022-05-21,0.84214
2022-05-22,0.66071
2022-05-23,6.28628
2022-05-24,6.08822
2022-05-25,5.87576
2022-05-26,5.80756
2022-05-27,6.37728
2022-05-28,0.86438
2022-05-29,0.71545
2022-05-30,6.52246
2022-05-31,5.83148
2022-06-01,1.18632
2022-06-02,5.10425
2022-06-03,5.91949
2022-06-04,0.99947
2022-06-05,0.71396
2022-06-06,0.94827
2022-06-07,5.54074
2022-06-08,5.8199
2022-06-09,5.25411
2022-06-10,5.04352
2022-06-11,0.78085
2022-06-12,0.77132
2022-06-13,6.29338
2022-06-14,7.04546
2022-06-15,6.31038
2022-06-16,6.24891
2022-06-17,5.85614
2022-06-18,0.82906
2022-06-19,0.60278
2022-06-20,6.23564
2022-06-21,6.12633
2022-06-22,6.19958
2022-06-23,5.99105
2022-06-24,5.89258
2022-06-25,0.74255
2022-06-26,0.52001
2022-06-27,5.74123
2022-06-28,5.23916
2022-06-29,5.01363
2022-06-30,4.75932
2022-07-01,4.89049
2022-07-02,0.64613
2022-07-03,0.49478
2022-07-04,4.90301
2022-07-05,4.99195
2022-07-06,5.22514
2022-07-07,5.11098
2022-07-08,4.63488
2022-07-09,0.54598
2022-07-10,0.47441
2022-07-11,5.36566
2022-07-12,4.82135
2022-07-13,5.40732
2022-07-14,5.0424
2022-07-15,4.70382
2022-07-16,0.5699
2022-07-17,0.48824
2022-07-18,5.50729
2022-07-19,4.8122
2022-07-20,5.05847
2022-07-21,4.72924
2022-07-22,4.20474
2022-07-23,0.49011
2022-07-24,0.36436
2022-07-25,4.48764
2022-07-26,4.05582
2022-07-27,3.87364
2022-07-28,4.23352
2022-07-29,4.23202
2022-07-30,0.5314
2022-07-31,0.40845
2022-08-01,4.01509
2022-08-02,3.60644
2022-08-03,3.81889
2022-08-04,5.85951
2022-08-05,5.32081
2022-08-06,0.57718
2022-08-07,0.40939
2022-08-08,4.36562
2022-08-09,4.21707
2022-08-10,3.90877
2022-08-11,4.44373
2022-08-12,4.3858
2022-08-13,0.53327
2022-08-14,0.37277
2022-08-15,0.52019
2022-08-16,5.12947
2022-08-17,4.89479
2022-08-18,4.41831
2022-08-19,3.9495
2022-08-20,0.44975
2022-08-21,0.34567
2022-08-22,3.85813
2022-08-23,3.63017
2022-08-24,4.07039
2022-08-25,4.44503
2022-08-26,4.08142
2022-08-27,0.45704
2022-08-28,0.31559
2022-08-29,3.91661
2022-08-30,4.19633
2022-08-31,4.61133
2022-09-01,4.29723
2022-09-02,3.96221
2022-09-03,0.44713
2022-09-04,0.33203
2022-09-05,3.61373
2022-09-06,3.50946
2022-09-07,3.37549
2022-09-08,3.23217
2022-09-09,0.38342
2022-09-10,0.26439
2022-09-11,0.30307
2022-09-12,0.37351
2022-09-13,4.92207
2022-09-14,4.04741
2022-09-15,3.71649
2022-09-16,3.46854
2022-09-17,0.46638
2022-09-18,0.3367
2022-09-19,3.48237
2022-09-20,3.77872
2022-09-21,3.83496
2022-09-22,3.58364
2022-09-23,3.95978
2022-09-24,0.54093
2022-09-25,0.40117
2022-09-26,4.65412
2022-09-27,4.47979
2022-09-28,4.44279
2022-09-29,4.2053
2022-09-30,3.83739
2022-10-01,0.46582
2022-10-02,0.40995
2022-10-03,0.55569
2022-10-04,4.39907
2022-10-05,4.07936
2022-10-06,3.76788
2022-10-07,3.61858
2022-10-08,0.43162
2022-10-09,0.33259
2022-10-10,0.50524
2022-10-11,3.8983
2022-10-12,3.88597
2022-10-13,4.26248
2022-10-14,3.98145
2022-10-15,0.55121
2022-10-16,0.40173
2022-10-17,4.05956
2022-10-18,4.74923
2022-10-19,4.73634
2022-10-20,3.74901
2022-10-21,3.65745
2022-10-22,0.47946
2022-10-23,0.31223
2022-10-24,4.77146
2022-10-25,4.1541
2022-10-26,3.82991
2022-10-27,4.24716
2022-10-28,3.96202
2022-10-29,0.49964
2022-10-30,0.29709
2022-10-31,3.84767
2022-11-01,4.11262
2022-11-02,3.70173
2022-11-03,3.68548
2022-11-04,4.75427
2022-11-05,0.57419
2022-11-06,0.40565
2022-11-07,4.48932
2022-11-08,4.78193
2022-11-09,4.76492
2022-11-10,4.16718
2022-11-11,6.43726
2022-11-12,0.80384
2022-11-13,0.53271
2022-11-14,5.31502
2022-11-15,4.91964
2022-11-16,4.48894
2022-11-17,3.90951
2022-11-18,3.75312
2022-11-19,0.41649
2022-11-20,0.324
2022-11-21,3.39305
2022-11-22,3.31401
2022-11-23,3.63428
2022-11-24,3.51675
2022-11-25,3.04046
2022-11-26,0.34212
2022-11-27,0.28756
2022-11-28,2.9788
2022-11-29,4.11449
2022-11-30,3.72191
2022-12-01,3.88541
2022-12-02,3.04756
2022-12-03,0.33091
2022-12-04,0.31802
2022-12-05,3.76937
2022-12-06,3.19424
2022-12-07,4.33442
2022-12-08,3.52946
2022-12-09,3.81926
2022-12-10,0.47441
2022-12-11,0.3694
2022-12-12,3.33158
2022-12-13,3.35886
2022-12-14,3.38539
2022-12-15,2.99655
2022-12-16,2.8523
2022-12-17,0.34866
2022-12-18,0.28644
2022-12-19,2.91994
2022-12-20,2.79251
2022-12-21,2.75103
2022-12-22,3.11016
2022-12-23,2.66564
2022-12-24,0.3283
2022-12-25,0.27915
2022-12-26,2.88668
2022-12-27,3.25852
2022-12-28,3.15724
2022-12-29,3.27552
2022-12-30,1.42774
2022-12-31,0.29541
2023-01-01,0.28775
2023-01-02,3.12268
2023-01-03,3.05466
2023-01-04,3.39642
2023-01-05,3.25142
2023-01-06,3.1522
2023-01-07,0.42004
2023-01-08,0.34436
2023-01-09,3.84019
2023-01-10,3.45042
2023-01-11,3.2389
2023-01-12,3.06457
2023-01-13,3.79964
2023-01-14,0.46021
2023-01-15,0.35614
2023-01-16,3.57878
2023-01-17,3.12847
2023-01-18,3.31345
2023-01-19,3.18751
2023-01-20,2.92667
2023-01-21,0.39276
2023-01-22,0.27766
2023-01-23,0.35539
2023-01-24,0.44919
2023-01-25,3.67277
2023-01-26,3.58588
2023-01-27,3.83346
2023-01-28,0.54355
2023-01-29,0.41406
2023-01-30,3.41846
2023-01-31,3.19462
2023-02-01,3.71369
2023-02-02,3.76881
2023-02-03,3.40408
2023-02-04,0.42079
2023-02-05,0.3354
2023-02-06,3.33868
2023-02-07,3.25441
2023-02-08,3.51581
2023-02-09,3.20657
2023-02-10,3.07765
2023-02-11,0.38061
2023-02-12,0.30774
2023-02-13,3.03075
2023-02-14,3.20732
2023-02-15,2.84315
2023-02-16,3.4478
2023-02-17,3.12847
2023-02-18,0.52935
2023-02-19,0.31783
2023-02-20,3.24749
2023-02-21,3.2929
2023-02-22,2.81437
2023-02-23,3.084
2023-02-24,2.65218
2023-02-25,0.31615
2023-02-26,0.2657
2023-02-27,2.66993
2023-02-28,2.68675
2023-03-01,0.72069
2023-03-02,3.55767
2023-03-03,2.9745
2023-03-04,0.38454
2023-03-05,0.31933
2023-03-06,3.27851
2023-03-07,2.89864
2023-03-08,2.94853
2023-03-09,2.80577
2023-03-10,2.41282
2023-03-11,0.30737
2023-03-12,0.28009
2023-03-13,2.9433
2023-03-14,2.8211
2023-03-15,2.95507
2023-03-16,2.72319
2023-03-17,2.87528
2023-03-18,0.32979
2023-03-19,0.27187
2023-03-20,2.79718
2023-03-21,2.69123
2023-03-22,2.69049
2023-03-23,2.76803
2023-03-24,2.50737
2023-03-25,0.31802
2023-03-26,0.23674
2023-03-27,2.45673
2023-03-28,2.59781
2023-03-29,2.8523
2023-03-30,3.17462
2023-03-31,2.98796
2023-04-01,0.37052
2023-04-02,0.33726
2023-04-03,2.84277
2023-04-04,2.7585
2023-04-05,2.71851
2023-04-06,2.44496
2023-04-07,2.82558
2023-04-08,0.358
2023-04-09,0.27654
2023-04-10,2.89191
2023-04-11,3.26282
2023-04-12,3.06606
2023-04-13,2.94647
2023-04-14,2.96759
2023-04-15,0.36604
2023-04-16,0.29092
2023-04-17,2.83511
2023-04-18,2.78559
2023-04-19,2.96086
2023-04-20,2.96778
2023-04-21,2.70319
2023-04-22,0.33839
2023-04-23,0.28625
2023-04-24,2.59351
2023-04-25,2.61593
2023-04-26,2.66975
2023-04-27,2.55521
2023-04-28,2.4956
2023-04-29,0.34567
2023-04-30,0.22198
2023-05-01,0.80514
2023-05-02,2.68133
2023-05-03,2.40927
2023-05-04,2.26689
2023-05-05,0.39612
2023-05-06,0.23767
2023-05-07,0.21263
2023-05-08,2.51821
2023-05-09,2.28296
2023-05-10,2.2114
2023-05-11,2.41394
2023-05-12,2.07798
2023-05-13,0.26346
2023-05-14,0.22235
2023-05-15,2.23793
2023-05-16,2.23942
2023-05-17,2.28745
2023-05-18,2.52325
2023-05-19,2.68488
2023-05-20,0.42527
2023-05-21,0.27486
2023-05-22,2.885
2023-05-23,2.70039
2023-05-24,2.37209
2023-05-25,2.33958
2023-05-26,2.51765
2023-05-27,0.3552
2023-05-28,0.27859
2023-05-29,0.49852
