date,ISA만기
2021-08-15,9.71786
2021-08-16,13.16614
2021-08-17,14.73354
2021-08-18,18.49529
2021-08-19,10.97178
2021-08-20,10.97178
2021-08-21,10.6583
2021-08-22,9.40438
2021-08-23,11.91222
2021-08-24,13.47962
2021-08-25,11.91222
2021-08-26,12.53918
2021-08-27,12.2257
2021-08-28,9.40438
2021-08-29,8.46394
2021-08-30,13.7931
2021-08-31,18.80877
2021-09-01,14.42006
2021-09-02,10.34482
2021-09-03,16.92789
2021-09-04,15.04702
2021-09-05,16.61442
2021-09-06,14.73354
2021-09-07,10.34482
2021-09-08,16.92789
2021-09-09,11.91222
2021-09-10,11.91222
2021-09-11,13.16614
2021-09-12,7.52351
2021-09-13,7.83699
2021-09-14,10.97178
2021-09-15,10.6583
2021-09-16,8.77742
2021-09-17,10.6583
2021-09-18,6.26959
2021-09-19,10.6583
2021-09-20,9.40438
2021-09-21,4.70219
2021-09-22,11.28526
2021-09-23,13.7931
2021-09-24,10.34482
2021-09-25,6.89655
2021-09-26,9.0909
2021-09-27,15.3605
2021-09-28,11.59874
2021-09-29,13.47962
2021-09-30,9.40438
2021-10-01,5.01567
2021-10-02,2.50783
2021-10-03,6.89655
2021-10-04,4.38871
2021-10-05,13.7931
2021-10-06,8.46394
2021-10-07,8.77742
2021-10-08,10.6583
2021-10-09,2.19435
2021-10-10,7.83699
2021-10-11,4.38871
2021-10-12,5.95611
2021-10-13,9.71786
2021-10-14,12.53918
2021-10-15,5.32915
2021-10-16,6.89655
2021-10-17,6.89655
2021-10-18,7.52351
2021-10-19,13.7931
2021-10-20,10.34482
2021-10-21,9.40438
2021-10-22,10.03134
2021-10-23,6.58307
2021-10-24,7.52351
2021-10-25,14.42006
2021-10-26,22.57053
2021-10-27,10.34482
2021-10-28,11.91222
2021-10-29,13.16614
2021-10-30,10.03134
2021-10-31,9.0909
2021-11-01,12.53918
2021-11-02,12.85266
2021-11-03,11.28526
2021-11-04,12.2257
2021-11-05,12.2257
2021-11-06,5.95611
2021-11-07,11.28526
2021-11-08,18.49529
2021-11-09,10.6583
2021-11-10,10.6583
2021-11-11,11.91222
2021-11-12,6.58307
2021-11-13,4.07523
2021-11-14,5.95611
2021-11-15,13.47962
2021-11-16,11.91222
2021-11-17,17.55485
2021-11-18,14.73354
2021-11-19,10.03134
2021-11-20,9.0909
2021-11-21,8.15047
2021-11-22,11.91222
2021-11-23,10.34482
2021-11-24,9.40438
2021-11-25,10.97178
2021-11-26,7.21003
2021-11-27,3.44827
2021-11-28,6.58307
2021-11-29,10.34482
2021-11-30,18.49529
2021-12-01,10.97178
2021-12-02,10.6583
2021-12-03,7.52351
2021-12-04,5.01567
2021-12-05,5.01567
2021-12-06,10.6583
2021-12-07,15.98746
2021-12-08,12.53918
2021-12-09,16.30094
2021-12-10,10.97178
2021-12-11,6.89655
2021-12-12,9.71786
2021-12-13,16.30094
2021-12-14,12.53918
2021-12-15,15.3605
2021-12-16,15.04702
2021-12-17,11.59874
2021-12-18,7.52351
2021-12-19,9.0909
2021-12-20,11.28526
2021-12-21,11.28526
2021-12-22,17.86833
2021-12-23,17.24137
2021-12-24,31.97492
2021-12-25,14.42006
2021-12-26,21.31661
2021-12-27,30.09404
2021-12-28,46.70846
2021-12-29,47.02194
2021-12-30,45.45454
2021-12-31,46.39498
2022-01-01,10.97178
2022-01-02,10.34482
2022-01-03,12.2257
2022-01-04,9.71786
2022-01-05,9.40438
2022-01-06,10.34482
2022-01-07,11.59874
2022-01-08,8.77742
2022-01-09,6.58307
2022-01-10,13.7931
2022-01-11,10.6583
2022-01-12,13.16614
2022-01-13,11.59874
2022-01-14,9.71786
2022-01-15,10.03134
2022-01-16,11.91222
2022-01-17,23.51097
2022-01-18,34.79623
2022-01-19,21.63009
2022-01-20,11.91222
2022-01-21,10.97178
2022-01-22,6.58307
2022-01-23,10.03134
2022-01-24,11.91222
2022-01-25,17.24137
2022-01-26,11.28526
2022-01-27,11.28526
2022-01-28,9.0909
2022-01-29,5.32915
2022-01-30,8.77742
2022-01-31,3.44827
2022-02-01,4.70219
2022-02-02,8.46394
2022-02-03,10.6583
2022-02-04,12.85266
2022-02-05,8.46394
2022-02-06,6.26959
2022-02-07,11.91222
2022-02-08,12.2257
2022-02-09,12.2257
2022-02-10,15.67398
2022-02-11,8.46394
2022-02-12,7.52351
2022-02-13,6.89655
2022-02-14,11.28526
2022-02-15,10.03134
2022-02-16,6.58307
2022-02-17,7.52351
2022-02-18,10.34482
2022-02-19,7.83699
2022-02-20,4.38871
2022-02-21,13.7931
2022-02-22,11.91222
2022-02-23,9.40438
2022-02-24,8.15047
2022-02-25,10.6583
2022-02-26,10.6583
2022-02-27,6.89655
2022-02-28,9.40438
2022-03-01,11.28526
2022-03-02,8.46394
2022-03-03,9.40438
2022-03-04,9.71786
2022-03-05,8.15047
2022-03-06,6.58307
2022-03-07,11.28526
2022-03-08,9.40438
2022-03-09,4.07523
2022-03-10,5.95611
2022-03-11,10.03134
2022-03-12,3.13479
2022-03-13,3.76175
2022-03-14,9.0909
2022-03-15,11.91222
2022-03-16,9.40438
2022-03-17,10.6583
2022-03-18,7.52351
2022-03-19,2.50783
2022-03-20,8.46394
2022-03-21,11.91222
2022-03-22,9.71786
2022-03-23,9.71786
2022-03-24,10.97178
2022-03-25,12.2257
2022-03-26,2.82131
2022-03-27,6.89655
2022-03-28,10.03134
2022-03-29,14.73354
2022-03-30,9.71786
2022-03-31,9.40438
2022-04-01,12.2257
2022-04-02,9.40438
2022-04-03,8.46394
2022-04-04,10.6583
2022-04-05,12.85266
2022-04-06,10.03134
2022-04-07,9.71786
2022-04-08,8.15047
2022-04-09,4.38871
2022-04-10,7.21003
2022-04-11,6.89655
2022-04-12,8.15047
2022-04-13,11.91222
2022-04-14,12.2257
2022-04-15,13.47962
2022-04-16,7.21003
2022-04-17,7.83699
2022-04-18,9.40438
2022-04-19,9.0909
2022-04-20,5.64263
2022-04-21,7.83699
2022-04-22,5.95611
2022-04-23,6.89655
2022-04-24,5.95611
2022-04-25,9.0909
2022-04-26,7.52351
2022-04-27,10.03134
2022-04-28,4.70219
2022-04-29,7.52351
2022-04-30,5.01567
2022-05-01,6.26959
2022-05-02,9.71786
2022-05-03,10.6583
2022-05-04,4.07523
2022-05-05,6.26959
2022-05-06,4.38871
2022-05-07,2.82131
2022-05-08,3.76175
2022-05-09,5.32915
2022-05-10,10.03134
2022-05-11,6.26959
2022-05-12,5.01567
2022-05-13,3.76175
2022-05-14,2.19435
2022-05-15,2.82131
2022-05-16,5.01567
2022-05-17,11.91222
2022-05-18,5.95611
2022-05-19,7.83699
2022-05-20,5.95611
2022-05-21,3.13479
2022-05-22,2.82131
2022-05-23,9.71786
2022-05-24,5.95611
2022-05-25,6.58307
2022-05-26,9.71786
2022-05-27,3.44827
2022-05-28,1.88087
2022-05-29,5.32915
2022-05-30,7.83699
2022-05-31,7.21003
2022-06-01,3.76175
2022-06-02,5.01567
2022-06-03,6.26959
2022-06-04,6.58307
2022-06-06,5.01567
2022-06-07,5.95611
2022-06-08,10.03134
2022-06-09,6.89655
2022-06-10,8.77742
2022-06-11,2.82131
2022-06-12,3.44827
2022-06-13,7.83699
2022-06-14,9.0909
2022-06-15,5.32915
2022-06-16,5.32915
2022-06-17,4.70219
2022-06-18,2.19435
2022-06-19,3.13479
2022-06-20,8.77742
2022-06-21,6.58307
2022-06-22,3.44827
2022-06-23,5.95611
2022-06-24,5.95611
2022-06-25,5.95611
2022-06-27,4.70219
2022-06-28,6.26959
2022-06-29,5.01567
2022-06-30,7.21003
2022-07-01,5.01567
2022-07-02,5.01567
2022-07-03,2.50783
2022-07-04,5.01567
2022-07-05,7.21003
2022-07-06,8.46394
2022-07-07,8.15047
2022-07-08,3.13479
2022-07-09,4.07523
2022-07-10,4.38871
2022-07-11,6.26959
2022-07-12,4.70219
2022-07-13,9.0909
2022-07-14,5.01567
2022-07-15,5.32915
2022-07-16,3.13479
2022-07-17,3.44827
2022-07-18,5.64263
2022-07-19,7.83699
2022-07-20,4.70219
2022-07-21,8.46394
2022-07-22,9.40438
2022-07-23,5.95611
2022-07-24,2.82131
2022-07-25,5.32915
2022-07-26,10.03134
2022-07-27,10.34482
2022-07-28,5.64263
2022-07-29,7.21003
2022-07-30,5.64263
2022-07-31,2.50783
2022-08-01,6.26959
2022-08-02,6.89655
2022-08-03,7.52351
2022-08-04,6.26959
2022-08-05,6.26959
2022-08-06,4.07523
2022-08-07,2.50783
2022-08-08,6.26959
2022-08-09,7.52351
2022-08-10,5.64263
2022-08-11,5.64263
2022-08-12,6.58307
2022-08-13,7.21003
2022-08-14,6.89655
2022-08-15,4.38871
2022-08-16,8.15047
2022-08-17,8.15047
2022-08-18,6.89655
2022-08-19,6.89655
2022-08-20,5.01567
2022-08-21,8.77742
2022-08-22,13.16614
2022-08-23,5.01567
2022-08-24,5.64263
2022-08-25,7.21003
2022-08-26,8.15047
2022-08-27,4.07523
2022-08-28,4.07523
2022-08-29,6.89655
2022-08-30,7.52351
2022-08-31,5.64263
2022-09-01,8.77742
2022-09-02,5.95611
2022-09-03,2.82131
2022-09-04,5.32915
2022-09-05,5.95611
2022-09-06,9.40438
2022-09-07,4.07523
2022-09-08,2.82131
2022-09-09,5.01567
2022-09-10,2.19435
2022-09-11,3.76175
2022-09-12,6.89655
2022-09-13,7.52351
2022-09-14,9.40438
2022-09-15,5.32915
2022-09-16,5.01567
2022-09-17,1.56739
2022-09-18,4.07523
2022-09-19,4.70219
2022-09-20,3.44827
2022-09-22,6.89655
2022-09-23,2.19435
2022-09-24,5.64263
2022-09-25,3.44827
2022-09-26,4.70219
2022-09-27,7.52351
2022-09-28,2.82131
2022-09-29,3.44827
2022-09-30,2.19435
2022-10-02,1.56739
2022-10-03,2.19435
2022-10-04,2.82131
2022-10-05,6.26959
2022-10-06,2.50783
2022-10-07,4.70219
2022-10-08,4.70219
2022-10-09,3.13479
2022-10-11,3.13479
2022-10-12,10.34482
2022-10-13,5.01567
2022-10-14,2.82131
2022-10-15,4.07523
2022-10-16,2.82131
2022-10-17,8.15047
2022-10-18,6.89655
2022-10-19,2.19435
2022-10-20,4.70219
2022-10-21,8.15047
2022-10-22,5.64263
2022-10-23,4.07523
2022-10-24,3.76175
2022-10-25,7.83699
2022-10-26,6.58307
2022-10-27,7.21003
2022-10-28,7.52351
2022-10-29,3.76175
2022-10-30,1.88087
2022-10-31,6.58307
2022-11-01,8.46394
2022-11-02,8.15047
2022-11-03,8.15047
2022-11-04,5.64263
2022-11-05,6.89655
2022-11-06,4.70219
2022-11-07,8.15047
2022-11-08,5.64263
2022-11-09,6.89655
2022-11-10,6.58307
2022-11-11,6.58307
2022-11-12,4.07523
2022-11-13,3.44827
2022-11-14,6.89655
2022-11-15,7.52351
2022-11-16,8.15047
2022-11-17,10.03134
2022-11-18,8.15047
2022-11-19,4.07523
2022-11-20,7.52351
2022-11-21,7.21003
2022-11-22,11.59874
2022-11-23,6.58307
2022-11-24,8.46394
2022-11-25,9.0909
2022-11-26,5.32915
2022-11-27,5.64263
2022-11-28,9.0909
2022-11-29,8.77742
2022-11-30,10.34482
2022-12-01,7.52351
2022-12-02,9.40438
2022-12-03,1.88087
2022-12-04,8.15047
2022-12-05,8.15047
2022-12-06,12.53918
2022-12-07,10.34482
2022-12-08,11.28526
2022-12-09,7.21003
2022-12-10,4.07523
2022-12-11,6.26959
2022-12-12,8.15047
2022-12-13,13.47962
2022-12-14,7.21003
2022-12-15,10.97178
2022-12-16,7.21003
2022-12-17,3.76175
2022-12-18,9.0909
2022-12-19,10.97178
2022-12-20,9.0909
2022-12-21,9.71786
2022-12-22,18.18181
2022-12-23,9.40438
2022-12-24,6.58307
2022-12-25,9.40438
2022-12-26,15.04702
2022-12-27,13.16614
2022-12-28,15.3605
2022-12-29,15.67398
2022-12-30,12.85266
2022-12-31,7.83699
2023-01-01,6.58307
2023-01-02,8.77742
2023-01-03,12.2257
2023-01-04,13.16614
2023-01-05,11.91222
2023-01-06,7.21003
2023-01-07,7.83699
2023-01-08,7.52351
2023-01-09,11.28526
2023-01-10,10.34482
2023-01-11,10.03134
2023-01-12,10.34482
2023-01-13,6.26959
2023-01-14,4.38871
2023-01-15,10.03134
2023-01-16,15.67398
2023-01-17,13.7931
2023-01-18,13.7931
2023-01-19,17.86833
2023-01-20,13.47962
2023-01-21,10.97178
2023-01-22,11.91222
2023-01-23,12.2257
2023-01-24,9.40438
2023-01-25,26.33228
2023-01-26,19.12225
2023-01-27,25.07836
2023-01-28,11.91222
2023-01-29,19.43573
2023-01-30,17.55485
2023-01-31,25.07836
2023-02-01,15.67398
2023-02-02,16.92789
2023-02-03,18.18181
2023-02-04,10.6583
2023-02-05,13.16614
2023-02-06,19.12225
2023-02-07,15.67398
2023-02-08,24.13793
2023-02-09,15.04702
2023-02-10,18.18181
2023-02-11,9.0909
2023-02-12,15.04702
2023-02-13,16.61442
2023-02-14,18.18181
2023-02-15,16.61442
2023-02-16,16.92789
2023-02-17,15.04702
2023-02-18,13.47962
2023-02-19,9.0909
2023-02-20,13.7931
2023-02-21,16.61442
2023-02-22,15.67398
2023-02-23,12.2257
2023-02-24,14.42006
2023-02-25,12.85266
2023-02-26,7.21003
2023-02-27,18.49529
2023-02-28,23.19749
2023-03-01,17.86833
2023-03-02,17.55485
2023-03-03,17.55485
2023-03-04,14.10658
2023-03-05,17.55485
2023-03-06,16.30094
2023-03-07,19.12225
2023-03-08,16.30094
2023-03-09,16.92789
2023-03-10,14.73354
2023-03-11,6.58307
2023-03-12,6.26959
2023-03-13,10.6583
2023-03-14,15.04702
2023-03-15,10.34482
2023-03-16,11.59874
2023-03-17,11.59874
2023-03-18,7.83699
2023-03-19,5.95611
2023-03-20,12.53918
2023-03-21,11.28526
2023-03-22,13.16614
2023-03-23,15.98746
2023-03-24,15.3605
2023-03-25,7.52351
2023-03-26,6.58307
2023-03-27,12.53918
2023-03-28,11.91222
2023-03-29,17.86833
2023-03-30,14.10658
2023-03-31,12.53918
2023-04-01,5.64263
2023-04-02,11.28526
2023-04-03,13.16614
2023-04-04,14.42006
2023-04-05,10.03134
2023-04-06,14.42006
2023-04-07,11.59874
2023-04-08,7.83699
2023-04-09,12.53918
2023-04-10,18.80877
2023-04-11,12.53918
2023-04-12,13.7931
2023-04-13,13.47962
2023-04-14,15.98746
2023-04-15,13.47962
2023-04-16,12.2257
2023-04-17,16.61442
2023-04-18,14.73354
2023-04-19,9.0909
2023-04-20,11.59874
2023-04-21,14.73354
2023-04-22,11.28526
2023-04-23,7.52351
2023-04-24,16.30094
2023-04-25,8.77742
2023-04-26,13.47962
2023-04-27,14.42006
2023-04-28,12.53918
2023-04-29,11.28526
2023-04-30,7.83699
2023-05-01,14.42006
2023-05-02,11.28526
2023-05-03,15.3605
2023-05-04,10.97178
2023-05-05,10.97178
2023-05-06,13.7931
2023-05-07,13.16614
2023-05-08,19.74921
2023-05-09,21.31661
2023-05-10,15.67398
2023-05-11,14.73354
2023-05-12,11.91222
2023-05-13,13.7931
2023-05-14,11.28526
2023-05-15,17.55485
2023-05-16,19.12225
2023-05-17,17.55485
2023-05-18,18.18181
2023-05-19,14.73354
2023-05-20,13.7931
2023-05-21,13.47962
2023-05-22,21.31661
2023-05-23,17.86833
2023-05-24,17.55485
2023-05-25,19.43573
2023-05-26,13.7931
2023-05-27,16.61442
2023-05-28,14.42006
2023-05-29,16.92789
2023-05-30,20.37617
2023-05-31,18.18181
2023-06-01,15.67398
2023-06-02,16.61442
2023-06-03,13.16614
2023-06-04,13.16614
2023-06-05,21.31661
2023-06-06,13.47962
2023-06-07,22.25705
2023-06-08,17.55485
2023-06-09,16.61442
2023-06-10,10.97178
2023-06-11,13.7931
2023-06-12,19.43573
2023-06-13,16.30094
2023-06-14,12.53918
2023-06-15,17.24137
2023-06-16,16.30094
2023-06-17,14.42006
2023-06-18,16.61442
2023-06-19,20.37617
2023-06-20,17.86833
2023-06-21,18.49529
2023-06-22,19.74921
2023-06-23,16.92789
2023-06-24,7.52351
2023-06-25,9.71786
2023-06-26,16.61442
2023-06-27,14.42006
2023-06-28,15.3605
2023-06-29,19.12225
2023-06-30,15.04702
2023-07-01,8.15047
2023-07-02,14.10658
2023-07-03,17.86833
2023-07-04,16.92789
2023-07-05,16.61442
2023-07-06,15.3605
2023-07-07,15.98746
2023-07-08,10.03134
2023-07-09,11.59874
2023-07-10,13.16614
2023-07-11,20.37617
2023-07-12,13.16614
2023-07-13,18.18181
2023-07-14,16.30094
2023-07-15,9.40438
2023-07-16,9.71786
2023-07-17,14.10658
2023-07-18,18.18181
2023-07-19,15.04702
2023-07-20,14.42006
2023-07-21,13.16614
2023-07-22,10.6583
2023-07-23,7.83699
2023-07-24,16.61442
2023-07-25,14.73354
2023-07-26,13.16614
2023-07-27,13.7931
2023-07-28,13.7931
2023-07-29,7.83699
2023-07-30,9.40438
2023-07-31,13.16614
2023-08-01,18.49529
2023-08-02,22.88401
2023-08-03,17.55485
2023-08-04,16.30094
2023-08-05,10.6583
2023-08-06,9.0909
2023-08-07,16.30094
2023-08-08,17.24137
2023-08-09,14.73354
2023-08-10,16.30094
2023-08-11,12.2257
2023-08-12,9.0909
2023-08-13,10.97178
2023-08-14,17.55485
2023-08-15,18.49529
2023-08-16,22.57053
2023-08-17,20.37617
2023-08-18,18.80877
2023-08-19,13.7931
2023-08-20,14.42006
2023-08-21,19.74921
2023-08-22,19.12225
2023-08-23,15.3605
2023-08-24,17.55485
2023-08-25,20.68965
2023-08-26,11.91222
2023-08-27,11.91222
2023-08-28,24.76489
2023-08-29,32.2884
2023-08-30,24.76489
2023-08-31,22.25705
2023-09-01,19.12225
2023-09-02,12.53918
2023-09-03,16.92789
2023-09-04,21.63009
2023-09-05,25.07836
2023-09-06,23.19749
2023-09-07,19.43573
2023-09-08,14.42006
2023-09-09,10.03134
2023-09-10,13.7931
2023-09-11,22.25705
2023-09-12,23.82445
2023-09-13,25.07836
2023-09-14,18.80877
2023-09-15,19.74921
2023-09-16,12.2257
2023-09-17,16.61442
2023-09-18,20.68965
2023-09-19,16.92789
2023-09-20,20.37617
2023-09-21,17.24137
2023-09-22,13.47962
2023-09-23,7.21003
2023-09-24,11.28526
2023-09-25,19.43573
2023-09-26,17.86833
2023-09-27,15.67398
2023-09-28,8.46394
2023-09-29,9.71786
2023-09-30,7.52351
2023-10-01,14.73354
2023-10-02,20.06269
2023-10-03,17.24137
2023-10-04,25.07836
2023-10-05,20.06269
2023-10-06,16.61442
2023-10-07,7.21003
2023-10-08,6.89655
2023-10-09,7.52351
2023-10-10,22.88401
2023-10-11,15.98746
2023-10-12,18.80877
2023-10-13,19.74921
2023-10-14,8.46394
2023-10-15,10.6583
2023-10-16,18.49529
2023-10-17,19.43573
2023-10-18,21.94357
2023-10-19,19.74921
2023-10-20,20.06269
2023-10-21,12.53918
2023-10-22,14.10658
2023-10-23,21.63009
2023-10-24,19.43573
2023-10-25,27.5862
2023-10-26,23.82445
2023-10-27,14.10658
2023-10-28,11.28526
2023-10-29,9.71786
2023-10-30,16.92789
2023-10-31,17.55485
2023-11-01,19.74921
2023-11-02,21.63009
2023-11-03,19.74921
2023-11-04,12.53918
2023-11-05,14.10658
2023-11-06,22.57053
2023-11-07,17.24137
