date,선물거래
2020-10-27,12.69841
2020-10-28,10.19214
2020-10-29,11.52882
2020-10-30,11.77944
2020-10-31,7.35171
2020-11-01,7.76942
2020-11-02,8.85547
2020-11-03,11.19465
2020-11-04,11.86299
2020-11-05,11.94653
2020-11-06,12.86549
2020-11-07,8.5213
2020-11-08,6.01503
2020-11-09,12.03007
2020-11-10,15.12113
2020-11-11,13.70091
2020-11-12,12.44778
2020-11-13,10.52631
2020-11-14,6.59983
2020-11-15,6.51629
2020-11-16,11.61236
2020-11-17,10.52631
2020-11-18,10.86048
2020-11-19,15.20467
2020-11-20,12.44778
2020-11-21,8.18713
2020-11-22,8.43776
2020-11-23,12.94903
2020-11-24,13.78446
2020-11-25,15.03759
2020-11-26,11.94653
2020-11-27,12.19715
2020-11-28,9.77443
2020-11-29,11.11111
2020-11-30,13.19966
2020-12-01,15.4553
2020-12-02,17.37677
2020-12-03,14.53634
2020-12-04,16.70843
2020-12-05,11.11111
2020-12-06,10.19214
2020-12-07,16.29072
2020-12-08,17.96157
2020-12-09,16.70843
2020-12-10,18.71345
2020-12-11,12.44778
2020-12-12,9.77443
2020-12-13,9.18964
2020-12-14,13.45029
2020-12-15,15.78947
2020-12-16,16.0401
2020-12-17,15.20467
2020-12-18,13.61737
2020-12-19,10.6934
2020-12-20,10.77694
2020-12-21,16.54135
2020-12-22,14.8705
2020-12-23,14.53634
2020-12-24,13.45029
2020-12-25,8.02005
2020-12-26,9.02255
2020-12-27,11.44527
2020-12-28,14.78696
2020-12-29,15.20467
2020-12-30,13.2832
2020-12-31,15.37176
2021-01-01,9.69089
2021-01-02,9.44026
2021-01-03,15.4553
2021-01-04,19.71595
2021-01-05,21.47034
2021-01-06,18.37928
2021-01-07,20.13366
2021-01-08,24.22723
2021-01-09,17.54385
2021-01-10,15.12113
2021-01-11,25.14619
2021-01-12,30.24227
2021-01-13,24.5614
2021-01-14,25.31328
2021-01-15,23.55889
2021-01-16,14.61988
2021-01-17,13.45029
2021-01-18,16.54135
2021-01-19,16.79197
2021-01-20,17.96157
2021-01-21,17.79448
2021-01-22,16.12364
2021-01-23,12.44778
2021-01-24,11.27819
2021-01-25,15.95655
2021-01-26,19.79949
2021-01-27,18.96407
2021-01-28,20.13366
2021-01-29,24.97911
2021-01-30,16.45781
2021-01-31,15.87301
2021-02-01,27.65246
2021-02-02,23.47535
2021-02-03,22.55639
2021-02-04,22.05513
2021-02-05,17.29323
2021-02-06,13.11612
2021-02-07,14.03508
2021-02-08,23.05764
2021-02-09,21.80451
2021-02-10,18.79699
2021-02-11,14.45279
2021-02-12,13.11612
2021-02-13,12.69841
2021-02-14,16.20718
2021-02-15,22.55639
2021-02-16,19.54887
2021-02-17,23.30827
2021-02-18,25.48036
2021-02-19,23.39181
2021-02-20,17.6274
2021-02-21,14.20217
2021-02-22,23.72598
2021-02-23,27.31829
2021-02-24,26.1487
2021-02-25,22.89055
2021-02-26,20.55137
2021-02-27,18.71345
2021-02-28,13.868
2021-03-01,16.0401
2021-03-02,21.55388
2021-03-03,17.96157
2021-03-04,21.88805
2021-03-05,19.96658
2021-03-06,12.11361
2021-03-07,14.28571
2021-03-08,17.20969
2021-03-09,20.71846
2021-03-10,20.13366
2021-03-11,21.63742
2021-03-12,21.47034
2021-03-13,14.20217
2021-03-14,15.03759
2021-03-15,20.13366
2021-03-16,21.21971
2021-03-17,18.88053
2021-03-18,22.47284
2021-03-19,20.802
2021-03-20,14.28571
2021-03-21,15.70593
2021-03-22,20.55137
2021-03-23,20.96908
2021-03-24,21.3868
2021-03-25,19.29824
2021-03-26,23.64243
2021-03-27,15.62238
2021-03-28,15.20467
2021-03-29,18.79699
2021-03-30,22.55639
2021-03-31,25.14619
2021-04-01,19.79949
2021-04-02,19.79949
2021-04-03,15.03759
2021-04-04,20.30075
2021-04-05,25.22974
2021-04-06,26.23224
2021-04-07,27.23475
2021-04-08,24.5614
2021-04-09,24.89557
2021-04-10,16.95906
2021-04-11,21.13617
2021-04-12,25.89807
2021-04-13,25.39682
2021-04-14,33.58395
2021-04-15,35.17126
2021-04-16,48.28738
2021-04-17,32.74853
2021-04-18,36.09022
2021-04-19,45.9482
2021-04-20,45.53049
2021-04-21,44.94569
2021-04-22,41.52046
2021-04-23,52.13032
2021-04-24,30.65998
2021-04-25,50.87719
2021-04-26,47.86967
2021-04-27,44.27736
2021-04-28,42.27234
2021-04-29,36.00668
2021-04-30,32.41436
2021-05-01,21.47034
2021-05-02,23.9766
2021-05-03,33.58395
2021-05-04,27.15121
2021-05-05,24.81203
2021-05-06,29.74101
2021-05-07,29.82456
2021-05-08,27.31829
2021-05-09,26.98412
2021-05-10,35.00417
2021-05-11,31.57894
2021-05-12,35.00417
2021-05-13,35.33834
2021-05-14,28.57142
2021-05-15,20.05012
2021-05-16,19.79949
2021-05-17,32.0802
2021-05-18,26.39933
2021-05-19,32.49791
2021-05-20,43.69256
2021-05-21,34.16875
2021-05-22,32.16374
2021-05-23,27.90309
2021-05-24,39.84962
2021-05-25,29.74101
2021-05-26,26.81704
2021-05-27,28.90559
2021-05-28,29.23976
2021-05-29,20.63492
2021-05-30,21.3868
2021-05-31,27.48538
2021-06-01,26.06516
2021-06-02,24.14369
2021-06-03,26.06516
2021-06-04,25.48036
2021-06-05,20.38429
2021-06-06,16.54135
2021-06-07,26.06516
2021-06-08,34.25229
2021-06-09,34.41938
2021-06-10,43.10776
2021-06-11,29.3233
2021-06-12,17.6274
2021-06-13,15.78947
2021-06-14,23.89306
2021-06-15,27.65246
2021-06-16,24.72848
2021-06-17,22.13868
2021-06-18,24.64494
2021-06-19,17.0426
2021-06-20,14.28571
2021-06-21,26.64995
2021-06-22,29.57393
2021-06-23,22.9741
2021-06-24,23.30827
2021-06-25,17.79448
2021-06-26,16.0401
2021-06-27,11.44527
2021-06-28,15.70593
2021-06-29,19.96658
2021-06-30,16.95906
2021-07-01,15.87301
2021-07-02,14.61988
2021-07-03,10.6934
2021-07-04,12.36424
2021-07-05,16.12364
2021-07-06,15.20467
2021-07-07,15.12113
2021-07-08,16.54135
2021-07-09,12.86549
2021-07-10,11.11111
2021-07-11,9.5238
2021-07-12,11.52882
2021-07-13,12.78195
2021-07-14,13.95154
2021-07-15,13.19966
2021-07-16,14.20217
2021-07-17,8.43776
2021-07-18,7.51879
2021-07-19,14.8705
2021-07-20,16.20718
2021-07-21,15.12113
2021-07-22,21.80451
2021-07-23,13.53383
2021-07-24,8.18713
2021-07-25,6.934
2021-07-26,15.70593
2021-07-27,14.95405
2021-07-28,15.20467
2021-07-29,12.69841
2021-07-30,13.45029
2021-07-31,7.68588
2021-08-01,8.85547
2021-08-02,12.44778
2021-08-03,13.70091
2021-08-04,13.45029
2021-08-05,12.2807
2021-08-06,12.03007
2021-08-07,12.44778
2021-08-08,12.03007
2021-08-09,16.79197
2021-08-10,19.71595
2021-08-11,32.91562
2021-08-12,31.74603
2021-08-13,20.38429
2021-08-14,15.03759
2021-08-15,15.12113
2021-08-16,17.12614
2021-08-17,23.22472
2021-08-18,21.63742
2021-08-19,18.04511
2021-08-20,20.71846
2021-08-21,15.20467
2021-08-22,13.95154
2021-08-23,19.13116
2021-08-24,19.71595
2021-08-25,22.47284
2021-08-26,20.2172
2021-08-27,18.46282
2021-08-28,14.78696
2021-08-29,11.94653
2021-08-30,17.71094
2021-08-31,19.2147
2021-09-01,21.21971
2021-09-02,19.29824
2021-09-03,16.95906
2021-09-04,14.36925
2021-09-05,15.37176
2021-09-06,20.71846
2021-09-07,19.88304
2021-09-08,30.99415
2021-09-09,29.40685
2021-09-10,22.3893
2021-09-11,13.70091
2021-09-12,14.45279
2021-09-13,18.46282
2021-09-14,16.87552
2021-09-15,18.46282
2021-09-16,19.54887
2021-09-17,33.16624
2021-09-18,61.90476
2021-09-19,52.96574
2021-09-20,48.78863
2021-09-21,55.13784
2021-09-22,51.21136
2021-09-23,51.21136
2021-09-24,43.19131
2021-09-25,41.01921
2021-09-26,36.42439
2021-09-27,42.60651
2021-09-28,40.0167
2021-09-29,39.18128
2021-09-30,35.17126
2021-10-01,32.49791
2021-10-02,33.33333
2021-10-03,26.56641
2021-10-04,28.40434
2021-10-05,34.83709
2021-10-06,39.26482
2021-10-07,33.24979
2021-10-08,29.9081
2021-10-09,23.05764
2021-10-10,23.9766
2021-10-11,24.97911
2021-10-12,27.56892
2021-10-13,22.13868
2021-10-14,26.7335
2021-10-15,27.06766
2021-10-16,22.47284
2021-10-17,18.96407
2021-10-18,28.3208
2021-10-19,29.23976
2021-10-20,26.81704
2021-10-21,25.22974
2021-10-22,21.88805
2021-10-23,21.30325
2021-10-24,27.90309
2021-10-25,26.64995
2021-10-26,27.48538
2021-10-27,26.1487
2021-10-28,25.73099
2021-10-29,24.06015
2021-10-30,15.53884
2021-10-31,18.6299
2021-11-01,22.55639
2021-11-02,21.13617
2021-11-03,23.39181
2021-11-04,19.29824
2021-11-05,19.63241
2021-11-06,15.37176
2021-11-07,14.78696
2021-11-08,22.05513
2021-11-09,26.48287
2021-11-10,24.31077
2021-11-11,23.80952
2021-11-12,25.48036
2021-11-13,20.05012
2021-11-14,17.87802
2021-11-15,27.90309
2021-11-16,29.74101
2021-11-17,26.39933
2021-11-18,24.31077
2021-11-19,24.47786
2021-11-20,17.46031
2021-11-21,16.45781
2021-11-22,23.05764
2021-11-23,27.06766
2021-11-24,25.48036
2021-11-25,23.05764
2021-11-26,23.47535
2021-11-27,14.61988
2021-11-28,14.03508
2021-11-29,21.63742
2021-11-30,24.06015
2021-12-01,24.89557
2021-12-02,21.13617
2021-12-03,19.79949
2021-12-04,20.96908
2021-12-05,15.95655
2021-12-06,29.15622
2021-12-07,30.57644
2021-12-08,27.31829
2021-12-09,27.31829
2021-12-10,22.3893
2021-12-11,15.70593
2021-12-12,13.61737
2021-12-13,22.3893
2021-12-14,23.30827
2021-12-15,20.46783
2021-12-16,19.79949
2021-12-17,17.71094
2021-12-18,12.19715
2021-12-19,15.03759
2021-12-20,19.54887
2021-12-21,16.70843
2021-12-22,18.12865
2021-12-23,17.29323
2021-12-24,17.29323
2021-12-25,10.52631
2021-12-26,10.35923
2021-12-27,14.95405
2021-12-28,17.20969
2021-12-29,18.88053
2021-12-30,17.46031
2021-12-31,14.03508
2022-01-01,13.95154
2022-01-02,12.78195
2022-01-03,18.21219
2022-01-04,19.29824
2022-01-05,18.79699
2022-01-06,22.47284
2022-01-07,18.46282
2022-01-08,12.53132
2022-01-09,15.03759
2022-01-10,24.06015
2022-01-11,28.3208
2022-01-12,19.63241
2022-01-13,23.14118
2022-01-14,20.13366
2022-01-15,15.4553
2022-01-16,15.12113
2022-01-17,20.2172
2022-01-18,20.63492
2022-01-19,22.13868
2022-01-20,23.30827
2022-01-21,20.88554
2022-01-22,19.79949
2022-01-23,15.28822
2022-01-24,24.47786
2022-01-25,30.74352
2022-01-26,27.81954
2022-01-27,29.07268
2022-01-28,20.55137
2022-01-29,13.78446
2022-01-30,12.03007
2022-01-31,15.78947
2022-02-01,13.45029
2022-02-02,13.95154
2022-02-03,27.15121
2022-02-04,21.97159
2022-02-05,18.88053
2022-02-06,17.79448
2022-02-07,20.05012
2022-02-08,22.3893
2022-02-09,21.21971
2022-02-10,23.39181
2022-02-11,20.802
2022-02-12,17.12614
2022-02-13,14.03508
2022-02-14,20.88554
2022-02-15,30.40935
2022-02-16,30.32581
2022-02-17,21.30325
2022-02-18,21.21971
2022-02-19,12.2807
2022-02-20,13.95154
2022-02-21,21.3868
2022-02-22,23.39181
2022-02-23,23.14118
2022-02-24,32.83208
2022-02-25,22.80701
2022-02-26,14.61988
2022-02-27,11.36173
2022-02-28,16.37426
2022-03-01,15.20467
2022-03-02,19.29824
2022-03-03,20.30075
2022-03-04,22.30576
2022-03-05,13.53383
2022-03-06,14.11862
2022-03-07,25.64745
2022-03-08,28.3208
2022-03-09,15.95655
2022-03-10,22.22222
2022-03-11,22.05513
2022-03-12,12.94903
2022-03-13,14.20217
2022-03-14,19.38178
2022-03-15,23.14118
2022-03-16,21.63742
2022-03-17,23.9766
2022-03-18,23.80952
2022-03-19,16.29072
2022-03-20,16.70843
2022-03-21,22.9741
2022-03-22,24.14369
2022-03-23,20.63492
2022-03-24,23.80952
2022-03-25,18.04511
2022-03-26,12.44778
2022-03-27,12.36424
2022-03-28,21.80451
2022-03-29,21.05263
2022-03-30,19.88304
2022-03-31,22.05513
2022-04-01,17.12614
2022-04-02,12.69841
2022-04-03,11.11111
2022-04-04,18.37928
2022-04-05,19.63241
2022-04-06,17.96157
2022-04-07,18.88053
2022-04-08,17.20969
2022-04-09,9.94152
2022-04-10,10.44277
2022-04-11,20.55137
2022-04-12,18.29573
2022-04-13,19.79949
2022-04-14,19.63241
2022-04-15,15.20467
2022-04-16,11.44527
2022-04-17,11.86299
2022-04-18,14.8705
2022-04-19,17.96157
2022-04-20,20.05012
2022-04-21,21.21971
2022-04-22,16.37426
2022-04-23,15.20467
2022-04-24,9.10609
2022-04-25,17.6274
2022-04-26,19.88304
2022-04-27,20.802
2022-04-28,22.3893
2022-04-29,22.3893
2022-04-30,11.86299
2022-05-01,10.60985
2022-05-02,16.45781
2022-05-03,16.95906
2022-05-04,15.03759
2022-05-05,11.11111
2022-05-06,17.37677
2022-05-07,10.27568
2022-05-08,9.5238
2022-05-09,19.54887
2022-05-10,24.64494
2022-05-11,28.40434
2022-05-12,37.25981
2022-05-13,33.41687
2022-05-14,18.04511
2022-05-15,17.20969
2022-05-16,32.83208
2022-05-17,23.14118
2022-05-18,24.97911
2022-05-19,27.40183
2022-05-20,20.71846
2022-05-21,12.94903
2022-05-22,15.12113
2022-05-23,21.05263
2022-05-24,22.55639
2022-05-25,22.13868
2022-05-26,22.30576
2022-05-27,18.96407
2022-05-28,13.53383
2022-05-29,12.2807
2022-05-30,19.13116
2022-05-31,16.45781
2022-06-01,12.86549
2022-06-02,18.46282
2022-06-03,15.4553
2022-06-04,14.78696
2022-06-05,11.44527
2022-06-06,16.54135
2022-06-07,21.55388
2022-06-08,22.30576
2022-06-09,22.05513
2022-06-10,16.95906
2022-06-11,12.53132
2022-06-12,14.8705
2022-06-13,28.23725
2022-06-14,33.58395
2022-06-15,27.65246
2022-06-16,27.23475
2022-06-17,21.21971
2022-06-18,12.61487
2022-06-19,15.53884
2022-06-20,22.13868
2022-06-21,20.88554
2022-06-22,23.22472
2022-06-23,20.88554
2022-06-24,17.87802
2022-06-25,11.11111
2022-06-26,9.77443
2022-06-27,21.72096
2022-06-28,20.30075
2022-06-29,27.23475
2022-06-30,22.22222
2022-07-01,17.79448
2022-07-02,12.36424
2022-07-03,10.60985
2022-07-04,22.22222
2022-07-05,23.9766
2022-07-06,22.55639
2022-07-07,27.15121
2022-07-08,17.79448
2022-07-09,10.86048
2022-07-10,9.44026
2022-07-11,17.96157
2022-07-12,16.0401
2022-07-13,17.12614
2022-07-14,17.79448
2022-07-15,16.45781
2022-07-16,8.5213
2022-07-17,12.03007
2022-07-18,16.20718
2022-07-19,16.29072
2022-07-20,14.11862
2022-07-21,14.45279
2022-07-22,15.37176
2022-07-23,9.5238
2022-07-24,9.69089
2022-07-25,15.62238
2022-07-26,15.12113
2022-07-27,16.0401
2022-07-28,17.20969
2022-07-29,15.70593
2022-07-30,10.60985
2022-07-31,9.18964
2022-08-01,13.53383
2022-08-02,15.20467
2022-08-03,14.20217
2022-08-04,14.95405
2022-08-05,15.37176
2022-08-06,9.77443
2022-08-07,10.52631
2022-08-08,12.61487
2022-08-09,18.29573
2022-08-10,17.87802
2022-08-11,18.12865
2022-08-12,13.53383
2022-08-13,8.02005
2022-08-14,11.36173
2022-08-15,12.86549
2022-08-16,18.96407
2022-08-17,17.71094
2022-08-18,18.88053
2022-08-19,17.87802
2022-08-20,12.94903
2022-08-21,8.60484
2022-08-22,15.70593
2022-08-23,18.04511
2022-08-24,16.70843
2022-08-25,15.78947
2022-08-26,18.37928
2022-08-27,13.2832
2022-08-28,10.44277
2022-08-29,16.0401
2022-08-30,15.70593
2022-08-31,13.78446
2022-09-01,13.61737
2022-09-02,15.53884
2022-09-03,9.77443
2022-09-04,11.11111
2022-09-05,16.70843
2022-09-06,19.13116
2022-09-07,19.29824
2022-09-08,15.20467
2022-09-09,10.44277
2022-09-10,9.44026
2022-09-11,9.60735
2022-09-12,11.27819
2022-09-13,21.13617
2022-09-14,21.97159
2022-09-15,20.55137
2022-09-16,21.21971
2022-09-17,11.86299
2022-09-18,13.78446
2022-09-19,22.05513
2022-09-20,21.3868
2022-09-21,20.802
2022-09-22,21.72096
2022-09-23,20.13366
2022-09-24,10.60985
2022-09-25,10.94402
2022-09-26,22.22222
2022-09-27,24.06015
2022-09-28,24.89557
2022-09-29,22.63993
2022-09-30,20.2172
2022-10-01,14.11862
2022-10-02,12.36424
2022-10-03,13.19966
2022-10-04,21.13617
2022-10-05,20.88554
2022-10-06,20.46783
2022-10-07,21.13617
2022-10-08,14.95405
2022-10-09,27.90309
2022-10-10,24.47786
2022-10-11,23.22472
2022-10-12,21.55388
2022-10-13,25.31328
2022-10-14,19.63241
2022-10-15,14.70342
2022-10-16,16.29072
2022-10-17,23.89306
2022-10-18,22.89055
2022-10-19,23.47535
2022-10-20,22.22222
2022-10-21,20.30075
2022-10-22,13.2832
2022-10-23,10.94402
2022-10-24,21.63742
2022-10-25,20.05012
2022-10-26,25.73099
2022-10-27,24.06015
2022-10-28,18.6299
2022-10-29,14.95405
2022-10-30,14.53634
2022-10-31,16.54135
2022-11-01,18.6299
2022-11-02,23.64243
2022-11-03,23.14118
2022-11-04,17.71094
2022-11-05,13.2832
2022-11-06,13.53383
2022-11-07,20.96908
2022-11-08,18.96407
2022-11-09,23.64243
2022-11-10,22.55639
2022-11-11,19.63241
2022-11-12,13.95154
2022-11-13,12.86549
2022-11-14,21.88805
2022-11-15,20.55137
2022-11-16,21.3868
2022-11-17,18.37928
2022-11-18,18.46282
2022-11-19,8.77192
2022-11-20,12.2807
2022-11-21,16.29072
2022-11-22,17.87802
2022-11-23,18.79699
2022-11-24,12.44778
2022-11-25,14.70342
2022-11-26,9.69089
2022-11-27,8.60484
2022-11-28,15.28822
2022-11-29,16.29072
2022-11-30,17.6274
2022-12-01,18.37928
2022-12-02,13.95154
2022-12-03,7.26817
2022-12-04,8.77192
2022-12-05,15.03759
2022-12-06,14.36925
2022-12-07,15.4553
2022-12-08,19.79949
2022-12-09,17.79448
2022-12-10,9.10609
2022-12-11,12.78195
2022-12-12,17.87802
2022-12-13,19.79949
2022-12-14,16.37426
2022-12-15,16.70843
2022-12-16,15.20467
2022-12-17,9.5238
2022-12-18,9.44026
2022-12-19,15.62238
2022-12-20,14.61988
2022-12-21,13.70091
2022-12-22,13.70091
2022-12-23,12.78195
2022-12-24,6.09857
2022-12-25,7.18462
2022-12-26,10.77694
2022-12-27,17.37677
2022-12-28,14.03508
2022-12-29,21.63742
2022-12-30,18.79699
2022-12-31,8.93901
2023-01-01,7.10108
2023-01-02,15.4553
2023-01-03,15.12113
2023-01-04,15.03759
2023-01-05,13.53383
2023-01-06,15.87301
2023-01-07,12.36424
2023-01-08,12.11361
2023-01-09,14.8705
2023-01-10,16.12364
2023-01-11,14.61988
2023-01-12,15.62238
2023-01-13,15.03759
2023-01-14,10.86048
2023-01-15,10.44277
2023-01-16,14.8705
2023-01-17,13.2832
2023-01-18,14.70342
2023-01-19,12.94903
2023-01-20,14.11862
2023-01-21,9.60735
2023-01-22,8.02005
2023-01-23,8.60484
2023-01-24,10.6934
2023-01-25,14.95405
2023-01-26,14.11862
2023-01-27,14.28571
2023-01-28,10.52631
2023-01-29,11.19465
2023-01-30,15.53884
2023-01-31,18.79699
2023-02-01,17.46031
2023-02-02,20.96908
2023-02-03,22.47284
2023-02-04,10.60985
2023-02-05,10.77694
2023-02-06,14.03508
2023-02-07,17.37677
2023-02-08,17.54385
2023-02-09,15.12113
2023-02-10,18.21219
2023-02-11,9.85797
2023-02-12,11.27819
2023-02-13,16.37426
2023-02-14,16.62489
2023-02-15,16.62489
2023-02-16,18.21219
2023-02-17,19.46532
2023-02-18,10.77694
2023-02-19,10.27568
2023-02-20,14.95405
2023-02-21,17.0426
2023-02-22,17.0426
2023-02-23,16.45781
2023-02-24,15.87301
2023-02-25,9.10609
2023-02-26,7.60233
2023-02-27,12.69841
2023-02-28,11.94653
2023-03-01,11.52882
2023-03-02,12.78195
2023-03-03,13.45029
2023-03-04,9.60735
2023-03-05,8.10359
2023-03-06,13.95154
2023-03-07,17.6274
2023-03-08,16.12364
2023-03-09,15.95655
2023-03-10,15.28822
2023-03-11,9.27318
2023-03-12,8.85547
2023-03-13,18.37928
2023-03-14,23.55889
2023-03-15,18.04511
2023-03-16,18.88053
2023-03-17,19.2147
2023-03-18,12.53132
2023-03-19,9.69089
2023-03-20,19.54887
2023-03-21,22.89055
2023-03-22,18.29573
2023-03-23,20.63492
2023-03-24,19.46532
2023-03-25,11.19465
2023-03-26,10.52631
2023-03-27,17.46031
2023-03-28,19.54887
2023-03-29,20.2172
2023-03-30,18.79699
2023-03-31,19.13116
2023-04-01,24.64494
2023-04-02,13.70091
2023-04-03,16.0401
2023-04-04,18.71345
2023-04-05,27.40183
2023-04-06,27.56892
2023-04-07,18.54636
2023-04-08,12.86549
2023-04-09,11.19465
2023-04-10,19.29824
2023-04-11,20.63492
2023-04-12,19.54887
2023-04-13,23.05764
2023-04-14,28.57142
2023-04-15,17.12614
2023-04-16,13.61737
2023-04-17,16.45781
2023-04-18,17.71094
2023-04-19,18.6299
2023-04-20,17.12614
2023-04-21,18.54636
2023-04-22,10.35923
2023-04-23,10.1086
2023-04-24,16.62489
2023-04-25,20.88554
2023-04-26,21.05263
2023-04-27,22.55639
2023-04-28,22.72347
2023-04-29,12.61487
2023-04-30,10.94402
2023-05-01,14.70342
2023-05-02,17.54385
2023-05-03,24.72848
2023-05-04,20.55137
2023-05-05,13.45029
2023-05-06,12.69841
2023-05-07,12.86549
2023-05-08,18.37928
2023-05-09,20.2172
2023-05-10,20.30075
2023-05-11,18.04511
2023-05-12,15.03759
2023-05-13,11.36173
2023-05-14,9.77443
2023-05-15,16.70843
2023-05-16,18.37928
2023-05-17,18.21219
2023-05-18,15.87301
2023-05-19,15.37176
2023-05-20,8.60484
2023-05-21,10.77694
2023-05-22,14.28571
2023-05-23,13.61737
2023-05-24,17.54385
2023-05-25,16.37426
2023-05-26,12.69841
2023-05-27,10.1086
2023-05-28,10.02506
2023-05-29,10.86048
