date,월배당ETF
2023-07-24,24.28571
2023-07-25,22.07792
2023-07-26,24.41558
2023-07-27,20.51948
2023-07-28,20.0
2023-07-29,15.97402
2023-07-30,11.94805
2023-07-31,15.84415
2023-08-01,24.15584
2023-08-02,29.74025
2023-08-03,23.11688
2023-08-04,23.63636
2023-08-05,18.18181
2023-08-06,14.41558
2023-08-07,18.05194
2023-08-08,21.68831
2023-08-09,22.72727
2023-08-10,22.46753
2023-08-11,22.5974
2023-08-12,17.40259
2023-08-13,15.45454
2023-08-14,25.58441
2023-08-15,15.45454
2023-08-16,31.81818
2023-08-17,42.07792
2023-08-18,51.68831
2023-08-19,49.87012
2023-08-20,33.11688
2023-08-21,37.14285
2023-08-22,42.85714
2023-08-23,40.0
2023-08-24,34.41558
2023-08-25,29.35064
2023-08-26,21.16883
2023-08-27,27.53246
2023-08-28,45.84415
2023-08-29,43.76623
2023-08-30,37.40259
2023-08-31,26.88311
2023-09-01,34.15584
2023-09-02,18.96103
2023-09-03,22.98701
2023-09-04,27.27272
2023-09-05,52.07792
2023-09-06,43.24675
2023-09-07,32.85714
2023-09-08,30.90909
2023-09-09,20.38961
2023-09-10,24.54545
2023-09-11,26.88311
2023-09-12,27.40259
2023-09-13,24.15584
2023-09-14,28.31168
2023-09-15,31.81818
2023-09-16,16.36363
2023-09-17,17.27272
2023-09-18,23.63636
2023-09-19,35.32467
2023-09-20,29.74025
2023-09-21,21.42857
2023-09-22,19.87012
2023-09-23,12.20779
2023-09-24,9.35064
2023-09-25,21.03896
2023-09-26,24.67532
2023-09-27,22.33766
2023-09-28,11.42857
2023-09-29,14.80519
2023-09-30,8.96103
2023-10-01,12.85714
2023-10-02,17.27272
2023-10-03,22.33766
2023-10-04,23.11688
2023-10-05,25.97402
2023-10-06,22.33766
2023-10-07,15.45454
2023-10-08,11.94805
2023-10-09,14.93506
2023-10-10,20.64935
2023-10-11,27.66233
2023-10-12,21.55844
2023-10-13,19.61038
2023-10-14,12.98701
2023-10-15,10.77922
2023-10-16,21.2987
2023-10-17,28.44155
2023-10-18,25.45454
2023-10-19,26.88311
2023-10-20,21.03896
2023-10-21,15.97402
2023-10-22,14.80519
2023-10-23,82.20779
2023-10-24,24.54545
2023-10-25,25.58441
2023-10-26,20.38961
2023-10-27,21.94805
2023-10-28,13.63636
2023-10-29,14.41558
2023-10-30,29.35064
2023-10-31,19.22077
2023-11-01,18.05194
2023-11-02,22.46753
2023-11-03,26.4935
2023-11-04,17.27272
2023-11-05,14.80519
2023-11-06,20.77922
2023-11-07,21.94805
2023-11-08,21.68831
2023-11-09,22.72727
2023-11-10,21.03896
2023-11-11,11.16883
2023-11-12,12.07792
2023-11-13,18.96103
2023-11-14,24.93506
2023-11-15,31.03896
2023-11-16,33.8961
2023-11-17,30.25974
2023-11-18,14.67532
2023-11-19,20.0
2023-11-20,26.10389
2023-11-21,28.96103
2023-11-22,25.06493
2023-11-23,24.41558
2023-11-24,26.4935
2023-11-25,17.53246
2023-11-26,18.96103
2023-11-27,29.22077
2023-11-28,25.58441
2023-11-29,24.67532
2023-11-30,32.33766
2023-12-01,31.16883
2023-12-02,17.7922
2023-12-03,19.35064
2023-12-04,29.22077
2023-12-05,35.45454
2023-12-06,40.38961
2023-12-07,39.35064
2023-12-08,28.57142
2023-12-09,24.67532
2023-12-10,24.93506
2023-12-11,32.72727
2023-12-12,31.68831
2023-12-13,33.63636
2023-12-14,32.07792
2023-12-15,34.41558
2023-12-16,21.94805
2023-12-17,22.33766
2023-12-18,28.05194
2023-12-19,31.16883
2023-12-20,28.96103
2023-12-21,27.01298
2023-12-22,30.12987
2023-12-23,23.37662
2023-12-24,19.87012
2023-12-25,24.02597
2023-12-26,32.46753
2023-12-27,41.2987
2023-12-28,38.96103
2023-12-29,24.67532
2023-12-30,23.63636
2023-12-31,25.84415
2024-01-01,25.97402
2024-01-02,35.97402
2024-01-03,46.62337
2024-01-04,43.11688
2024-01-05,36.75324
2024-01-06,31.81818
2024-01-07,27.66233
2024-01-08,42.07792
2024-01-09,40.25974
2024-01-10,37.92207
2024-01-11,36.36363
2024-01-12,34.67532
2024-01-13,21.42857
2024-01-14,23.76623
2024-01-15,25.84415
2024-01-16,29.87012
2024-01-17,31.16883
2024-01-18,30.64935
2024-01-19,32.5974
2024-01-20,23.8961
2024-01-21,24.28571
2024-01-22,35.58441
2024-01-23,35.45454
2024-01-24,42.85714
2024-01-25,38.83116
2024-01-26,37.66233
2024-01-27,26.4935
2024-01-28,37.01298
2024-01-29,38.83116
2024-01-30,43.8961
2024-01-31,39.22077
2024-02-01,43.76623
2024-02-02,50.0
2024-02-03,32.85714
2024-02-04,33.50649
2024-02-05,47.7922
2024-02-06,49.48051
2024-02-07,43.8961
2024-02-08,36.75324
2024-02-09,26.10389
2024-02-10,22.85714
2024-02-11,23.63636
2024-02-12,30.64935
2024-02-13,46.4935
2024-02-14,43.24675
2024-02-15,50.12987
2024-02-16,43.8961
2024-02-17,31.03896
2024-02-18,36.62337
2024-02-19,47.53246
2024-02-20,58.18181
2024-02-21,49.87012
2024-02-22,50.90909
2024-02-23,50.51948
2024-02-24,34.80519
2024-02-25,40.38961
2024-02-26,57.27272
2024-02-27,52.98701
2024-02-28,76.62337
2024-02-29,54.67532
2024-03-01,43.11688
2024-03-02,36.36363
2024-03-03,35.97402
2024-03-04,51.2987
2024-03-05,66.88311
2024-03-06,66.62337
2024-03-07,64.80519
2024-03-08,62.20779
2024-03-09,41.2987
2024-03-10,45.97402
2024-03-11,100.0
2024-03-12,69.0909
2024-03-13,61.94805
2024-03-14,56.88311
2024-03-15,54.80519
2024-03-16,40.0
2024-03-17,48.96103
2024-03-18,63.50649
2024-03-19,64.02597
2024-03-20,62.85714
