date,부동산전망
2020-09-11,18.2537
2020-09-12,14.72817
2020-09-13,18.78088
2020-09-14,23.06425
2020-09-15,19.9341
2020-09-16,19.27512
2020-09-17,19.8023
2020-09-18,17.29818
2020-09-19,16.21087
2020-09-20,17.10049
2020-09-21,21.54859
2020-09-22,19.9341
2020-09-23,17.69357
2020-09-24,19.17627
2020-09-25,16.34266
2020-09-26,12.32289
2020-09-27,20.06589
2020-09-28,18.61614
2020-09-29,16.14497
2020-09-30,12.81713
2020-10-01,13.27841
2020-10-02,17.89126
2020-10-03,18.87973
2020-10-04,24.21746
2020-10-05,26.82042
2020-10-06,22.9654
2020-10-07,22.40527
2020-10-08,19.83525
2020-10-09,21.4168
2020-10-10,21.97693
2020-10-11,25.23887
2020-10-12,26.29324
2020-10-13,26.68863
2020-10-14,24.67874
2020-10-15,23.22899
2020-10-16,22.99835
2020-10-17,19.60461
2020-10-18,22.20757
2020-10-19,20.49423
2020-10-20,22.50411
2020-10-21,20.13179
2020-10-22,17.89126
2020-10-23,15.84843
2020-10-24,12.48764
2020-10-25,13.24546
2020-10-26,16.30971
2020-10-27,15.1565
2020-10-28,15.61779
2020-10-29,14.69522
2020-10-30,13.90444
2020-10-31,12.48764
2020-11-01,13.04777
2020-11-02,13.8056
2020-11-03,14.06919
2020-11-04,12.81713
2020-11-05,14.16803
2020-11-06,13.17957
2020-11-07,12.71828
2020-11-08,13.57495
2020-11-09,18.64909
2020-11-10,16.60626
2020-11-11,13.27841
2020-11-12,15.0906
2020-11-13,12.98187
2020-11-14,11.76276
2020-11-15,15.05766
2020-11-16,18.81383
2020-11-17,17.75947
2020-11-18,17.49588
2020-11-19,16.7051
2020-11-20,16.24382
2020-11-21,15.42009
2020-11-22,16.40856
2020-11-23,18.41845
2020-11-24,17.36408
2020-11-25,17.16639
2020-11-26,15.84843
2020-11-27,14.33278
2020-11-28,12.78418
2020-11-29,15.02471
2020-11-30,15.91433
2020-12-01,15.61779
2020-12-02,15.05766
2020-12-03,15.81548
2020-12-04,16.11202
2020-12-05,15.61779
2020-12-06,16.6392
2020-12-07,20.42833
2020-12-08,17.33113
2020-12-09,17.03459
2020-12-10,15.42009
2020-12-11,17.39703
2020-12-12,13.31136
2020-12-13,15.98023
2020-12-14,16.04612
2020-12-15,15.45304
2020-12-16,13.01482
2020-12-17,15.65074
2020-12-18,15.42009
2020-12-19,13.64085
2020-12-20,12.85008
2020-12-21,14.36573
2020-12-22,13.64085
2020-12-23,13.08072
2020-12-24,12.91598
2020-12-25,10.6425
2020-12-26,12.32289
2020-12-27,12.75123
2020-12-28,14.99176
2020-12-29,12.48764
2020-12-30,11.53212
2020-12-31,12.88303
2021-01-01,13.11367
2021-01-02,14.13509
2021-01-03,14.20098
2021-01-04,15.05766
2021-01-05,14.82701
2021-01-06,14.69522
2021-01-07,11.46622
2021-01-08,13.6079
2021-01-09,12.1911
2021-01-10,13.34431
2021-01-11,16.54036
2021-01-12,15.55189
2021-01-13,14.69522
2021-01-14,15.0906
2021-01-15,12.68533
2021-01-16,11.92751
2021-01-17,12.85008
2021-01-18,16.7051
2021-01-19,15.61779
2021-01-20,14.66227
2021-01-21,15.12355
2021-01-22,12.94892
2021-01-23,13.37726
2021-01-24,17.00164
2021-01-25,15.71663
2021-01-26,15.0906
2021-01-27,15.68369
2021-01-28,14.89291
2021-01-29,14.20098
2021-01-30,12.61943
2021-01-31,14.66227
2021-02-01,15.2224
2021-02-02,13.11367
2021-02-03,14.59637
2021-02-04,21.4168
2021-02-05,19.90115
2021-02-06,16.93574
2021-02-07,18.2537
2021-02-08,18.91268
2021-02-09,17.16639
2021-02-10,13.6079
2021-02-11,10.54365
2021-02-12,14.59637
2021-02-13,14.85996
2021-02-14,16.8369
2021-02-15,20.32948
2021-02-16,18.81383
2021-02-17,16.37561
2021-02-18,16.11202
2021-02-19,16.37561
2021-02-20,15.32125
2021-02-21,17.16639
2021-02-22,20.42833
2021-02-23,19.90115
2021-02-24,17.49588
2021-02-25,15.78253
2021-02-26,13.6079
2021-02-27,13.24546
2021-02-28,15.3542
2021-03-01,17.00164
2021-03-02,15.05766
2021-03-03,15.2224
2021-03-04,15.2224
2021-03-05,13.11367
2021-03-06,13.17957
2021-03-07,14.23393
2021-03-08,19.34102
2021-03-09,19.07742
2021-03-10,15.1565
2021-03-11,18.2537
2021-03-12,15.68369
2021-03-13,14.89291
2021-03-14,17.29818
2021-03-15,18.05601
2021-03-16,17.92421
2021-03-17,17.06754
2021-03-18,18.12191
2021-03-19,16.73805
2021-03-20,16.24382
2021-03-21,17.95716
2021-03-22,21.285
2021-03-23,21.21911
2021-03-24,18.97858
2021-03-25,17.03459
2021-03-26,16.44151
2021-03-27,15.02471
2021-03-28,16.6392
2021-03-29,19.17627
2021-03-30,16.86985
2021-03-31,16.7051
2021-04-01,13.97034
2021-04-02,14.69522
2021-04-03,12.42174
2021-04-04,14.43163
2021-04-05,19.17627
2021-04-06,17.10049
2021-04-07,17.23228
2021-04-08,26.65568
2021-04-09,18.64909
2021-04-10,14.49752
2021-04-11,16.9028
2021-04-12,19.01153
2021-04-13,17.26523
2021-04-14,15.84843
2021-04-15,15.2224
2021-04-16,15.71663
2021-04-17,13.6079
2021-04-18,12.75123
2021-04-19,16.8369
2021-04-20,15.61779
2021-04-21,15.48599
2021-04-22,13.542
2021-04-23,13.6079
2021-04-24,13.01482
2021-04-25,13.17957
2021-04-26,15.88138
2021-04-27,13.87149
2021-04-28,13.24546
2021-04-29,12.55354
2021-04-30,11.40032
2021-05-01,11.36738
2021-05-02,11.26853
2021-05-03,13.70675
2021-05-04,13.14662
2021-05-05,11.10378
2021-05-06,13.70675
2021-05-07,12.35584
2021-05-08,11.63097
2021-05-09,14.03624
2021-05-10,18.22075
2021-05-11,16.93574
2021-05-12,15.48599
2021-05-13,16.04612
2021-05-14,17.10049
2021-05-15,15.18945
2021-05-16,16.37561
2021-05-17,17.75947
2021-05-18,16.60626
2021-05-19,14.69522
2021-05-20,17.49588
2021-05-21,15.2224
2021-05-22,12.15815
2021-05-23,13.44316
2021-05-24,17.99011
2021-05-25,18.48434
2021-05-26,17.69357
2021-05-27,17.16639
2021-05-28,14.69522
2021-05-29,13.93739
2021-05-30,12.98187
2021-05-31,18.3855
2021-06-01,17.52883
2021-06-02,17.89126
2021-06-03,18.64909
2021-06-04,15.05766
2021-06-05,13.01482
2021-06-06,14.46457
2021-06-07,17.03459
2021-06-08,17.36408
2021-06-09,16.96869
2021-06-10,14.33278
2021-06-11,13.57495
2021-06-12,10.14827
2021-06-13,11.66392
2021-06-14,13.97034
2021-06-15,13.97034
2021-06-16,12.22405
2021-06-17,12.35584
2021-06-18,12.257
2021-06-19,11.23558
2021-06-20,12.71828
2021-06-21,15.84843
2021-06-22,17.00164
2021-06-23,16.80395
2021-06-24,14.16803
2021-06-25,13.17957
2021-06-26,10.74135
2021-06-27,12.1252
2021-06-28,14.66227
2021-06-29,12.1252
2021-06-30,13.50906
2021-07-01,10.74135
2021-07-02,11.49917
2021-07-03,9.75288
2021-07-04,12.65238
2021-07-05,15.3542
2021-07-06,13.47611
2021-07-07,12.42174
2021-07-08,11.07084
2021-07-09,10.21416
2021-07-10,8.50082
2021-07-11,9.98352
2021-07-12,14.06919
2021-07-13,11.59802
2021-07-14,12.15815
2021-07-15,11.36738
2021-07-16,10.37891
2021-07-17,9.42339
2021-07-18,10.11532
2021-07-19,13.57495
2021-07-20,12.45469
2021-07-21,12.91598
2021-07-22,12.61943
2021-07-23,11.66392
2021-07-24,9.42339
2021-07-25,10.74135
2021-07-26,12.68533
2021-07-27,13.21252
2021-07-28,14.49752
2021-07-29,13.24546
2021-07-30,12.71828
2021-07-31,10.97199
2021-08-01,11.07084
2021-08-02,15.12355
2021-08-03,13.70675
2021-08-04,10.87314
2021-08-05,13.47611
2021-08-06,12.48764
2021-08-07,10.08237
2021-08-08,13.6079
2021-08-09,15.18945
2021-08-10,12.88303
2021-08-11,12.32289
2021-08-12,13.31136
2021-08-13,12.88303
2021-08-14,9.0939
2021-08-15,12.65238
2021-08-16,15.18945
2021-08-17,17.39703
2021-08-18,14.72817
2021-08-19,16.86985
2021-08-20,17.13344
2021-08-21,16.93574
2021-08-22,18.91268
2021-08-23,24.87644
2021-08-24,18.51729
2021-08-25,19.57166
2021-08-26,19.34102
2021-08-27,16.8369
2021-08-28,12.61943
2021-08-29,15.81548
2021-08-30,19.53871
2021-08-31,18.3855
2021-09-01,15.1565
2021-09-02,16.86985
2021-09-03,11.86161
2021-09-04,10.31301
2021-09-05,12.35584
2021-09-06,14.72817
2021-09-07,14.36573
2021-09-08,13.37726
2021-09-09,13.8056
2021-09-10,12.22405
2021-09-11,10.74135
2021-09-12,11.59802
2021-09-13,15.3542
2021-09-14,13.542
2021-09-15,14.53047
2021-09-16,13.57495
2021-09-17,10.77429
2021-09-18,9.29159
2021-09-19,10.74135
2021-09-20,10.77429
2021-09-21,15.1565
2021-09-22,17.29818
2021-09-23,21.08731
2021-09-24,16.04612
2021-09-25,16.14497
2021-09-26,16.17792
2021-09-27,21.02141
2021-09-28,18.51729
2021-09-29,19.8023
2021-09-30,17.89126
2021-10-01,14.10214
2021-10-02,14.66227
2021-10-03,14.06919
2021-10-04,19.11037
2021-10-05,24.18451
2021-10-06,24.94233
2021-10-07,19.9341
2021-10-08,15.3542
2021-10-09,12.81713
2021-10-10,15.12355
2021-10-11,18.3855
2021-10-12,21.18616
2021-10-13,19.8023
2021-10-14,19.63756
2021-10-15,16.57331
2021-10-16,13.24546
2021-10-17,15.91433
2021-10-18,20.82372
2021-10-19,18.64909
2021-10-20,19.20922
2021-10-21,15.61779
2021-10-22,15.48599
2021-10-23,12.38879
2021-10-24,13.37726
2021-10-25,16.6392
2021-10-26,17.29818
2021-10-27,16.50741
2021-10-28,14.53047
2021-10-29,13.77265
2021-10-30,10.08237
2021-10-31,14.23393
2021-11-01,15.02471
2021-11-02,17.33113
2021-11-03,18.51729
2021-11-04,15.18945
2021-11-05,13.57495
2021-11-06,12.09225
2021-11-07,10.74135
2021-11-08,16.771
2021-11-09,16.04612
2021-11-10,14.33278
2021-11-11,14.13509
2021-11-12,11.76276
2021-11-13,8.53377
2021-11-14,11.33443
2021-11-15,14.85996
2021-11-16,14.06919
2021-11-17,10.54365
2021-11-18,10.67545
2021-11-19,12.1252
2021-11-20,8.27018
2021-11-21,11.26853
2021-11-22,12.88303
2021-11-23,12.09225
2021-11-24,10.7084
2021-11-25,12.48764
2021-11-26,10.67545
2021-11-27,8.73146
2021-11-28,9.19275
2021-11-29,14.76112
2021-11-30,13.83855
2021-12-01,10.47775
2021-12-02,10.47775
2021-12-03,11.26853
2021-12-04,8.86326
2021-12-05,9.65403
2021-12-06,14.46457
2021-12-07,12.15815
2021-12-08,12.32289
2021-12-09,11.49917
2021-12-10,12.09225
2021-12-11,8.99505
2021-12-12,9.42339
2021-12-13,11.36738
2021-12-14,10.54365
2021-12-15,12.1252
2021-12-16,9.45634
2021-12-17,11.79571
2021-12-18,8.99505
2021-12-19,9.62108
2021-12-20,13.6079
2021-12-21,10.60955
2021-12-22,10.28006
2021-12-23,11.56507
2021-12-24,9.39044
2021-12-25,8.23723
2021-12-26,10.11532
2021-12-27,12.32289
2021-12-28,11.69686
2021-12-29,8.92915
2021-12-30,9.91762
2021-12-31,8.43492
2022-01-01,7.18286
2022-01-02,10.24711
2022-01-03,11.43327
2022-01-04,10.77429
2022-01-05,10.21416
2022-01-06,10.44481
2022-01-07,10.01647
2022-01-08,8.46787
2022-01-09,9.45634
2022-01-10,12.98187
2022-01-11,12.38879
2022-01-12,12.32289
2022-01-13,11.13673
2022-01-14,10.01647
2022-01-15,9.32454
2022-01-16,10.21416
2022-01-17,12.09225
2022-01-18,11.49917
2022-01-19,12.94892
2022-01-20,10.44481
2022-01-21,10.01647
2022-01-22,10.21416
2022-01-23,11.36738
2022-01-24,13.83855
2022-01-25,13.90444
2022-01-26,12.1911
2022-01-27,12.09225
2022-01-28,8.86326
2022-01-29,8.53377
2022-01-30,8.30313
2022-01-31,8.89621
2022-02-01,8.69851
2022-02-02,10.6425
2022-02-03,11.99341
2022-02-04,11.86161
2022-02-05,10.44481
2022-02-06,12.28995
2022-02-07,13.14662
2022-02-08,11.16968
2022-02-09,11.20263
2022-02-10,12.257
2022-02-11,12.0593
2022-02-12,9.85172
2022-02-13,10.37891
2022-02-14,13.37726
2022-02-15,12.09225
2022-02-16,11.10378
2022-02-17,12.75123
2022-02-18,11.03789
2022-02-19,9.81878
2022-02-20,11.07084
2022-02-21,11.82866
2022-02-22,11.56507
2022-02-23,12.38879
2022-02-24,11.89456
2022-02-25,10.28006
2022-02-26,7.38056
2022-02-27,9.028
2022-02-28,11.26853
2022-03-01,11.36738
2022-03-02,12.28995
2022-03-03,13.08072
2022-03-04,11.69686
2022-03-05,10.08237
2022-03-06,11.63097
2022-03-07,13.97034
2022-03-08,13.34431
2022-03-09,11.20263
2022-03-10,100.0
2022-03-11,41.87808
2022-03-12,30.60955
2022-03-13,26.42504
2022-03-14,33.11367
2022-03-15,26.58978
2022-03-16,24.18451
2022-03-17,21.18616
2022-03-18,19.96705
2022-03-19,15.78253
2022-03-20,17.33113
2022-03-21,19.83525
2022-03-22,21.285
2022-03-23,19.9341
2022-03-24,17.10049
2022-03-25,16.07907
2022-03-26,13.08072
2022-03-27,15.98023
2022-03-28,18.15485
2022-03-29,17.39703
2022-03-30,18.15485
2022-03-31,17.59472
2022-04-01,15.2224
2022-04-02,11.72981
2022-04-03,14.33278
2022-04-04,17.62767
2022-04-05,16.17792
2022-04-06,17.16639
2022-04-07,16.24382
2022-04-08,12.65238
2022-04-09,11.92751
2022-04-10,14.36573
2022-04-11,21.77924
2022-04-12,17.59472
2022-04-13,14.95881
2022-04-14,17.36408
2022-04-15,15.48599
2022-04-16,12.32289
2022-04-17,16.27677
2022-04-18,18.84678
2022-04-19,17.56177
2022-04-20,15.42009
2022-04-21,16.01317
2022-04-22,12.94892
2022-04-23,11.76276
2022-04-24,21.15321
2022-04-25,28.69851
2022-04-26,25.50247
2022-04-27,28.50082
2022-04-28,23.49258
2022-04-29,22.63591
2022-04-30,19.90115
2022-05-01,14.13509
2022-05-02,17.19934
2022-05-03,16.73805
2022-05-04,17.92421
2022-05-05,15.74958
2022-05-06,17.03459
2022-05-07,12.94892
2022-05-08,16.37561
2022-05-09,23.29489
2022-05-10,25.63426
2022-05-11,22.43822
2022-05-12,23.55848
2022-05-13,19.96705
2022-05-14,15.05766
2022-05-15,17.23228
2022-05-16,20.06589
2022-05-17,19.40691
2022-05-18,19.04448
2022-05-19,18.74794
2022-05-20,17.23228
2022-05-21,13.47611
2022-05-22,14.36573
2022-05-23,21.4827
2022-05-24,18.61614
2022-05-25,17.46293
2022-05-26,19.24217
2022-05-27,18.3855
2022-05-28,12.71828
2022-05-29,17.23228
2022-05-30,22.53706
2022-05-31,19.67051
2022-06-01,14.06919
2022-06-02,19.9341
2022-06-03,16.30971
2022-06-04,15.0906
2022-06-05,15.55189
2022-06-06,17.95716
2022-06-07,20.79077
2022-06-08,20.13179
2022-06-09,21.18616
2022-06-10,18.4514
2022-06-11,17.19934
2022-06-12,19.47281
2022-06-13,26.98517
2022-06-14,28.56672
2022-06-15,26.49093
2022-06-16,26.72158
2022-06-17,28.10543
2022-06-18,20.95551
2022-06-19,24.15156
2022-06-20,30.77429
2022-06-21,30.04942
2022-06-22,26.02965
2022-06-23,25.8649
2022-06-24,18.35255
2022-06-25,14.95881
2022-06-26,16.04612
2022-06-27,22.33937
2022-06-28,19.17627
2022-06-29,17.72652
2022-06-30,16.17792
2022-07-01,14.79406
2022-07-02,13.31136
2022-07-03,16.24382
2022-07-04,22.76771
2022-07-05,22.00988
2022-07-06,19.8682
2022-07-07,20.46128
2022-07-08,19.04448
2022-07-09,13.93739
2022-07-10,15.38714
2022-07-11,21.58154
2022-07-12,20.26359
2022-07-13,26.16144
2022-07-14,23.88797
2022-07-15,18.81383
2022-07-16,16.96869
2022-07-17,22.14168
2022-07-18,25.89785
2022-07-19,25.00823
2022-07-20,23.39373
2022-07-21,22.37232
2022-07-22,22.47116
2022-07-23,17.49588
2022-07-24,19.14332
2022-07-25,22.20757
2022-07-26,20.42833
2022-07-27,17.36408
2022-07-28,21.08731
2022-07-29,20.13179
2022-07-30,16.44151
2022-07-31,17.82537
2022-08-01,20.19769
2022-08-02,21.08731
2022-08-03,20.32948
2022-08-04,20.09884
2022-08-05,21.44975
2022-08-06,20.39538
2022-08-07,21.02141
2022-08-08,25.33772
2022-08-09,16.7051
2022-08-10,19.14332
2022-08-11,19.40691
2022-08-12,19.83525
2022-08-13,17.62767
2022-08-14,17.52883
2022-08-15,22.76771
2022-08-16,26.75453
2022-08-17,22.17462
2022-08-18,20.13179
2022-08-19,19.70345
2022-08-20,15.94728
2022-08-21,17.92421
2022-08-22,25.30477
2022-08-23,24.5799
2022-08-24,22.04283
2022-08-25,22.76771
2022-08-26,23.42668
2022-08-27,18.05601
2022-08-28,20.56013
2022-08-29,24.18451
2022-08-30,22.99835
2022-08-31,23.13014
2022-09-01,20.65897
2022-09-02,21.02141
2022-09-03,18.35255
2022-09-04,19.96705
2022-09-05,22.53706
2022-09-06,20.13179
2022-09-07,21.87808
2022-09-08,19.07742
2022-09-09,12.0593
2022-09-10,14.10214
2022-09-11,16.01317
2022-09-12,22.60296
2022-09-13,27.05107
2022-09-14,30.44481
2022-09-15,25.53542
2022-09-16,21.58154
2022-09-17,20.95551
2022-09-18,19.96705
2022-09-19,23.62438
2022-09-20,23.39373
2022-09-21,26.82042
2022-09-22,26.82042
2022-09-23,22.76771
2022-09-24,18.64909
2022-09-25,19.8682
2022-09-26,26.68863
2022-09-27,25.60131
2022-09-28,26.42504
2022-09-29,24.84349
2022-09-30,20.36243
2022-10-01,15.42009
2022-10-02,18.48434
2022-10-03,26.45799
2022-10-04,24.21746
2022-10-05,24.3163
2022-10-06,21.68039
2022-10-07,18.41845
2022-10-08,14.36573
2022-10-09,18.64909
2022-10-10,20.72487
2022-10-11,26.02965
2022-10-12,28.00658
2022-10-13,26.29324
2022-10-14,24.15156
2022-10-15,20.42833
2022-10-16,22.73476
2022-10-17,29.78583
2022-10-18,25.40362
2022-10-19,24.48105
2022-10-20,24.18451
2022-10-21,23.88797
2022-10-22,16.57331
2022-10-23,19.7364
2022-10-24,26.16144
2022-10-25,24.15156
2022-10-26,24.61285
2022-10-27,23.29489
2022-10-28,22.10873
2022-10-29,17.19934
2022-10-30,13.90444
2022-10-31,21.44975
2022-11-01,20.26359
2022-11-02,20.98846
2022-11-03,22.60296
2022-11-04,20.92257
2022-11-05,16.57331
2022-11-06,17.52883
2022-11-07,24.11861
2022-11-08,22.30642
2022-11-09,23.98682
2022-11-10,24.67874
2022-11-11,24.21746
2022-11-12,18.08896
2022-11-13,20.88962
2022-11-14,25.23887
2022-11-15,24.97528
2022-11-16,24.514
2022-11-17,22.66886
2022-11-18,19.50576
2022-11-19,17.99011
2022-11-20,18.61614
2022-11-21,23.62438
2022-11-22,21.84514
2022-11-23,22.20757
2022-11-24,17.89126
2022-11-25,19.01153
2022-11-26,16.60626
2022-11-27,20.72487
2022-11-28,21.02141
2022-11-29,22.14168
2022-11-30,21.18616
2022-12-01,21.91103
2022-12-02,17.46293
2022-12-03,12.0593
2022-12-04,16.21087
2022-12-05,20.98846
2022-12-06,21.4827
2022-12-07,20.13179
2022-12-08,22.20757
2022-12-09,20.72487
2022-12-10,17.62767
2022-12-11,22.43822
2022-12-12,26.09555
2022-12-13,24.3163
2022-12-14,24.4481
2022-12-15,23.85502
2022-12-16,24.3163
2022-12-17,17.39703
2022-12-18,22.10873
2022-12-19,22.86655
2022-12-20,23.52553
2022-12-21,24.08566
2022-12-22,21.64744
2022-12-23,17.95716
2022-12-24,13.50906
2022-12-25,17.13344
2022-12-26,22.37232
2022-12-27,21.68039
2022-12-28,20.13179
2022-12-29,19.01153
2022-12-30,15.98023
2022-12-31,13.542
2023-01-01,18.05601
2023-01-02,23.72322
2023-01-03,23.49258
2023-01-04,24.5799
2023-01-05,22.70181
2023-01-06,21.74629
2023-01-07,17.00164
2023-01-08,20.16474
2023-01-09,25.66721
2023-01-10,24.87644
2023-01-11,22.27347
2023-01-12,22.24052
2023-01-13,21.87808
2023-01-14,18.61614
2023-01-15,18.78088
2023-01-16,22.37232
2023-01-17,22.73476
2023-01-18,22.57001
2023-01-19,21.31795
2023-01-20,18.91268
2023-01-21,14.39868
2023-01-22,15.25535
2023-01-23,19.43986
2023-01-24,21.87808
2023-01-25,25.79901
2023-01-26,24.08566
2023-01-27,20.59308
2023-01-28,17.56177
2023-01-29,22.40527
2023-01-30,25.10708
2023-01-31,23.49258
2023-02-01,22.24052
2023-02-02,24.21746
2023-02-03,21.02141
2023-02-04,21.68039
2023-02-05,21.3509
2023-02-06,28.63261
2023-02-07,28.00658
2023-02-08,26.68863
2023-02-09,26.0626
2023-02-10,23.52553
2023-02-11,21.05436
2023-02-12,23.52553
2023-02-13,28.73146
2023-02-14,27.4794
2023-02-15,27.57825
2023-02-16,23.39373
2023-02-17,23.42668
2023-02-18,19.7364
2023-02-19,20.06589
2023-02-20,24.28336
2023-02-21,25.60131
2023-02-22,22.57001
2023-02-23,23.22899
2023-02-24,18.64909
2023-02-25,17.52883
2023-02-26,18.05601
2023-02-27,21.94398
2023-02-28,19.01153
2023-03-01,17.19934
2023-03-02,22.53706
2023-03-03,18.81383
2023-03-04,17.06754
2023-03-05,21.02141
2023-03-06,22.99835
2023-03-07,23.62438
2023-03-08,22.73476
2023-03-09,22.70181
2023-03-10,20.88962
2023-03-11,14.53047
2023-03-12,17.39703
2023-03-13,23.29489
2023-03-14,24.90939
2023-03-15,24.15156
2023-03-16,22.47116
2023-03-17,21.54859
2023-03-18,17.29818
2023-03-19,19.27512
2023-03-20,26.19439
2023-03-21,21.38385
2023-03-22,22.24052
2023-03-23,24.41515
2023-03-24,20.98846
2023-03-25,15.2224
2023-03-26,18.3196
2023-03-27,23.06425
2023-03-28,24.90939
2023-03-29,22.07578
2023-03-30,24.81054
2023-03-31,20.16474
2023-04-01,16.01317
2023-04-02,17.69357
2023-04-03,23.72322
2023-04-04,22.04283
2023-04-05,22.30642
2023-04-06,20.65897
2023-04-07,18.28665
2023-04-08,15.42009
2023-04-09,18.58319
2023-04-10,22.63591
2023-04-11,22.14168
2023-04-12,21.58154
2023-04-13,22.8336
2023-04-14,20.03294
2023-04-15,16.57331
2023-04-16,19.40691
2023-04-17,23.88797
2023-04-18,21.77924
2023-04-19,20.16474
2023-04-20,21.3509
2023-04-21,18.87973
2023-04-22,16.6392
2023-04-23,17.59472
2023-04-24,23.69028
2023-04-25,21.58154
2023-04-26,19.70345
2023-04-27,18.51729
2023-04-28,18.41845
2023-04-29,17.26523
2023-04-30,15.91433
2023-05-01,20.85667
2023-05-02,20.75782
2023-05-03,22.80065
2023-05-04,19.90115
2023-05-05,14.89291
2023-05-06,17.49588
2023-05-07,17.23228
2023-05-08,25.30477
2023-05-09,21.64744
2023-05-10,21.87808
2023-05-11,23.55848
2023-05-12,18.3855
2023-05-13,14.99176
2023-05-14,17.10049
2023-05-15,24.21746
2023-05-16,22.99835
2023-05-17,23.22899
2023-05-18,22.73476
2023-05-19,19.01153
2023-05-20,16.24382
2023-05-21,17.33113
2023-05-22,25.07413
2023-05-23,22.50411
2023-05-24,18.61614
2023-05-25,22.00988
2023-05-26,19.34102
2023-05-27,12.1911
2023-05-28,14.16803
2023-05-29,19.53871
