date,모텔
2020-12-10,25.04056
2020-12-11,26.29973
2020-12-12,29.01927
2020-12-13,20.97747
2020-12-14,23.74894
2020-12-15,22.55468
2020-12-16,22.86622
2020-12-17,23.9112
2020-12-18,25.1509
2020-12-19,27.19543
2020-12-20,21.28902
2020-12-21,25.04705
2020-12-22,31.46621
2020-12-23,29.95391
2020-12-24,31.12221
2020-12-25,33.21217
2020-12-26,26.70863
2020-12-27,19.87408
2020-12-28,22.70396
2020-12-29,23.54773
2020-12-30,25.02758
2020-12-31,31.14168
2021-01-01,28.05218
2021-01-02,27.70169
2021-01-03,20.38034
2021-01-04,23.0869
2021-01-05,22.80781
2021-01-06,36.2173
2021-01-07,29.67482
2021-01-08,24.52781
2021-01-09,30.32387
2021-01-10,21.5746
2021-01-11,23.55422
2021-01-12,30.05127
2021-01-13,23.90471
2021-01-14,23.35302
2021-01-15,23.95664
2021-01-16,29.16206
2021-01-17,23.19724
2021-01-18,22.57415
2021-01-19,21.65898
2021-01-20,22.50275
2021-01-21,22.4703
2021-01-22,22.39241
2021-01-23,29.20101
2021-01-24,20.58804
2021-01-25,22.75589
2021-01-26,22.84675
2021-01-27,23.366
2021-01-28,21.42532
2021-01-29,21.45777
2021-01-30,28.42214
2021-01-31,19.84163
2021-02-01,22.32102
2021-02-02,22.32102
2021-02-03,25.26773
2021-02-04,23.09339
2021-02-05,23.72298
2021-02-06,28.09112
2021-02-07,19.8611
2021-02-08,20.99045
2021-02-09,18.97838
2021-02-10,19.34834
2021-02-11,19.64042
2021-02-12,22.3989
2021-02-13,28.11708
2021-02-14,21.95755
2021-02-15,23.37249
2021-02-16,24.44992
2021-02-17,24.26818
2021-02-18,22.72343
2021-02-19,22.82728
2021-02-20,30.59648
2021-02-21,22.76887
2021-02-22,23.28811
2021-02-23,23.08041
2021-02-24,22.78185
2021-02-25,22.97007
2021-02-26,23.34653
2021-02-27,48.80898
2021-02-28,38.14499
2021-03-01,24.79392
2021-03-02,20.92555
2021-03-03,22.13928
2021-03-04,21.46426
2021-03-05,23.21022
2021-03-06,29.85006
2021-03-07,21.97053
2021-03-08,23.61264
2021-03-09,22.0614
2021-03-10,23.9826
2021-03-11,23.00253
2021-03-12,24.65113
2021-03-13,32.7773
2021-03-14,24.74849
2021-03-15,22.43785
2021-03-16,23.48932
2021-03-17,23.58668
2021-03-18,23.35302
2021-03-19,23.55422
2021-03-20,31.0638
2021-03-21,22.78185
2021-03-22,22.87921
2021-03-23,23.35302
2021-03-24,24.37203
2021-03-25,24.02154
2021-03-26,23.37898
2021-03-27,34.34153
2021-03-28,22.0614
2021-03-29,23.366
2021-03-30,23.68403
2021-03-31,23.73596
2021-04-01,23.70351
2021-04-02,24.88479
2021-04-03,33.15376
2021-04-04,22.34698
2021-04-05,24.7355
2021-04-06,23.94366
2021-04-07,24.11241
2021-04-08,22.64555
2021-04-09,25.61822
2021-04-10,35.95119
2021-04-11,25.13143
2021-04-12,25.33264
2021-04-13,24.74849
2021-04-14,26.81897
2021-04-15,26.94229
2021-04-16,26.00116
2021-04-17,33.38093
2021-04-18,24.85233
2021-04-19,24.24222
2021-04-20,24.65762
2021-04-21,26.50743
2021-04-22,25.96222
2021-04-23,25.65716
2021-04-24,35.02953
2021-04-25,25.14441
2021-04-26,24.66411
2021-04-27,24.37852
2021-04-28,23.76841
2021-04-29,24.13188
2021-04-30,24.30713
2021-05-01,35.71104
2021-05-02,24.86532
2021-05-03,24.84584
2021-05-04,25.40403
2021-05-05,23.13234
2021-05-06,23.74245
2021-05-07,23.09988
2021-05-08,26.00116
2021-05-09,21.56162
2021-05-10,26.13746
2021-05-11,24.47588
2021-05-12,25.03407
2021-05-13,25.81943
2021-05-14,25.65716
2021-05-15,37.53488
2021-05-16,26.90335
2021-05-17,23.92419
2021-05-18,26.3192
2021-05-19,27.46154
2021-05-20,24.82637
2021-05-21,24.15135
2021-05-22,34.16628
2021-05-23,24.93671
2021-05-24,24.68358
2021-05-25,24.49535
2021-05-26,24.24871
2021-05-27,22.87272
2021-05-28,24.50184
2021-05-29,34.80236
2021-05-30,25.08599
2021-05-31,23.35951
2021-06-01,24.98864
2021-06-02,21.98351
2021-06-03,24.59271
2021-06-04,24.85883
2021-06-05,35.54877
2021-06-06,25.02758
2021-06-07,24.96267
2021-06-08,24.22924
2021-06-09,23.98909
2021-06-10,23.2297
2021-06-11,23.72298
2021-06-12,35.3216
2021-06-13,26.02713
2021-06-14,26.47497
2021-06-15,26.32569
2021-06-16,24.95618
2021-06-17,25.55331
2021-06-18,25.61173
2021-06-19,38.11254
2021-06-20,28.52599
2021-06-21,28.06516
2021-06-22,27.4875
2021-06-23,25.39105
2021-06-24,27.61082
2021-06-25,26.86441
2021-06-26,37.96326
2021-06-27,29.28538
2021-06-28,27.50048
2021-06-29,26.65022
2021-06-30,24.43045
2021-07-01,25.41701
2021-07-02,26.46848
2021-07-03,37.26228
2021-07-04,24.76147
2021-07-05,26.85792
2021-07-06,25.06003
2021-07-07,24.24222
2021-07-08,24.01505
2021-07-09,25.10547
2021-07-10,33.45232
2021-07-11,24.52781
2021-07-12,26.25429
2021-07-13,26.00765
2021-07-14,27.84448
2021-07-15,28.01324
2021-07-16,27.29927
2021-07-17,34.89972
2021-07-18,25.09898
2021-07-19,27.9678
2021-07-20,26.81897
2021-07-21,26.52041
2021-07-22,26.81897
2021-07-23,26.3906
2021-07-24,37.01564
2021-07-25,27.44207
2021-07-26,28.26637
2021-07-27,27.63029
2021-07-28,26.55935
2021-07-29,27.87044
2021-07-30,29.83059
2021-07-31,44.84325
2021-08-01,36.2173
2021-08-02,36.17836
2021-08-03,30.39527
2021-08-04,29.70078
2021-08-05,28.82456
2021-08-06,30.40176
2021-08-07,35.57473
2021-08-08,24.77445
2021-08-09,26.7346
2021-08-10,25.52086
2021-08-11,26.94229
2021-08-12,26.70863
2021-08-13,27.23437
2021-08-14,41.74076
2021-08-15,33.81579
2021-08-16,26.18939
2021-08-17,25.37158
2021-08-18,24.22924
2021-08-19,23.75543
2021-08-20,23.23619
2021-08-21,29.66184
2021-08-22,22.10683
2021-08-23,22.56117
2021-08-24,21.11377
2021-08-25,22.95709
2021-08-26,24.46939
2021-08-27,24.30064
2021-08-28,32.34244
2021-08-29,23.78788
2021-08-30,22.85324
2021-08-31,22.17174
2021-09-01,22.29506
2021-09-02,23.50879
2021-09-03,23.5737
2021-09-04,32.27104
2021-09-05,23.44388
2021-09-06,22.70396
2021-09-07,23.05445
2021-09-08,24.28766
2021-09-09,24.69007
2021-09-10,25.16388
2021-09-11,35.24372
2021-09-12,24.81988
2021-09-13,25.50139
2021-09-14,24.26818
2021-09-15,22.87921
2021-09-16,21.11377
2021-09-17,21.302
2021-09-18,29.1361
2021-09-19,32.36191
2021-09-20,25.68313
2021-09-21,22.45732
2021-09-22,21.44479
2021-09-23,25.1509
2021-09-24,25.09898
2021-09-25,31.53112
2021-09-26,22.34698
2021-09-27,25.02109
2021-09-28,24.28117
2021-09-29,22.76238
2021-09-30,23.94366
2021-10-01,27.25384
2021-10-02,41.94197
2021-10-03,35.25021
2021-10-04,26.21535
2021-10-05,27.10456
2021-10-06,25.61173
2021-10-07,25.9103
2021-10-08,26.81248
2021-10-09,66.77484
2021-10-10,46.19977
2021-10-11,26.72811
2021-10-12,26.46848
2021-10-13,26.61777
2021-10-14,27.50697
2021-10-15,27.33822
2021-10-16,34.2896
2021-10-17,22.76887
2021-10-18,26.61128
2021-10-19,25.22879
2021-10-20,27.03316
2021-10-21,27.5589
2021-10-22,25.68962
2021-10-23,38.24884
2021-10-24,26.32569
2021-10-25,27.9029
2021-10-26,28.43512
2021-10-27,27.61731
2021-10-28,27.68871
2021-10-29,25.68313
2021-10-30,41.00084
2021-10-31,28.7272
2021-11-01,28.62335
2021-11-02,28.70123
2021-11-03,29.50606
2021-11-04,30.3044
2021-11-05,29.8955
2021-11-06,41.31239
2021-11-07,31.953
2021-11-08,26.28026
2021-11-09,25.85188
2021-11-10,27.39014
2021-11-11,30.48614
2021-11-12,28.42863
2021-11-13,42.09125
2021-11-14,33.56915
2021-11-15,30.47316
2021-11-16,29.7592
2021-11-17,30.75225
2021-11-18,29.9604
2021-11-19,30.32387
2021-11-20,43.8437
2021-11-21,36.24326
2021-11-22,27.53943
2021-11-23,28.70123
2021-11-24,29.70727
2021-11-25,29.28538
2021-11-26,29.6164
2021-11-27,42.12371
2021-11-28,31.82319
2021-11-29,25.46245
2021-11-30,25.09249
2021-12-01,28.32478
2021-12-02,26.55935
2021-12-03,26.8709
2021-12-04,34.90621
2021-12-05,27.87693
2021-12-06,28.64931
2021-12-07,28.62984
2021-12-08,28.78561
2021-12-09,27.4875
2021-12-10,25.89731
2021-12-11,36.50288
2021-12-12,28.38969
2021-12-13,26.2478
2021-12-14,27.39014
2021-12-15,27.61731
2021-12-16,30.95995
2021-12-17,29.88901
2021-12-18,46.02453
2021-12-19,26.35165
2021-12-20,29.40221
2021-12-21,29.24644
2021-12-22,28.54546
2021-12-23,27.11754
2021-12-24,29.80463
2021-12-25,42.94152
2021-12-26,25.52086
2021-12-27,27.94184
2021-12-28,27.90939
2021-12-29,27.29278
2021-12-30,27.28629
2021-12-31,37.7296
2022-01-01,40.04673
2022-01-02,25.15739
2022-01-03,27.20841
2022-01-04,26.89686
2022-01-05,25.89731
2022-01-06,25.91679
2022-01-07,27.3512
2022-01-08,35.68507
2022-01-09,24.52132
2022-01-10,26.96177
2022-01-11,27.59784
2022-01-12,28.98682
2022-01-13,27.91588
2022-01-14,26.83845
2022-01-15,37.74907
2022-01-16,25.31316
2022-01-17,28.09761
2022-01-18,26.96177
2022-01-19,30.95995
2022-01-20,26.46848
2022-01-21,26.33867
2022-01-22,37.9373
2022-01-23,24.97566
2022-01-24,26.37762
2022-01-25,26.95528
2022-01-26,25.61822
2022-01-27,24.31362
2022-01-28,24.04751
2022-01-29,28.30531
2022-01-30,25.79996
2022-01-31,24.15135
2022-02-01,21.77581
2022-02-02,23.69053
2022-02-03,27.68222
2022-02-04,27.89641
2022-02-05,32.67346
2022-02-06,23.48283
2022-02-07,28.07814
2022-02-08,28.62335
2022-02-09,27.34471
2022-02-10,28.3118
2022-02-11,27.48101
2022-02-12,34.18575
2022-02-13,26.09203
2022-02-14,29.46712
2022-02-15,28.05867
2022-02-16,27.7601
2022-02-17,28.88946
2022-02-18,28.20146
2022-02-19,36.60024
2022-02-20,25.21581
2022-02-21,29.76569
2022-02-22,29.22697
2022-02-23,30.80417
2022-02-24,30.42772
2022-02-25,28.7272
2022-02-26,40.0662
2022-02-27,28.53897
2022-02-28,28.4481
2022-03-01,27.40961
2022-03-02,26.7995
2022-03-03,29.00629
2022-03-04,28.00675
2022-03-05,35.14636
2022-03-06,26.16343
2022-03-07,28.98682
2022-03-08,29.35029
2022-03-09,23.93717
2022-03-10,28.83754
2022-03-11,28.88946
2022-03-12,37.88537
2022-03-13,28.80508
2022-03-14,30.28493
2022-03-15,29.06471
2022-03-16,30.15512
2022-03-17,29.17505
2022-03-18,29.80463
2022-03-19,38.0022
2022-03-20,29.67482
2022-03-21,31.73232
2022-03-22,29.59693
2022-03-23,30.14214
2022-03-24,30.46667
2022-03-25,31.29097
2022-03-26,42.09125
2022-03-27,30.86259
2022-03-28,30.75225
2022-03-29,28.81157
2022-03-30,28.51301
2022-03-31,28.9284
2022-04-01,31.31693
2022-04-02,49.86045
2022-04-03,35.85383
2022-04-04,29.05822
2022-04-05,28.18848
2022-04-06,30.36931
2022-04-07,29.08418
2022-04-08,32.12825
2022-04-09,47.26423
2022-04-10,40.50107
2022-04-11,29.88252
2022-04-12,26.74109
2022-04-13,28.68176
2022-04-14,28.93489
2022-04-15,29.77867
2022-04-16,44.40838
2022-04-17,37.16492
2022-04-18,29.09067
2022-04-19,28.99331
2022-04-20,28.88297
2022-04-21,29.29188
2022-04-22,28.59739
2022-04-23,43.53216
2022-04-24,34.24417
2022-04-25,29.35029
2022-04-26,27.84448
2022-04-27,31.56357
2022-04-28,30.52508
2022-04-29,31.77776
2022-04-30,45.12883
2022-05-01,38.65126
2022-05-02,30.56402
2022-05-03,29.60991
2022-05-04,29.11014
2022-05-05,40.15707
2022-05-06,37.58681
2022-05-07,37.15843
2022-05-08,26.21535
2022-05-09,33.00447
2022-05-10,32.14772
2022-05-11,32.20614
2022-05-12,32.51768
2022-05-13,32.75783
2022-05-14,50.95735
2022-05-15,44.35646
2022-05-16,31.96598
2022-05-17,31.75829
2022-05-18,32.72538
2022-05-19,33.36794
2022-05-20,32.40085
2022-05-21,50.04867
2022-05-22,41.81216
2022-05-23,33.04342
2022-05-24,31.77127
2022-05-25,33.42636
2022-05-26,32.45927
2022-05-27,33.41338
2022-05-28,52.04127
2022-05-29,40.30635
2022-05-30,29.81112
2022-05-31,29.39572
2022-06-01,35.91873
2022-06-02,33.67949
2022-06-03,32.18666
2022-06-04,100.0
2022-06-05,72.36321
2022-06-06,35.38002
2022-06-07,28.99331
2022-06-08,29.80463
2022-06-09,30.75874
2022-06-10,29.88901
2022-06-11,43.82423
2022-06-12,34.2896
2022-06-13,32.45278
2022-06-14,30.61595
2022-06-15,30.86908
2022-06-16,30.01233
2022-06-17,31.20659
2022-06-18,46.37502
2022-06-19,38.12552
2022-06-20,32.53066
2022-06-21,33.78334
2022-06-22,31.94651
2022-06-23,32.67346
2022-06-24,29.94742
2022-06-25,48.01064
2022-06-26,39.09911
2022-06-27,31.18063
2022-06-28,28.69474
2022-06-29,29.18154
2022-06-30,29.77218
2022-07-01,30.94697
2022-07-02,45.92068
2022-07-03,36.82741
2022-07-04,32.42681
2022-07-05,31.28448
2022-07-06,32.31647
2022-07-07,31.40131
2022-07-08,32.16719
2022-07-09,48.29622
2022-07-10,40.70227
2022-07-11,32.64749
2022-07-12,31.34289
2022-07-13,33.41987
2022-07-14,30.27844
2022-07-15,30.36282
2022-07-16,47.58226
2022-07-17,36.37956
2022-07-18,33.37444
2022-07-19,33.59511
2022-07-20,34.04296
2022-07-21,33.65353
2022-07-22,33.52372
2022-07-23,45.66755
2022-07-24,35.93171
2022-07-25,37.63873
2022-07-26,37.4505
2022-07-27,37.46349
2022-07-28,37.62575
2022-07-29,41.21503
2022-07-30,73.86902
2022-07-31,59.72609
2022-08-01,53.68339
2022-08-02,43.78529
2022-08-03,41.00084
2022-08-04,41.19556
2022-08-05,40.93593
2022-08-06,53.18361
2022-08-07,39.33277
2022-08-08,46.62166
2022-08-09,45.27162
2022-08-10,36.25624
2022-08-11,36.43798
2022-08-12,38.85246
2022-08-13,81.63821
2022-08-14,68.42993
2022-08-15,37.00915
2022-08-16,33.78334
2022-08-17,35.82787
2022-08-18,33.64704
2022-08-19,32.01142
2022-08-20,44.51872
2022-08-21,34.21821
2022-08-22,31.94002
2022-08-23,34.04945
2022-08-24,34.57519
2022-08-25,35.56824
2022-08-26,33.69896
2022-08-27,46.33608
2022-08-28,36.28869
2022-08-29,31.79074
2022-08-30,29.76569
2022-08-31,29.79814
2022-09-01,31.42078
2022-09-02,30.14863
2022-09-03,38.44356
2022-09-04,30.9924
2022-09-05,27.25384
2022-09-06,22.17823
2022-09-07,24.59271
2022-09-08,23.55422
2022-09-09,30.77821
2022-09-10,31.23904
2022-09-11,33.13428
2022-09-12,29.85006
2022-09-13,29.19452
2022-09-14,31.7518
2022-09-15,31.14817
2022-09-16,30.3758
2022-09-17,46.51132
2022-09-18,38.83299
2022-09-19,32.41383
2022-09-20,32.63451
2022-09-21,33.71843
2022-09-22,33.1213
2022-09-23,30.46667
2022-09-24,44.88219
2022-09-25,37.04809
2022-09-26,32.61504
2022-09-27,31.17414
2022-09-28,32.80976
2022-09-29,32.93957
2022-09-30,31.77776
2022-10-01,74.97241
2022-10-02,60.67371
2022-10-03,33.48477
2022-10-04,31.01836
2022-10-05,33.71194
2022-10-06,34.57519
2022-10-07,34.361
2022-10-08,78.31505
2022-10-09,65.44427
2022-10-10,31.90108
2022-10-11,31.73882
2022-10-12,34.29609
2022-10-13,32.89413
2022-10-14,32.34893
2022-10-15,50.72369
2022-10-16,38.04115
2022-10-17,34.40643
2022-10-18,34.10787
2022-10-19,34.60764
2022-10-20,34.66606
2022-10-21,33.01745
2022-10-22,49.83449
2022-10-23,36.26922
2022-10-24,33.56266
2022-10-25,34.00402
2022-10-26,33.82228
2022-10-27,33.38093
2022-10-28,34.78289
2022-10-29,51.3338
2022-10-30,38.72914
2022-10-31,30.74576
2022-11-01,31.70636
2022-11-02,30.26546
2022-11-03,29.62938
2022-11-04,30.53157
2022-11-05,44.02544
2022-11-06,30.20055
2022-11-07,33.81579
2022-11-08,32.91361
2022-11-09,32.19315
2022-11-10,31.16116
2022-11-11,31.97897
2022-11-12,47.11494
2022-11-13,35.96417
2022-11-14,32.06983
2022-11-15,31.68689
2022-11-16,31.65444
2022-11-17,35.06847
2022-11-18,36.0096
2022-11-19,45.98559
2022-11-20,32.88764
2022-11-21,35.26968
2022-11-22,31.40131
2022-11-23,30.41474
2022-11-24,32.52417
2022-11-25,33.49776
2022-11-26,44.01895
2022-11-27,31.79074
2022-11-28,29.3438
2022-11-29,29.44116
2022-11-30,28.1041
2022-12-01,28.22093
2022-12-02,32.03738
2022-12-03,39.39767
2022-12-04,29.33082
2022-12-05,33.48477
2022-12-06,31.01836
2022-12-07,30.57701
2022-12-08,30.70033
2022-12-09,29.85655
2022-12-10,42.28597
2022-12-11,33.16025
2022-12-12,33.65353
2022-12-13,36.44447
2022-12-14,31.87512
2022-12-15,37.0416
2022-12-16,30.14214
2022-12-17,44.22015
2022-12-18,34.52326
2022-12-19,30.09021
2022-12-20,29.85006
2022-12-21,32.62153
2022-12-22,32.90712
2022-12-23,33.52372
2022-12-24,36.63269
2022-12-25,31.40131
2022-12-26,32.22561
2022-12-27,30.03829
2022-12-28,30.7198
2022-12-29,29.18803
2022-12-30,29.99286
2022-12-31,41.81216
2023-01-01,40.44914
2023-01-02,31.51814
2023-01-03,30.31089
2023-01-04,29.00629
2023-01-05,31.60251
2023-01-06,32.03738
2023-01-07,42.5391
2023-01-08,31.82968
2023-01-09,33.58213
2023-01-10,33.52372
2023-01-11,34.64658
2023-01-12,31.19361
2023-01-13,29.88901
2023-01-14,40.05322
2023-01-15,32.18017
2023-01-16,30.76523
2023-01-17,30.55753
2023-01-18,28.97384
2023-01-19,24.96267
2023-01-20,25.37158
2023-01-21,28.35724
2023-01-22,31.4727
2023-01-23,34.65307
2023-01-24,30.6484
2023-01-25,31.73232
2023-01-26,33.12779
2023-01-27,30.72629
2023-01-28,36.11994
2023-01-29,30.56402
2023-01-30,30.5121
2023-01-31,28.78561
2023-02-01,30.47316
2023-02-02,29.60342
2023-02-03,27.98078
2023-02-04,37.81398
2023-02-05,29.73323
2023-02-06,31.14817
2023-02-07,30.54455
2023-02-08,29.63587
2023-02-09,28.27935
2023-02-10,29.12312
2023-02-11,40.83208
2023-02-12,28.78561
2023-02-13,30.13565
2023-02-14,32.93308
2023-02-15,32.22561
2023-02-16,32.01791
2023-02-17,31.79074
2023-02-18,41.88355
2023-02-19,30.07723
2023-02-20,32.4398
2023-02-21,31.8881
2023-02-22,32.35542
2023-02-23,32.10878
2023-02-24,30.13565
2023-02-25,41.65638
2023-02-26,31.96598
2023-02-27,31.49866
2023-02-28,30.18757
2023-03-01,29.5515
2023-03-02,27.38365
2023-03-03,26.3906
2023-03-04,34.99707
2023-03-05,25.89731
2023-03-06,28.70123
2023-03-07,29.5515
2023-03-08,27.83799
2023-03-09,28.16252
2023-03-10,27.39014
2023-03-11,40.17005
2023-03-12,25.92977
2023-03-13,28.98033
2023-03-14,30.31089
2023-03-15,30.10969
2023-03-16,29.52554
2023-03-17,29.8241
2023-03-18,42.57804
2023-03-19,31.28448
2023-03-20,30.46018
2023-03-21,30.12267
2023-03-22,28.46757
2023-03-23,29.08418
2023-03-24,30.3758
2023-03-25,45.82332
2023-03-26,33.34847
2023-03-27,30.53806
2023-03-28,30.0967
2023-03-29,31.09625
2023-03-30,30.34984
2023-03-31,30.40176
2023-04-01,46.044
2023-04-02,32.58908
2023-04-03,30.49263
2023-04-04,27.22788
2023-04-05,27.66275
2023-04-06,29.38274
2023-04-07,31.64795
2023-04-08,43.88914
2023-04-09,33.04342
2023-04-10,30.71331
2023-04-11,29.57746
2023-04-12,33.29006
2023-04-13,30.32387
2023-04-14,29.26591
2023-04-15,44.74589
2023-04-16,34.71149
2023-04-17,30.55753
2023-04-18,30.49263
2023-04-19,31.75829
2023-04-20,31.72583
2023-04-21,30.53806
2023-04-22,42.77925
2023-04-23,29.22048
2023-04-24,31.56357
2023-04-25,27.66275
2023-04-26,30.80417
2023-04-27,31.23904
2023-04-28,30.38229
2023-04-29,51.11313
2023-04-30,41.44869
2023-05-01,30.5121
2023-05-02,31.98546
2023-05-03,30.53157
2023-05-04,27.53293
2023-05-05,37.19737
2023-05-06,33.90017
2023-05-07,25.06003
2023-05-08,30.38229
2023-05-09,31.609
2023-05-10,33.81579
2023-05-11,34.04296
2023-05-12,33.21217
2023-05-13,44.75887
2023-05-14,32.05685
2023-05-15,33.27708
2023-05-16,35.80839
2023-05-17,34.04296
2023-05-18,32.49821
2023-05-19,32.73836
2023-05-20,41.4422
2023-05-21,33.16025
2023-05-22,32.66047
2023-05-23,32.26455
2023-05-24,31.60251
2023-05-25,31.08327
2023-05-26,31.90757
2023-05-27,70.50691
2023-05-28,46.72551
2023-05-29,30.83663
