date,고용지원금
2020-07-02,24.9014
2020-07-03,22.47887
2020-07-04,10.4507
2020-07-05,9.60563
2020-07-06,29.69014
2020-07-07,30.14084
2020-07-08,32.05633
2020-07-09,27.80281
2020-07-10,23.77464
2020-07-11,10.30985
2020-07-12,7.46478
2020-07-13,26.30985
2020-07-14,27.21126
2020-07-15,28.61971
2020-07-16,28.8169
2020-07-17,25.52112
2020-07-18,12.42253
2020-07-19,10.4507
2020-07-20,29.57746
2020-07-21,21.01408
2020-07-22,19.04225
2020-07-23,17.60563
2020-07-24,14.56338
2020-07-25,6.47887
2020-07-26,11.77464
2020-07-27,25.60563
2020-07-28,19.85915
2020-07-29,16.25352
2020-07-30,17.83098
2020-07-31,14.84507
2020-08-01,7.18309
2020-08-02,5.7183
2020-08-03,14.59154
2020-08-04,16.0845
2020-08-05,15.21126
2020-08-06,15.21126
2020-08-07,14.11267
2020-08-08,6.95774
2020-08-09,5.80281
2020-08-10,20.39436
2020-08-11,18.78873
2020-08-12,19.69014
2020-08-13,16.87323
2020-08-14,19.18309
2020-08-15,7.80281
2020-08-16,6.70422
2020-08-17,10.47887
2020-08-18,17.49295
2020-08-19,22.70422
2020-08-20,20.56338
2020-08-21,19.18309
2020-08-22,8.9014
2020-08-23,7.69014
2020-08-24,22.98591
2020-08-25,20.11267
2020-08-26,16.73239
2020-08-27,16.4507
2020-08-28,17.85915
2020-08-29,8.42253
2020-08-30,8.56338
2020-08-31,22.84507
2020-09-01,21.40845
2020-09-02,19.23943
2020-09-03,16.59154
2020-09-04,20.92957
2020-09-05,10.11267
2020-09-06,11.01408
2020-09-07,24.50704
2020-09-08,33.97183
2020-09-09,26.16901
2020-09-10,36.8169
2020-09-11,38.28169
2020-09-12,11.09859
2020-09-13,11.54929
2020-09-14,23.85915
2020-09-15,22.87323
2020-09-16,21.94366
2020-09-17,19.40845
2020-09-18,24.78873
2020-09-19,8.61971
2020-09-20,17.09859
2020-09-21,25.29577
2020-09-22,24.22535
2020-09-23,56.25352
2020-09-24,56.33802
2020-09-25,28.19718
2020-09-26,9.12676
2020-09-27,6.11267
2020-09-28,18.16901
2020-09-29,14.0
2020-09-30,5.12676
2020-10-01,3.15492
2020-10-02,3.80281
2020-10-03,3.77464
2020-10-04,5.32394
2020-10-05,18.02816
2020-10-06,16.9014
2020-10-07,14.64788
2020-10-08,12.73239
2020-10-09,5.6338
2020-10-10,5.15492
2020-10-11,7.60563
2020-10-12,33.97183
2020-10-13,19.46478
2020-10-14,17.04225
2020-10-15,15.23943
2020-10-16,14.28169
2020-10-17,5.91549
2020-10-18,5.04225
2020-10-19,17.23943
2020-10-20,17.18309
2020-10-21,16.30985
2020-10-22,14.11267
2020-10-23,14.59154
2020-10-24,4.61971
2020-10-25,4.70422
2020-10-26,11.54929
2020-10-27,13.01408
2020-10-28,11.29577
2020-10-29,10.84507
2020-10-30,10.11267
2020-10-31,3.46478
2020-11-01,4.19718
2020-11-02,11.43661
2020-11-03,12.14084
2020-11-04,11.12676
2020-11-05,10.02816
2020-11-06,8.36619
2020-11-07,3.07042
2020-11-08,3.69014
2020-11-09,10.67605
2020-11-10,10.30985
2020-11-11,10.84507
2020-11-12,10.9014
2020-11-13,8.64788
2020-11-14,3.18309
2020-11-15,7.2676
2020-11-16,12.8169
2020-11-17,11.60563
2020-11-18,11.54929
2020-11-19,10.56338
2020-11-20,10.53521
2020-11-21,3.43661
2020-11-22,4.67605
2020-11-23,14.19718
2020-11-24,14.4507
2020-11-25,14.67605
2020-11-26,12.95774
2020-11-27,13.09859
2020-11-28,4.61971
2020-11-29,4.0845
2020-11-30,16.11267
2020-12-01,13.77464
2020-12-02,12.30985
2020-12-03,12.61971
2020-12-04,9.83098
2020-12-05,4.42253
2020-12-06,8.02816
2020-12-07,14.73239
2020-12-08,13.12676
2020-12-09,13.07042
2020-12-10,13.88732
2020-12-11,10.70422
2020-12-12,5.15492
2020-12-13,4.87323
2020-12-14,13.97183
2020-12-15,16.16901
2020-12-16,15.40845
2020-12-17,14.22535
2020-12-18,11.7183
2020-12-19,4.50704
2020-12-20,4.64788
2020-12-21,12.9014
2020-12-22,15.04225
2020-12-23,13.01408
2020-12-24,10.39436
2020-12-25,3.74647
2020-12-26,3.88732
2020-12-27,8.92957
2020-12-28,30.11267
2020-12-29,34.78873
2020-12-30,22.47887
2020-12-31,13.46478
2021-01-01,8.56338
2021-01-02,8.64788
2021-01-03,13.21126
2021-01-04,25.85915
2021-01-05,23.40845
2021-01-06,69.7183
2021-01-07,22.47887
2021-01-08,15.54929
2021-01-09,6.92957
2021-01-10,11.49295
2021-01-11,32.64788
2021-01-12,20.95774
2021-01-13,17.32394
2021-01-14,18.02816
2021-01-15,17.85915
2021-01-16,7.23943
2021-01-17,6.25352
2021-01-18,15.07042
2021-01-19,13.01408
2021-01-20,14.92957
2021-01-21,14.95774
2021-01-22,26.56338
2021-01-23,8.61971
2021-01-24,12.87323
2021-01-25,24.33802
2021-01-26,17.80281
2021-01-27,17.57746
2021-01-28,17.83098
2021-01-29,15.54929
2021-01-30,6.64788
2021-01-31,7.54929
2021-02-01,17.12676
2021-02-02,15.43661
2021-02-03,13.21126
2021-02-04,11.18309
2021-02-05,10.0845
2021-02-06,4.67605
2021-02-07,4.76056
2021-02-08,11.83098
2021-02-09,10.33802
2021-02-10,9.54929
2021-02-11,5.01408
2021-02-12,2.42253
2021-02-13,3.46478
2021-02-14,4.0845
2021-02-15,14.16901
2021-02-16,14.02816
2021-02-17,14.50704
2021-02-18,14.33802
2021-02-19,12.73239
2021-02-20,4.19718
2021-02-21,5.04225
2021-02-22,14.14084
2021-02-23,15.77464
2021-02-24,14.76056
2021-02-25,13.21126
2021-02-26,11.60563
2021-02-27,5.23943
2021-02-28,7.46478
2021-03-01,9.38028
2021-03-02,19.83098
2021-03-03,18.56338
2021-03-04,15.91549
2021-03-05,12.28169
2021-03-06,5.46478
2021-03-07,4.9014
2021-03-08,13.91549
2021-03-09,13.60563
2021-03-10,15.23943
2021-03-11,13.29577
2021-03-12,14.22535
2021-03-13,7.57746
2021-03-14,5.09859
2021-03-15,13.77464
2021-03-16,12.22535
2021-03-17,11.7183
2021-03-18,12.8169
2021-03-19,11.52112
2021-03-20,4.87323
2021-03-21,3.85915
2021-03-22,9.94366
2021-03-23,11.35211
2021-03-24,10.0845
2021-03-25,12.73239
2021-03-26,27.21126
2021-03-27,6.53521
2021-03-28,10.42253
2021-03-29,17.32394
2021-03-30,17.35211
2021-03-31,14.02816
2021-04-01,12.28169
2021-04-02,11.54929
2021-04-03,4.30985
2021-04-04,4.28169
2021-04-05,11.85915
2021-04-06,11.07042
2021-04-07,10.28169
2021-04-08,8.47887
2021-04-09,8.16901
2021-04-10,2.95774
2021-04-11,4.22535
2021-04-12,16.73239
2021-04-13,14.05633
2021-04-14,12.33802
2021-04-15,11.29577
2021-04-16,8.98591
2021-04-17,4.19718
2021-04-18,3.94366
2021-04-19,10.8169
2021-04-20,11.43661
2021-04-21,10.8169
2021-04-22,10.25352
2021-04-23,9.49295
2021-04-24,3.7183
2021-04-25,3.49295
2021-04-26,10.56338
2021-04-27,11.38028
2021-04-28,10.70422
2021-04-29,10.76056
2021-04-30,9.7183
2021-05-01,4.11267
2021-05-02,4.39436
2021-05-03,12.16901
2021-05-04,11.35211
2021-05-05,4.95774
2021-05-06,12.8169
2021-05-07,11.7183
2021-05-08,4.64788
2021-05-09,3.49295
2021-05-10,13.91549
2021-05-11,12.11267
2021-05-12,14.56338
2021-05-13,11.21126
2021-05-14,9.38028
2021-05-15,3.09859
2021-05-16,5.46478
2021-05-17,14.76056
2021-05-18,11.40845
2021-05-19,4.95774
2021-05-20,10.70422
2021-05-21,10.16901
2021-05-22,4.42253
2021-05-23,3.74647
2021-05-24,9.04225
2021-05-25,12.73239
2021-05-26,11.21126
2021-05-27,12.14084
2021-05-28,10.28169
2021-05-29,12.47887
2021-05-30,4.9014
2021-05-31,12.70422
2021-06-01,12.33802
2021-06-02,13.54929
2021-06-03,17.74647
2021-06-04,12.50704
2021-06-05,4.16901
2021-06-06,4.67605
2021-06-07,11.94366
2021-06-08,11.09859
2021-06-09,11.12676
2021-06-10,9.83098
2021-06-11,9.29577
2021-06-12,4.25352
2021-06-13,4.9014
2021-06-14,9.88732
2021-06-15,12.16901
2021-06-16,10.70422
2021-06-17,10.36619
2021-06-18,8.05633
2021-06-19,2.95774
2021-06-20,3.60563
2021-06-21,9.21126
2021-06-22,10.95774
2021-06-23,10.4507
2021-06-24,11.69014
2021-06-25,11.38028
2021-06-26,3.7183
2021-06-27,3.52112
2021-06-28,10.33802
2021-06-29,11.66197
2021-06-30,12.0
2021-07-01,11.83098
2021-07-02,11.04225
2021-07-03,3.43661
2021-07-04,4.14084
2021-07-05,10.36619
2021-07-06,10.56338
2021-07-07,10.59154
2021-07-08,11.12676
2021-07-09,10.70422
2021-07-10,3.7183
2021-07-11,3.77464
2021-07-12,11.85915
2021-07-13,13.94366
2021-07-14,11.29577
2021-07-15,10.36619
2021-07-16,10.14084
2021-07-17,4.25352
2021-07-18,3.7183
2021-07-19,11.38028
2021-07-20,11.07042
2021-07-21,9.23943
2021-07-22,10.11267
2021-07-23,10.05633
2021-07-24,5.07042
2021-07-25,3.15492
2021-07-26,11.15492
2021-07-27,12.8169
2021-07-28,11.88732
2021-07-29,9.88732
2021-07-30,8.05633
2021-07-31,4.4507
2021-08-01,4.11267
2021-08-02,10.19718
2021-08-03,10.14084
2021-08-04,9.04225
2021-08-05,10.8169
2021-08-06,8.78873
2021-08-07,3.49295
2021-08-08,4.05633
2021-08-09,13.12676
2021-08-10,12.39436
2021-08-11,11.97183
2021-08-12,12.02816
2021-08-13,9.52112
2021-08-14,3.80281
2021-08-15,2.8169
2021-08-16,6.11267
2021-08-17,13.97183
2021-08-18,12.0
2021-08-19,12.76056
2021-08-20,10.36619
2021-08-21,3.97183
2021-08-22,4.19718
2021-08-23,10.9014
2021-08-24,12.50704
2021-08-25,12.9014
2021-08-26,17.66197
2021-08-27,12.39436
2021-08-28,4.70422
2021-08-29,4.39436
2021-08-30,14.4507
2021-08-31,16.25352
2021-09-01,14.8169
2021-09-02,15.38028
2021-09-03,13.12676
2021-09-04,5.23943
2021-09-05,5.35211
2021-09-06,14.98591
2021-09-07,13.74647
2021-09-08,14.22535
2021-09-09,14.28169
2021-09-10,12.50704
2021-09-11,5.6338
2021-09-12,4.70422
2021-09-13,13.35211
2021-09-14,11.83098
2021-09-15,15.07042
2021-09-16,11.97183
2021-09-17,9.66197
2021-09-18,3.46478
2021-09-19,2.84507
2021-09-20,2.28169
2021-09-21,2.56338
2021-09-22,3.7183
2021-09-23,12.95774
2021-09-24,11.23943
2021-09-25,4.30985
2021-09-26,6.56338
2021-09-27,13.09859
2021-09-28,10.95774
2021-09-29,11.29577
2021-09-30,11.80281
2021-10-01,11.12676
2021-10-02,3.97183
2021-10-03,2.98591
2021-10-04,5.15492
2021-10-05,12.78873
2021-10-06,12.22535
2021-10-07,11.91549
2021-10-08,10.56338
2021-10-09,3.69014
2021-10-10,3.49295
2021-10-11,4.98591
2021-10-12,11.85915
2021-10-13,11.04225
2021-10-14,10.19718
2021-10-15,9.85915
2021-10-16,4.11267
2021-10-17,2.39436
2021-10-18,9.07042
2021-10-19,10.50704
2021-10-20,10.42253
2021-10-21,11.04225
2021-10-22,8.92957
2021-10-23,3.29577
2021-10-24,4.0
2021-10-25,10.76056
2021-10-26,12.33802
2021-10-27,11.32394
2021-10-28,9.35211
2021-10-29,9.49295
2021-10-30,3.43661
2021-10-31,3.69014
2021-11-01,10.95774
2021-11-02,12.11267
2021-11-03,10.56338
2021-11-04,9.54929
2021-11-05,10.19718
2021-11-06,3.69014
2021-11-07,3.12676
2021-11-08,9.52112
2021-11-09,13.18309
2021-11-10,10.95774
2021-11-11,9.21126
2021-11-12,8.11267
2021-11-13,3.38028
2021-11-14,2.56338
2021-11-15,8.28169
2021-11-16,10.98591
2021-11-17,9.21126
2021-11-18,8.59154
2021-11-19,8.42253
2021-11-20,2.70422
2021-11-21,3.09859
2021-11-22,9.91549
2021-11-23,8.05633
2021-11-24,9.29577
2021-11-25,10.33802
2021-11-26,8.0845
2021-11-27,3.94366
2021-11-28,2.47887
2021-11-29,9.57746
2021-11-30,10.39436
2021-12-01,11.80281
2021-12-02,10.4507
2021-12-03,8.30985
2021-12-04,4.30985
2021-12-05,3.60563
2021-12-06,11.52112
2021-12-07,10.39436
2021-12-08,10.76056
2021-12-09,9.85915
2021-12-10,10.16901
2021-12-11,3.74647
2021-12-12,4.30985
2021-12-13,10.19718
2021-12-14,10.0
2021-12-15,10.61971
2021-12-16,9.2676
2021-12-17,8.84507
2021-12-18,7.94366
2021-12-19,4.53521
2021-12-20,10.4507
2021-12-21,9.46478
2021-12-22,10.33802
2021-12-23,10.22535
2021-12-24,8.28169
2021-12-25,3.32394
2021-12-26,3.80281
2021-12-27,11.09859
2021-12-28,11.2676
2021-12-29,10.05633
2021-12-30,10.0
2021-12-31,7.40845
2022-01-01,4.33802
2022-01-02,5.49295
2022-01-03,14.05633
2022-01-04,14.59154
2022-01-05,13.18309
2022-01-06,14.53521
2022-01-07,11.83098
2022-01-08,5.40845
2022-01-09,5.52112
2022-01-10,14.50704
2022-01-11,12.70422
2022-01-12,11.74647
2022-01-13,11.49295
2022-01-14,11.38028
2022-01-15,4.33802
2022-01-16,4.05633
2022-01-17,10.05633
2022-01-18,12.84507
2022-01-19,11.15492
2022-01-20,8.8169
2022-01-21,7.83098
2022-01-22,3.91549
2022-01-23,3.15492
2022-01-24,10.28169
2022-01-25,9.46478
2022-01-26,9.60563
2022-01-27,8.64788
2022-01-28,6.95774
2022-01-29,3.29577
2022-01-30,2.64788
2022-01-31,2.16901
2022-02-01,2.39436
2022-02-02,3.18309
2022-02-03,9.12676
2022-02-04,10.05633
2022-02-05,3.66197
2022-02-06,3.91549
2022-02-07,10.73239
2022-02-08,11.04225
2022-02-09,10.42253
2022-02-10,10.95774
2022-02-11,9.38028
2022-02-12,4.14084
2022-02-13,3.43661
2022-02-14,9.38028
2022-02-15,11.12676
2022-02-16,10.98591
2022-02-17,9.74647
2022-02-18,8.14084
2022-02-19,3.57746
2022-02-20,3.83098
2022-02-21,10.39436
2022-02-22,19.77464
2022-02-23,16.9014
2022-02-24,15.07042
2022-02-25,12.22535
2022-02-26,4.87323
2022-02-27,5.91549
2022-02-28,14.9014
2022-03-01,7.35211
2022-03-02,14.42253
2022-03-03,15.40845
2022-03-04,27.94366
2022-03-05,10.47887
2022-03-06,10.11267
2022-03-07,40.64788
2022-03-08,22.42253
2022-03-09,10.70422
2022-03-10,20.05633
2022-03-11,21.54929
2022-03-12,7.35211
2022-03-13,6.67605
2022-03-14,15.6338
2022-03-15,17.52112
2022-03-16,19.01408
2022-03-17,18.95774
2022-03-18,14.59154
2022-03-19,6.0
2022-03-20,5.83098
2022-03-21,28.30985
2022-03-22,20.19718
2022-03-23,18.36619
2022-03-24,15.69014
2022-03-25,13.77464
2022-03-26,5.49295
2022-03-27,6.36619
2022-03-28,14.92957
2022-03-29,13.97183
2022-03-30,10.87323
2022-03-31,10.50704
2022-04-01,7.85915
2022-04-02,3.43661
2022-04-03,4.76056
2022-04-04,10.59154
2022-04-05,10.98591
2022-04-06,9.83098
2022-04-07,10.9014
2022-04-08,9.23943
2022-04-09,3.04225
2022-04-10,2.59154
2022-04-11,9.40845
2022-04-12,10.19718
2022-04-13,9.6338
2022-04-14,9.23943
2022-04-15,8.53521
2022-04-16,2.59154
2022-04-17,2.50704
2022-04-18,8.53521
2022-04-19,9.69014
2022-04-20,9.29577
2022-04-21,9.7183
2022-04-22,8.67605
2022-04-23,2.78873
2022-04-24,2.78873
2022-04-25,8.33802
2022-04-26,8.98591
2022-04-27,11.66197
2022-04-28,9.69014
2022-04-29,9.15492
2022-04-30,3.88732
2022-05-01,3.35211
2022-05-02,8.8169
2022-05-03,9.29577
2022-05-04,8.76056
2022-05-05,3.07042
2022-05-06,5.97183
2022-05-07,2.61971
2022-05-08,3.29577
2022-05-09,9.18309
2022-05-10,9.91549
2022-05-11,10.70422
2022-05-12,11.46478
2022-05-13,10.0845
2022-05-14,4.36619
2022-05-15,3.38028
2022-05-16,10.56338
2022-05-17,10.4507
2022-05-18,10.0
2022-05-19,9.7183
2022-05-20,8.39436
2022-05-21,3.94366
2022-05-22,3.18309
2022-05-23,9.88732
2022-05-24,9.7183
2022-05-25,9.57746
2022-05-26,8.28169
2022-05-27,7.97183
2022-05-28,2.78873
2022-05-29,6.16901
2022-05-30,18.14084
2022-05-31,15.80281
2022-06-01,6.36619
2022-06-02,12.28169
2022-06-03,11.01408
2022-06-04,4.8169
2022-06-05,3.07042
2022-06-06,22.73239
2022-06-07,55.57746
2022-06-08,100.0
2022-06-09,29.09859
2022-06-10,19.6338
2022-06-11,7.91549
2022-06-12,7.38028
2022-06-13,27.77464
2022-06-14,16.56338
2022-06-15,13.7183
2022-06-16,15.15492
2022-06-17,13.97183
2022-06-18,4.05633
2022-06-19,3.88732
2022-06-20,11.54929
2022-06-21,12.02816
2022-06-22,15.15492
2022-06-23,25.94366
2022-06-24,15.2676
2022-06-25,6.0
2022-06-26,4.73239
2022-06-27,16.25352
2022-06-28,15.85915
2022-06-29,14.56338
2022-06-30,14.76056
2022-07-01,12.28169
2022-07-02,3.52112
2022-07-03,2.84507
2022-07-04,9.6338
2022-07-05,9.23943
2022-07-06,8.47887
2022-07-07,8.02816
2022-07-08,7.94366
2022-07-09,2.22535
2022-07-10,2.64788
2022-07-11,8.25352
2022-07-12,9.32394
2022-07-13,7.91549
2022-07-14,9.83098
2022-07-15,9.12676
2022-07-16,3.46478
2022-07-17,3.7183
2022-07-18,7.29577
2022-07-19,8.67605
2022-07-20,8.56338
2022-07-21,9.07042
2022-07-22,8.0
2022-07-23,2.64788
2022-07-24,3.43661
2022-07-25,8.4507
2022-07-26,8.73239
2022-07-27,8.70422
2022-07-28,8.95774
2022-07-29,7.04225
2022-07-30,3.54929
2022-07-31,3.01408
2022-08-01,7.66197
2022-08-02,8.11267
2022-08-03,8.92957
2022-08-04,8.25352
2022-08-05,8.4507
2022-08-06,2.9014
2022-08-07,3.09859
2022-08-08,8.50704
2022-08-09,7.88732
2022-08-10,8.16901
2022-08-11,8.8169
2022-08-12,7.04225
2022-08-13,2.64788
2022-08-14,2.50704
2022-08-15,3.91549
2022-08-16,8.70422
2022-08-17,8.64788
2022-08-18,9.94366
2022-08-19,8.28169
2022-08-20,2.67605
2022-08-21,4.19718
2022-08-22,10.14084
2022-08-23,9.91549
2022-08-24,11.49295
2022-08-25,11.49295
2022-08-26,10.4507
2022-08-27,4.28169
2022-08-28,2.95774
2022-08-29,8.39436
2022-08-30,9.74647
2022-08-31,8.8169
2022-09-01,9.01408
2022-09-02,7.85915
2022-09-03,3.12676
2022-09-04,3.18309
2022-09-05,8.0
2022-09-06,7.83098
2022-09-07,7.69014
2022-09-08,6.05633
2022-09-09,2.33802
2022-09-10,1.60563
2022-09-11,2.22535
2022-09-12,2.53521
2022-09-13,9.32394
2022-09-14,9.38028
2022-09-15,8.98591
2022-09-16,7.01408
2022-09-17,2.02816
2022-09-18,2.95774
2022-09-19,8.0
2022-09-20,8.33802
2022-09-21,8.47887
2022-09-22,6.47887
2022-09-23,6.11267
2022-09-24,1.7183
2022-09-25,2.30985
2022-09-26,8.22535
2022-09-27,9.6338
2022-09-28,8.50704
2022-09-29,8.67605
2022-09-30,7.01408
2022-10-01,2.4507
2022-10-02,3.15492
2022-10-03,3.21126
2022-10-04,8.56338
2022-10-05,8.70422
2022-10-06,8.53521
2022-10-07,6.78873
2022-10-08,2.59154
2022-10-09,2.73239
2022-10-10,3.23943
2022-10-11,8.02816
2022-10-12,7.7183
2022-10-13,7.69014
2022-10-14,7.83098
2022-10-15,2.42253
2022-10-16,2.53521
2022-10-17,8.02816
2022-10-18,9.80281
2022-10-19,8.14084
2022-10-20,7.7183
2022-10-21,6.56338
2022-10-22,2.30985
2022-10-23,2.39436
2022-10-24,9.2676
2022-10-25,7.83098
2022-10-26,16.28169
2022-10-27,8.4507
2022-10-28,7.46478
2022-10-29,2.87323
2022-10-30,2.11267
2022-10-31,8.30985
2022-11-01,8.05633
2022-11-02,7.88732
2022-11-03,8.92957
2022-11-04,6.76056
2022-11-05,2.47887
2022-11-06,2.64788
2022-11-07,6.84507
2022-11-08,8.67605
2022-11-09,8.30985
2022-11-10,6.92957
2022-11-11,6.95774
2022-11-12,2.30985
2022-11-13,2.19718
2022-11-14,8.0845
2022-11-15,7.23943
2022-11-16,6.73239
2022-11-17,7.69014
2022-11-18,6.73239
2022-11-19,2.73239
2022-11-20,2.67605
2022-11-21,7.97183
2022-11-22,8.95774
2022-11-23,8.02816
2022-11-24,8.05633
2022-11-25,13.66197
2022-11-26,6.16901
2022-11-27,4.53521
2022-11-28,7.40845
2022-11-29,8.05633
2022-11-30,9.83098
2022-12-01,8.02816
2022-12-02,7.38028
2022-12-03,2.53521
2022-12-04,3.49295
2022-12-05,7.54929
2022-12-06,8.02816
2022-12-07,9.32394
2022-12-08,8.02816
2022-12-09,6.78873
2022-12-10,2.39436
2022-12-11,2.95774
2022-12-12,8.4507
2022-12-13,8.84507
2022-12-14,8.9014
2022-12-15,7.69014
2022-12-16,7.2676
2022-12-17,3.18309
2022-12-18,2.56338
2022-12-19,6.76056
2022-12-20,7.38028
2022-12-21,7.66197
2022-12-22,7.91549
2022-12-23,6.30985
2022-12-24,2.98591
2022-12-25,2.50704
2022-12-26,7.88732
2022-12-27,9.01408
2022-12-28,9.66197
2022-12-29,9.12676
2022-12-30,6.02816
2022-12-31,3.43661
2023-01-01,3.69014
2023-01-02,9.66197
2023-01-03,11.12676
2023-01-04,11.6338
2023-01-05,10.9014
2023-01-06,9.91549
2023-01-07,5.09859
2023-01-08,3.74647
2023-01-09,10.22535
2023-01-10,9.43661
2023-01-11,11.35211
2023-01-12,9.77464
2023-01-13,7.49295
2023-01-14,4.4507
2023-01-15,3.12676
2023-01-16,10.05633
2023-01-17,10.30985
2023-01-18,8.67605
2023-01-19,8.05633
2023-01-20,5.85915
2023-01-21,2.61971
2023-01-22,1.49295
2023-01-23,2.33802
2023-01-24,3.54929
2023-01-25,9.43661
2023-01-26,9.74647
2023-01-27,10.16901
2023-01-28,4.30985
2023-01-29,4.16901
2023-01-30,10.14084
2023-01-31,11.07042
2023-02-01,11.54929
2023-02-02,10.0
2023-02-03,8.53521
2023-02-04,3.66197
2023-02-05,3.15492
2023-02-06,9.18309
2023-02-07,13.21126
2023-02-08,9.74647
2023-02-09,12.0845
2023-02-10,9.77464
2023-02-11,5.38028
2023-02-12,3.32394
2023-02-13,8.98591
2023-02-14,4.56338
2023-02-15,10.4507
2023-02-16,10.11267
2023-02-17,9.83098
2023-02-18,4.56338
2023-02-19,4.22535
2023-02-20,11.23943
2023-02-21,8.9014
2023-02-22,9.32394
2023-02-23,11.29577
2023-02-24,7.83098
2023-02-25,3.12676
2023-02-26,2.67605
2023-02-27,9.40845
2023-02-28,8.9014
2023-03-01,4.4507
2023-03-02,9.54929
2023-03-03,8.76056
2023-03-04,3.97183
2023-03-05,6.53521
2023-03-06,13.57746
2023-03-07,13.04225
2023-03-08,13.69014
2023-03-09,10.87323
2023-03-10,9.43661
2023-03-11,3.32394
2023-03-12,3.83098
2023-03-13,9.18309
2023-03-14,9.74647
2023-03-15,10.73239
2023-03-16,10.4507
2023-03-17,8.36619
2023-03-18,3.21126
2023-03-19,3.23943
2023-03-20,10.64788
2023-03-21,9.83098
2023-03-22,10.36619
2023-03-23,10.95774
2023-03-24,9.52112
2023-03-25,4.78873
2023-03-26,5.18309
2023-03-27,11.49295
2023-03-28,10.78873
2023-03-29,11.38028
2023-03-30,12.87323
2023-03-31,7.7183
2023-04-01,3.01408
2023-04-02,2.84507
2023-04-03,9.32394
2023-04-04,9.66197
2023-04-05,11.57746
2023-04-06,10.4507
2023-04-07,8.61971
2023-04-08,2.84507
2023-04-09,2.36619
2023-04-10,9.83098
2023-04-11,11.2676
2023-04-12,8.64788
2023-04-13,9.2676
2023-04-14,7.85915
2023-04-15,2.8169
2023-04-16,3.2676
2023-04-17,10.14084
2023-04-18,9.80281
2023-04-19,9.46478
2023-04-20,9.69014
2023-04-21,8.67605
2023-04-22,3.35211
2023-04-23,2.92957
2023-04-24,9.32394
2023-04-25,9.57746
2023-04-26,10.64788
2023-04-27,8.87323
2023-04-28,7.12676
2023-04-29,2.92957
2023-04-30,4.25352
2023-05-01,4.73239
2023-05-02,9.80281
2023-05-03,10.25352
2023-05-04,8.53521
2023-05-05,3.83098
2023-05-06,4.50704
2023-05-07,3.01408
2023-05-08,10.76056
2023-05-09,10.22535
2023-05-10,10.73239
2023-05-11,9.74647
2023-05-12,8.56338
2023-05-13,3.01408
2023-05-14,3.07042
2023-05-15,9.18309
2023-05-16,10.28169
2023-05-17,10.25352
2023-05-18,9.66197
2023-05-19,8.05633
2023-05-20,2.67605
2023-05-21,3.29577
2023-05-22,10.47887
2023-05-23,10.84507
2023-05-24,9.40845
2023-05-25,10.33802
2023-05-26,8.78873
2023-05-27,3.7183
2023-05-28,2.59154
2023-05-29,3.66197
