date,신규상장
2020-09-22,15.66512
2020-09-23,16.69234
2020-09-24,13.09707
2020-09-25,8.98818
2020-09-26,2.46533
2020-09-27,2.67077
2020-09-28,6.88238
2020-09-29,6.21468
2020-09-30,2.20852
2020-10-01,1.12994
2020-10-02,1.07858
2020-10-03,1.64355
2020-10-04,2.05444
2020-10-05,7.80688
2020-10-06,8.1664
2020-10-07,7.70416
2020-10-08,11.04262
2020-10-09,3.0303
2020-10-10,2.20852
2020-10-11,2.1058
2020-10-12,9.70724
2020-10-13,7.08782
2020-10-14,6.88238
2020-10-15,14.02157
2020-10-16,7.75552
2020-10-17,3.13302
2020-10-18,2.77349
2020-10-19,15.87057
2020-10-20,12.42937
2020-10-21,11.19671
2020-10-22,11.6076
2020-10-23,7.13918
2020-10-24,2.00308
2020-10-25,2.41397
2020-10-26,9.19363
2020-10-27,10.9399
2020-10-28,22.2907
2020-10-29,25.11556
2020-10-30,22.13662
2020-10-31,3.69799
2020-11-01,3.90344
2020-11-02,11.50487
2020-11-03,12.5321
2020-11-04,19.20903
2020-11-05,35.02824
2020-11-06,40.42116
2020-11-07,8.8341
2020-11-08,7.13918
2020-11-09,23.88289
2020-11-10,18.07909
2020-11-11,14.17565
2020-11-12,25.16692
2020-11-13,17.87365
2020-11-14,5.1361
2020-11-15,5.1361
2020-11-16,24.55059
2020-11-17,39.03441
2020-11-18,46.22496
2020-11-19,31.84386
2020-11-20,44.88957
2020-11-21,8.06368
2020-11-22,9.14227
2020-11-23,25.68053
2020-11-24,25.37236
2020-11-25,32.717
2020-11-26,32.61427
2020-11-27,20.33898
2020-11-28,5.95788
2020-11-29,5.03338
2020-11-30,18.69542
2020-12-01,22.39342
2020-12-02,43.19465
2020-12-03,34.66872
2020-12-04,25.62917
2020-12-05,5.59835
2020-12-06,5.90652
2020-12-07,22.85567
2020-12-08,24.44786
2020-12-09,33.48741
2020-12-10,36.72316
2020-12-11,30.50847
2020-12-12,7.19054
2020-12-13,7.65279
2020-12-14,37.28813
2020-12-15,35.13097
2020-12-16,32.10066
2020-12-17,34.25783
2020-12-18,25.62917
2020-12-19,9.70724
2020-12-20,11.09399
2020-12-21,47.56034
2020-12-22,78.06882
2020-12-23,76.1171
2020-12-24,31.7925
2020-12-25,8.11504
2020-12-26,6.21468
2020-12-27,8.93682
2020-12-28,25.47508
2020-12-29,20.95531
2020-12-30,25.16692
2020-12-31,8.01232
2021-01-01,5.85516
2021-01-02,6.72829
2021-01-03,8.47457
2021-01-04,25.9887
2021-01-05,27.22136
2021-01-06,23.31792
2021-01-07,19.82537
2021-01-08,13.97021
2021-01-09,7.65279
2021-01-10,7.39599
2021-01-11,18.07909
2021-01-12,15.71648
2021-01-13,15.20287
2021-01-14,18.43862
2021-01-15,13.19979
2021-01-16,7.96096
2021-01-17,8.21777
2021-01-18,15.15151
2021-01-19,17.20595
2021-01-20,22.70159
2021-01-21,42.52696
2021-01-22,20.13353
2021-01-23,8.11504
2021-01-24,7.44735
2021-01-25,21.67437
2021-01-26,21.623
2021-01-27,41.19157
2021-01-28,57.93528
2021-01-29,31.22752
2021-01-30,4.36569
2021-01-31,5.03338
2021-02-01,21.21212
2021-02-02,39.59938
2021-02-03,46.27632
2021-02-04,27.63225
2021-02-05,53.87776
2021-02-06,9.03954
2021-02-07,7.55007
2021-02-08,33.38469
2021-02-09,34.10374
2021-02-10,18.48998
2021-02-11,6.16332
2021-02-12,5.18746
2021-02-13,6.47149
2021-02-14,7.08782
2021-02-15,24.65331
2021-02-16,34.05238
2021-02-17,19.00359
2021-02-18,15.35695
2021-02-19,13.7134
2021-02-20,4.93066
2021-02-21,6.77966
2021-02-22,15.40832
2021-02-23,19.41448
2021-02-24,46.12223
2021-02-25,37.90446
2021-02-26,24.65331
2021-02-27,4.82794
2021-02-28,4.46841
2021-03-01,5.1361
2021-03-02,15.76784
2021-03-03,13.35387
2021-03-04,12.27529
2021-03-05,10.63174
2021-03-06,3.59527
2021-03-07,4.2116
2021-03-08,12.5321
2021-03-09,21.72573
2021-03-10,15.35695
2021-03-11,36.05546
2021-03-12,20.23626
2021-03-13,5.64971
2021-03-14,5.44427
2021-03-15,21.3662
2021-03-16,28.55675
2021-03-17,25.62917
2021-03-18,26.75911
2021-03-19,18.02773
2021-03-20,7.49871
2021-03-21,6.67693
2021-03-22,17.87365
2021-03-23,27.68361
2021-03-24,34.92552
2021-03-25,18.28454
2021-03-26,15.87057
2021-03-27,4.98202
2021-03-28,3.38983
2021-03-29,11.55624
2021-03-30,10.32357
2021-03-31,13.30251
2021-04-01,19.56856
2021-04-02,10.16949
2021-04-03,3.9548
2021-04-04,3.08166
2021-04-05,13.66204
2021-04-06,8.88546
2021-04-07,10.06676
2021-04-08,8.57729
2021-04-09,9.19363
2021-04-10,3.59527
2021-04-11,4.31432
2021-04-12,10.9399
2021-04-13,11.09399
2021-04-14,10.22085
2021-04-15,8.32049
2021-04-16,8.52593
2021-04-17,3.08166
2021-04-18,3.9548
2021-04-19,10.99126
2021-04-20,17.30868
2021-04-21,33.69286
2021-04-22,18.74678
2021-04-23,9.96404
2021-04-24,4.72521
2021-04-25,4.2116
2021-04-26,13.76476
2021-04-27,13.30251
2021-04-28,21.46892
2021-04-29,10.6831
2021-04-30,8.06368
2021-05-01,3.13302
2021-05-02,2.92758
2021-05-03,8.21777
2021-05-04,6.47149
2021-05-05,3.33846
2021-05-06,7.29327
2021-05-07,6.36877
2021-05-08,2.46533
2021-05-09,2.51669
2021-05-10,11.71032
2021-05-11,32.717
2021-05-12,11.55624
2021-05-13,7.08782
2021-05-14,12.68618
2021-05-15,3.69799
2021-05-16,3.23574
2021-05-17,14.12429
2021-05-18,7.13918
2021-05-19,2.92758
2021-05-20,17.05187
2021-05-21,18.64406
2021-05-22,4.05752
2021-05-23,3.69799
2021-05-24,10.47765
2021-05-25,11.96712
2021-05-26,21.05803
2021-05-27,11.29943
2021-05-28,10.0154
2021-05-29,2.41397
2021-05-30,2.67077
2021-05-31,8.06368
2021-06-01,6.88238
2021-06-02,8.88546
2021-06-03,14.58654
2021-06-04,8.88546
2021-06-05,2.3626
2021-06-06,2.25988
2021-06-07,6.62557
2021-06-08,6.21468
2021-06-09,7.44735
2021-06-10,6.42013
2021-06-11,13.61068
2021-06-12,2.1058
2021-06-13,2.46533
2021-06-14,6.77966
2021-06-15,6.57421
2021-06-16,8.21777
2021-06-17,13.25115
2021-06-18,10.9399
2021-06-19,2.87621
2021-06-20,2.20852
2021-06-21,6.62557
2021-06-22,5.85516
2021-06-23,7.85824
2021-06-24,6.88238
2021-06-25,12.12121
2021-06-26,3.0303
2021-06-27,2.20852
2021-06-28,11.24807
2021-06-29,7.34463
2021-06-30,5.90652
2021-07-01,6.72829
2021-07-02,4.77657
2021-07-03,2.46533
2021-07-04,2.72213
2021-07-05,6.88238
2021-07-06,6.00924
2021-07-07,6.52285
2021-07-08,6.77966
2021-07-09,6.31741
2021-07-10,3.38983
2021-07-11,2.56805
2021-07-12,8.8341
2021-07-13,19.10631
2021-07-14,11.71032
2021-07-15,12.27529
2021-07-16,23.98561
2021-07-17,3.49255
2021-07-18,3.08166
2021-07-19,9.7586
2021-07-20,11.35079
2021-07-21,12.5321
2021-07-22,22.75295
2021-07-23,11.65896
2021-07-24,4.10888
2021-07-25,5.39291
2021-07-26,14.38109
2021-07-27,25.21828
2021-07-28,21.77709
2021-07-29,15.35695
2021-07-30,9.24499
2021-07-31,2.82485
2021-08-01,3.08166
2021-08-02,9.65588
2021-08-03,9.39907
2021-08-04,10.58038
2021-08-05,14.8947
2021-08-06,22.18798
2021-08-07,7.03646
2021-08-08,7.08782
2021-08-09,38.93168
2021-08-10,36.10683
2021-08-11,38.41807
2021-08-12,35.7473
2021-08-13,26.86183
2021-08-14,4.82794
2021-08-15,3.69799
2021-08-16,7.19054
2021-08-17,30.40575
2021-08-18,23.00975
2021-08-19,32.40883
2021-08-20,22.44478
2021-08-21,3.64663
2021-08-22,4.41705
2021-08-23,15.40832
2021-08-24,16.4869
2021-08-25,25.321
2021-08-26,12.17257
2021-08-27,14.32973
2021-08-28,3.08166
2021-08-29,2.92758
2021-08-30,12.32665
2021-08-31,11.65896
2021-09-01,21.52028
2021-09-02,13.86748
2021-09-03,10.47765
2021-09-04,3.33846
2021-09-05,3.23574
2021-09-06,10.0154
2021-09-07,10.06676
2021-09-08,13.7134
2021-09-09,11.45351
2021-09-10,18.3359
2021-09-11,2.3626
2021-09-12,3.23574
2021-09-13,10.63174
2021-09-14,12.12121
2021-09-15,8.11504
2021-09-16,8.78274
2021-09-17,11.14535
2021-09-18,2.97894
2021-09-19,1.64355
2021-09-20,1.4381
2021-09-21,1.54083
2021-09-22,2.41397
2021-09-23,10.88854
2021-09-24,7.9096
2021-09-25,2.56805
2021-09-26,4.46841
2021-09-27,19.5172
2021-09-28,19.05495
2021-09-29,24.34514
2021-09-30,14.22701
2021-10-01,8.21777
2021-10-02,1.74627
2021-10-03,2.20852
2021-10-04,2.82485
2021-10-05,9.91268
2021-10-06,9.29635
2021-10-07,20.95531
2021-10-08,14.27837
2021-10-09,2.20852
2021-10-10,2.00308
2021-10-11,2.87621
2021-10-12,7.39599
2021-10-13,9.80996
2021-10-14,8.78274
2021-10-15,10.37493
2021-10-16,3.69799
2021-10-17,2.67077
2021-10-18,9.86132
2021-10-19,9.91268
2021-10-20,12.58346
2021-10-21,20.33898
2021-10-22,18.79815
2021-10-23,4.2116
2021-10-24,4.36569
2021-10-25,12.94298
2021-10-26,9.70724
2021-10-27,19.00359
2021-10-28,22.03389
2021-10-29,19.61992
2021-10-30,3.18438
2021-10-31,3.80071
2021-11-01,20.08217
2021-11-02,13.45659
2021-11-03,24.24242
2021-11-04,10.78582
2021-11-05,6.52285
2021-11-06,2.46533
2021-11-07,2.87621
2021-11-08,14.79198
2021-11-09,15.30559
2021-11-10,27.47817
2021-11-11,22.80431
2021-11-12,9.14227
2021-11-13,3.13302
2021-11-14,3.69799
2021-11-15,13.30251
2021-11-16,19.2604
2021-11-17,24.03697
2021-11-18,20.69851
2021-11-19,13.86748
2021-11-20,4.00616
2021-11-21,4.36569
2021-11-22,22.59887
2021-11-23,21.52028
2021-11-24,14.02157
2021-11-25,9.55315
2021-11-26,7.70416
2021-11-27,1.95172
2021-11-28,2.20852
2021-11-29,9.45043
2021-11-30,7.29327
2021-12-01,6.21468
2021-12-02,8.26913
2021-12-03,7.44735
2021-12-04,1.90035
2021-12-05,1.90035
2021-12-06,8.06368
2021-12-07,6.11196
2021-12-08,7.75552
2021-12-09,8.73138
2021-12-10,12.22393
2021-12-11,3.0303
2021-12-12,2.67077
2021-12-13,7.24191
2021-12-14,5.90652
2021-12-15,7.65279
2021-12-16,10.58038
2021-12-17,6.0606
2021-12-18,2.1058
2021-12-19,1.4381
2021-12-20,5.85516
2021-12-21,4.51977
2021-12-22,5.54699
2021-12-23,5.23882
2021-12-24,4.51977
2021-12-25,1.28402
2021-12-26,1.54083
2021-12-27,4.36569
2021-12-28,4.72521
2021-12-29,4.72521
2021-12-30,7.75552
2021-12-31,2.31124
2022-01-01,0.92449
2022-01-02,2.31124
2022-01-03,5.8038
2022-01-04,5.75243
2022-01-05,4.41705
2022-01-06,4.05752
2022-01-07,4.46841
2022-01-08,1.59219
2022-01-09,2.77349
2022-01-10,5.44427
2022-01-11,6.47149
2022-01-12,6.57421
2022-01-13,6.11196
2022-01-14,5.18746
2022-01-15,2.05444
2022-01-16,2.72213
2022-01-17,7.34463
2022-01-18,8.8341
2022-01-19,6.67693
2022-01-20,17.20595
2022-01-21,11.96712
2022-01-22,5.1361
2022-01-23,5.95788
2022-01-24,24.55059
2022-01-25,12.63482
2022-01-26,11.19671
2022-01-27,18.43862
2022-01-28,7.13918
2022-01-29,2.1058
2022-01-30,2.77349
2022-01-31,1.48947
2022-02-01,2.15716
2022-02-02,3.49255
2022-02-03,13.14843
2022-02-04,30.35439
2022-02-05,4.77657
2022-02-06,6.72829
2022-02-07,21.46892
2022-02-08,22.95839
2022-02-09,12.84026
2022-02-10,7.70416
2022-02-11,6.26605
2022-02-12,2.05444
2022-02-13,2.72213
2022-02-14,7.13918
2022-02-15,7.55007
2022-02-16,9.29635
2022-02-17,7.24191
2022-02-18,7.85824
2022-02-19,2.00308
2022-02-20,2.61941
2022-02-21,18.3359
2022-02-22,12.22393
2022-02-23,19.77401
2022-02-24,13.55932
2022-02-25,11.50487
2022-02-26,2.31124
2022-02-27,2.97894
2022-02-28,11.35079
2022-03-01,2.72213
2022-03-02,10.47765
2022-03-03,17.51412
2022-03-04,8.26913
2022-03-05,2.31124
2022-03-06,2.97894
2022-03-07,6.57421
2022-03-08,4.62249
2022-03-09,1.59219
2022-03-10,7.55007
2022-03-11,5.1361
2022-03-12,3.13302
2022-03-13,3.0303
2022-03-14,6.21468
2022-03-15,5.70107
2022-03-16,5.75243
2022-03-17,9.50179
2022-03-18,16.43554
2022-03-19,2.92758
2022-03-20,2.51669
2022-03-21,7.96096
2022-03-22,7.13918
2022-03-23,11.55624
2022-03-24,15.25423
2022-03-25,8.88546
2022-03-26,2.82485
2022-03-27,3.44119
2022-03-28,9.7586
2022-03-29,7.65279
2022-03-30,5.23882
2022-03-31,8.88546
2022-04-01,10.0154
2022-04-02,2.46533
2022-04-03,2.51669
2022-04-04,6.11196
2022-04-05,6.77966
2022-04-06,5.18746
2022-04-07,5.29019
2022-04-08,3.69799
2022-04-09,1.38674
2022-04-10,1.48947
2022-04-11,4.77657
2022-04-12,4.93066
2022-04-13,4.46841
2022-04-14,4.77657
2022-04-15,3.2871
2022-04-16,2.20852
2022-04-17,1.48947
2022-04-18,5.1361
2022-04-19,5.90652
2022-04-20,5.49563
2022-04-21,4.98202
2022-04-22,3.54391
2022-04-23,1.64355
2022-04-24,1.79763
2022-04-25,4.62249
2022-04-26,4.93066
2022-04-27,6.83102
2022-04-28,13.19979
2022-04-29,7.13918
2022-04-30,1.12994
2022-05-01,1.12994
2022-05-02,5.29019
2022-05-03,5.08474
2022-05-04,3.54391
2022-05-05,1.64355
2022-05-06,3.69799
2022-05-07,0.87313
2022-05-08,1.38674
2022-05-09,3.18438
2022-05-10,3.38983
2022-05-11,4.36569
2022-05-12,2.97894
2022-05-13,4.26296
2022-05-14,0.82177
2022-05-15,1.1813
2022-05-16,7.08782
2022-05-17,4.41705
2022-05-18,3.80071
2022-05-19,5.1361
2022-05-20,9.45043
2022-05-21,2.1058
2022-05-22,2.00308
2022-05-23,4.67385
2022-05-24,4.93066
2022-05-25,4.00616
2022-05-26,4.46841
2022-05-27,3.0303
2022-05-28,0.61633
2022-05-29,1.07858
2022-05-30,4.16024
2022-05-31,6.47149
2022-06-01,2.05444
2022-06-02,3.59527
2022-06-03,6.16332
2022-06-04,1.79763
2022-06-05,0.87313
2022-06-06,1.90035
2022-06-07,6.9851
2022-06-08,7.34463
2022-06-09,5.08474
2022-06-10,6.31741
2022-06-11,2.56805
2022-06-12,1.59219
2022-06-13,6.00924
2022-06-14,6.62557
2022-06-15,9.0909
2022-06-16,7.24191
2022-06-17,14.53518
2022-06-18,4.36569
2022-06-19,3.9548
2022-06-20,18.3359
2022-06-21,8.73138
2022-06-22,6.52285
2022-06-23,12.01848
2022-06-24,16.43554
2022-06-25,2.56805
2022-06-26,2.05444
2022-06-27,8.26913
2022-06-28,7.75552
2022-06-29,8.47457
2022-06-30,8.88546
2022-07-01,12.73754
2022-07-02,1.54083
2022-07-03,1.64355
2022-07-04,6.42013
2022-07-05,6.77966
2022-07-06,10.52901
2022-07-07,12.84026
2022-07-08,7.49871
2022-07-09,2.25988
2022-07-10,1.74627
2022-07-11,7.24191
2022-07-12,5.49563
2022-07-13,5.8038
2022-07-14,11.45351
2022-07-15,23.67745
2022-07-16,2.51669
2022-07-17,1.28402
2022-07-18,8.93682
2022-07-19,9.65588
2022-07-20,7.75552
2022-07-21,12.99435
2022-07-22,11.45351
2022-07-23,1.90035
2022-07-24,2.56805
2022-07-25,8.98818
2022-07-26,8.88546
2022-07-27,13.66204
2022-07-28,27.88906
2022-07-29,12.68618
2022-07-30,2.3626
2022-07-31,2.51669
2022-08-01,11.81304
2022-08-02,7.44735
2022-08-03,9.24499
2022-08-04,18.07909
2022-08-05,6.67693
2022-08-06,1.54083
2022-08-07,1.90035
2022-08-08,7.44735
2022-08-09,14.84334
2022-08-10,8.32049
2022-08-11,6.0606
2022-08-12,7.24191
2022-08-13,2.56805
2022-08-14,1.59219
2022-08-15,2.25988
2022-08-16,7.70416
2022-08-17,6.9851
2022-08-18,6.93374
2022-08-19,5.49563
2022-08-20,1.90035
2022-08-21,3.54391
2022-08-22,16.02465
2022-08-23,6.88238
2022-08-24,5.59835
2022-08-25,6.00924
2022-08-26,5.75243
2022-08-27,1.69491
2022-08-28,1.84899
2022-08-29,4.67385
2022-08-30,5.8038
2022-08-31,5.34155
2022-09-01,4.8793
2022-09-02,3.08166
2022-09-03,1.12994
2022-09-04,1.54083
2022-09-05,4.57113
2022-09-06,3.74935
2022-09-07,3.64663
2022-09-08,3.23574
2022-09-09,1.02722
2022-09-10,0.77041
2022-09-11,1.4381
2022-09-12,1.95172
2022-09-13,4.62249
2022-09-14,5.29019
2022-09-15,5.29019
2022-09-16,3.38983
2022-09-17,0.97586
2022-09-18,1.02722
2022-09-19,4.2116
2022-09-20,4.41705
2022-09-21,4.46841
2022-09-22,4.67385
2022-09-23,4.62249
2022-09-24,1.54083
2022-09-25,2.56805
2022-09-26,12.84026
2022-09-27,7.39599
2022-09-28,9.29635
2022-09-29,15.71648
2022-09-30,18.84951
2022-10-01,1.69491
2022-10-02,1.64355
2022-10-03,2.25988
2022-10-04,8.47457
2022-10-05,9.70724
2022-10-06,7.75552
2022-10-07,18.3359
2022-10-08,2.3626
2022-10-09,2.72213
2022-10-10,1.90035
2022-10-11,8.32049
2022-10-12,8.21777
2022-10-13,7.24191
2022-10-14,14.22701
2022-10-15,2.82485
2022-10-16,3.0303
2022-10-17,18.18181
2022-10-18,23.72881
2022-10-19,19.05495
2022-10-20,16.43554
2022-10-21,15.25423
2022-10-22,3.64663
2022-10-23,2.25988
2022-10-24,10.63174
2022-10-25,8.88546
2022-10-26,9.60451
2022-10-27,9.65588
2022-10-28,11.29943
2022-10-29,1.1813
2022-10-30,2.46533
2022-10-31,8.88546
2022-11-01,7.49871
2022-11-02,12.7889
2022-11-03,10.32357
2022-11-04,17.30868
2022-11-05,2.72213
2022-11-06,1.69491
2022-11-07,9.03954
2022-11-08,6.67693
2022-11-09,5.39291
2022-11-10,4.98202
2022-11-11,9.7586
2022-11-12,2.20852
2022-11-13,2.05444
2022-11-14,9.39907
2022-11-15,6.9851
2022-11-16,7.9096
2022-11-17,20.54442
2022-11-18,13.04571
2022-11-19,1.07858
2022-11-20,2.41397
2022-11-21,6.31741
2022-11-22,10.0154
2022-11-23,6.62557
2022-11-24,9.55315
2022-11-25,4.77657
2022-11-26,0.97586
2022-11-27,1.54083
2022-11-28,6.52285
2022-11-29,5.29019
2022-11-30,4.67385
2022-12-01,4.05752
2022-12-02,3.85208
2022-12-03,0.66769
2022-12-04,1.4381
2022-12-05,6.36877
2022-12-06,15.15151
2022-12-07,7.80688
2022-12-08,9.34771
2022-12-09,8.11504
2022-12-10,2.05444
2022-12-11,2.15716
2022-12-12,6.83102
2022-12-13,6.16332
2022-12-14,6.31741
2022-12-15,4.98202
2022-12-16,4.77657
2022-12-17,1.38674
2022-12-18,2.41397
2022-12-19,6.42013
2022-12-20,5.75243
2022-12-21,5.95788
2022-12-22,13.19979
2022-12-23,7.34463
2022-12-24,1.02722
2022-12-25,1.33538
2022-12-26,5.44427
2022-12-27,5.34155
2022-12-28,4.26296
2022-12-29,6.26605
2022-12-30,0.97586
2022-12-31,1.23266
2023-01-01,1.48947
2023-01-02,6.62557
2023-01-03,5.70107
2023-01-04,5.18746
2023-01-05,5.29019
2023-01-06,4.05752
2023-01-07,1.1813
2023-01-08,2.31124
2023-01-09,5.59835
2023-01-10,6.36877
2023-01-11,5.59835
2023-01-12,4.26296
2023-01-13,6.52285
2023-01-14,1.90035
2023-01-15,1.54083
2023-01-16,7.44735
2023-01-17,6.67693
2023-01-18,8.11504
2023-01-19,22.39342
2023-01-20,8.52593
2023-01-21,1.95172
2023-01-22,2.00308
2023-01-23,1.4381
2023-01-24,2.92758
2023-01-25,9.45043
2023-01-26,12.48073
2023-01-27,16.64098
2023-01-28,6.0606
2023-01-29,9.24499
2023-01-30,23.72881
2023-01-31,16.58962
2023-02-01,13.7134
2023-02-02,14.17565
2023-02-03,15.61376
2023-02-04,4.00616
2023-02-05,5.08474
2023-02-06,17.87365
2023-02-07,24.80739
2023-02-08,15.87057
2023-02-09,19.87673
2023-02-10,10.9399
2023-02-11,4.05752
2023-02-12,3.74935
2023-02-13,13.19979
2023-02-14,14.53518
2023-02-15,20.13353
2023-02-16,24.44786
2023-02-17,10.32357
2023-02-18,3.2871
2023-02-19,3.85208
2023-02-20,18.18181
2023-02-21,11.40215
2023-02-22,7.9096
2023-02-23,7.60143
2023-02-24,7.75552
2023-02-25,2.20852
2023-02-26,1.4381
2023-02-27,8.1664
2023-02-28,8.62865
2023-03-01,3.74935
2023-03-02,17.92501
2023-03-03,15.51104
2023-03-04,3.49255
2023-03-05,3.38983
2023-03-06,10.37493
2023-03-07,15.45968
2023-03-08,6.67693
2023-03-09,8.11504
2023-03-10,6.47149
2023-03-11,1.23266
2023-03-12,1.59219
2023-03-13,10.42629
2023-03-14,7.08782
2023-03-15,8.68002
2023-03-16,8.47457
2023-03-17,7.29327
2023-03-18,1.84899
2023-03-19,3.13302
2023-03-20,7.49871
2023-03-21,7.34463
2023-03-22,8.11504
2023-03-23,6.77966
2023-03-24,5.70107
2023-03-25,1.95172
2023-03-26,2.41397
2023-03-27,7.34463
2023-03-28,8.1664
2023-03-29,15.10015
2023-03-30,17.82229
2023-03-31,10.11813
2023-04-01,2.72213
2023-04-02,2.77349
2023-04-03,8.93682
2023-04-04,8.47457
2023-04-05,7.65279
2023-04-06,7.80688
2023-04-07,5.54699
2023-04-08,2.87621
2023-04-09,2.82485
2023-04-10,9.65588
2023-04-11,8.01232
2023-04-12,5.75243
2023-04-13,8.21777
2023-04-14,7.03646
2023-04-15,2.87621
2023-04-16,2.20852
2023-04-17,8.21777
2023-04-18,6.16332
2023-04-19,7.13918
2023-04-20,9.55315
2023-04-21,7.60143
2023-04-22,1.28402
2023-04-23,2.61941
2023-04-24,6.0606
2023-04-25,7.65279
2023-04-26,15.61376
2023-04-27,11.96712
2023-04-28,8.11504
2023-04-29,1.4381
2023-04-30,1.02722
2023-05-01,1.84899
2023-05-02,6.0606
2023-05-03,8.1664
2023-05-04,13.50796
2023-05-05,1.79763
2023-05-06,1.84899
2023-05-07,2.3626
2023-05-08,6.42013
2023-05-09,7.03646
2023-05-10,4.77657
2023-05-11,5.18746
2023-05-12,5.29019
2023-05-13,1.02722
2023-05-14,2.31124
2023-05-15,6.77966
2023-05-16,9.7586
2023-05-17,20.23626
2023-05-18,9.86132
2023-05-19,21.41756
2023-05-20,2.51669
2023-05-21,3.08166
2023-05-22,8.11504
2023-05-23,15.45968
2023-05-24,15.25423
2023-05-25,7.49871
2023-05-26,5.54699
2023-05-27,1.48947
2023-05-28,1.28402
