date,투자유치
2020-07-25,9.90712
2020-07-26,7.43034
2020-07-27,26.31578
2020-07-28,29.72136
2020-07-29,23.839
2020-07-30,32.81733
2020-07-31,26.31578
2020-08-01,5.57275
2020-08-02,7.43034
2020-08-03,39.62848
2020-08-04,30.65015
2020-08-05,32.19814
2020-08-06,29.41176
2020-08-07,21.98142
2020-08-08,8.04953
2020-08-09,11.7647
2020-08-10,30.03095
2020-08-11,27.55417
2020-08-12,26.00619
2020-08-13,25.69659
2020-08-14,23.52941
2020-08-15,8.04953
2020-08-16,8.35913
2020-08-17,14.24148
2020-08-18,26.62538
2020-08-19,25.69659
2020-08-20,26.00619
2020-08-21,26.31578
2020-08-22,9.28792
2020-08-23,6.50154
2020-08-24,28.17337
2020-08-25,31.57894
2020-08-26,34.67492
2020-08-27,32.81733
2020-08-28,27.55417
2020-08-29,11.7647
2020-08-30,11.4551
2020-08-31,31.57894
2020-09-01,30.65015
2020-09-02,37.1517
2020-09-03,34.05572
2020-09-04,28.17337
2020-09-05,12.3839
2020-09-06,9.28792
2020-09-07,36.5325
2020-09-08,42.10526
2020-09-09,32.81733
2020-09-10,30.95975
2020-09-11,25.38699
2020-09-12,9.90712
2020-09-13,10.83591
2020-09-14,33.12693
2020-09-15,30.95975
2020-09-16,33.43653
2020-09-17,32.50773
2020-09-18,25.07739
2020-09-19,8.97832
2020-09-20,8.97832
2020-09-21,29.72136
2020-09-22,29.41176
2020-09-23,33.74613
2020-09-24,31.26934
2020-09-25,22.29102
2020-09-26,9.90712
2020-09-27,12.3839
2020-09-28,30.65015
2020-09-29,20.12383
2020-09-30,8.35913
2020-10-01,6.19195
2020-10-02,10.52631
2020-10-03,8.35913
2020-10-04,13.00309
2020-10-05,34.05572
2020-10-06,38.08049
2020-10-07,31.88854
2020-10-08,35.60371
2020-10-09,16.40866
2020-10-10,8.35913
2020-10-11,14.24148
2020-10-12,35.60371
2020-10-13,32.19814
2020-10-14,34.36532
2020-10-15,33.43653
2020-10-16,25.38699
2020-10-17,14.24148
2020-10-18,13.62229
2020-10-19,30.34055
2020-10-20,33.43653
2020-10-21,33.43653
2020-10-22,28.17337
2020-10-23,32.50773
2020-10-24,12.0743
2020-10-25,19.19504
2020-10-26,37.77089
2020-10-27,36.5325
2020-10-28,35.91331
2020-10-29,35.60371
2020-10-30,25.38699
2020-10-31,11.14551
2020-11-01,13.00309
2020-11-02,29.41176
2020-11-03,34.98452
2020-11-04,28.79256
2020-11-05,27.55417
2020-11-06,28.79256
2020-11-07,14.86068
2020-11-08,14.86068
2020-11-09,45.51083
2020-11-10,39.62848
2020-11-11,29.10216
2020-11-12,32.50773
2020-11-13,30.65015
2020-11-14,10.83591
2020-11-15,16.40866
2020-11-16,40.55727
2020-11-17,30.03095
2020-11-18,31.88854
2020-11-19,34.98452
2020-11-20,30.65015
2020-11-21,16.09907
2020-11-22,15.17027
2020-11-23,39.31888
2020-11-24,34.98452
2020-11-25,25.69659
2020-11-26,35.29411
2020-11-27,30.03095
2020-11-28,17.02786
2020-11-29,15.47987
2020-11-30,38.39009
2020-12-01,36.8421
2020-12-02,34.98452
2020-12-03,37.77089
2020-12-04,30.03095
2020-12-05,13.93188
2020-12-06,17.64705
2020-12-07,38.39009
2020-12-08,39.93808
2020-12-09,37.1517
2020-12-10,33.74613
2020-12-11,34.05572
2020-12-12,15.17027
2020-12-13,15.78947
2020-12-14,37.1517
2020-12-15,34.05572
2020-12-16,37.4613
2020-12-17,28.79256
2020-12-18,32.19814
2020-12-19,12.3839
2020-12-20,13.00309
2020-12-21,31.88854
2020-12-22,26.62538
2020-12-23,28.48297
2020-12-24,16.71826
2020-12-25,8.04953
2020-12-26,11.14551
2020-12-27,8.04953
2020-12-28,21.98142
2020-12-29,26.31578
2020-12-30,30.65015
2020-12-31,18.26625
2021-01-01,8.66873
2021-01-02,8.04953
2021-01-03,8.35913
2021-01-04,33.74613
2021-01-05,29.72136
2021-01-06,33.74613
2021-01-07,32.50773
2021-01-08,33.12693
2021-01-09,6.50154
2021-01-10,10.21671
2021-01-11,29.41176
2021-01-12,28.17337
2021-01-13,31.88854
2021-01-14,30.95975
2021-01-15,35.29411
2021-01-16,12.0743
2021-01-17,13.00309
2021-01-18,28.79256
2021-01-19,25.07739
2021-01-20,26.62538
2021-01-21,29.41176
2021-01-22,28.17337
2021-01-23,13.31269
2021-01-24,12.3839
2021-01-25,28.48297
2021-01-26,27.55417
2021-01-27,30.65015
2021-01-28,31.88854
2021-01-29,25.07739
2021-01-30,9.90712
2021-01-31,11.14551
2021-02-01,28.48297
2021-02-02,28.79256
2021-02-03,26.00619
2021-02-04,27.55417
2021-02-05,24.4582
2021-02-06,11.7647
2021-02-07,12.3839
2021-02-08,26.31578
2021-02-09,26.62538
2021-02-10,28.79256
2021-02-11,8.35913
2021-02-12,6.19195
2021-02-13,10.52631
2021-02-14,9.59752
2021-02-15,26.93498
2021-02-16,29.41176
2021-02-17,30.03095
2021-02-18,34.05572
2021-02-19,42.72445
2021-02-20,12.0743
2021-02-21,11.4551
2021-02-22,28.17337
2021-02-23,30.34055
2021-02-24,30.03095
2021-02-25,30.03095
2021-02-26,27.55417
2021-02-27,11.14551
2021-02-28,12.3839
2021-03-01,18.88544
2021-03-02,38.39009
2021-03-03,26.31578
2021-03-04,29.41176
2021-03-05,29.10216
2021-03-06,10.52631
2021-03-07,10.83591
2021-03-08,30.95975
2021-03-09,33.12693
2021-03-10,31.26934
2021-03-11,28.17337
2021-03-12,33.74613
2021-03-13,13.62229
2021-03-14,13.00309
2021-03-15,36.5325
2021-03-16,40.24767
2021-03-17,32.81733
2021-03-18,35.91331
2021-03-19,30.95975
2021-03-20,14.86068
2021-03-21,13.31269
2021-03-22,29.10216
2021-03-23,31.88854
2021-03-24,39.93808
2021-03-25,35.60371
2021-03-26,26.00619
2021-03-27,16.09907
2021-03-28,15.17027
2021-03-29,36.22291
2021-03-30,38.08049
2021-03-31,36.22291
2021-04-01,27.86377
2021-04-02,32.19814
2021-04-03,15.78947
2021-04-04,15.78947
2021-04-05,40.24767
2021-04-06,38.69969
2021-04-07,35.29411
2021-04-08,34.98452
2021-04-09,44.58204
2021-04-10,17.64705
2021-04-11,17.64705
2021-04-12,51.39318
2021-04-13,43.65325
2021-04-14,40.24767
2021-04-15,29.72136
2021-04-16,34.36532
2021-04-17,13.31269
2021-04-18,16.71826
2021-04-19,38.39009
2021-04-20,39.31888
2021-04-21,39.62848
2021-04-22,40.86687
2021-04-23,31.26934
2021-04-24,13.00309
2021-04-25,19.19504
2021-04-26,32.19814
2021-04-27,30.65015
2021-04-28,32.81733
2021-04-29,32.19814
2021-04-30,33.12693
2021-05-01,12.3839
2021-05-02,12.3839
2021-05-03,29.41176
2021-05-04,30.03095
2021-05-05,10.83591
2021-05-06,32.50773
2021-05-07,28.79256
2021-05-08,10.52631
2021-05-09,16.09907
2021-05-10,39.00928
2021-05-11,44.58204
2021-05-12,29.10216
2021-05-13,34.67492
2021-05-14,25.07739
2021-05-15,13.00309
2021-05-16,16.09907
2021-05-17,36.22291
2021-05-18,26.31578
2021-05-19,17.33746
2021-05-20,43.34365
2021-05-21,30.03095
2021-05-22,16.40866
2021-05-23,21.67182
2021-05-24,37.4613
2021-05-25,39.93808
2021-05-26,31.57894
2021-05-27,39.31888
2021-05-28,31.26934
2021-05-29,15.47987
2021-05-30,16.40866
2021-05-31,40.55727
2021-06-01,37.1517
2021-06-02,39.00928
2021-06-03,38.39009
2021-06-04,33.12693
2021-06-05,17.02786
2021-06-06,12.3839
2021-06-07,37.1517
2021-06-08,46.43962
2021-06-09,35.60371
2021-06-10,40.55727
2021-06-11,31.57894
2021-06-12,12.0743
2021-06-13,15.47987
2021-06-14,36.5325
2021-06-15,37.4613
2021-06-16,33.74613
2021-06-17,33.12693
2021-06-18,33.12693
2021-06-19,14.55108
2021-06-20,8.04953
2021-06-21,33.43653
2021-06-22,30.95975
2021-06-23,39.31888
2021-06-24,40.86687
2021-06-25,25.38699
2021-06-26,11.4551
2021-06-27,13.93188
2021-06-28,29.10216
2021-06-29,30.34055
2021-06-30,28.17337
2021-07-01,31.57894
2021-07-02,26.93498
2021-07-03,10.21671
2021-07-04,12.3839
2021-07-05,39.00928
2021-07-06,28.79256
2021-07-07,28.17337
2021-07-08,36.5325
2021-07-09,29.72136
2021-07-10,8.97832
2021-07-11,8.66873
2021-07-12,34.36532
2021-07-13,30.03095
2021-07-14,38.69969
2021-07-15,55.10835
2021-07-16,38.08049
2021-07-17,10.21671
2021-07-18,10.21671
2021-07-19,30.03095
2021-07-20,31.26934
2021-07-21,35.91331
2021-07-22,28.48297
2021-07-23,22.60061
2021-07-24,9.59752
2021-07-25,11.4551
2021-07-26,34.36532
2021-07-27,29.72136
2021-07-28,28.48297
2021-07-29,33.43653
2021-07-30,26.31578
2021-07-31,12.69349
2021-08-01,10.21671
2021-08-02,24.1486
2021-08-03,26.93498
2021-08-04,30.95975
2021-08-05,29.41176
2021-08-06,27.55417
2021-08-07,10.83591
2021-08-08,10.21671
2021-08-09,25.69659
2021-08-10,33.12693
2021-08-11,28.48297
2021-08-12,25.38699
2021-08-13,30.34055
2021-08-14,9.59752
2021-08-15,7.73993
2021-08-16,16.71826
2021-08-17,33.12693
2021-08-18,37.1517
2021-08-19,32.81733
2021-08-20,28.48297
2021-08-21,9.59752
2021-08-22,7.43034
2021-08-23,31.88854
2021-08-24,35.60371
2021-08-25,29.41176
2021-08-26,35.29411
2021-08-27,28.79256
2021-08-28,11.4551
2021-08-29,12.69349
2021-08-30,34.05572
2021-08-31,33.12693
2021-09-01,25.69659
2021-09-02,33.74613
2021-09-03,25.69659
2021-09-04,9.90712
2021-09-05,9.90712
2021-09-06,33.74613
2021-09-07,34.98452
2021-09-08,36.5325
2021-09-09,37.77089
2021-09-10,26.00619
2021-09-11,9.59752
2021-09-12,16.09907
2021-09-13,30.65015
2021-09-14,32.81733
2021-09-15,35.60371
2021-09-16,31.88854
2021-09-17,22.60061
2021-09-18,9.59752
2021-09-19,9.59752
2021-09-20,8.66873
2021-09-21,5.57275
2021-09-22,12.69349
2021-09-23,39.00928
2021-09-24,30.03095
2021-09-25,11.7647
2021-09-26,19.50464
2021-09-27,32.81733
2021-09-28,35.29411
2021-09-29,33.43653
2021-09-30,42.41486
2021-10-01,27.55417
2021-10-02,15.17027
2021-10-03,12.0743
2021-10-04,13.62229
2021-10-05,35.91331
2021-10-06,29.72136
2021-10-07,32.19814
2021-10-08,27.55417
2021-10-09,10.21671
2021-10-10,15.78947
2021-10-11,19.81424
2021-10-12,30.34055
2021-10-13,34.05572
2021-10-14,34.98452
2021-10-15,30.03095
2021-10-16,19.19504
2021-10-17,17.02786
2021-10-18,33.43653
2021-10-19,32.81733
2021-10-20,43.03405
2021-10-21,34.36532
2021-10-22,36.5325
2021-10-23,10.21671
2021-10-24,12.0743
2021-10-25,31.88854
2021-10-26,40.24767
2021-10-27,34.67492
2021-10-28,36.8421
2021-10-29,29.10216
2021-10-30,14.55108
2021-10-31,15.47987
2021-11-01,34.36532
2021-11-02,36.22291
2021-11-03,41.48606
2021-11-04,40.86687
2021-11-05,26.93498
2021-11-06,8.66873
2021-11-07,11.7647
2021-11-08,30.65015
2021-11-09,31.26934
2021-11-10,28.48297
2021-11-11,32.19814
2021-11-12,30.65015
2021-11-13,9.59752
2021-11-14,11.4551
2021-11-15,35.29411
2021-11-16,24.1486
2021-11-17,28.48297
2021-11-18,30.34055
2021-11-19,35.91331
2021-11-20,9.90712
2021-11-21,20.74303
2021-11-22,36.22291
2021-11-23,37.77089
2021-11-24,43.34365
2021-11-25,34.36532
2021-11-26,26.93498
2021-11-27,17.02786
2021-11-28,20.74303
2021-11-29,34.67492
2021-11-30,36.8421
2021-12-01,37.4613
2021-12-02,34.36532
2021-12-03,32.50773
2021-12-04,19.50464
2021-12-05,19.50464
2021-12-06,41.48606
2021-12-07,37.77089
2021-12-08,35.91331
2021-12-09,35.29411
2021-12-10,34.36532
2021-12-11,18.26625
2021-12-12,18.57585
2021-12-13,40.24767
2021-12-14,41.79566
2021-12-15,44.89164
2021-12-16,36.8421
2021-12-17,29.72136
2021-12-18,8.04953
2021-12-19,12.3839
2021-12-20,34.36532
2021-12-21,31.26934
2021-12-22,32.19814
2021-12-23,24.4582
2021-12-24,20.12383
2021-12-25,6.81114
2021-12-26,6.81114
2021-12-27,24.7678
2021-12-28,28.48297
2021-12-29,27.24458
2021-12-30,25.69659
2021-12-31,16.40866
2022-01-01,7.73993
2022-01-02,13.00309
2022-01-03,32.50773
2022-01-04,29.10216
2022-01-05,30.34055
2022-01-06,34.05572
2022-01-07,28.17337
2022-01-08,13.00309
2022-01-09,11.4551
2022-01-10,33.43653
2022-01-11,32.81733
2022-01-12,31.26934
2022-01-13,32.19814
2022-01-14,30.03095
2022-01-15,8.35913
2022-01-16,9.28792
2022-01-17,30.95975
2022-01-18,33.43653
2022-01-19,29.10216
2022-01-20,27.86377
2022-01-21,26.62538
2022-01-22,7.12074
2022-01-23,9.90712
2022-01-24,27.86377
2022-01-25,37.4613
2022-01-26,36.5325
2022-01-27,28.17337
2022-01-28,18.88544
2022-01-29,10.52631
2022-01-30,7.73993
2022-01-31,8.35913
2022-02-01,6.19195
2022-02-02,12.3839
2022-02-03,33.12693
2022-02-04,29.41176
2022-02-05,12.3839
2022-02-06,14.55108
2022-02-07,38.69969
2022-02-08,37.4613
2022-02-09,33.43653
2022-02-10,34.98452
2022-02-11,28.17337
2022-02-12,10.21671
2022-02-13,13.31269
2022-02-14,30.03095
2022-02-15,31.57894
2022-02-16,30.65015
2022-02-17,36.22291
2022-02-18,30.03095
2022-02-19,8.97832
2022-02-20,14.24148
2022-02-21,33.74613
2022-02-22,30.95975
2022-02-23,23.21981
2022-02-24,30.34055
2022-02-25,30.65015
2022-02-26,9.59752
2022-02-27,9.90712
2022-02-28,26.31578
2022-03-01,13.62229
2022-03-02,38.69969
2022-03-03,34.05572
2022-03-04,23.21981
2022-03-05,13.62229
2022-03-06,9.59752
2022-03-07,33.43653
2022-03-08,26.31578
2022-03-09,13.93188
2022-03-10,29.10216
2022-03-11,33.74613
2022-03-12,13.62229
2022-03-13,11.14551
2022-03-14,36.5325
2022-03-15,38.08049
2022-03-16,39.93808
2022-03-17,33.74613
2022-03-18,29.72136
2022-03-19,12.3839
2022-03-20,13.93188
2022-03-21,30.03095
2022-03-22,36.22291
2022-03-23,36.8421
2022-03-24,34.05572
2022-03-25,38.69969
2022-03-26,10.83591
2022-03-27,14.24148
2022-03-28,33.12693
2022-03-29,38.39009
2022-03-30,34.67492
2022-03-31,28.17337
2022-04-01,26.00619
2022-04-02,10.52631
2022-04-03,11.7647
2022-04-04,34.05572
2022-04-05,34.67492
2022-04-06,40.24767
2022-04-07,32.50773
2022-04-08,38.39009
2022-04-09,15.17027
2022-04-10,17.95665
2022-04-11,34.36532
2022-04-12,36.5325
2022-04-13,40.55727
2022-04-14,30.03095
2022-04-15,29.41176
2022-04-16,15.17027
2022-04-17,16.09907
2022-04-18,37.77089
2022-04-19,47.05882
2022-04-20,36.22291
2022-04-21,39.62848
2022-04-22,30.03095
2022-04-23,13.62229
2022-04-24,15.17027
2022-04-25,45.51083
2022-04-26,33.74613
2022-04-27,35.60371
2022-04-28,38.08049
2022-04-29,36.22291
2022-04-30,14.24148
2022-05-01,13.00309
2022-05-02,31.26934
2022-05-03,29.41176
2022-05-04,29.10216
2022-05-05,15.47987
2022-05-06,30.34055
2022-05-07,11.4551
2022-05-08,13.93188
2022-05-09,33.74613
2022-05-10,37.77089
2022-05-11,34.67492
2022-05-12,36.5325
2022-05-13,26.62538
2022-05-14,12.0743
2022-05-15,16.40866
2022-05-16,32.81733
2022-05-17,37.1517
2022-05-18,39.93808
2022-05-19,36.22291
2022-05-20,37.1517
2022-05-21,17.33746
2022-05-22,11.7647
2022-05-23,37.4613
2022-05-24,36.5325
2022-05-25,38.39009
2022-05-26,43.65325
2022-05-27,27.55417
2022-05-28,14.86068
2022-05-29,14.86068
2022-05-30,34.36532
2022-05-31,32.19814
2022-06-01,18.57585
2022-06-02,33.12693
2022-06-03,37.1517
2022-06-04,12.3839
2022-06-05,12.0743
2022-06-06,22.29102
2022-06-07,45.51083
2022-06-08,38.39009
2022-06-09,34.98452
2022-06-10,40.55727
2022-06-11,18.26625
2022-06-12,14.86068
2022-06-13,34.36532
2022-06-14,40.86687
2022-06-15,34.36532
2022-06-16,38.39009
2022-06-17,36.5325
2022-06-18,9.90712
2022-06-19,16.71826
2022-06-20,43.34365
2022-06-21,34.98452
2022-06-22,38.08049
2022-06-23,32.19814
2022-06-24,32.50773
2022-06-25,11.4551
2022-06-26,15.17027
2022-06-27,29.41176
2022-06-28,29.72136
2022-06-29,33.12693
2022-06-30,27.86377
2022-07-01,30.03095
2022-07-02,10.83591
2022-07-03,8.04953
2022-07-04,37.1517
2022-07-05,37.77089
2022-07-06,27.86377
2022-07-07,45.82043
2022-07-08,33.12693
2022-07-09,14.86068
2022-07-10,15.47987
2022-07-11,31.26934
2022-07-12,34.36532
2022-07-13,30.95975
2022-07-14,30.95975
2022-07-15,30.95975
2022-07-16,10.21671
2022-07-17,15.17027
2022-07-18,33.74613
2022-07-19,36.22291
2022-07-20,43.96284
2022-07-21,28.79256
2022-07-22,29.41176
2022-07-23,9.90712
2022-07-24,8.97832
2022-07-25,34.05572
2022-07-26,24.7678
2022-07-27,29.10216
2022-07-28,26.93498
2022-07-29,29.10216
2022-07-30,11.14551
2022-07-31,9.90712
2022-08-01,26.93498
2022-08-02,27.55417
2022-08-03,26.93498
2022-08-04,31.88854
2022-08-05,30.03095
2022-08-06,10.52631
2022-08-07,12.69349
2022-08-08,34.05572
2022-08-09,33.74613
2022-08-10,28.17337
2022-08-11,30.03095
2022-08-12,36.5325
2022-08-13,10.21671
2022-08-14,10.83591
2022-08-15,13.00309
2022-08-16,31.88854
2022-08-17,32.19814
2022-08-18,37.4613
2022-08-19,34.67492
2022-08-20,9.90712
2022-08-21,11.4551
2022-08-22,37.4613
2022-08-23,42.72445
2022-08-24,34.67492
2022-08-25,34.05572
2022-08-26,30.03095
2022-08-27,9.28792
2022-08-28,11.4551
2022-08-29,39.00928
2022-08-30,30.34055
2022-08-31,33.12693
2022-09-01,38.69969
2022-09-02,28.17337
2022-09-03,11.14551
2022-09-04,11.7647
2022-09-05,42.41486
2022-09-06,34.05572
2022-09-07,29.41176
2022-09-08,24.7678
2022-09-09,9.90712
2022-09-10,7.12074
2022-09-11,11.7647
2022-09-12,18.57585
2022-09-13,44.89164
2022-09-14,44.58204
2022-09-15,40.55727
2022-09-16,35.91331
2022-09-17,15.17027
2022-09-18,13.31269
2022-09-19,42.41486
2022-09-20,41.48606
2022-09-21,35.29411
2022-09-22,39.93808
2022-09-23,47.36842
2022-09-24,20.12383
2022-09-25,17.95665
2022-09-26,54.48916
2022-09-27,44.27244
2022-09-28,33.43653
2022-09-29,35.91331
2022-09-30,28.79256
2022-10-01,13.93188
2022-10-02,15.17027
2022-10-03,21.67182
2022-10-04,38.69969
2022-10-05,40.24767
2022-10-06,44.58204
2022-10-07,30.03095
2022-10-08,14.86068
2022-10-09,13.00309
2022-10-10,17.02786
2022-10-11,40.55727
2022-10-12,35.91331
2022-10-13,33.43653
2022-10-14,50.46439
2022-10-15,15.17027
2022-10-16,11.4551
2022-10-17,40.55727
2022-10-18,44.58204
2022-10-19,35.29411
2022-10-20,38.69969
2022-10-21,36.5325
2022-10-22,13.31269
2022-10-23,17.64705
2022-10-24,44.89164
2022-10-25,38.08049
2022-10-26,43.03405
2022-10-27,26.93498
2022-10-28,26.00619
2022-10-29,12.3839
2022-10-30,12.3839
2022-10-31,32.50773
2022-11-01,40.24767
2022-11-02,51.08359
2022-11-03,40.55727
2022-11-04,30.03095
2022-11-05,12.69349
2022-11-06,9.59752
2022-11-07,41.48606
2022-11-08,36.8421
2022-11-09,35.29411
2022-11-10,42.72445
2022-11-11,31.57894
2022-11-12,12.0743
2022-11-13,16.40866
2022-11-14,40.55727
2022-11-15,33.74613
2022-11-16,39.93808
2022-11-17,37.77089
2022-11-18,39.31888
2022-11-19,12.69349
2022-11-20,20.74303
2022-11-21,41.48606
2022-11-22,32.50773
2022-11-23,47.98761
2022-11-24,40.24767
2022-11-25,35.60371
2022-11-26,18.26625
2022-11-27,19.19504
2022-11-28,43.03405
2022-11-29,52.32198
2022-11-30,38.69969
2022-12-01,41.79566
2022-12-02,33.74613
2022-12-03,9.59752
2022-12-04,15.78947
2022-12-05,44.27244
2022-12-06,40.55727
2022-12-07,43.34365
2022-12-08,49.8452
2022-12-09,38.69969
2022-12-10,16.09907
2022-12-11,18.26625
2022-12-12,46.43962
2022-12-13,41.79566
2022-12-14,39.00928
2022-12-15,38.69969
2022-12-16,35.29411
2022-12-17,10.21671
2022-12-18,10.21671
2022-12-19,31.88854
2022-12-20,35.60371
2022-12-21,38.69969
2022-12-22,34.05572
2022-12-23,28.48297
2022-12-24,11.7647
2022-12-25,7.73993
2022-12-26,28.48297
2022-12-27,26.93498
2022-12-28,31.57894
2022-12-29,24.1486
2022-12-30,20.74303
2022-12-31,10.21671
2023-01-01,6.50154
2023-01-02,31.88854
2023-01-03,36.8421
2023-01-04,43.34365
2023-01-05,35.29411
2023-01-06,37.77089
2023-01-07,10.52631
2023-01-08,13.31269
2023-01-09,29.72136
2023-01-10,38.69969
2023-01-11,30.34055
2023-01-12,43.03405
2023-01-13,30.34055
2023-01-14,11.7647
2023-01-15,17.33746
2023-01-16,54.17956
2023-01-17,33.43653
2023-01-18,31.88854
2023-01-19,35.91331
2023-01-20,25.38699
2023-01-21,10.83591
2023-01-22,7.73993
2023-01-23,7.12074
2023-01-24,16.09907
2023-01-25,32.50773
2023-01-26,33.12693
2023-01-27,34.05572
2023-01-28,13.00309
2023-01-29,13.00309
2023-01-30,34.67492
2023-01-31,32.50773
2023-02-01,34.98452
2023-02-02,32.50773
2023-02-03,31.57894
2023-02-04,10.83591
2023-02-05,11.4551
2023-02-06,33.74613
2023-02-07,33.12693
2023-02-08,30.34055
2023-02-09,31.26934
2023-02-10,28.17337
2023-02-11,9.28792
2023-02-12,7.73993
2023-02-13,32.50773
2023-02-14,34.67492
2023-02-15,27.55417
2023-02-16,30.95975
2023-02-17,31.57894
2023-02-18,9.90712
2023-02-19,8.04953
2023-02-20,28.79256
2023-02-21,32.50773
2023-02-22,34.67492
2023-02-23,32.81733
2023-02-24,27.24458
2023-02-25,5.88235
2023-02-26,11.4551
2023-02-27,29.41176
2023-02-28,31.88854
2023-03-01,13.00309
2023-03-02,33.12693
2023-03-03,28.48297
2023-03-04,14.55108
2023-03-05,13.31269
2023-03-06,33.12693
2023-03-07,31.26934
2023-03-08,36.22291
2023-03-09,34.67492
2023-03-10,33.74613
2023-03-11,9.90712
2023-03-12,8.66873
2023-03-13,36.8421
2023-03-14,39.00928
2023-03-15,38.08049
2023-03-16,38.69969
2023-03-17,32.50773
2023-03-18,13.62229
2023-03-19,13.31269
2023-03-20,33.43653
2023-03-21,42.41486
2023-03-22,37.77089
2023-03-23,40.86687
2023-03-24,32.19814
2023-03-25,13.62229
2023-03-26,20.12383
2023-03-27,41.48606
2023-03-28,44.27244
2023-03-29,37.1517
2023-03-30,37.4613
2023-03-31,30.34055
2023-04-01,13.31269
2023-04-02,15.17027
2023-04-03,39.93808
2023-04-04,39.62848
2023-04-05,39.93808
2023-04-06,41.17647
2023-04-07,37.1517
2023-04-08,13.93188
2023-04-09,15.17027
2023-04-10,34.36532
2023-04-11,37.4613
2023-04-12,36.22291
2023-04-13,37.77089
2023-04-14,39.93808
2023-04-15,15.47987
2023-04-16,15.17027
2023-04-17,32.50773
2023-04-18,39.62848
2023-04-19,47.67801
2023-04-20,39.31888
2023-04-21,29.72136
2023-04-22,11.14551
2023-04-23,13.62229
2023-04-24,34.98452
2023-04-25,86.3777
2023-04-26,100.0
2023-04-27,52.94117
2023-04-28,37.4613
2023-04-29,13.31269
2023-04-30,15.78947
2023-05-01,12.69349
2023-05-02,34.98452
2023-05-03,42.41486
2023-05-04,30.03095
2023-05-05,12.0743
2023-05-06,11.14551
2023-05-07,13.00309
2023-05-08,44.89164
2023-05-09,36.22291
2023-05-10,44.27244
2023-05-11,41.48606
2023-05-12,27.55417
2023-05-13,11.14551
2023-05-14,15.78947
2023-05-15,37.4613
2023-05-16,34.36532
2023-05-17,30.95975
2023-05-18,28.79256
2023-05-19,36.5325
2023-05-20,11.7647
2023-05-21,11.4551
2023-05-22,38.39009
2023-05-23,31.26934
2023-05-24,36.5325
2023-05-25,36.22291
2023-05-26,24.4582
2023-05-27,13.00309
2023-05-28,14.24148
