date,대위변제
2023-05-27,2.68684
2023-05-28,2.22359
2023-05-29,3.95305
2023-05-30,10.09882
2023-05-31,10.00617
2023-06-01,10.315
2023-06-02,8.64731
2023-06-03,3.36627
2023-06-04,2.62507
2023-06-05,7.07226
2023-06-06,3.36627
2023-06-07,9.60469
2023-06-08,9.72822
2023-06-09,8.70907
2023-06-10,3.36627
2023-06-11,2.43977
2023-06-12,8.27671
2023-06-13,9.94441
2023-06-14,9.66646
2023-06-15,10.03705
2023-06-16,8.49289
2023-06-17,2.47066
2023-06-18,2.43977
2023-06-19,11.14885
2023-06-20,9.04879
2023-06-21,10.46942
2023-06-22,17.38727
2023-06-23,8.30759
2023-06-24,3.02655
2023-06-25,2.90302
2023-06-26,9.41939
2023-06-27,9.20321
2023-06-28,8.89437
2023-06-29,9.04879
2023-06-30,8.18406
2023-07-01,2.62507
2023-07-02,2.62507
2023-07-03,9.63557
2023-07-04,8.06053
2023-07-05,9.63557
2023-07-06,10.59295
2023-07-07,9.38851
2023-07-08,2.90302
2023-07-09,2.87214
2023-07-10,9.01791
2023-07-11,9.20321
2023-07-12,8.89437
2023-07-13,9.38851
2023-07-14,6.48548
2023-07-15,2.59419
2023-07-16,3.24274
2023-07-17,9.14144
2023-07-18,10.99444
2023-07-19,9.85176
2023-07-20,10.5003
2023-07-21,8.40024
2023-07-22,2.65596
2023-07-23,3.15009
2023-07-24,9.11056
2023-07-25,8.95614
2023-07-26,7.81346
2023-07-27,8.70907
2023-07-28,7.07226
2023-07-29,2.50154
2023-07-30,2.87214
2023-07-31,9.11056
2023-08-01,8.89437
2023-08-02,8.67819
2023-08-03,7.07226
2023-08-04,6.79431
2023-08-05,2.28536
2023-08-06,2.13094
2023-08-07,9.78999
2023-08-08,8.36936
2023-08-09,8.06053
2023-08-10,7.84434
2023-08-11,7.59728
2023-08-12,2.71772
2023-08-13,2.62507
2023-08-14,6.76343
2023-08-15,3.08832
2023-08-16,8.89437
2023-08-17,7.75169
2023-08-18,8.09141
2023-08-19,2.16182
2023-08-20,2.28536
2023-08-21,8.52378
2023-08-22,8.92526
2023-08-23,9.01791
2023-08-24,8.24583
2023-08-25,8.21494
2023-08-26,2.53242
2023-08-27,1.88387
2023-08-28,10.09882
2023-08-29,9.97529
2023-08-30,9.01791
2023-08-31,7.99876
2023-09-01,7.10315
2023-09-02,3.08832
2023-09-03,2.40889
2023-09-04,11.89005
2023-09-05,10.03705
2023-09-06,11.64298
2023-09-07,9.91352
2023-09-08,7.56639
2023-09-09,2.65596
2023-09-10,3.05744
2023-09-11,10.37677
2023-09-12,10.53119
2023-09-13,12.26065
2023-09-14,10.43854
2023-09-15,8.09141
2023-09-16,3.24274
2023-09-17,3.58245
2023-09-18,9.29586
2023-09-19,10.46942
2023-09-20,8.67819
2023-09-21,9.26497
2023-09-22,8.06053
2023-09-23,3.18097
2023-09-24,2.87214
2023-09-25,12.13712
2023-09-26,10.06794
2023-09-27,8.21494
2023-09-28,2.25447
2023-09-29,2.28536
2023-09-30,1.91476
2023-10-01,2.22359
2023-10-02,2.31624
2023-10-03,3.27362
2023-10-04,8.83261
2023-10-05,8.92526
2023-10-06,8.52378
2023-10-07,2.9339
2023-10-08,3.08832
2023-10-09,3.70599
2023-10-10,10.6856
2023-10-11,11.7974
2023-10-12,10.6856
2023-10-13,10.25324
2023-10-14,3.4898
2023-10-15,3.79864
2023-10-16,8.98702
2023-10-17,11.55033
2023-10-18,9.85176
2023-10-19,10.37677
2023-10-20,9.38851
2023-10-21,3.18097
2023-10-22,3.08832
2023-10-23,10.06794
2023-10-24,10.59295
2023-10-25,9.51204
2023-10-26,9.82087
2023-10-27,9.20321
2023-10-28,2.81037
2023-10-29,3.02655
2023-10-30,9.54292
2023-10-31,8.77084
2023-11-01,10.16059
2023-11-02,9.04879
2023-11-03,9.01791
2023-11-04,3.42804
2023-11-05,2.77949
2023-11-06,8.73996
2023-11-07,10.06794
2023-11-08,10.99444
2023-11-09,9.01791
2023-11-10,8.06053
2023-11-11,2.71772
2023-11-12,2.22359
2023-11-13,9.63557
2023-11-14,10.00617
2023-11-15,10.22235
2023-11-16,9.72822
2023-11-17,9.54292
2023-11-18,3.33539
2023-11-19,2.9339
2023-11-20,10.6856
2023-11-21,16.30636
2023-11-22,12.168
2023-11-23,10.59295
2023-11-24,10.74737
2023-11-25,4.94132
2023-11-26,3.21185
2023-11-27,11.58122
2023-11-28,12.56948
2023-11-29,11.27239
2023-11-30,9.23409
2023-12-01,8.73996
2023-12-02,2.9339
2023-12-03,3.70599
2023-12-04,9.97529
2023-12-05,11.36504
2023-12-06,10.00617
2023-12-07,9.11056
2023-12-08,9.72822
2023-12-09,2.87214
2023-12-10,3.98394
2023-12-11,10.99444
2023-12-12,11.0562
2023-12-13,10.34589
2023-12-14,9.69734
2023-12-15,8.83261
2023-12-16,2.65596
2023-12-17,2.56331
2023-12-18,8.80172
2023-12-19,10.28412
2023-12-20,10.43854
2023-12-21,9.72822
2023-12-22,8.02964
2023-12-23,2.22359
2023-12-24,2.19271
2023-12-25,2.28536
2023-12-26,8.27671
2023-12-27,8.52378
2023-12-28,8.24583
2023-12-29,6.39283
2023-12-30,1.97652
2023-12-31,2.00741
2024-01-01,3.33539
2024-01-02,8.95614
2024-01-03,10.25324
2024-01-04,10.34589
2024-01-05,8.46201
2024-01-06,2.9339
2024-01-07,3.33539
2024-01-08,8.36936
2024-01-09,9.69734
2024-01-10,9.54292
2024-01-11,8.92526
2024-01-12,7.78258
2024-01-13,2.31624
2024-01-14,2.59419
2024-01-15,10.43854
2024-01-16,10.62384
2024-01-17,8.89437
2024-01-18,9.85176
2024-01-19,8.06053
2024-01-20,2.71772
2024-01-21,2.47066
2024-01-22,9.17232
2024-01-23,8.98702
2024-01-24,9.45027
2024-01-25,7.56639
2024-01-26,8.73996
2024-01-27,3.76775
2024-01-28,2.96479
2024-01-29,8.73996
2024-01-30,9.88264
2024-01-31,9.14144
2024-02-01,8.61642
2024-02-02,7.87523
2024-02-03,2.28536
2024-02-04,2.99567
2024-02-05,12.47683
2024-02-06,11.89005
2024-02-07,9.29586
2024-02-08,8.55466
2024-02-09,2.71772
2024-02-10,1.91476
2024-02-11,2.22359
2024-02-12,3.58245
2024-02-13,10.37677
2024-02-14,9.91352
2024-02-15,10.59295
2024-02-16,9.11056
2024-02-17,3.15009
2024-02-18,2.65596
2024-02-19,9.66646
2024-02-20,10.6856
2024-02-21,10.6856
2024-02-22,9.35762
2024-02-23,9.20321
2024-02-24,3.27362
2024-02-25,3.05744
2024-02-26,10.65472
2024-02-27,10.80914
2024-02-28,9.29586
2024-02-29,8.67819
2024-03-01,3.55157
2024-03-02,2.53242
2024-03-03,2.71772
2024-03-04,8.73996
2024-03-05,10.43854
2024-03-06,9.57381
2024-03-07,10.06794
2024-03-08,8.43113
2024-03-09,2.90302
2024-03-10,3.45892
2024-03-11,10.06794
2024-03-12,11.48857
2024-03-13,11.36504
2024-03-14,11.7974
2024-03-15,9.14144
2024-03-16,3.4898
2024-03-17,16.02841
2024-03-18,19.48733
2024-03-19,15.13279
2024-03-20,12.26065
