date,종부세계산기
2020-07-18,4.54173
2020-07-19,4.82078
2020-07-20,5.00768
2020-07-21,4.35483
2020-07-22,4.81054
2020-07-23,3.37685
2020-07-24,3.01843
2020-07-25,2.27598
2020-07-26,2.15309
2020-07-27,2.71121
2020-07-28,3.4511
2020-07-29,3.04659
2020-07-30,3.62263
2020-07-31,2.84946
2020-08-01,2.22222
2020-08-02,2.52432
2020-08-03,3.14388
2020-08-04,12.27342
2020-08-05,7.21454
2020-08-06,3.74551
2020-08-07,3.23604
2020-08-08,2.60368
2020-08-09,2.37071
2020-08-10,3.35381
2020-08-11,3.1874
2020-08-12,4.48284
2020-08-13,2.93906
2020-08-14,2.27854
2020-08-15,1.72299
2020-08-16,2.46031
2020-08-17,2.11981
2020-08-18,1.98156
2020-08-19,2.02252
2020-08-20,2.12749
2020-08-21,2.02764
2020-08-22,1.62314
2020-08-23,2.05069
2020-08-24,2.26062
2020-08-25,3.03379
2020-08-26,2.02252
2020-08-27,1.82795
2020-08-28,1.39016
2020-08-29,1.29032
2020-08-30,1.362
2020-08-31,1.44649
2020-09-01,1.58218
2020-09-02,1.51305
2020-09-03,1.24935
2020-09-04,1.16743
2020-09-05,1.21607
2020-09-06,1.17255
2020-09-07,1.48745
2020-09-08,1.88428
2020-09-09,1.47465
2020-09-10,1.40552
2020-09-11,1.3876
2020-09-12,1.43369
2020-09-13,1.19559
2020-09-14,2.46543
2020-09-15,2.22222
2020-09-16,1.94316
2020-09-17,3.03379
2020-09-18,2.2683
2020-09-19,1.79211
2020-09-20,1.72299
2020-09-21,1.85099
2020-09-22,1.89708
2020-09-23,1.50537
2020-09-24,1.70506
2020-09-25,1.298
2020-09-26,1.09318
2020-09-27,1.12647
2020-09-28,1.52841
2020-09-29,1.2596
2020-09-30,1.05734
2020-10-01,0.81157
2020-10-02,1.20583
2020-10-03,1.39272
2020-10-04,1.57962
2020-10-05,1.81771
2020-10-06,1.31592
2020-10-07,1.49257
2020-10-08,1.30312
2020-10-09,1.01382
2020-10-10,1.19047
2020-10-11,1.3364
2020-10-12,1.98156
2020-10-13,1.73067
2020-10-14,1.66666
2020-10-15,1.69226
2020-10-16,1.73835
2020-10-17,1.26472
2020-10-18,1.20839
2020-10-19,1.68714
2020-10-20,1.77931
2020-10-21,1.76907
2020-10-22,1.99436
2020-10-23,1.73579
2020-10-24,1.44905
2020-10-25,1.70506
2020-10-26,2.41935
2020-10-27,3.74551
2020-10-28,4.02969
2020-10-29,2.61904
2020-10-30,2.22478
2020-10-31,2.08909
2020-11-01,1.85867
2020-11-02,2.34511
2020-11-03,3.58678
2020-11-04,2.35279
2020-11-05,2.60624
2020-11-06,2.38351
2020-11-07,1.81259
2020-11-08,2.03277
2020-11-09,2.42703
2020-11-10,2.33998
2020-11-11,1.82539
2020-11-12,1.74091
2020-11-13,1.83307
2020-11-14,1.64106
2020-11-15,1.75115
2020-11-16,2.11469
2020-11-17,1.90988
2020-11-18,3.97849
2020-11-19,4.48028
2020-11-20,6.43369
2020-11-21,5.43778
2020-11-22,6.98668
2020-11-23,44.95135
2020-11-24,55.4557
2020-11-25,32.65745
2020-11-26,25.74244
2020-11-27,14.01689
2020-11-28,10.38914
2020-11-29,8.59447
2020-11-30,10.24577
2020-12-01,8.93241
2020-12-02,6.33384
2020-12-03,4.97183
2020-12-04,3.81464
2020-12-05,3.30261
2020-12-06,3.52278
2020-12-07,3.80184
2020-12-08,3.98873
2020-12-09,3.09523
2020-12-10,2.89554
2020-12-11,2.70865
2020-12-12,2.40655
2020-12-13,2.13005
2020-12-14,2.74961
2020-12-15,2.23246
2020-12-16,1.76395
2020-12-17,2.71633
2020-12-18,3.33333
2020-12-19,2.17869
2020-12-20,2.17101
2020-12-21,2.85714
2020-12-22,2.13005
2020-12-23,2.04557
2020-12-24,1.64618
2020-12-25,1.60522
2020-12-26,1.77931
2020-12-27,2.11469
2020-12-28,2.83922
2020-12-29,2.69585
2020-12-30,2.42959
2020-12-31,2.11469
2021-01-01,2.61904
2021-01-02,2.61392
2021-01-03,2.29902
2021-01-04,2.35023
2021-01-05,2.12493
2021-01-06,2.18894
2021-01-07,1.70762
2021-01-08,1.45673
2021-01-09,1.59242
2021-01-10,1.53865
2021-01-11,1.67178
2021-01-12,1.32104
2021-01-13,1.48233
2021-01-14,1.47209
2021-01-15,1.76139
2021-01-16,1.53353
2021-01-17,1.51561
2021-01-18,2.50896
2021-01-19,2.47567
2021-01-20,1.85099
2021-01-21,1.62058
2021-01-22,1.66154
2021-01-23,1.38248
2021-01-24,1.43625
2021-01-25,1.72043
2021-01-26,1.73835
2021-01-27,1.69738
2021-01-28,1.78699
2021-01-29,1.64106
2021-01-30,1.44137
2021-01-31,1.43881
2021-02-01,1.45929
2021-02-02,1.56682
2021-02-03,1.49513
2021-02-04,1.28008
2021-02-05,1.3492
2021-02-06,1.24167
2021-02-07,1.42857
2021-02-08,1.79979
2021-02-09,1.49001
2021-02-10,1.24679
2021-02-11,1.13415
2021-02-12,1.57194
2021-02-13,1.6001
2021-02-14,1.70506
2021-02-15,1.97132
2021-02-16,1.98924
2021-02-17,2.35023
2021-02-18,1.64874
2021-02-19,1.56169
2021-02-20,1.49001
2021-02-21,1.46185
2021-02-22,1.79211
2021-02-23,1.77163
2021-02-24,1.46953
2021-02-25,1.51817
2021-02-26,1.42601
2021-02-27,1.34152
2021-02-28,1.30568
2021-03-01,1.85099
2021-03-02,1.46953
2021-03-03,1.55401
2021-03-04,1.52073
2021-03-05,1.30056
2021-03-06,1.41321
2021-03-07,1.27752
2021-03-08,1.34152
2021-03-09,1.28264
2021-03-10,2.92882
2021-03-11,1.98668
2021-03-12,1.32872
2021-03-13,1.28264
2021-03-14,1.59498
2021-03-15,13.09523
2021-03-16,80.81157
2021-03-17,40.63492
2021-03-18,23.83512
2021-03-19,13.8172
2021-03-20,9.99487
2021-03-21,9.34715
2021-03-22,11.06502
2021-03-23,8.5919
2021-03-24,6.36456
2021-03-25,5.65028
2021-03-26,4.49564
2021-03-27,4.07578
2021-03-28,4.08602
2021-03-29,4.64669
2021-03-30,3.61495
2021-03-31,2.96979
2021-04-01,2.94162
2021-04-02,2.57808
2021-04-03,2.91602
2021-04-04,2.71377
2021-04-05,4.61341
2021-04-06,3.49462
2021-04-07,2.79569
2021-04-08,2.49359
2021-04-09,2.0174
2021-04-10,1.82795
2021-04-11,1.63338
2021-04-12,2.40911
2021-04-13,2.54224
2021-04-14,2.42703
2021-04-15,1.86891
2021-04-16,1.53865
2021-04-17,1.76395
2021-04-18,1.9918
2021-04-19,2.48847
2021-04-20,3.85304
2021-04-21,3.31285
2021-04-22,2.18894
2021-04-23,2.35535
2021-04-24,1.84075
2021-04-25,2.25806
2021-04-26,2.49615
2021-04-27,2.57808
2021-04-28,2.26318
2021-04-29,4.511
2021-04-30,2.73425
2021-05-01,2.2043
2021-05-02,2.28878
2021-05-03,2.25294
2021-05-04,2.05581
2021-05-05,2.14797
2021-05-06,2.36047
2021-05-07,2.52432
2021-05-08,2.2171
2021-05-09,2.14285
2021-05-10,2.63952
2021-05-11,2.58832
2021-05-12,2.5704
2021-05-13,2.40143
2021-05-14,2.11725
2021-05-15,1.85611
2021-05-16,1.7025
2021-05-17,2.66257
2021-05-18,2.69073
2021-05-19,2.24014
2021-05-20,2.6088
2021-05-21,2.43215
2021-05-22,1.6897
2021-05-23,1.55401
2021-05-24,2.62672
2021-05-25,3.81976
2021-05-26,2.80337
2021-05-27,3.63799
2021-05-28,2.8981
2021-05-29,1.9534
2021-05-30,2.62416
2021-05-31,3.22324
2021-06-01,5.11776
2021-06-02,3.00563
2021-06-03,2.17613
2021-06-04,1.87403
2021-06-05,2.2811
2021-06-06,1.74859
2021-06-07,2.72145
2021-06-08,2.02764
2021-06-09,1.77931
2021-06-10,1.62314
2021-06-11,1.40809
2021-06-12,1.19303
2021-06-13,1.26472
2021-06-14,1.53865
2021-06-15,1.8894
2021-06-16,1.63594
2021-06-17,1.55913
2021-06-18,3.68407
2021-06-19,3.64567
2021-06-20,2.41423
2021-06-21,2.35279
2021-06-22,1.94572
2021-06-23,1.79211
2021-06-24,1.28008
2021-06-25,1.09575
2021-06-26,1.12135
2021-06-27,2.64976
2021-06-28,2.49871
2021-06-29,1.67946
2021-06-30,1.40809
2021-07-01,1.48745
2021-07-02,1.25704
2021-07-03,0.99078
2021-07-04,1.15463
2021-07-05,1.46441
2021-07-06,1.85611
2021-07-07,2.16845
2021-07-08,2.49103
2021-07-09,1.73067
2021-07-10,1.26216
2021-07-11,1.19815
2021-07-12,2.30158
2021-07-13,2.52432
2021-07-14,2.5448
2021-07-15,2.71633
2021-07-16,2.40143
2021-07-17,1.82283
2021-07-18,1.73835
2021-07-19,1.88428
2021-07-20,1.6897
2021-07-21,1.50537
2021-07-22,1.54889
2021-07-23,1.48489
2021-07-24,1.19815
2021-07-25,1.37736
2021-07-26,1.39016
2021-07-27,1.23399
2021-07-28,1.11879
2021-07-29,1.19303
2021-07-30,1.16231
2021-07-31,0.89349
2021-08-01,1.08038
2021-08-02,1.11879
2021-08-03,0.9959
2021-08-04,1.16231
2021-08-05,0.9959
2021-08-06,1.16231
2021-08-07,1.23911
2021-08-08,1.26472
2021-08-09,1.55145
2021-08-10,1.53865
2021-08-11,1.64618
2021-08-12,1.33128
2021-08-13,1.43113
2021-08-14,1.0855
2021-08-15,1.25448
2021-08-16,1.41577
2021-08-17,1.28776
2021-08-18,1.39528
2021-08-19,11.15463
2021-08-20,5.96006
2021-08-21,2.75985
2021-08-22,1.89708
2021-08-23,2.32718
2021-08-24,2.46031
2021-08-25,2.28366
2021-08-26,1.67434
2021-08-27,1.48745
2021-08-28,1.21863
2021-08-29,3.68919
2021-08-30,2.07117
2021-08-31,3.26164
2021-09-01,2.80081
2021-09-02,1.78187
2021-09-03,1.58986
2021-09-04,1.22887
2021-09-05,1.6513
2021-09-06,5.57347
2021-09-07,4.15002
2021-09-08,4.17306
2021-09-09,2.88274
2021-09-10,2.06349
2021-09-11,2.66513
2021-09-12,2.98771
2021-09-13,2.58832
2021-09-14,3.37173
2021-09-15,3.05171
2021-09-16,2.97235
2021-09-17,2.45263
2021-09-18,1.83051
2021-09-19,1.60266
2021-09-20,1.92268
2021-09-21,2.30414
2021-09-22,2.2683
2021-09-23,3.02099
2021-09-24,2.96722
2021-09-25,1.95852
2021-09-26,1.97388
2021-09-27,2.96979
2021-09-28,2.65488
2021-09-29,2.39375
2021-09-30,2.27854
2021-10-01,1.46441
2021-10-02,1.13671
2021-10-03,1.09062
2021-10-04,1.47465
2021-10-05,1.50793
2021-10-06,1.59754
2021-10-07,1.38248
2021-10-08,1.11623
2021-10-09,1.06758
2021-10-10,1.11111
2021-10-11,1.24167
2021-10-12,1.298
2021-10-13,1.22375
2021-10-14,1.20071
2021-10-15,1.22887
2021-10-16,0.98822
2021-10-17,0.96006
2021-10-18,1.09575
2021-10-19,1.0215
2021-10-20,0.9703
2021-10-21,1.01638
2021-10-22,0.9575
2021-10-23,0.74756
2021-10-24,0.98054
2021-10-25,1.16231
2021-10-26,1.01126
2021-10-27,1.03174
2021-10-28,1.01382
2021-10-29,0.98566
2021-10-30,0.78341
2021-10-31,0.92933
2021-11-01,1.09575
2021-11-02,1.12647
2021-11-03,0.9959
2021-11-04,0.9959
2021-11-05,0.90117
2021-11-06,0.77572
2021-11-07,10.05888
2021-11-08,10.80133
2021-11-09,5.3149
2021-11-10,5.52739
2021-11-11,8.77624
2021-11-12,6.3236
2021-11-13,7.87506
2021-11-14,16.78699
2021-11-15,16.83819
2021-11-16,16.51561
2021-11-17,12.10189
2021-11-18,12.91346
2021-11-19,10.81669
2021-11-20,10.50435
2021-11-21,50.48387
2021-11-22,100.0
2021-11-23,57.85458
2021-11-24,29.31643
2021-11-25,30.14592
2021-11-26,34.80798
2021-11-27,17.86738
2021-11-28,14.42652
2021-11-29,20.52995
2021-11-30,15.45826
2021-12-01,10.4557
2021-12-02,8.14388
2021-12-03,6.13671
2021-12-04,4.94111
2021-12-05,5.12544
2021-12-06,6.88428
2021-12-07,7.25294
2021-12-08,6.53865
2021-12-09,4.46492
2021-12-10,3.79416
2021-12-11,2.90834
2021-12-12,3.28469
2021-12-13,4.84126
2021-12-14,4.06298
2021-12-15,4.17562
2021-12-16,2.46287
2021-12-17,1.70762
2021-12-18,1.51305
2021-12-19,1.82027
2021-12-20,2.2555
2021-12-21,2.14285
2021-12-22,2.21966
2021-12-23,2.09165
2021-12-24,1.3748
2021-12-25,1.2724
2021-12-26,1.30056
2021-12-27,1.79979
2021-12-28,1.66154
2021-12-29,1.73067
2021-12-30,1.58474
2021-12-31,1.50025
2022-01-01,1.30056
2022-01-02,1.39272
2022-01-03,1.71274
2022-01-04,1.56682
2022-01-05,1.51305
2022-01-06,1.76907
2022-01-07,1.6513
2022-01-08,1.32104
2022-01-09,1.62826
2022-01-10,1.60778
2022-01-11,1.26728
2022-01-12,1.53609
2022-01-13,1.34408
2022-01-14,1.16743
2022-01-15,1.39016
2022-01-16,1.32616
2022-01-17,1.39784
2022-01-18,1.14695
2022-01-19,1.29032
2022-01-20,1.33896
2022-01-21,1.34408
2022-01-22,1.07782
2022-01-23,1.16487
2022-01-24,1.41065
2022-01-25,1.50025
2022-01-26,1.42857
2022-01-27,1.20327
2022-01-28,1.03686
2022-01-29,1.08294
2022-01-30,1.42345
2022-01-31,1.25704
2022-02-01,1.44137
2022-02-02,1.34664
2022-02-03,2.54224
2022-02-04,2.03533
2022-02-05,1.51305
2022-02-06,1.49769
2022-02-07,1.52073
2022-02-08,1.32616
2022-02-09,1.30056
2022-02-10,1.20583
2022-02-11,1.28776
2022-02-12,1.14439
2022-02-13,1.23655
2022-02-14,1.20839
2022-02-15,1.30568
2022-02-16,1.31336
2022-02-17,1.29544
2022-02-18,1.11623
2022-02-19,1.00358
2022-02-20,1.02406
2022-02-21,2.10189
2022-02-22,3.10291
2022-02-23,1.52329
2022-02-24,1.53865
2022-02-25,1.19815
2022-02-26,1.0599
2022-02-27,1.01382
2022-02-28,1.06502
2022-03-01,1.35432
2022-03-02,1.09831
2022-03-03,1.04454
2022-03-04,1.07526
2022-03-05,0.94214
2022-03-06,0.94726
2022-03-07,1.07526
2022-03-08,1.10599
2022-03-09,1.0087
2022-03-10,2.5064
2022-03-11,2.02252
2022-03-12,1.30312
2022-03-13,1.59754
2022-03-14,1.38248
2022-03-15,1.13415
2022-03-16,1.13159
2022-03-17,0.99078
2022-03-18,0.89093
2022-03-19,0.80133
2022-03-20,0.98566
2022-03-21,1.0855
2022-03-22,1.14439
2022-03-23,5.61187
2022-03-24,28.60471
2022-03-25,8.52534
2022-03-26,4.41116
2022-03-27,2.8469
2022-03-28,2.76753
2022-03-29,2.25294
2022-03-30,2.08653
2022-03-31,2.12749
2022-04-01,1.93036
2022-04-02,1.44137
2022-04-03,1.47977
2022-04-04,2.32206
2022-04-05,1.69738
2022-04-06,1.65898
2022-04-07,1.67434
2022-04-08,1.56169
2022-04-09,1.20583
2022-04-10,0.98566
2022-04-11,1.9278
2022-04-12,1.61802
2022-04-13,1.31336
2022-04-14,1.27752
2022-04-15,1.03174
2022-04-16,0.99334
2022-04-17,1.04198
2022-04-18,1.55145
2022-04-19,1.6385
2022-04-20,1.47209
2022-04-21,1.17255
2022-04-22,0.98054
2022-04-23,0.85765
2022-04-24,0.90373
2022-04-25,1.40552
2022-04-26,1.37736
2022-04-27,1.24935
2022-04-28,1.31848
2022-04-29,2.16589
2022-04-30,1.41321
2022-05-01,1.42857
2022-05-02,1.54889
2022-05-03,1.42089
2022-05-04,1.24679
2022-05-05,1.12391
2022-05-06,1.13671
2022-05-07,0.9831
2022-05-08,1.05734
2022-05-09,1.60778
2022-05-10,1.53097
2022-05-11,1.70506
2022-05-12,1.47721
2022-05-13,1.21607
2022-05-14,1.05478
2022-05-15,1.19047
2022-05-16,2.28366
2022-05-17,1.86123
2022-05-18,1.56938
2022-05-19,1.46185
2022-05-20,1.35688
2022-05-21,1.42857
2022-05-22,1.47721
2022-05-23,2.29902
2022-05-24,1.91244
2022-05-25,1.93548
2022-05-26,1.55145
2022-05-27,1.39272
2022-05-28,0.98054
2022-05-29,1.19815
2022-05-30,1.89196
2022-05-31,1.72555
2022-06-01,1.06246
2022-06-02,1.00358
2022-06-03,0.92165
2022-06-04,0.78597
2022-06-05,0.85765
2022-06-06,1.43625
2022-06-07,1.28776
2022-06-08,0.97798
2022-06-09,0.91397
2022-06-10,0.81157
2022-06-11,0.71684
2022-06-12,0.86021
2022-06-13,1.05478
2022-06-14,0.79621
2022-06-15,0.92933
2022-06-16,6.89964
2022-06-17,5.35586
2022-06-18,2.01228
2022-06-19,1.69994
2022-06-20,1.69994
2022-06-21,2.22222
2022-06-22,1.75371
2022-06-23,1.71786
2022-06-24,1.01382
2022-06-25,0.78597
2022-06-26,0.6682
2022-06-27,1.07526
2022-06-28,1.18023
2022-06-29,0.86533
2022-06-30,0.91653
2022-07-01,0.89349
2022-07-02,0.60163
2022-07-03,0.79365
2022-07-04,1.09062
2022-07-05,1.67946
2022-07-06,1.57962
2022-07-07,1.42857
2022-07-08,1.05478
2022-07-09,0.89349
2022-07-10,0.80901
2022-07-11,1.14695
2022-07-12,1.16743
2022-07-13,1.49001
2022-07-14,2.04301
2022-07-15,1.59242
2022-07-16,1.01638
2022-07-17,0.81157
2022-07-18,1.20583
2022-07-19,1.61546
2022-07-20,1.3108
2022-07-21,4.64413
2022-07-22,4.84383
2022-07-23,1.74091
2022-07-24,1.48745
2022-07-25,1.91756
2022-07-26,2.31694
2022-07-27,1.77675
2022-07-28,1.16231
2022-07-29,0.77572
2022-07-30,0.6938
2022-07-31,0.745
2022-08-01,2.07629
2022-08-02,1.25704
2022-08-03,0.745
2022-08-04,0.7066
2022-08-05,0.66052
2022-08-06,0.55555
2022-08-07,0.48387
2022-08-08,0.59139
2022-08-09,0.50179
2022-08-10,0.54531
2022-08-11,0.47363
2022-08-12,0.4685
2022-08-13,0.44034
2022-08-14,0.34306
2022-08-15,0.44034
2022-08-16,0.54275
2022-08-17,0.55299
2022-08-18,0.53251
2022-08-19,0.49155
2022-08-20,0.53251
2022-08-21,0.3661
2022-08-22,1.13671
2022-08-23,0.92933
2022-08-24,0.89093
2022-08-25,0.91141
2022-08-26,0.63236
2022-08-27,0.681
2022-08-28,1.0855
2022-08-29,1.27752
2022-08-30,1.03686
2022-08-31,1.55401
2022-09-01,3.88376
2022-09-02,2.01996
2022-09-03,0.84229
2022-09-04,1.30312
2022-09-05,1.40296
2022-09-06,1.20839
2022-09-07,2.47567
2022-09-08,1.6001
2022-09-09,0.7322
2022-09-10,0.72196
2022-09-11,0.73732
2022-09-12,1.02918
2022-09-13,3.02355
2022-09-14,3.01587
2022-09-15,3.45366
2022-09-16,4.02201
2022-09-17,2.05581
2022-09-18,1.75627
2022-09-19,2.91346
2022-09-20,3.35893
2022-09-21,4.39068
2022-09-22,3.99641
2022-09-23,2.22478
2022-09-24,1.39272
2022-09-25,1.43369
2022-09-26,2.18637
2022-09-27,2.42959
2022-09-28,2.2043
2022-09-29,2.14541
2022-09-30,1.85867
2022-10-01,0.89349
2022-10-02,0.76036
2022-10-03,0.93189
2022-10-04,1.02918
2022-10-05,1.01638
2022-10-06,0.83205
2022-10-07,0.79621
2022-10-08,0.52739
2022-10-09,0.60163
2022-10-10,0.7066
2022-10-11,0.82437
2022-10-12,1.08806
2022-10-13,0.90885
2022-10-14,0.77316
2022-10-15,0.57859
2022-10-16,0.59907
2022-10-17,0.68612
2022-10-18,2.72401
2022-10-19,1.39784
2022-10-20,0.9447
2022-10-21,1.0855
2022-10-22,0.80901
2022-10-23,0.80901
2022-10-24,1.22375
2022-10-25,0.9703
2022-10-26,0.76804
2022-10-27,1.01382
2022-10-28,0.76548
2022-10-29,0.63748
2022-10-30,0.47363
2022-10-31,0.69124
2022-11-01,0.71172
2022-11-02,0.85509
2022-11-03,0.82181
2022-11-04,0.88581
2022-11-05,0.73476
2022-11-06,0.9447
2022-11-07,2.2043
2022-11-08,4.7619
2022-11-09,3.09267
2022-11-10,2.79313
2022-11-11,1.55913
2022-11-12,1.15975
2022-11-13,1.17511
2022-11-14,4.03481
2022-11-15,2.65488
2022-11-16,1.72043
2022-11-17,2.29902
2022-11-18,1.94572
2022-11-19,1.78699
2022-11-20,7.83154
2022-11-21,26.3364
2022-11-22,20.33282
2022-11-23,8.25908
2022-11-24,7.66769
2022-11-25,9.17562
2022-11-26,4.86431
2022-11-27,5.66308
2022-11-28,10.87301
2022-11-29,8.11827
2022-11-30,5.34306
2022-12-01,4.75166
2022-12-02,3.894
2022-12-03,1.77675
2022-12-04,2.69585
2022-12-05,3.43573
2022-12-06,2.45263
2022-12-07,2.76753
2022-12-08,4.86431
2022-12-09,3.94009
2022-12-10,2.12237
2022-12-11,1.82795
2022-12-12,4.34715
2022-12-13,4.28059
2022-12-14,3.15412
2022-12-15,2.13517
2022-12-16,1.0855
2022-12-17,0.79621
2022-12-18,0.9831
2022-12-19,1.17767
2022-12-20,0.97542
2022-12-21,1.0215
2022-12-22,1.47977
2022-12-23,2.2299
2022-12-24,2.61904
2022-12-25,1.93804
2022-12-26,1.78699
2022-12-27,0.97286
2022-12-28,0.86789
2022-12-29,0.78341
2022-12-30,0.80133
2022-12-31,0.6682
2023-01-01,0.82181
2023-01-02,0.98566
2023-01-03,0.81413
2023-01-04,0.79365
2023-01-05,0.70404
2023-01-06,0.67844
2023-01-07,0.43522
2023-01-08,0.58115
2023-01-09,0.77828
2023-01-10,0.72452
2023-01-11,0.60163
2023-01-12,0.71172
2023-01-13,0.54019
2023-01-14,0.43522
2023-01-15,0.57347
2023-01-16,0.65796
2023-01-17,0.57347
2023-01-18,0.49155
2023-01-19,0.46338
2023-01-20,0.3917
2023-01-21,0.34562
2023-01-22,0.3277
2023-01-23,0.44802
2023-01-24,0.56579
2023-01-25,0.83461
2023-01-26,0.78597
2023-01-27,0.67588
2023-01-28,0.56323
2023-01-29,0.55299
2023-01-30,0.67588
2023-01-31,0.58883
2023-02-01,0.65284
2023-02-02,0.72452
2023-02-03,0.56835
2023-02-04,0.38146
2023-02-05,0.60675
2023-02-06,0.72452
2023-02-07,0.58371
2023-02-08,0.87045
2023-02-09,0.68612
2023-02-10,0.51459
2023-02-11,0.49923
2023-02-12,0.49411
2023-02-13,0.55043
2023-02-14,0.61187
2023-02-15,0.47619
2023-02-16,0.60675
2023-02-17,0.42498
2023-02-18,0.35586
2023-02-19,0.37122
2023-02-20,0.61187
2023-02-21,0.47363
2023-02-22,0.48387
2023-02-23,0.58115
2023-02-24,0.41986
2023-02-25,0.4557
2023-02-26,0.40194
2023-02-27,0.55043
2023-02-28,0.48387
2023-03-01,0.43778
2023-03-02,0.44034
2023-03-03,0.49411
2023-03-04,0.40706
2023-03-05,0.47363
2023-03-06,0.48899
2023-03-07,0.54531
2023-03-08,0.40706
2023-03-09,0.44802
2023-03-10,0.36098
2023-03-11,0.31233
2023-03-12,0.3405
2023-03-13,0.44546
2023-03-14,0.46082
2023-03-15,0.51203
2023-03-16,0.52739
2023-03-17,0.4301
2023-03-18,0.39682
2023-03-19,1.25704
2023-03-20,1.00102
2023-03-21,0.6938
2023-03-22,1.68714
2023-03-23,7.74705
2023-03-24,2.02508
2023-03-25,1.20839
2023-03-26,0.98822
2023-03-27,2.02252
2023-03-28,1.36968
2023-03-29,0.96774
2023-03-30,0.74244
2023-03-31,0.63748
2023-04-01,0.42754
2023-04-02,0.51715
2023-04-03,0.60163
2023-04-04,0.53763
2023-04-05,0.51459
2023-04-06,0.46082
2023-04-07,0.55043
2023-04-08,0.38402
2023-04-09,0.39426
2023-04-10,0.48131
2023-04-11,0.4685
2023-04-12,0.44802
2023-04-13,0.43522
2023-04-14,0.46082
2023-04-15,0.32258
2023-04-16,0.39938
2023-04-17,0.45058
2023-04-18,0.48131
2023-04-19,0.51203
2023-04-20,0.44802
2023-04-21,0.41218
2023-04-22,0.26881
2023-04-23,0.4045
2023-04-24,0.63236
2023-04-25,0.54275
2023-04-26,0.52739
2023-04-27,0.63492
2023-04-28,1.12903
2023-04-29,0.66564
2023-04-30,0.58883
2023-05-01,0.6554
2023-05-02,0.95238
2023-05-03,0.86789
2023-05-04,0.78341
2023-05-05,0.51971
2023-05-06,0.49923
2023-05-07,0.49923
2023-05-08,0.71684
2023-05-09,0.59651
2023-05-10,0.69892
2023-05-11,0.67588
2023-05-12,0.68612
2023-05-13,0.42498
2023-05-14,0.51203
2023-05-15,0.75012
2023-05-16,0.68868
2023-05-17,0.66308
2023-05-18,0.7578
2023-05-19,0.67588
2023-05-20,0.51459
2023-05-21,0.50947
2023-05-22,0.75012
2023-05-23,0.79109
2023-05-24,0.59907
2023-05-25,0.6682
2023-05-26,0.57603
2023-05-27,0.50947
2023-05-28,0.46338
2023-05-29,0.4557
