date,민원신고
2021-03-11,29.1866
2021-03-12,24.40191
2021-03-13,17.22488
2021-03-14,16.74641
2021-03-15,27.75119
2021-03-16,22.9665
2021-03-17,30.14354
2021-03-18,26.31578
2021-03-19,25.83732
2021-03-20,13.87559
2021-03-21,22.9665
2021-03-22,20.57416
2021-03-23,24.88038
2021-03-24,29.66507
2021-03-25,31.10047
2021-03-26,24.40191
2021-03-27,23.44497
2021-03-28,18.18181
2021-03-29,20.09569
2021-03-30,26.79425
2021-03-31,30.622
2021-04-01,26.31578
2021-04-02,21.5311
2021-04-03,17.22488
2021-04-04,15.311
2021-04-05,32.05741
2021-04-06,32.05741
2021-04-07,33.97129
2021-04-08,25.83732
2021-04-09,25.83732
2021-04-10,26.79425
2021-04-11,19.61722
2021-04-12,26.31578
2021-04-13,26.79425
2021-04-14,29.66507
2021-04-15,28.70813
2021-04-16,30.14354
2021-04-17,22.48803
2021-04-18,14.83253
2021-04-19,23.92344
2021-04-20,32.53588
2021-04-21,29.66507
2021-04-22,34.44976
2021-04-23,30.622
2021-04-24,28.22966
2021-04-25,20.09569
2021-04-26,34.92822
2021-04-27,29.1866
2021-04-28,36.36363
2021-04-29,35.88516
2021-04-30,31.57894
2021-05-01,18.18181
2021-05-02,20.09569
2021-05-03,28.70813
2021-05-04,28.22966
2021-05-05,23.44497
2021-05-06,30.14354
2021-05-07,28.22966
2021-05-08,16.26794
2021-05-09,18.18181
2021-05-10,26.31578
2021-05-11,33.97129
2021-05-12,30.622
2021-05-13,37.32057
2021-05-14,39.23444
2021-05-15,17.22488
2021-05-16,19.13875
2021-05-17,27.75119
2021-05-18,29.66507
2021-05-19,19.61722
2021-05-20,26.31578
2021-05-21,30.622
2021-05-22,26.31578
2021-05-23,18.18181
2021-05-24,23.44497
2021-05-25,29.66507
2021-05-26,27.75119
2021-05-27,28.22966
2021-05-28,23.92344
2021-05-29,18.66028
2021-05-30,22.48803
2021-05-31,38.75598
2021-06-01,38.75598
2021-06-02,33.49282
2021-06-03,30.622
2021-06-04,34.44976
2021-06-05,29.1866
2021-06-06,20.57416
2021-06-07,33.01435
2021-06-08,27.75119
2021-06-09,31.57894
2021-06-10,24.40191
2021-06-11,31.57894
2021-06-12,27.27272
2021-06-13,27.75119
2021-06-14,42.58373
2021-06-15,30.14354
2021-06-16,28.70813
2021-06-17,24.40191
2021-06-18,31.10047
2021-06-19,21.05263
2021-06-20,23.44497
2021-06-21,33.01435
2021-06-22,36.8421
2021-06-23,29.1866
2021-06-24,34.44976
2021-06-25,31.57894
2021-06-26,31.57894
2021-06-27,19.61722
2021-06-28,34.92822
2021-06-29,35.88516
2021-06-30,36.36363
2021-07-01,27.75119
2021-07-02,20.09569
2021-07-03,20.57416
2021-07-04,21.5311
2021-07-05,37.79904
2021-07-06,27.27272
2021-07-07,30.14354
2021-07-08,29.66507
2021-07-09,24.88038
2021-07-10,17.70334
2021-07-11,17.70334
2021-07-12,29.1866
2021-07-13,36.8421
2021-07-14,36.36363
2021-07-15,31.10047
2021-07-16,25.83732
2021-07-17,15.311
2021-07-18,19.13875
2021-07-19,25.83732
2021-07-20,27.27272
2021-07-21,27.75119
2021-07-22,24.40191
2021-07-23,25.35885
2021-07-24,22.48803
2021-07-25,22.48803
2021-07-26,23.92344
2021-07-27,31.57894
2021-07-28,41.62679
2021-07-29,40.19138
2021-07-30,41.62679
2021-07-31,23.44497
2021-08-01,22.00956
2021-08-02,28.22966
2021-08-03,34.44976
2021-08-04,31.57894
2021-08-05,36.36363
2021-08-06,33.01435
2021-08-07,27.27272
2021-08-08,20.09569
2021-08-09,27.27272
2021-08-10,37.79904
2021-08-11,41.62679
2021-08-12,35.40669
2021-08-13,34.44976
2021-08-14,23.44497
2021-08-15,37.32057
2021-08-16,33.97129
2021-08-17,38.75598
2021-08-18,42.10526
2021-08-19,39.71291
2021-08-20,40.66985
2021-08-21,29.1866
2021-08-22,35.40669
2021-08-23,35.40669
2021-08-24,28.70813
2021-08-25,45.93301
2021-08-26,38.75598
2021-08-27,37.79904
2021-08-28,36.8421
2021-08-29,36.8421
2021-08-30,56.45933
2021-08-31,35.40669
2021-09-01,44.4976
2021-09-02,45.45454
2021-09-03,49.76076
2021-09-04,44.4976
2021-09-05,38.27751
2021-09-06,46.41148
2021-09-07,25.83732
2021-09-08,46.41148
2021-09-09,44.01913
2021-09-10,47.36842
2021-09-11,44.4976
2021-09-12,34.92822
2021-09-13,51.67464
2021-09-14,43.0622
2021-09-15,42.58373
2021-09-16,45.93301
2021-09-17,43.0622
2021-09-18,39.23444
2021-09-19,38.27751
2021-09-20,28.22966
2021-09-21,21.5311
2021-09-22,28.70813
2021-09-23,36.36363
2021-09-24,40.66985
2021-09-25,46.88995
2021-09-26,33.01435
2021-09-27,48.32535
2021-09-28,58.85167
2021-09-29,44.01913
2021-09-30,43.0622
2021-10-01,45.93301
2021-10-02,54.06698
2021-10-03,40.19138
2021-10-04,36.36363
2021-10-05,37.32057
2021-10-06,38.27751
2021-10-07,34.92822
2021-10-08,39.71291
2021-10-09,39.71291
2021-10-10,38.75598
2021-10-11,27.27272
2021-10-12,29.66507
2021-10-13,32.05741
2021-10-14,37.79904
2021-10-15,33.49282
2021-10-16,35.88516
2021-10-17,18.18181
2021-10-18,19.61722
2021-10-19,30.622
2021-10-20,29.1866
2021-10-21,25.83732
2021-10-22,40.19138
2021-10-23,28.22966
2021-10-24,17.22488
2021-10-25,25.83732
2021-10-26,32.05741
2021-10-27,31.57894
2021-10-28,30.622
2021-10-29,37.32057
2021-10-30,29.66507
2021-10-31,22.00956
2021-11-01,35.88516
2021-11-02,34.44976
2021-11-03,32.05741
2021-11-04,31.10047
2021-11-05,36.8421
2021-11-06,25.83732
2021-11-07,18.66028
2021-11-08,25.35885
2021-11-09,22.9665
2021-11-10,26.79425
2021-11-11,27.75119
2021-11-12,31.57894
2021-11-13,27.27272
2021-11-14,25.83732
2021-11-15,35.40669
2021-11-16,39.71291
2021-11-17,31.57894
2021-11-18,28.70813
2021-11-19,44.01913
2021-11-20,28.22966
2021-11-21,18.66028
2021-11-22,23.92344
2021-11-23,24.40191
2021-11-24,36.36363
2021-11-25,35.40669
2021-11-26,29.66507
2021-11-27,30.14354
2021-11-28,14.35406
2021-11-29,30.622
2021-11-30,22.9665
2021-12-01,26.79425
2021-12-02,26.79425
2021-12-03,28.70813
2021-12-04,24.88038
2021-12-05,20.57416
2021-12-06,27.75119
2021-12-07,31.57894
2021-12-08,24.40191
2021-12-09,35.88516
2021-12-10,27.27272
2021-12-11,33.01435
2021-12-12,18.66028
2021-12-13,26.79425
2021-12-14,20.57416
2021-12-15,29.1866
2021-12-16,27.27272
2021-12-17,27.75119
2021-12-18,28.70813
2021-12-19,20.57416
2021-12-20,27.75119
2021-12-21,35.40669
2021-12-22,24.88038
2021-12-23,31.10047
2021-12-24,24.40191
2021-12-25,14.35406
2021-12-26,15.311
2021-12-27,26.79425
2021-12-28,38.75598
2021-12-29,27.27272
2021-12-30,19.13875
2021-12-31,28.22966
2022-01-01,19.61722
2022-01-02,19.61722
2022-01-03,22.9665
2022-01-04,29.66507
2022-01-05,24.40191
2022-01-06,27.27272
2022-01-07,25.83732
2022-01-08,24.88038
2022-01-09,22.48803
2022-01-10,33.49282
2022-01-11,30.14354
2022-01-12,28.70813
2022-01-13,25.35885
2022-01-14,33.01435
2022-01-15,18.66028
2022-01-16,13.87559
2022-01-17,21.5311
2022-01-18,28.70813
2022-01-19,26.79425
2022-01-20,26.79425
2022-01-21,26.79425
2022-01-22,24.40191
2022-01-23,18.18181
2022-01-24,25.35885
2022-01-25,28.70813
2022-01-26,32.53588
2022-01-27,33.49282
2022-01-28,31.10047
2022-01-29,22.48803
2022-01-30,19.61722
2022-01-31,14.83253
2022-02-01,11.48325
2022-02-02,14.35406
2022-02-03,22.00956
2022-02-04,32.05741
2022-02-05,22.48803
2022-02-06,14.35406
2022-02-07,30.14354
2022-02-08,30.622
2022-02-09,27.75119
2022-02-10,26.79425
2022-02-11,26.79425
2022-02-12,18.66028
2022-02-13,22.00956
2022-02-14,29.1866
2022-02-15,35.40669
2022-02-16,28.70813
2022-02-17,27.75119
2022-02-18,33.01435
2022-02-19,25.35885
2022-02-20,19.61722
2022-02-21,27.75119
2022-02-22,32.05741
2022-02-23,28.22966
2022-02-24,25.35885
2022-02-25,32.53588
2022-02-26,23.44497
2022-02-27,24.88038
2022-02-28,30.622
2022-03-01,24.40191
2022-03-02,37.32057
2022-03-03,29.1866
2022-03-04,35.40669
2022-03-05,30.622
2022-03-06,21.05263
2022-03-07,33.49282
2022-03-08,38.27751
2022-03-09,20.57416
2022-03-10,33.49282
2022-03-11,35.40669
2022-03-12,25.83732
2022-03-13,20.09569
2022-03-14,35.40669
2022-03-15,39.23444
2022-03-16,37.79904
2022-03-17,29.1866
2022-03-18,37.32057
2022-03-19,24.40191
2022-03-20,22.9665
2022-03-21,33.01435
2022-03-22,39.23444
2022-03-23,31.10047
2022-03-24,50.7177
2022-03-25,38.75598
2022-03-26,24.88038
2022-03-27,29.66507
2022-03-28,34.44976
2022-03-29,30.622
2022-03-30,24.88038
2022-03-31,31.57894
2022-04-01,33.49282
2022-04-02,27.75119
2022-04-03,26.31578
2022-04-04,33.49282
2022-04-05,33.01435
2022-04-06,34.44976
2022-04-07,28.70813
2022-04-08,31.10047
2022-04-09,30.14354
2022-04-10,28.22966
2022-04-11,34.92822
2022-04-12,39.71291
2022-04-13,36.8421
2022-04-14,29.1866
2022-04-15,38.27751
2022-04-16,31.57894
2022-04-17,25.35885
2022-04-18,31.10047
2022-04-19,35.40669
2022-04-20,38.75598
2022-04-21,40.66985
2022-04-22,39.23444
2022-04-23,33.49282
2022-04-24,25.35885
2022-04-25,40.66985
2022-04-26,34.92822
2022-04-27,35.88516
2022-04-28,42.58373
2022-04-29,37.79904
2022-04-30,28.22966
2022-05-01,33.49282
2022-05-02,32.05741
2022-05-03,37.32057
2022-05-04,39.23444
2022-05-05,31.57894
2022-05-06,48.32535
2022-05-07,34.92822
2022-05-08,25.35885
2022-05-09,38.75598
2022-05-10,43.0622
2022-05-11,50.7177
2022-05-12,41.14832
2022-05-13,46.88995
2022-05-14,39.71291
2022-05-15,26.31578
2022-05-16,38.75598
2022-05-17,48.80382
2022-05-18,34.92822
2022-05-19,45.45454
2022-05-20,72.2488
2022-05-21,45.45454
2022-05-22,35.40669
2022-05-23,44.4976
2022-05-24,57.89473
2022-05-25,54.54545
2022-05-26,40.19138
2022-05-27,52.15311
2022-05-28,47.36842
2022-05-29,41.62679
2022-05-30,51.19617
2022-05-31,41.14832
2022-06-01,46.41148
2022-06-02,39.23444
2022-06-03,42.58373
2022-06-04,44.01913
2022-06-05,33.97129
2022-06-06,31.10047
2022-06-07,44.97607
2022-06-08,45.93301
2022-06-09,49.76076
2022-06-10,61.24401
2022-06-11,35.40669
2022-06-12,27.75119
2022-06-13,48.80382
2022-06-14,45.45454
2022-06-15,31.57894
2022-06-16,44.4976
2022-06-17,41.14832
2022-06-18,35.88516
2022-06-19,33.49282
2022-06-20,42.10526
2022-06-21,40.19138
2022-06-22,50.23923
2022-06-23,35.40669
2022-06-24,44.4976
2022-06-25,41.62679
2022-06-26,32.05741
2022-06-27,42.58373
2022-06-28,43.54066
2022-06-29,36.8421
2022-06-30,40.19138
2022-07-01,53.11004
2022-07-02,31.57894
2022-07-03,31.57894
2022-07-04,41.62679
2022-07-05,37.79904
2022-07-06,42.10526
2022-07-07,32.05741
2022-07-08,37.32057
2022-07-09,30.622
2022-07-10,29.1866
2022-07-11,38.27751
2022-07-12,52.63157
2022-07-13,37.79904
2022-07-14,43.0622
2022-07-15,46.88995
2022-07-16,35.40669
2022-07-17,27.27272
2022-07-18,53.11004
2022-07-19,41.62679
2022-07-20,39.71291
2022-07-21,42.58373
2022-07-22,42.10526
2022-07-23,36.36363
2022-07-24,29.1866
2022-07-25,40.19138
2022-07-26,37.32057
2022-07-27,42.10526
2022-07-28,44.97607
2022-07-29,37.32057
2022-07-30,30.14354
2022-07-31,22.00956
2022-08-01,28.70813
2022-08-02,29.66507
2022-08-03,22.48803
2022-08-04,28.22966
2022-08-05,33.97129
2022-08-06,27.27272
2022-08-07,23.44497
2022-08-08,34.92822
2022-08-09,32.53588
2022-08-10,34.92822
2022-08-11,39.23444
2022-08-12,35.88516
2022-08-13,28.70813
2022-08-14,27.27272
2022-08-15,28.70813
2022-08-16,36.36363
2022-08-17,40.19138
2022-08-18,35.88516
2022-08-19,35.88516
2022-08-20,33.97129
2022-08-21,27.27272
2022-08-22,33.97129
2022-08-23,38.75598
2022-08-24,38.27751
2022-08-25,39.23444
2022-08-26,44.01913
2022-08-27,33.49282
2022-08-28,30.14354
2022-08-29,37.32057
2022-08-30,35.88516
2022-08-31,37.79904
2022-09-01,51.19617
2022-09-02,57.41626
2022-09-03,37.32057
2022-09-04,23.92344
2022-09-05,42.58373
2022-09-06,33.01435
2022-09-07,51.67464
2022-09-08,37.79904
2022-09-09,33.01435
2022-09-10,21.5311
2022-09-11,31.57894
2022-09-12,27.27272
2022-09-13,47.84688
2022-09-14,41.14832
2022-09-15,42.58373
2022-09-16,42.10526
2022-09-17,37.32057
2022-09-18,18.66028
2022-09-19,42.10526
2022-09-20,45.45454
2022-09-21,44.97607
2022-09-22,55.02392
2022-09-23,35.88516
2022-09-24,37.79904
2022-09-25,26.31578
2022-09-26,36.8421
2022-09-27,39.23444
2022-09-28,39.23444
2022-09-29,36.8421
2022-09-30,48.32535
2022-10-01,56.93779
2022-10-02,44.97607
2022-10-03,37.32057
2022-10-04,55.02392
2022-10-05,65.55023
2022-10-06,67.46411
2022-10-07,66.50717
2022-10-08,53.58851
2022-10-09,37.32057
2022-10-10,33.97129
2022-10-11,72.72727
2022-10-12,63.15789
2022-10-13,67.46411
2022-10-14,75.59808
2022-10-15,76.55502
2022-10-16,47.84688
2022-10-17,58.85167
2022-10-18,62.67942
2022-10-19,66.50717
2022-10-20,62.67942
2022-10-21,66.50717
2022-10-22,54.06698
2022-10-23,46.41148
2022-10-24,55.50239
2022-10-25,72.72727
2022-10-26,64.5933
2022-10-27,56.45933
2022-10-28,56.45933
2022-10-29,56.93779
2022-10-30,41.14832
2022-10-31,77.99043
2022-11-01,80.86124
2022-11-02,72.72727
2022-11-03,52.15311
2022-11-04,50.7177
2022-11-05,33.49282
2022-11-06,42.58373
2022-11-07,51.67464
2022-11-08,67.46411
2022-11-09,61.24401
2022-11-10,61.72248
2022-11-11,51.19617
2022-11-12,55.98086
2022-11-13,34.92822
2022-11-14,56.93779
2022-11-15,59.80861
2022-11-16,58.3732
2022-11-17,65.07177
2022-11-18,62.20095
2022-11-19,40.19138
2022-11-20,29.1866
2022-11-21,56.93779
2022-11-22,65.07177
2022-11-23,52.15311
2022-11-24,54.54545
2022-11-25,56.93779
2022-11-26,35.88516
2022-11-27,25.35885
2022-11-28,54.54545
2022-11-29,49.76076
2022-11-30,53.58851
2022-12-01,44.4976
2022-12-02,49.76076
2022-12-03,28.70813
2022-12-04,25.83732
2022-12-05,51.67464
2022-12-06,57.41626
2022-12-07,47.36842
2022-12-08,46.88995
2022-12-09,53.11004
2022-12-10,31.10047
2022-12-11,30.14354
2022-12-12,46.41148
2022-12-13,46.88995
2022-12-14,61.72248
2022-12-15,47.84688
2022-12-16,44.01913
2022-12-17,35.40669
2022-12-18,24.88038
2022-12-19,47.84688
2022-12-20,52.15311
2022-12-21,50.23923
2022-12-22,51.67464
2022-12-23,43.54066
2022-12-24,29.1866
2022-12-25,20.09569
2022-12-26,43.54066
2022-12-27,59.33014
2022-12-28,50.23923
2022-12-29,45.45454
2022-12-30,42.58373
2022-12-31,25.35885
2023-01-01,25.35885
2023-01-02,35.40669
2023-01-03,42.58373
2023-01-04,39.23444
2023-01-05,64.5933
2023-01-06,55.02392
2023-01-07,33.97129
2023-01-08,22.9665
2023-01-09,59.80861
2023-01-10,59.80861
2023-01-11,62.20095
2023-01-12,54.06698
2023-01-13,53.58851
2023-01-14,43.54066
2023-01-15,32.05741
2023-01-16,53.11004
2023-01-17,53.11004
2023-01-18,48.80382
2023-01-19,53.58851
2023-01-20,45.93301
2023-01-21,29.1866
2023-01-22,22.48803
2023-01-23,16.74641
2023-01-24,23.44497
2023-01-25,55.50239
2023-01-26,57.89473
2023-01-27,41.14832
2023-01-28,27.75119
2023-01-29,32.53588
2023-01-30,59.33014
2023-01-31,57.41626
2023-02-01,49.76076
2023-02-02,51.67464
2023-02-03,57.41626
2023-02-04,40.66985
2023-02-05,28.70813
2023-02-06,49.76076
2023-02-07,56.93779
2023-02-08,57.41626
2023-02-09,52.63157
2023-02-10,50.7177
2023-02-11,37.79904
2023-02-12,45.45454
2023-02-13,58.85167
2023-02-14,57.89473
2023-02-15,59.33014
2023-02-16,66.0287
2023-02-17,55.02392
2023-02-18,46.41148
2023-02-19,29.66507
2023-02-20,55.98086
2023-02-21,52.63157
2023-02-22,57.89473
2023-02-23,54.06698
2023-02-24,67.94258
2023-02-25,43.0622
2023-02-26,38.75598
2023-02-27,61.24401
2023-02-28,54.06698
2023-03-01,42.10526
2023-03-02,66.98564
2023-03-03,64.5933
2023-03-04,44.01913
2023-03-05,41.14832
2023-03-06,58.85167
2023-03-07,73.68421
2023-03-08,66.98564
2023-03-09,69.37799
2023-03-10,70.33492
2023-03-11,44.4976
2023-03-12,26.79425
2023-03-13,60.28708
2023-03-14,62.67942
2023-03-15,77.03349
2023-03-16,59.33014
2023-03-17,53.58851
2023-03-18,49.28229
2023-03-19,43.54066
2023-03-20,66.50717
2023-03-21,63.15789
2023-03-22,75.11961
2023-03-23,69.37799
2023-03-24,51.67464
2023-03-25,45.93301
2023-03-26,47.84688
2023-03-27,67.46411
2023-03-28,58.3732
2023-03-29,62.20095
2023-03-30,60.76555
2023-03-31,61.72248
2023-04-01,52.15311
2023-04-02,33.97129
2023-04-03,69.85645
2023-04-04,84.68899
2023-04-05,58.3732
2023-04-06,61.24401
2023-04-07,59.80861
2023-04-08,38.75598
2023-04-09,48.80382
2023-04-10,59.80861
2023-04-11,66.50717
2023-04-12,55.50239
2023-04-13,63.15789
2023-04-14,67.46411
2023-04-15,49.28229
2023-04-16,45.45454
2023-04-17,72.72727
2023-04-18,64.11483
2023-04-19,67.94258
2023-04-20,67.46411
2023-04-21,65.07177
2023-04-22,65.55023
2023-04-23,44.4976
2023-04-24,60.28708
2023-04-25,49.28229
2023-04-26,58.85167
2023-04-27,66.98564
2023-04-28,67.46411
2023-04-29,37.79904
2023-04-30,43.0622
2023-05-01,55.02392
2023-05-02,68.89952
2023-05-03,60.28708
2023-05-04,86.60287
2023-05-05,45.93301
2023-05-06,44.97607
2023-05-07,37.79904
2023-05-08,64.5933
2023-05-09,65.07177
2023-05-10,71.29186
2023-05-11,79.9043
2023-05-12,84.21052
2023-05-13,56.45933
2023-05-14,40.66985
2023-05-15,59.33014
2023-05-16,76.07655
2023-05-17,89.95215
2023-05-18,81.81818
2023-05-19,77.51196
2023-05-20,66.0287
2023-05-21,47.84688
2023-05-22,77.51196
2023-05-23,79.9043
2023-05-24,84.21052
2023-05-25,84.21052
2023-05-26,78.94736
2023-05-27,60.28708
2023-05-28,38.75598
2023-05-29,44.01913
2023-05-30,89.47368
