date,계좌개설
2020-08-19,28.14207
2020-08-20,26.77595
2020-08-21,30.32786
2020-08-22,12.29508
2020-08-23,12.02185
2020-08-24,33.33333
2020-08-25,34.69945
2020-08-26,29.23497
2020-08-27,36.06557
2020-08-28,27.3224
2020-08-29,14.48087
2020-08-30,13.11475
2020-08-31,36.33879
2020-09-01,37.15846
2020-09-02,39.89071
2020-09-03,30.87431
2020-09-04,27.59562
2020-09-05,10.38251
2020-09-06,12.29508
2020-09-07,32.51366
2020-09-08,32.78688
2020-09-09,29.23497
2020-09-10,33.0601
2020-09-11,28.96174
2020-09-12,13.6612
2020-09-13,17.75956
2020-09-14,33.60655
2020-09-15,33.87978
2020-09-16,28.4153
2020-09-17,27.3224
2020-09-18,28.14207
2020-09-19,12.29508
2020-09-20,13.93442
2020-09-21,32.51366
2020-09-22,29.23497
2020-09-23,27.04918
2020-09-24,21.85792
2020-09-25,26.50273
2020-09-26,11.74863
2020-09-27,10.92896
2020-09-28,27.59562
2020-09-29,30.05464
2020-09-30,12.02185
2020-10-01,13.38797
2020-10-02,13.6612
2020-10-03,12.29508
2020-10-04,10.65573
2020-10-05,40.71038
2020-10-06,29.78142
2020-10-07,35.2459
2020-10-08,34.153
2020-10-09,12.02185
2020-10-10,9.56284
2020-10-11,14.48087
2020-10-12,32.78688
2020-10-13,25.40983
2020-10-14,25.68306
2020-10-15,28.4153
2020-10-16,24.31693
2020-10-17,13.93442
2020-10-18,12.02185
2020-10-19,28.96174
2020-10-20,27.04918
2020-10-21,31.42076
2020-10-22,28.4153
2020-10-23,24.31693
2020-10-24,10.38251
2020-10-25,12.5683
2020-10-26,31.96721
2020-10-27,21.31147
2020-10-28,27.3224
2020-10-29,22.13114
2020-10-30,22.13114
2020-10-31,11.74863
2020-11-01,14.20765
2020-11-02,26.2295
2020-11-03,23.49726
2020-11-04,24.59016
2020-11-05,29.23497
2020-11-06,20.4918
2020-11-07,8.19672
2020-11-08,8.46994
2020-11-09,21.31147
2020-11-10,22.95081
2020-11-11,24.04371
2020-11-12,26.2295
2020-11-13,23.49726
2020-11-14,13.38797
2020-11-15,15.57377
2020-11-16,28.14207
2020-11-17,25.95628
2020-11-18,25.68306
2020-11-19,28.68852
2020-11-20,26.77595
2020-11-21,10.65573
2020-11-22,12.02185
2020-11-23,28.68852
2020-11-24,31.69398
2020-11-25,36.61202
2020-11-26,32.78688
2020-11-27,26.50273
2020-11-28,15.57377
2020-11-29,17.21311
2020-11-30,39.34426
2020-12-01,36.33879
2020-12-02,35.2459
2020-12-03,27.86885
2020-12-04,37.43169
2020-12-05,18.03278
2020-12-06,22.13114
2020-12-07,31.96721
2020-12-08,38.79781
2020-12-09,32.51366
2020-12-10,33.87978
2020-12-11,27.3224
2020-12-12,12.84153
2020-12-13,17.21311
2020-12-14,39.61748
2020-12-15,35.2459
2020-12-16,32.78688
2020-12-17,32.78688
2020-12-18,28.14207
2020-12-19,15.84699
2020-12-20,22.40437
2020-12-21,40.16393
2020-12-22,35.2459
2020-12-23,44.26229
2020-12-24,34.42622
2020-12-25,18.30601
2020-12-26,10.92896
2020-12-27,23.49726
2020-12-28,51.91256
2020-12-29,53.27868
2020-12-30,43.98907
2020-12-31,43.44262
2021-01-01,22.13114
2021-01-02,21.31147
2021-01-03,23.77049
2021-01-04,61.20218
2021-01-05,52.45901
2021-01-06,56.01092
2021-01-07,62.02185
2021-01-08,53.27868
2021-01-09,31.96721
2021-01-10,31.42076
2021-01-11,65.57377
2021-01-12,53.00546
2021-01-13,44.80874
2021-01-14,43.16939
2021-01-15,41.25683
2021-01-16,22.13114
2021-01-17,23.22404
2021-01-18,51.63934
2021-01-19,40.43715
2021-01-20,49.72677
2021-01-21,39.89071
2021-01-22,41.80327
2021-01-23,23.49726
2021-01-24,19.12568
2021-01-25,48.08743
2021-01-26,43.16939
2021-01-27,47.54098
2021-01-28,47.54098
2021-01-29,35.51912
2021-01-30,16.93989
2021-01-31,25.68306
2021-02-01,46.44808
2021-02-02,42.34972
2021-02-03,39.61748
2021-02-04,41.80327
2021-02-05,32.24043
2021-02-06,22.40437
2021-02-07,22.13114
2021-02-08,45.08196
2021-02-09,45.90163
2021-02-10,38.25136
2021-02-11,17.48633
2021-02-12,21.31147
2021-02-13,21.03825
2021-02-14,32.24043
2021-02-15,58.74316
2021-02-16,48.36065
2021-02-17,47.26775
2021-02-18,49.45355
2021-02-19,44.53551
2021-02-20,34.153
2021-02-21,31.14754
2021-02-22,63.93442
2021-02-23,43.44262
2021-02-24,48.36065
2021-02-25,40.71038
2021-02-26,41.25683
2021-02-27,18.03278
2021-02-28,19.3989
2021-03-01,24.59016
2021-03-02,59.01639
2021-03-03,48.63387
2021-03-04,42.62295
2021-03-05,42.0765
2021-03-06,21.58469
2021-03-07,29.78142
2021-03-08,55.19125
2021-03-09,57.10382
2021-03-10,53.55191
2021-03-11,37.43169
2021-03-12,39.34426
2021-03-13,20.4918
2021-03-14,19.67213
2021-03-15,58.46994
2021-03-16,41.25683
2021-03-17,42.89617
2021-03-18,35.51912
2021-03-19,36.61202
2021-03-20,21.85792
2021-03-21,22.95081
2021-03-22,42.0765
2021-03-23,37.97814
2021-03-24,36.06557
2021-03-25,37.97814
2021-03-26,36.33879
2021-03-27,20.4918
2021-03-28,15.02732
2021-03-29,48.36065
2021-03-30,45.08196
2021-03-31,43.16939
2021-04-01,44.80874
2021-04-02,53.27868
2021-04-03,25.13661
2021-04-04,26.50273
2021-04-05,58.19672
2021-04-06,45.90163
2021-04-07,47.54098
2021-04-08,36.33879
2021-04-09,42.0765
2021-04-10,24.59016
2021-04-11,22.13114
2021-04-12,42.0765
2021-04-13,46.99453
2021-04-14,59.28961
2021-04-15,51.63934
2021-04-16,64.75409
2021-04-17,26.77595
2021-04-18,22.67759
2021-04-19,53.27868
2021-04-20,45.62841
2021-04-21,50.0
2021-04-22,40.43715
2021-04-23,36.88524
2021-04-24,20.76502
2021-04-25,21.85792
2021-04-26,60.38251
2021-04-27,85.51912
2021-04-28,72.40437
2021-04-29,35.79234
2021-04-30,31.96721
2021-05-01,18.30601
2021-05-02,14.75409
2021-05-03,36.61202
2021-05-04,36.33879
2021-05-05,25.95628
2021-05-06,31.96721
2021-05-07,30.32786
2021-05-08,18.57923
2021-05-09,19.12568
2021-05-10,39.89071
2021-05-11,35.2459
2021-05-12,38.79781
2021-05-13,34.153
2021-05-14,28.4153
2021-05-15,13.38797
2021-05-16,16.39344
2021-05-17,30.32786
2021-05-18,24.04371
2021-05-19,22.95081
2021-05-20,29.50819
2021-05-21,28.96174
2021-05-22,13.93442
2021-05-23,15.30054
2021-05-24,32.78688
2021-05-25,33.0601
2021-05-26,25.68306
2021-05-27,31.14754
2021-05-28,28.96174
2021-05-29,12.84153
2021-05-30,12.02185
2021-05-31,28.68852
2021-06-01,25.13661
2021-06-02,30.05464
2021-06-03,28.4153
2021-06-04,29.23497
2021-06-05,10.38251
2021-06-06,17.48633
2021-06-07,34.69945
2021-06-08,30.32786
2021-06-09,23.22404
2021-06-10,27.86885
2021-06-11,22.95081
2021-06-12,14.20765
2021-06-13,9.56284
2021-06-14,31.69398
2021-06-15,23.22404
2021-06-16,27.3224
2021-06-17,22.40437
2021-06-18,17.21311
2021-06-19,11.4754
2021-06-20,11.74863
2021-06-21,24.86338
2021-06-22,24.31693
2021-06-23,28.68852
2021-06-24,20.21857
2021-06-25,22.67759
2021-06-26,12.02185
2021-06-27,12.84153
2021-06-28,21.31147
2021-06-29,28.14207
2021-06-30,21.85792
2021-07-01,24.86338
2021-07-02,23.22404
2021-07-03,13.6612
2021-07-04,14.48087
2021-07-05,24.04371
2021-07-06,27.86885
2021-07-07,23.49726
2021-07-08,25.40983
2021-07-09,21.85792
2021-07-10,12.02185
2021-07-11,9.56284
2021-07-12,31.14754
2021-07-13,28.14207
2021-07-14,21.31147
2021-07-15,24.31693
2021-07-16,23.77049
2021-07-17,9.28961
2021-07-18,12.02185
2021-07-19,25.68306
2021-07-20,24.59016
2021-07-21,22.95081
2021-07-22,27.3224
2021-07-23,24.31693
2021-07-24,14.48087
2021-07-25,11.74863
2021-07-26,40.43715
2021-07-27,30.60109
2021-07-28,30.05464
2021-07-29,21.85792
2021-07-30,21.85792
2021-07-31,12.29508
2021-08-01,13.38797
2021-08-02,29.78142
2021-08-03,30.87431
2021-08-04,27.04918
2021-08-05,20.4918
2021-08-06,28.96174
2021-08-07,16.93989
2021-08-08,14.75409
2021-08-09,33.87978
2021-08-10,28.96174
2021-08-11,35.51912
2021-08-12,32.78688
2021-08-13,30.05464
2021-08-14,11.4754
2021-08-15,15.30054
2021-08-16,16.66666
2021-08-17,36.33879
2021-08-18,29.23497
2021-08-19,30.05464
2021-08-20,26.77595
2021-08-21,19.94535
2021-08-22,18.57923
2021-08-23,39.07103
2021-08-24,28.96174
2021-08-25,35.79234
2021-08-26,37.70491
2021-08-27,25.95628
2021-08-28,18.30601
2021-08-29,20.4918
2021-08-30,31.96721
2021-08-31,29.50819
2021-09-01,35.2459
2021-09-02,30.60109
2021-09-03,26.2295
2021-09-04,16.12021
2021-09-05,16.39344
2021-09-06,35.2459
2021-09-07,37.15846
2021-09-08,33.0601
2021-09-09,27.04918
2021-09-10,28.68852
2021-09-11,12.29508
2021-09-12,14.20765
2021-09-13,26.77595
2021-09-14,28.96174
2021-09-15,31.96721
2021-09-16,25.68306
2021-09-17,25.40983
2021-09-18,12.29508
2021-09-19,10.10928
2021-09-20,11.4754
2021-09-21,9.28961
2021-09-22,17.75956
2021-09-23,35.79234
2021-09-24,25.13661
2021-09-25,12.02185
2021-09-26,12.84153
2021-09-27,30.32786
2021-09-28,23.22404
2021-09-29,24.31693
2021-09-30,26.50273
2021-10-01,18.57923
2021-10-02,13.11475
2021-10-03,13.11475
2021-10-04,11.4754
2021-10-05,23.22404
2021-10-06,25.13661
2021-10-07,24.86338
2021-10-08,25.95628
2021-10-09,13.93442
2021-10-10,10.92896
2021-10-11,15.57377
2021-10-12,27.59562
2021-10-13,28.14207
2021-10-14,27.04918
2021-10-15,25.95628
2021-10-16,10.38251
2021-10-17,9.83606
2021-10-18,25.40983
2021-10-19,24.31693
2021-10-20,19.12568
2021-10-21,28.68852
2021-10-22,28.14207
2021-10-23,11.74863
2021-10-24,16.39344
2021-10-25,34.97267
2021-10-26,31.96721
2021-10-27,26.77595
2021-10-28,25.68306
2021-10-29,21.85792
2021-10-30,10.10928
2021-10-31,16.12021
2021-11-01,25.13661
2021-11-02,27.86885
2021-11-03,23.22404
2021-11-04,17.48633
2021-11-05,24.86338
2021-11-06,8.19672
2021-11-07,13.6612
2021-11-08,27.3224
2021-11-09,27.3224
2021-11-10,22.13114
2021-11-11,26.50273
2021-11-12,23.49726
2021-11-13,11.20218
2021-11-14,12.84153
2021-11-15,31.96721
2021-11-16,30.05464
2021-11-17,26.77595
2021-11-18,27.04918
2021-11-19,22.40437
2021-11-20,13.6612
2021-11-21,17.48633
2021-11-22,32.78688
2021-11-23,28.96174
2021-11-24,33.87978
2021-11-25,28.96174
2021-11-26,25.13661
2021-11-27,12.84153
2021-11-28,14.75409
2021-11-29,29.23497
2021-11-30,30.32786
2021-12-01,36.88524
2021-12-02,31.42076
2021-12-03,28.68852
2021-12-04,18.57923
2021-12-05,16.39344
2021-12-06,28.14207
2021-12-07,32.51366
2021-12-08,30.60109
2021-12-09,29.50819
2021-12-10,27.59562
2021-12-11,18.03278
2021-12-12,16.93989
2021-12-13,35.2459
2021-12-14,29.78142
2021-12-15,30.05464
2021-12-16,34.153
2021-12-17,21.31147
2021-12-18,14.75409
2021-12-19,17.21311
2021-12-20,35.79234
2021-12-21,27.3224
2021-12-22,23.77049
2021-12-23,28.4153
2021-12-24,24.31693
2021-12-25,7.37704
2021-12-26,14.20765
2021-12-27,36.33879
2021-12-28,33.33333
2021-12-29,38.25136
2021-12-30,32.24043
2021-12-31,31.96721
2022-01-01,22.13114
2022-01-02,23.22404
2022-01-03,47.54098
2022-01-04,40.16393
2022-01-05,36.88524
2022-01-06,30.87431
2022-01-07,30.60109
2022-01-08,21.85792
2022-01-09,17.21311
2022-01-10,42.89617
2022-01-11,36.33879
2022-01-12,39.89071
2022-01-13,37.70491
2022-01-14,29.23497
2022-01-15,24.04371
2022-01-16,28.68852
2022-01-17,92.34972
2022-01-18,100.0
2022-01-19,57.65027
2022-01-20,39.61748
2022-01-21,42.34972
2022-01-22,13.38797
2022-01-23,23.49726
2022-01-24,40.16393
2022-01-25,43.98907
2022-01-26,33.33333
2022-01-27,35.51912
2022-01-28,36.06557
2022-01-29,18.85245
2022-01-30,14.75409
2022-01-31,15.30054
2022-02-01,25.13661
2022-02-02,27.86885
2022-02-03,53.00546
2022-02-04,40.16393
2022-02-05,23.22404
2022-02-06,21.85792
2022-02-07,41.80327
2022-02-08,33.33333
2022-02-09,39.61748
2022-02-10,37.43169
2022-02-11,36.06557
2022-02-12,15.30054
2022-02-13,22.13114
2022-02-14,38.52459
2022-02-15,37.43169
2022-02-16,36.33879
2022-02-17,42.34972
2022-02-18,32.51366
2022-02-19,15.02732
2022-02-20,20.4918
2022-02-21,62.5683
2022-02-22,59.83606
2022-02-23,60.65573
2022-02-24,53.55191
2022-02-25,57.37704
2022-02-26,21.85792
2022-02-27,15.84699
2022-02-28,59.56284
2022-03-01,27.86885
2022-03-02,47.26775
2022-03-03,49.45355
2022-03-04,35.79234
2022-03-05,16.12021
2022-03-06,22.13114
2022-03-07,34.42622
2022-03-08,34.69945
2022-03-09,12.5683
2022-03-10,26.2295
2022-03-11,31.42076
2022-03-12,11.4754
2022-03-13,15.30054
2022-03-14,29.78142
2022-03-15,30.05464
2022-03-16,26.77595
2022-03-17,28.68852
2022-03-18,25.13661
2022-03-19,12.02185
2022-03-20,21.03825
2022-03-21,23.49726
2022-03-22,26.50273
2022-03-23,28.68852
2022-03-24,30.05464
2022-03-25,31.69398
2022-03-26,15.02732
2022-03-27,15.30054
2022-03-28,27.59562
2022-03-29,30.87431
2022-03-30,30.32786
2022-03-31,30.32786
2022-04-01,22.40437
2022-04-02,10.92896
2022-04-03,10.92896
2022-04-04,24.86338
2022-04-05,23.49726
2022-04-06,27.59562
2022-04-07,22.67759
2022-04-08,24.86338
2022-04-09,7.10382
2022-04-10,13.38797
2022-04-11,24.59016
2022-04-12,22.67759
2022-04-13,23.49726
2022-04-14,24.31693
2022-04-15,19.94535
2022-04-16,11.74863
2022-04-17,10.38251
2022-04-18,23.77049
2022-04-19,32.78688
2022-04-20,22.40437
2022-04-21,19.12568
2022-04-22,22.95081
2022-04-23,8.19672
2022-04-24,9.56284
2022-04-25,26.77595
2022-04-26,22.40437
2022-04-27,27.3224
2022-04-28,27.59562
2022-04-29,22.13114
2022-04-30,9.56284
2022-05-01,13.93442
2022-05-02,28.4153
2022-05-03,21.03825
2022-05-04,22.67759
2022-05-05,12.84153
2022-05-06,26.50273
2022-05-07,10.10928
2022-05-08,12.5683
2022-05-09,28.14207
2022-05-10,23.49726
2022-05-11,28.68852
2022-05-12,29.50819
2022-05-13,20.76502
2022-05-14,7.65027
2022-05-15,7.10382
2022-05-16,28.96174
2022-05-17,27.04918
2022-05-18,22.13114
2022-05-19,25.40983
2022-05-20,19.3989
2022-05-21,7.37704
2022-05-22,12.84153
2022-05-23,24.31693
2022-05-24,27.59562
2022-05-25,23.77049
2022-05-26,24.59016
2022-05-27,20.76502
2022-05-28,13.93442
2022-05-29,13.38797
2022-05-30,28.4153
2022-05-31,25.13661
2022-06-01,16.12021
2022-06-02,27.59562
2022-06-03,27.86885
2022-06-04,12.29508
2022-06-05,9.01639
2022-06-06,8.46994
2022-06-07,25.40983
2022-06-08,22.95081
2022-06-09,23.22404
2022-06-10,21.31147
2022-06-11,10.38251
2022-06-12,10.92896
2022-06-13,31.96721
2022-06-14,23.77049
2022-06-15,25.40983
2022-06-16,25.95628
2022-06-17,18.85245
2022-06-18,15.02732
2022-06-19,7.10382
2022-06-20,30.87431
2022-06-21,31.42076
2022-06-22,20.76502
2022-06-23,24.59016
2022-06-24,19.94535
2022-06-25,10.92896
2022-06-26,8.46994
2022-06-27,31.42076
2022-06-28,23.22404
2022-06-29,21.58469
2022-06-30,26.2295
2022-07-01,21.03825
2022-07-02,9.83606
2022-07-03,12.02185
2022-07-04,21.58469
2022-07-05,21.31147
2022-07-06,22.67759
2022-07-07,30.05464
2022-07-08,18.85245
2022-07-09,8.74316
2022-07-10,11.4754
2022-07-11,23.77049
2022-07-12,20.4918
2022-07-13,24.59016
2022-07-14,23.77049
2022-07-15,22.40437
2022-07-16,9.56284
2022-07-17,11.4754
2022-07-18,27.3224
2022-07-19,26.50273
2022-07-20,24.59016
2022-07-21,28.68852
2022-07-22,21.03825
2022-07-23,9.28961
2022-07-24,10.38251
2022-07-25,33.33333
2022-07-26,29.50819
2022-07-27,25.95628
2022-07-28,28.14207
2022-07-29,16.93989
2022-07-30,13.6612
2022-07-31,11.4754
2022-08-01,27.3224
2022-08-02,24.04371
2022-08-03,25.40983
2022-08-04,22.67759
2022-08-05,21.03825
2022-08-06,11.4754
2022-08-07,9.83606
2022-08-08,22.67759
2022-08-09,16.66666
2022-08-10,28.96174
2022-08-11,24.59016
2022-08-12,21.58469
2022-08-13,11.74863
2022-08-14,10.65573
2022-08-15,11.20218
2022-08-16,27.86885
2022-08-17,25.13661
2022-08-18,25.68306
2022-08-19,25.13661
2022-08-20,13.6612
2022-08-21,6.8306
2022-08-22,28.14207
2022-08-23,27.3224
2022-08-24,27.3224
2022-08-25,24.04371
2022-08-26,22.95081
2022-08-27,12.02185
2022-08-28,13.38797
2022-08-29,22.95081
2022-08-30,20.4918
2022-08-31,24.59016
2022-09-01,27.59562
2022-09-02,19.12568
2022-09-03,11.4754
2022-09-04,9.83606
2022-09-05,20.76502
2022-09-06,23.49726
2022-09-07,23.49726
2022-09-08,20.21857
2022-09-09,8.74316
2022-09-10,9.01639
2022-09-11,12.5683
2022-09-12,12.5683
2022-09-13,27.3224
2022-09-14,27.3224
2022-09-15,22.67759
2022-09-16,24.04371
2022-09-17,11.4754
2022-09-18,13.11475
2022-09-19,29.50819
2022-09-20,20.4918
2022-09-21,24.86338
2022-09-22,19.94535
2022-09-23,19.3989
2022-09-24,7.65027
2022-09-25,10.65573
2022-09-26,20.4918
2022-09-27,21.03825
2022-09-28,21.31147
2022-09-29,33.60655
2022-09-30,28.68852
2022-10-01,11.74863
2022-10-02,8.19672
2022-10-03,10.65573
2022-10-04,34.97267
2022-10-05,28.4153
2022-10-06,34.69945
2022-10-07,22.95081
2022-10-08,13.38797
2022-10-09,11.20218
2022-10-10,12.84153
2022-10-11,27.04918
2022-10-12,27.59562
2022-10-13,31.14754
2022-10-14,24.04371
2022-10-15,15.57377
2022-10-16,17.75956
2022-10-17,29.78142
2022-10-18,27.86885
2022-10-19,28.68852
2022-10-20,30.05464
2022-10-21,24.04371
2022-10-22,13.38797
2022-10-23,13.93442
2022-10-24,31.69398
2022-10-25,36.33879
2022-10-26,30.60109
2022-10-27,24.86338
2022-10-28,26.50273
2022-10-29,12.84153
2022-10-30,15.02732
2022-10-31,26.2295
2022-11-01,27.86885
2022-11-02,25.40983
2022-11-03,30.05464
2022-11-04,21.58469
2022-11-05,10.38251
2022-11-06,10.10928
2022-11-07,27.3224
2022-11-08,28.4153
2022-11-09,27.3224
2022-11-10,28.96174
2022-11-11,24.86338
2022-11-12,9.56284
2022-11-13,10.92896
2022-11-14,25.95628
2022-11-15,29.23497
2022-11-16,32.78688
2022-11-17,25.95628
2022-11-18,22.13114
2022-11-19,9.28961
2022-11-20,14.48087
2022-11-21,33.60655
2022-11-22,27.04918
2022-11-23,31.42076
2022-11-24,30.60109
2022-11-25,24.86338
2022-11-26,12.84153
2022-11-27,15.02732
2022-11-28,28.68852
2022-11-29,26.77595
2022-11-30,21.58469
2022-12-01,30.60109
2022-12-02,24.86338
2022-12-03,9.56284
2022-12-04,13.6612
2022-12-05,28.96174
2022-12-06,26.50273
2022-12-07,27.04918
2022-12-08,31.14754
2022-12-09,26.50273
2022-12-10,14.20765
2022-12-11,9.28961
2022-12-12,27.86885
2022-12-13,24.31693
2022-12-14,26.2295
2022-12-15,25.40983
2022-12-16,23.77049
2022-12-17,13.93442
2022-12-18,13.6612
2022-12-19,27.86885
2022-12-20,27.04918
2022-12-21,25.95628
2022-12-22,28.14207
2022-12-23,23.22404
2022-12-24,15.02732
2022-12-25,12.5683
2022-12-26,35.51912
2022-12-27,33.60655
2022-12-28,37.97814
2022-12-29,39.07103
2022-12-30,30.32786
2022-12-31,16.39344
2023-01-01,13.11475
2023-01-02,36.88524
2023-01-03,31.96721
2023-01-04,37.97814
2023-01-05,33.87978
2023-01-06,33.33333
2023-01-07,18.30601
2023-01-08,20.4918
2023-01-09,33.0601
2023-01-10,40.71038
2023-01-11,35.79234
2023-01-12,39.07103
2023-01-13,29.23497
2023-01-14,15.57377
2023-01-15,16.12021
2023-01-16,33.33333
2023-01-17,32.24043
2023-01-18,36.61202
2023-01-19,31.69398
2023-01-20,33.87978
2023-01-21,14.48087
2023-01-22,15.02732
2023-01-23,20.76502
2023-01-24,20.4918
2023-01-25,50.27322
2023-01-26,48.36065
2023-01-27,36.61202
2023-01-28,17.75956
2023-01-29,14.20765
2023-01-30,43.98907
2023-01-31,40.71038
2023-02-01,34.42622
2023-02-02,37.15846
2023-02-03,37.15846
2023-02-04,12.84153
2023-02-05,15.57377
2023-02-06,43.44262
2023-02-07,43.44262
2023-02-08,35.51912
2023-02-09,25.13661
2023-02-10,36.61202
2023-02-11,19.12568
2023-02-12,14.75409
2023-02-13,28.68852
2023-02-14,29.50819
2023-02-15,37.15846
2023-02-16,30.60109
2023-02-17,29.50819
2023-02-18,18.85245
2023-02-19,16.66666
2023-02-20,37.97814
2023-02-21,34.97267
2023-02-22,36.33879
2023-02-23,33.0601
2023-02-24,37.15846
2023-02-25,12.84153
2023-02-26,17.48633
2023-02-27,40.43715
2023-02-28,43.16939
2023-03-01,28.14207
2023-03-02,41.25683
2023-03-03,34.153
2023-03-04,15.30054
2023-03-05,19.12568
2023-03-06,36.06557
2023-03-07,34.97267
2023-03-08,37.97814
2023-03-09,36.06557
2023-03-10,32.24043
2023-03-11,12.84153
2023-03-12,20.76502
2023-03-13,39.61748
2023-03-14,33.87978
2023-03-15,28.14207
2023-03-16,32.78688
2023-03-17,22.95081
2023-03-18,13.93442
2023-03-19,12.84153
2023-03-20,33.0601
2023-03-21,33.87978
2023-03-22,32.78688
2023-03-23,34.97267
2023-03-24,27.86885
2023-03-25,16.39344
2023-03-26,14.75409
2023-03-27,32.24043
2023-03-28,27.04918
2023-03-29,27.59562
2023-03-30,25.68306
2023-03-31,21.85792
2023-04-01,12.84153
2023-04-02,10.92896
2023-04-03,27.59562
2023-04-04,24.86338
2023-04-05,27.59562
2023-04-06,26.77595
2023-04-07,25.13661
2023-04-08,13.11475
2023-04-09,15.30054
2023-04-10,33.60655
2023-04-11,29.78142
2023-04-12,25.95628
2023-04-13,24.86338
2023-04-14,31.14754
2023-04-15,10.38251
2023-04-16,12.5683
2023-04-17,27.3224
2023-04-18,28.4153
2023-04-19,27.04918
2023-04-20,33.0601
2023-04-21,23.22404
2023-04-22,12.29508
2023-04-23,11.20218
2023-04-24,32.24043
2023-04-25,27.59562
2023-04-26,28.96174
2023-04-27,25.13661
2023-04-28,18.85245
2023-04-29,10.38251
2023-04-30,9.56284
2023-05-01,22.67759
2023-05-02,30.87431
2023-05-03,28.68852
2023-05-04,24.31693
2023-05-05,16.93989
2023-05-06,11.74863
2023-05-07,12.29508
2023-05-08,31.69398
2023-05-09,27.86885
2023-05-10,31.14754
2023-05-11,28.96174
2023-05-12,29.23497
2023-05-13,7.37704
2023-05-14,15.84699
2023-05-15,27.04918
2023-05-16,30.60109
2023-05-17,28.14207
2023-05-18,30.87431
2023-05-19,26.50273
2023-05-20,7.65027
2023-05-21,11.4754
2023-05-22,28.14207
2023-05-23,30.60109
2023-05-24,23.22404
2023-05-25,23.22404
2023-05-26,23.49726
2023-05-27,11.20218
2023-05-28,6.8306
2023-05-29,12.02185
