date,유병자실비보험
2021-04-02,35.20782
2021-04-03,20.04889
2021-04-04,17.97066
2021-04-05,40.46454
2021-04-06,38.3863
2021-04-07,37.40831
2021-04-08,37.28606
2021-04-09,39.97555
2021-04-10,22.49388
2021-04-11,14.79217
2021-04-12,37.65281
2021-04-13,34.96332
2021-04-14,35.81907
2021-04-15,36.67481
2021-04-16,40.83129
2021-04-17,21.63814
2021-04-18,16.62591
2021-04-19,38.75305
2021-04-20,43.15403
2021-04-21,39.3643
2021-04-22,35.45232
2021-04-23,33.74083
2021-04-24,21.76039
2021-04-25,21.76039
2021-04-26,41.56479
2021-04-27,34.47432
2021-04-28,38.75305
2021-04-29,47.67726
2021-04-30,31.41809
2021-05-01,18.3374
2021-05-02,17.23716
2021-05-03,32.88508
2021-05-04,40.09779
2021-05-05,21.88264
2021-05-06,44.13202
2021-05-07,36.18581
2021-05-08,23.22738
2021-05-09,23.22738
2021-05-10,47.43276
2021-05-11,41.93154
2021-05-12,33.98533
2021-05-13,36.06356
2021-05-14,36.30806
2021-05-15,19.5599
2021-05-16,18.70415
2021-05-17,47.79951
2021-05-18,42.42053
2021-05-19,23.34963
2021-05-20,38.50855
2021-05-21,40.34229
2021-05-22,27.99511
2021-05-23,20.41564
2021-05-24,44.25427
2021-05-25,48.2885
2021-05-26,52.56723
2021-05-27,46.08801
2021-05-28,41.93154
2021-05-29,22.73838
2021-05-30,27.26161
2021-05-31,52.07823
2021-06-01,44.13202
2021-06-02,43.39853
2021-06-03,41.93154
2021-06-04,38.01955
2021-06-05,23.22738
2021-06-06,21.88264
2021-06-07,38.99755
2021-06-08,45.59902
2021-06-09,48.41075
2021-06-10,49.511
2021-06-11,49.511
2021-06-12,26.89486
2021-06-13,23.83863
2021-06-14,49.63325
2021-06-15,56.60146
2021-06-16,52.07823
2021-06-17,48.7775
2021-06-18,51.10024
2021-06-19,24.81662
2021-06-20,21.51589
2021-06-21,47.92176
2021-06-22,56.35696
2021-06-23,59.6577
2021-06-24,62.71393
2021-06-25,63.93643
2021-06-26,29.58435
2021-06-27,28.9731
2021-06-28,58.55745
2021-06-29,84.10757
2021-06-30,100.0
2021-07-01,32.64058
2021-07-02,32.64058
2021-07-03,22.12713
2021-07-04,14.66992
2021-07-05,28.11735
2021-07-06,33.61858
2021-07-07,32.27383
2021-07-08,32.39608
2021-07-09,30.68459
2021-07-10,16.99266
2021-07-11,14.18092
2021-07-12,29.33985
2021-07-13,30.19559
2021-07-14,32.76283
2021-07-15,34.22982
2021-07-16,33.98533
2021-07-17,13.20293
2021-07-18,15.28117
2021-07-19,37.28606
2021-07-20,33.25183
2021-07-21,26.16136
2021-07-22,33.12958
2021-07-23,28.9731
2021-07-24,16.99266
2021-07-25,15.40342
2021-07-26,27.75061
2021-07-27,27.26161
2021-07-28,31.29584
2021-07-29,35.45232
2021-07-30,22.00488
2021-07-31,19.3154
2021-08-01,12.95843
2021-08-02,26.65036
2021-08-03,39.6088
2021-08-04,31.29584
2021-08-05,33.49633
2021-08-06,27.99511
2021-08-07,19.3154
2021-08-08,13.93643
2021-08-09,33.37408
2021-08-10,35.45232
2021-08-11,32.51833
2021-08-12,40.83129
2021-08-13,35.20782
2021-08-14,19.19315
2021-08-15,16.25916
2021-08-16,20.53789
2021-08-17,33.98533
2021-08-18,36.67481
2021-08-19,37.16381
2021-08-20,41.44254
2021-08-21,21.27139
2021-08-22,17.72616
2021-08-23,35.20782
2021-08-24,36.67481
2021-08-25,37.89731
2021-08-26,32.88508
2021-08-27,30.68459
2021-08-28,23.71638
2021-08-29,14.66992
2021-08-30,34.59657
2021-08-31,36.30806
2021-09-01,35.08557
2021-09-02,39.8533
2021-09-03,31.29584
2021-09-04,17.11491
2021-09-05,21.27139
2021-09-06,33.37408
2021-09-07,36.30806
2021-09-08,32.15158
2021-09-09,33.25183
2021-09-10,26.16136
2021-09-11,23.22738
2021-09-12,15.03667
2021-09-13,30.68459
2021-09-14,32.64058
2021-09-15,32.51833
2021-09-16,32.02933
2021-09-17,28.2396
2021-09-18,16.62591
2021-09-19,11.85819
2021-09-20,14.79217
2021-09-21,12.71393
2021-09-22,16.01466
2021-09-23,41.93154
2021-09-24,38.99755
2021-09-25,23.10513
2021-09-26,15.40342
2021-09-27,36.30806
2021-09-28,37.89731
2021-09-29,30.80684
2021-09-30,30.19559
2021-10-01,29.7066
2021-10-02,17.48166
2021-10-03,16.01466
2021-10-04,20.66014
2021-10-05,39.3643
2021-10-06,34.96332
2021-10-07,37.77506
2021-10-08,34.22982
2021-10-09,18.94865
2021-10-10,16.74816
2021-10-11,18.45965
2021-10-12,32.15158
2021-10-13,35.57457
2021-10-14,35.20782
2021-10-15,29.58435
2021-10-16,16.01466
2021-10-17,11.85819
2021-10-18,34.47432
2021-10-19,30.31784
2021-10-20,29.82885
2021-10-21,32.15158
2021-10-22,23.71638
2021-10-23,12.95843
2021-10-24,13.20293
2021-10-25,26.28361
2021-10-26,32.76283
2021-10-27,33.25183
2021-10-28,26.52811
2021-10-29,30.92909
2021-10-30,12.46943
2021-10-31,15.28117
2021-11-01,28.4841
2021-11-02,35.81907
2021-11-03,34.59657
2021-11-04,26.77261
2021-11-05,30.31784
2021-11-06,16.38141
2021-11-07,15.28117
2021-11-08,31.17359
2021-11-09,40.09779
2021-11-10,28.36185
2021-11-11,32.02933
2021-11-12,29.9511
2021-11-13,14.91442
2021-11-14,14.18092
2021-11-15,29.7066
2021-11-16,33.37408
2021-11-17,29.58435
2021-11-18,31.78484
2021-11-19,27.38386
2021-11-20,15.77017
2021-11-21,13.44743
2021-11-22,32.51833
2021-11-23,35.94132
2021-11-24,29.33985
2021-11-25,35.69682
2021-11-26,29.09535
2021-11-27,13.69193
2021-11-28,16.01466
2021-11-29,33.98533
2021-11-30,33.37408
2021-12-01,30.19559
2021-12-02,30.07334
2021-12-03,31.05134
2021-12-04,17.35941
2021-12-05,16.74816
2021-12-06,32.51833
2021-12-07,32.02933
2021-12-08,33.98533
2021-12-09,33.61858
2021-12-10,30.07334
2021-12-11,17.84841
2021-12-12,16.38141
2021-12-13,35.45232
2021-12-14,40.95354
2021-12-15,33.00733
2021-12-16,38.99755
2021-12-17,32.02933
2021-12-18,14.18092
2021-12-19,15.03667
2021-12-20,34.10757
2021-12-21,34.59657
2021-12-22,30.80684
2021-12-23,35.20782
2021-12-24,28.85085
2021-12-25,15.03667
2021-12-26,17.11491
2021-12-27,37.28606
2021-12-28,38.3863
2021-12-29,32.88508
2021-12-30,29.7066
2021-12-31,29.33985
2022-01-01,16.38141
2022-01-02,12.95843
2022-01-03,29.33985
2022-01-04,28.9731
2022-01-05,31.05134
2022-01-06,34.59657
2022-01-07,26.40586
2022-01-08,18.3374
2022-01-09,16.38141
2022-01-10,34.35207
2022-01-11,37.16381
2022-01-12,36.43031
2022-01-13,32.02933
2022-01-14,30.80684
2022-01-15,21.27139
2022-01-16,17.11491
2022-01-17,30.56234
2022-01-18,28.4841
2022-01-19,28.60635
2022-01-20,33.86308
2022-01-21,31.54034
2022-01-22,17.84841
2022-01-23,18.70415
2022-01-24,27.50611
2022-01-25,33.49633
2022-01-26,32.02933
2022-01-27,29.09535
2022-01-28,26.77261
2022-01-29,14.79217
2022-01-30,9.04645
2022-01-31,14.05867
2022-02-01,18.21515
2022-02-02,17.48166
2022-02-03,33.00733
2022-02-04,36.91931
2022-02-05,21.76039
2022-02-06,19.43765
2022-02-07,32.27383
2022-02-08,38.99755
2022-02-09,31.17359
2022-02-10,27.99511
2022-02-11,34.96332
2022-02-12,19.19315
2022-02-13,18.8264
2022-02-14,34.35207
2022-02-15,32.27383
2022-02-16,34.22982
2022-02-17,32.64058
2022-02-18,30.68459
2022-02-19,14.79217
2022-02-20,17.11491
2022-02-21,39.1198
2022-02-22,32.88508
2022-02-23,29.4621
2022-02-24,27.38386
2022-02-25,25.55012
2022-02-26,18.0929
2022-02-27,17.23716
2022-02-28,29.4621
2022-03-01,16.62591
2022-03-02,29.2176
2022-03-03,29.4621
2022-03-04,32.76283
2022-03-05,16.74816
2022-03-06,15.52567
2022-03-07,27.50611
2022-03-08,31.54034
2022-03-09,15.40342
2022-03-10,28.2396
2022-03-11,20.66014
2022-03-12,16.38141
2022-03-13,14.54767
2022-03-14,27.26161
2022-03-15,29.33985
2022-03-16,29.82885
2022-03-17,32.51833
2022-03-18,30.07334
2022-03-19,15.89242
2022-03-20,14.05867
2022-03-21,30.68459
2022-03-22,31.05134
2022-03-23,35.69682
2022-03-24,25.67237
2022-03-25,27.75061
2022-03-26,20.90464
2022-03-27,11.00244
2022-03-28,29.4621
2022-03-29,35.33007
2022-03-30,41.93154
2022-03-31,30.31784
2022-04-01,24.20537
2022-04-02,12.46943
2022-04-03,13.81418
2022-04-04,24.20537
2022-04-05,24.93887
2022-04-06,26.16136
2022-04-07,28.9731
2022-04-08,24.20537
2022-04-09,16.99266
2022-04-10,14.42542
2022-04-11,33.86308
2022-04-12,27.13936
2022-04-13,33.61858
2022-04-14,33.74083
2022-04-15,27.01711
2022-04-16,14.91442
2022-04-17,11.61369
2022-04-18,27.13936
2022-04-19,35.57457
2022-04-20,26.89486
2022-04-21,28.85085
2022-04-22,25.30562
2022-04-23,17.60391
2022-04-24,12.10268
2022-04-25,31.54034
2022-04-26,29.82885
2022-04-27,32.02933
2022-04-28,26.28361
2022-04-29,23.22738
2022-04-30,14.18092
2022-05-01,12.83618
2022-05-02,28.4841
2022-05-03,31.54034
2022-05-04,29.7066
2022-05-05,13.69193
2022-05-06,25.30562
2022-05-07,15.15892
2022-05-08,16.01466
2022-05-09,37.28606
2022-05-10,29.82885
2022-05-11,31.29584
2022-05-12,30.31784
2022-05-13,29.7066
2022-05-14,17.11491
2022-05-15,11.98044
2022-05-16,38.3863
2022-05-17,33.61858
2022-05-18,30.07334
2022-05-19,34.96332
2022-05-20,29.58435
2022-05-21,14.18092
2022-05-22,19.68215
2022-05-23,31.66259
2022-05-24,32.39608
2022-05-25,34.47432
2022-05-26,26.16136
2022-05-27,30.44009
2022-05-28,16.25916
2022-05-29,13.20293
2022-05-30,30.19559
2022-05-31,26.77261
2022-06-01,22.98288
2022-06-02,24.08312
2022-06-03,31.17359
2022-06-04,18.94865
2022-06-05,12.22493
2022-06-06,16.50366
2022-06-07,28.60635
2022-06-08,32.51833
2022-06-09,33.49633
2022-06-10,30.80684
2022-06-11,16.62591
2022-06-12,16.13691
2022-06-13,30.68459
2022-06-14,31.54034
2022-06-15,31.66259
2022-06-16,28.85085
2022-06-17,30.19559
2022-06-18,17.11491
2022-06-19,18.8264
2022-06-20,35.57457
2022-06-21,34.59657
2022-06-22,29.82885
2022-06-23,32.39608
2022-06-24,27.26161
2022-06-25,15.52567
2022-06-26,12.59168
2022-06-27,32.27383
2022-06-28,28.60635
2022-06-29,28.36185
2022-06-30,27.26161
2022-07-01,20.29339
2022-07-02,15.03667
2022-07-03,10.39119
2022-07-04,27.26161
2022-07-05,34.10757
2022-07-06,31.41809
2022-07-07,29.33985
2022-07-08,21.76039
2022-07-09,17.60391
2022-07-10,12.46943
2022-07-11,34.47432
2022-07-12,29.2176
2022-07-13,26.40586
2022-07-14,27.75061
2022-07-15,28.60635
2022-07-16,15.15892
2022-07-17,11.49144
2022-07-18,25.79462
2022-07-19,28.60635
2022-07-20,29.4621
2022-07-21,27.26161
2022-07-22,29.33985
2022-07-23,12.95843
2022-07-24,10.51344
2022-07-25,27.13936
2022-07-26,28.4841
2022-07-27,27.13936
2022-07-28,30.19559
2022-07-29,21.63814
2022-07-30,10.88019
2022-07-31,10.63569
2022-08-01,25.91687
2022-08-02,28.2396
2022-08-03,24.44987
2022-08-04,21.27139
2022-08-05,25.06112
2022-08-06,16.13691
2022-08-07,10.75794
2022-08-08,30.44009
2022-08-09,25.18337
2022-08-10,28.36185
2022-08-11,27.13936
2022-08-12,27.87286
2022-08-13,15.40342
2022-08-14,12.22493
2022-08-15,12.59168
2022-08-16,29.7066
2022-08-17,25.67237
2022-08-18,26.77261
2022-08-19,28.11735
2022-08-20,14.91442
2022-08-21,15.03667
2022-08-22,29.33985
2022-08-23,34.71882
2022-08-24,28.2396
2022-08-25,28.4841
2022-08-26,25.79462
2022-08-27,11.36919
2022-08-28,13.20293
2022-08-29,23.10513
2022-08-30,32.27383
2022-08-31,29.2176
2022-09-01,26.89486
2022-09-02,21.76039
2022-09-03,13.69193
2022-09-04,12.59168
2022-09-05,26.03911
2022-09-06,23.10513
2022-09-07,26.40586
2022-09-08,17.84841
2022-09-09,12.71393
2022-09-10,9.6577
2022-09-11,11.98044
2022-09-12,15.15892
2022-09-13,32.02933
2022-09-14,34.10757
2022-09-15,35.94132
2022-09-16,32.39608
2022-09-17,17.11491
2022-09-18,16.25916
2022-09-19,32.15158
2022-09-20,35.20782
2022-09-21,34.59657
2022-09-22,49.38875
2022-09-23,42.54278
2022-09-24,22.49388
2022-09-25,14.79217
2022-09-26,30.92909
2022-09-27,29.4621
2022-09-28,27.87286
2022-09-29,28.9731
2022-09-30,27.75061
2022-10-01,17.23716
2022-10-02,9.29095
2022-10-03,13.69193
2022-10-04,26.03911
2022-10-05,24.32762
2022-10-06,24.81662
2022-10-07,23.59413
2022-10-08,17.11491
2022-10-09,11.12469
2022-10-10,12.34718
2022-10-11,24.69437
2022-10-12,23.22738
2022-10-13,25.30562
2022-10-14,26.28361
2022-10-15,17.11491
2022-10-16,11.85819
2022-10-17,28.11735
2022-10-18,29.4621
2022-10-19,24.20537
2022-10-20,21.88264
2022-10-21,22.37163
2022-10-22,13.32518
2022-10-23,13.20293
2022-10-24,29.33985
2022-10-25,27.26161
2022-10-26,33.37408
2022-10-27,27.99511
2022-10-28,27.01711
2022-10-29,14.91442
2022-10-30,12.10268
2022-10-31,26.65036
2022-11-01,22.49388
2022-11-02,25.79462
2022-11-03,26.28361
2022-11-04,25.30562
2022-11-05,12.59168
2022-11-06,10.88019
2022-11-07,27.75061
2022-11-08,25.67237
2022-11-09,27.13936
2022-11-10,29.7066
2022-11-11,26.40586
2022-11-12,13.69193
2022-11-13,11.12469
2022-11-14,23.47188
2022-11-15,31.90709
2022-11-16,29.82885
2022-11-17,26.89486
2022-11-18,25.30562
2022-11-19,12.59168
2022-11-20,12.83618
2022-11-21,26.03911
2022-11-22,28.85085
2022-11-23,27.38386
2022-11-24,25.91687
2022-11-25,27.62836
2022-11-26,15.03667
2022-11-27,10.63569
2022-11-28,22.61613
2022-11-29,25.42787
2022-11-30,25.42787
2022-12-01,27.50611
2022-12-02,20.66014
2022-12-03,10.63569
2022-12-04,14.18092
2022-12-05,27.38386
2022-12-06,26.03911
2022-12-07,33.25183
2022-12-08,29.4621
2022-12-09,25.91687
2022-12-10,14.91442
2022-12-11,13.93643
2022-12-12,27.26161
2022-12-13,30.92909
2022-12-14,28.2396
2022-12-15,29.4621
2022-12-16,23.83863
2022-12-17,12.59168
2022-12-18,17.35941
2022-12-19,28.9731
2022-12-20,39.24205
2022-12-21,32.64058
2022-12-22,29.9511
2022-12-23,25.06112
2022-12-24,15.40342
2022-12-25,16.38141
2022-12-26,25.79462
2022-12-27,31.78484
2022-12-28,31.54034
2022-12-29,34.96332
2022-12-30,23.96088
2022-12-31,13.56968
2023-01-01,14.91442
2023-01-02,26.03911
2023-01-03,26.52811
2023-01-04,30.07334
2023-01-05,27.50611
2023-01-06,24.69437
2023-01-07,16.01466
2023-01-08,15.89242
2023-01-09,34.59657
2023-01-10,35.33007
2023-01-11,28.9731
2023-01-12,27.01711
2023-01-13,29.4621
2023-01-14,17.23716
2023-01-15,19.43765
2023-01-16,27.75061
2023-01-17,31.29584
2023-01-18,30.19559
2023-01-19,27.26161
2023-01-20,23.10513
2023-01-21,12.95843
2023-01-22,15.52567
2023-01-23,18.21515
2023-01-24,19.3154
2023-01-25,31.78484
2023-01-26,29.2176
2023-01-27,34.96332
2023-01-28,20.90464
2023-01-29,13.93643
2023-01-30,34.47432
2023-01-31,32.27383
2023-02-01,29.7066
2023-02-02,30.07334
2023-02-03,35.33007
2023-02-04,21.27139
2023-02-05,17.97066
2023-02-06,32.02933
2023-02-07,37.53056
2023-02-08,35.81907
2023-02-09,41.32029
2023-02-10,30.19559
2023-02-11,19.68215
2023-02-12,16.87041
2023-02-13,33.86308
2023-02-14,42.17603
2023-02-15,31.90709
2023-02-16,31.05134
2023-02-17,28.11735
2023-02-18,18.0929
2023-02-19,19.19315
2023-02-20,34.96332
2023-02-21,31.05134
2023-02-22,35.81907
2023-02-23,30.31784
2023-02-24,28.9731
2023-02-25,16.13691
2023-02-26,17.23716
2023-02-27,29.4621
2023-02-28,30.44009
2023-03-01,18.5819
2023-03-02,25.06112
2023-03-03,27.01711
2023-03-04,16.87041
2023-03-05,17.23716
2023-03-06,29.33985
2023-03-07,28.36185
2023-03-08,32.15158
2023-03-09,25.30562
2023-03-10,20.78239
2023-03-11,12.10268
2023-03-12,16.38141
2023-03-13,28.11735
2023-03-14,25.18337
2023-03-15,29.7066
2023-03-16,29.33985
2023-03-17,24.08312
2023-03-18,16.99266
2023-03-19,14.30317
2023-03-20,30.56234
2023-03-21,30.31784
2023-03-22,30.80684
2023-03-23,30.31784
2023-03-24,28.60635
2023-03-25,16.13691
2023-03-26,14.91442
2023-03-27,29.09535
2023-03-28,33.25183
2023-03-29,33.61858
2023-03-30,32.02933
2023-03-31,23.10513
2023-04-01,13.81418
2023-04-02,16.13691
2023-04-03,27.01711
2023-04-04,28.7286
2023-04-05,31.17359
2023-04-06,30.68459
2023-04-07,18.3374
2023-04-08,15.52567
2023-04-09,12.95843
2023-04-10,26.77261
2023-04-11,30.68459
2023-04-12,32.39608
2023-04-13,27.38386
2023-04-14,25.79462
2023-04-15,17.48166
2023-04-16,14.18092
2023-04-17,30.56234
2023-04-18,29.7066
2023-04-19,26.65036
2023-04-20,29.9511
2023-04-21,29.9511
2023-04-22,19.92665
2023-04-23,13.93643
2023-04-24,34.10757
2023-04-25,34.22982
2023-04-26,30.80684
2023-04-27,27.87286
2023-04-28,22.98288
2023-04-29,18.0929
2023-04-30,12.71393
2023-05-01,19.43765
2023-05-02,27.62836
2023-05-03,29.58435
2023-05-04,25.06112
2023-05-05,16.87041
2023-05-06,16.87041
2023-05-07,19.43765
2023-05-08,28.60635
2023-05-09,34.47432
2023-05-10,29.7066
2023-05-11,31.66259
2023-05-12,27.99511
2023-05-13,16.99266
2023-05-14,13.32518
2023-05-15,32.27383
2023-05-16,30.44009
2023-05-17,28.7286
2023-05-18,32.88508
2023-05-19,27.01711
2023-05-20,17.11491
2023-05-21,12.34718
2023-05-22,31.78484
2023-05-23,31.41809
2023-05-24,32.88508
2023-05-25,31.05134
2023-05-26,28.36185
2023-05-27,15.15892
2023-05-28,14.30317
2023-05-29,18.70415
