date,생명보험
2020-07-10,45.2166
2020-07-11,34.11552
2020-07-12,50.63176
2020-07-13,68.05054
2020-07-14,60.37906
2020-07-15,55.50541
2020-07-16,53.51985
2020-07-17,62.99638
2020-07-18,29.33212
2020-07-19,38.44765
2020-07-20,68.41155
2020-07-21,67.59927
2020-07-22,62.00361
2020-07-23,62.72563
2020-07-24,58.93501
2020-07-25,35.83032
2020-07-26,32.12996
2020-07-27,61.10108
2020-07-28,62.09386
2020-07-29,51.62454
2020-07-30,49.63898
2020-07-31,49.63898
2020-08-01,26.44404
2020-08-02,29.78339
2020-08-03,55.05415
2020-08-04,64.07942
2020-08-05,53.24909
2020-08-06,67.96028
2020-08-07,48.55595
2020-08-08,32.31046
2020-08-09,32.22021
2020-08-10,92.50902
2020-08-11,83.75451
2020-08-12,65.16245
2020-08-13,59.92779
2020-08-14,58.03249
2020-08-15,35.01805
2020-08-16,34.56678
2020-08-17,39.89169
2020-08-18,55.41516
2020-08-19,65.16245
2020-08-20,61.37184
2020-08-21,59.56678
2020-08-22,32.58122
2020-08-23,36.28158
2020-08-24,71.11913
2020-08-25,72.11191
2020-08-26,57.40072
2020-08-27,65.97472
2020-08-28,59.29602
2020-08-29,37.63537
2020-08-30,38.62815
2020-08-31,63.80866
2020-09-01,59.65703
2020-09-02,59.20577
2020-09-03,58.84476
2020-09-04,52.61732
2020-09-05,37.18411
2020-09-06,39.44043
2020-09-07,55.50541
2020-09-08,61.01083
2020-09-09,59.20577
2020-09-10,59.74729
2020-09-11,61.73285
2020-09-12,34.29602
2020-09-13,37.90613
2020-09-14,60.92057
2020-09-15,67.50902
2020-09-16,62.27436
2020-09-17,66.51624
2020-09-18,58.3935
2020-09-19,35.46931
2020-09-20,29.96389
2020-09-21,61.37184
2020-09-22,58.03249
2020-09-23,57.94223
2020-09-24,57.49097
2020-09-25,58.12274
2020-09-26,31.94945
2020-09-27,30.05415
2020-09-28,54.24187
2020-09-29,53.88086
2020-09-30,25.36101
2020-10-01,25.0
2020-10-02,25.27075
2020-10-03,29.51263
2020-10-04,34.11552
2020-10-05,61.55234
2020-10-06,60.55956
2020-10-07,60.92057
2020-10-08,54.06137
2020-10-09,36.8231
2020-10-10,31.04693
2020-10-11,34.83754
2020-10-12,58.574
2020-10-13,52.79783
2020-10-14,57.31046
2020-10-15,50.81227
2020-10-16,47.38267
2020-10-17,36.28158
2020-10-18,47.47292
2020-10-19,79.51263
2020-10-20,78.6101
2020-10-21,72.56317
2020-10-22,61.73285
2020-10-23,62.90613
2020-10-24,29.33212
2020-10-25,37.36462
2020-10-26,62.18411
2020-10-27,61.10108
2020-10-28,63.08664
2020-10-29,65.2527
2020-10-30,56.76895
2020-10-31,31.40794
2020-11-01,34.29602
2020-11-02,59.20577
2020-11-03,60.92057
2020-11-04,48.37545
2020-11-05,43.95306
2020-11-06,43.5018
2020-11-07,29.96389
2020-11-08,29.60288
2020-11-09,52.34657
2020-11-10,50.63176
2020-11-11,51.8953
2020-11-12,57.49097
2020-11-13,48.10469
2020-11-14,29.42238
2020-11-15,32.67148
2020-11-16,58.75451
2020-11-17,59.65703
2020-11-18,58.30324
2020-11-19,61.91335
2020-11-20,54.42238
2020-11-21,32.31046
2020-11-22,32.40072
2020-11-23,57.58122
2020-11-24,51.7148
2020-11-25,56.22743
2020-11-26,50.09025
2020-11-27,47.11191
2020-11-28,28.88086
2020-11-29,33.03249
2020-11-30,55.1444
2020-12-01,55.3249
2020-12-02,57.22021
2020-12-03,54.69314
2020-12-04,58.03249
2020-12-05,30.41516
2020-12-06,31.58844
2020-12-07,50.1805
2020-12-08,54.42238
2020-12-09,56.8592
2020-12-10,57.85198
2020-12-11,57.12996
2020-12-12,35.74007
2020-12-13,34.20577
2020-12-14,58.93501
2020-12-15,60.1083
2020-12-16,56.76895
2020-12-17,51.53429
2020-12-18,48.55595
2020-12-19,26.7148
2020-12-20,30.95667
2020-12-21,49.72924
2020-12-22,54.60288
2020-12-23,47.47292
2020-12-24,42.77978
2020-12-25,27.16606
2020-12-26,28.06859
2020-12-27,33.84476
2020-12-28,67.32851
2020-12-29,70.30685
2020-12-30,61.46209
2020-12-31,47.56317
2021-01-01,25.09025
2021-01-02,31.49819
2021-01-03,30.59566
2021-01-04,52.43682
2021-01-05,54.87364
2021-01-06,53.6101
2021-01-07,74.00722
2021-01-08,50.72202
2021-01-09,32.49097
2021-01-10,39.07942
2021-01-11,77.16606
2021-01-12,63.44765
2021-01-13,62.18411
2021-01-14,66.15523
2021-01-15,53.33935
2021-01-16,31.58844
2021-01-17,34.83754
2021-01-18,55.05415
2021-01-19,60.64981
2021-01-20,57.67148
2021-01-21,58.66425
2021-01-22,52.88808
2021-01-23,38.98916
2021-01-24,39.80144
2021-01-25,59.38628
2021-01-26,63.3574
2021-01-27,59.83754
2021-01-28,63.5379
2021-01-29,50.81227
2021-01-30,33.21299
2021-01-31,33.21299
2021-02-01,53.88086
2021-02-02,55.23465
2021-02-03,52.70758
2021-02-04,54.24187
2021-02-05,46.7509
2021-02-06,35.64981
2021-02-07,41.33574
2021-02-08,59.38628
2021-02-09,58.30324
2021-02-10,44.22382
2021-02-11,27.52707
2021-02-12,31.13718
2021-02-13,30.05415
2021-02-14,34.65703
2021-02-15,61.46209
2021-02-16,65.2527
2021-02-17,67.59927
2021-02-18,54.69314
2021-02-19,55.1444
2021-02-20,33.30324
2021-02-21,38.08664
2021-02-22,62.54512
2021-02-23,58.12274
2021-02-24,57.03971
2021-02-25,50.99277
2021-02-26,44.04332
2021-02-27,29.33212
2021-02-28,27.79783
2021-03-01,29.60288
2021-03-02,50.0
2021-03-03,44.31407
2021-03-04,48.10469
2021-03-05,38.80866
2021-03-06,26.53429
2021-03-07,31.04693
2021-03-08,57.94223
2021-03-09,61.01083
2021-03-10,49.81949
2021-03-11,51.53429
2021-03-12,55.68592
2021-03-13,26.8953
2021-03-14,26.7148
2021-03-15,53.33935
2021-03-16,55.05415
2021-03-17,56.22743
2021-03-18,62.99638
2021-03-19,60.83032
2021-03-20,38.62815
2021-03-21,35.19855
2021-03-22,58.48375
2021-03-23,53.88086
2021-03-24,66.87725
2021-03-25,98.4657
2021-03-26,66.87725
2021-03-27,28.24909
2021-03-28,31.94945
2021-03-29,71.66064
2021-03-30,59.56678
2021-03-31,56.58844
2021-04-01,54.06137
2021-04-02,47.38267
2021-04-03,28.4296
2021-04-04,33.84476
2021-04-05,50.81227
2021-04-06,56.8592
2021-04-07,45.57761
2021-04-08,57.76173
2021-04-09,55.50541
2021-04-10,29.06137
2021-04-11,35.55956
2021-04-12,60.2888
2021-04-13,54.60288
2021-04-14,53.33935
2021-04-15,52.70758
2021-04-16,51.98555
2021-04-17,28.88086
2021-04-18,34.11552
2021-04-19,65.2527
2021-04-20,69.22382
2021-04-21,62.36462
2021-04-22,52.70758
2021-04-23,47.02166
2021-04-24,29.96389
2021-04-25,29.96389
2021-04-26,48.19494
2021-04-27,47.38267
2021-04-28,55.59566
2021-04-29,50.99277
2021-04-30,43.95306
2021-05-01,26.8953
2021-05-02,32.12996
2021-05-03,56.13718
2021-05-04,53.6101
2021-05-05,33.30324
2021-05-06,49.09747
2021-05-07,46.7509
2021-05-08,33.75451
2021-05-09,35.83032
2021-05-10,65.88447
2021-05-11,71.02888
2021-05-12,56.8592
2021-05-13,62.00361
2021-05-14,49.00722
2021-05-15,28.15884
2021-05-16,29.06137
2021-05-17,52.25631
2021-05-18,46.57039
2021-05-19,34.83754
2021-05-20,46.9314
2021-05-21,45.93862
2021-05-22,26.53429
2021-05-23,28.79061
2021-05-24,52.61732
2021-05-25,58.84476
2021-05-26,58.21299
2021-05-27,56.31768
2021-05-28,57.67148
2021-05-29,31.22743
2021-05-30,31.76895
2021-05-31,53.4296
2021-06-01,47.65342
2021-06-02,50.45126
2021-06-03,56.6787
2021-06-04,46.48014
2021-06-05,32.12996
2021-06-06,32.67148
2021-06-07,56.94945
2021-06-08,69.40433
2021-06-09,66.9675
2021-06-10,67.77978
2021-06-11,64.16967
2021-06-12,34.74729
2021-06-13,32.67148
2021-06-14,55.95667
2021-06-15,62.99638
2021-06-16,54.87364
2021-06-17,49.27797
2021-06-18,49.63898
2021-06-19,28.88086
2021-06-20,32.31046
2021-06-21,58.75451
2021-06-22,52.97833
2021-06-23,57.85198
2021-06-24,55.3249
2021-06-25,51.62454
2021-06-26,31.58844
2021-06-27,32.12996
2021-06-28,54.60288
2021-06-29,62.72563
2021-06-30,57.58122
2021-07-01,52.61732
2021-07-02,42.23826
2021-07-03,23.28519
2021-07-04,27.52707
2021-07-05,56.04693
2021-07-06,47.74368
2021-07-07,46.66064
2021-07-08,53.97111
2021-07-09,45.0361
2021-07-10,22.02166
2021-07-11,25.72202
2021-07-12,50.90252
2021-07-13,52.79783
2021-07-14,43.32129
2021-07-15,43.68231
2021-07-16,38.5379
2021-07-17,26.80505
2021-07-18,25.1805
2021-07-19,45.57761
2021-07-20,42.41877
2021-07-21,48.6462
2021-07-22,43.59205
2021-07-23,35.74007
2021-07-24,24.54873
2021-07-25,30.68592
2021-07-26,49.63898
2021-07-27,42.87003
2021-07-28,43.86281
2021-07-29,40.0722
2021-07-30,40.16245
2021-07-31,22.65342
2021-08-01,28.15884
2021-08-02,42.14801
2021-08-03,42.59927
2021-08-04,46.20938
2021-08-05,51.08303
2021-08-06,41.51624
2021-08-07,29.60288
2021-08-08,30.23465
2021-08-09,49.27797
2021-08-10,58.12274
2021-08-11,61.10108
2021-08-12,58.48375
2021-08-13,51.44404
2021-08-14,32.58122
2021-08-15,29.15162
2021-08-16,37.90613
2021-08-17,55.05415
2021-08-18,51.35379
2021-08-19,50.99277
2021-08-20,48.6462
2021-08-21,31.76895
2021-08-22,27.79783
2021-08-23,49.63898
2021-08-24,55.05415
2021-08-25,56.04693
2021-08-26,54.96389
2021-08-27,48.73646
2021-08-28,29.24187
2021-08-29,31.94945
2021-08-30,58.48375
2021-08-31,56.94945
2021-09-01,48.19494
2021-09-02,47.02166
2021-09-03,44.40433
2021-09-04,27.34657
2021-09-05,33.93501
2021-09-06,59.02527
2021-09-07,48.01444
2021-09-08,47.38267
2021-09-09,54.24187
2021-09-10,42.87003
2021-09-11,30.23465
2021-09-12,33.3935
2021-09-13,53.15884
2021-09-14,50.0
2021-09-15,47.11191
2021-09-16,44.94584
2021-09-17,38.3574
2021-09-18,22.38267
2021-09-19,23.73646
2021-09-20,22.83393
2021-09-21,26.98555
2021-09-22,30.77617
2021-09-23,49.81949
2021-09-24,52.70758
2021-09-25,31.49819
2021-09-26,32.03971
2021-09-27,55.05415
2021-09-28,59.38628
2021-09-29,55.23465
2021-09-30,48.6462
2021-10-01,49.72924
2021-10-02,30.68592
2021-10-03,32.58122
2021-10-04,37.00361
2021-10-05,51.80505
2021-10-06,53.79061
2021-10-07,52.07581
2021-10-08,47.83393
2021-10-09,25.0
2021-10-10,30.3249
2021-10-11,33.66425
2021-10-12,65.16245
2021-10-13,51.98555
2021-10-14,53.79061
2021-10-15,47.47292
2021-10-16,27.88808
2021-10-17,30.95667
2021-10-18,45.57761
2021-10-19,45.30685
2021-10-20,48.4657
2021-10-21,47.47292
2021-10-22,39.62093
2021-10-23,28.4296
2021-10-24,28.6101
2021-10-25,52.34657
2021-10-26,55.95667
2021-10-27,62.27436
2021-10-28,61.01083
2021-10-29,68.86281
2021-10-30,37.18411
2021-10-31,35.83032
2021-11-01,58.12274
2021-11-02,56.94945
2021-11-03,53.33935
2021-11-04,50.09025
2021-11-05,53.70036
2021-11-06,32.31046
2021-11-07,36.10108
2021-11-08,62.36462
2021-11-09,61.64259
2021-11-10,54.15162
2021-11-11,54.51263
2021-11-12,50.63176
2021-11-13,29.42238
2021-11-14,31.40794
2021-11-15,55.41516
2021-11-16,53.33935
2021-11-17,50.72202
2021-11-18,50.99277
2021-11-19,42.05776
2021-11-20,29.78339
2021-11-21,31.58844
2021-11-22,51.44404
2021-11-23,50.90252
2021-11-24,51.17328
2021-11-25,46.57039
2021-11-26,44.85559
2021-11-27,32.67148
2021-11-28,33.48375
2021-11-29,49.81949
2021-11-30,47.02166
2021-12-01,40.88447
2021-12-02,42.68953
2021-12-03,38.08664
2021-12-04,27.61732
2021-12-05,33.574
2021-12-06,49.90974
2021-12-07,52.52707
2021-12-08,55.77617
2021-12-09,53.06859
2021-12-10,51.17328
2021-12-11,28.70036
2021-12-12,31.49819
2021-12-13,57.22021
2021-12-14,53.70036
2021-12-15,54.15162
2021-12-16,50.63176
2021-12-17,44.76534
2021-12-18,29.42238
2021-12-19,24.54873
2021-12-20,50.0
2021-12-21,51.7148
2021-12-22,45.66787
2021-12-23,51.26353
2021-12-24,36.8231
2021-12-25,20.30685
2021-12-26,26.08303
2021-12-27,54.15162
2021-12-28,57.03971
2021-12-29,49.27797
2021-12-30,43.59205
2021-12-31,42.59927
2022-01-01,27.25631
2022-01-02,29.24187
2022-01-03,50.0
2022-01-04,51.80505
2022-01-05,55.77617
2022-01-06,48.19494
2022-01-07,45.0361
2022-01-08,30.05415
2022-01-09,32.67148
2022-01-10,59.47653
2022-01-11,58.84476
2022-01-12,51.35379
2022-01-13,48.82671
2022-01-14,44.85559
2022-01-15,27.52707
2022-01-16,28.51985
2022-01-17,52.25631
2022-01-18,50.63176
2022-01-19,49.54873
2022-01-20,46.48014
2022-01-21,44.76534
2022-01-22,38.89891
2022-01-23,34.38628
2022-01-24,56.6787
2022-01-25,52.61732
2022-01-26,52.34657
2022-01-27,47.38267
2022-01-28,42.14801
2022-01-29,25.1805
2022-01-30,21.9314
2022-01-31,24.63898
2022-02-01,28.4296
2022-02-02,30.95667
2022-02-03,51.26353
2022-02-04,46.7509
2022-02-05,32.58122
2022-02-06,34.11552
2022-02-07,51.53429
2022-02-08,50.45126
2022-02-09,50.1805
2022-02-10,46.02888
2022-02-11,45.84837
2022-02-12,30.41516
2022-02-13,31.22743
2022-02-14,50.45126
2022-02-15,52.25631
2022-02-16,46.7509
2022-02-17,45.12635
2022-02-18,38.44765
2022-02-19,30.95667
2022-02-20,30.77617
2022-02-21,49.81949
2022-02-22,50.36101
2022-02-23,46.7509
2022-02-24,44.85559
2022-02-25,41.33574
2022-02-26,29.96389
2022-02-27,28.06859
2022-02-28,43.5018
2022-03-01,29.24187
2022-03-02,48.6462
2022-03-03,40.2527
2022-03-04,38.5379
2022-03-05,24.54873
2022-03-06,25.0
2022-03-07,46.66064
2022-03-08,44.22382
2022-03-09,23.37545
2022-03-10,39.07942
2022-03-11,47.38267
2022-03-12,29.15162
2022-03-13,30.1444
2022-03-14,47.20216
2022-03-15,52.52707
2022-03-16,43.5018
2022-03-17,42.96028
2022-03-18,41.33574
2022-03-19,30.23465
2022-03-20,30.77617
2022-03-21,52.61732
2022-03-22,46.20938
2022-03-23,49.81949
2022-03-24,46.48014
2022-03-25,44.58483
2022-03-26,29.06137
2022-03-27,28.51985
2022-03-28,45.0361
2022-03-29,46.9314
2022-03-30,82.94223
2022-03-31,76.26353
2022-04-01,57.49097
2022-04-02,43.59205
2022-04-03,58.3935
2022-04-04,59.11552
2022-04-05,65.61371
2022-04-06,62.81588
2022-04-07,86.01083
2022-04-08,69.31407
2022-04-09,47.02166
2022-04-10,47.38267
2022-04-11,64.71119
2022-04-12,67.77978
2022-04-13,65.52346
2022-04-14,60.74007
2022-04-15,56.13718
2022-04-16,57.67148
2022-04-17,57.31046
2022-04-18,77.97833
2022-04-19,68.68231
2022-04-20,86.91335
2022-04-21,76.80505
2022-04-22,67.14801
2022-04-23,51.35379
2022-04-24,56.22743
2022-04-25,75.45126
2022-04-26,72.56317
2022-04-27,77.70758
2022-04-28,61.01083
2022-04-29,41.87725
2022-04-30,29.06137
2022-05-01,31.76895
2022-05-02,44.67509
2022-05-03,51.80505
2022-05-04,43.14079
2022-05-05,30.77617
2022-05-06,41.51624
2022-05-07,31.58844
2022-05-08,34.11552
2022-05-09,59.11552
2022-05-10,50.27075
2022-05-11,60.55956
2022-05-12,56.13718
2022-05-13,55.68592
2022-05-14,34.83754
2022-05-15,37.54512
2022-05-16,57.03971
2022-05-17,51.53429
2022-05-18,52.52707
2022-05-19,50.36101
2022-05-20,50.09025
2022-05-21,30.41516
2022-05-22,34.20577
2022-05-23,67.68953
2022-05-24,57.58122
2022-05-25,55.95667
2022-05-26,53.24909
2022-05-27,50.1805
2022-05-28,33.48375
2022-05-29,32.67148
2022-05-30,55.3249
2022-05-31,43.05054
2022-06-01,32.31046
2022-06-02,42.23826
2022-06-03,43.77256
2022-06-04,32.85198
2022-06-05,28.06859
2022-06-06,29.87364
2022-06-07,46.11913
2022-06-08,47.92418
2022-06-09,43.23104
2022-06-10,44.58483
2022-06-11,29.87364
2022-06-12,28.4296
2022-06-13,54.96389
2022-06-14,55.68592
2022-06-15,52.25631
2022-06-16,51.17328
2022-06-17,42.77978
2022-06-18,27.88808
2022-06-19,32.12996
2022-06-20,50.1805
2022-06-21,49.45848
2022-06-22,47.02166
2022-06-23,47.11191
2022-06-24,35.74007
2022-06-25,27.88808
2022-06-26,29.42238
2022-06-27,49.72924
2022-06-28,51.17328
2022-06-29,43.95306
2022-06-30,41.87725
2022-07-01,36.37184
2022-07-02,26.35379
2022-07-03,24.54873
2022-07-04,41.787
2022-07-05,46.9314
2022-07-06,43.05054
2022-07-07,37.27436
2022-07-08,43.32129
2022-07-09,25.45126
2022-07-10,26.7148
2022-07-11,49.00722
2022-07-12,45.84837
2022-07-13,49.54873
2022-07-14,38.17689
2022-07-15,38.89891
2022-07-16,20.75812
2022-07-17,22.47292
2022-07-18,47.47292
2022-07-19,48.37545
2022-07-20,42.77978
2022-07-21,48.4657
2022-07-22,41.06498
2022-07-23,27.07581
2022-07-24,26.62454
2022-07-25,40.52346
2022-07-26,42.05776
2022-07-27,43.23104
2022-07-28,41.24548
2022-07-29,38.44765
2022-07-30,23.6462
2022-07-31,25.09025
2022-08-01,40.52346
2022-08-02,39.25992
2022-08-03,40.34296
2022-08-04,44.49458
2022-08-05,43.68231
2022-08-06,27.61732
2022-08-07,28.06859
2022-08-08,48.28519
2022-08-09,51.26353
2022-08-10,52.70758
2022-08-11,53.70036
2022-08-12,45.84837
2022-08-13,28.6101
2022-08-14,32.76173
2022-08-15,38.17689
2022-08-16,51.98555
2022-08-17,49.81949
2022-08-18,50.81227
2022-08-19,46.38989
2022-08-20,30.95667
2022-08-21,33.03249
2022-08-22,52.79783
2022-08-23,58.12274
2022-08-24,54.87364
2022-08-25,52.52707
2022-08-26,49.90974
2022-08-27,30.3249
2022-08-28,34.02527
2022-08-29,58.93501
2022-08-30,63.5379
2022-08-31,49.27797
2022-09-01,49.63898
2022-09-02,41.15523
2022-09-03,27.70758
2022-09-04,28.06859
2022-09-05,47.38267
2022-09-06,43.59205
2022-09-07,45.39711
2022-09-08,37.36462
2022-09-09,22.38267
2022-09-10,22.02166
2022-09-11,35.74007
2022-09-12,35.92057
2022-09-13,60.55956
2022-09-14,55.68592
2022-09-15,55.1444
2022-09-16,48.28519
2022-09-17,32.31046
2022-09-18,31.22743
2022-09-19,51.98555
2022-09-20,51.26353
2022-09-21,51.08303
2022-09-22,50.99277
2022-09-23,45.84837
2022-09-24,23.6462
2022-09-25,29.60288
2022-09-26,51.98555
2022-09-27,51.26353
2022-09-28,47.65342
2022-09-29,52.52707
2022-09-30,49.09747
2022-10-01,29.15162
2022-10-02,24.36823
2022-10-03,33.48375
2022-10-04,48.55595
2022-10-05,50.99277
2022-10-06,48.01444
2022-10-07,43.41155
2022-10-08,28.33935
2022-10-09,30.3249
2022-10-10,29.42238
2022-10-11,45.66787
2022-10-12,54.69314
2022-10-13,50.45126
2022-10-14,45.93862
2022-10-15,31.8592
2022-10-16,32.31046
2022-10-17,59.20577
2022-10-18,72.20216
2022-10-19,62.45487
2022-10-20,56.58844
2022-10-21,56.8592
2022-10-22,38.62815
2022-10-23,37.09386
2022-10-24,69.94584
2022-10-25,52.88808
2022-10-26,51.53429
2022-10-27,55.50541
2022-10-28,53.97111
2022-10-29,32.31046
2022-10-30,33.75451
2022-10-31,60.83032
2022-11-01,56.13718
2022-11-02,54.60288
2022-11-03,54.87364
2022-11-04,49.90974
2022-11-05,28.24909
2022-11-06,30.50541
2022-11-07,56.94945
2022-11-08,55.77617
2022-11-09,56.40794
2022-11-10,59.02527
2022-11-11,48.82671
2022-11-12,27.79783
2022-11-13,30.68592
2022-11-14,56.13718
2022-11-15,59.38628
2022-11-16,50.63176
2022-11-17,43.41155
2022-11-18,49.36823
2022-11-19,27.07581
2022-11-20,29.87364
2022-11-21,56.6787
2022-11-22,52.34657
2022-11-23,49.00722
2022-11-24,48.6462
2022-11-25,52.16606
2022-11-26,28.4296
2022-11-27,29.87364
2022-11-28,53.51985
2022-11-29,53.4296
2022-11-30,44.40433
2022-12-01,44.13357
2022-12-02,41.06498
2022-12-03,24.36823
2022-12-04,32.58122
2022-12-05,47.11191
2022-12-06,44.49458
2022-12-07,44.85559
2022-12-08,49.36823
2022-12-09,50.1805
2022-12-10,34.11552
2022-12-11,34.20577
2022-12-12,52.70758
2022-12-13,55.05415
2022-12-14,52.52707
2022-12-15,50.81227
2022-12-16,48.82671
2022-12-17,28.4296
2022-12-18,32.12996
2022-12-19,49.81949
2022-12-20,54.96389
2022-12-21,49.27797
2022-12-22,48.19494
2022-12-23,40.97472
2022-12-24,26.08303
2022-12-25,28.97111
2022-12-26,57.67148
2022-12-27,52.07581
2022-12-28,52.43682
2022-12-29,53.97111
2022-12-30,44.49458
2022-12-31,29.51263
2023-01-01,28.15884
2023-01-02,47.65342
2023-01-03,50.72202
2023-01-04,48.28519
2023-01-05,44.40433
2023-01-06,45.84837
2023-01-07,32.40072
2023-01-08,31.31768
2023-01-09,52.16606
2023-01-10,57.12996
2023-01-11,58.30324
2023-01-12,51.26353
2023-01-13,48.19494
2023-01-14,32.94223
2023-01-15,33.21299
2023-01-16,53.24909
2023-01-17,55.50541
2023-01-18,50.72202
2023-01-19,49.45848
2023-01-20,41.51624
2023-01-21,27.07581
2023-01-22,29.33212
2023-01-23,34.20577
2023-01-24,33.21299
2023-01-25,57.31046
2023-01-26,56.49819
2023-01-27,52.97833
2023-01-28,31.13718
2023-01-29,34.11552
2023-01-30,57.94223
2023-01-31,52.52707
2023-02-01,50.72202
2023-02-02,54.24187
2023-02-03,48.73646
2023-02-04,31.13718
2023-02-05,32.03971
2023-02-06,52.43682
2023-02-07,74.36823
2023-02-08,57.67148
2023-02-09,55.95667
2023-02-10,59.83754
2023-02-11,45.30685
2023-02-12,34.56678
2023-02-13,69.31407
2023-02-14,57.94223
2023-02-15,56.8592
2023-02-16,46.9314
2023-02-17,50.1805
2023-02-18,31.49819
2023-02-19,32.40072
2023-02-20,56.58844
2023-02-21,54.96389
2023-02-22,44.58483
2023-02-23,46.02888
2023-02-24,45.75812
2023-02-25,30.95667
2023-02-26,31.6787
2023-02-27,47.02166
2023-02-28,47.29241
2023-03-01,33.12274
2023-03-02,45.93862
2023-03-03,41.15523
2023-03-04,26.17328
2023-03-05,27.61732
2023-03-06,45.2166
2023-03-07,45.75812
2023-03-08,47.11191
2023-03-09,49.45848
2023-03-10,48.37545
2023-03-11,26.62454
2023-03-12,29.06137
2023-03-13,53.6101
2023-03-14,57.03971
2023-03-15,54.60288
2023-03-16,47.92418
2023-03-17,51.44404
2023-03-18,34.29602
2023-03-19,33.30324
2023-03-20,56.31768
2023-03-21,50.81227
2023-03-22,47.11191
2023-03-23,47.02166
2023-03-24,43.14079
2023-03-25,26.53429
2023-03-26,29.78339
2023-03-27,53.4296
2023-03-28,48.82671
2023-03-29,51.26353
2023-03-30,41.60649
2023-03-31,38.08664
2023-04-01,23.19494
2023-04-02,26.98555
2023-04-03,45.57761
2023-04-04,48.19494
2023-04-05,49.27797
2023-04-06,46.57039
2023-04-07,42.05776
2023-04-08,23.82671
2023-04-09,25.63176
2023-04-10,57.85198
2023-04-11,64.71119
2023-04-12,53.24909
2023-04-13,55.23465
2023-04-14,45.66787
2023-04-15,33.48375
2023-04-16,36.19133
2023-04-17,54.51263
2023-04-18,49.81949
2023-04-19,46.66064
2023-04-20,48.6462
2023-04-21,43.41155
2023-04-22,25.81227
2023-04-23,28.15884
2023-04-24,46.66064
2023-04-25,52.25631
2023-04-26,50.0
2023-04-27,46.84115
2023-04-28,41.06498
2023-04-29,25.81227
2023-04-30,28.6101
2023-05-01,37.63537
2023-05-02,48.10469
2023-05-03,51.44404
2023-05-04,41.9675
2023-05-05,30.23465
2023-05-06,27.25631
2023-05-07,29.42238
2023-05-08,50.54151
2023-05-09,47.29241
2023-05-10,51.17328
2023-05-11,47.56317
2023-05-12,45.84837
2023-05-13,23.91696
2023-05-14,28.33935
2023-05-15,55.23465
2023-05-16,54.06137
2023-05-17,45.39711
2023-05-18,47.47292
2023-05-19,52.43682
2023-05-20,24.27797
2023-05-21,25.99277
2023-05-22,54.96389
2023-05-23,60.37906
2023-05-24,51.26353
2023-05-25,44.94584
2023-05-26,41.51624
2023-05-27,26.8953
2023-05-28,27.52707
2023-05-29,34.29602
