date,비상장주식
2020-08-26,54.6075
2020-08-27,52.1331
2020-08-28,71.843
2020-08-29,27.04778
2020-08-30,33.02047
2020-08-31,62.03071
2020-09-01,65.61433
2020-09-02,87.96928
2020-09-03,70.64846
2020-09-04,47.09897
2020-09-05,28.66894
2020-09-06,36.26279
2020-09-07,59.81228
2020-09-08,50.25597
2020-09-09,53.07167
2020-09-10,75.93856
2020-09-11,66.97952
2020-09-12,39.93174
2020-09-13,34.12969
2020-09-14,62.11604
2020-09-15,60.32423
2020-09-16,64.84641
2020-09-17,61.86006
2020-09-18,47.09897
2020-09-19,20.90443
2020-09-20,25.42662
2020-09-21,40.35836
2020-09-22,42.06484
2020-09-23,45.98976
2020-09-24,42.74744
2020-09-25,38.31058
2020-09-26,23.54948
2020-09-27,23.89078
2020-09-28,36.43344
2020-09-29,28.58361
2020-09-30,16.63822
2020-10-01,17.66211
2020-10-02,15.27303
2020-10-03,16.04095
2020-10-04,19.62457
2020-10-05,40.69965
2020-10-06,41.80887
2020-10-07,40.27303
2020-10-08,37.88395
2020-10-09,22.26962
2020-10-10,19.3686
2020-10-11,20.13651
2020-10-12,36.43344
2020-10-13,37.62798
2020-10-14,37.88395
2020-10-15,43.60068
2020-10-16,34.47098
2020-10-17,20.73378
2020-10-18,19.70989
2020-10-19,33.78839
2020-10-20,34.98293
2020-10-21,30.63139
2020-10-22,32.84982
2020-10-23,26.19453
2020-10-24,16.72354
2020-10-25,19.62457
2020-10-26,31.56996
2020-10-27,31.14334
2020-10-28,29.26621
2020-10-29,30.63139
2020-10-30,26.62116
2020-10-31,16.2116
2020-11-01,16.97952
2020-11-02,28.24232
2020-11-03,29.9488
2020-11-04,27.90102
2020-11-05,32.16723
2020-11-06,27.90102
2020-11-07,13.13993
2020-11-08,17.83276
2020-11-09,36.43344
2020-11-10,36.86006
2020-11-11,37.96928
2020-11-12,37.03071
2020-11-13,33.02047
2020-11-14,21.07508
2020-11-15,20.39249
2020-11-16,34.72696
2020-11-17,45.64846
2020-11-18,56.65529
2020-11-19,44.28327
2020-11-20,38.48122
2020-11-21,22.95221
2020-11-22,24.74402
2020-11-23,41.89419
2020-11-24,42.32081
2020-11-25,42.66211
2020-11-26,45.39249
2020-11-27,51.70648
2020-11-28,28.66894
2020-11-29,24.74402
2020-11-30,42.49146
2020-12-01,43.85665
2020-12-02,45.64846
2020-12-03,42.91808
2020-12-04,41.2116
2020-12-05,26.87713
2020-12-06,34.81228
2020-12-07,51.45051
2020-12-08,45.73378
2020-12-09,45.39249
2020-12-10,46.41638
2020-12-11,50.68259
2020-12-12,29.77815
2020-12-13,25.68259
2020-12-14,45.73378
2020-12-15,44.19795
2020-12-16,41.12627
2020-12-17,43.51535
2020-12-18,48.12286
2020-12-19,29.18088
2020-12-20,30.2901
2020-12-21,50.17064
2020-12-22,48.12286
2020-12-23,43.17406
2020-12-24,45.05119
2020-12-25,25.08532
2020-12-26,25.76791
2020-12-27,31.39931
2020-12-28,53.58361
2020-12-29,53.24232
2020-12-30,53.75426
2020-12-31,42.83276
2021-01-01,29.52218
2021-01-02,29.52218
2021-01-03,36.51877
2021-01-04,63.56655
2021-01-05,63.3959
2021-01-06,70.05119
2021-01-07,62.88395
2021-01-08,66.80887
2021-01-09,46.1604
2021-01-10,47.44027
2021-01-11,67.74744
2021-01-12,61.94539
2021-01-13,64.50511
2021-01-14,68.77133
2021-01-15,56.91126
2021-01-16,35.2389
2021-01-17,37.20136
2021-01-18,52.73037
2021-01-19,60.9215
2021-01-20,67.32081
2021-01-21,71.843
2021-01-22,77.04778
2021-01-23,60.5802
2021-01-24,47.52559
2021-01-25,76.10921
2021-01-26,74.6587
2021-01-27,64.76109
2021-01-28,60.2389
2021-01-29,54.77815
2021-01-30,30.03412
2021-01-31,29.35153
2021-02-01,55.71672
2021-02-02,66.12627
2021-02-03,60.9215
2021-02-04,62.62798
2021-02-05,58.61774
2021-02-06,34.98293
2021-02-07,43.43003
2021-02-08,60.15358
2021-02-09,52.73037
2021-02-10,55.11945
2021-02-11,37.11604
2021-02-12,37.28668
2021-02-13,54.6075
2021-02-14,47.01365
2021-02-15,83.87372
2021-02-16,80.11945
2021-02-17,75.93856
2021-02-18,72.52559
2021-02-19,66.89419
2021-02-20,77.73037
2021-02-21,84.38566
2021-02-22,85.49488
2021-02-23,80.63139
2021-02-24,80.03412
2021-02-25,73.03754
2021-02-26,56.99658
2021-02-27,35.9215
2021-02-28,33.02047
2021-03-01,42.91808
2021-03-02,57.16723
2021-03-03,55.54607
2021-03-04,59.30034
2021-03-05,50.93856
2021-03-06,32.67918
2021-03-07,34.47098
2021-03-08,63.31058
2021-03-09,64.59044
2021-03-10,59.64163
2021-03-11,68.77133
2021-03-12,72.1843
2021-03-13,40.78498
2021-03-14,62.03071
2021-03-15,77.38907
2021-03-16,75.0
2021-03-17,64.41979
2021-03-18,92.49146
2021-03-19,79.9488
2021-03-20,43.51535
2021-03-21,42.66211
2021-03-22,66.72354
2021-03-23,59.30034
2021-03-24,65.18771
2021-03-25,100.0
2021-03-26,66.72354
2021-03-27,47.1843
2021-03-28,44.70989
2021-03-29,65.18771
2021-03-30,63.13993
2021-03-31,65.8703
2021-04-01,61.34812
2021-04-02,55.11945
2021-04-03,33.27645
2021-04-04,35.06825
2021-04-05,58.53242
2021-04-06,59.30034
2021-04-07,63.0546
2021-04-08,57.84982
2021-04-09,57.67918
2021-04-10,30.80204
2021-04-11,34.55631
2021-04-12,66.2116
2021-04-13,70.47781
2021-04-14,67.83276
2021-04-15,62.20136
2021-04-16,61.60409
2021-04-17,39.67576
2021-04-18,37.88395
2021-04-19,68.43003
2021-04-20,67.06484
2021-04-21,63.99317
2021-04-22,63.90784
2021-04-23,55.54607
2021-04-24,36.51877
2021-04-25,37.71331
2021-04-26,67.83276
2021-04-27,68.686
2021-04-28,60.66552
2021-04-29,67.15017
2021-04-30,62.54266
2021-05-01,37.11604
2021-05-02,40.69965
2021-05-03,63.99317
2021-05-04,51.27986
2021-05-05,32.93515
2021-05-06,53.66894
2021-05-07,48.80546
2021-05-08,28.83959
2021-05-09,28.75426
2021-05-10,52.90102
2021-05-11,57.59385
2021-05-12,48.37883
2021-05-13,42.15017
2021-05-14,35.75085
2021-05-15,21.67235
2021-05-16,20.73378
2021-05-17,41.04095
2021-05-18,43.77133
2021-05-19,27.1331
2021-05-20,43.17406
2021-05-21,41.5529
2021-05-22,22.61092
2021-05-23,25.25597
2021-05-24,53.24232
2021-05-25,47.01365
2021-05-26,52.90102
2021-05-27,51.19453
2021-05-28,48.29351
2021-05-29,25.25597
2021-05-30,29.77815
2021-05-31,55.46075
2021-06-01,50.68259
2021-06-02,52.64505
2021-06-03,57.50853
2021-06-04,60.40955
2021-06-05,32.93515
2021-06-06,27.64505
2021-06-07,51.45051
2021-06-08,47.61092
2021-06-09,46.92832
2021-06-10,52.1331
2021-06-11,41.80887
2021-06-12,25.0
2021-06-13,25.42662
2021-06-14,46.92832
2021-06-15,49.82935
2021-06-16,53.92491
2021-06-17,53.15699
2021-06-18,44.3686
2021-06-19,22.26962
2021-06-20,24.57337
2021-06-21,44.88054
2021-06-22,48.46416
2021-06-23,87.45733
2021-06-24,56.05802
2021-06-25,50.85324
2021-06-26,29.9488
2021-06-27,24.91467
2021-06-28,55.63139
2021-06-29,54.77815
2021-06-30,45.90443
2021-07-01,45.98976
2021-07-02,41.89419
2021-07-03,28.92491
2021-07-04,24.3174
2021-07-05,47.26962
2021-07-06,48.20819
2021-07-07,51.19453
2021-07-08,45.13651
2021-07-09,45.98976
2021-07-10,30.88737
2021-07-11,25.59726
2021-07-12,51.53583
2021-07-13,52.90102
2021-07-14,57.50853
2021-07-15,55.88737
2021-07-16,45.13651
2021-07-17,32.25255
2021-07-18,28.58361
2021-07-19,48.72013
2021-07-20,51.19453
2021-07-21,48.80546
2021-07-22,53.15699
2021-07-23,49.06143
2021-07-24,25.34129
2021-07-25,30.97269
2021-07-26,55.20477
2021-07-27,65.44368
2021-07-28,59.04436
2021-07-29,53.49829
2021-07-30,42.06484
2021-07-31,21.92832
2021-08-01,25.51194
2021-08-02,49.82935
2021-08-03,56.65529
2021-08-04,54.86348
2021-08-05,64.50511
2021-08-06,63.13993
2021-08-07,32.25255
2021-08-08,32.50853
2021-08-09,73.63481
2021-08-10,71.07508
2021-08-11,59.30034
2021-08-12,57.4232
2021-08-13,50.93856
2021-08-14,32.25255
2021-08-15,31.82593
2021-08-16,37.28668
2021-08-17,56.48464
2021-08-18,56.39931
2021-08-19,61.68941
2021-08-20,50.68259
2021-08-21,26.7918
2021-08-22,27.81569
2021-08-23,51.19453
2021-08-24,55.37542
2021-08-25,62.45733
2021-08-26,58.78839
2021-08-27,51.45051
2021-08-28,29.26621
2021-08-29,30.2901
2021-08-30,51.36518
2021-08-31,55.46075
2021-09-01,60.9215
2021-09-02,51.27986
2021-09-03,48.03754
2021-09-04,29.18088
2021-09-05,26.87713
2021-09-06,52.30375
2021-09-07,51.36518
2021-09-08,51.10921
2021-09-09,51.10921
2021-09-10,41.46757
2021-09-11,24.91467
2021-09-12,22.26962
2021-09-13,44.3686
2021-09-14,47.1843
2021-09-15,49.06143
2021-09-16,48.03754
2021-09-17,41.38225
2021-09-18,20.39249
2021-09-19,17.66211
2021-09-20,16.04095
2021-09-21,18.686
2021-09-22,22.52559
2021-09-23,49.6587
2021-09-24,56.05802
2021-09-25,33.44709
2021-09-26,31.31399
2021-09-27,47.1843
2021-09-28,47.61092
2021-09-29,50.68259
2021-09-30,46.5017
2021-10-01,39.67576
2021-10-02,22.44027
2021-10-03,18.43003
2021-10-04,25.85324
2021-10-05,47.1843
2021-10-06,51.87713
2021-10-07,41.80887
2021-10-08,40.52901
2021-10-09,22.1843
2021-10-10,21.75767
2021-10-11,26.02389
2021-10-12,48.46416
2021-10-13,43.686
2021-10-14,44.62457
2021-10-15,43.77133
2021-10-16,22.95221
2021-10-17,25.85324
2021-10-18,42.57679
2021-10-19,45.81911
2021-10-20,47.35494
2021-10-21,42.91808
2021-10-22,42.32081
2021-10-23,20.39249
2021-10-24,20.22184
2021-10-25,46.33105
2021-10-26,53.32764
2021-10-27,47.86689
2021-10-28,44.11262
2021-10-29,42.23549
2021-10-30,26.19453
2021-10-31,20.13651
2021-11-01,45.56313
2021-11-02,47.1843
2021-11-03,54.09556
2021-11-04,46.843
2021-11-05,42.40614
2021-11-06,22.95221
2021-11-07,28.15699
2021-11-08,44.62457
2021-11-09,47.86689
2021-11-10,45.64846
2021-11-11,45.73378
2021-11-12,43.17406
2021-11-13,21.24573
2021-11-14,28.24232
2021-11-15,47.01365
2021-11-16,57.16723
2021-11-17,50.17064
2021-11-18,55.37542
2021-11-19,47.1843
2021-11-20,27.90102
2021-11-21,34.30034
2021-11-22,51.36518
2021-11-23,48.37883
2021-11-24,45.13651
2021-11-25,52.90102
2021-11-26,51.10921
2021-11-27,23.9761
2021-11-28,28.49829
2021-11-29,50.59726
2021-11-30,53.24232
2021-12-01,52.64505
2021-12-02,47.69624
2021-12-03,42.91808
2021-12-04,28.49829
2021-12-05,26.36518
2021-12-06,44.19795
2021-12-07,51.7918
2021-12-08,60.2389
2021-12-09,51.27986
2021-12-10,46.5017
2021-12-11,27.64505
2021-12-12,57.67918
2021-12-13,55.97269
2021-12-14,59.30034
2021-12-15,55.2901
2021-12-16,58.44709
2021-12-17,55.63139
2021-12-18,38.22525
2021-12-19,44.70989
2021-12-20,75.68259
2021-12-21,48.20819
2021-12-22,50.25597
2021-12-23,50.34129
2021-12-24,42.91808
2021-12-25,21.1604
2021-12-26,26.70648
2021-12-27,51.62116
2021-12-28,54.77815
2021-12-29,49.3174
2021-12-30,51.19453
2021-12-31,37.37201
2022-01-01,26.7918
2022-01-02,29.26621
2022-01-03,53.92491
2022-01-04,54.86348
2022-01-05,54.09556
2022-01-06,50.17064
2022-01-07,51.19453
2022-01-08,30.54607
2022-01-09,33.36177
2022-01-10,52.21843
2022-01-11,52.30375
2022-01-12,62.20136
2022-01-13,54.26621
2022-01-14,49.74402
2022-01-15,30.46075
2022-01-16,34.30034
2022-01-17,52.30375
2022-01-18,58.87372
2022-01-19,61.00682
2022-01-20,66.97952
2022-01-21,59.55631
2022-01-22,27.1331
2022-01-23,28.49829
2022-01-24,56.14334
2022-01-25,53.49829
2022-01-26,52.1331
2022-01-27,60.49488
2022-01-28,45.64846
2022-01-29,27.4744
2022-01-30,26.96245
2022-01-31,24.57337
2022-02-01,21.41638
2022-02-02,25.93856
2022-02-03,52.1331
2022-02-04,52.98634
2022-02-05,29.77815
2022-02-06,27.98634
2022-02-07,51.62116
2022-02-08,51.45051
2022-02-09,49.40273
2022-02-10,46.41638
2022-02-11,41.72354
2022-02-12,22.09897
2022-02-13,23.9761
2022-02-14,49.82935
2022-02-15,52.98634
2022-02-16,46.67235
2022-02-17,53.24232
2022-02-18,59.38566
2022-02-19,28.58361
2022-02-20,31.14334
2022-02-21,55.80204
2022-02-22,52.55972
2022-02-23,51.70648
2022-02-24,46.75767
2022-02-25,40.01706
2022-02-26,22.35494
2022-02-27,25.0
2022-02-28,38.65187
2022-03-01,20.73378
2022-03-02,44.53924
2022-03-03,42.40614
2022-03-04,35.15358
2022-03-05,15.10238
2022-03-06,25.76791
2022-03-07,39.33447
2022-03-08,35.2389
2022-03-09,16.80887
2022-03-10,33.61774
2022-03-11,35.49488
2022-03-12,17.83276
2022-03-13,20.30716
2022-03-14,42.15017
2022-03-15,43.00341
2022-03-16,45.39249
2022-03-17,44.45392
2022-03-18,41.80887
2022-03-19,21.5017
2022-03-20,21.58703
2022-03-21,43.94197
2022-03-22,47.09897
2022-03-23,52.4744
2022-03-24,53.41296
2022-03-25,51.10921
2022-03-26,28.07167
2022-03-27,25.76791
2022-03-28,51.10921
2022-03-29,50.25597
2022-03-30,51.36518
2022-03-31,73.03754
2022-04-01,53.07167
2022-04-02,23.9761
2022-04-03,25.68259
2022-04-04,52.55972
2022-04-05,56.74061
2022-04-06,50.68259
2022-04-07,47.52559
2022-04-08,39.33447
2022-04-09,21.58703
2022-04-10,20.64846
2022-04-11,40.18771
2022-04-12,45.39249
2022-04-13,46.67235
2022-04-14,50.68259
2022-04-15,48.63481
2022-04-16,21.24573
2022-04-17,20.98976
2022-04-18,49.57337
2022-04-19,48.80546
2022-04-20,50.08532
2022-04-21,48.20819
2022-04-22,44.11262
2022-04-23,20.64846
2022-04-24,16.72354
2022-04-25,46.92832
2022-04-26,49.82935
2022-04-27,50.25597
2022-04-28,44.70989
2022-04-29,42.32081
2022-04-30,22.69624
2022-05-01,20.39249
2022-05-02,40.69965
2022-05-03,49.91467
2022-05-04,43.3447
2022-05-05,25.59726
2022-05-06,38.65187
2022-05-07,15.95563
2022-05-08,20.47781
2022-05-09,46.843
2022-05-10,48.80546
2022-05-11,40.78498
2022-05-12,46.5017
2022-05-13,43.85665
2022-05-14,22.69624
2022-05-15,22.61092
2022-05-16,51.45051
2022-05-17,45.22184
2022-05-18,51.27986
2022-05-19,46.75767
2022-05-20,46.1604
2022-05-21,20.90443
2022-05-22,22.44027
2022-05-23,47.09897
2022-05-24,46.5017
2022-05-25,44.96587
2022-05-26,42.57679
2022-05-27,47.78156
2022-05-28,20.30716
2022-05-29,21.24573
2022-05-30,47.1843
2022-05-31,51.62116
2022-06-01,34.98293
2022-06-02,58.02047
2022-06-03,45.56313
2022-06-04,24.23208
2022-06-05,20.98976
2022-06-06,26.10921
2022-06-07,50.68259
2022-06-08,55.80204
2022-06-09,45.05119
2022-06-10,44.11262
2022-06-11,22.95221
2022-06-12,19.88054
2022-06-13,53.15699
2022-06-14,51.7918
2022-06-15,50.68259
2022-06-16,47.78156
2022-06-17,40.01706
2022-06-18,17.32081
2022-06-19,15.35836
2022-06-20,43.00341
2022-06-21,47.26962
2022-06-22,39.16382
2022-06-23,44.0273
2022-06-24,39.59044
2022-06-25,20.13651
2022-06-26,19.11262
2022-06-27,43.77133
2022-06-28,43.85665
2022-06-29,43.08873
2022-06-30,43.686
2022-07-01,36.09215
2022-07-02,19.53924
2022-07-03,19.79522
2022-07-04,41.38225
2022-07-05,43.00341
2022-07-06,41.5529
2022-07-07,38.48122
2022-07-08,36.43344
2022-07-09,19.79522
2022-07-10,18.43003
2022-07-11,41.80887
2022-07-12,40.52901
2022-07-13,41.63822
2022-07-14,44.70989
2022-07-15,37.03071
2022-07-16,18.00341
2022-07-17,17.74744
2022-07-18,42.40614
2022-07-19,44.11262
2022-07-20,39.76109
2022-07-21,40.27303
2022-07-22,37.20136
2022-07-23,14.84641
2022-07-24,19.19795
2022-07-25,48.37883
2022-07-26,43.25938
2022-07-27,42.15017
2022-07-28,45.22184
2022-07-29,37.45733
2022-07-30,17.15017
2022-07-31,18.686
2022-08-01,36.00682
2022-08-02,39.93174
2022-08-03,39.16382
2022-08-04,40.01706
2022-08-05,30.63139
2022-08-06,16.63822
2022-08-07,18.686
2022-08-08,35.75085
2022-08-09,40.10238
2022-08-10,40.78498
2022-08-11,38.65187
2022-08-12,32.33788
2022-08-13,17.32081
2022-08-14,13.22525
2022-08-15,18.00341
2022-08-16,46.843
2022-08-17,41.97952
2022-08-18,43.25938
2022-08-19,38.7372
2022-08-20,15.44368
2022-08-21,17.15017
2022-08-22,40.52901
2022-08-23,41.97952
2022-08-24,42.66211
2022-08-25,41.5529
2022-08-26,41.89419
2022-08-27,21.843
2022-08-28,14.84641
2022-08-29,39.84641
2022-08-30,39.67576
2022-08-31,40.95563
2022-09-01,38.48122
2022-09-02,31.56996
2022-09-03,16.89419
2022-09-04,16.46757
2022-09-05,38.7372
2022-09-06,35.40955
2022-09-07,33.70307
2022-09-08,29.35153
2022-09-09,13.0546
2022-09-10,12.45733
2022-09-11,12.11604
2022-09-12,18.60068
2022-09-13,40.35836
2022-09-14,39.59044
2022-09-15,39.16382
2022-09-16,38.7372
2022-09-17,16.38225
2022-09-18,26.36518
2022-09-19,47.52559
2022-09-20,44.28327
2022-09-21,40.95563
2022-09-22,39.76109
2022-09-23,36.77474
2022-09-24,15.01706
2022-09-25,16.89419
2022-09-26,42.74744
2022-09-27,39.33447
2022-09-28,40.52901
2022-09-29,42.40614
2022-09-30,36.26279
2022-10-01,18.686
2022-10-02,12.88395
2022-10-03,20.30716
2022-10-04,41.29692
2022-10-05,43.77133
2022-10-06,56.74061
2022-10-07,60.2389
2022-10-08,20.13651
2022-10-09,20.05119
2022-10-10,22.78156
2022-10-11,46.5017
2022-10-12,45.56313
2022-10-13,42.32081
2022-10-14,40.8703
2022-10-15,21.1604
2022-10-16,18.51535
2022-10-17,43.43003
2022-10-18,62.37201
2022-10-19,67.32081
2022-10-20,48.20819
2022-10-21,42.66211
2022-10-22,21.1604
2022-10-23,17.91808
2022-10-24,41.89419
2022-10-25,45.05119
2022-10-26,36.94539
2022-10-27,38.90784
2022-10-28,44.79522
2022-10-29,18.60068
2022-10-30,27.81569
2022-10-31,52.30375
2022-11-01,49.14675
2022-11-02,41.5529
2022-11-03,39.16382
2022-11-04,42.23549
2022-11-05,19.70989
2022-11-06,20.56313
2022-11-07,47.78156
2022-11-08,44.45392
2022-11-09,43.77133
2022-11-10,42.23549
2022-11-11,38.3959
2022-11-12,19.62457
2022-11-13,20.73378
2022-11-14,43.85665
2022-11-15,41.72354
2022-11-16,44.3686
2022-11-17,46.24573
2022-11-18,36.60409
2022-11-19,17.57679
2022-11-20,17.91808
2022-11-21,41.5529
2022-11-22,39.24914
2022-11-23,40.01706
2022-11-24,33.61774
2022-11-25,32.08191
2022-11-26,16.89419
2022-11-27,19.3686
2022-11-28,34.38566
2022-11-29,36.09215
2022-11-30,46.41638
2022-12-01,45.05119
2022-12-02,30.54607
2022-12-03,13.7372
2022-12-04,18.85665
2022-12-05,38.22525
2022-12-06,34.47098
2022-12-07,38.48122
2022-12-08,38.82252
2022-12-09,33.1058
2022-12-10,16.2116
2022-12-11,22.35494
2022-12-12,41.80887
2022-12-13,40.01706
2022-12-14,48.80546
2022-12-15,39.50511
2022-12-16,34.72696
2022-12-17,16.80887
2022-12-18,17.91808
2022-12-19,40.69965
2022-12-20,38.0546
2022-12-21,40.35836
2022-12-22,38.90784
2022-12-23,33.53242
2022-12-24,17.83276
2022-12-25,18.00341
2022-12-26,42.32081
2022-12-27,41.97952
2022-12-28,39.76109
2022-12-29,37.88395
2022-12-30,28.07167
2022-12-31,14.59044
2023-01-01,16.12627
2023-01-02,36.00682
2023-01-03,43.08873
2023-01-04,45.56313
2023-01-05,43.60068
2023-01-06,41.38225
2023-01-07,20.39249
2023-01-08,18.60068
2023-01-09,42.66211
2023-01-10,46.92832
2023-01-11,42.74744
2023-01-12,40.18771
2023-01-13,36.17747
2023-01-14,21.41638
2023-01-15,18.94197
2023-01-16,49.82935
2023-01-17,43.77133
2023-01-18,39.76109
2023-01-19,39.93174
2023-01-20,33.78839
2023-01-21,17.15017
2023-01-22,17.91808
2023-01-23,14.76109
2023-01-24,20.30716
2023-01-25,43.77133
2023-01-26,51.70648
2023-01-27,47.52559
2023-01-28,26.45051
2023-01-29,24.74402
2023-01-30,48.63481
2023-01-31,48.37883
2023-02-01,48.63481
2023-02-02,48.46416
2023-02-03,51.87713
2023-02-04,25.68259
2023-02-05,23.12286
2023-02-06,49.82935
2023-02-07,53.07167
2023-02-08,54.01023
2023-02-09,50.51194
2023-02-10,47.95221
2023-02-11,24.6587
2023-02-12,35.15358
2023-02-13,56.99658
2023-02-14,53.15699
2023-02-15,43.94197
2023-02-16,50.42662
2023-02-17,60.83617
2023-02-18,23.80546
2023-02-19,27.38907
2023-02-20,51.7918
2023-02-21,45.30716
2023-02-22,47.44027
2023-02-23,46.75767
2023-02-24,43.43003
2023-02-25,20.90443
2023-02-26,20.81911
2023-02-27,42.23549
2023-02-28,39.84641
2023-03-01,24.48805
2023-03-02,39.59044
2023-03-03,41.12627
2023-03-04,19.96587
2023-03-05,19.79522
2023-03-06,45.98976
2023-03-07,47.26962
2023-03-08,42.91808
2023-03-09,38.3959
2023-03-10,38.0546
2023-03-11,18.686
2023-03-12,18.00341
2023-03-13,44.19795
2023-03-14,47.01365
2023-03-15,41.5529
2023-03-16,44.96587
2023-03-17,47.95221
2023-03-18,22.95221
2023-03-19,23.54948
2023-03-20,47.09897
2023-03-21,51.96245
2023-03-22,48.63481
2023-03-23,52.90102
2023-03-24,47.86689
2023-03-25,26.53583
2023-03-26,24.23208
2023-03-27,48.54948
2023-03-28,53.32764
2023-03-29,47.95221
2023-03-30,56.91126
2023-03-31,46.5017
2023-04-01,22.61092
2023-04-02,22.01365
2023-04-03,48.9761
2023-04-04,47.1843
2023-04-05,49.91467
2023-04-06,54.9488
2023-04-07,52.30375
2023-04-08,28.92491
2023-04-09,27.1331
2023-04-10,54.35153
2023-04-11,58.02047
2023-04-12,52.1331
2023-04-13,51.02389
2023-04-14,48.89078
2023-04-15,28.15699
2023-04-16,24.14675
2023-04-17,54.69283
2023-04-18,48.9761
2023-04-19,49.14675
2023-04-20,45.47781
2023-04-21,38.90784
2023-04-22,21.75767
2023-04-23,18.00341
2023-04-24,44.53924
2023-04-25,44.79522
2023-04-26,44.96587
2023-04-27,38.65187
2023-04-28,34.89761
2023-04-29,20.73378
2023-04-30,17.32081
2023-05-01,22.52559
2023-05-02,40.44368
2023-05-03,51.87713
2023-05-04,40.35836
2023-05-05,20.22184
2023-05-06,17.32081
2023-05-07,17.49146
2023-05-08,41.38225
2023-05-09,43.51535
2023-05-10,41.72354
2023-05-11,42.66211
2023-05-12,36.86006
2023-05-13,16.89419
2023-05-14,18.94197
2023-05-15,39.50511
2023-05-16,44.11262
2023-05-17,39.50511
2023-05-18,38.48122
2023-05-19,36.86006
2023-05-20,13.99317
2023-05-21,20.64846
2023-05-22,41.97952
2023-05-23,40.78498
2023-05-24,36.77474
2023-05-25,36.94539
2023-05-26,33.53242
2023-05-27,19.0273
2023-05-28,15.69965
2023-05-29,18.60068
