date,일목균형표
2021-05-17,48.84353
2021-05-18,56.87074
2021-05-19,50.61224
2021-05-20,47.61904
2021-05-21,55.10204
2021-05-22,44.7619
2021-05-23,39.04761
2021-05-24,42.17687
2021-05-25,48.02721
2021-05-26,70.61224
2021-05-27,54.69387
2021-05-28,52.24489
2021-05-29,38.77551
2021-05-30,50.74829
2021-05-31,54.42176
2021-06-01,46.2585
2021-06-02,45.85034
2021-06-03,59.45578
2021-06-04,64.48979
2021-06-05,53.74149
2021-06-06,45.44217
2021-06-07,64.08163
2021-06-08,58.09523
2021-06-09,59.18367
2021-06-10,56.05442
2021-06-11,62.31292
2021-06-12,41.22448
2021-06-13,57.68707
2021-06-14,59.04761
2021-06-15,66.12244
2021-06-16,58.77551
2021-06-17,56.05442
2021-06-18,58.5034
2021-06-19,44.89795
2021-06-20,41.22448
2021-06-21,49.38775
2021-06-22,58.36734
2021-06-23,51.42857
2021-06-24,67.07482
2021-06-25,49.2517
2021-06-26,34.0136
2021-06-27,43.40136
2021-06-28,48.16326
2021-06-29,47.07482
2021-06-30,45.17006
2021-07-01,54.28571
2021-07-02,52.24489
2021-07-03,45.17006
2021-07-04,57.0068
2021-07-05,69.38775
2021-07-06,61.49659
2021-07-07,60.40816
2021-07-08,52.38095
2021-07-09,40.81632
2021-07-10,35.23809
2021-07-11,38.77551
2021-07-12,42.04081
2021-07-13,48.84353
2021-07-14,61.63265
2021-07-15,50.88435
2021-07-16,49.79591
2021-07-17,41.90476
2021-07-18,41.36054
2021-07-19,41.63265
2021-07-20,37.0068
2021-07-21,41.08843
2021-07-22,41.63265
2021-07-23,40.81632
2021-07-24,34.14965
2021-07-25,30.20408
2021-07-26,37.95918
2021-07-27,40.95238
2021-07-28,41.08843
2021-07-29,42.72108
2021-07-30,39.86394
2021-07-31,37.95918
2021-08-01,31.15646
2021-08-02,37.68707
2021-08-03,56.32653
2021-08-04,53.33333
2021-08-05,46.93877
2021-08-06,48.70748
2021-08-07,40.81632
2021-08-08,47.07482
2021-08-09,50.88435
2021-08-10,56.05442
2021-08-11,52.10884
2021-08-12,48.29931
2021-08-13,37.95918
2021-08-14,40.54421
2021-08-15,43.40136
2021-08-16,54.82993
2021-08-17,38.91156
2021-08-18,44.21768
2021-08-19,46.66666
2021-08-20,37.68707
2021-08-21,39.18367
2021-08-22,36.32653
2021-08-23,39.45578
2021-08-24,48.43537
2021-08-25,39.59183
2021-08-26,46.66666
2021-08-27,37.68707
2021-08-28,36.59863
2021-08-29,36.32653
2021-08-30,42.31292
2021-08-31,42.99319
2021-09-01,40.68027
2021-09-02,54.14965
2021-09-03,42.17687
2021-09-04,41.22448
2021-09-05,47.48299
2021-09-06,52.10884
2021-09-07,54.42176
2021-09-08,46.53061
2021-09-09,48.43537
2021-09-10,46.53061
2021-09-11,44.35374
2021-09-12,41.7687
2021-09-13,48.43537
2021-09-14,51.70068
2021-09-15,48.02721
2021-09-16,44.7619
2021-09-17,44.7619
2021-09-18,37.68707
2021-09-19,34.69387
2021-09-20,31.70068
2021-09-21,28.97959
2021-09-22,37.27891
2021-09-23,46.53061
2021-09-24,45.98639
2021-09-25,39.45578
2021-09-26,33.46938
2021-09-27,43.53741
2021-09-28,41.7687
2021-09-29,43.67346
2021-09-30,38.36734
2021-10-01,33.60544
2021-10-02,31.15646
2021-10-03,31.97278
2021-10-04,39.04761
2021-10-05,32.92517
2021-10-06,45.85034
2021-10-07,45.30612
2021-10-08,42.85714
2021-10-09,37.14285
2021-10-10,44.62585
2021-10-11,39.59183
2021-10-12,38.77551
2021-10-13,41.49659
2021-10-14,48.97959
2021-10-15,41.7687
2021-10-16,40.95238
2021-10-17,42.17687
2021-10-18,36.05442
2021-10-19,54.0136
2021-10-20,49.38775
2021-10-21,47.21088
2021-10-22,43.94557
2021-10-23,42.44897
2021-10-24,43.2653
2021-10-25,45.71428
2021-10-26,45.71428
2021-10-27,42.58503
2021-10-28,49.11564
2021-10-29,35.91836
2021-10-30,26.80272
2021-10-31,37.41496
2021-11-01,39.59183
2021-11-02,44.62585
2021-11-03,41.7687
2021-11-04,44.21768
2021-11-05,40.81632
2021-11-06,28.97959
2021-11-07,33.33333
2021-11-08,37.82312
2021-11-09,41.49659
2021-11-10,42.58503
2021-11-11,41.49659
2021-11-12,40.95238
2021-11-13,25.98639
2021-11-14,34.69387
2021-11-15,37.82312
2021-11-16,41.22448
2021-11-17,42.31292
2021-11-18,48.02721
2021-11-19,42.17687
2021-11-20,30.88435
2021-11-21,39.45578
2021-11-22,41.22448
2021-11-23,44.62585
2021-11-24,44.89795
2021-11-25,46.80272
2021-11-26,38.23129
2021-11-27,32.10884
2021-11-28,37.41496
2021-11-29,40.68027
2021-11-30,40.0
2021-12-01,38.23129
2021-12-02,39.72789
2021-12-03,49.79591
2021-12-04,29.65986
2021-12-05,34.55782
2021-12-06,40.81632
2021-12-07,46.12244
2021-12-08,45.17006
2021-12-09,44.48979
2021-12-10,37.95918
2021-12-11,32.38095
2021-12-12,38.5034
2021-12-13,50.06802
2021-12-14,40.13605
2021-12-15,39.86394
2021-12-16,43.40136
2021-12-17,36.05442
2021-12-18,31.83673
2021-12-19,35.91836
2021-12-20,31.70068
2021-12-21,39.72789
2021-12-22,47.48299
2021-12-23,52.517
2021-12-24,46.66666
2021-12-25,30.47619
2021-12-26,37.55102
2021-12-27,42.44897
2021-12-28,42.99319
2021-12-29,42.31292
2021-12-30,38.63945
2021-12-31,36.05442
2022-01-01,28.97959
2022-01-02,33.06122
2022-01-03,40.54421
2022-01-04,41.36054
2022-01-05,38.91156
2022-01-06,39.18367
2022-01-07,36.05442
2022-01-08,32.92517
2022-01-09,34.55782
2022-01-10,38.23129
2022-01-11,34.96598
2022-01-12,40.2721
2022-01-13,44.62585
2022-01-14,35.37414
2022-01-15,28.57142
2022-01-16,33.46938
2022-01-17,31.97278
2022-01-18,34.14965
2022-01-19,28.02721
2022-01-20,32.78911
2022-01-21,27.61904
2022-01-22,26.80272
2022-01-23,28.02721
2022-01-24,26.39455
2022-01-25,28.70748
2022-01-26,26.53061
2022-01-27,33.87755
2022-01-28,26.2585
2022-01-29,30.06802
2022-01-30,29.93197
2022-01-31,25.03401
2022-02-01,24.21768
2022-02-02,29.38775
2022-02-03,32.38095
2022-02-04,36.05442
2022-02-05,32.65306
2022-02-06,35.37414
2022-02-07,31.0204
2022-02-08,39.31972
2022-02-09,44.35374
2022-02-10,42.99319
2022-02-11,31.42857
2022-02-12,30.61224
2022-02-13,34.14965
2022-02-14,35.5102
2022-02-15,33.46938
2022-02-16,38.91156
2022-02-17,37.27891
2022-02-18,39.31972
2022-02-19,32.10884
2022-02-20,28.43537
2022-02-21,37.82312
2022-02-22,26.12244
2022-02-23,33.19727
2022-02-24,26.2585
2022-02-25,30.88435
2022-02-26,30.74829
2022-02-27,30.06802
2022-02-28,30.74829
2022-03-01,30.88435
2022-03-02,30.47619
2022-03-03,39.59183
2022-03-04,38.91156
2022-03-05,35.5102
2022-03-06,34.55782
2022-03-07,29.38775
2022-03-08,30.34013
2022-03-09,27.34693
2022-03-10,28.02721
2022-03-11,36.05442
2022-03-12,38.91156
2022-03-13,45.71428
2022-03-14,31.42857
2022-03-15,37.0068
2022-03-16,32.65306
2022-03-17,42.44897
2022-03-18,40.81632
2022-03-19,40.54421
2022-03-20,46.80272
2022-03-21,42.17687
2022-03-22,42.04081
2022-03-23,54.96598
2022-03-24,42.31292
2022-03-25,39.45578
2022-03-26,43.40136
2022-03-27,47.48299
2022-03-28,47.7551
2022-03-29,46.39455
2022-03-30,51.15646
2022-03-31,53.87755
2022-04-01,49.5238
2022-04-02,47.34693
2022-04-03,52.92517
2022-04-04,53.06122
2022-04-05,56.59863
2022-04-06,55.23809
2022-04-07,42.72108
2022-04-08,39.86394
2022-04-09,35.10204
2022-04-10,37.41496
2022-04-11,41.63265
2022-04-12,39.59183
2022-04-13,38.63945
2022-04-14,50.88435
2022-04-15,41.36054
2022-04-16,34.69387
2022-04-17,34.96598
2022-04-18,38.63945
2022-04-19,44.21768
2022-04-20,44.7619
2022-04-21,44.89795
2022-04-22,39.72789
2022-04-23,38.09523
2022-04-24,35.91836
2022-04-25,37.27891
2022-04-26,42.04081
2022-04-27,37.68707
2022-04-28,38.09523
2022-04-29,35.64625
2022-04-30,35.91836
2022-05-01,33.60544
2022-05-02,35.37414
2022-05-03,33.19727
2022-05-04,34.55782
2022-05-05,30.74829
2022-05-06,31.15646
2022-05-07,26.93877
2022-05-08,30.47619
2022-05-09,28.29931
2022-05-10,30.47619
2022-05-11,28.02721
2022-05-12,29.79591
2022-05-13,31.15646
2022-05-14,26.2585
2022-05-15,25.85034
2022-05-16,27.21088
2022-05-17,34.28571
2022-05-18,35.91836
2022-05-19,32.517
2022-05-20,33.46938
2022-05-21,25.57823
2022-05-22,32.78911
2022-05-23,24.35374
2022-05-24,36.32653
2022-05-25,45.17006
2022-05-26,40.95238
2022-05-27,31.0204
2022-05-28,29.93197
2022-05-29,33.19727
2022-05-30,38.23129
2022-05-31,35.5102
2022-06-01,30.74829
2022-06-02,31.0204
2022-06-03,34.0136
2022-06-04,28.70748
2022-06-05,29.11564
2022-06-06,30.61224
2022-06-07,27.89115
2022-06-08,37.41496
2022-06-09,36.46258
2022-06-10,29.65986
2022-06-11,25.85034
2022-06-12,26.53061
2022-06-13,25.85034
2022-06-14,30.47619
2022-06-15,28.02721
2022-06-16,31.97278
2022-06-17,31.0204
2022-06-18,28.43537
2022-06-19,26.80272
2022-06-20,25.30612
2022-06-21,25.71428
2022-06-22,26.2585
2022-06-23,32.92517
2022-06-24,28.70748
2022-06-25,24.21768
2022-06-26,23.40136
2022-06-27,27.48299
2022-06-28,29.38775
2022-06-29,27.7551
2022-06-30,34.28571
2022-07-01,25.17006
2022-07-02,21.63265
2022-07-03,22.31292
2022-07-04,23.94557
2022-07-05,23.12925
2022-07-06,23.2653
2022-07-07,29.2517
2022-07-08,25.03401
2022-07-09,20.68027
2022-07-10,21.7687
2022-07-11,22.58503
2022-07-12,26.80272
2022-07-13,22.58503
2022-07-14,21.22448
2022-07-15,23.94557
2022-07-16,20.54421
2022-07-17,15.5102
2022-07-18,26.2585
2022-07-19,25.85034
2022-07-20,29.93197
2022-07-21,26.80272
2022-07-22,25.03401
2022-07-23,23.12925
2022-07-24,21.22448
2022-07-25,24.48979
2022-07-26,26.80272
2022-07-27,27.34693
2022-07-28,26.39455
2022-07-29,23.40136
2022-07-30,31.0204
2022-07-31,28.02721
2022-08-01,28.70748
2022-08-02,26.39455
2022-08-03,31.97278
2022-08-04,31.97278
2022-08-05,33.19727
2022-08-06,25.85034
2022-08-07,22.99319
2022-08-08,29.11564
2022-08-09,30.47619
2022-08-10,28.84353
2022-08-11,28.84353
2022-08-12,30.06802
2022-08-13,27.7551
2022-08-14,27.7551
2022-08-15,27.89115
2022-08-16,28.57142
2022-08-17,24.35374
2022-08-18,34.14965
2022-08-19,25.85034
2022-08-20,20.2721
2022-08-21,23.2653
2022-08-22,22.44897
2022-08-23,25.57823
2022-08-24,27.48299
2022-08-25,27.61904
2022-08-26,31.15646
2022-08-27,22.44897
2022-08-28,20.68027
2022-08-29,21.08843
2022-08-30,22.85714
2022-08-31,26.12244
2022-09-01,24.62585
2022-09-02,24.62585
2022-09-03,21.49659
2022-09-04,20.95238
2022-09-05,22.72108
2022-09-06,26.39455
2022-09-07,23.40136
2022-09-08,23.53741
2022-09-09,14.42176
2022-09-10,12.517
2022-09-11,14.42176
2022-09-12,20.81632
2022-09-13,25.44217
2022-09-14,19.59183
2022-09-15,22.72108
2022-09-16,24.62585
2022-09-17,20.95238
2022-09-18,21.63265
2022-09-19,28.57142
2022-09-20,24.21768
2022-09-21,21.7687
2022-09-22,20.95238
2022-09-23,18.91156
2022-09-24,18.77551
2022-09-25,15.64625
2022-09-26,22.58503
2022-09-27,15.37414
2022-09-28,20.54421
2022-09-29,21.08843
2022-09-30,17.95918
2022-10-01,15.5102
2022-10-02,16.87074
2022-10-03,16.46258
2022-10-04,20.95238
2022-10-05,21.49659
2022-10-06,18.77551
2022-10-07,16.32653
2022-10-08,17.55102
2022-10-09,17.82312
2022-10-10,15.78231
2022-10-11,18.09523
2022-10-12,16.05442
2022-10-13,13.19727
2022-10-14,16.19047
2022-10-15,13.60544
2022-10-16,15.78231
2022-10-17,17.14285
2022-10-18,18.23129
2022-10-19,18.91156
2022-10-20,20.68027
2022-10-21,21.63265
2022-10-22,12.78911
2022-10-23,16.73469
2022-10-24,17.95918
2022-10-25,20.54421
2022-10-26,17.68707
2022-10-27,21.7687
2022-10-28,19.31972
2022-10-29,19.18367
2022-10-30,14.82993
2022-10-31,15.91836
2022-11-01,21.22448
2022-11-02,17.41496
2022-11-03,21.7687
2022-11-04,22.17687
2022-11-05,11.83673
2022-11-06,15.5102
2022-11-07,23.40136
2022-11-08,20.95238
2022-11-09,18.36734
2022-11-10,19.31972
2022-11-11,21.90476
2022-11-12,22.31292
2022-11-13,13.74149
2022-11-14,20.54421
2022-11-15,19.86394
2022-11-16,21.63265
2022-11-17,22.44897
2022-11-18,25.44217
2022-11-19,23.40136
2022-11-20,14.55782
2022-11-21,22.58503
2022-11-22,21.49659
2022-11-23,22.99319
2022-11-24,25.71428
2022-11-25,19.86394
2022-11-26,12.517
2022-11-27,16.46258
2022-11-28,18.09523
2022-11-29,18.63945
2022-11-30,20.40816
2022-12-01,24.48979
2022-12-02,23.40136
2022-12-03,14.28571
2022-12-04,19.31972
2022-12-05,22.58503
2022-12-06,24.48979
2022-12-07,21.36054
2022-12-08,19.18367
2022-12-09,21.90476
2022-12-10,19.86394
2022-12-11,17.0068
2022-12-12,24.7619
2022-12-13,19.04761
2022-12-14,20.95238
2022-12-15,20.95238
2022-12-16,18.36734
2022-12-17,16.46258
2022-12-18,17.82312
2022-12-19,17.95918
2022-12-20,18.23129
2022-12-21,22.99319
2022-12-22,21.08843
2022-12-23,15.37414
2022-12-24,14.28571
2022-12-25,12.24489
2022-12-26,13.60544
2022-12-27,12.517
2022-12-28,18.23129
2022-12-29,12.38095
2022-12-30,14.82993
2022-12-31,11.97278
2023-01-01,11.29251
2023-01-02,18.09523
2023-01-03,15.64625
2023-01-04,16.19047
2023-01-05,17.68707
2023-01-06,15.5102
2023-01-07,22.44897
2023-01-08,17.95918
2023-01-09,20.81632
2023-01-10,20.81632
2023-01-11,20.54421
2023-01-12,19.86394
2023-01-13,21.63265
2023-01-14,20.68027
2023-01-15,19.59183
2023-01-16,23.2653
2023-01-17,21.63265
2023-01-18,24.08163
2023-01-19,20.2721
2023-01-20,18.63945
2023-01-21,14.55782
2023-01-22,16.19047
2023-01-23,17.68707
2023-01-24,22.99319
2023-01-25,18.5034
2023-01-26,22.85714
2023-01-27,25.85034
2023-01-28,21.63265
2023-01-29,22.72108
2023-01-30,21.7687
2023-01-31,22.31292
2023-02-01,21.08843
2023-02-02,23.94557
2023-02-03,23.94557
2023-02-04,22.17687
2023-02-05,23.80952
2023-02-06,23.94557
2023-02-07,26.93877
2023-02-08,25.98639
2023-02-09,26.2585
2023-02-10,22.31292
2023-02-11,25.30612
2023-02-12,24.08163
2023-02-13,22.72108
2023-02-14,27.07482
2023-02-15,24.35374
2023-02-16,28.02721
2023-02-17,27.34693
2023-02-18,20.40816
2023-02-19,22.72108
2023-02-20,24.89795
2023-02-21,26.39455
2023-02-22,23.2653
2023-02-23,24.7619
2023-02-24,26.2585
2023-02-25,21.49659
2023-02-26,20.40816
2023-02-27,25.71428
2023-02-28,19.86394
2023-03-01,31.56462
2023-03-02,23.53741
2023-03-03,23.2653
2023-03-04,22.31292
2023-03-05,21.7687
2023-03-06,25.17006
2023-03-07,26.80272
2023-03-08,24.62585
2023-03-09,29.79591
2023-03-10,25.30612
2023-03-11,29.5238
2023-03-12,32.24489
2023-03-13,27.48299
2023-03-14,27.48299
2023-03-15,24.48979
2023-03-16,25.71428
2023-03-17,29.93197
2023-03-18,37.27891
2023-03-19,38.23129
2023-03-20,47.48299
2023-03-21,38.77551
2023-03-22,44.89795
2023-03-23,34.69387
2023-03-24,33.60544
2023-03-25,30.61224
2023-03-26,39.86394
2023-03-27,42.58503
2023-03-28,39.72789
2023-03-29,41.49659
2023-03-30,42.44897
2023-03-31,35.5102
2023-04-01,38.09523
2023-04-02,36.87074
2023-04-03,34.82993
2023-04-04,37.0068
2023-04-05,43.12925
2023-04-06,40.95238
2023-04-07,38.5034
2023-04-08,28.43537
2023-04-09,31.70068
2023-04-10,29.2517
2023-04-11,36.19047
2023-04-12,36.19047
2023-04-13,39.31972
2023-04-14,32.92517
2023-04-15,31.42857
2023-04-16,34.55782
2023-04-17,34.82993
2023-04-18,41.7687
2023-04-19,32.38095
2023-04-20,31.83673
2023-04-21,32.24489
2023-04-22,23.67346
2023-04-23,31.42857
2023-04-24,26.93877
2023-04-25,27.34693
2023-04-26,27.07482
2023-04-27,24.35374
2023-04-28,23.67346
2023-04-29,26.39455
2023-04-30,24.62585
2023-05-01,19.18367
2023-05-02,21.7687
2023-05-03,24.08163
2023-05-04,21.08843
2023-05-05,21.49659
2023-05-06,26.93877
2023-05-07,24.21768
2023-05-08,23.94557
2023-05-09,28.02721
2023-05-10,31.56462
2023-05-11,28.16326
2023-05-12,28.70748
2023-05-13,19.18367
2023-05-14,21.08843
2023-05-15,22.85714
2023-05-16,28.02721
2023-05-17,25.17006
2023-05-18,30.34013
2023-05-19,26.12244
2023-05-20,22.44897
2023-05-21,23.53741
2023-05-22,27.07482
2023-05-23,22.58503
2023-05-24,23.94557
2023-05-25,28.02721
2023-05-26,24.7619
2023-05-27,21.08843
2023-05-28,22.72108
2023-05-29,25.30612
