date,보험료청구
2021-05-31,15.76576
2021-06-01,14.86486
2021-06-02,15.31531
2021-06-03,13.96396
2021-06-04,9.9099
2021-06-05,7.2072
2021-06-06,4.5045
2021-06-07,18.46846
2021-06-08,13.51351
2021-06-09,13.06306
2021-06-10,15.76576
2021-06-11,10.81081
2021-06-12,10.36036
2021-06-13,3.15315
2021-06-14,18.46846
2021-06-15,21.17117
2021-06-16,18.01801
2021-06-17,9.45945
2021-06-18,6.75675
2021-06-19,7.2072
2021-06-20,6.3063
2021-06-21,10.81081
2021-06-22,22.07207
2021-06-23,12.61261
2021-06-24,8.1081
2021-06-25,18.91891
2021-06-26,10.81081
2021-06-27,9.45945
2021-06-28,19.81981
2021-06-29,14.86486
2021-06-30,22.52252
2021-07-01,18.91891
2021-07-02,10.81081
2021-07-03,3.6036
2021-07-04,4.95495
2021-07-05,17.11711
2021-07-06,13.96396
2021-07-07,10.81081
2021-07-08,13.06306
2021-07-09,6.75675
2021-07-10,7.2072
2021-07-11,3.6036
2021-07-12,14.86486
2021-07-13,19.36936
2021-07-14,13.96396
2021-07-15,13.06306
2021-07-16,12.61261
2021-07-17,9.45945
2021-07-18,2.25225
2021-07-19,15.31531
2021-07-20,16.21621
2021-07-21,12.16216
2021-07-22,14.41441
2021-07-23,15.76576
2021-07-24,10.81081
2021-07-25,5.85585
2021-07-26,14.41441
2021-07-27,18.01801
2021-07-28,18.46846
2021-07-29,16.21621
2021-07-30,20.27027
2021-07-31,4.95495
2021-08-01,6.75675
2021-08-02,26.12612
2021-08-03,18.91891
2021-08-04,22.52252
2021-08-05,14.41441
2021-08-06,16.66666
2021-08-07,7.2072
2021-08-08,3.15315
2021-08-09,19.36936
2021-08-10,18.01801
2021-08-11,19.36936
2021-08-12,26.12612
2021-08-13,13.51351
2021-08-14,5.85585
2021-08-15,5.4054
2021-08-16,14.41441
2021-08-17,19.81981
2021-08-18,16.21621
2021-08-19,12.16216
2021-08-20,15.76576
2021-08-21,6.3063
2021-08-23,18.91891
2021-08-24,18.46846
2021-08-25,24.77477
2021-08-26,24.77477
2021-08-27,25.67567
2021-08-28,8.55855
2021-08-29,4.05405
2021-08-30,18.91891
2021-08-31,13.96396
2021-09-01,14.86486
2021-09-02,13.06306
2021-09-03,14.41441
2021-09-04,6.3063
2021-09-05,5.4054
2021-09-06,19.36936
2021-09-07,17.56756
2021-09-08,17.11711
2021-09-09,17.56756
2021-09-10,11.26126
2021-09-11,12.61261
2021-09-12,7.65765
2021-09-13,20.27027
2021-09-14,22.52252
2021-09-15,22.07207
2021-09-16,16.66666
2021-09-17,13.96396
2021-09-18,7.65765
2021-09-19,5.4054
2021-09-20,2.7027
2021-09-21,6.3063
2021-09-22,6.75675
2021-09-23,27.47747
2021-09-24,13.51351
2021-09-25,9.45945
2021-09-26,10.81081
2021-09-27,29.27927
2021-09-28,22.07207
2021-09-29,17.56756
2021-09-30,14.41441
2021-10-01,19.36936
2021-10-02,9.9099
2021-10-03,6.3063
2021-10-04,11.71171
2021-10-05,20.27027
2021-10-06,20.72072
2021-10-07,16.66666
2021-10-08,15.76576
2021-10-09,7.2072
2021-10-10,5.4054
2021-10-11,8.1081
2021-10-12,22.52252
2021-10-13,16.66666
2021-10-14,19.36936
2021-10-15,12.61261
2021-10-16,9.009
2021-10-17,5.85585
2021-10-18,21.17117
2021-10-19,23.42342
2021-10-20,12.16216
2021-10-21,17.11711
2021-10-22,10.81081
2021-10-23,13.06306
2021-10-24,4.5045
2021-10-25,15.76576
2021-10-26,22.97297
2021-10-27,13.06306
2021-10-28,20.72072
2021-10-29,15.31531
2021-10-30,9.45945
2021-10-31,5.85585
2021-11-01,22.07207
2021-11-02,22.52252
2021-11-03,24.32432
2021-11-04,25.22522
2021-11-05,18.91891
2021-11-06,9.9099
2021-11-07,8.55855
2021-11-08,17.56756
2021-11-09,24.32432
2021-11-10,22.52252
2021-11-11,16.21621
2021-11-12,15.31531
2021-11-13,9.45945
2021-11-14,9.45945
2021-11-15,24.77477
2021-11-16,27.47747
2021-11-17,17.11711
2021-11-18,13.06306
2021-11-19,12.16216
2021-11-20,11.71171
2021-11-21,9.45945
2021-11-22,30.63063
2021-11-23,25.22522
2021-11-24,19.81981
2021-11-25,14.86486
2021-11-26,16.21621
2021-11-27,13.51351
2021-11-28,6.3063
2021-11-29,22.97297
2021-11-30,10.81081
2021-12-01,14.41441
2021-12-02,9.45945
2021-12-03,12.61261
2021-12-04,12.16216
2021-12-05,7.2072
2021-12-06,12.16216
2021-12-07,21.17117
2021-12-08,17.11711
2021-12-09,16.66666
2021-12-10,22.07207
2021-12-11,10.36036
2021-12-12,6.3063
2021-12-13,22.97297
2021-12-14,31.08108
2021-12-15,16.66666
2021-12-16,19.81981
2021-12-17,15.76576
2021-12-18,16.66666
2021-12-19,5.4054
2021-12-20,31.08108
2021-12-21,22.97297
2021-12-22,19.81981
2021-12-23,14.86486
2021-12-24,18.01801
2021-12-25,6.3063
2021-12-26,9.45945
2021-12-27,23.87387
2021-12-28,20.27027
2021-12-29,23.42342
2021-12-30,19.36936
2021-12-31,27.47747
2022-01-01,4.5045
2022-01-02,6.3063
2022-01-03,28.37837
2022-01-04,21.17117
2022-01-05,18.01801
2022-01-06,21.17117
2022-01-07,16.66666
2022-01-08,10.36036
2022-01-09,9.009
2022-01-10,21.62162
2022-01-11,16.21621
2022-01-12,21.62162
2022-01-13,19.36936
2022-01-14,17.11711
2022-01-15,14.41441
2022-01-16,5.85585
2022-01-17,20.72072
2022-01-18,22.07207
2022-01-19,19.36936
2022-01-20,16.66666
2022-01-21,14.86486
2022-01-22,9.9099
2022-01-23,9.45945
2022-01-24,15.76576
2022-01-25,19.81981
2022-01-26,18.01801
2022-01-27,23.87387
2022-01-28,13.96396
2022-01-29,8.55855
2022-01-30,4.95495
2022-01-31,5.85585
2022-02-01,6.3063
2022-02-02,9.009
2022-02-03,21.17117
2022-02-04,16.66666
2022-02-05,10.36036
2022-02-06,10.36036
2022-02-07,22.97297
2022-02-08,23.42342
2022-02-09,23.87387
2022-02-10,15.31531
2022-02-11,16.21621
2022-02-12,11.71171
2022-02-13,9.009
2022-02-14,27.92792
2022-02-15,20.27027
2022-02-16,15.31531
2022-02-17,12.61261
2022-02-18,17.56756
2022-02-19,5.85585
2022-02-20,10.36036
2022-02-21,21.17117
2022-02-22,23.87387
2022-02-23,13.96396
2022-02-24,14.86486
2022-02-25,17.11711
2022-02-26,14.86486
2022-02-27,6.75675
2022-02-28,15.31531
2022-03-01,6.75675
2022-03-02,10.36036
2022-03-03,13.96396
2022-03-04,18.91891
2022-03-05,8.55855
2022-03-06,4.05405
2022-03-07,19.81981
2022-03-08,16.66666
2022-03-09,6.3063
2022-03-10,12.61261
2022-03-11,14.86486
2022-03-12,9.9099
2022-03-13,9.45945
2022-03-14,18.46846
2022-03-15,19.36936
2022-03-16,18.01801
2022-03-17,18.91891
2022-03-18,9.9099
2022-03-19,9.9099
2022-03-20,11.26126
2022-03-21,17.11711
2022-03-22,22.97297
2022-03-23,23.42342
2022-03-24,10.81081
2022-03-25,13.96396
2022-03-26,12.16216
2022-03-27,9.9099
2022-03-28,19.36936
2022-03-29,9.45945
2022-03-30,17.56756
2022-03-31,10.81081
2022-04-01,17.11711
2022-04-02,8.1081
2022-04-03,5.85585
2022-04-04,6.75675
2022-04-05,18.01801
2022-04-06,15.31531
2022-04-07,10.81081
2022-04-08,7.65765
2022-04-09,4.95495
2022-04-10,5.85585
2022-04-11,16.21621
2022-04-12,15.76576
2022-04-13,15.31531
2022-04-14,15.31531
2022-04-15,15.31531
2022-04-16,8.55855
2022-04-17,9.9099
2022-04-18,16.66666
2022-04-19,18.91891
2022-04-20,16.21621
2022-04-21,21.62162
2022-04-22,11.71171
2022-04-23,9.45945
2022-04-24,7.65765
2022-04-25,18.01801
2022-04-26,18.46846
2022-04-27,10.36036
2022-04-28,19.81981
2022-04-29,14.41441
2022-04-30,7.2072
2022-05-01,6.3063
2022-05-02,18.01801
2022-05-03,16.66666
2022-05-04,10.36036
2022-05-05,2.7027
2022-05-06,11.26126
2022-05-07,8.1081
2022-05-08,7.65765
2022-05-09,21.17117
2022-05-10,15.31531
2022-05-11,15.31531
2022-05-12,15.76576
2022-05-13,17.56756
2022-05-14,9.9099
2022-05-15,6.3063
2022-05-16,20.72072
2022-05-17,11.71171
2022-05-18,9.9099
2022-05-19,17.56756
2022-05-20,15.31531
2022-05-21,12.61261
2022-05-22,8.55855
2022-05-23,16.66666
2022-05-24,18.46846
2022-05-25,13.06306
2022-05-26,19.81981
2022-05-27,15.31531
2022-05-28,9.45945
2022-05-29,8.55855
2022-05-30,17.11711
2022-05-31,13.96396
2022-06-01,12.61261
2022-06-02,12.16216
2022-06-03,11.26126
2022-06-04,8.55855
2022-06-05,3.6036
2022-06-06,7.2072
2022-06-07,15.76576
2022-06-08,22.07207
2022-06-09,14.86486
2022-06-10,7.2072
2022-06-11,6.75675
2022-06-12,7.65765
2022-06-13,15.76576
2022-06-14,24.32432
2022-06-15,15.31531
2022-06-16,17.11711
2022-06-17,15.31531
2022-06-18,6.3063
2022-06-19,7.2072
2022-06-20,21.62162
2022-06-21,20.27027
2022-06-22,17.11711
2022-06-23,21.62162
2022-06-24,15.76576
2022-06-25,5.4054
2022-06-26,5.85585
2022-06-27,22.52252
2022-06-28,23.87387
2022-06-29,11.26126
2022-06-30,14.86486
2022-07-01,15.31531
2022-07-02,7.2072
2022-07-03,11.26126
2022-07-04,22.52252
2022-07-05,27.47747
2022-07-06,14.86486
2022-07-07,20.27027
2022-07-08,12.61261
2022-07-09,6.75675
2022-07-10,6.3063
2022-07-11,22.52252
2022-07-12,16.21621
2022-07-13,14.41441
2022-07-14,18.46846
2022-07-15,15.76576
2022-07-16,6.75675
2022-07-17,7.2072
2022-07-18,27.02702
2022-07-19,15.31531
2022-07-20,22.97297
2022-07-21,12.61261
2022-07-22,12.61261
2022-07-23,10.81081
2022-07-24,8.55855
2022-07-25,22.97297
2022-07-26,17.56756
2022-07-27,15.76576
2022-07-28,18.01801
2022-07-29,10.81081
2022-07-30,4.05405
2022-07-31,4.5045
2022-08-01,17.56756
2022-08-02,18.01801
2022-08-03,13.96396
2022-08-04,16.66666
2022-08-05,14.86486
2022-08-06,7.65765
2022-08-07,6.75675
2022-08-08,25.22522
2022-08-09,24.32432
2022-08-10,13.96396
2022-08-11,18.91891
2022-08-12,14.86486
2022-08-13,13.06306
2022-08-14,9.009
2022-08-15,6.75675
2022-08-16,24.32432
2022-08-17,21.62162
2022-08-18,9.009
2022-08-19,18.46846
2022-08-20,7.65765
2022-08-21,4.05405
2022-08-22,21.17117
2022-08-23,21.17117
2022-08-24,16.66666
2022-08-25,13.96396
2022-08-26,14.41441
2022-08-27,4.95495
2022-08-28,9.9099
2022-08-29,18.01801
2022-08-30,21.17117
2022-08-31,19.81981
2022-09-01,13.96396
2022-09-02,13.06306
2022-09-03,4.95495
2022-09-04,7.65765
2022-09-05,13.06306
2022-09-06,22.52252
2022-09-07,10.36036
2022-09-08,14.86486
2022-09-09,4.5045
2022-09-10,5.4054
2022-09-11,3.6036
2022-09-12,6.75675
2022-09-13,13.06306
2022-09-14,21.62162
2022-09-15,13.06306
2022-09-16,22.97297
2022-09-17,6.3063
2022-09-18,12.16216
2022-09-19,21.17117
2022-09-20,18.01801
2022-09-21,15.76576
2022-09-22,18.01801
2022-09-23,19.36936
2022-09-24,5.4054
2022-09-25,5.4054
2022-09-26,18.91891
2022-09-27,12.61261
2022-09-28,16.21621
2022-09-29,16.66666
2022-09-30,15.31531
2022-10-01,7.65765
2022-10-02,5.4054
2022-10-03,9.009
2022-10-04,13.96396
2022-10-05,21.62162
2022-10-06,15.76576
2022-10-07,14.86486
2022-10-08,6.75675
2022-10-09,4.05405
2022-10-10,8.55855
2022-10-11,15.76576
2022-10-12,19.81981
2022-10-13,9.45945
2022-10-14,12.61261
2022-10-15,8.55855
2022-10-16,4.5045
2022-10-17,22.07207
2022-10-18,16.66666
2022-10-19,13.06306
2022-10-20,18.46846
2022-10-21,15.31531
2022-10-22,9.45945
2022-10-23,7.2072
2022-10-24,20.72072
2022-10-25,22.52252
2022-10-26,16.21621
2022-10-27,19.36936
2022-10-28,16.66666
2022-10-29,6.75675
2022-10-30,5.85585
2022-10-31,21.17117
2022-11-01,12.16216
2022-11-02,15.76576
2022-11-03,14.41441
2022-11-04,14.41441
2022-11-05,10.81081
2022-11-06,3.6036
2022-11-07,22.52252
2022-11-08,13.51351
2022-11-09,17.11711
2022-11-10,18.91891
2022-11-11,11.26126
2022-11-12,10.36036
2022-11-13,7.65765
2022-11-14,20.27027
2022-11-15,16.21621
2022-11-16,21.17117
2022-11-17,18.91891
2022-11-18,16.21621
2022-11-19,9.45945
2022-11-20,6.75675
2022-11-21,25.67567
2022-11-22,18.01801
2022-11-23,15.31531
2022-11-24,15.31531
2022-11-25,20.72072
2022-11-26,9.009
2022-11-27,9.9099
2022-11-28,21.17117
2022-11-29,21.17117
2022-11-30,22.07207
2022-12-01,7.2072
2022-12-02,16.66666
2022-12-03,8.55855
2022-12-04,6.3063
2022-12-05,23.42342
2022-12-06,22.07207
2022-12-07,21.17117
2022-12-08,18.01801
2022-12-09,12.16216
2022-12-10,12.16216
2022-12-11,7.65765
2022-12-12,25.67567
2022-12-13,16.21621
2022-12-14,25.67567
2022-12-15,16.21621
2022-12-16,16.66666
2022-12-17,11.26126
2022-12-18,11.71171
2022-12-19,19.81981
2022-12-20,28.37837
2022-12-21,13.51351
2022-12-22,22.52252
2022-12-23,11.71171
2022-12-24,9.9099
2022-12-25,9.9099
2022-12-26,31.08108
2022-12-27,24.77477
2022-12-28,24.77477
2022-12-29,19.81981
2022-12-30,23.87387
2022-12-31,7.65765
2023-01-01,10.81081
2023-01-02,25.22522
2023-01-03,17.11711
2023-01-04,15.76576
2023-01-05,26.57657
2023-01-06,18.91891
2023-01-07,11.71171
2023-01-08,5.4054
2023-01-09,21.62162
2023-01-10,19.81981
2023-01-11,21.62162
2023-01-12,16.66666
2023-01-13,13.51351
2023-01-14,6.75675
2023-01-15,8.1081
2023-01-16,26.12612
2023-01-17,18.91891
2023-01-18,17.56756
2023-01-19,19.81981
2023-01-20,15.31531
2023-01-21,2.25225
2023-01-22,4.5045
2023-01-23,6.3063
2023-01-24,12.61261
2023-01-25,23.42342
2023-01-26,18.46846
2023-01-27,23.87387
2023-01-28,8.55855
2023-01-29,8.1081
2023-01-30,27.92792
2023-01-31,18.01801
2023-02-01,22.97297
2023-02-02,21.62162
2023-02-03,14.86486
2023-02-04,8.55855
2023-02-05,6.75675
2023-02-06,24.32432
2023-02-07,21.62162
2023-02-08,17.56756
2023-02-09,16.66666
2023-02-10,16.21621
2023-02-11,9.45945
2023-02-12,9.45945
2023-02-13,20.72072
2023-02-14,16.66666
2023-02-15,18.46846
2023-02-16,29.27927
2023-02-17,19.36936
2023-02-18,11.71171
2023-02-19,4.5045
2023-02-20,17.56756
2023-02-21,21.17117
2023-02-22,16.66666
2023-02-23,19.81981
2023-02-24,16.66666
2023-02-25,9.009
2023-02-26,9.45945
2023-02-27,20.27027
2023-02-28,22.52252
2023-03-01,8.55855
2023-03-02,16.66666
2023-03-03,21.17117
2023-03-04,10.36036
2023-03-05,8.1081
2023-03-06,21.62162
2023-03-07,21.17117
2023-03-08,15.76576
2023-03-09,15.31531
2023-03-10,13.96396
2023-03-11,10.81081
2023-03-12,6.3063
2023-03-13,20.27027
2023-03-14,20.27027
2023-03-15,19.81981
2023-03-16,23.42342
2023-03-17,10.81081
2023-03-18,8.1081
2023-03-19,13.06306
2023-03-20,18.46846
2023-03-21,19.81981
2023-03-22,17.56756
2023-03-23,17.56756
2023-03-24,12.16216
2023-03-25,13.06306
2023-03-26,6.3063
2023-03-27,19.81981
2023-03-28,18.91891
2023-03-29,18.91891
2023-03-30,21.62162
2023-03-31,21.17117
2023-04-01,9.009
2023-04-02,11.26126
2023-04-03,26.57657
2023-04-04,28.82882
2023-04-05,15.76576
2023-04-06,18.91891
2023-04-07,21.62162
2023-04-08,13.51351
2023-04-09,9.9099
2023-04-10,23.87387
2023-04-11,38.73873
2023-04-12,22.97297
2023-04-13,26.57657
2023-04-14,22.52252
2023-04-15,18.46846
2023-04-16,7.2072
2023-04-17,26.57657
2023-04-18,34.68468
2023-04-19,27.47747
2023-04-20,24.32432
2023-04-21,24.32432
2023-04-22,13.51351
2023-04-23,15.76576
2023-04-24,34.68468
2023-04-25,28.82882
2023-04-26,32.43243
2023-04-27,29.72972
2023-04-28,21.62162
2023-04-29,13.51351
2023-04-30,9.009
2023-05-01,21.17117
2023-05-02,29.72972
2023-05-03,39.18918
2023-05-04,24.77477
2023-05-05,16.21621
2023-05-06,12.16216
2023-05-07,17.56756
2023-05-08,38.28828
2023-05-09,34.68468
2023-05-10,33.33333
2023-05-11,19.36936
2023-05-12,27.47747
2023-05-13,13.06306
2023-05-14,21.62162
2023-05-15,31.53153
2023-05-16,31.98198
2023-05-17,38.73873
2023-05-18,36.48648
2023-05-19,27.47747
2023-05-20,18.46846
2023-05-21,11.71171
2023-05-22,38.73873
2023-05-23,37.83783
2023-05-24,41.44144
2023-05-25,41.89189
2023-05-26,29.72972
2023-05-27,14.41441
2023-05-28,15.76576
2023-05-29,15.76576
2023-05-30,33.33333
