date,바이오주
2021-02-28,17.09342
2021-03-01,17.57785
2021-03-02,27.61245
2021-03-03,20.62283
2021-03-04,20.0
2021-03-05,22.07612
2021-03-06,15.84775
2021-03-07,12.80276
2021-03-08,32.17993
2021-03-09,33.14878
2021-03-10,29.06574
2021-03-11,26.22837
2021-03-12,28.23529
2021-03-13,49.75778
2021-03-14,57.23183
2021-03-15,59.30795
2021-03-16,51.28027
2021-03-17,49.34256
2021-03-18,52.87197
2021-03-19,47.33564
2021-03-20,25.88235
2021-03-21,18.96193
2021-03-22,30.44982
2021-03-23,32.17993
2021-03-24,27.75086
2021-03-25,26.15916
2021-03-26,25.81314
2021-03-27,17.78546
2021-03-28,14.04844
2021-03-29,25.0519
2021-03-30,25.46712
2021-03-31,25.60553
2021-04-01,21.66089
2021-04-02,22.56055
2021-04-03,15.0865
2021-04-04,12.24913
2021-04-05,23.52941
2021-04-06,27.12802
2021-04-07,24.01384
2021-04-08,34.74048
2021-04-09,30.38062
2021-04-10,20.76124
2021-04-11,15.0865
2021-04-12,32.87197
2021-04-13,41.86851
2021-04-14,30.17301
2021-04-15,31.7647
2021-04-16,27.82006
2021-04-17,35.50173
2021-04-18,19.10034
2021-04-19,32.11072
2021-04-20,25.46712
2021-04-21,27.05882
2021-04-22,31.21107
2021-04-23,25.1211
2021-04-24,16.40138
2021-04-25,13.3564
2021-04-26,27.68166
2021-04-27,25.95155
2021-04-28,25.19031
2021-04-29,26.85121
2021-04-30,20.41522
2021-05-01,14.53287
2021-05-02,10.86505
2021-05-03,42.62975
2021-05-04,30.58823
2021-05-05,12.31833
2021-05-06,25.67474
2021-05-07,21.59169
2021-05-08,11.55709
2021-05-09,11.00346
2021-05-10,28.92733
2021-05-11,25.1211
2021-05-12,23.391
2021-05-13,25.81314
2021-05-14,22.83737
2021-05-15,15.77854
2021-05-16,12.11072
2021-05-17,25.60553
2021-05-18,19.72318
2021-05-19,11.48788
2021-05-20,17.23183
2021-05-21,14.60207
2021-05-22,14.04844
2021-05-23,12.87197
2021-05-24,21.66089
2021-05-25,14.67128
2021-05-26,15.64013
2021-05-27,16.95501
2021-05-28,14.67128
2021-05-29,10.51903
2021-05-30,9.27335
2021-05-31,17.16262
2021-06-01,11.48788
2021-06-02,17.78546
2021-06-03,16.6782
2021-06-04,14.74048
2021-06-05,7.26643
2021-06-06,9.27335
2021-06-07,21.93771
2021-06-08,29.55017
2021-06-09,24.42906
2021-06-10,22.97577
2021-06-11,22.56055
2021-06-12,14.11764
2021-06-13,16.95501
2021-06-14,27.05882
2021-06-15,25.39792
2021-06-16,17.57785
2021-06-17,17.64705
2021-06-18,17.57785
2021-06-19,9.27335
2021-06-20,9.82698
2021-06-21,22.14532
2021-06-22,20.41522
2021-06-23,32.80276
2021-06-24,29.55017
2021-06-25,25.32871
2021-06-26,15.22491
2021-06-27,13.4948
2021-06-28,23.94463
2021-06-29,22.49134
2021-06-30,18.75432
2021-07-01,25.25951
2021-07-02,32.11072
2021-07-03,19.16955
2021-07-04,18.06228
2021-07-05,29.13494
2021-07-06,32.66435
2021-07-07,30.17301
2021-07-08,38.82352
2021-07-09,29.27335
2021-07-10,12.17993
2021-07-11,11.7647
2021-07-12,15.98615
2021-07-13,29.20415
2021-07-14,19.51557
2021-07-15,18.68512
2021-07-16,17.57785
2021-07-17,9.34256
2021-07-18,9.55017
2021-07-19,16.12456
2021-07-20,17.57785
2021-07-21,18.3391
2021-07-22,19.30795
2021-07-23,15.36332
2021-07-24,7.75086
2021-07-25,6.29757
2021-07-26,11.97231
2021-07-27,12.31833
2021-07-28,13.56401
2021-07-29,16.95501
2021-07-30,14.04844
2021-07-31,8.51211
2021-08-01,10.79584
2021-08-02,14.94809
2021-08-03,16.60899
2021-08-04,17.16262
2021-08-05,26.782
2021-08-06,23.4602
2021-08-07,13.14878
2021-08-08,11.90311
2021-08-09,26.92041
2021-08-10,45.88235
2021-08-11,41.17647
2021-08-12,36.88581
2021-08-13,27.19723
2021-08-14,15.43252
2021-08-15,12.17993
2021-08-16,22.83737
2021-08-17,40.76124
2021-08-18,25.67474
2021-08-19,23.391
2021-08-20,22.00692
2021-08-21,11.6955
2021-08-22,11.00346
2021-08-23,21.52249
2021-08-24,34.32525
2021-08-25,28.3737
2021-08-26,21.45328
2021-08-27,21.45328
2021-08-28,12.73356
2021-08-29,12.80276
2021-08-30,25.81314
2021-08-31,27.61245
2021-09-01,28.09688
2021-09-02,26.782
2021-09-03,24.42906
2021-09-04,15.43252
2021-09-05,14.87889
2021-09-06,22.69896
2021-09-07,20.1384
2021-09-08,20.55363
2021-09-09,18.06228
2021-09-10,17.02422
2021-09-11,7.40484
2021-09-12,8.23529
2021-09-13,15.36332
2021-09-14,16.19377
2021-09-15,16.26297
2021-09-16,14.80968
2021-09-17,14.74048
2021-09-18,11.83391
2021-09-19,13.07958
2021-09-20,7.47404
2021-09-21,6.15916
2021-09-22,12.04152
2021-09-23,24.98269
2021-09-24,22.62975
2021-09-25,9.82698
2021-09-26,9.55017
2021-09-27,18.54671
2021-09-28,23.4602
2021-09-29,25.81314
2021-09-30,34.04844
2021-10-01,18.61591
2021-10-02,7.19723
2021-10-03,6.29757
2021-10-04,7.88927
2021-10-05,60.76124
2021-10-06,49.48096
2021-10-07,22.62975
2021-10-08,15.0173
2021-10-09,7.54325
2021-10-10,9.27335
2021-10-11,8.16608
2021-10-12,43.04498
2021-10-13,23.32179
2021-10-14,21.86851
2021-10-15,15.57093
2021-10-16,8.99653
2021-10-17,13.3564
2021-10-18,17.78546
2021-10-19,17.16262
2021-10-20,13.77162
2021-10-21,15.22491
2021-10-22,14.46366
2021-10-23,7.68166
2021-10-24,9.41176
2021-10-25,14.80968
2021-10-26,18.4775
2021-10-27,14.39446
2021-10-28,12.87197
2021-10-29,21.66089
2021-10-30,11.21107
2021-10-31,9.20415
2021-11-01,14.18685
2021-11-02,17.71626
2021-11-03,16.7474
2021-11-04,15.91695
2021-11-05,14.80968
2021-11-06,7.12802
2021-11-07,8.30449
2021-11-08,58.61591
2021-11-09,32.94117
2021-11-10,21.10726
2021-11-11,23.66782
2021-11-12,17.09342
2021-11-13,9.82698
2021-11-14,10.1038
2021-11-15,16.8166
2021-11-16,18.13148
2021-11-17,22.00692
2021-11-18,18.82352
2021-11-19,15.50173
2021-11-20,9.06574
2021-11-21,8.85813
2021-11-22,20.48442
2021-11-23,21.24567
2021-11-24,19.58477
2021-11-25,20.0
2021-11-26,23.11418
2021-11-27,20.48442
2021-11-28,17.30103
2021-11-29,31.21107
2021-11-30,22.83737
2021-12-01,18.3391
2021-12-02,16.40138
2021-12-03,15.1557
2021-12-04,8.58131
2021-12-05,10.1038
2021-12-06,16.12456
2021-12-07,19.03114
2021-12-08,14.39446
2021-12-09,17.09342
2021-12-10,14.67128
2021-12-11,7.26643
2021-12-12,8.71972
2021-12-13,12.04152
2021-12-14,17.85467
2021-12-15,22.69896
2021-12-16,18.82352
2021-12-17,14.80968
2021-12-18,8.65051
2021-12-19,11.7647
2021-12-20,13.97923
2021-12-21,18.61591
2021-12-22,15.50173
2021-12-23,14.11764
2021-12-24,10.65743
2021-12-25,8.65051
2021-12-26,8.16608
2021-12-27,12.73356
2021-12-28,11.41868
2021-12-29,11.90311
2021-12-30,12.38754
2021-12-31,7.12802
2022-01-01,6.36678
2022-01-02,8.3737
2022-01-03,12.24913
2022-01-04,13.14878
2022-01-05,12.59515
2022-01-06,17.37024
2022-01-07,11.28027
2022-01-08,9.68858
2022-01-09,9.82698
2022-01-10,10.93425
2022-01-11,11.48788
2022-01-12,13.28719
2022-01-13,26.50519
2022-01-14,18.61591
2022-01-15,8.65051
2022-01-16,9.20415
2022-01-17,17.16262
2022-01-18,28.30449
2022-01-19,36.40138
2022-01-20,25.32871
2022-01-21,19.58477
2022-01-22,11.21107
2022-01-23,12.04152
2022-01-24,23.04498
2022-01-25,18.61591
2022-01-26,15.0865
2022-01-27,23.32179
2022-01-28,17.57785
2022-01-29,8.30449
2022-01-30,5.39792
2022-01-31,4.91349
2022-02-01,9.06574
2022-02-02,7.61245
2022-02-03,19.30795
2022-02-04,19.03114
2022-02-05,7.61245
2022-02-06,7.40484
2022-02-07,14.94809
2022-02-08,18.26989
2022-02-09,15.50173
2022-02-10,12.04152
2022-02-11,11.48788
2022-02-12,7.61245
2022-02-13,14.46366
2022-02-14,12.87197
2022-02-15,13.3564
2022-02-16,10.1038
2022-02-17,12.31833
2022-02-18,10.93425
2022-02-19,9.96539
2022-02-20,9.06574
2022-02-21,8.58131
2022-02-22,9.06574
2022-02-23,8.4429
2022-02-24,9.34256
2022-02-25,9.34256
2022-02-26,5.67474
2022-02-27,5.0519
2022-02-28,8.4429
2022-03-01,6.92041
2022-03-02,9.13494
2022-03-03,11.14186
2022-03-04,9.89619
2022-03-05,7.61245
2022-03-06,7.82006
2022-03-07,10.86505
2022-03-08,14.32525
2022-03-09,7.40484
2022-03-10,11.00346
2022-03-11,12.17993
2022-03-12,8.65051
2022-03-13,7.05882
2022-03-14,15.22491
2022-03-15,12.59515
2022-03-16,10.86505
2022-03-17,13.14878
2022-03-18,12.66435
2022-03-19,6.57439
2022-03-20,6.15916
2022-03-21,9.61937
2022-03-22,12.94117
2022-03-23,9.55017
2022-03-24,8.99653
2022-03-25,10.65743
2022-03-26,8.3737
2022-03-27,7.75086
2022-03-28,9.89619
2022-03-29,11.7647
2022-03-30,10.17301
2022-03-31,15.98615
2022-04-01,15.84775
2022-04-02,8.92733
2022-04-03,8.58131
2022-04-04,12.73356
2022-04-05,10.38062
2022-04-06,9.55017
2022-04-07,9.61937
2022-04-08,11.41868
2022-04-09,4.42906
2022-04-10,5.53633
2022-04-11,11.55709
2022-04-12,7.54325
2022-04-13,9.68858
2022-04-14,5.81314
2022-04-15,8.78892
2022-04-16,7.26643
2022-04-17,6.08996
2022-04-18,11.55709
2022-04-19,8.58131
2022-04-20,8.23529
2022-04-21,9.34256
2022-04-22,8.58131
2022-04-23,4.98269
2022-04-24,4.42906
2022-04-25,11.97231
2022-04-26,11.07266
2022-04-27,11.41868
2022-04-28,10.79584
2022-04-29,10.93425
2022-04-30,5.88235
2022-05-01,5.67474
2022-05-02,8.51211
2022-05-03,8.51211
2022-05-04,8.23529
2022-05-05,6.02076
2022-05-06,8.30449
2022-05-07,5.74394
2022-05-08,5.74394
2022-05-09,11.6955
2022-05-10,9.13494
2022-05-11,11.6955
2022-05-12,12.45674
2022-05-13,12.66435
2022-05-14,6.64359
2022-05-15,5.88235
2022-05-16,10.0346
2022-05-17,9.27335
2022-05-18,11.62629
2022-05-19,11.41868
2022-05-20,10.51903
2022-05-21,6.50519
2022-05-22,6.22837
2022-05-23,15.22491
2022-05-24,13.01038
2022-05-25,12.80276
2022-05-26,10.58823
2022-05-27,9.48096
2022-05-28,6.57439
2022-05-29,6.7128
2022-05-30,11.83391
2022-05-31,10.1038
2022-06-01,5.25951
2022-06-02,9.89619
2022-06-03,7.54325
2022-06-04,6.7128
2022-06-05,5.25951
2022-06-06,2.69896
2022-06-07,6.57439
2022-06-08,7.82006
2022-06-09,8.92733
2022-06-10,7.68166
2022-06-11,3.80622
2022-06-12,8.99653
2022-06-13,11.62629
2022-06-14,11.48788
2022-06-15,9.27335
2022-06-16,6.29757
2022-06-17,8.78892
2022-06-18,4.35986
2022-06-19,3.80622
2022-06-20,8.99653
2022-06-21,7.95847
2022-06-22,9.75778
2022-06-23,11.55709
2022-06-24,13.77162
2022-06-25,7.26643
2022-06-26,5.19031
2022-06-27,9.61937
2022-06-28,9.61937
2022-06-29,8.92733
2022-06-30,10.17301
2022-07-01,8.85813
2022-07-02,3.391
2022-07-03,3.4602
2022-07-04,9.13494
2022-07-05,11.7647
2022-07-06,11.00346
2022-07-07,13.56401
2022-07-08,10.72664
2022-07-09,7.54325
2022-07-10,4.70588
2022-07-11,21.66089
2022-07-12,18.75432
2022-07-13,14.39446
2022-07-14,12.45674
2022-07-15,10.31141
2022-07-16,5.67474
2022-07-17,5.60553
2022-07-18,15.50173
2022-07-19,14.80968
2022-07-20,11.34948
2022-07-21,17.50865
2022-07-22,9.34256
2022-07-23,4.35986
2022-07-24,5.74394
2022-07-25,9.68858
2022-07-26,6.782
2022-07-27,9.27335
2022-07-28,11.34948
2022-07-29,7.26643
2022-07-30,3.59861
2022-07-31,4.63667
2022-08-01,7.95847
2022-08-02,6.64359
2022-08-03,6.29757
2022-08-04,11.21107
2022-08-05,17.16262
2022-08-06,10.31141
2022-08-07,8.71972
2022-08-08,12.45674
2022-08-09,14.60207
2022-08-10,14.11764
2022-08-11,9.96539
2022-08-12,11.7647
2022-08-13,5.60553
2022-08-14,6.50519
2022-08-15,4.91349
2022-08-16,11.07266
2022-08-17,10.31141
2022-08-18,9.75778
2022-08-19,8.3737
2022-08-20,4.63667
2022-08-21,4.84429
2022-08-22,8.51211
2022-08-23,9.48096
2022-08-24,11.07266
2022-08-25,10.1038
2022-08-26,9.06574
2022-08-27,6.36678
2022-08-28,4.84429
2022-08-29,6.92041
2022-08-30,11.90311
2022-08-31,11.00346
2022-09-01,10.0346
2022-09-02,10.72664
2022-09-03,4.77508
2022-09-04,4.15224
2022-09-05,15.77854
2022-09-06,9.34256
2022-09-07,10.79584
2022-09-08,7.75086
2022-09-09,2.62975
2022-09-10,4.08304
2022-09-11,4.77508
2022-09-12,6.782
2022-09-13,18.68512
2022-09-14,11.97231
2022-09-15,11.6955
2022-09-16,10.44982
2022-09-17,5.95155
2022-09-18,4.63667
2022-09-19,9.55017
2022-09-20,10.65743
2022-09-21,10.58823
2022-09-22,8.16608
2022-09-23,9.13494
2022-09-24,4.22145
2022-09-25,5.0519
2022-09-26,9.96539
2022-09-27,9.41176
2022-09-28,9.27335
2022-09-29,13.84083
2022-09-30,8.78892
2022-10-01,4.42906
2022-10-02,4.70588
2022-10-03,5.46712
2022-10-04,8.30449
2022-10-05,8.78892
2022-10-06,11.55709
2022-10-07,9.27335
2022-10-08,5.46712
2022-10-09,5.32871
2022-10-10,4.98269
2022-10-11,12.17993
2022-10-12,12.31833
2022-10-13,17.37024
2022-10-14,18.96193
2022-10-15,12.45674
2022-10-16,8.4429
2022-10-17,13.77162
2022-10-18,14.39446
2022-10-19,10.79584
2022-10-20,10.38062
2022-10-21,8.85813
2022-10-22,6.7128
2022-10-23,3.94463
2022-10-24,9.96539
2022-10-25,12.59515
2022-10-26,10.65743
2022-10-27,10.0346
2022-10-28,10.0346
2022-10-29,5.32871
2022-10-30,4.63667
2022-10-31,8.16608
2022-11-01,10.65743
2022-11-02,8.30449
2022-11-03,7.68166
2022-11-04,6.50519
2022-11-05,3.59861
2022-11-06,3.52941
2022-11-07,7.95847
2022-11-08,10.1038
2022-11-09,7.68166
2022-11-10,8.02768
2022-11-11,11.14186
2022-11-12,6.15916
2022-11-13,6.29757
2022-11-14,11.07266
2022-11-15,19.03114
2022-11-16,10.79584
2022-11-17,8.78892
2022-11-18,6.15916
2022-11-19,4.63667
2022-11-20,5.74394
2022-11-21,7.88927
2022-11-22,5.81314
2022-11-23,6.36678
2022-11-24,6.50519
2022-11-25,6.57439
2022-11-26,4.22145
2022-11-27,4.63667
2022-11-28,5.19031
2022-11-29,5.74394
2022-11-30,6.02076
2022-12-01,6.64359
2022-12-02,4.91349
2022-12-03,2.76816
2022-12-04,3.52941
2022-12-05,6.64359
2022-12-06,5.1211
2022-12-07,5.95155
2022-12-08,8.65051
2022-12-09,6.64359
2022-12-10,4.08304
2022-12-11,4.29065
2022-12-12,9.75778
2022-12-13,9.82698
2022-12-14,9.96539
2022-12-15,9.27335
2022-12-16,10.58823
2022-12-17,3.73702
2022-12-18,4.29065
2022-12-19,8.16608
2022-12-20,6.29757
2022-12-21,7.26643
2022-12-22,5.60553
2022-12-23,7.26643
2022-12-24,3.87543
2022-12-25,3.25259
2022-12-26,6.50519
2022-12-27,6.57439
2022-12-28,8.3737
2022-12-29,7.33564
2022-12-30,5.53633
2022-12-31,2.90657
2023-01-01,5.39792
2023-01-02,6.7128
2023-01-03,8.16608
2023-01-04,9.89619
2023-01-05,7.12802
2023-01-06,8.99653
2023-01-07,4.91349
2023-01-08,5.95155
2023-01-09,10.1038
2023-01-10,8.99653
2023-01-11,8.02768
2023-01-12,8.99653
2023-01-13,9.61937
2023-01-14,4.49826
2023-01-15,5.1211
2023-01-16,9.06574
2023-01-17,9.82698
2023-01-18,6.92041
2023-01-19,7.88927
2023-01-20,8.02768
2023-01-21,5.81314
2023-01-22,3.59861
2023-01-23,6.98961
2023-01-24,6.50519
2023-01-25,10.86505
2023-01-26,12.17993
2023-01-27,11.7647
2023-01-28,7.54325
2023-01-29,6.15916
2023-01-30,10.0346
2023-01-31,10.79584
2023-02-01,12.24913
2023-02-02,11.6955
2023-02-03,10.58823
2023-02-04,4.98269
2023-02-05,5.60553
2023-02-06,6.29757
2023-02-07,8.85813
2023-02-08,11.28027
2023-02-09,12.66435
2023-02-10,9.89619
2023-02-11,5.88235
2023-02-12,4.91349
2023-02-13,8.71972
2023-02-14,9.61937
2023-02-15,8.51211
2023-02-16,8.65051
2023-02-17,10.79584
2023-02-18,6.36678
2023-02-19,5.46712
2023-02-20,19.51557
2023-02-21,12.73356
2023-02-22,7.95847
2023-02-23,7.05882
2023-02-24,7.54325
2023-02-25,4.98269
2023-02-26,3.87543
2023-02-27,9.96539
2023-02-28,13.77162
2023-03-01,9.82698
2023-03-02,13.07958
2023-03-03,11.07266
2023-03-04,6.98961
2023-03-05,5.95155
2023-03-06,11.83391
2023-03-07,16.53979
2023-03-08,17.02422
2023-03-09,14.60207
2023-03-10,11.7647
2023-03-11,6.57439
2023-03-12,7.26643
2023-03-13,12.80276
2023-03-14,9.96539
2023-03-15,9.89619
2023-03-16,10.0346
2023-03-17,18.3391
2023-03-18,8.3737
2023-03-19,10.1038
2023-03-20,17.02422
2023-03-21,13.63321
2023-03-22,11.90311
2023-03-23,18.20069
2023-03-24,14.60207
2023-03-25,9.13494
2023-03-26,8.4429
2023-03-27,14.46366
2023-03-28,11.14186
2023-03-29,12.45674
2023-03-30,19.58477
2023-03-31,14.25605
2023-04-01,6.57439
2023-04-02,7.47404
2023-04-03,12.04152
2023-04-04,42.28373
2023-04-05,53.21799
2023-04-06,39.10034
2023-04-07,27.19723
2023-04-08,16.47058
2023-04-09,24.77508
2023-04-10,37.02422
2023-04-11,34.04844
2023-04-12,39.03114
2023-04-13,37.02422
2023-04-14,49.75778
2023-04-15,21.93771
2023-04-16,20.62283
2023-04-17,36.26297
2023-04-18,24.35986
2023-04-19,22.42214
2023-04-20,20.27681
2023-04-21,14.18685
2023-04-22,8.4429
2023-04-23,8.23529
2023-04-24,17.30103
2023-04-25,15.22491
2023-04-26,13.4256
2023-04-27,12.04152
2023-04-28,7.75086
2023-04-29,8.23529
2023-04-30,5.81314
2023-05-01,8.23529
2023-05-02,11.90311
2023-05-03,10.1038
2023-05-04,18.13148
2023-05-05,7.05882
2023-05-06,8.09688
2023-05-07,12.24913
2023-05-08,18.3391
2023-05-09,11.62629
2023-05-10,9.27335
2023-05-11,13.07958
2023-05-12,9.41176
2023-05-13,4.98269
2023-05-14,5.95155
2023-05-15,7.33564
2023-05-16,8.99653
2023-05-17,11.34948
2023-05-18,12.04152
2023-05-19,10.0346
2023-05-20,5.0519
2023-05-21,5.53633
2023-05-22,10.93425
2023-05-23,14.32525
2023-05-24,12.45674
2023-05-25,10.24221
2023-05-26,13.07958
2023-05-27,6.36678
2023-05-28,5.53633
2023-05-29,6.36678
