date,KOSPI200
2020-07-22,26.40673
2020-07-23,29.5525
2020-07-24,26.05228
2020-07-25,5.71555
2020-07-26,5.53832
2020-07-27,29.19805
2020-07-28,33.18564
2020-07-29,29.24235
2020-07-30,29.86264
2020-07-31,25.29906
2020-08-01,6.55737
2020-08-02,4.96233
2020-08-03,24.59016
2020-08-04,25.03322
2020-08-05,27.73593
2020-08-06,31.85644
2020-08-07,28.04607
2020-08-08,9.65883
2020-08-09,8.1081
2020-08-10,29.90695
2020-08-11,31.45768
2020-08-12,29.41958
2020-08-13,28.40053
2020-08-14,25.78644
2020-08-15,7.3992
2020-08-16,4.7408
2020-08-17,10.23482
2020-08-18,29.41958
2020-08-19,26.8498
2020-08-20,34.16038
2020-08-21,28.71067
2020-08-22,5.31679
2020-08-23,5.62693
2020-08-24,27.47009
2020-08-25,24.54585
2020-08-26,26.98272
2020-08-27,26.67257
2020-08-28,27.07133
2020-08-29,8.41825
2020-08-30,6.24723
2020-08-31,28.48914
2020-09-01,27.73593
2020-09-02,26.98272
2020-09-03,29.5525
2020-09-04,30.08418
2020-09-05,7.4435
2020-09-06,5.00664
2020-09-07,26.8941
2020-09-08,25.5206
2020-09-09,30.61586
2020-09-10,27.42578
2020-09-11,25.03322
2020-09-12,6.33584
2020-09-13,5.80416
2020-09-14,24.05848
2020-09-15,23.48249
2020-09-16,22.77359
2020-09-17,23.39388
2020-09-18,20.91271
2020-09-19,5.84847
2020-09-20,5.18387
2020-09-21,21.40008
2020-09-22,29.5968
2020-09-23,30.17279
2020-09-24,28.93221
2020-09-25,25.96366
2020-09-26,6.82321
2020-09-27,3.85467
2020-09-28,20.24811
2020-09-29,19.58351
2020-09-30,6.24723
2020-10-01,4.82941
2020-10-02,5.67124
2020-10-03,5.93708
2020-10-04,5.05095
2020-10-05,27.86885
2020-10-06,20.1595
2020-10-07,22.28622
2020-10-08,22.1976
2020-10-09,6.77891
2020-10-10,4.34204
2020-10-11,2.96854
2020-10-12,21.4887
2020-10-13,24.81169
2020-10-14,21.93176
2020-10-15,21.97607
2020-10-16,18.87461
2020-10-17,4.7408
2020-10-18,3.72175
2020-10-19,18.96322
2020-10-20,26.27381
2020-10-21,22.41914
2020-10-22,18.65307
2020-10-23,20.8684
2020-10-24,5.75985
2020-10-25,4.78511
2020-10-26,22.64067
2020-10-27,21.62162
2020-10-28,26.53965
2020-10-29,25.29906
2020-10-30,23.57111
2020-10-31,5.09525
2020-11-01,4.12051
2020-11-02,24.72308
2020-11-03,27.33717
2020-11-04,25.74213
2020-11-05,30.74878
2020-11-06,26.49534
2020-11-07,4.87372
2020-11-08,4.25343
2020-11-09,29.72972
2020-11-10,31.32476
2020-11-11,30.12848
2020-11-12,27.64731
2020-11-13,26.1852
2020-11-14,6.86752
2020-11-15,3.54452
2020-11-16,25.78644
2020-11-17,23.74833
2020-11-18,24.01417
2020-11-19,22.37483
2020-11-20,21.71023
2020-11-21,5.31679
2020-11-22,5.31679
2020-11-23,28.00177
2020-11-24,25.43198
2020-11-25,35.5782
2020-11-26,29.02082
2020-11-27,25.34337
2020-11-28,7.00044
2020-11-29,5.71555
2020-11-30,26.00797
2020-12-01,25.69782
2020-12-02,26.1852
2020-12-03,23.39388
2020-12-04,26.62826
2020-12-05,8.37394
2020-12-06,6.24723
2020-12-07,24.59016
2020-12-08,27.20425
2020-12-09,30.48294
2020-12-10,28.79929
2020-12-11,23.79264
2020-12-12,6.02569
2020-12-13,5.05095
2020-12-14,25.69782
2020-12-15,23.5268
2020-12-16,23.17235
2020-12-17,21.08994
2020-12-18,20.69118
2020-12-19,5.18387
2020-12-20,5.09525
2020-12-21,22.50775
2020-12-22,20.8684
2020-12-23,21.75454
2020-12-24,21.44439
2020-12-25,6.64599
2020-12-26,4.16482
2020-12-27,5.36109
2020-12-28,22.33052
2020-12-29,22.59636
2020-12-30,20.91271
2020-12-31,9.21577
2021-01-01,4.65219
2021-01-02,4.47496
2021-01-03,4.91803
2021-01-04,26.40673
2021-01-05,29.41958
2021-01-06,29.90695
2021-01-07,31.45768
2021-01-08,33.85024
2021-01-09,10.14621
2021-01-10,8.46256
2021-01-11,46.07886
2021-01-12,37.6163
2021-01-13,33.54009
2021-01-14,31.23615
2021-01-15,28.53345
2021-01-16,6.82321
2021-01-17,5.44971
2021-01-18,30.97031
2021-01-19,31.67922
2021-01-20,30.57155
2021-01-21,23.03943
2021-01-22,24.81169
2021-01-23,6.33584
2021-01-24,6.07
2021-01-25,24.81169
2021-01-26,26.80549
2021-01-27,25.5649
2021-01-28,23.96987
2021-01-29,32.87549
2021-01-30,7.31058
2021-01-31,6.20292
2021-02-01,33.98316
2021-02-02,25.83074
2021-02-03,36.46433
2021-02-04,35.84404
2021-02-05,30.2171
2021-02-06,7.17766
2021-02-07,5.58263
2021-02-08,27.91315
2021-02-09,22.95081
2021-02-10,19.76074
2021-02-11,6.11431
2021-02-12,5.27248
2021-02-13,4.51927
2021-02-14,5.44971
2021-02-15,22.33052
2021-02-16,22.41914
2021-02-17,23.43819
2021-02-18,20.77979
2021-02-19,21.79884
2021-02-20,6.11431
2021-02-21,4.82941
2021-02-22,21.62162
2021-02-23,23.83695
2021-02-24,25.96366
2021-02-25,23.74833
2021-02-26,23.61541
2021-02-27,7.17766
2021-02-28,4.91803
2021-03-01,4.91803
2021-03-02,24.14709
2021-03-03,23.70403
2021-03-04,20.95702
2021-03-05,21.84315
2021-03-06,5.09525
2021-03-07,4.38635
2021-03-08,21.75454
2021-03-09,23.43819
2021-03-10,24.1914
2021-03-11,29.37527
2021-03-12,21.57731
2021-03-13,5.13956
2021-03-14,4.16482
2021-03-15,20.11519
2021-03-16,19.14045
2021-03-17,19.76074
2021-03-18,21.66592
2021-03-19,19.58351
2021-03-20,5.22817
2021-03-21,3.89898
2021-03-22,21.35578
2021-03-23,21.71023
2021-03-24,19.58351
2021-03-25,19.76074
2021-03-26,19.98227
2021-03-27,5.53832
2021-03-28,5.05095
2021-03-29,18.21001
2021-03-30,19.80505
2021-03-31,23.03943
2021-04-01,21.00132
2021-04-02,23.30527
2021-04-03,6.15861
2021-04-04,5.49401
2021-04-05,21.04563
2021-04-06,23.03943
2021-04-07,22.55206
2021-04-08,24.23571
2021-04-09,20.8241
2021-04-10,5.49401
2021-04-11,3.67744
2021-04-12,19.31767
2021-04-13,20.33673
2021-04-14,19.93797
2021-04-15,25.03322
2021-04-16,22.50775
2021-04-17,6.11431
2021-04-18,5.67124
2021-04-19,21.17855
2021-04-20,22.1976
2021-04-21,24.94461
2021-04-22,21.57731
2021-04-23,22.46344
2021-04-24,6.20292
2021-04-25,5.27248
2021-04-26,20.55826
2021-04-27,20.46964
2021-04-28,25.74213
2021-04-29,20.69118
2021-04-30,22.72928
2021-05-01,6.60168
2021-05-02,5.13956
2021-05-03,24.32432
2021-05-04,17.5011
2021-05-05,6.51307
2021-05-06,21.62162
2021-05-07,18.34293
2021-05-08,3.19007
2021-05-09,2.96854
2021-05-10,20.77979
2021-05-11,21.26716
2021-05-12,23.57111
2021-05-13,24.32432
2021-05-14,20.77979
2021-05-15,3.98759
2021-05-16,3.23438
2021-05-17,16.74789
2021-05-18,16.39344
2021-05-19,4.87372
2021-05-20,17.85556
2021-05-21,20.51395
2021-05-22,4.38635
2021-05-23,3.89898
2021-05-24,18.87461
2021-05-25,22.28622
2021-05-26,19.89366
2021-05-27,19.40629
2021-05-28,17.85556
2021-05-29,3.32299
2021-05-30,3.94328
2021-05-31,17.5011
2021-06-01,18.07709
2021-06-02,16.03898
2021-06-03,17.76694
2021-06-04,17.76694
2021-06-05,3.14576
2021-06-06,3.50022
2021-06-07,15.72884
2021-06-08,15.77315
2021-06-09,15.59592
2021-06-10,15.90607
2021-06-11,16.70358
2021-06-12,3.67744
2021-06-13,2.34824
2021-06-14,14.84271
2021-06-15,14.84271
2021-06-16,13.95657
2021-06-17,15.50731
2021-06-18,17.98848
2021-06-19,3.63314
2021-06-20,2.747
2021-06-21,14.93132
2021-06-22,14.31103
2021-06-23,14.75409
2021-06-24,17.05804
2021-06-25,15.24147
2021-06-26,4.29774
2021-06-27,2.52547
2021-06-28,13.51351
2021-06-29,15.86176
2021-06-30,15.41869
2021-07-01,13.77935
2021-07-02,13.64643
2021-07-03,3.19007
2021-07-04,1.59503
2021-07-05,12.93752
2021-07-06,12.98183
2021-07-07,14.08949
2021-07-08,16.43774
2021-07-09,15.86176
2021-07-10,4.0319
2021-07-11,2.65839
2021-07-12,12.98183
2021-07-13,14.1338
2021-07-14,12.14
2021-07-15,13.29198
2021-07-16,11.25387
2021-07-17,2.61408
2021-07-18,2.61408
2021-07-19,16.48205
2021-07-20,17.76694
2021-07-21,18.1657
2021-07-22,15.72884
2021-07-23,14.39964
2021-07-24,3.4116
2021-07-25,3.45591
2021-07-26,17.58972
2021-07-27,13.95657
2021-07-28,15.59592
2021-07-29,14.88701
2021-07-30,14.22241
2021-07-31,3.23438
2021-08-01,2.87992
2021-08-02,15.86176
2021-08-03,16.96942
2021-08-04,17.81125
2021-08-05,17.58972
2021-08-06,17.10234
2021-08-07,3.89898
2021-08-08,3.10146
2021-08-09,16.96942
2021-08-10,16.26052
2021-08-11,18.56446
2021-08-12,17.98848
2021-08-13,20.73548
2021-08-14,3.67744
2021-08-15,2.87992
2021-08-16,5.49401
2021-08-17,21.44439
2021-08-18,18.65307
2021-08-19,24.94461
2021-08-20,22.10899
2021-08-21,4.56357
2021-08-22,3.98759
2021-08-23,18.60877
2021-08-24,21.40008
2021-08-25,20.38103
2021-08-26,17.76694
2021-08-27,17.32388
2021-08-28,4.0319
2021-08-29,2.87992
2021-08-30,18.1214
2021-08-31,18.52015
2021-09-01,21.44439
2021-09-02,21.00132
2021-09-03,19.22906
2021-09-04,4.69649
2021-09-05,3.45591
2021-09-06,20.55826
2021-09-07,17.94417
2021-09-08,18.87461
2021-09-09,20.77979
2021-09-10,18.1657
2021-09-11,3.63314
2021-09-12,3.23438
2021-09-13,19.09614
2021-09-14,17.36818
2021-09-15,19.36198
2021-09-16,17.32388
2021-09-17,15.15285
2021-09-18,3.19007
2021-09-19,2.65839
2021-09-20,3.10146
2021-09-21,4.0762
2021-09-22,4.29774
2021-09-23,20.95702
2021-09-24,18.69738
2021-09-25,3.54452
2021-09-26,3.05715
2021-09-27,15.01993
2021-09-28,20.33673
2021-09-29,25.5206
2021-09-30,19.98227
2021-10-01,20.69118
2021-10-02,4.12051
2021-10-03,2.92423
2021-10-04,5.44971
2021-10-05,27.82454
2021-10-06,29.02082
2021-10-07,24.76739
2021-10-08,24.54585
2021-10-09,4.20912
2021-10-10,2.92423
2021-10-11,5.75985
2021-10-12,24.81169
2021-10-13,22.68498
2021-10-14,21.04563
2021-10-15,21.00132
2021-10-16,4.56357
2021-10-17,3.72175
2021-10-18,19.98227
2021-10-19,21.533
2021-10-20,22.95081
2021-10-21,17.67833
2021-10-22,16.88081
2021-10-23,3.05715
2021-10-24,3.32299
2021-10-25,18.78599
2021-10-26,18.96322
2021-10-27,17.89986
2021-10-28,17.76694
2021-10-29,17.67833
2021-10-30,3.27868
2021-10-31,2.21533
2021-11-01,16.26052
2021-11-02,20.24811
2021-11-03,16.03898
2021-11-04,18.43154
2021-11-05,19.36198
2021-11-06,3.14576
2021-11-07,3.10146
2021-11-08,20.1595
2021-11-09,16.08329
2021-11-10,17.41249
2021-11-11,20.46964
2021-11-12,18.74169
2021-11-13,3.58883
2021-11-14,2.21533
2021-11-15,17.23526
2021-11-16,14.70979
2021-11-17,15.50731
2021-11-18,14.97563
2021-11-19,13.55782
2021-11-20,3.10146
2021-11-21,2.52547
2021-11-22,14.97563
2021-11-23,15.90607
2021-11-24,19.4949
2021-11-25,16.61497
2021-11-26,14.7984
2021-11-27,4.65219
2021-11-28,3.63314
2021-11-29,17.94417
2021-11-30,20.46964
2021-12-01,23.12804
2021-12-02,20.73548
2021-12-03,18.25431
2021-12-04,4.56357
2021-12-05,3.4116
2021-12-06,17.36818
2021-12-07,19.05183
2021-12-08,18.34293
2021-12-09,21.13424
2021-12-10,18.07709
2021-12-11,4.7408
2021-12-12,3.45591
2021-12-13,15.463
2021-12-14,18.21001
2021-12-15,17.27957
2021-12-16,15.19716
2021-12-17,13.24767
2021-12-18,2.79131
2021-12-19,2.30394
2021-12-20,12.45015
2021-12-21,15.24147
2021-12-22,13.24767
2021-12-23,14.48825
2021-12-24,14.7984
2021-12-25,2.87992
2021-12-26,2.83562
2021-12-27,13.69073
2021-12-28,14.53256
2021-12-29,15.01993
2021-12-30,13.73504
2021-12-31,6.60168
2022-01-01,2.79131
2022-01-02,3.05715
2022-01-03,15.37439
2022-01-04,16.34913
2022-01-05,14.88701
2022-01-06,16.48205
2022-01-07,13.4692
2022-01-08,3.63314
2022-01-09,2.21533
2022-01-10,15.01993
2022-01-11,14.26672
2022-01-12,15.37439
2022-01-13,14.1338
2022-01-14,14.88701
2022-01-15,4.0319
2022-01-16,3.23438
2022-01-17,16.52636
2022-01-18,16.88081
2022-01-19,18.03278
2022-01-20,19.71643
2022-01-21,21.22286
2022-01-22,6.15861
2022-01-23,3.67744
2022-01-24,22.1976
2022-01-25,29.06513
2022-01-26,23.74833
2022-01-27,32.52104
2022-01-28,31.10323
2022-01-29,6.38015
2022-01-30,4.12051
2022-01-31,4.7408
2022-02-01,5.27248
2022-02-02,6.95613
2022-02-03,24.94461
2022-02-04,20.95702
2022-02-05,5.49401
2022-02-06,3.98759
2022-02-07,23.74833
2022-02-08,20.69118
2022-02-09,21.57731
2022-02-10,20.38103
2022-02-11,19.05183
2022-02-12,5.18387
2022-02-13,3.19007
2022-02-14,18.56446
2022-02-15,21.08994
2022-02-16,19.4949
2022-02-17,21.40008
2022-02-18,20.60256
2022-02-19,4.51927
2022-02-20,3.10146
2022-02-21,20.73548
2022-02-22,26.36242
2022-02-23,24.10279
2022-02-24,32.38812
2022-02-25,24.45724
2022-02-26,5.75985
2022-02-27,4.65219
2022-02-28,23.12804
2022-03-01,6.95613
2022-03-02,23.79264
2022-03-03,22.46344
2022-03-04,20.69118
2022-03-05,4.34204
2022-03-06,3.67744
2022-03-07,24.81169
2022-03-08,26.98272
2022-03-09,7.31058
2022-03-10,26.80549
2022-03-11,20.8241
2022-03-12,5.49401
2022-03-13,5.27248
2022-03-14,24.54585
2022-03-15,25.5206
2022-03-16,26.98272
2022-03-17,29.5968
2022-03-18,29.46389
2022-03-19,6.42445
2022-03-20,3.76606
2022-03-21,27.86885
2022-03-22,24.54585
2022-03-23,28.44483
2022-03-24,24.32432
2022-03-25,25.16614
2022-03-26,6.46876
2022-03-27,3.67744
2022-03-28,22.02038
2022-03-29,25.03322
2022-03-30,26.40673
2022-03-31,28.53345
2022-04-01,24.01417
2022-04-02,4.43066
2022-04-03,3.76606
2022-04-04,25.43198
2022-04-05,24.28001
2022-04-06,21.533
2022-04-07,21.57731
2022-04-08,20.1595
2022-04-09,5.22817
2022-04-10,3.23438
2022-04-11,20.38103
2022-04-12,20.91271
2022-04-13,24.45724
2022-04-14,24.50155
2022-04-15,21.22286
2022-04-16,3.10146
2022-04-17,3.58883
2022-04-18,22.37483
2022-04-19,20.95702
2022-04-20,22.64067
2022-04-21,22.64067
2022-04-22,21.66592
2022-04-23,4.29774
2022-04-24,3.45591
2022-04-25,20.42534
2022-04-26,20.24811
2022-04-27,21.22286
2022-04-28,27.33717
2022-04-29,26.71688
2022-04-30,5.53832
2022-05-01,2.87992
2022-05-02,22.10899
2022-05-03,26.00797
2022-05-04,22.77359
2022-05-05,6.15861
2022-05-06,23.43819
2022-05-07,5.00664
2022-05-08,4.47496
2022-05-09,24.14709
2022-05-10,30.12848
2022-05-11,31.32476
2022-05-12,30.926
2022-05-13,27.47009
2022-05-14,5.75985
2022-05-15,3.94328
2022-05-16,25.60921
2022-05-17,22.24191
2022-05-18,23.34957
2022-05-19,28.00177
2022-05-20,25.16614
2022-05-21,5.31679
2022-05-22,3.63314
2022-05-23,22.28622
2022-05-24,25.78644
2022-05-25,24.81169
2022-05-26,25.16614
2022-05-27,23.34957
2022-05-28,7.26628
2022-05-29,4.20912
2022-05-30,28.35622
2022-05-31,28.97651
2022-06-01,7.26628
2022-06-02,20.95702
2022-06-03,19.93797
2022-06-04,4.29774
2022-06-05,3.27868
2022-06-06,5.09525
2022-06-07,21.93176
2022-06-08,23.03943
2022-06-09,23.92556
2022-06-10,23.57111
2022-06-11,4.82941
2022-06-12,3.67744
2022-06-13,33.05272
2022-06-14,39.07842
2022-06-15,34.64776
2022-06-16,30.8817
2022-06-17,29.5525
2022-06-18,6.91182
2022-06-19,6.02569
2022-06-20,32.74257
2022-06-21,29.15374
2022-06-22,31.90075
2022-06-23,37.43907
2022-06-24,33.85024
2022-06-25,6.82321
2022-06-26,5.36109
2022-06-27,36.15418
2022-06-28,33.85024
2022-06-29,28.31191
2022-06-30,29.33097
2022-07-01,29.90695
2022-07-02,5.53832
2022-07-03,4.29774
2022-07-04,32.56535
2022-07-05,31.01462
2022-07-06,31.36907
2022-07-07,31.28046
2022-07-08,32.96411
2022-07-09,4.43066
2022-07-10,4.96233
2022-07-11,26.31812
2022-07-12,27.69162
2022-07-13,27.86885
2022-07-14,25.43198
2022-07-15,26.1852
2022-07-16,6.02569
2022-07-17,3.54452
2022-07-18,29.77403
2022-07-19,26.62826
2022-07-20,31.5906
2022-07-21,32.60965
2022-07-22,31.19184
2022-07-23,5.89277
2022-07-24,2.79131
2022-07-25,26.14089
2022-07-26,28.17899
2022-07-27,24.856
2022-07-28,30.2614
2022-07-29,30.03987
2022-07-30,6.15861
2022-07-31,3.72175
2022-08-01,28.13469
2022-08-02,23.08373
2022-08-03,24.81169
2022-08-04,27.20425
2022-08-05,28.35622
2022-08-06,4.96233
2022-08-07,2.747
2022-08-08,24.856
2022-08-09,26.14089
2022-08-10,23.03943
2022-08-11,30.48294
2022-08-12,28.09038
2022-08-13,5.71555
2022-08-14,3.54452
2022-08-15,6.51307
2022-08-16,28.84359
2022-08-17,27.33717
2022-08-18,28.31191
2022-08-19,25.87505
2022-08-20,3.76606
2022-08-21,3.58883
2022-08-22,24.41293
2022-08-23,24.14709
2022-08-24,25.07753
2022-08-25,33.80593
2022-08-26,26.00797
2022-08-27,5.98139
2022-08-28,3.4116
2022-08-29,23.34957
2022-08-30,25.03322
2022-08-31,25.87505
2022-09-01,24.59016
2022-09-02,22.33052
2022-09-03,4.69649
2022-09-04,2.52547
2022-09-05,24.14709
2022-09-06,25.65352
2022-09-07,26.62826
2022-09-08,25.03322
2022-09-09,7.08905
2022-09-10,4.51927
2022-09-11,3.3673
2022-09-12,5.71555
2022-09-13,29.19805
2022-09-14,29.46389
2022-09-15,25.5206
2022-09-16,22.50775
2022-09-17,5.53832
2022-09-18,3.14576
2022-09-19,23.5268
2022-09-20,24.856
2022-09-21,23.08373
2022-09-22,29.19805
2022-09-23,29.99556
2022-09-24,6.7346
2022-09-25,3.85467
2022-09-26,37.52769
2022-09-27,35.5782
2022-09-28,38.72396
2022-09-29,38.90119
2022-09-30,36.02126
2022-10-01,7.17766
2022-10-02,4.12051
2022-10-03,6.60168
2022-10-04,39.16703
2022-10-05,43.24324
2022-10-06,32.9198
2022-10-07,31.72352
2022-10-08,5.00664
2022-10-09,4.20912
2022-10-10,5.75985
2022-10-11,32.16659
2022-10-12,31.63491
2022-10-13,31.01462
2022-10-14,34.9136
2022-10-15,5.67124
2022-10-16,4.47496
2022-10-17,32.52104
2022-10-18,32.47673
2022-10-19,33.85024
2022-10-20,24.856
2022-10-21,26.40673
2022-10-22,5.80416
2022-10-23,4.56357
2022-10-24,32.38812
2022-10-25,37.66061
2022-10-26,35.66681
2022-10-27,37.48338
2022-10-28,29.95126
2022-10-29,6.15861
2022-10-30,2.65839
2022-10-31,34.02747
2022-11-01,36.02126
2022-11-02,33.67301
2022-11-03,29.64111
2022-11-04,32.2552
2022-11-05,6.07
2022-11-06,5.09525
2022-11-07,35.04652
2022-11-08,37.04031
2022-11-09,34.249
2022-11-10,30.43863
2022-11-11,38.14798
2022-11-12,6.86752
2022-11-13,4.47496
2022-11-14,35.13513
2022-11-15,33.45148
2022-11-16,32.34381
2022-11-17,26.09658
2022-11-18,24.36863
2022-11-19,5.36109
2022-11-20,4.12051
2022-11-21,20.51395
2022-11-22,21.88746
2022-11-23,22.8622
2022-11-24,24.28001
2022-11-25,20.29242
2022-11-26,4.91803
2022-11-27,2.747
2022-11-28,19.40629
2022-11-29,21.93176
2022-11-30,23.39388
2022-12-01,28.04607
2022-12-02,21.26716
2022-12-03,3.76606
2022-12-04,3.94328
2022-12-05,21.84315
2022-12-06,23.26096
2022-12-07,17.72264
2022-12-08,22.28622
2022-12-09,24.41293
2022-12-10,5.09525
2022-12-11,3.50022
2022-12-12,18.69738
2022-12-13,23.79264
2022-12-14,23.26096
2022-12-15,23.43819
2022-12-16,20.07089
2022-12-17,3.94328
2022-12-18,3.10146
2022-12-19,18.52015
2022-12-20,20.60256
2022-12-21,22.06468
2022-12-22,23.74833
2022-12-23,19.76074
2022-12-24,5.22817
2022-12-25,2.96854
2022-12-26,20.24811
2022-12-27,22.81789
2022-12-28,23.57111
2022-12-29,22.59636
2022-12-30,11.51971
2022-12-31,4.0319
2023-01-01,2.79131
2023-01-02,22.1976
2023-01-03,24.81169
2023-01-04,29.15374
2023-01-05,27.42578
2023-01-06,29.5525
2023-01-07,6.7346
2023-01-08,4.47496
2023-01-09,34.249
2023-01-10,32.07797
2023-01-11,32.65396
2023-01-12,34.69206
2023-01-13,34.82498
2023-01-14,6.91182
2023-01-15,5.62693
2023-01-16,32.69827
2023-01-17,28.57775
2023-01-18,27.07133
2023-01-19,27.02702
2023-01-20,29.24235
2023-01-21,5.71555
2023-01-22,2.92423
2023-01-23,5.89277
2023-01-24,6.24723
2023-01-25,33.40717
2023-01-26,35.13513
2023-01-27,35.6225
2023-01-28,8.50686
2023-01-29,5.22817
2023-01-30,28.13469
2023-01-31,27.38147
2023-02-01,32.69827
2023-02-02,34.86929
2023-02-03,31.85644
2023-02-04,6.15861
2023-02-05,4.34204
2023-02-06,26.80549
2023-02-07,30.66016
2023-02-08,33.98316
2023-02-09,26.8941
2023-02-10,23.79264
2023-02-11,4.7408
2023-02-12,3.85467
2023-02-13,25.07753
2023-02-14,25.60921
2023-02-15,25.74213
2023-02-16,28.53345
2023-02-17,24.63447
2023-02-18,5.53832
2023-02-19,3.45591
2023-02-20,24.1914
2023-02-21,24.01417
2023-02-22,22.33052
2023-02-23,25.87505
2023-02-24,22.77359
2023-02-25,4.25343
2023-02-26,3.67744
2023-02-27,22.46344
2023-02-28,23.79264
2023-03-01,6.95613
2023-03-02,23.92556
2023-03-03,23.26096
2023-03-04,4.91803
2023-03-05,3.94328
2023-03-06,29.37527
2023-03-07,28.62206
2023-03-08,25.07753
2023-03-09,21.93176
2023-03-10,23.5268
2023-03-11,4.16482
2023-03-12,3.81036
2023-03-13,29.5525
2023-03-14,29.41958
2023-03-15,29.46389
2023-03-16,26.8941
2023-03-17,26.8941
2023-03-18,4.91803
2023-03-19,3.58883
2023-03-20,25.65352
2023-03-21,25.12184
2023-03-22,29.5968
2023-03-23,29.99556
2023-03-24,25.5649
2023-03-25,5.84847
2023-03-26,3.58883
2023-03-27,24.41293
2023-03-28,25.83074
2023-03-29,27.73593
2023-03-30,28.09038
2023-03-31,31.72352
2023-04-01,6.11431
2023-04-02,4.65219
2023-04-03,30.12848
2023-04-04,27.51439
2023-04-05,28.53345
2023-04-06,28.00177
2023-04-07,28.48914
2023-04-08,4.91803
2023-04-09,3.23438
2023-04-10,30.8817
2023-04-11,36.55294
2023-04-12,33.36287
2023-04-13,30.39432
2023-04-14,30.97031
2023-04-15,4.12051
2023-04-16,4.16482
2023-04-17,31.81214
2023-04-18,28.31191
2023-04-19,28.35622
2023-04-20,24.32432
2023-04-21,21.84315
2023-04-22,3.98759
2023-04-23,3.63314
2023-04-24,23.12804
2023-04-25,23.08373
2023-04-26,25.43198
2023-04-27,22.81789
2023-04-28,24.14709
2023-04-29,4.78511
2023-04-30,2.79131
2023-05-01,6.7346
2023-05-02,24.32432
2023-05-03,18.43154
2023-05-04,20.11519
2023-05-05,5.18387
2023-05-06,3.98759
2023-05-07,2.747
2023-05-08,21.00132
2023-05-09,21.08994
2023-05-10,20.8241
2023-05-11,21.08994
2023-05-12,20.02658
2023-05-13,4.60788
2023-05-14,3.54452
2023-05-15,19.93797
2023-05-16,21.533
2023-05-17,22.95081
2023-05-18,24.01417
2023-05-19,24.36863
2023-05-20,5.09525
2023-05-21,4.29774
2023-05-22,25.12184
2023-05-23,27.02702
2023-05-24,25.21045
2023-05-25,24.36863
2023-05-26,24.41293
2023-05-27,4.60788
2023-05-28,5.18387
2023-05-29,6.95613
