date,금팔때
2020-10-14,16.76176
2020-10-15,16.76176
2020-10-16,15.90584
2020-10-17,12.33951
2020-10-18,8.20256
2020-10-19,15.83452
2020-10-20,14.33666
2020-10-21,15.76319
2020-10-22,14.55064
2020-10-23,13.76604
2020-10-24,10.27104
2020-10-25,9.70042
2020-10-26,16.90442
2020-10-27,14.83594
2020-10-28,13.62339
2020-10-29,13.55206
2020-10-30,14.55064
2020-10-31,10.55634
2020-11-01,8.13124
2020-11-02,12.8388
2020-11-03,13.55206
2020-11-04,14.33666
2020-11-05,12.8388
2020-11-06,14.55064
2020-11-07,9.27246
2020-11-08,9.9144
2020-11-09,16.11982
2020-11-10,19.82881
2020-11-11,12.98145
2020-11-12,14.90727
2020-11-13,13.98002
2020-11-14,10.34236
2020-11-15,10.9843
2020-11-16,13.48074
2020-11-17,15.12125
2020-11-18,13.83737
2020-11-19,12.76747
2020-11-20,12.91012
2020-11-21,8.70185
2020-11-22,10.05706
2020-11-23,15.76319
2020-11-24,16.90442
2020-11-25,14.47931
2020-11-26,13.48074
2020-11-27,12.8388
2020-11-28,11.41226
2020-11-29,8.27389
2020-11-30,14.90727
2020-12-01,14.90727
2020-12-02,14.12268
2020-12-03,13.48074
2020-12-04,13.76604
2020-12-05,8.91583
2020-12-06,8.48787
2020-12-07,12.33951
2020-12-08,13.55206
2020-12-09,12.55349
2020-12-10,12.41084
2020-12-11,11.84022
2020-12-12,8.05991
2020-12-13,8.05991
2020-12-14,12.69614
2020-12-15,11.26961
2020-12-16,11.91155
2020-12-17,12.0542
2020-12-18,11.98288
2020-12-19,10.41369
2020-12-20,9.27246
2020-12-21,18.33095
2020-12-22,17.4037
2020-12-23,15.12125
2020-12-24,13.19543
2020-12-25,9.41512
2020-12-26,10.699
2020-12-27,10.55634
2020-12-28,15.62054
2020-12-29,14.90727
2020-12-30,14.9786
2020-12-31,11.12696
2021-01-01,10.699
2021-01-02,9.9144
2021-01-03,13.1241
2021-01-04,18.90156
2021-01-05,19.61483
2021-01-06,16.76176
2021-01-07,13.33808
2021-01-08,15.19258
2021-01-09,11.69757
2021-01-10,11.48359
2021-01-11,14.33666
2021-01-12,16.40513
2021-01-13,14.26533
2021-01-14,15.04992
2021-01-15,14.12268
2021-01-16,8.27389
2021-01-17,9.84308
2021-01-18,15.33523
2021-01-19,14.76462
2021-01-20,13.76604
2021-01-21,13.40941
2021-01-22,14.40798
2021-01-23,12.48216
2021-01-24,10.55634
2021-01-25,15.04992
2021-01-26,14.83594
2021-01-27,15.62054
2021-01-28,12.69614
2021-01-29,14.55064
2021-01-30,12.0542
2021-01-31,9.77175
2021-02-01,18.33095
2021-02-02,16.11982
2021-02-03,15.76319
2021-02-04,12.98145
2021-02-05,11.69757
2021-02-06,9.6291
2021-02-07,9.34379
2021-02-08,14.05135
2021-02-09,14.40798
2021-02-10,12.19686
2021-02-11,4.49358
2021-02-12,6.7047
2021-02-13,6.49072
2021-02-14,11.05563
2021-02-15,12.48216
2021-02-16,12.62482
2021-02-17,12.33951
2021-02-18,12.26818
2021-02-19,15.97717
2021-02-20,10.27104
2021-02-21,9.34379
2021-02-22,10.41369
2021-02-23,11.55492
2021-02-24,12.33951
2021-02-25,11.34094
2021-02-26,9.9144
2021-02-27,8.05991
2021-02-28,5.84878
2021-03-01,9.20114
2021-03-02,10.9843
2021-03-03,10.27104
2021-03-04,9.6291
2021-03-05,9.70042
2021-03-06,8.98716
2021-03-07,9.6291
2021-03-08,9.34379
2021-03-09,9.20114
2021-03-10,11.26961
2021-03-11,12.19686
2021-03-12,11.34094
2021-03-13,7.70328
2021-03-14,7.84593
2021-03-15,12.19686
2021-03-16,9.84308
2021-03-17,9.05848
2021-03-18,10.84165
2021-03-19,11.12696
2021-03-20,7.84593
2021-03-21,7.63195
2021-03-22,12.91012
2021-03-23,10.84165
2021-03-24,9.84308
2021-03-25,12.98145
2021-03-26,10.699
2021-03-27,7.70328
2021-03-28,8.13124
2021-03-29,12.19686
2021-03-30,10.84165
2021-03-31,9.98573
2021-04-01,11.12696
2021-04-02,10.62767
2021-04-03,8.41654
2021-04-04,7.20399
2021-04-05,10.48502
2021-04-06,9.34379
2021-04-07,9.05848
2021-04-08,10.05706
2021-04-09,7.98858
2021-04-10,5.6348
2021-04-11,6.27674
2021-04-12,10.48502
2021-04-13,9.70042
2021-04-14,9.48644
2021-04-15,9.70042
2021-04-16,8.98716
2021-04-17,7.98858
2021-04-18,6.63338
2021-04-19,11.55492
2021-04-20,11.55492
2021-04-21,12.48216
2021-04-22,10.77032
2021-04-23,9.84308
2021-04-24,8.48787
2021-04-25,7.56062
2021-04-26,11.48359
2021-04-27,10.27104
2021-04-28,8.91583
2021-04-29,9.48644
2021-04-30,8.70185
2021-05-01,7.13266
2021-05-02,8.27389
2021-05-03,11.55492
2021-05-04,9.34379
2021-05-05,8.98716
2021-05-06,13.19543
2021-05-07,11.98288
2021-05-08,9.6291
2021-05-09,9.34379
2021-05-10,14.26533
2021-05-11,12.26818
2021-05-12,12.91012
2021-05-13,10.27104
2021-05-14,11.7689
2021-05-15,8.91583
2021-05-16,7.70328
2021-05-17,14.40798
2021-05-18,12.55349
2021-05-19,16.0485
2021-05-20,16.47646
2021-05-21,13.9087
2021-05-22,10.77032
2021-05-23,10.77032
2021-05-24,19.47218
2021-05-25,15.12125
2021-05-26,14.40798
2021-05-27,13.33808
2021-05-28,14.69329
2021-05-29,8.20256
2021-05-30,9.48644
2021-05-31,16.19115
2021-06-01,14.05135
2021-06-02,14.33666
2021-06-03,12.19686
2021-06-04,11.62624
2021-06-05,9.41512
2021-06-06,8.70185
2021-06-07,13.55206
2021-06-08,11.91155
2021-06-09,11.98288
2021-06-10,12.19686
2021-06-11,12.76747
2021-06-12,9.20114
2021-06-13,8.77318
2021-06-14,12.0542
2021-06-15,12.12553
2021-06-16,11.62624
2021-06-17,9.05848
2021-06-18,9.48644
2021-06-19,8.48787
2021-06-20,7.63195
2021-06-21,12.62482
2021-06-22,9.84308
2021-06-23,10.62767
2021-06-24,10.27104
2021-06-25,9.55777
2021-06-26,7.41797
2021-06-27,6.7047
2021-06-28,12.62482
2021-06-29,9.12981
2021-06-30,10.9843
2021-07-01,11.84022
2021-07-02,7.98858
2021-07-03,7.06134
2021-07-04,7.70328
2021-07-05,10.27104
2021-07-06,9.27246
2021-07-07,9.05848
2021-07-08,9.70042
2021-07-09,9.55777
2021-07-10,6.99001
2021-07-11,7.98858
2021-07-12,11.05563
2021-07-13,11.69757
2021-07-14,10.12838
2021-07-15,11.48359
2021-07-16,11.19828
2021-07-17,7.41797
2021-07-18,7.20399
2021-07-19,10.91298
2021-07-20,14.05135
2021-07-21,11.05563
2021-07-22,8.48787
2021-07-23,9.27246
2021-07-24,7.20399
2021-07-25,5.99144
2021-07-26,10.27104
2021-07-27,13.55206
2021-07-28,11.48359
2021-07-29,13.83737
2021-07-30,11.98288
2021-07-31,10.12838
2021-08-01,10.27104
2021-08-02,14.76462
2021-08-03,12.33951
2021-08-04,12.62482
2021-08-05,13.55206
2021-08-06,12.0542
2021-08-07,10.34236
2021-08-08,8.91583
2021-08-09,12.69614
2021-08-10,13.69472
2021-08-11,14.26533
2021-08-12,16.26248
2021-08-13,15.90584
2021-08-14,11.62624
2021-08-15,11.41226
2021-08-16,14.40798
2021-08-17,16.90442
2021-08-18,15.90584
2021-08-19,18.4736
2021-08-20,15.47788
2021-08-21,11.98288
2021-08-22,10.91298
2021-08-23,18.4736
2021-08-24,17.1184
2021-08-25,17.68901
2021-08-26,16.54778
2021-08-27,13.76604
2021-08-28,11.12696
2021-08-29,12.19686
2021-08-30,18.97289
2021-08-31,15.97717
2021-09-01,16.90442
2021-09-02,14.76462
2021-09-03,15.04992
2021-09-04,11.84022
2021-09-05,10.9843
2021-09-06,13.76604
2021-09-07,13.62339
2021-09-08,14.12268
2021-09-09,13.9087
2021-09-10,15.83452
2021-09-11,10.9843
2021-09-12,10.55634
2021-09-13,15.69186
2021-09-14,15.90584
2021-09-15,17.76034
2021-09-16,14.33666
2021-09-17,11.12696
2021-09-18,10.77032
2021-09-19,8.41654
2021-09-20,6.99001
2021-09-21,8.5592
2021-09-22,13.40941
2021-09-23,16.76176
2021-09-24,14.83594
2021-09-25,13.26676
2021-09-26,12.26818
2021-09-27,17.54636
2021-09-28,17.76034
2021-09-29,17.33238
2021-09-30,14.76462
2021-10-01,13.40941
2021-10-02,10.9843
2021-10-03,9.84308
2021-10-04,11.98288
2021-10-05,17.90299
2021-10-06,14.83594
2021-10-07,13.55206
2021-10-08,11.69757
2021-10-09,13.40941
2021-10-10,12.19686
2021-10-11,14.69329
2021-10-12,21.54065
2021-10-13,16.47646
2021-10-14,18.61626
2021-10-15,16.40513
2021-10-16,11.34094
2021-10-17,13.40941
2021-10-18,17.33238
2021-10-19,16.54778
2021-10-20,14.9786
2021-10-21,14.47931
2021-10-22,14.55064
2021-10-23,12.98145
2021-10-24,14.33666
2021-10-25,21.11269
2021-10-26,18.54493
2021-10-27,18.1883
2021-10-28,16.69044
2021-10-29,16.19115
2021-10-30,14.40798
2021-10-31,11.62624
2021-11-01,17.68901
2021-11-02,16.47646
2021-11-03,15.76319
2021-11-04,13.48074
2021-11-05,13.48074
2021-11-06,12.0542
2021-11-07,13.33808
2021-11-08,19.04422
2021-11-09,18.61626
2021-11-10,21.18402
2021-11-11,21.96861
2021-11-12,19.90014
2021-11-13,12.62482
2021-11-14,12.55349
2021-11-15,18.61626
2021-11-16,26.03423
2021-11-17,25.96291
2021-11-18,19.97146
2021-11-19,20.11412
2021-11-20,12.98145
2021-11-21,15.97717
2021-11-22,21.89728
2021-11-23,20.75606
2021-11-24,20.25677
2021-11-25,18.25962
2021-11-26,19.2582
2021-11-27,18.25962
2021-11-28,27.17546
2021-11-29,27.74607
2021-11-30,17.83166
2021-12-01,15.69186
2021-12-02,14.55064
2021-12-03,14.55064
2021-12-04,11.26961
2021-12-05,12.0542
2021-12-06,16.40513
2021-12-07,16.11982
2021-12-08,15.54921
2021-12-09,16.26248
2021-12-10,15.04992
2021-12-11,12.8388
2021-12-12,13.19543
2021-12-13,16.3338
2021-12-14,14.83594
2021-12-15,16.54778
2021-12-16,17.33238
2021-12-17,12.55349
2021-12-18,8.91583
2021-12-19,10.12838
2021-12-20,16.19115
2021-12-21,17.54636
2021-12-22,14.62196
2021-12-23,14.69329
2021-12-24,12.0542
2021-12-25,8.98716
2021-12-26,12.0542
2021-12-27,13.19543
2021-12-28,16.61911
2021-12-29,15.12125
2021-12-30,11.62624
2021-12-31,11.69757
2022-01-01,9.84308
2022-01-02,12.55349
2022-01-03,15.47788
2022-01-04,16.83309
2022-01-05,17.33238
2022-01-06,15.90584
2022-01-07,14.12268
2022-01-08,11.41226
2022-01-09,13.1241
2022-01-10,17.76034
2022-01-11,16.83309
2022-01-12,15.33523
2022-01-13,14.83594
2022-01-14,15.97717
2022-01-15,13.83737
2022-01-16,11.84022
2022-01-17,20.39942
2022-01-18,15.33523
2022-01-19,14.62196
2022-01-20,15.69186
2022-01-21,17.26105
2022-01-22,13.40941
2022-01-23,13.48074
2022-01-24,22.53922
2022-01-25,21.82596
2022-01-26,21.18402
2022-01-27,20.04279
2022-01-28,16.69044
2022-01-29,12.26818
2022-01-30,9.34379
2022-01-31,9.77175
2022-02-01,10.12838
2022-02-02,12.55349
2022-02-03,18.54493
2022-02-04,15.83452
2022-02-05,12.62482
2022-02-06,12.62482
2022-02-07,18.40228
2022-02-08,14.69329
2022-02-09,15.54921
2022-02-10,17.47503
2022-02-11,14.194
2022-02-12,14.9786
2022-02-13,12.19686
2022-02-14,20.18544
2022-02-15,32.31098
2022-02-16,20.47075
2022-02-17,21.82596
2022-02-18,21.61198
2022-02-19,17.26105
2022-02-20,15.62054
2022-02-21,26.39087
2022-02-22,27.10413
2022-02-23,24.893
2022-02-24,44.43651
2022-02-25,28.8873
2022-02-26,15.69186
2022-02-27,18.68758
2022-02-28,25.24964
2022-03-01,21.398
2022-03-02,29.02995
2022-03-03,24.53637
2022-03-04,24.67902
2022-03-05,22.32524
2022-03-06,41.29814
2022-03-07,50.99857
2022-03-08,56.06276
2022-03-09,34.66476
2022-03-10,31.95435
2022-03-11,34.37945
2022-03-12,28.8873
2022-03-13,22.4679
2022-03-14,28.10271
2022-03-15,24.893
2022-03-16,24.75035
2022-03-17,19.75748
2022-03-18,19.97146
2022-03-19,19.11554
2022-03-20,16.26248
2022-03-21,20.82738
2022-03-22,17.61768
2022-03-23,18.4736
2022-03-24,21.18402
2022-03-25,19.2582
2022-03-26,14.33666
2022-03-27,16.69044
2022-03-28,17.97432
2022-03-29,16.97574
2022-03-30,16.54778
2022-03-31,14.05135
2022-04-01,14.194
2022-04-02,10.41369
2022-04-03,11.7689
2022-04-04,15.90584
2022-04-05,14.40798
2022-04-06,12.98145
2022-04-07,13.55206
2022-04-08,13.76604
2022-04-09,13.33808
2022-04-10,10.34236
2022-04-11,15.69186
2022-04-12,16.69044
2022-04-13,15.12125
2022-04-14,15.54921
2022-04-15,16.40513
2022-04-16,12.62482
2022-04-17,10.9843
2022-04-18,20.11412
2022-04-19,19.04422
2022-04-20,19.75748
2022-04-21,18.75891
2022-04-22,16.61911
2022-04-23,13.55206
2022-04-24,13.1241
2022-04-25,20.68473
2022-04-26,20.47075
2022-04-27,20.18544
2022-04-28,19.2582
2022-04-29,17.18972
2022-04-30,12.48216
2022-05-01,10.91298
2022-05-02,18.61626
2022-05-03,19.61483
2022-05-04,17.4037
2022-05-05,12.62482
2022-05-06,16.26248
2022-05-07,14.55064
2022-05-08,10.55634
2022-05-09,21.6833
2022-05-10,17.90299
2022-05-11,18.1883
2022-05-12,17.61768
2022-05-13,15.2639
2022-05-14,13.05278
2022-05-15,14.40798
2022-05-16,17.47503
2022-05-17,17.54636
2022-05-18,15.69186
2022-05-19,16.69044
2022-05-20,14.9786
2022-05-21,12.91012
2022-05-22,11.7689
2022-05-23,18.61626
2022-05-24,16.0485
2022-05-25,16.76176
2022-05-26,18.40228
2022-05-27,13.76604
2022-05-28,10.91298
2022-05-29,9.12981
2022-05-30,16.90442
2022-05-31,15.69186
2022-06-01,11.48359
2022-06-02,18.90156
2022-06-03,13.1241
2022-06-04,11.98288
2022-06-05,11.34094
2022-06-06,11.48359
2022-06-07,16.69044
2022-06-08,17.68901
2022-06-09,17.4037
2022-06-10,15.97717
2022-06-11,12.19686
2022-06-12,10.699
2022-06-13,21.96861
2022-06-14,19.97146
2022-06-15,20.11412
2022-06-16,19.97146
2022-06-17,21.04136
2022-06-18,13.33808
2022-06-19,12.12553
2022-06-20,25.17831
2022-06-21,19.04422
2022-06-22,19.32952
2022-06-23,17.76034
2022-06-24,18.33095
2022-06-25,13.1241
2022-06-26,11.91155
2022-06-27,21.32667
2022-06-28,18.25962
2022-06-29,18.40228
2022-06-30,17.18972
2022-07-01,16.47646
2022-07-02,12.33951
2022-07-03,10.62767
2022-07-04,18.11697
2022-07-05,16.90442
2022-07-06,15.54921
2022-07-07,15.76319
2022-07-08,16.0485
2022-07-09,11.7689
2022-07-10,9.55777
2022-07-11,18.75891
2022-07-12,20.11412
2022-07-13,15.2639
2022-07-14,14.62196
2022-07-15,18.83024
2022-07-16,11.69757
2022-07-17,9.41512
2022-07-18,18.90156
2022-07-19,15.33523
2022-07-20,17.04707
2022-07-21,16.47646
2022-07-22,14.55064
2022-07-23,13.33808
2022-07-24,12.12553
2022-07-25,20.3281
2022-07-26,17.54636
2022-07-27,15.90584
2022-07-28,14.69329
2022-07-29,12.62482
2022-07-30,12.69614
2022-07-31,9.77175
2022-08-01,14.12268
2022-08-02,16.19115
2022-08-03,14.62196
2022-08-04,14.40798
2022-08-05,15.19258
2022-08-06,10.41369
2022-08-07,10.699
2022-08-08,14.9786
2022-08-09,14.40798
2022-08-10,16.40513
2022-08-11,15.83452
2022-08-12,15.54921
2022-08-13,10.699
2022-08-14,10.19971
2022-08-15,12.98145
2022-08-16,18.61626
2022-08-17,16.83309
2022-08-18,15.97717
2022-08-19,13.33808
2022-08-20,11.48359
2022-08-21,14.26533
2022-08-22,20.75606
2022-08-23,16.69044
2022-08-24,16.61911
2022-08-25,16.11982
2022-08-26,16.69044
2022-08-27,11.62624
2022-08-28,11.62624
2022-08-29,17.68901
2022-08-30,17.90299
2022-08-31,18.04564
2022-09-01,13.76604
2022-09-02,14.194
2022-09-03,12.62482
2022-09-04,10.84165
2022-09-05,15.47788
2022-09-06,18.1883
2022-09-07,18.1883
2022-09-08,13.33808
2022-09-09,7.91726
2022-09-10,8.5592
2022-09-11,9.98573
2022-09-12,13.33808
2022-09-13,22.18259
2022-09-14,20.18544
2022-09-15,19.5435
2022-09-16,14.83594
2022-09-17,12.26818
2022-09-18,11.41226
2022-09-19,19.90014
2022-09-20,19.47218
2022-09-21,19.82881
2022-09-22,17.18972
2022-09-23,19.47218
2022-09-24,13.26676
2022-09-25,10.55634
2022-09-26,24.46504
2022-09-27,20.82738
2022-09-28,19.75748
2022-09-29,21.61198
2022-09-30,21.61198
2022-10-01,20.25677
2022-10-02,20.6134
2022-10-03,22.82453
2022-10-04,36.59058
2022-10-05,33.66619
2022-10-06,30.59914
2022-10-07,22.4679
2022-10-08,19.82881
2022-10-09,13.40941
2022-10-10,17.4037
2022-10-11,32.52496
2022-10-12,29.60057
2022-10-13,27.96005
2022-10-14,27.60342
2022-10-15,17.54636
2022-10-16,16.11982
2022-10-17,29.74322
2022-10-18,29.52924
2022-10-19,28.38801
2022-10-20,29.81455
2022-10-21,24.82168
2022-10-22,15.40656
2022-10-23,15.40656
2022-10-24,31.66904
2022-10-25,30.38516
2022-10-26,24.03708
2022-10-27,24.6077
2022-10-28,23.10984
2022-10-29,14.76462
2022-10-30,12.0542
2022-10-31,22.82453
2022-11-01,24.46504
2022-11-02,23.18116
2022-11-03,22.32524
2022-11-04,19.11554
2022-11-05,16.97574
2022-11-06,13.83737
2022-11-07,21.6833
2022-11-08,23.39514
2022-11-09,25.6776
2022-11-10,23.39514
2022-11-11,22.7532
2022-11-12,14.9786
2022-11-13,14.194
2022-11-14,29.88587
2022-11-15,26.10556
2022-11-16,24.67902
2022-11-17,22.53922
2022-11-18,22.25392
2022-11-19,16.19115
2022-11-20,15.04992
2022-11-21,27.31811
2022-11-22,23.75178
2022-11-23,25.17831
2022-11-24,25.60627
2022-11-25,21.75463
2022-11-26,18.11697
2022-11-27,18.4736
2022-11-28,28.8873
2022-11-29,24.03708
2022-11-30,23.46647
2022-12-01,26.17689
2022-12-02,21.89728
2022-12-03,15.62054
2022-12-04,14.55064
2022-12-05,26.89015
2022-12-06,21.11269
2022-12-07,22.11126
2022-12-08,24.75035
2022-12-09,21.75463
2022-12-10,17.26105
2022-12-11,16.19115
2022-12-12,25.82025
2022-12-13,21.25534
2022-12-14,20.18544
2022-12-15,18.25962
2022-12-16,19.40085
2022-12-17,14.90727
2022-12-18,16.61911
2022-12-19,22.53922
2022-12-20,22.03994
2022-12-21,20.68473
2022-12-22,21.32667
2022-12-23,21.89728
2022-12-24,14.90727
2022-12-25,14.62196
2022-12-26,29.60057
2022-12-27,26.17689
2022-12-28,21.46932
2022-12-29,24.10841
2022-12-30,20.82738
2022-12-31,15.33523
2023-01-01,12.8388
2023-01-02,26.96148
2023-01-03,26.96148
2023-01-04,47.00427
2023-01-05,34.02282
2023-01-06,29.02995
2023-01-07,21.398
2023-01-08,15.47788
2023-01-09,25.6776
2023-01-10,49.00142
2023-01-11,40.87018
2023-01-12,30.88445
2023-01-13,25.39229
2023-01-14,18.04564
2023-01-15,21.18402
2023-01-16,30.95577
2023-01-17,28.10271
2023-01-18,32.81027
2023-01-19,29.24393
2023-01-20,30.95577
2023-01-21,17.47503
2023-01-22,17.83166
2023-01-23,16.40513
2023-01-24,20.54208
2023-01-25,34.87874
2023-01-26,34.37945
2023-01-27,39.80028
2023-01-28,28.10271
2023-01-29,19.11554
2023-01-30,27.96005
2023-01-31,33.80884
2023-02-01,28.10271
2023-02-02,26.60485
2023-02-03,22.68188
2023-02-04,19.5435
2023-02-05,18.11697
2023-02-06,28.03138
2023-02-07,28.74465
2023-02-08,23.5378
2023-02-09,25.6776
2023-02-10,23.25249
2023-02-11,20.68473
2023-02-12,18.33095
2023-02-13,27.03281
2023-02-14,25.74893
2023-02-15,22.39657
2023-02-16,27.17546
2023-02-17,24.6077
2023-02-18,19.11554
2023-02-19,16.76176
2023-02-20,28.10271
2023-02-21,27.96005
2023-02-22,28.81597
2023-02-23,25.46362
2023-02-24,24.10841
2023-02-25,18.61626
2023-02-26,18.68758
2023-02-27,30.38516
2023-02-28,24.53637
2023-03-01,19.5435
2023-03-02,26.67617
2023-03-03,24.10841
2023-03-04,18.90156
2023-03-05,17.68901
2023-03-06,26.89015
2023-03-07,24.75035
2023-03-08,23.89443
2023-03-09,22.4679
2023-03-10,25.10699
2023-03-11,18.75891
2023-03-12,18.11697
2023-03-13,34.02282
2023-03-14,38.01711
2023-03-15,31.88302
2023-03-16,36.51925
2023-03-17,28.95863
2023-03-18,29.74322
2023-03-19,22.7532
2023-03-20,59.84308
2023-03-21,58.13124
2023-03-22,46.93295
2023-03-23,46.71897
2023-03-24,48.71611
2023-03-25,35.59201
2023-03-26,28.31669
2023-03-27,42.51069
2023-03-28,74.39372
2023-03-29,64.12268
2023-03-30,63.55206
2023-03-31,55.42082
2023-04-01,40.58487
2023-04-02,50.57061
2023-04-03,71.398
2023-04-04,53.2097
2023-04-05,88.30242
2023-04-06,93.15263
2023-04-07,75.10699
2023-04-08,45.64907
2023-04-09,74.10841
2023-04-10,97.50356
2023-04-11,70.3281
2023-04-12,72.11126
2023-04-13,65.54921
2023-04-14,75.82025
2023-04-15,60.27104
2023-04-16,42.796
2023-04-17,84.45078
2023-04-18,56.06276
2023-04-19,51.78316
2023-04-20,53.56633
2023-04-21,48.64479
2023-04-22,37.08987
2023-04-23,29.38659
2023-04-24,49.50071
2023-04-25,53.06704
2023-04-26,54.06562
2023-04-27,53.13837
2023-04-28,40.22824
2023-04-29,29.9572
2023-04-30,27.03281
2023-05-01,39.15834
2023-05-02,44.07988
2023-05-03,44.57917
2023-05-04,46.93295
2023-05-05,34.30813
2023-05-06,31.66904
2023-05-07,32.45363
2023-05-08,51.14122
2023-05-09,49.64336
2023-05-10,46.93295
2023-05-11,43.8659
2023-05-12,40.6562
2023-05-13,30.02853
2023-05-14,25.74893
2023-05-15,48.21683
2023-05-16,40.6562
2023-05-17,36.23395
2023-05-18,33.1669
2023-05-19,33.23823
2023-05-20,22.39657
2023-05-21,20.11412
2023-05-22,35.87731
2023-05-23,34.87874
2023-05-24,33.02425
2023-05-25,32.88159
2023-05-26,26.10556
2023-05-27,21.46932
2023-05-28,18.68758
2023-05-29,24.82168
2023-05-30,36.01997
