date,주식용어
2021-03-14,29.47462
2021-03-15,47.28406
2021-03-16,47.99643
2021-03-17,47.28406
2021-03-18,50.22261
2021-03-19,47.81834
2021-03-20,31.7008
2021-03-21,29.91985
2021-03-22,43.09884
2021-03-23,43.98931
2021-03-24,37.31077
2021-03-25,35.26268
2021-03-26,37.66696
2021-03-27,23.06322
2021-03-28,24.57702
2021-03-29,34.81745
2021-03-30,39.71504
2021-03-31,37.9341
2021-04-01,37.48886
2021-04-02,39.26981
2021-04-03,28.94033
2021-04-04,25.02226
2021-04-05,38.37934
2021-04-06,41.76313
2021-04-07,43.45503
2021-04-08,39.53695
2021-04-09,38.11219
2021-04-10,20.30276
2021-04-11,22.70703
2021-04-12,36.33125
2021-04-13,39.4479
2021-04-14,43.90026
2021-04-15,45.59216
2021-04-16,42.56455
2021-04-17,25.02226
2021-04-18,23.68655
2021-04-19,39.71504
2021-04-20,39.53695
2021-04-21,34.7284
2021-04-22,41.58504
2021-04-23,40.69456
2021-04-24,23.7756
2021-04-25,24.22083
2021-04-26,34.55031
2021-04-27,38.73552
2021-04-28,37.66696
2021-04-29,35.44078
2021-04-30,29.38557
2021-05-01,18.96705
2021-05-02,20.5699
2021-05-03,29.74176
2021-05-04,29.56366
2021-05-05,21.9056
2021-05-06,33.2146
2021-05-07,28.85129
2021-05-08,18.78895
2021-05-09,17.45325
2021-05-10,33.74888
2021-05-11,34.55031
2021-05-12,35.79697
2021-05-13,33.57079
2021-05-14,30.45414
2021-05-15,19.32324
2021-05-16,15.31611
2021-05-17,29.74176
2021-05-18,25.37845
2021-05-19,22.97417
2021-05-20,25.64559
2021-05-21,22.79608
2021-05-22,15.31611
2021-05-23,14.60373
2021-05-24,22.88512
2021-05-25,26.09082
2021-05-26,28.67319
2021-05-27,26.44701
2021-05-28,27.60463
2021-05-29,14.51469
2021-05-30,14.51469
2021-05-31,26.17987
2021-06-01,24.13178
2021-06-02,27.96081
2021-06-03,30.09795
2021-06-04,30.81032
2021-06-05,15.58325
2021-06-06,18.96705
2021-06-07,28.04986
2021-06-08,30.09795
2021-06-09,28.67319
2021-06-10,28.76224
2021-06-11,24.84416
2021-06-12,14.69278
2021-06-13,16.11754
2021-06-14,23.50845
2021-06-15,25.20035
2021-06-16,24.93321
2021-06-17,26.26892
2021-06-18,21.81656
2021-06-19,13.53517
2021-06-20,11.75422
2021-06-21,20.83704
2021-06-22,25.64559
2021-06-23,23.06322
2021-06-24,26.9813
2021-06-25,24.22083
2021-06-26,14.33659
2021-06-27,14.42564
2021-06-28,20.3918
2021-06-29,25.55654
2021-06-30,24.22083
2021-07-01,19.94657
2021-07-02,20.21371
2021-07-03,13.00089
2021-07-04,11.84327
2021-07-05,22.61798
2021-07-06,25.55654
2021-07-07,23.7756
2021-07-08,22.0837
2021-07-09,22.61798
2021-07-10,14.60373
2021-07-11,12.6447
2021-07-12,20.48085
2021-07-13,22.52894
2021-07-14,23.50845
2021-07-15,24.04274
2021-07-16,17.72039
2021-07-17,11.30899
2021-07-18,10.68566
2021-07-19,19.41228
2021-07-20,18.43276
2021-07-21,20.92609
2021-07-22,21.10418
2021-07-23,14.24755
2021-07-24,9.70614
2021-07-25,10.77471
2021-07-26,19.05609
2021-07-27,19.94657
2021-07-28,21.9056
2021-07-29,18.25467
2021-07-30,21.10418
2021-07-31,11.57613
2021-08-01,11.57613
2021-08-02,17.27515
2021-08-03,19.50133
2021-08-04,20.48085
2021-08-05,17.80943
2021-08-06,32.76936
2021-08-07,14.42564
2021-08-08,14.51469
2021-08-09,25.1113
2021-08-10,27.96081
2021-08-11,30.27604
2021-08-12,31.07747
2021-08-13,27.60463
2021-08-14,15.49421
2021-08-15,14.60373
2021-08-16,15.76135
2021-08-17,23.5975
2021-08-18,25.73463
2021-08-19,23.33036
2021-08-20,25.37845
2021-08-21,15.13802
2021-08-22,15.8504
2021-08-23,23.5975
2021-08-24,26.00178
2021-08-25,25.55654
2021-08-26,23.7756
2021-08-27,25.73463
2021-08-28,14.42564
2021-08-29,13.26803
2021-08-30,22.0837
2021-08-31,26.8032
2021-09-01,27.96081
2021-09-02,25.91273
2021-09-03,23.33036
2021-09-04,15.13802
2021-09-05,16.02849
2021-09-06,24.75512
2021-09-07,23.68655
2021-09-08,29.65271
2021-09-09,25.2894
2021-09-10,21.72751
2021-09-11,10.86375
2021-09-12,13.62422
2021-09-13,19.41228
2021-09-14,22.52894
2021-09-15,21.19323
2021-09-16,20.5699
2021-09-17,18.69991
2021-09-18,12.02137
2021-09-19,9.2609
2021-09-20,7.9252
2021-09-21,8.19234
2021-09-22,10.77471
2021-09-23,18.52181
2021-09-24,20.65894
2021-09-25,14.24755
2021-09-26,11.13089
2021-09-27,19.14514
2021-09-28,22.0837
2021-09-29,22.61798
2021-09-30,21.54942
2021-10-01,21.10418
2021-10-02,12.37756
2021-10-03,10.86375
2021-10-04,14.06945
2021-10-05,20.48085
2021-10-06,24.30988
2021-10-07,20.92609
2021-10-08,17.27515
2021-10-09,11.21994
2021-10-10,13.9804
2021-10-11,10.77471
2021-10-12,22.43989
2021-10-13,19.23419
2021-10-14,22.35084
2021-10-15,17.89848
2021-10-16,11.13089
2021-10-17,10.59661
2021-10-18,16.38468
2021-10-19,17.72039
2021-10-20,19.67943
2021-10-21,20.48085
2021-10-22,18.25467
2021-10-23,12.02137
2021-10-24,10.32947
2021-10-25,20.12466
2021-10-26,23.5975
2021-10-27,21.9056
2021-10-28,23.95369
2021-10-29,17.27515
2021-10-30,11.93232
2021-10-31,10.06233
2021-11-01,20.5699
2021-11-02,21.54942
2021-11-03,31.87889
2021-11-04,20.48085
2021-11-05,20.21371
2021-11-06,9.2609
2021-11-07,11.66518
2021-11-08,20.5699
2021-11-09,19.85752
2021-11-10,25.73463
2021-11-11,23.33036
2021-11-12,18.96705
2021-11-13,11.21994
2021-11-14,11.75422
2021-11-15,19.85752
2021-11-16,24.13178
2021-11-17,22.26179
2021-11-18,24.75512
2021-11-19,22.70703
2021-11-20,12.82279
2021-11-21,14.78183
2021-11-22,21.81656
2021-11-23,22.26179
2021-11-24,20.83704
2021-11-25,65.09349
2021-11-26,16.11754
2021-11-27,10.41852
2021-11-28,11.93232
2021-11-29,18.96705
2021-11-30,16.47373
2021-12-01,22.79608
2021-12-02,21.01513
2021-12-03,21.19323
2021-12-04,10.86375
2021-12-05,11.57613
2021-12-06,16.02849
2021-12-07,19.85752
2021-12-08,19.76847
2021-12-09,20.03561
2021-12-10,16.74087
2021-12-11,10.68566
2021-12-12,11.84327
2021-12-13,15.49421
2021-12-14,17.1861
2021-12-15,18.16562
2021-12-16,17.72039
2021-12-17,15.76135
2021-12-18,11.13089
2021-12-19,8.99376
2021-12-20,16.56277
2021-12-21,17.54229
2021-12-22,18.25467
2021-12-23,19.41228
2021-12-24,17.27515
2021-12-25,9.79519
2021-12-26,11.57613
2021-12-27,16.38468
2021-12-28,20.21371
2021-12-29,18.878
2021-12-30,17.3642
2021-12-31,11.13089
2022-01-01,7.03472
2022-01-02,11.13089
2022-01-03,19.14514
2022-01-04,22.17275
2022-01-05,23.50845
2022-01-06,19.85752
2022-01-07,17.27515
2022-01-08,11.57613
2022-01-09,15.58325
2022-01-10,19.50133
2022-01-11,22.61798
2022-01-12,22.26179
2022-01-13,21.81656
2022-01-14,17.09706
2022-01-15,11.30899
2022-01-16,15.22707
2022-01-17,20.65894
2022-01-18,23.5975
2022-01-19,24.57702
2022-01-20,26.71415
2022-01-21,22.26179
2022-01-22,11.57613
2022-01-23,11.75422
2022-01-24,20.65894
2022-01-25,20.03561
2022-01-26,23.15227
2022-01-27,36.86553
2022-01-28,23.95369
2022-01-29,12.82279
2022-01-30,12.55565
2022-01-31,10.41852
2022-02-01,19.23419
2022-02-02,17.09706
2022-02-03,22.61798
2022-02-04,24.39893
2022-02-05,17.72039
2022-02-06,13.9804
2022-02-07,19.41228
2022-02-08,19.85752
2022-02-09,17.98753
2022-02-10,21.9056
2022-02-11,21.01513
2022-02-12,15.40516
2022-02-13,11.13089
2022-02-14,15.6723
2022-02-15,16.82991
2022-02-16,19.41228
2022-02-17,14.95992
2022-02-18,13.89136
2022-02-19,10.06233
2022-02-20,9.88423
2022-02-21,18.43276
2022-02-22,15.8504
2022-02-23,16.91896
2022-02-24,20.5699
2022-02-25,12.6447
2022-02-26,10.32947
2022-02-27,9.70614
2022-02-28,14.69278
2022-03-01,8.81567
2022-03-02,15.31611
2022-03-03,13.71326
2022-03-04,16.47373
2022-03-05,10.9528
2022-03-06,8.19234
2022-03-07,15.13802
2022-03-08,14.87088
2022-03-09,9.52804
2022-03-10,12.82279
2022-03-11,16.56277
2022-03-12,10.24042
2022-03-13,10.24042
2022-03-14,14.69278
2022-03-15,15.93944
2022-03-16,18.16562
2022-03-17,16.65182
2022-03-18,15.93944
2022-03-19,12.91184
2022-03-20,11.30899
2022-03-21,17.1861
2022-03-22,16.38468
2022-03-23,19.76847
2022-03-24,21.10418
2022-03-25,17.27515
2022-03-26,11.84327
2022-03-27,10.9528
2022-03-28,16.74087
2022-03-29,19.59038
2022-03-30,20.03561
2022-03-31,20.03561
2022-04-01,18.07658
2022-04-02,8.54853
2022-04-03,8.19234
2022-04-04,15.49421
2022-04-05,19.05609
2022-04-06,20.21371
2022-04-07,16.11754
2022-04-08,14.78183
2022-04-09,7.83615
2022-04-10,9.34995
2022-04-11,12.91184
2022-04-12,13.26803
2022-04-13,15.13802
2022-04-14,15.93944
2022-04-15,16.20658
2022-04-16,7.56901
2022-04-17,6.67853
2022-04-18,17.00801
2022-04-19,15.40516
2022-04-20,15.76135
2022-04-21,16.20658
2022-04-22,17.09706
2022-04-23,9.08281
2022-04-24,6.41139
2022-04-25,13.80231
2022-04-26,13.71326
2022-04-27,15.49421
2022-04-28,14.87088
2022-04-29,13.35707
2022-04-30,8.63757
2022-05-01,7.47996
2022-05-02,15.40516
2022-05-03,13.44612
2022-05-04,13.80231
2022-05-05,8.01424
2022-05-06,9.439
2022-05-07,8.63757
2022-05-08,6.58949
2022-05-09,12.6447
2022-05-10,12.55565
2022-05-11,15.6723
2022-05-12,14.95992
2022-05-13,17.54229
2022-05-14,7.9252
2022-05-15,8.37043
2022-05-16,11.57613
2022-05-17,14.60373
2022-05-18,14.06945
2022-05-19,13.17898
2022-05-20,13.00089
2022-05-21,8.54853
2022-05-22,7.21282
2022-05-23,12.11041
2022-05-24,14.95992
2022-05-25,13.80231
2022-05-26,11.84327
2022-05-27,12.82279
2022-05-28,6.14425
2022-05-29,6.85663
2022-05-30,11.93232
2022-05-31,14.1585
2022-06-01,8.19234
2022-06-02,10.77471
2022-06-03,12.28851
2022-06-04,8.01424
2022-06-05,5.60997
2022-06-06,7.21282
2022-06-07,13.80231
2022-06-08,14.95992
2022-06-09,12.02137
2022-06-10,12.37756
2022-06-11,8.90471
2022-06-12,8.54853
2022-06-13,15.04897
2022-06-14,14.87088
2022-06-15,18.43276
2022-06-16,17.63134
2022-06-17,15.93944
2022-06-18,7.7471
2022-06-19,8.19234
2022-06-20,15.76135
2022-06-21,12.91184
2022-06-22,13.9804
2022-06-23,15.76135
2022-06-24,14.42564
2022-06-25,7.21282
2022-06-26,6.58949
2022-06-27,9.52804
2022-06-28,10.32947
2022-06-29,16.65182
2022-06-30,10.06233
2022-07-01,9.79519
2022-07-02,7.47996
2022-07-03,6.50044
2022-07-04,12.82279
2022-07-05,12.73374
2022-07-06,13.26803
2022-07-07,14.06945
2022-07-08,12.11041
2022-07-09,6.67853
2022-07-10,6.76758
2022-07-11,12.4666
2022-07-12,12.28851
2022-07-13,14.87088
2022-07-14,13.00089
2022-07-15,9.439
2022-07-16,5.69902
2022-07-17,5.34283
2022-07-18,14.33659
2022-07-19,8.81567
2022-07-20,13.44612
2022-07-21,10.50756
2022-07-22,11.30899
2022-07-23,5.69902
2022-07-24,5.96616
2022-07-25,10.50756
2022-07-26,9.17186
2022-07-27,9.2609
2022-07-28,9.52804
2022-07-29,8.90471
2022-07-30,5.60997
2022-07-31,6.76758
2022-08-01,11.66518
2022-08-02,12.4666
2022-08-03,15.8504
2022-08-04,15.04897
2022-08-05,14.69278
2022-08-06,10.24042
2022-08-07,13.9804
2022-08-08,16.02849
2022-08-09,16.47373
2022-08-10,17.3642
2022-08-11,16.02849
2022-08-12,15.6723
2022-08-13,10.9528
2022-08-14,10.50756
2022-08-15,11.48708
2022-08-16,13.71326
2022-08-17,19.41228
2022-08-18,16.02849
2022-08-19,16.38468
2022-08-20,9.08281
2022-08-21,9.61709
2022-08-22,18.34372
2022-08-23,18.52181
2022-08-24,19.32324
2022-08-25,21.19323
2022-08-26,17.80943
2022-08-27,12.4666
2022-08-28,11.75422
2022-08-29,16.02849
2022-08-30,17.3642
2022-08-31,19.85752
2022-09-01,18.43276
2022-09-02,15.6723
2022-09-03,8.81567
2022-09-04,12.02137
2022-09-05,16.65182
2022-09-06,19.76847
2022-09-07,19.59038
2022-09-08,12.55565
2022-09-09,10.06233
2022-09-10,8.90471
2022-09-11,10.50756
2022-09-12,11.48708
2022-09-13,20.21371
2022-09-14,26.09082
2022-09-15,22.52894
2022-09-16,19.14514
2022-09-17,12.11041
2022-09-18,11.75422
2022-09-19,21.10418
2022-09-20,22.61798
2022-09-21,21.46037
2022-09-22,23.41941
2022-09-23,21.9056
2022-09-24,10.77471
2022-09-25,11.39804
2022-09-26,21.37132
2022-09-27,20.74799
2022-09-28,23.68655
2022-09-29,22.0837
2022-09-30,16.56277
2022-10-01,9.61709
2022-10-02,9.439
2022-10-03,13.00089
2022-10-04,19.67943
2022-10-05,17.80943
2022-10-06,19.67943
2022-10-07,15.93944
2022-10-08,10.41852
2022-10-09,10.41852
2022-10-10,11.84327
2022-10-11,16.91896
2022-10-12,18.43276
2022-10-13,16.91896
2022-10-14,20.30276
2022-10-15,13.00089
2022-10-16,13.26803
2022-10-17,21.63846
2022-10-18,17.1861
2022-10-19,18.878
2022-10-20,17.09706
2022-10-21,15.93944
2022-10-22,9.52804
2022-10-23,8.45948
2022-10-24,15.76135
2022-10-25,15.31611
2022-10-26,17.3642
2022-10-27,18.52181
2022-10-28,15.93944
2022-10-29,10.15138
2022-10-30,7.21282
2022-10-31,14.78183
2022-11-01,18.34372
2022-11-02,17.98753
2022-11-03,16.29563
2022-11-04,18.43276
2022-11-05,10.59661
2022-11-06,9.52804
2022-11-07,16.65182
2022-11-08,19.59038
2022-11-09,16.74087
2022-11-10,16.74087
2022-11-11,26.00178
2022-11-12,12.19946
2022-11-13,12.11041
2022-11-14,20.65894
2022-11-15,21.9056
2022-11-16,20.3918
2022-11-17,19.32324
2022-11-18,17.72039
2022-11-19,11.84327
2022-11-20,10.15138
2022-11-21,14.95992
2022-11-22,19.59038
2022-11-23,17.09706
2022-11-24,15.31611
2022-11-25,13.62422
2022-11-26,9.17186
2022-11-27,11.75422
2022-11-28,14.1585
2022-11-29,14.60373
2022-11-30,16.11754
2022-12-01,16.47373
2022-12-02,14.33659
2022-12-03,7.39091
2022-12-04,8.63757
2022-12-05,14.60373
2022-12-06,14.33659
2022-12-07,14.95992
2022-12-08,14.95992
2022-12-09,13.9804
2022-12-10,9.17186
2022-12-11,10.68566
2022-12-12,16.11754
2022-12-13,14.78183
2022-12-14,16.29563
2022-12-15,15.40516
2022-12-16,15.49421
2022-12-17,8.37043
2022-12-18,9.61709
2022-12-19,12.73374
2022-12-20,13.80231
2022-12-21,16.56277
2022-12-22,14.33659
2022-12-23,14.33659
2022-12-24,7.83615
2022-12-25,8.63757
2022-12-26,14.06945
2022-12-27,14.69278
2022-12-28,18.25467
2022-12-29,15.22707
2022-12-30,12.4666
2022-12-31,8.81567
2023-01-01,9.34995
2023-01-02,13.44612
2023-01-03,13.80231
2023-01-04,14.95992
2023-01-05,15.04897
2023-01-06,13.80231
2023-01-07,8.90471
2023-01-08,11.21994
2023-01-09,17.54229
2023-01-10,14.60373
2023-01-11,20.3918
2023-01-12,16.56277
2023-01-13,17.63134
2023-01-14,12.73374
2023-01-15,11.75422
2023-01-16,15.6723
2023-01-17,15.13802
2023-01-18,17.45325
2023-01-19,13.35707
2023-01-20,12.19946
2023-01-21,8.19234
2023-01-22,8.72662
2023-01-23,8.54853
2023-01-24,11.93232
2023-01-25,18.34372
2023-01-26,19.14514
2023-01-27,21.19323
2023-01-28,13.71326
2023-01-29,12.6447
2023-01-30,21.37132
2023-01-31,20.74799
2023-02-01,21.10418
2023-02-02,22.61798
2023-02-03,20.12466
2023-02-04,15.58325
2023-02-05,13.89136
2023-02-06,18.78895
2023-02-07,20.92609
2023-02-08,20.3918
2023-02-09,20.83704
2023-02-10,17.45325
2023-02-11,12.6447
2023-02-12,12.82279
2023-02-13,19.59038
2023-02-14,21.72751
2023-02-15,18.878
2023-02-16,18.96705
2023-02-17,22.88512
2023-02-18,14.24755
2023-02-19,9.88423
2023-02-20,19.05609
2023-02-21,23.06322
2023-02-22,17.98753
2023-02-23,21.72751
2023-02-24,15.40516
2023-02-25,11.93232
2023-02-26,10.9528
2023-02-27,15.93944
2023-02-28,19.67943
2023-03-01,13.08993
2023-03-02,17.80943
2023-03-03,18.25467
2023-03-04,13.53517
2023-03-05,13.62422
2023-03-06,21.28227
2023-03-07,23.06322
2023-03-08,21.46037
2023-03-09,22.79608
2023-03-10,19.05609
2023-03-11,11.39804
2023-03-12,12.11041
2023-03-13,20.12466
2023-03-14,23.50845
2023-03-15,20.12466
2023-03-16,21.46037
2023-03-17,20.5699
2023-03-18,11.75422
2023-03-19,11.57613
2023-03-20,21.28227
2023-03-21,21.81656
2023-03-22,21.46037
2023-03-23,22.0837
2023-03-24,21.28227
2023-03-25,14.95992
2023-03-26,12.19946
2023-03-27,20.83704
2023-03-28,22.70703
2023-03-29,23.7756
2023-03-30,23.33036
2023-03-31,24.93321
2023-04-01,15.13802
2023-04-02,15.22707
2023-04-03,21.81656
2023-04-04,22.26179
2023-04-05,29.74176
2023-04-06,27.96081
2023-04-07,24.22083
2023-04-08,15.76135
2023-04-09,12.82279
2023-04-10,24.66607
2023-04-11,27.07034
2023-04-12,28.85129
2023-04-13,27.96081
2023-04-14,30.27604
2023-04-15,18.52181
2023-04-16,13.17898
2023-04-17,26.8032
2023-04-18,27.78272
2023-04-19,26.9813
2023-04-20,25.73463
2023-04-21,24.48797
2023-04-22,13.44612
2023-04-23,13.80231
2023-04-24,15.76135
2023-04-25,21.81656
2023-04-26,22.88512
2023-04-27,28.4951
2023-04-28,19.23419
2023-04-29,12.73374
2023-04-30,10.06233
2023-05-01,13.00089
2023-05-02,21.81656
2023-05-03,22.0837
2023-05-04,17.45325
2023-05-05,15.40516
2023-05-06,11.84327
2023-05-07,11.13089
2023-05-08,22.61798
2023-05-09,23.15227
2023-05-10,21.72751
2023-05-11,21.72751
2023-05-12,20.92609
2023-05-13,9.17186
2023-05-14,9.52804
2023-05-15,19.32324
2023-05-16,20.30276
2023-05-17,21.01513
2023-05-18,20.48085
2023-05-19,21.99465
2023-05-20,11.84327
2023-05-21,11.48708
2023-05-22,17.1861
2023-05-23,17.63134
2023-05-24,20.74799
2023-05-25,16.29563
2023-05-26,18.43276
2023-05-27,10.06233
2023-05-28,10.32947
2023-05-29,11.84327
