date,예쁜그림
2020-07-08,63.21353
2020-07-09,63.84778
2020-07-10,61.52219
2020-07-11,55.81395
2020-07-12,65.96194
2020-07-13,69.13319
2020-07-14,70.82452
2020-07-15,61.73361
2020-07-16,58.13953
2020-07-17,61.73361
2020-07-18,55.81395
2020-07-19,53.9112
2020-07-20,67.23044
2020-07-21,63.21353
2020-07-22,68.49894
2020-07-23,76.32135
2020-07-24,67.65327
2020-07-25,61.31078
2020-07-26,58.77378
2020-07-27,65.75052
2020-07-28,65.11627
2020-07-29,76.53276
2020-07-30,57.08245
2020-07-31,52.6427
2020-08-01,58.13953
2020-08-02,57.29386
2020-08-03,53.69978
2020-08-04,64.90486
2020-08-05,58.13953
2020-08-06,76.53276
2020-08-07,67.86469
2020-08-08,56.65961
2020-08-09,56.87103
2020-08-10,63.84778
2020-08-11,63.21353
2020-08-12,58.35095
2020-08-13,53.69978
2020-08-14,60.04228
2020-08-15,54.33403
2020-08-16,51.3742
2020-08-17,55.1797
2020-08-18,52.21987
2020-08-19,65.53911
2020-08-20,57.92811
2020-08-21,65.75052
2020-08-22,65.32769
2020-08-23,60.46511
2020-08-24,71.03594
2020-08-25,64.48202
2020-08-26,71.67019
2020-08-27,73.99577
2020-08-28,72.51585
2020-08-29,64.69344
2020-08-30,64.48202
2020-08-31,70.19027
2020-09-01,65.32769
2020-09-02,71.24735
2020-09-03,71.24735
2020-09-04,64.27061
2020-09-05,63.84778
2020-09-06,56.65961
2020-09-07,67.23044
2020-09-08,60.88794
2020-09-09,64.27061
2020-09-10,71.45877
2020-09-11,60.04228
2020-09-12,54.96828
2020-09-13,52.85412
2020-09-14,58.35095
2020-09-15,64.27061
2020-09-16,61.09936
2020-09-17,63.63636
2020-09-18,65.96194
2020-09-19,54.33403
2020-09-20,53.27695
2020-09-21,59.61945
2020-09-22,59.19661
2020-09-23,67.23044
2020-09-24,69.55602
2020-09-25,56.02536
2020-09-26,57.29386
2020-09-27,54.33403
2020-09-28,53.06553
2020-09-29,55.81395
2020-09-30,44.60887
2020-10-01,40.38054
2020-10-02,38.26638
2020-10-03,54.33403
2020-10-04,53.06553
2020-10-05,54.33403
2020-10-06,56.4482
2020-10-07,56.23678
2020-10-08,57.29386
2020-10-09,51.58562
2020-10-10,43.55179
2020-10-11,49.26004
2020-10-12,58.13953
2020-10-13,52.6427
2020-10-14,57.29386
2020-10-15,54.12262
2020-10-16,58.13953
2020-10-17,45.66596
2020-10-18,45.03171
2020-10-19,55.1797
2020-10-20,53.69978
2020-10-21,55.81395
2020-10-22,55.81395
2020-10-23,66.80761
2020-10-24,52.6427
2020-10-25,50.95137
2020-10-26,50.73995
2020-10-27,60.46511
2020-10-28,64.90486
2020-10-29,60.46511
2020-10-30,56.02536
2020-10-31,47.78012
2020-11-01,60.88794
2020-11-02,57.50528
2020-11-03,63.42494
2020-11-04,57.50528
2020-11-05,58.77378
2020-11-06,61.09936
2020-11-07,52.85412
2020-11-08,57.08245
2020-11-09,58.13953
2020-11-10,59.83086
2020-11-11,65.53911
2020-11-12,65.53911
2020-11-13,56.4482
2020-11-14,54.12262
2020-11-15,50.52854
2020-11-16,53.9112
2020-11-17,56.23678
2020-11-18,56.4482
2020-11-19,73.78435
2020-11-20,73.99577
2020-11-21,55.39112
2020-11-22,53.48837
2020-11-23,59.83086
2020-11-24,60.04228
2020-11-25,67.23044
2020-11-26,77.80126
2020-11-27,65.96194
2020-11-28,60.46511
2020-11-29,52.00845
2020-11-30,70.40169
2020-12-01,74.63002
2020-12-02,63.21353
2020-12-03,65.75052
2020-12-04,66.38477
2020-12-05,60.88794
2020-12-06,59.19661
2020-12-07,58.13953
2020-12-08,68.49894
2020-12-09,70.82452
2020-12-10,59.83086
2020-12-11,69.13319
2020-12-12,68.28752
2020-12-13,49.26004
2020-12-14,57.08245
2020-12-15,72.09302
2020-12-16,64.90486
2020-12-17,68.92177
2020-12-18,59.40803
2020-12-19,53.48837
2020-12-20,63.84778
2020-12-21,54.33403
2020-12-22,70.6131
2020-12-23,71.8816
2020-12-24,70.6131
2020-12-25,65.32769
2020-12-26,68.92177
2020-12-27,72.30443
2020-12-28,69.76744
2020-12-29,83.08668
2020-12-30,80.12684
2020-12-31,100.0
2021-01-01,90.06342
2021-01-02,73.1501
2021-01-03,83.72093
2021-01-04,77.37843
2021-01-05,77.80126
2021-01-06,72.93868
2021-01-07,71.67019
2021-01-08,70.19027
2021-01-09,65.96194
2021-01-10,66.17336
2021-01-11,64.27061
2021-01-12,63.42494
2021-01-13,67.65327
2021-01-14,71.03594
2021-01-15,67.44186
2021-01-16,71.03594
2021-01-17,60.88794
2021-01-18,61.73361
2021-01-19,68.92177
2021-01-20,63.63636
2021-01-21,60.04228
2021-01-22,74.84143
2021-01-23,68.71035
2021-01-24,67.44186
2021-01-25,63.21353
2021-01-26,69.13319
2021-01-27,67.65327
2021-01-28,69.55602
2021-01-29,68.28752
2021-01-30,64.48202
2021-01-31,58.77378
2021-02-01,65.53911
2021-02-02,67.44186
2021-02-03,64.90486
2021-02-04,67.44186
2021-02-05,63.00211
2021-02-06,61.52219
2021-02-07,63.21353
2021-02-08,60.25369
2021-02-09,61.73361
2021-02-10,69.3446
2021-02-11,58.77378
2021-02-12,49.68287
2021-02-13,57.50528
2021-02-14,60.46511
2021-02-15,56.02536
2021-02-16,71.24735
2021-02-17,68.71035
2021-02-18,68.28752
2021-02-19,59.83086
2021-02-20,60.25369
2021-02-21,59.61945
2021-02-22,67.23044
2021-02-23,79.06976
2021-02-24,69.76744
2021-02-25,83.72093
2021-02-26,72.09302
2021-02-27,53.9112
2021-02-28,56.23678
2021-03-01,80.76109
2021-03-02,63.21353
2021-03-03,59.19661
2021-03-04,63.42494
2021-03-05,62.36786
2021-03-06,57.08245
2021-03-07,62.79069
2021-03-08,55.39112
2021-03-09,62.57928
2021-03-10,60.46511
2021-03-11,63.00211
2021-03-12,65.53911
2021-03-13,55.39112
2021-03-14,60.46511
2021-03-15,53.06553
2021-03-16,60.67653
2021-03-17,63.84778
2021-03-18,60.67653
2021-03-19,58.56236
2021-03-20,60.88794
2021-03-21,57.08245
2021-03-22,55.81395
2021-03-23,57.50528
2021-03-24,65.75052
2021-03-25,61.94503
2021-03-26,61.73361
2021-03-27,65.75052
2021-03-28,53.27695
2021-03-29,56.02536
2021-03-30,64.69344
2021-03-31,54.54545
2021-04-01,49.26004
2021-04-02,53.69978
2021-04-03,73.1501
2021-04-04,57.50528
2021-04-05,55.39112
2021-04-06,53.06553
2021-04-07,56.02536
2021-04-08,59.40803
2021-04-09,59.19661
2021-04-10,57.50528
2021-04-11,51.3742
2021-04-12,53.9112
2021-04-13,57.29386
2021-04-14,54.75687
2021-04-15,64.05919
2021-04-16,52.00845
2021-04-17,63.63636
2021-04-18,48.41437
2021-04-19,53.48837
2021-04-20,46.08879
2021-04-21,65.32769
2021-04-22,59.83086
2021-04-23,54.12262
2021-04-24,53.9112
2021-04-25,46.51162
2021-04-26,45.45454
2021-04-27,50.95137
2021-04-28,58.56236
2021-04-29,56.65961
2021-04-30,56.87103
2021-05-01,62.79069
2021-05-02,47.99154
2021-05-03,56.02536
2021-05-04,54.12262
2021-05-05,44.82029
2021-05-06,48.41437
2021-05-07,48.20295
2021-05-08,52.85412
2021-05-09,42.70613
2021-05-10,50.52854
2021-05-11,50.95137
2021-05-12,56.02536
2021-05-13,50.95137
2021-05-14,53.06553
2021-05-15,61.31078
2021-05-16,59.83086
2021-05-17,51.79704
2021-05-18,55.1797
2021-05-19,58.9852
2021-05-20,53.27695
2021-05-21,60.46511
2021-05-22,59.61945
2021-05-23,56.65961
2021-05-24,49.68287
2021-05-25,61.94503
2021-05-26,61.31078
2021-05-27,57.7167
2021-05-28,56.65961
2021-05-29,57.92811
2021-05-30,55.39112
2021-05-31,48.62579
2021-06-01,51.58562
2021-06-02,56.4482
2021-06-03,66.38477
2021-06-04,54.33403
2021-06-05,53.48837
2021-06-06,50.1057
2021-06-07,51.79704
2021-06-08,53.48837
2021-06-09,51.58562
2021-06-10,53.48837
2021-06-11,50.52854
2021-06-12,55.81395
2021-06-13,47.78012
2021-06-14,54.12262
2021-06-15,51.58562
2021-06-16,55.39112
2021-06-17,60.25369
2021-06-18,62.36786
2021-06-19,45.45454
2021-06-20,53.69978
2021-06-21,54.75687
2021-06-22,53.06553
2021-06-23,58.56236
2021-06-24,61.73361
2021-06-25,56.02536
2021-06-26,54.33403
2021-06-27,50.52854
2021-06-28,52.43128
2021-06-29,60.46511
2021-06-30,53.48837
2021-07-01,47.56871
2021-07-02,55.1797
2021-07-03,65.96194
2021-07-04,56.02536
2021-07-05,56.4482
2021-07-06,57.08245
2021-07-07,56.23678
2021-07-08,56.65961
2021-07-09,53.06553
2021-07-10,61.09936
2021-07-11,52.43128
2021-07-12,58.9852
2021-07-13,56.02536
2021-07-14,64.05919
2021-07-15,53.27695
2021-07-16,58.9852
2021-07-17,60.67653
2021-07-18,47.78012
2021-07-19,62.79069
2021-07-20,56.23678
2021-07-21,56.02536
2021-07-22,64.48202
2021-07-23,53.69978
2021-07-24,56.23678
2021-07-25,52.43128
2021-07-26,52.43128
2021-07-27,53.9112
2021-07-28,51.79704
2021-07-29,53.27695
2021-07-30,66.17336
2021-07-31,58.13953
2021-08-01,52.6427
2021-08-02,57.08245
2021-08-03,60.25369
2021-08-04,55.60253
2021-08-05,60.46511
2021-08-06,57.92811
2021-08-07,57.29386
2021-08-08,54.12262
2021-08-09,55.60253
2021-08-10,57.29386
2021-08-11,56.02536
2021-08-12,58.56236
2021-08-13,54.75687
2021-08-14,56.23678
2021-08-15,46.72304
2021-08-16,57.08245
2021-08-17,48.62579
2021-08-18,56.87103
2021-08-19,60.04228
2021-08-20,59.61945
2021-08-21,51.58562
2021-08-22,57.7167
2021-08-23,61.94503
2021-08-24,59.40803
2021-08-25,53.06553
2021-08-26,60.88794
2021-08-27,60.88794
2021-08-28,55.1797
2021-08-29,57.50528
2021-08-30,50.73995
2021-08-31,60.46511
2021-09-01,56.02536
2021-09-02,56.87103
2021-09-03,53.06553
2021-09-04,51.79704
2021-09-05,49.68287
2021-09-06,52.21987
2021-09-07,52.43128
2021-09-08,56.23678
2021-09-09,49.47145
2021-09-10,46.93446
2021-09-11,55.39112
2021-09-12,52.43128
2021-09-13,49.04862
2021-09-14,51.16279
2021-09-15,49.04862
2021-09-16,59.83086
2021-09-17,54.54545
2021-09-18,56.4482
2021-09-19,47.78012
2021-09-20,41.01479
2021-09-21,46.30021
2021-09-22,45.66596
2021-09-23,50.52854
2021-09-24,51.58562
2021-09-25,50.95137
2021-09-26,46.51162
2021-09-27,43.97463
2021-09-28,47.99154
2021-09-29,55.1797
2021-09-30,58.77378
2021-10-01,51.58562
2021-10-02,50.73995
2021-10-03,50.52854
2021-10-04,51.16279
2021-10-05,41.22621
2021-10-06,50.31712
2021-10-07,60.88794
2021-10-08,55.60253
2021-10-09,53.48837
2021-10-10,55.39112
2021-10-11,46.08879
2021-10-12,47.78012
2021-10-13,50.31712
2021-10-14,53.27695
2021-10-15,54.96828
2021-10-16,56.4482
2021-10-17,39.95771
2021-10-18,39.95771
2021-10-19,43.12896
2021-10-20,48.41437
2021-10-21,45.24312
2021-10-22,50.52854
2021-10-23,51.79704
2021-10-24,41.86046
2021-10-25,46.08879
2021-10-26,51.3742
2021-10-27,47.56871
2021-10-28,50.52854
2021-10-29,50.73995
2021-10-30,54.12262
2021-10-31,45.45454
2021-11-01,47.35729
2021-11-02,52.21987
2021-11-03,54.33403
2021-11-04,54.12262
2021-11-05,59.40803
2021-11-06,55.60253
2021-11-07,47.99154
2021-11-08,58.9852
2021-11-09,58.9852
2021-11-10,54.96828
2021-11-11,63.84778
2021-11-12,57.50528
2021-11-13,56.87103
2021-11-14,55.39112
2021-11-15,49.26004
2021-11-16,56.02536
2021-11-17,51.58562
2021-11-18,56.87103
2021-11-19,58.77378
2021-11-20,58.77378
2021-11-21,51.79704
2021-11-22,48.41437
2021-11-23,45.45454
2021-11-24,50.31712
2021-11-25,51.58562
2021-11-26,60.67653
2021-11-27,51.16279
2021-11-28,54.54545
2021-11-29,50.1057
2021-11-30,52.85412
2021-12-01,53.9112
2021-12-02,54.75687
2021-12-03,55.81395
2021-12-04,52.85412
2021-12-05,59.61945
2021-12-06,50.31712
2021-12-07,48.8372
2021-12-08,58.56236
2021-12-09,53.69978
2021-12-10,54.54545
2021-12-11,58.13953
2021-12-12,49.68287
2021-12-13,51.58562
2021-12-14,50.95137
2021-12-15,51.79704
2021-12-16,50.31712
2021-12-17,60.67653
2021-12-18,64.05919
2021-12-19,49.47145
2021-12-20,54.33403
2021-12-21,53.69978
2021-12-22,53.06553
2021-12-23,69.13319
2021-12-24,47.78012
2021-12-25,61.73361
2021-12-26,55.60253
2021-12-27,62.36786
2021-12-28,58.35095
2021-12-29,71.45877
2021-12-30,70.40169
2021-12-31,83.29809
2022-01-01,69.3446
2022-01-02,69.13319
2022-01-03,73.36152
2022-01-04,69.97885
2022-01-05,65.75052
2022-01-06,69.97885
2022-01-07,57.7167
2022-01-08,67.01902
2022-01-09,68.71035
2022-01-10,61.09936
2022-01-11,68.71035
2022-01-12,61.09936
2022-01-13,61.31078
2022-01-14,64.48202
2022-01-15,55.60253
2022-01-16,63.84778
2022-01-17,50.52854
2022-01-18,57.29386
2022-01-19,66.38477
2022-01-20,69.97885
2022-01-21,53.9112
2022-01-22,62.57928
2022-01-23,60.04228
2022-01-24,74.20718
2022-01-25,58.77378
2022-01-26,61.52219
2022-01-27,59.40803
2022-01-28,58.35095
2022-01-29,61.52219
2022-01-30,54.96828
2022-01-31,58.35095
2022-02-01,55.60253
2022-02-02,51.16279
2022-02-03,57.29386
2022-02-04,60.67653
2022-02-05,60.67653
2022-02-06,62.79069
2022-02-07,54.75687
2022-02-08,60.25369
2022-02-09,58.56236
2022-02-10,62.79069
2022-02-11,63.21353
2022-02-12,54.33403
2022-02-13,56.02536
2022-02-14,65.96194
2022-02-15,55.60253
2022-02-16,61.94503
2022-02-17,66.80761
2022-02-18,70.82452
2022-02-19,66.38477
2022-02-20,63.84778
2022-02-21,67.86469
2022-02-22,67.01902
2022-02-23,65.96194
2022-02-24,63.63636
2022-02-25,63.42494
2022-02-26,67.23044
2022-02-27,61.94503
2022-02-28,71.8816
2022-03-01,61.09936
2022-03-02,54.75687
2022-03-03,54.33403
2022-03-04,60.88794
2022-03-05,63.42494
2022-03-06,51.16279
2022-03-07,56.65961
2022-03-08,54.96828
2022-03-09,53.06553
2022-03-10,56.4482
2022-03-11,54.96828
2022-03-12,58.9852
2022-03-13,63.00211
2022-03-14,50.73995
2022-03-15,53.48837
2022-03-16,48.8372
2022-03-17,54.12262
2022-03-18,70.82452
2022-03-19,67.23044
2022-03-20,48.8372
2022-03-21,55.1797
2022-03-22,48.62579
2022-03-23,53.27695
2022-03-24,56.4482
2022-03-25,56.4482
2022-03-26,63.42494
2022-03-27,55.1797
2022-03-28,58.13953
2022-03-29,47.35729
2022-03-30,63.42494
2022-03-31,57.08245
2022-04-01,50.95137
2022-04-02,55.1797
2022-04-03,50.1057
2022-04-04,51.3742
2022-04-05,56.02536
2022-04-06,51.16279
2022-04-07,49.26004
2022-04-08,54.33403
2022-04-09,60.67653
2022-04-10,54.54545
2022-04-11,47.56871
2022-04-12,44.39746
2022-04-13,47.99154
2022-04-14,46.72304
2022-04-15,49.04862
2022-04-16,54.54545
2022-04-17,46.51162
2022-04-18,51.58562
2022-04-19,50.95137
2022-04-20,55.81395
2022-04-21,54.54545
2022-04-22,61.52219
2022-04-23,62.79069
2022-04-24,50.73995
2022-04-25,53.69978
2022-04-26,47.78012
2022-04-27,55.60253
2022-04-28,50.1057
2022-04-29,57.92811
2022-04-30,58.9852
2022-05-01,46.51162
2022-05-02,48.62579
2022-05-03,48.8372
2022-05-04,45.87737
2022-05-05,45.24312
2022-05-06,53.27695
2022-05-07,44.18604
2022-05-08,41.64904
2022-05-09,42.70613
2022-05-10,54.54545
2022-05-11,55.81395
2022-05-12,56.02536
2022-05-13,50.73995
2022-05-14,57.29386
2022-05-15,56.23678
2022-05-16,50.52854
2022-05-17,46.08879
2022-05-18,44.82029
2022-05-19,50.95137
2022-05-20,49.89429
2022-05-21,49.89429
2022-05-22,40.59196
2022-05-23,52.00845
2022-05-24,53.06553
2022-05-25,48.8372
2022-05-26,52.43128
2022-05-27,44.18604
2022-05-28,49.47145
2022-05-29,48.20295
2022-05-30,44.39746
2022-05-31,47.14587
2022-06-01,47.99154
2022-06-02,50.73995
2022-06-03,46.30021
2022-06-04,43.76321
2022-06-05,53.06553
2022-06-06,50.95137
2022-06-07,35.51797
2022-06-08,47.99154
2022-06-09,38.68921
2022-06-10,49.68287
2022-06-11,44.82029
2022-06-12,48.62579
2022-06-13,45.03171
2022-06-14,55.60253
2022-06-15,48.8372
2022-06-16,44.18604
2022-06-17,50.1057
2022-06-18,54.12262
2022-06-19,42.49471
2022-06-20,45.87737
2022-06-21,53.06553
2022-06-22,49.47145
2022-06-23,47.56871
2022-06-24,49.68287
2022-06-25,45.66596
2022-06-26,52.6427
2022-06-27,41.43763
2022-06-28,49.68287
2022-06-29,49.89429
2022-06-30,48.41437
2022-07-01,45.87737
2022-07-02,49.89429
2022-07-03,47.14587
2022-07-04,43.97463
2022-07-05,42.91754
2022-07-06,46.08879
2022-07-07,47.56871
2022-07-08,48.62579
2022-07-09,53.06553
2022-07-10,50.31712
2022-07-11,42.07188
2022-07-12,47.99154
2022-07-13,45.66596
2022-07-14,52.21987
2022-07-15,42.49471
2022-07-16,49.04862
2022-07-17,50.95137
2022-07-18,47.14587
2022-07-19,44.39746
2022-07-20,42.70613
2022-07-21,39.11205
2022-07-22,49.26004
2022-07-23,51.16279
2022-07-24,45.66596
2022-07-25,53.69978
2022-07-26,45.66596
2022-07-27,55.60253
2022-07-28,44.82029
2022-07-29,46.93446
2022-07-30,44.60887
2022-07-31,46.51162
2022-08-01,48.20295
2022-08-02,57.7167
2022-08-03,47.35729
2022-08-04,44.18604
2022-08-05,40.59196
2022-08-06,40.59196
2022-08-07,47.78012
2022-08-08,45.87737
2022-08-09,53.9112
2022-08-10,43.97463
2022-08-11,38.4778
2022-08-12,39.7463
2022-08-13,48.20295
2022-08-14,47.14587
2022-08-15,45.45454
2022-08-16,42.49471
2022-08-17,45.66596
2022-08-18,46.51162
2022-08-19,45.87737
2022-08-20,45.87737
2022-08-21,38.90063
2022-08-22,47.99154
2022-08-23,44.82029
2022-08-24,45.66596
2022-08-25,45.45454
2022-08-26,44.39746
2022-08-27,37.2093
2022-08-28,43.55179
2022-08-29,37.84355
2022-08-30,43.55179
2022-08-31,49.04862
2022-09-01,43.97463
2022-09-02,40.16913
2022-09-03,47.56871
2022-09-04,43.97463
2022-09-05,43.97463
2022-09-06,38.68921
2022-09-07,38.4778
2022-09-08,37.63213
2022-09-09,39.11205
2022-09-10,34.03805
2022-09-11,37.42071
2022-09-12,42.07188
2022-09-13,43.12896
2022-09-14,36.57505
2022-09-15,42.28329
2022-09-16,41.22621
2022-09-17,43.34038
2022-09-18,41.01479
2022-09-19,42.70613
2022-09-20,48.20295
2022-09-21,43.12896
2022-09-22,43.34038
2022-09-23,42.07188
2022-09-24,38.05496
2022-09-25,37.84355
2022-09-26,38.68921
2022-09-27,39.95771
2022-09-28,41.64904
2022-09-29,38.26638
2022-09-30,46.51162
2022-10-01,42.70613
2022-10-02,43.97463
2022-10-03,46.51162
2022-10-04,35.30655
2022-10-05,36.57505
2022-10-06,43.97463
2022-10-07,42.07188
2022-10-08,39.95771
2022-10-09,44.82029
2022-10-10,38.90063
2022-10-11,35.51797
2022-10-12,42.07188
2022-10-13,33.82663
2022-10-14,43.97463
2022-10-15,41.64904
2022-10-16,37.84355
2022-10-17,37.84355
2022-10-18,41.01479
2022-10-19,45.45454
2022-10-20,34.24947
2022-10-21,40.59196
2022-10-22,44.18604
2022-10-23,29.38689
2022-10-24,34.03805
2022-10-25,43.55179
2022-10-26,43.76321
2022-10-27,41.22621
2022-10-28,35.51797
2022-10-29,45.24312
2022-10-30,42.07188
2022-10-31,37.2093
2022-11-01,37.42071
2022-11-02,36.78646
2022-11-03,36.36363
2022-11-04,39.32346
2022-11-05,41.22621
2022-11-06,38.4778
2022-11-07,37.63213
2022-11-08,36.78646
2022-11-09,49.04862
2022-11-10,39.95771
2022-11-11,42.70613
2022-11-12,42.70613
2022-11-13,38.90063
2022-11-14,37.2093
2022-11-15,41.22621
2022-11-16,40.59196
2022-11-17,36.36363
2022-11-18,43.34038
2022-11-19,41.01479
2022-11-20,38.05496
2022-11-21,39.7463
2022-11-22,45.66596
2022-11-23,38.4778
2022-11-24,40.16913
2022-11-25,42.07188
2022-11-26,49.47145
2022-11-27,43.55179
2022-11-28,41.64904
2022-11-29,41.64904
2022-11-30,45.24312
2022-12-01,43.34038
2022-12-02,46.30021
2022-12-03,47.78012
2022-12-04,45.66596
2022-12-05,38.05496
2022-12-06,38.26638
2022-12-07,37.2093
2022-12-08,42.70613
2022-12-09,39.7463
2022-12-10,58.56236
2022-12-11,46.08879
2022-12-12,43.12896
2022-12-13,45.24312
2022-12-14,46.08879
2022-12-15,45.66596
2022-12-16,44.39746
2022-12-17,46.93446
2022-12-18,44.82029
2022-12-19,41.64904
2022-12-20,41.22621
2022-12-21,43.34038
2022-12-22,38.68921
2022-12-23,41.22621
2022-12-24,42.28329
2022-12-25,39.11205
2022-12-26,46.51162
2022-12-27,42.91754
2022-12-28,51.58562
2022-12-29,54.33403
2022-12-30,53.69978
2022-12-31,63.00211
2023-01-01,48.20295
2023-01-02,45.66596
2023-01-03,42.70613
2023-01-04,46.72304
2023-01-05,44.82029
2023-01-06,41.43763
2023-01-07,44.60887
2023-01-08,49.89429
2023-01-09,48.20295
2023-01-10,46.08879
2023-01-11,46.08879
2023-01-12,50.31712
2023-01-13,45.87737
2023-01-14,43.97463
2023-01-15,41.22621
2023-01-16,47.35729
2023-01-17,43.97463
2023-01-18,44.60887
2023-01-19,39.53488
2023-01-20,43.97463
2023-01-21,40.38054
2023-01-22,44.82029
2023-01-23,40.16913
2023-01-24,46.30021
2023-01-25,39.95771
2023-01-26,40.59196
2023-01-27,37.84355
2023-01-28,36.99788
2023-01-29,37.84355
2023-01-30,35.51797
2023-01-31,37.63213
2023-02-01,43.34038
2023-02-02,45.03171
2023-02-03,46.08879
2023-02-04,41.64904
2023-02-05,37.84355
2023-02-06,39.11205
2023-02-07,49.26004
2023-02-08,44.82029
2023-02-09,46.51162
2023-02-10,44.60887
2023-02-11,48.20295
2023-02-12,45.03171
2023-02-13,42.28329
2023-02-14,45.03171
2023-02-15,40.16913
2023-02-16,44.39746
2023-02-17,42.91754
2023-02-18,43.76321
2023-02-19,43.12896
2023-02-20,38.90063
2023-02-21,49.68287
2023-02-22,41.22621
2023-02-23,46.51162
2023-02-24,50.1057
2023-02-25,42.28329
2023-02-26,31.71247
2023-02-27,41.43763
2023-02-28,51.79704
2023-03-01,45.45454
2023-03-02,41.86046
2023-03-03,36.15221
2023-03-04,37.63213
2023-03-05,42.49471
2023-03-06,38.68921
2023-03-07,35.30655
2023-03-08,38.4778
2023-03-09,42.49471
2023-03-10,41.86046
2023-03-11,43.34038
2023-03-12,36.78646
2023-03-13,28.96405
2023-03-14,39.53488
2023-03-15,42.70613
2023-03-16,42.91754
2023-03-17,32.55813
2023-03-18,36.99788
2023-03-19,36.78646
2023-03-20,32.76955
2023-03-21,33.82663
2023-03-22,38.4778
2023-03-23,25.79281
2023-03-24,40.59196
2023-03-25,38.90063
2023-03-26,36.57505
2023-03-27,34.24947
2023-03-28,43.76321
2023-03-29,36.78646
2023-03-30,35.30655
2023-03-31,35.51797
2023-04-01,36.99788
2023-04-02,34.03805
2023-04-03,30.65539
2023-04-04,31.50105
2023-04-05,35.30655
2023-04-06,42.49471
2023-04-07,34.88372
2023-04-08,40.16913
2023-04-09,31.28964
2023-04-10,34.46088
2023-04-11,38.05496
2023-04-12,35.51797
2023-04-13,36.99788
2023-04-14,37.84355
2023-04-15,38.26638
2023-04-16,35.9408
2023-04-17,28.54122
2023-04-18,39.11205
2023-04-19,41.22621
2023-04-20,34.24947
2023-04-21,36.78646
2023-04-22,37.63213
2023-04-23,34.6723
2023-04-24,30.23255
2023-04-25,35.9408
2023-04-26,34.88372
2023-04-27,36.99788
2023-04-28,35.30655
2023-04-29,40.38054
2023-04-30,37.84355
2023-05-01,37.42071
2023-05-02,34.24947
2023-05-03,31.28964
2023-05-04,27.90697
2023-05-05,44.18604
2023-05-06,38.4778
2023-05-07,30.44397
2023-05-08,29.80972
2023-05-09,32.1353
2023-05-10,36.15221
2023-05-11,37.84355
2023-05-12,30.44397
2023-05-13,33.4038
2023-05-14,31.07822
2023-05-15,33.82663
2023-05-16,34.46088
2023-05-17,37.84355
2023-05-18,40.38054
2023-05-19,42.70613
2023-05-20,36.57505
2023-05-21,34.6723
2023-05-22,31.71247
2023-05-23,34.24947
2023-05-24,41.01479
2023-05-25,34.46088
2023-05-26,32.98097
2023-05-27,41.43763
2023-05-28,40.16913
