date,만보기앱
2020-06-16,17.98679
2020-06-17,22.27722
2020-06-18,16.33663
2020-06-19,14.52145
2020-06-20,14.0264
2020-06-21,13.20132
2020-06-22,14.85148
2020-06-23,14.19141
2020-06-24,11.22112
2020-06-25,9.0759
2020-06-26,13.86138
2020-06-27,15.0165
2020-06-28,19.80198
2020-06-29,16.0066
2020-06-30,16.50165
2020-07-01,18.81188
2020-07-02,16.50165
2020-07-03,15.34653
2020-07-04,15.34653
2020-07-05,38.28382
2020-07-06,19.47194
2020-07-07,21.61716
2020-07-08,20.79207
2020-07-09,21.12211
2020-07-10,12.87128
2020-07-11,17.16171
2020-07-12,17.65676
2020-07-13,13.86138
2020-07-14,16.50165
2020-07-15,19.47194
2020-07-16,19.96699
2020-07-17,17.32673
2020-07-18,21.61716
2020-07-19,20.46204
2020-07-20,20.13201
2020-07-21,16.66666
2020-07-22,15.0165
2020-07-23,19.14191
2020-07-24,16.66666
2020-07-25,15.84158
2020-07-26,18.81188
2020-07-27,18.48184
2020-07-28,19.14191
2020-07-29,11.88118
2020-07-30,14.35643
2020-07-31,8.0858
2020-08-01,10.39603
2020-08-02,10.72607
2020-08-03,13.36633
2020-08-04,7.92079
2020-08-05,15.34653
2020-08-06,11.88118
2020-08-07,13.36633
2020-08-08,14.19141
2020-08-09,16.0066
2020-08-10,13.86138
2020-08-11,10.89108
2020-08-12,13.86138
2020-08-13,18.48184
2020-08-14,12.0462
2020-08-15,8.74587
2020-08-16,10.72607
2020-08-17,8.74587
2020-08-18,13.53135
2020-08-19,12.70627
2020-08-20,13.0363
2020-08-21,9.57095
2020-08-22,10.72607
2020-08-23,12.87128
2020-08-24,8.41584
2020-08-25,10.72607
2020-08-26,7.75577
2020-08-27,7.75577
2020-08-28,9.90099
2020-08-29,9.0759
2020-08-30,12.0462
2020-08-31,8.74587
2020-09-01,8.25082
2020-09-02,7.75577
2020-09-03,9.0759
2020-09-04,12.54125
2020-09-05,10.56105
2020-09-06,10.72607
2020-09-07,8.91089
2020-09-08,11.71617
2020-09-09,12.70627
2020-09-10,14.19141
2020-09-11,7.92079
2020-09-12,10.23102
2020-09-13,13.20132
2020-09-14,16.66666
2020-09-15,15.51155
2020-09-16,24.91749
2020-09-17,19.14191
2020-09-18,19.96699
2020-09-19,15.84158
2020-09-20,23.43234
2020-09-21,13.69636
2020-09-22,20.46204
2020-09-23,18.97689
2020-09-24,12.87128
2020-09-25,16.0066
2020-09-26,18.48184
2020-09-27,18.48184
2020-09-28,16.66666
2020-09-29,14.0264
2020-09-30,12.0462
2020-10-01,11.88118
2020-10-02,15.34653
2020-10-03,15.18151
2020-10-04,16.50165
2020-10-05,18.81188
2020-10-06,21.94719
2020-10-07,21.61716
2020-10-08,15.67656
2020-10-09,13.36633
2020-10-10,20.13201
2020-10-11,18.97689
2020-10-12,16.33663
2020-10-13,16.66666
2020-10-14,14.19141
2020-10-15,14.19141
2020-10-16,18.31683
2020-10-17,12.87128
2020-10-18,22.27722
2020-10-19,16.99669
2020-10-20,15.51155
2020-10-21,14.19141
2020-10-22,17.16171
2020-10-23,12.21122
2020-10-24,11.71617
2020-10-25,16.66666
2020-10-26,15.84158
2020-10-27,15.51155
2020-10-28,14.68646
2020-10-29,24.75247
2020-10-30,17.65676
2020-10-31,17.32673
2020-11-01,14.19141
2020-11-02,21.28712
2020-11-03,14.85148
2020-11-04,14.35643
2020-11-05,15.67656
2020-11-06,13.86138
2020-11-07,16.33663
2020-11-08,16.66666
2020-11-09,19.47194
2020-11-10,16.66666
2020-11-11,19.80198
2020-11-12,14.85148
2020-11-13,29.20792
2020-11-14,26.40264
2020-11-15,17.82178
2020-11-16,23.92739
2020-11-17,18.48184
2020-11-18,15.67656
2020-11-19,15.0165
2020-11-20,14.35643
2020-11-21,10.89108
2020-11-22,14.19141
2020-11-23,15.84158
2020-11-24,14.52145
2020-11-25,13.53135
2020-11-26,14.85148
2020-11-27,17.32673
2020-11-28,8.91089
2020-11-29,16.0066
2020-11-30,17.49174
2020-12-01,17.32673
2020-12-02,17.65676
2020-12-03,10.56105
2020-12-04,14.68646
2020-12-05,23.59735
2020-12-06,9.73597
2020-12-07,9.90099
2020-12-08,8.74587
2020-12-09,12.37623
2020-12-10,15.18151
2020-12-11,16.99669
2020-12-12,20.13201
2020-12-13,12.0462
2020-12-14,13.36633
2020-12-15,18.31683
2020-12-16,13.69636
2020-12-17,16.0066
2020-12-18,10.89108
2020-12-19,11.88118
2020-12-20,13.0363
2020-12-21,12.21122
2020-12-22,13.69636
2020-12-23,13.86138
2020-12-24,14.68646
2020-12-25,18.97689
2020-12-26,29.86798
2020-12-27,26.89768
2020-12-28,22.77227
2020-12-29,19.47194
2020-12-30,16.83168
2020-12-31,10.56105
2021-01-01,14.19141
2021-01-02,21.12211
2021-01-03,35.64356
2021-01-04,21.28712
2021-01-05,27.39273
2021-01-06,26.89768
2021-01-07,16.66666
2021-01-08,20.95709
2021-01-09,22.44224
2021-01-10,32.17821
2021-01-11,18.15181
2021-01-12,19.96699
2021-01-13,20.13201
2021-01-14,30.85808
2021-01-15,34.15841
2021-01-16,29.20792
2021-01-17,34.81848
2021-01-18,23.92739
2021-01-19,25.90759
2021-01-20,25.24752
2021-01-21,28.54785
2021-01-22,33.82838
2021-01-23,33.82838
2021-01-24,34.65346
2021-01-25,42.90429
2021-01-26,33.0033
2021-01-27,45.70957
2021-01-28,31.68316
2021-01-29,34.81848
2021-01-30,40.75907
2021-01-31,37.78877
2021-02-01,31.35313
2021-02-02,38.77887
2021-02-03,33.33333
2021-02-04,35.64356
2021-02-05,32.34323
2021-02-06,38.28382
2021-02-07,32.34323
2021-02-08,20.95709
2021-02-09,40.099
2021-02-10,29.53795
2021-02-11,25.90759
2021-02-12,31.35313
2021-02-13,34.32343
2021-02-14,32.67326
2021-02-15,34.81848
2021-02-16,27.0627
2021-02-17,24.91749
2021-02-18,32.17821
2021-02-19,38.61386
2021-02-20,38.44884
2021-02-21,49.17491
2021-02-22,40.42904
2021-02-23,47.19471
2021-02-24,32.67326
2021-02-25,32.0132
2021-02-26,38.61386
2021-02-27,39.27392
2021-02-28,47.0297
2021-03-01,33.82838
2021-03-02,34.32343
2021-03-03,34.48844
2021-03-04,35.47854
2021-03-05,26.56765
2021-03-06,42.57425
2021-03-07,40.59405
2021-03-08,40.59405
2021-03-09,52.14521
2021-03-10,41.25412
2021-03-11,45.54455
2021-03-12,37.78877
2021-03-13,39.43894
2021-03-14,47.35973
2021-03-15,37.95379
2021-03-16,45.70957
2021-03-17,51.65016
2021-03-18,38.77887
2021-03-19,42.57425
2021-03-20,36.96369
2021-03-21,34.98349
2021-03-22,42.40924
2021-03-23,47.85478
2021-03-24,47.68976
2021-03-25,47.19471
2021-03-26,49.83498
2021-03-27,35.14851
2021-03-28,35.64356
2021-03-29,23.92739
2021-03-30,29.0429
2021-03-31,37.62376
2021-04-01,36.46864
2021-04-02,30.69306
2021-04-03,25.0825
2021-04-04,26.40264
2021-04-05,35.80858
2021-04-06,39.76897
2021-04-07,23.43234
2021-04-08,28.21782
2021-04-09,30.69306
2021-04-10,27.72277
2021-04-11,38.11881
2021-04-12,32.83828
2021-04-13,27.55775
2021-04-14,40.099
2021-04-15,48.34983
2021-04-16,47.68976
2021-04-17,35.14851
2021-04-18,30.36303
2021-04-19,44.88448
2021-04-20,69.80198
2021-04-21,44.55445
2021-04-22,51.48514
2021-04-23,38.11881
2021-04-24,41.0891
2021-04-25,38.11881
2021-04-26,37.12871
2021-04-27,39.10891
2021-04-28,39.27392
2021-04-29,34.32343
2021-04-30,38.94389
2021-05-01,33.66336
2021-05-02,52.14521
2021-05-03,34.15841
2021-05-04,34.81848
2021-05-05,44.88448
2021-05-06,31.51815
2021-05-07,30.69306
2021-05-08,24.91749
2021-05-09,29.86798
2021-05-10,24.0924
2021-05-11,35.64356
2021-05-12,38.44884
2021-05-13,29.53795
2021-05-14,28.21782
2021-05-15,24.42244
2021-05-16,26.40264
2021-05-17,26.73267
2021-05-18,31.84818
2021-05-19,37.62376
2021-05-20,30.033
2021-05-21,31.68316
2021-05-22,44.88448
2021-05-23,54.45544
2021-05-24,27.88778
2021-05-25,28.71287
2021-05-26,29.70297
2021-05-27,29.53795
2021-05-28,34.98349
2021-05-29,46.36963
2021-05-30,50.16501
2021-05-31,44.22442
2021-06-01,53.13531
2021-06-02,59.24092
2021-06-03,38.61386
2021-06-04,43.72937
2021-06-05,32.83828
2021-06-06,33.82838
2021-06-07,39.27392
2021-06-08,37.29372
2021-06-09,43.0693
2021-06-10,43.72937
2021-06-11,25.90759
2021-06-12,20.46204
2021-06-13,25.0825
2021-06-14,23.92739
2021-06-15,31.0231
2021-06-16,26.89768
2021-06-17,32.83828
2021-06-18,24.25742
2021-06-19,24.42244
2021-06-20,26.73267
2021-06-21,33.0033
2021-06-22,28.21782
2021-06-23,28.71287
2021-06-24,36.96369
2021-06-25,43.39933
2021-06-26,29.20792
2021-06-27,35.97359
2021-06-28,29.53795
2021-06-29,23.26732
2021-06-30,31.0231
2021-07-01,23.10231
2021-07-02,23.10231
2021-07-03,21.28712
2021-07-04,19.47194
2021-07-05,24.91749
2021-07-06,19.47194
2021-07-07,14.0264
2021-07-08,20.62706
2021-07-09,30.85808
2021-07-10,23.26732
2021-07-11,19.30693
2021-07-12,28.0528
2021-07-13,26.0726
2021-07-14,18.81188
2021-07-15,18.48184
2021-07-16,19.47194
2021-07-17,17.49174
2021-07-18,16.50165
2021-07-19,15.0165
2021-07-20,16.17161
2021-07-21,17.65676
2021-07-22,17.32673
2021-07-23,18.48184
2021-07-24,15.84158
2021-07-25,19.63696
2021-07-26,16.83168
2021-07-27,21.45214
2021-07-28,19.80198
2021-07-29,21.94719
2021-07-30,17.82178
2021-07-31,17.49174
2021-08-01,18.64686
2021-08-02,18.64686
2021-08-03,20.95709
2021-08-04,15.84158
2021-08-05,15.84158
2021-08-06,16.17161
2021-08-07,16.17161
2021-08-08,20.13201
2021-08-09,16.99669
2021-08-10,21.61716
2021-08-11,20.46204
2021-08-12,20.79207
2021-08-13,20.46204
2021-08-14,22.27722
2021-08-15,24.58745
2021-08-16,28.0528
2021-08-17,15.51155
2021-08-18,16.0066
2021-08-19,26.56765
2021-08-20,20.62706
2021-08-21,18.15181
2021-08-22,22.27722
2021-08-23,24.25742
2021-08-24,19.96699
2021-08-25,26.0726
2021-08-26,25.90759
2021-08-27,20.46204
2021-08-28,20.29702
2021-08-29,26.0726
2021-08-30,21.45214
2021-08-31,22.11221
2021-09-01,25.57755
2021-09-02,29.86798
2021-09-03,25.0825
2021-09-04,20.46204
2021-09-05,20.79207
2021-09-06,21.12211
2021-09-07,16.83168
2021-09-08,20.62706
2021-09-09,27.0627
2021-09-10,23.26732
2021-09-11,18.48184
2021-09-12,23.26732
2021-09-13,24.91749
2021-09-14,21.94719
2021-09-15,21.45214
2021-09-16,20.13201
2021-09-17,15.34653
2021-09-18,16.17161
2021-09-19,14.0264
2021-09-20,17.65676
2021-09-21,23.92739
2021-09-22,26.89768
2021-09-23,23.43234
2021-09-24,21.94719
2021-09-25,22.27722
2021-09-26,35.97359
2021-09-27,27.22772
2021-09-28,27.39273
2021-09-29,25.41254
2021-09-30,29.37293
2021-10-01,25.90759
2021-10-02,21.12211
2021-10-03,29.70297
2021-10-04,23.92739
2021-10-05,21.78217
2021-10-06,21.28712
2021-10-07,27.55775
2021-10-08,24.91749
2021-10-09,24.25742
2021-10-10,20.95709
2021-10-11,19.47194
2021-10-12,22.27722
2021-10-13,20.46204
2021-10-14,21.61716
2021-10-15,16.50165
2021-10-16,12.0462
2021-10-17,21.28712
2021-10-18,18.31683
2021-10-19,18.31683
2021-10-20,18.48184
2021-10-21,18.81188
2021-10-22,17.32673
2021-10-23,19.14191
2021-10-24,26.89768
2021-10-25,22.93729
2021-10-26,23.92739
2021-10-27,24.91749
2021-10-28,20.62706
2021-10-29,20.13201
2021-10-30,17.65676
2021-10-31,27.39273
2021-11-01,24.0924
2021-11-02,24.42244
2021-11-03,22.77227
2021-11-04,20.46204
2021-11-05,12.87128
2021-11-06,21.94719
2021-11-07,21.28712
2021-11-08,13.53135
2021-11-09,12.0462
2021-11-10,13.86138
2021-11-11,16.33663
2021-11-12,8.25082
2021-11-13,5.44554
2021-11-14,8.58085
2021-11-15,10.72607
2021-11-16,18.15181
2021-11-17,20.62706
2021-11-18,13.69636
2021-11-19,20.62706
2021-11-20,21.78217
2021-11-21,18.81188
2021-11-22,18.97689
2021-11-23,14.85148
2021-11-24,18.64686
2021-11-25,15.84158
2021-11-26,20.29702
2021-11-27,21.12211
2021-11-28,25.41254
2021-11-29,23.26732
2021-11-30,20.79207
2021-12-01,16.50165
2021-12-02,18.31683
2021-12-03,17.32673
2021-12-04,20.79207
2021-12-05,27.39273
2021-12-06,26.23762
2021-12-07,34.98349
2021-12-08,29.37293
2021-12-09,33.49834
2021-12-10,22.77227
2021-12-11,29.53795
2021-12-12,25.0825
2021-12-13,27.72277
2021-12-14,28.0528
2021-12-15,29.70297
2021-12-16,29.20792
2021-12-17,19.14191
2021-12-18,21.28712
2021-12-19,25.41254
2021-12-20,25.57755
2021-12-21,26.56765
2021-12-22,26.0726
2021-12-23,26.73267
2021-12-24,25.90759
2021-12-25,19.63696
2021-12-26,13.20132
2021-12-27,16.50165
2021-12-28,21.28712
2021-12-29,20.62706
2021-12-30,14.52145
2021-12-31,14.19141
2022-01-01,18.48184
2022-01-02,26.0726
2022-01-03,31.68316
2022-01-04,28.54785
2022-01-05,27.0627
2022-01-06,31.18811
2022-01-07,27.39273
2022-01-08,40.59405
2022-01-09,38.44884
2022-01-10,38.77887
2022-01-11,27.39273
2022-01-12,32.67326
2022-01-13,26.40264
2022-01-14,20.46204
2022-01-15,33.0033
2022-01-16,18.97689
2022-01-17,29.0429
2022-01-18,35.64356
2022-01-19,20.29702
2022-01-20,32.83828
2022-01-21,28.71287
2022-01-22,34.65346
2022-01-23,32.83828
2022-01-24,23.76237
2022-01-25,28.87788
2022-01-26,25.24752
2022-01-27,24.42244
2022-01-28,21.45214
2022-01-29,24.91749
2022-01-30,24.58745
2022-01-31,18.48184
2022-02-01,22.11221
2022-02-02,32.50825
2022-02-03,28.87788
2022-02-04,30.85808
2022-02-05,29.70297
2022-02-06,29.70297
2022-02-07,27.39273
2022-02-08,25.57755
2022-02-09,29.70297
2022-02-10,27.22772
2022-02-11,30.85808
2022-02-12,28.0528
2022-02-13,33.16831
2022-02-14,27.0627
2022-02-15,31.0231
2022-02-16,41.74917
2022-02-17,32.34323
2022-02-18,34.48844
2022-02-19,34.65346
2022-02-20,41.0891
2022-02-21,33.82838
2022-02-22,33.49834
2022-02-23,32.50825
2022-02-24,27.0627
2022-02-25,34.48844
2022-02-26,34.32343
2022-02-27,28.21782
2022-02-28,22.60726
2022-03-01,28.38283
2022-03-02,28.54785
2022-03-03,27.22772
2022-03-04,24.25742
2022-03-05,25.41254
2022-03-06,23.92739
2022-03-07,31.51815
2022-03-08,30.36303
2022-03-09,27.0627
2022-03-10,23.26732
2022-03-11,23.92739
2022-03-12,26.56765
2022-03-13,26.0726
2022-03-14,27.72277
2022-03-15,19.14191
2022-03-16,100.0
2022-03-17,29.53795
2022-03-18,32.0132
2022-03-19,24.25742
2022-03-20,23.92739
2022-03-21,24.42244
2022-03-22,27.55775
2022-03-23,27.22772
2022-03-24,25.57755
2022-03-25,23.76237
2022-03-26,23.43234
2022-03-27,24.25742
2022-03-28,27.72277
2022-03-29,31.84818
2022-03-30,26.40264
2022-03-31,28.87788
2022-04-01,28.54785
2022-04-02,31.68316
2022-04-03,25.74257
2022-04-04,29.86798
2022-04-05,23.10231
2022-04-06,30.033
2022-04-07,24.25742
2022-04-08,25.41254
2022-04-09,24.25742
2022-04-10,26.73267
2022-04-11,24.58745
2022-04-12,23.92739
2022-04-13,28.21782
2022-04-14,22.44224
2022-04-15,23.43234
2022-04-16,25.24752
2022-04-17,27.88778
2022-04-18,28.38283
2022-04-19,24.91749
2022-04-20,32.67326
2022-04-21,27.0627
2022-04-22,21.61716
2022-04-23,31.35313
2022-04-24,46.36963
2022-04-25,34.48844
2022-04-26,27.72277
2022-04-27,27.55775
2022-04-28,30.033
2022-04-29,21.61716
2022-04-30,21.78217
2022-05-01,25.57755
2022-05-02,23.59735
2022-05-03,25.74257
2022-05-04,22.93729
2022-05-05,22.11221
2022-05-06,22.77227
2022-05-07,20.62706
2022-05-08,26.73267
2022-05-09,25.57755
2022-05-10,25.0825
2022-05-11,28.87788
2022-05-12,31.0231
2022-05-13,32.50825
2022-05-14,24.25742
2022-05-15,22.93729
2022-05-16,23.26732
2022-05-17,26.56765
2022-05-18,25.90759
2022-05-19,28.21782
2022-05-20,11.71617
2022-05-21,13.0363
2022-05-22,9.90099
2022-05-23,11.0561
2022-05-24,15.0165
2022-05-25,10.23102
2022-05-26,11.0561
2022-05-27,16.0066
2022-05-28,23.92739
2022-05-29,23.10231
2022-05-30,25.57755
2022-05-31,17.98679
2022-06-01,29.0429
2022-06-02,23.59735
2022-06-03,19.30693
2022-06-04,25.74257
2022-06-05,18.97689
2022-06-06,19.80198
2022-06-07,19.80198
2022-06-08,19.80198
2022-06-09,18.48184
2022-06-10,16.50165
2022-06-11,16.66666
2022-06-12,21.28712
2022-06-13,21.12211
2022-06-14,21.78217
2022-06-15,21.28712
2022-06-16,15.18151
2022-06-17,17.98679
2022-06-18,15.84158
2022-06-19,26.40264
2022-06-20,18.48184
2022-06-21,17.32673
2022-06-22,20.62706
2022-06-23,17.49174
2022-06-24,17.65676
2022-06-25,20.13201
2022-06-26,20.79207
2022-06-27,12.70627
2022-06-28,18.15181
2022-06-29,19.30693
2022-06-30,16.0066
2022-07-01,15.51155
2022-07-02,12.87128
2022-07-03,16.66666
2022-07-04,16.33663
2022-07-05,7.75577
2022-07-06,8.0858
2022-07-07,4.12541
2022-07-08,18.48184
2022-07-09,18.15181
2022-07-10,6.76567
2022-07-11,20.46204
2022-07-12,22.27722
2022-07-13,24.42244
2022-07-14,21.61716
2022-07-15,21.45214
2022-07-16,21.12211
2022-07-17,23.59735
2022-07-18,15.0165
2022-07-19,13.0363
2022-07-20,30.19801
2022-07-21,20.79207
2022-07-22,10.23102
2022-07-23,7.26072
2022-07-24,18.64686
2022-07-25,18.48184
2022-07-26,21.78217
2022-07-27,38.11881
2022-07-28,7.59075
2022-07-29,21.61716
2022-07-30,13.53135
2022-07-31,13.69636
2022-08-01,17.49174
2022-08-02,21.61716
2022-08-03,20.46204
2022-08-04,21.78217
2022-08-05,15.84158
2022-08-06,19.63696
2022-08-07,20.29702
2022-08-08,16.83168
2022-08-09,18.64686
2022-08-10,22.60726
2022-08-11,17.82178
2022-08-12,21.61716
2022-08-13,14.35643
2022-08-14,20.13201
2022-08-15,21.61716
2022-08-16,20.62706
2022-08-17,24.25742
2022-08-18,23.10231
2022-08-19,18.31683
2022-08-20,21.61716
2022-08-21,26.23762
2022-08-22,20.46204
2022-08-23,21.28712
2022-08-24,21.94719
2022-08-25,25.41254
2022-08-26,23.59735
2022-08-27,24.0924
2022-08-28,23.10231
2022-08-29,21.45214
2022-08-30,24.75247
2022-08-31,24.0924
2022-09-01,23.76237
2022-09-02,20.79207
2022-09-03,22.77227
2022-09-04,23.76237
2022-09-05,20.29702
2022-09-06,30.52805
2022-09-07,22.93729
2022-09-08,22.11221
2022-09-09,21.45214
2022-09-10,22.44224
2022-09-11,25.41254
2022-09-12,23.10231
2022-09-13,35.47854
2022-09-14,26.73267
2022-09-15,22.44224
2022-09-16,26.23762
2022-09-17,23.59735
2022-09-18,22.77227
2022-09-19,31.0231
2022-09-20,28.0528
2022-09-21,22.27722
2022-09-22,22.44224
2022-09-23,23.10231
2022-09-24,23.26732
2022-09-25,29.20792
2022-09-26,35.31353
2022-09-27,32.83828
2022-09-28,32.67326
2022-09-29,32.83828
2022-09-30,26.0726
2022-10-01,26.23762
2022-10-02,28.21782
2022-10-03,21.94719
2022-10-04,19.30693
2022-10-05,22.93729
2022-10-06,26.89768
2022-10-07,25.24752
2022-10-08,26.23762
2022-10-09,20.13201
2022-10-10,21.12211
2022-10-11,19.80198
2022-10-12,30.36303
2022-10-13,24.91749
2022-10-14,24.42244
2022-10-15,22.60726
2022-10-16,26.0726
2022-10-17,34.48844
2022-10-18,30.19801
2022-10-19,20.13201
2022-10-20,29.20792
2022-10-21,30.36303
2022-10-22,26.40264
2022-10-23,30.52805
2022-10-24,25.74257
2022-10-25,52.31023
2022-10-26,24.25742
2022-10-27,27.0627
2022-10-28,27.22772
2022-10-29,30.19801
2022-10-30,20.62706
2022-10-31,29.70297
2022-11-01,25.90759
2022-11-02,24.25742
2022-11-03,28.54785
2022-11-04,17.98679
2022-11-05,21.61716
2022-11-06,26.89768
2022-11-07,24.25742
2022-11-08,31.0231
2022-11-09,24.42244
2022-11-10,24.25742
2022-11-11,22.11221
2022-11-12,23.43234
2022-11-13,23.26732
2022-11-14,26.40264
2022-11-15,23.26732
2022-11-16,17.16171
2022-11-17,25.57755
2022-11-18,25.90759
2022-11-19,21.78217
2022-11-20,22.93729
2022-11-21,23.10231
2022-11-22,21.94719
2022-11-23,20.62706
2022-11-24,23.59735
2022-11-25,18.48184
2022-11-26,15.0165
2022-11-27,21.94719
2022-11-28,19.30693
2022-11-29,14.52145
2022-11-30,14.52145
2022-12-01,15.84158
2022-12-02,16.0066
2022-12-03,14.19141
2022-12-04,16.83168
2022-12-05,17.16171
2022-12-06,16.83168
2022-12-07,15.0165
2022-12-08,26.0726
2022-12-09,25.24752
2022-12-10,19.63696
2022-12-11,19.96699
2022-12-12,14.35643
2022-12-13,17.16171
2022-12-14,16.0066
2022-12-15,13.36633
2022-12-16,13.0363
2022-12-17,18.81188
2022-12-18,26.40264
2022-12-19,11.0561
2022-12-20,16.0066
2022-12-21,8.41584
2022-12-22,8.58085
2022-12-23,7.26072
2022-12-24,10.89108
2022-12-25,13.0363
2022-12-26,14.68646
2022-12-27,12.37623
2022-12-28,14.19141
2022-12-29,19.14191
2022-12-30,15.51155
2022-12-31,13.20132
2023-01-01,14.52145
2023-01-02,20.29702
2023-01-03,18.15181
2023-01-04,24.91749
2023-01-05,18.48184
2023-01-06,19.96699
2023-01-07,13.69636
2023-01-08,22.27722
2023-01-09,26.23762
2023-01-10,20.13201
2023-01-11,25.0825
2023-01-12,21.45214
2023-01-13,20.13201
2023-01-14,18.81188
2023-01-15,16.83168
2023-01-16,20.13201
2023-01-17,21.28712
2023-01-18,16.83168
2023-01-19,19.80198
2023-01-20,18.81188
2023-01-21,10.56105
2023-01-22,22.44224
2023-01-23,24.42244
2023-01-24,16.17161
2023-01-25,20.95709
2023-01-26,33.99339
2023-01-27,9.73597
2023-01-28,12.87128
2023-01-29,14.85148
2023-01-30,17.98679
2023-01-31,13.86138
2023-02-01,19.30693
2023-02-02,15.18151
2023-02-03,14.85148
2023-02-04,16.83168
2023-02-05,17.98679
2023-02-06,18.31683
2023-02-07,19.80198
2023-02-08,22.27722
2023-02-09,15.51155
2023-02-10,19.14191
2023-02-11,18.31683
2023-02-12,16.83168
2023-02-13,14.52145
2023-02-14,15.34653
2023-02-15,21.45214
2023-02-16,18.64686
2023-02-17,21.45214
2023-02-18,23.26732
2023-02-19,18.31683
2023-02-20,16.0066
2023-02-21,21.45214
2023-02-22,22.77227
2023-02-23,18.81188
2023-02-24,17.16171
2023-02-25,14.85148
2023-02-26,18.97689
2023-02-27,15.0165
2023-02-28,14.85148
2023-03-01,23.26732
2023-03-02,16.99669
2023-03-03,17.16171
2023-03-04,20.13201
2023-03-05,16.99669
2023-03-06,25.90759
2023-03-07,18.15181
2023-03-08,18.97689
2023-03-09,18.97689
2023-03-10,21.12211
2023-03-11,16.99669
2023-03-12,15.0165
2023-03-13,17.32673
2023-03-14,18.97689
2023-03-15,18.31683
2023-03-16,19.14191
2023-03-17,17.32673
2023-03-18,17.82178
2023-03-19,21.12211
2023-03-20,18.48184
2023-03-21,23.26732
2023-03-22,21.94719
2023-03-23,17.49174
2023-03-24,14.19141
2023-03-25,22.27722
2023-03-26,20.79207
2023-03-27,25.24752
2023-03-28,26.56765
2023-03-29,20.13201
2023-03-30,33.33333
2023-03-31,25.74257
2023-04-01,22.11221
2023-04-02,27.0627
2023-04-03,28.38283
2023-04-04,25.24752
2023-04-05,16.83168
2023-04-06,18.31683
2023-04-07,22.77227
2023-04-08,24.0924
2023-04-09,28.87788
2023-04-10,29.53795
2023-04-11,22.11221
2023-04-12,24.42244
2023-04-13,24.75247
2023-04-14,20.13201
2023-04-15,22.27722
2023-04-16,22.11221
2023-04-17,24.25742
2023-04-18,26.73267
2023-04-19,19.80198
2023-04-20,22.77227
2023-04-21,23.59735
2023-04-22,19.80198
2023-04-23,21.78217
2023-04-24,20.13201
2023-04-25,18.15181
2023-04-26,25.24752
2023-04-27,22.44224
2023-04-28,20.95709
2023-04-29,18.48184
2023-04-30,24.42244
2023-05-01,24.25742
2023-05-02,24.25742
2023-05-03,23.10231
2023-05-04,21.45214
2023-05-05,21.94719
2023-05-06,19.80198
2023-05-07,22.11221
2023-05-08,24.91749
2023-05-09,22.77227
2023-05-10,21.94719
2023-05-11,23.59735
2023-05-12,23.59735
2023-05-13,22.11221
2023-05-14,44.88448
2023-05-15,32.17821
2023-05-16,26.56765
2023-05-17,30.36303
2023-05-18,19.14191
2023-05-19,23.92739
2023-05-20,21.12211
2023-05-21,26.0726
2023-05-22,22.93729
2023-05-23,29.70297
2023-05-24,21.94719
2023-05-25,23.10231
2023-05-26,20.95709
2023-05-27,17.65676
2023-05-28,21.78217
