date,대한전선주가
2021-09-26,0.90291
2021-09-27,10.32344
2021-09-28,9.77413
2021-09-29,9.58181
2021-09-30,9.52917
2021-10-01,9.09324
2021-10-02,1.11615
2021-10-03,0.8307
2021-10-04,1.55951
2021-10-05,10.51036
2021-10-06,10.1932
2021-10-07,12.72851
2021-10-08,10.3727
2021-10-09,1.0345
2021-10-10,0.74567
2021-10-11,1.16406
2021-10-12,9.31728
2021-10-13,9.31323
2021-10-14,10.89771
2021-10-15,11.71425
2021-10-16,1.35032
2021-10-17,1.01695
2021-10-18,9.41513
2021-10-19,9.57236
2021-10-20,8.34216
2021-10-21,7.95143
2021-10-22,7.94536
2021-10-23,0.84757
2021-10-24,0.70788
2021-10-25,8.97379
2021-10-26,9.33415
2021-10-27,8.98459
2021-10-28,8.68767
2021-10-29,7.95683
2021-10-30,1.04732
2021-10-31,0.83745
2021-11-01,9.61082
2021-11-02,10.43073
2021-11-03,8.62356
2021-11-04,9.06354
2021-11-05,7.80365
2021-11-06,0.938
2021-11-07,0.84555
2021-11-08,8.35363
2021-11-09,8.10192
2021-11-10,9.52377
2021-11-11,19.97678
2021-11-12,14.79212
2021-11-13,2.05686
2021-11-14,1.52914
2021-11-15,17.94961
2021-11-16,13.39456
2021-11-17,10.75667
2021-11-18,10.11897
2021-11-19,9.17354
2021-11-20,1.18026
2021-11-21,1.06284
2021-11-22,10.52791
2021-11-23,8.81116
2021-11-24,8.47712
2021-11-25,8.35903
2021-11-26,7.71457
2021-11-27,0.99266
2021-11-28,0.79764
2021-11-29,8.11407
2021-11-30,8.16873
2021-12-01,8.68092
2021-12-02,8.33338
2021-12-03,8.39884
2021-12-04,0.97376
2021-12-05,0.79561
2021-12-06,8.13971
2021-12-07,8.5581
2021-12-08,9.79775
2021-12-09,8.58712
2021-12-10,7.11735
2021-12-11,0.85162
2021-12-12,0.74837
2021-12-13,8.62086
2021-12-14,7.336
2021-12-15,7.18349
2021-12-16,7.15649
2021-12-17,6.75295
2021-12-18,0.85432
2021-12-19,0.75985
2021-12-20,6.82246
2021-12-21,7.28201
2021-12-22,7.73347
2021-12-23,9.46641
2021-12-24,8.06615
2021-12-25,1.03517
2021-12-26,0.89616
2021-12-27,7.61402
2021-12-28,7.15514
2021-12-29,9.59058
2021-12-30,7.41225
2021-12-31,2.03931
2022-01-01,0.59991
2022-01-02,0.66672
2022-01-03,7.55531
2022-01-04,7.46489
2022-01-05,6.70909
2022-01-06,6.99184
2022-01-07,6.91356
2022-01-08,0.85162
2022-01-09,0.76659
2022-01-10,6.63283
2022-01-11,6.61461
2022-01-12,14.33391
2022-01-13,9.06557
2022-01-14,6.86497
2022-01-15,0.87794
2022-01-16,0.78144
2022-01-17,6.29542
2022-01-18,6.20972
2022-01-19,6.10984
2022-01-20,6.43916
2022-01-21,7.52562
2022-01-22,1.4097
2022-01-23,1.08039
2022-01-24,8.9549
2022-01-25,4.89381
2022-01-26,4.23721
2022-01-27,3.79183
2022-01-28,3.51177
2022-01-29,0.90493
2022-01-30,0.57359
2022-01-31,0.51556
2022-02-01,0.54593
2022-02-02,0.71463
2022-02-03,4.03949
2022-02-04,3.05829
2022-02-05,0.87254
2022-02-06,0.94137
2022-02-07,8.59724
2022-02-08,7.18349
2022-02-09,6.71516
2022-02-10,6.20634
2022-02-11,6.38854
2022-02-12,0.91101
2022-02-13,0.76322
2022-02-14,5.88918
2022-02-15,6.38585
2022-02-16,7.15447
2022-02-17,10.87814
2022-02-18,8.40424
2022-02-19,1.17014
2022-02-20,0.94745
2022-02-21,7.32857
2022-02-22,6.13009
2022-02-23,7.56948
2022-02-24,6.51271
2022-02-25,7.13355
2022-02-26,0.95959
2022-02-27,0.77942
2022-02-28,9.63039
2022-03-01,1.74576
2022-03-02,8.30234
2022-03-03,8.40964
2022-03-04,8.59859
2022-03-05,1.2356
2022-03-06,1.03517
2022-03-07,7.41023
2022-03-08,7.2395
2022-03-09,1.09523
2022-03-10,8.17683
2022-03-11,7.7031
2022-03-12,1.1229
2022-03-13,0.99468
2022-03-14,7.45679
2022-03-15,6.76577
2022-03-16,7.15852
2022-03-17,8.93533
2022-03-18,7.10656
2022-03-19,0.96027
2022-03-20,0.81046
2022-03-21,7.7861
2022-03-22,7.15784
2022-03-23,8.80644
2022-03-24,7.43992
2022-03-25,6.70774
2022-03-26,1.06284
2022-03-27,0.81653
2022-03-28,8.14241
2022-03-29,7.67746
2022-03-30,9.5204
2022-03-31,43.43903
2022-04-01,38.00603
2022-04-02,4.38837
2022-04-03,4.01789
2022-04-04,25.0555
2022-04-05,27.17377
2022-04-06,21.1422
2022-04-07,16.87192
2022-04-08,15.74564
2022-04-09,1.86791
2022-04-10,1.68638
2022-04-11,14.49654
2022-04-12,12.91611
2022-04-13,16.36715
2022-04-14,14.53096
2022-04-15,12.00577
2022-04-16,1.5089
2022-04-17,1.34694
2022-04-18,13.44112
2022-04-19,12.04019
2022-04-20,11.24052
2022-04-21,13.2353
2022-04-22,18.04679
2022-04-23,2.30924
2022-04-24,1.9752
2022-04-25,12.15761
2022-04-26,12.31484
2022-04-27,10.64803
2022-04-28,11.34917
2022-04-29,13.24812
2022-04-30,1.5973
2022-05-01,1.28013
2022-05-02,14.00527
2022-05-03,14.23134
2022-05-04,24.85373
2022-05-05,4.90663
2022-05-06,47.11546
2022-05-07,6.55455
2022-05-08,5.46876
2022-05-09,34.85663
2022-05-10,26.8485
2022-05-11,23.056
2022-05-12,22.05861
2022-05-13,19.70753
2022-05-14,2.48604
2022-05-15,2.07103
2022-05-16,28.05779
2022-05-17,22.25701
2022-05-18,19.16632
2022-05-19,19.29723
2022-05-20,18.14396
2022-05-21,2.39562
2022-05-22,2.19722
2022-05-23,25.66621
2022-05-24,21.7185
2022-05-25,20.3999
2022-05-26,18.19795
2022-05-27,19.16429
2022-05-28,2.28697
2022-05-29,1.94079
2022-05-30,21.92904
2022-05-31,24.10872
2022-06-01,4.06513
2022-06-02,29.00996
2022-06-03,22.86232
2022-06-04,2.55285
2022-06-05,2.20869
2022-06-06,2.6561
2022-06-07,19.43017
2022-06-08,18.3896
2022-06-09,17.63582
2022-06-10,15.93729
2022-06-11,1.78693
2022-06-12,1.65264
2022-06-13,16.04189
2022-06-14,17.0521
2022-06-15,15.57491
2022-06-16,16.00545
2022-06-17,15.18419
2022-06-18,1.82472
2022-06-19,1.55141
2022-06-20,14.41017
2022-06-21,13.49646
2022-06-22,12.82636
2022-06-23,13.44719
2022-06-24,14.09502
2022-06-25,1.63914
2022-06-26,1.31657
2022-06-27,16.1863
2022-06-28,14.05858
2022-06-29,13.91889
2022-06-30,12.14141
2022-07-01,11.23985
2022-07-02,1.31118
2022-07-03,1.10198
2022-07-04,11.27291
2022-07-05,11.89645
2022-07-06,10.80256
2022-07-07,12.0719
2022-07-08,11.26482
2022-07-09,1.13032
2022-07-10,0.91236
2022-07-11,10.82078
2022-07-12,9.00686
2022-07-13,10.36865
2022-07-14,10.11897
2022-07-15,9.39758
2022-07-16,1.23695
2022-07-17,1.0426
2022-07-18,11.25402
2022-07-19,10.02314
2022-07-20,10.01234
2022-07-21,9.9975
2022-07-22,9.2174
2022-07-23,1.0183
2022-07-24,0.82733
2022-07-25,8.9306
2022-07-26,8.84423
2022-07-27,8.80441
2022-07-28,10.1743
2022-07-29,10.63183
2022-07-30,1.14652
2022-07-31,0.98389
2022-08-01,10.83023
2022-08-02,9.21673
2022-08-03,9.3409
2022-08-04,9.31525
2022-08-05,9.18299
2022-08-06,1.09253
2022-08-07,0.8253
2022-08-08,9.82812
2022-08-09,9.48666
2022-08-10,10.84845
2022-08-11,11.44769
2022-08-12,10.87342
2022-08-13,1.05474
2022-08-14,0.76794
2022-08-15,1.11683
2022-08-16,10.44895
2022-08-17,10.06228
2022-08-18,9.49273
2022-08-19,8.54393
2022-08-20,0.90966
2022-08-21,0.7342
2022-08-22,8.26253
2022-08-23,8.56417
2022-08-24,10.04946
2022-08-25,10.63858
2022-08-26,13.6132
2022-08-27,1.92864
2022-08-28,1.48191
2022-08-29,21.88383
2022-08-30,17.46914
2022-08-31,17.08044
2022-09-01,14.08625
2022-09-02,11.694
2022-09-03,1.21603
2022-09-04,0.97309
2022-09-05,10.64803
2022-09-06,9.8902
2022-09-07,9.14992
2022-09-08,8.9522
2022-09-09,0.86107
2022-09-10,0.67212
2022-09-11,0.68022
2022-09-12,0.92113
2022-09-13,10.70876
2022-09-14,8.69914
2022-09-15,8.38805
2022-09-16,7.29213
2022-09-17,0.84825
2022-09-18,0.63568
2022-09-19,7.56004
2022-09-20,7.43385
2022-09-21,7.19766
2022-09-22,7.6147
2022-09-23,6.73743
2022-09-24,0.74298
2022-09-25,0.61948
2022-09-26,7.31913
2022-09-27,7.83064
2022-09-28,7.64507
2022-09-29,7.91095
2022-09-30,7.30698
2022-10-01,0.72138
2022-10-02,0.55065
2022-10-03,0.77267
2022-10-04,8.1613
2022-10-05,7.29821
2022-10-06,7.34477
2022-10-07,7.12545
2022-10-08,0.79899
2022-10-09,0.52973
2022-10-10,0.78819
2022-10-11,6.56872
2022-10-12,6.54375
2022-10-13,6.83393
2022-10-14,9.90235
2022-10-15,1.12695
2022-10-16,0.85027
2022-10-17,8.55
2022-10-18,8.60871
2022-10-19,7.96628
2022-10-20,7.30023
2022-10-21,6.59572
2022-10-22,0.70788
2022-10-23,0.51084
2022-10-24,8.29424
2022-10-25,7.55599
2022-10-26,6.98171
2022-10-27,10.39159
2022-10-28,8.78956
2022-10-29,0.88469
2022-10-30,0.635
2022-10-31,7.85224
2022-11-01,18.38487
2022-11-02,14.0046
2022-11-03,13.21505
2022-11-04,14.40409
2022-11-05,1.4927
2022-11-06,1.26529
2022-11-07,13.18401
2022-11-08,12.23454
2022-11-09,13.6294
2022-11-10,11.19868
2022-11-11,13.12868
2022-11-12,1.6081
2022-11-13,2.03999
2022-11-14,21.98438
2022-11-15,15.23278
2022-11-16,15.5297
2022-11-17,15.17137
2022-11-18,12.52471
2022-11-19,1.43399
2022-11-20,1.09793
2022-11-21,10.15811
2022-11-22,9.96646
2022-11-23,10.21884
2022-11-24,10.1635
2022-11-25,10.87679
2022-11-26,1.11885
2022-11-27,0.94947
2022-11-28,8.78417
2022-11-29,8.94882
2022-11-30,8.76527
2022-12-01,9.33955
2022-12-02,7.65721
2022-12-03,0.77402
2022-12-04,0.74298
2022-12-05,8.78282
2022-12-06,7.63157
2022-12-07,7.68488
2022-12-08,7.49053
2022-12-09,8.20044
2022-12-10,1.0237
2022-12-11,0.76592
2022-12-12,8.39074
2022-12-13,8.08168
2022-12-14,8.34958
2022-12-15,8.74975
2022-12-16,7.07889
2022-12-17,0.80641
2022-12-18,0.68494
2022-12-19,7.38796
2022-12-20,7.38661
2022-12-21,7.01208
2022-12-22,7.59918
2022-12-23,6.52756
2022-12-24,0.71126
2022-12-25,0.61206
2022-12-26,7.20845
2022-12-27,7.45342
2022-12-28,7.26312
2022-12-29,6.42836
2022-12-30,2.39359
2022-12-31,0.50341
2023-01-01,0.45145
2023-01-02,6.71921
2023-01-03,7.19023
2023-01-04,7.23882
2023-01-05,7.17066
2023-01-06,7.20036
2023-01-07,0.81451
2023-01-08,0.61004
2023-01-09,8.5527
2023-01-10,8.16468
2023-01-11,7.74224
2023-01-12,8.27198
2023-01-13,7.95886
2023-01-14,0.92585
2023-01-15,0.78279
2023-01-16,8.1883
2023-01-17,7.30563
2023-01-18,6.40002
2023-01-19,6.5667
2023-01-20,6.03561
2023-01-21,0.63163
2023-01-22,0.47844
2023-01-23,0.59586
2023-01-24,0.67684
2023-01-25,7.88328
2023-01-26,8.25173
2023-01-27,8.4724
2023-01-28,0.91101
2023-01-29,0.73623
2023-01-30,6.69424
2023-01-31,6.91828
2023-02-01,6.87779
2023-02-02,7.98922
2023-02-03,6.86767
2023-02-04,0.71666
2023-02-05,0.57629
2023-02-06,5.8055
2023-02-07,5.9688
2023-02-08,6.01402
2023-02-09,5.33447
2023-02-10,4.86614
2023-02-11,0.56415
2023-02-12,0.45213
2023-02-13,5.42287
2023-02-14,5.86691
2023-02-15,4.95185
2023-02-16,5.79133
2023-02-17,4.93835
2023-02-18,0.57832
2023-02-19,0.47912
2023-02-20,5.71642
2023-02-21,6.3791
2023-02-22,5.65704
2023-02-23,6.65915
2023-02-24,5.60305
2023-02-25,0.69439
2023-02-26,0.72071
2023-02-27,5.59833
2023-02-28,5.84059
2023-03-01,1.01763
2023-03-02,6.05181
2023-03-03,6.07678
2023-03-04,0.95757
2023-03-05,0.74095
2023-03-06,6.41621
2023-03-07,7.05257
2023-03-08,5.53759
2023-03-09,5.39858
2023-03-10,4.468
2023-03-11,0.50611
2023-03-12,0.59924
2023-03-13,5.39251
2023-03-14,4.90326
2023-03-15,5.85948
2023-03-16,4.86749
2023-03-17,5.31828
2023-03-18,0.62016
2023-03-19,0.45618
2023-03-20,5.56459
2023-03-21,5.24067
2023-03-22,4.85062
2023-03-23,4.84657
2023-03-24,4.80946
2023-03-25,0.5682
2023-03-26,0.48519
2023-03-27,4.65492
2023-03-28,5.66648
2023-03-29,5.94991
2023-03-30,5.99377
2023-03-31,6.757
2023-04-01,0.79021
2023-04-02,0.65052
2023-04-03,5.87433
2023-04-04,5.80415
2023-04-05,5.86016
2023-04-06,5.17521
2023-04-07,5.34527
2023-04-08,0.76389
2023-04-09,0.76255
2023-04-10,5.47821
2023-04-11,5.82102
2023-04-12,11.94436
2023-04-13,8.6735
2023-04-14,14.15306
2023-04-15,2.09262
2023-04-16,1.80717
2023-04-17,14.31367
2023-04-18,13.514
2023-04-19,10.57177
2023-04-20,9.09728
2023-04-21,7.44937
2023-04-22,1.01155
2023-04-23,0.89279
2023-04-24,7.30023
2023-04-25,7.06269
2023-04-26,6.68209
2023-04-27,6.7543
2023-04-28,6.2907
2023-04-29,1.09793
2023-04-30,0.64445
2023-05-01,1.4954
2023-05-02,4.59352
2023-05-03,3.17031
2023-05-04,2.41316
2023-05-05,0.61813
2023-05-06,0.45618
2023-05-07,0.4609
2023-05-08,2.83358
2023-05-09,2.21611
2023-05-10,1.9725
2023-05-11,2.05281
2023-05-12,1.80987
2023-05-13,0.48384
2023-05-14,0.49532
2023-05-15,3.37478
2023-05-16,19.3438
2023-05-17,9.09661
2023-05-18,7.51482
2023-05-19,7.33532
2023-05-20,0.9164
2023-05-21,0.8334
2023-05-22,7.54182
2023-05-23,6.98441
2023-05-24,5.98972
2023-05-25,6.10444
2023-05-26,5.57133
2023-05-27,0.58777
2023-05-28,0.47642
2023-05-29,0.87254
