date,보증금대출
2021-08-02,33.19559
2021-08-03,29.33884
2021-08-04,27.5482
2021-08-05,27.5482
2021-08-06,26.30853
2021-08-07,16.25344
2021-08-08,16.1157
2021-08-09,35.81267
2021-08-10,29.8898
2021-08-11,35.39944
2021-08-12,33.05785
2021-08-13,25.06887
2021-08-14,15.01377
2021-08-15,17.07988
2021-08-16,21.07438
2021-08-17,29.47658
2021-08-18,31.81818
2021-08-19,34.43526
2021-08-20,26.03305
2021-08-21,16.25344
2021-08-22,17.21763
2021-08-23,37.19008
2021-08-24,36.50137
2021-08-25,37.32782
2021-08-26,32.78236
2021-08-27,29.75206
2021-08-28,19.55922
2021-08-29,24.24242
2021-08-30,32.92011
2021-08-31,29.2011
2021-09-01,25.34435
2021-09-02,26.99724
2021-09-03,28.92561
2021-09-04,16.1157
2021-09-05,20.52341
2021-09-06,29.33884
2021-09-07,28.09917
2021-09-08,30.44077
2021-09-09,27.27272
2021-09-10,21.76308
2021-09-11,14.87603
2021-09-12,16.1157
2021-09-13,30.57851
2021-09-14,27.13498
2021-09-15,24.79338
2021-09-16,23.55371
2021-09-17,16.52892
2021-09-18,14.18732
2021-09-19,10.33057
2021-09-20,10.19283
2021-09-21,16.25344
2021-09-22,15.84022
2021-09-23,25.48209
2021-09-24,26.03305
2021-09-25,18.4573
2021-09-26,15.01377
2021-09-27,29.47658
2021-09-28,34.573
2021-09-29,30.99173
2021-09-30,24.24242
2021-10-01,19.69696
2021-10-02,15.97796
2021-10-03,16.39118
2021-10-04,22.1763
2021-10-05,29.47658
2021-10-06,28.37465
2021-10-07,23.14049
2021-10-08,27.5482
2021-10-09,12.80991
2021-10-10,19.00826
2021-10-11,21.07438
2021-10-12,27.41046
2021-10-13,30.85399
2021-10-14,25.61983
2021-10-15,27.82369
2021-10-16,12.12121
2021-10-17,17.76859
2021-10-18,30.44077
2021-10-19,30.57851
2021-10-20,26.8595
2021-10-21,27.82369
2021-10-22,22.45179
2021-10-23,13.22314
2021-10-24,11.70798
2021-10-25,26.17079
2021-10-26,29.8898
2021-10-27,30.57851
2021-10-28,27.13498
2021-10-29,22.1763
2021-10-30,12.39669
2021-10-31,15.84022
2021-11-01,30.71625
2021-11-02,26.8595
2021-11-03,26.99724
2021-11-04,29.06336
2021-11-05,23.55371
2021-11-06,13.91184
2021-11-07,16.66666
2021-11-08,23.41597
2021-11-09,30.02754
2021-11-10,23.00275
2021-11-11,20.38567
2021-11-12,19.55922
2021-11-13,11.01928
2021-11-14,14.32506
2021-11-15,28.51239
2021-11-16,30.16528
2021-11-17,33.60881
2021-11-18,26.03305
2021-11-19,25.61983
2021-11-20,15.56473
2021-11-21,17.76859
2021-11-22,27.41046
2021-11-23,26.99724
2021-11-24,24.79338
2021-11-25,23.96694
2021-11-26,20.38567
2021-11-27,15.70247
2021-11-28,16.94214
2021-11-29,27.27272
2021-11-30,27.27272
2021-12-01,22.72727
2021-12-02,24.79338
2021-12-03,24.79338
2021-12-04,13.49862
2021-12-05,18.04407
2021-12-06,30.85399
2021-12-07,34.98622
2021-12-08,27.82369
2021-12-09,24.93112
2021-12-10,22.86501
2021-12-11,15.01377
2021-12-12,18.73278
2021-12-13,28.92561
2021-12-14,27.5482
2021-12-15,24.93112
2021-12-16,28.51239
2021-12-17,22.86501
2021-12-18,16.1157
2021-12-19,15.97796
2021-12-20,33.60881
2021-12-21,27.27272
2021-12-22,27.5482
2021-12-23,28.78787
2021-12-24,19.28374
2021-12-25,12.39669
2021-12-26,17.35537
2021-12-27,33.60881
2021-12-28,29.61432
2021-12-29,30.57851
2021-12-30,31.68044
2021-12-31,23.69146
2022-01-01,17.63085
2022-01-02,20.38567
2022-01-03,38.70523
2022-01-04,35.12396
2022-01-05,27.41046
2022-01-06,34.98622
2022-01-07,30.30303
2022-01-08,23.41597
2022-01-09,19.28374
2022-01-10,35.95041
2022-01-11,33.19559
2022-01-12,30.57851
2022-01-13,31.40495
2022-01-14,28.23691
2022-01-15,20.93663
2022-01-16,24.24242
2022-01-17,33.05785
2022-01-18,34.71074
2022-01-19,30.30303
2022-01-20,28.37465
2022-01-21,25.48209
2022-01-22,20.93663
2022-01-23,23.00275
2022-01-24,34.98622
2022-01-25,41.04683
2022-01-26,30.16528
2022-01-27,25.48209
2022-01-28,26.30853
2022-01-29,14.73829
2022-01-30,12.80991
2022-01-31,17.63085
2022-02-01,14.18732
2022-02-02,18.87052
2022-02-03,32.50688
2022-02-04,37.6033
2022-02-05,21.07438
2022-02-06,20.66115
2022-02-07,39.39393
2022-02-08,37.19008
2022-02-09,37.05234
2022-02-10,33.60881
2022-02-11,31.68044
2022-02-12,19.42148
2022-02-13,20.66115
2022-02-14,40.49586
2022-02-15,36.22589
2022-02-16,33.60881
2022-02-17,39.39393
2022-02-18,28.09917
2022-02-19,19.55922
2022-02-20,21.07438
2022-02-21,45.04132
2022-02-22,32.92011
2022-02-23,32.36914
2022-02-24,35.53719
2022-02-25,26.30853
2022-02-26,23.27823
2022-02-27,21.07438
2022-02-28,31.54269
2022-03-01,23.14049
2022-03-02,35.53719
2022-03-03,36.50137
2022-03-04,24.79338
2022-03-05,21.34986
2022-03-06,18.4573
2022-03-07,36.08815
2022-03-08,32.92011
2022-03-09,24.24242
2022-03-10,35.2617
2022-03-11,31.40495
2022-03-12,17.49311
2022-03-13,18.73278
2022-03-14,34.02203
2022-03-15,34.43526
2022-03-16,35.2617
2022-03-17,35.2617
2022-03-18,29.33884
2022-03-19,19.83471
2022-03-20,20.24793
2022-03-21,37.87878
2022-03-22,33.47107
2022-03-23,27.96143
2022-03-24,26.8595
2022-03-25,25.06887
2022-03-26,19.42148
2022-03-27,18.4573
2022-03-28,34.43526
2022-03-29,32.09366
2022-03-30,28.78787
2022-03-31,28.23691
2022-04-01,26.17079
2022-04-02,15.56473
2022-04-03,16.52892
2022-04-04,30.02754
2022-04-05,29.47658
2022-04-06,36.36363
2022-04-07,30.99173
2022-04-08,26.30853
2022-04-09,15.15151
2022-04-10,20.11019
2022-04-11,30.85399
2022-04-12,31.12947
2022-04-13,34.84848
2022-04-14,35.12396
2022-04-15,30.30303
2022-04-16,16.66666
2022-04-17,19.55922
2022-04-18,34.98622
2022-04-19,31.68044
2022-04-20,28.92561
2022-04-21,28.92561
2022-04-22,22.86501
2022-04-23,11.84573
2022-04-24,16.52892
2022-04-25,36.36363
2022-04-26,28.09917
2022-04-27,32.92011
2022-04-28,28.78787
2022-04-29,25.48209
2022-04-30,12.94765
2022-05-01,16.39118
2022-05-02,31.68044
2022-05-03,28.65013
2022-05-04,24.65564
2022-05-05,12.80991
2022-05-06,24.93112
2022-05-07,16.1157
2022-05-08,15.28925
2022-05-09,32.50688
2022-05-10,30.30303
2022-05-11,26.99724
2022-05-12,27.13498
2022-05-13,23.27823
2022-05-14,19.28374
2022-05-15,14.04958
2022-05-16,31.26721
2022-05-17,30.02754
2022-05-18,22.03856
2022-05-19,27.82369
2022-05-20,25.61983
2022-05-21,16.1157
2022-05-22,17.07988
2022-05-23,27.13498
2022-05-24,31.81818
2022-05-25,32.2314
2022-05-26,27.96143
2022-05-27,23.14049
2022-05-28,15.42699
2022-05-29,16.8044
2022-05-30,34.43526
2022-05-31,25.61983
2022-06-01,18.18181
2022-06-02,25.89531
2022-06-03,25.06887
2022-06-04,14.04958
2022-06-05,12.67217
2022-06-06,17.07988
2022-06-07,29.8898
2022-06-08,31.95592
2022-06-09,28.23691
2022-06-10,25.75757
2022-06-11,15.01377
2022-06-12,16.39118
2022-06-13,36.63911
2022-06-14,29.47658
2022-06-15,22.72727
2022-06-16,30.99173
2022-06-17,22.72727
2022-06-18,19.83471
2022-06-19,18.31955
2022-06-20,34.71074
2022-06-21,39.66942
2022-06-22,29.8898
2022-06-23,28.92561
2022-06-24,22.72727
2022-06-25,17.90633
2022-06-26,19.28374
2022-06-27,33.05785
2022-06-28,33.05785
2022-06-29,30.30303
2022-06-30,27.96143
2022-07-01,20.38567
2022-07-02,15.42699
2022-07-03,19.146
2022-07-04,34.573
2022-07-05,29.06336
2022-07-06,33.19559
2022-07-07,29.47658
2022-07-08,23.00275
2022-07-09,16.39118
2022-07-10,19.28374
2022-07-11,30.30303
2022-07-12,31.54269
2022-07-13,30.44077
2022-07-14,27.27272
2022-07-15,25.48209
2022-07-16,15.84022
2022-07-17,19.00826
2022-07-18,34.98622
2022-07-19,31.95592
2022-07-20,28.65013
2022-07-21,24.93112
2022-07-22,26.30853
2022-07-23,15.56473
2022-07-24,16.8044
2022-07-25,33.19559
2022-07-26,27.5482
2022-07-27,32.09366
2022-07-28,26.03305
2022-07-29,22.86501
2022-07-30,14.87603
2022-07-31,18.59504
2022-08-01,28.65013
2022-08-02,19.83471
2022-08-03,23.69146
2022-08-04,26.03305
2022-08-05,22.1763
2022-08-06,15.97796
2022-08-07,15.97796
2022-08-08,27.13498
2022-08-09,24.65564
2022-08-10,30.16528
2022-08-11,28.78787
2022-08-12,21.4876
2022-08-13,16.25344
2022-08-14,17.90633
2022-08-15,18.73278
2022-08-16,35.12396
2022-08-17,29.2011
2022-08-18,32.50688
2022-08-19,28.78787
2022-08-20,15.70247
2022-08-21,17.76859
2022-08-22,34.15977
2022-08-23,34.43526
2022-08-24,31.26721
2022-08-25,27.68595
2022-08-26,27.68595
2022-08-27,15.84022
2022-08-28,19.83471
2022-08-29,31.81818
2022-08-30,26.03305
2022-08-31,26.58402
2022-09-01,27.27272
2022-09-02,23.14049
2022-09-03,16.66666
2022-09-04,19.146
2022-09-05,27.96143
2022-09-06,23.41597
2022-09-07,22.03856
2022-09-08,20.93663
2022-09-09,10.46831
2022-09-10,14.60055
2022-09-11,15.42699
2022-09-12,19.97245
2022-09-13,38.42975
2022-09-14,33.47107
2022-09-15,29.47658
2022-09-16,24.24242
2022-09-17,20.24793
2022-09-18,18.87052
2022-09-19,31.68044
2022-09-20,30.99173
2022-09-21,26.17079
2022-09-22,30.30303
2022-09-23,28.23691
2022-09-24,15.84022
2022-09-25,17.21763
2022-09-26,32.64462
2022-09-27,30.44077
2022-09-28,28.09917
2022-09-29,25.20661
2022-09-30,26.99724
2022-10-01,23.96694
2022-10-02,21.90082
2022-10-03,33.60881
2022-10-04,56.61157
2022-10-05,51.37741
2022-10-06,52.20385
2022-10-07,41.18457
2022-10-08,28.51239
2022-10-09,27.41046
2022-10-10,34.02203
2022-10-11,61.01928
2022-10-12,55.50964
2022-10-13,53.30578
2022-10-14,49.17355
2022-10-15,29.75206
2022-10-16,30.99173
2022-10-17,62.39669
2022-10-18,54.26997
2022-10-19,52.89256
2022-10-20,52.75482
2022-10-21,47.93388
2022-10-22,32.78236
2022-10-23,35.95041
2022-10-24,54.13223
2022-10-25,60.33057
2022-10-26,56.88705
2022-10-27,50.27548
2022-10-28,46.69421
2022-10-29,30.16528
2022-10-30,26.03305
2022-10-31,55.92286
2022-11-01,50.55096
2022-11-02,49.03581
2022-11-03,50.82644
2022-11-04,45.45454
2022-11-05,28.23691
2022-11-06,29.75206
2022-11-07,56.74931
2022-11-08,48.76033
2022-11-09,49.44903
2022-11-10,46.41873
2022-11-11,40.08264
2022-11-12,34.573
2022-11-13,39.9449
2022-11-14,51.37741
2022-11-15,58.81542
2022-11-16,54.54545
2022-11-17,49.44903
2022-11-18,42.42424
2022-11-19,31.40495
2022-11-20,37.46556
2022-11-21,55.78512
2022-11-22,49.17355
2022-11-23,59.77961
2022-11-24,47.52066
2022-11-25,43.38842
2022-11-26,33.74655
2022-11-27,36.9146
2022-11-28,54.95867
2022-11-29,53.30578
2022-11-30,52.61707
2022-12-01,45.59228
2022-12-02,42.01101
2022-12-03,29.8898
2022-12-04,35.67493
2022-12-05,58.81542
2022-12-06,49.58677
2022-12-07,53.0303
2022-12-08,52.61707
2022-12-09,48.89807
2022-12-10,37.6033
2022-12-11,41.32231
2022-12-12,64.04958
2022-12-13,63.36088
2022-12-14,56.0606
2022-12-15,53.0303
2022-12-16,40.6336
2022-12-17,32.64462
2022-12-18,36.50137
2022-12-19,54.82093
2022-12-20,58.53994
2022-12-21,55.09641
2022-12-22,54.68319
2022-12-23,45.59228
2022-12-24,31.12947
2022-12-25,31.40495
2022-12-26,70.93663
2022-12-27,64.04958
2022-12-28,60.60606
2022-12-29,59.22865
2022-12-30,51.23966
2022-12-31,27.96143
2023-01-01,40.77134
2023-01-02,66.8044
2023-01-03,62.94765
2023-01-04,68.4573
2023-01-05,58.95316
2023-01-06,55.23415
2023-01-07,42.83746
2023-01-08,48.62258
2023-01-09,75.06887
2023-01-10,68.73278
2023-01-11,73.00275
2023-01-12,70.11019
2023-01-13,56.88705
2023-01-14,40.90909
2023-01-15,46.96969
2023-01-16,70.66115
2023-01-17,68.59504
2023-01-18,51.65289
2023-01-19,49.31129
2023-01-20,47.52066
2023-01-21,30.44077
2023-01-22,31.40495
2023-01-23,35.2617
2023-01-24,43.80165
2023-01-25,78.92561
2023-01-26,68.31955
2023-01-27,63.08539
2023-01-28,48.20936
2023-01-29,49.86225
2023-01-30,85.39944
2023-01-31,78.51239
2023-02-01,68.59504
2023-02-02,65.70247
2023-02-03,60.88154
2023-02-04,46.0055
2023-02-05,46.28099
2023-02-06,76.30853
2023-02-07,73.14049
2023-02-08,65.97796
2023-02-09,65.15151
2023-02-10,59.77961
2023-02-11,46.83195
2023-02-12,43.25068
2023-02-13,75.48209
2023-02-14,65.70247
2023-02-15,62.39669
2023-02-16,60.05509
2023-02-17,51.37741
2023-02-18,42.14876
2023-02-19,47.79614
2023-02-20,72.72727
2023-02-21,63.63636
2023-02-22,66.25344
2023-02-23,61.15702
2023-02-24,54.54545
2023-02-25,41.46005
2023-02-26,45.3168
2023-02-27,66.66666
2023-02-28,60.33057
2023-03-01,44.21487
2023-03-02,64.4628
2023-03-03,50.0
2023-03-04,38.01652
2023-03-05,39.9449
2023-03-06,66.66666
2023-03-07,57.71349
2023-03-08,60.60606
2023-03-09,59.50413
2023-03-10,48.76033
2023-03-11,33.74655
2023-03-12,36.50137
2023-03-13,61.29476
2023-03-14,60.7438
2023-03-15,58.53994
2023-03-16,56.88705
2023-03-17,47.93388
2023-03-18,36.77685
2023-03-19,41.87327
2023-03-20,70.79889
2023-03-21,63.49862
2023-03-22,61.29476
2023-03-23,49.58677
2023-03-24,47.38292
2023-03-25,35.39944
2023-03-26,40.77134
2023-03-27,69.28374
2023-03-28,72.31404
2023-03-29,55.78512
2023-03-30,53.16804
2023-03-31,43.11294
2023-04-01,29.61432
2023-04-02,32.36914
2023-04-03,68.18181
2023-04-04,55.3719
2023-04-05,50.82644
2023-04-06,53.16804
2023-04-07,46.69421
2023-04-08,34.43526
2023-04-09,41.87327
2023-04-10,55.50964
2023-04-11,58.95316
2023-04-12,52.61707
2023-04-13,51.92837
2023-04-14,50.13774
2023-04-15,33.19559
2023-04-16,39.39393
2023-04-17,65.70247
2023-04-18,57.57575
2023-04-19,56.47382
2023-04-20,57.02479
2023-04-21,48.07162
2023-04-22,35.67493
2023-04-23,35.95041
2023-04-24,58.53994
2023-04-25,54.26997
2023-04-26,54.54545
2023-04-27,56.33608
2023-04-28,38.01652
2023-04-29,33.74655
2023-04-30,32.64462
2023-05-01,52.34159
2023-05-02,58.53994
2023-05-03,55.92286
2023-05-04,50.27548
2023-05-05,31.54269
2023-05-06,38.70523
2023-05-07,38.70523
2023-05-08,65.01377
2023-05-09,58.12672
2023-05-10,58.12672
2023-05-11,52.47933
2023-05-12,53.16804
2023-05-13,32.64462
2023-05-14,39.25619
2023-05-15,68.04407
2023-05-16,59.64187
2023-05-17,60.05509
2023-05-18,58.26446
2023-05-19,50.82644
2023-05-20,34.71074
2023-05-21,38.15426
2023-05-22,68.87052
2023-05-23,57.57575
2023-05-24,60.05509
2023-05-25,59.50413
2023-05-26,51.10192
2023-05-27,33.88429
2023-05-28,31.68044
2023-05-29,46.28099
