date,카드연회비
2020-08-04,13.278
2020-08-05,16.80497
2020-08-06,14.93775
2020-08-07,11.41078
2020-08-08,7.88381
2020-08-09,8.29875
2020-08-10,13.278
2020-08-11,14.93775
2020-08-12,15.35269
2020-08-13,13.90041
2020-08-14,11.20331
2020-08-15,5.80912
2020-08-16,6.639
2020-08-17,6.01659
2020-08-18,13.69294
2020-08-19,13.278
2020-08-20,9.33609
2020-08-21,9.33609
2020-08-22,4.97925
2020-08-23,3.52697
2020-08-24,15.56016
2020-08-25,17.01244
2020-08-26,13.07053
2020-08-27,9.75103
2020-08-28,9.33609
2020-08-29,4.77178
2020-08-30,5.39419
2020-08-31,12.86307
2020-09-01,10.16597
2020-09-02,8.71369
2020-09-03,9.54356
2020-09-04,14.52282
2020-09-05,8.09128
2020-09-06,5.18672
2020-09-07,15.9751
2020-09-08,13.90041
2020-09-09,8.71369
2020-09-10,11.41078
2020-09-11,13.90041
2020-09-12,8.71369
2020-09-13,9.9585
2020-09-14,14.93775
2020-09-15,15.14522
2020-09-16,12.44813
2020-09-17,13.69294
2020-09-18,14.73029
2020-09-19,8.09128
2020-09-20,4.77178
2020-09-21,14.73029
2020-09-22,10.99585
2020-09-23,14.10788
2020-09-24,13.278
2020-09-25,10.99585
2020-09-26,3.73443
2020-09-27,4.77178
2020-09-28,10.16597
2020-09-29,10.58091
2020-09-30,4.35684
2020-10-01,3.9419
2020-10-02,5.60165
2020-10-03,5.60165
2020-10-04,7.05394
2020-10-05,18.46473
2020-10-06,19.91701
2020-10-07,15.56016
2020-10-08,15.14522
2020-10-09,5.80912
2020-10-10,4.14937
2020-10-11,5.39419
2020-10-12,13.278
2020-10-13,17.42738
2020-10-14,15.76763
2020-10-15,13.90041
2020-10-16,11.82572
2020-10-17,4.35684
2020-10-18,4.35684
2020-10-19,11.61825
2020-10-20,11.61825
2020-10-21,12.24066
2020-10-22,10.37344
2020-10-23,10.78838
2020-10-24,5.39419
2020-10-25,3.11203
2020-10-26,12.6556
2020-10-27,13.69294
2020-10-28,13.07053
2020-10-29,8.29875
2020-10-30,8.92116
2020-10-31,4.35684
2020-11-01,7.26141
2020-11-02,12.44813
2020-11-03,17.63485
2020-11-04,14.10788
2020-11-05,14.31535
2020-11-06,14.10788
2020-11-07,5.39419
2020-11-08,3.9419
2020-11-09,11.61825
2020-11-10,11.20331
2020-11-11,9.12863
2020-11-12,9.33609
2020-11-13,8.29875
2020-11-14,7.05394
2020-11-15,6.22406
2020-11-16,12.6556
2020-11-17,13.90041
2020-11-18,13.278
2020-11-19,10.78838
2020-11-20,12.24066
2020-11-21,7.05394
2020-11-22,3.11203
2020-11-23,13.90041
2020-11-24,12.03319
2020-11-25,10.78838
2020-11-26,9.75103
2020-11-27,13.07053
2020-11-28,7.26141
2020-11-29,6.43153
2020-11-30,9.75103
2020-12-01,10.99585
2020-12-02,10.99585
2020-12-03,11.61825
2020-12-04,13.90041
2020-12-05,6.22406
2020-12-06,6.01659
2020-12-07,13.69294
2020-12-08,12.44813
2020-12-09,14.10788
2020-12-10,14.73029
2020-12-11,10.37344
2020-12-12,6.43153
2020-12-13,7.05394
2020-12-14,13.07053
2020-12-15,17.63485
2020-12-16,13.69294
2020-12-17,15.14522
2020-12-18,12.6556
2020-12-19,4.77178
2020-12-20,5.80912
2020-12-21,16.18257
2020-12-22,10.58091
2020-12-23,14.31535
2020-12-24,11.20331
2020-12-25,4.97925
2020-12-26,7.26141
2020-12-27,6.84647
2020-12-28,13.69294
2020-12-29,16.59751
2020-12-30,11.20331
2020-12-31,14.52282
2021-01-01,8.92116
2021-01-02,7.46887
2021-01-03,6.22406
2021-01-04,12.6556
2021-01-05,16.80497
2021-01-06,11.82572
2021-01-07,11.41078
2021-01-08,11.82572
2021-01-09,7.46887
2021-01-10,6.639
2021-01-11,12.24066
2021-01-12,13.48547
2021-01-13,17.21991
2021-01-14,14.31535
2021-01-15,13.69294
2021-01-16,10.16597
2021-01-17,6.639
2021-01-18,17.01244
2021-01-19,15.56016
2021-01-20,11.41078
2021-01-21,15.76763
2021-01-22,9.54356
2021-01-23,7.46887
2021-01-24,9.33609
2021-01-25,12.03319
2021-01-26,15.56016
2021-01-27,13.69294
2021-01-28,12.03319
2021-01-29,9.75103
2021-01-30,7.05394
2021-01-31,4.56431
2021-02-01,14.10788
2021-02-02,12.86307
2021-02-03,15.76763
2021-02-04,11.41078
2021-02-05,10.99585
2021-02-06,5.60165
2021-02-07,8.09128
2021-02-08,12.03319
2021-02-09,8.29875
2021-02-10,6.84647
2021-02-11,4.35684
2021-02-12,4.56431
2021-02-13,6.43153
2021-02-14,6.01659
2021-02-15,14.73029
2021-02-16,14.31535
2021-02-17,15.14522
2021-02-18,12.24066
2021-02-19,12.6556
2021-02-20,6.22406
2021-02-21,4.77178
2021-02-22,11.41078
2021-02-23,15.76763
2021-02-24,10.37344
2021-02-25,11.41078
2021-02-26,9.9585
2021-02-27,4.35684
2021-02-28,4.35684
2021-03-01,5.60165
2021-03-02,13.07053
2021-03-03,13.07053
2021-03-04,12.44813
2021-03-05,12.86307
2021-03-06,4.97925
2021-03-07,4.97925
2021-03-08,11.20331
2021-03-09,10.58091
2021-03-10,10.58091
2021-03-11,11.82572
2021-03-12,10.58091
2021-03-13,9.54356
2021-03-14,5.80912
2021-03-15,14.31535
2021-03-16,12.86307
2021-03-17,13.278
2021-03-18,10.16597
2021-03-19,6.84647
2021-03-20,6.43153
2021-03-21,3.73443
2021-03-22,13.90041
2021-03-23,13.90041
2021-03-24,10.99585
2021-03-25,9.75103
2021-03-26,7.67634
2021-03-27,5.60165
2021-03-28,7.46887
2021-03-29,7.46887
2021-03-30,9.33609
2021-03-31,10.37344
2021-04-01,9.12863
2021-04-02,7.26141
2021-04-03,4.77178
2021-04-04,5.39419
2021-04-05,10.37344
2021-04-06,11.82572
2021-04-07,10.37344
2021-04-08,7.26141
2021-04-09,10.16597
2021-04-10,4.14937
2021-04-11,4.56431
2021-04-12,16.80497
2021-04-13,17.63485
2021-04-14,13.07053
2021-04-15,12.24066
2021-04-16,11.20331
2021-04-17,6.84647
2021-04-18,4.56431
2021-04-19,18.87966
2021-04-20,17.84232
2021-04-21,14.73029
2021-04-22,13.278
2021-04-23,9.9585
2021-04-24,8.29875
2021-04-25,7.67634
2021-04-26,12.03319
2021-04-27,17.21991
2021-04-28,9.9585
2021-04-29,11.20331
2021-04-30,12.24066
2021-05-01,6.22406
2021-05-02,9.12863
2021-05-03,12.6556
2021-05-04,12.03319
2021-05-05,8.09128
2021-05-06,11.82572
2021-05-07,10.99585
2021-05-08,2.90456
2021-05-09,5.60165
2021-05-10,12.44813
2021-05-11,14.52282
2021-05-12,12.03319
2021-05-13,10.16597
2021-05-14,9.9585
2021-05-15,4.56431
2021-05-16,7.46887
2021-05-17,12.86307
2021-05-18,11.20331
2021-05-19,5.80912
2021-05-20,9.12863
2021-05-21,12.24066
2021-05-22,5.39419
2021-05-23,7.46887
2021-05-24,10.58091
2021-05-25,15.56016
2021-05-26,9.54356
2021-05-27,6.84647
2021-05-28,7.88381
2021-05-29,4.77178
2021-05-30,5.60165
2021-05-31,12.03319
2021-06-01,8.09128
2021-06-02,8.92116
2021-06-03,10.78838
2021-06-04,8.71369
2021-06-05,3.73443
2021-06-06,6.01659
2021-06-07,10.99585
2021-06-08,9.75103
2021-06-09,9.12863
2021-06-10,9.9585
2021-06-11,7.26141
2021-06-12,5.60165
2021-06-13,5.39419
2021-06-14,9.33609
2021-06-15,12.24066
2021-06-16,12.03319
2021-06-17,12.86307
2021-06-18,12.44813
2021-06-19,3.73443
2021-06-20,4.35684
2021-06-21,9.54356
2021-06-22,10.99585
2021-06-23,9.75103
2021-06-24,9.33609
2021-06-25,10.16597
2021-06-26,5.39419
2021-06-27,6.639
2021-06-28,10.78838
2021-06-29,10.99585
2021-06-30,9.54356
2021-07-01,13.07053
2021-07-02,12.24066
2021-07-03,4.97925
2021-07-04,4.77178
2021-07-05,10.37344
2021-07-06,12.44813
2021-07-07,12.86307
2021-07-08,9.54356
2021-07-09,7.88381
2021-07-10,3.52697
2021-07-11,3.9419
2021-07-12,13.07053
2021-07-13,14.31535
2021-07-14,11.41078
2021-07-15,11.61825
2021-07-16,9.12863
2021-07-17,6.01659
2021-07-18,7.05394
2021-07-19,16.18257
2021-07-20,14.31535
2021-07-21,12.44813
2021-07-22,6.84647
2021-07-23,8.29875
2021-07-24,3.11203
2021-07-25,2.69709
2021-07-26,10.37344
2021-07-27,12.86307
2021-07-28,9.12863
2021-07-29,9.9585
2021-07-30,10.37344
2021-07-31,5.60165
2021-08-01,5.80912
2021-08-02,14.93775
2021-08-03,13.90041
2021-08-04,12.03319
2021-08-05,16.80497
2021-08-06,11.82572
2021-08-07,8.71369
2021-08-08,5.18672
2021-08-09,15.14522
2021-08-10,19.2946
2021-08-11,10.99585
2021-08-12,10.78838
2021-08-13,13.69294
2021-08-14,8.09128
2021-08-15,5.80912
2021-08-16,6.84647
2021-08-17,9.33609
2021-08-18,19.70954
2021-08-19,16.18257
2021-08-20,10.78838
2021-08-21,7.05394
2021-08-22,7.67634
2021-08-23,10.37344
2021-08-24,12.24066
2021-08-25,14.93775
2021-08-26,13.278
2021-08-27,14.31535
2021-08-28,4.35684
2021-08-29,6.43153
2021-08-30,10.16597
2021-08-31,16.18257
2021-09-01,14.73029
2021-09-02,11.20331
2021-09-03,10.99585
2021-09-04,8.29875
2021-09-05,9.54356
2021-09-06,14.73029
2021-09-07,21.36929
2021-09-08,13.90041
2021-09-09,15.76763
2021-09-10,18.67219
2021-09-11,7.88381
2021-09-12,5.60165
2021-09-13,13.07053
2021-09-14,18.46473
2021-09-15,17.42738
2021-09-16,14.52282
2021-09-17,11.61825
2021-09-18,5.60165
2021-09-19,2.28215
2021-09-20,6.22406
2021-09-21,3.3195
2021-09-22,4.14937
2021-09-23,13.69294
2021-09-24,12.24066
2021-09-25,8.29875
2021-09-26,6.84647
2021-09-27,15.14522
2021-09-28,13.90041
2021-09-29,13.278
2021-09-30,15.76763
2021-10-01,12.6556
2021-10-02,6.84647
2021-10-03,5.60165
2021-10-04,5.80912
2021-10-05,12.44813
2021-10-06,13.07053
2021-10-07,15.14522
2021-10-08,10.99585
2021-10-09,5.60165
2021-10-10,5.60165
2021-10-11,4.35684
2021-10-12,10.37344
2021-10-13,13.07053
2021-10-14,10.78838
2021-10-15,12.24066
2021-10-16,5.39419
2021-10-17,5.18672
2021-10-18,14.52282
2021-10-19,9.33609
2021-10-20,11.41078
2021-10-21,10.58091
2021-10-22,10.78838
2021-10-23,4.35684
2021-10-24,5.18672
2021-10-25,11.41078
2021-10-26,12.86307
2021-10-27,10.37344
2021-10-28,9.12863
2021-10-29,10.99585
2021-10-30,6.22406
2021-10-31,4.14937
2021-11-01,12.6556
2021-11-02,10.99585
2021-11-03,9.75103
2021-11-04,10.99585
2021-11-05,11.82572
2021-11-06,8.09128
2021-11-07,3.11203
2021-11-08,9.12863
2021-11-09,11.82572
2021-11-10,12.03319
2021-11-11,8.71369
2021-11-12,8.92116
2021-11-13,9.12863
2021-11-14,8.92116
2021-11-15,12.86307
2021-11-16,13.48547
2021-11-17,13.48547
2021-11-18,10.99585
2021-11-19,9.12863
2021-11-20,3.9419
2021-11-21,5.18672
2021-11-22,14.31535
2021-11-23,9.54356
2021-11-24,11.41078
2021-11-25,15.35269
2021-11-26,10.99585
2021-11-27,5.18672
2021-11-28,8.92116
2021-11-29,10.37344
2021-11-30,13.90041
2021-12-01,13.90041
2021-12-02,10.16597
2021-12-03,11.41078
2021-12-04,8.50622
2021-12-05,5.80912
2021-12-06,15.76763
2021-12-07,15.76763
2021-12-08,14.73029
2021-12-09,10.78838
2021-12-10,11.82572
2021-12-11,5.18672
2021-12-12,5.18672
2021-12-13,12.86307
2021-12-14,9.54356
2021-12-15,20.53941
2021-12-16,15.56016
2021-12-17,15.14522
2021-12-18,7.67634
2021-12-19,7.05394
2021-12-20,12.6556
2021-12-21,17.01244
2021-12-22,12.44813
2021-12-23,8.09128
2021-12-24,9.9585
2021-12-25,5.80912
2021-12-26,7.05394
2021-12-27,13.278
2021-12-28,14.31535
2021-12-29,12.86307
2021-12-30,12.24066
2021-12-31,14.93775
2022-01-01,7.05394
2022-01-02,6.22406
2022-01-03,9.12863
2022-01-04,14.10788
2022-01-05,13.278
2022-01-06,12.86307
2022-01-07,12.44813
2022-01-08,6.22406
2022-01-09,8.09128
2022-01-10,14.52282
2022-01-11,13.07053
2022-01-12,12.6556
2022-01-13,12.86307
2022-01-14,8.71369
2022-01-15,3.3195
2022-01-16,6.84647
2022-01-17,17.42738
2022-01-18,11.61825
2022-01-19,8.71369
2022-01-20,11.61825
2022-01-21,12.24066
2022-01-22,5.80912
2022-01-23,6.22406
2022-01-24,14.73029
2022-01-25,14.31535
2022-01-26,28.83817
2022-01-27,12.03319
2022-01-28,10.99585
2022-01-29,4.77178
2022-01-30,5.39419
2022-01-31,5.18672
2022-02-01,8.29875
2022-02-02,5.80912
2022-02-03,16.39004
2022-02-04,14.10788
2022-02-05,9.12863
2022-02-06,8.09128
2022-02-07,19.08713
2022-02-08,14.10788
2022-02-09,12.44813
2022-02-10,16.59751
2022-02-11,13.48547
2022-02-12,10.16597
2022-02-13,9.75103
2022-02-14,15.76763
2022-02-15,14.10788
2022-02-16,10.58091
2022-02-17,14.10788
2022-02-18,9.9585
2022-02-19,7.67634
2022-02-20,7.46887
2022-02-21,17.42738
2022-02-22,16.18257
2022-02-23,14.10788
2022-02-24,11.82572
2022-02-25,15.14522
2022-02-26,9.33609
2022-02-27,9.12863
2022-02-28,15.56016
2022-03-01,5.80912
2022-03-02,15.35269
2022-03-03,14.52282
2022-03-04,15.9751
2022-03-05,7.67634
2022-03-06,5.39419
2022-03-07,14.52282
2022-03-08,10.16597
2022-03-09,8.09128
2022-03-10,10.78838
2022-03-11,12.44813
2022-03-12,6.84647
2022-03-13,4.77178
2022-03-14,14.73029
2022-03-15,17.63485
2022-03-16,11.41078
2022-03-17,12.86307
2022-03-18,11.61825
2022-03-19,7.26141
2022-03-20,6.639
2022-03-21,9.75103
2022-03-22,9.33609
2022-03-23,10.99585
2022-03-24,9.12863
2022-03-25,10.78838
2022-03-26,3.9419
2022-03-27,8.09128
2022-03-28,9.33609
2022-03-29,6.43153
2022-03-30,9.54356
2022-03-31,10.99585
2022-04-01,11.20331
2022-04-02,2.90456
2022-04-03,4.56431
2022-04-04,11.41078
2022-04-05,12.86307
2022-04-06,12.86307
2022-04-07,7.67634
2022-04-08,9.12863
2022-04-09,5.80912
2022-04-10,6.43153
2022-04-11,10.16597
2022-04-12,7.26141
2022-04-13,11.61825
2022-04-14,9.33609
2022-04-15,11.82572
2022-04-16,6.43153
2022-04-17,4.35684
2022-04-18,9.75103
2022-04-19,9.9585
2022-04-20,9.12863
2022-04-21,8.92116
2022-04-22,10.78838
2022-04-23,3.52697
2022-04-24,5.60165
2022-04-25,10.16597
2022-04-26,8.92116
2022-04-27,9.75103
2022-04-28,9.33609
2022-04-29,7.88381
2022-04-30,4.77178
2022-05-01,4.35684
2022-05-02,7.88381
2022-05-03,8.50622
2022-05-04,9.9585
2022-05-05,4.14937
2022-05-06,10.16597
2022-05-07,7.05394
2022-05-08,4.14937
2022-05-09,10.16597
2022-05-10,13.48547
2022-05-11,10.78838
2022-05-12,8.50622
2022-05-13,7.67634
2022-05-14,4.56431
2022-05-15,5.18672
2022-05-16,9.9585
2022-05-17,12.03319
2022-05-18,10.99585
2022-05-19,8.29875
2022-05-20,5.60165
2022-05-21,2.69709
2022-05-22,6.43153
2022-05-23,8.29875
2022-05-24,9.33609
2022-05-25,10.37344
2022-05-26,10.99585
2022-05-27,7.05394
2022-05-28,4.77178
2022-05-29,5.18672
2022-05-30,10.99585
2022-05-31,11.41078
2022-06-01,7.88381
2022-06-02,10.37344
2022-06-03,11.61825
2022-06-04,3.3195
2022-06-05,7.26141
2022-06-06,5.60165
2022-06-07,9.75103
2022-06-08,13.278
2022-06-09,12.86307
2022-06-10,10.99585
2022-06-11,5.39419
2022-06-12,5.60165
2022-06-13,10.99585
2022-06-14,11.61825
2022-06-15,12.86307
2022-06-16,14.31535
2022-06-17,9.12863
2022-06-18,4.14937
2022-06-19,4.14937
2022-06-20,10.16597
2022-06-21,10.37344
2022-06-22,12.24066
2022-06-23,13.278
2022-06-24,12.86307
2022-06-25,5.60165
2022-06-26,4.77178
2022-06-27,11.82572
2022-06-28,8.92116
2022-06-29,7.67634
2022-06-30,16.39004
2022-07-01,13.69294
2022-07-02,7.05394
2022-07-03,7.46887
2022-07-04,10.99585
2022-07-05,14.93775
2022-07-06,13.48547
2022-07-07,10.16597
2022-07-08,10.78838
2022-07-09,6.43153
2022-07-10,6.639
2022-07-11,9.33609
2022-07-12,12.86307
2022-07-13,9.54356
2022-07-14,13.278
2022-07-15,16.39004
2022-07-16,6.84647
2022-07-17,6.22406
2022-07-18,13.90041
2022-07-19,14.31535
2022-07-20,12.03319
2022-07-21,11.82572
2022-07-22,10.99585
2022-07-23,5.60165
2022-07-24,4.35684
2022-07-25,15.14522
2022-07-26,9.33609
2022-07-27,11.82572
2022-07-28,8.71369
2022-07-29,16.18257
2022-07-30,4.77178
2022-07-31,7.26141
2022-08-01,12.44813
2022-08-02,16.59751
2022-08-03,13.48547
2022-08-04,10.78838
2022-08-05,14.10788
2022-08-06,6.01659
2022-08-07,7.05394
2022-08-08,13.90041
2022-08-09,15.56016
2022-08-10,14.93775
2022-08-11,14.93775
2022-08-12,10.99585
2022-08-13,7.05394
2022-08-14,6.639
2022-08-15,8.50622
2022-08-16,13.69294
2022-08-17,13.48547
2022-08-18,13.48547
2022-08-19,12.6556
2022-08-20,11.20331
2022-08-21,9.33609
2022-08-22,17.21991
2022-08-23,12.6556
2022-08-24,12.86307
2022-08-25,14.52282
2022-08-26,14.52282
2022-08-27,6.84647
2022-08-28,9.33609
2022-08-29,13.278
2022-08-30,11.41078
2022-08-31,19.08713
2022-09-01,16.59751
2022-09-02,10.78838
2022-09-03,7.26141
2022-09-04,3.9419
2022-09-05,15.56016
2022-09-06,14.73029
2022-09-07,13.278
2022-09-08,10.16597
2022-09-09,8.92116
2022-09-10,4.35684
2022-09-11,4.56431
2022-09-12,10.16597
2022-09-13,13.48547
2022-09-14,19.2946
2022-09-15,17.42738
2022-09-16,14.93775
2022-09-17,13.69294
2022-09-18,6.84647
2022-09-19,17.01244
2022-09-20,14.93775
2022-09-21,14.10788
2022-09-22,10.58091
2022-09-23,12.44813
2022-09-24,9.75103
2022-09-25,7.26141
2022-09-26,16.59751
2022-09-27,14.10788
2022-09-28,9.75103
2022-09-29,12.24066
2022-09-30,18.04979
2022-10-01,10.37344
2022-10-02,10.99585
2022-10-03,13.48547
2022-10-04,20.74688
2022-10-05,20.74688
2022-10-06,24.89626
2022-10-07,23.02904
2022-10-08,8.50622
2022-10-09,12.24066
2022-10-10,13.90041
2022-10-11,17.63485
2022-10-12,18.67219
2022-10-13,16.59751
2022-10-14,15.9751
2022-10-15,12.6556
2022-10-16,12.44813
2022-10-17,22.40663
2022-10-18,18.04979
2022-10-19,17.01244
2022-10-20,17.42738
2022-10-21,11.82572
2022-10-22,4.77178
2022-10-23,7.05394
2022-10-24,19.70954
2022-10-25,23.02904
2022-10-26,21.78423
2022-10-27,27.17842
2022-10-28,19.08713
2022-10-29,11.41078
2022-10-30,10.58091
2022-10-31,18.67219
2022-11-01,23.44398
2022-11-02,21.78423
2022-11-03,18.67219
2022-11-04,15.56016
2022-11-05,13.90041
2022-11-06,10.58091
2022-11-07,20.12448
2022-11-08,22.19917
2022-11-09,18.25726
2022-11-10,23.65145
2022-11-11,20.33195
2022-11-12,12.24066
2022-11-13,8.09128
2022-11-14,18.87966
2022-11-15,25.10373
2022-11-16,18.25726
2022-11-17,17.42738
2022-11-18,23.44398
2022-11-19,12.44813
2022-11-20,12.03319
2022-11-21,20.12448
2022-11-22,16.80497
2022-11-23,20.53941
2022-11-24,17.63485
2022-11-25,15.9751
2022-11-26,10.99585
2022-11-27,12.6556
2022-11-28,20.12448
2022-11-29,16.80497
2022-11-30,21.16182
2022-12-01,19.70954
2022-12-02,18.87966
2022-12-03,7.05394
2022-12-04,11.82572
2022-12-05,21.9917
2022-12-06,22.19917
2022-12-07,19.2946
2022-12-08,17.21991
2022-12-09,14.31535
2022-12-10,10.78838
2022-12-11,10.37344
2022-12-12,18.04979
2022-12-13,18.25726
2022-12-14,18.67219
2022-12-15,21.57676
2022-12-16,17.01244
2022-12-17,10.16597
2022-12-18,8.71369
2022-12-19,18.25726
2022-12-20,20.12448
2022-12-21,20.95435
2022-12-22,14.73029
2022-12-23,16.59751
2022-12-24,11.61825
2022-12-25,12.86307
2022-12-26,21.78423
2022-12-27,21.16182
2022-12-28,23.65145
2022-12-29,17.63485
2022-12-30,17.21991
2022-12-31,14.93775
2023-01-01,13.278
2023-01-02,23.65145
2023-01-03,20.53941
2023-01-04,23.44398
2023-01-05,20.74688
2023-01-06,21.36929
2023-01-07,12.44813
2023-01-08,13.07053
2023-01-09,23.65145
2023-01-10,23.85892
2023-01-11,17.84232
2023-01-12,17.42738
2023-01-13,19.50207
2023-01-14,14.52282
2023-01-15,13.278
2023-01-16,22.82157
2023-01-17,22.19917
2023-01-18,27.59336
2023-01-19,16.59751
2023-01-20,15.9751
2023-01-21,7.88381
2023-01-22,8.29875
2023-01-23,9.33609
2023-01-24,10.78838
2023-01-25,22.6141
2023-01-26,17.21991
2023-01-27,19.50207
2023-01-28,10.78838
2023-01-29,11.41078
2023-01-30,22.40663
2023-01-31,25.10373
2023-02-01,24.48132
2023-02-02,22.19917
2023-02-03,21.78423
2023-02-04,14.31535
2023-02-05,13.69294
2023-02-06,17.21991
2023-02-07,26.76348
2023-02-08,21.57676
2023-02-09,17.63485
2023-02-10,18.67219
2023-02-11,13.90041
2023-02-12,17.21991
2023-02-13,25.51867
2023-02-14,23.23651
2023-02-15,20.12448
2023-02-16,24.06639
2023-02-17,25.51867
2023-02-18,12.6556
2023-02-19,11.82572
2023-02-20,19.70954
2023-02-21,24.06639
2023-02-22,19.08713
2023-02-23,19.2946
2023-02-24,23.85892
2023-02-25,13.278
2023-02-26,8.71369
2023-02-27,16.59751
2023-02-28,20.74688
2023-03-01,18.46473
2023-03-02,18.87966
2023-03-03,23.65145
2023-03-04,10.58091
2023-03-05,18.04979
2023-03-06,18.46473
2023-03-07,23.02904
2023-03-08,20.12448
2023-03-09,15.56016
2023-03-10,21.16182
2023-03-11,9.54356
2023-03-12,15.14522
2023-03-13,30.49792
2023-03-14,26.97095
2023-03-15,25.9336
2023-03-16,25.3112
2023-03-17,23.02904
2023-03-18,14.31535
2023-03-19,14.52282
2023-03-20,28.42323
2023-03-21,100.0
2023-03-22,74.68879
2023-03-23,47.51037
2023-03-24,41.49377
2023-03-25,19.91701
2023-03-26,18.67219
2023-03-27,29.66804
2023-03-28,22.19917
2023-03-29,18.46473
2023-03-30,20.53941
2023-03-31,16.80497
2023-04-01,17.01244
2023-04-02,17.21991
2023-04-03,19.50207
2023-04-04,17.84232
2023-04-05,25.72614
2023-04-06,25.72614
2023-04-07,22.19917
2023-04-08,13.90041
2023-04-09,11.61825
2023-04-10,23.65145
2023-04-11,23.85892
2023-04-12,23.65145
2023-04-13,23.65145
2023-04-14,23.23651
2023-04-15,10.99585
2023-04-16,12.86307
2023-04-17,20.53941
2023-04-18,26.76348
2023-04-19,15.76763
2023-04-20,24.06639
2023-04-21,23.02904
2023-04-22,13.90041
2023-04-23,13.278
2023-04-24,22.19917
2023-04-25,27.59336
2023-04-26,21.16182
2023-04-27,19.50207
2023-04-28,15.35269
2023-04-29,7.67634
2023-04-30,12.86307
2023-05-01,12.86307
2023-05-02,22.40663
2023-05-03,23.85892
2023-05-04,18.87966
2023-05-05,12.86307
2023-05-06,11.20331
2023-05-07,10.37344
2023-05-08,22.40663
2023-05-09,23.02904
2023-05-10,21.16182
2023-05-11,16.39004
2023-05-12,17.42738
2023-05-13,10.58091
2023-05-14,10.37344
2023-05-15,20.12448
2023-05-16,20.33195
2023-05-17,20.53941
2023-05-18,23.44398
2023-05-19,20.95435
2023-05-20,7.26141
2023-05-21,12.03319
2023-05-22,19.08713
2023-05-23,20.33195
2023-05-24,21.78423
2023-05-25,19.70954
2023-05-26,18.04979
2023-05-27,9.75103
2023-05-28,8.92116
2023-05-29,10.78838
2023-05-30,16.59751
2023-05-31,20.12448
