date,미국어학연수
2021-11-23,66.89189
2021-11-24,81.75675
2021-11-25,54.72972
2021-11-26,48.64864
2021-11-27,55.4054
2021-11-28,71.62162
2021-11-29,91.21621
2021-11-30,76.35135
2021-12-01,54.72972
2021-12-02,54.05405
2021-12-03,42.56756
2021-12-04,52.7027
2021-12-05,42.56756
2021-12-06,55.4054
2021-12-07,61.48648
2021-12-08,54.72972
2021-12-09,65.54054
2021-12-10,47.97297
2021-12-11,40.54054
2021-12-12,41.89189
2021-12-13,70.27027
2021-12-14,50.67567
2021-12-15,45.27027
2021-12-16,60.81081
2021-12-17,59.45945
2021-12-18,42.56756
2021-12-19,53.37837
2021-12-20,50.0
2021-12-21,51.35135
2021-12-22,59.45945
2021-12-23,54.05405
2021-12-24,28.37837
2021-12-25,29.05405
2021-12-26,52.02702
2021-12-27,50.0
2021-12-28,56.08108
2021-12-29,67.56756
2021-12-30,50.0
2021-12-31,47.29729
2022-01-01,48.64864
2022-01-02,57.43243
2022-01-03,77.02702
2022-01-04,56.75675
2022-01-05,50.0
2022-01-06,61.48648
2022-01-07,60.13513
2022-01-08,43.91891
2022-01-09,52.02702
2022-01-10,64.18918
2022-01-11,58.1081
2022-01-12,58.78378
2022-01-13,63.51351
2022-01-14,67.56756
2022-01-15,57.43243
2022-01-16,62.16216
2022-01-17,72.29729
2022-01-18,61.48648
2022-01-19,57.43243
2022-01-20,58.1081
2022-01-21,47.97297
2022-01-22,48.64864
2022-01-23,43.91891
2022-01-24,73.64864
2022-01-25,62.16216
2022-01-26,61.48648
2022-01-27,59.45945
2022-01-28,57.43243
2022-01-29,62.16216
2022-01-30,44.59459
2022-01-31,45.94594
2022-02-01,62.16216
2022-02-02,56.08108
2022-02-03,80.4054
2022-02-04,82.43243
2022-02-05,45.27027
2022-02-06,62.83783
2022-02-07,72.97297
2022-02-08,60.13513
2022-02-09,73.64864
2022-02-10,78.37837
2022-02-11,64.18918
2022-02-12,61.48648
2022-02-13,54.72972
2022-02-14,77.02702
2022-02-15,65.54054
2022-02-16,75.0
2022-02-17,75.0
2022-02-18,79.05405
2022-02-19,42.56756
2022-02-20,54.05405
2022-02-21,76.35135
2022-02-22,83.78378
2022-02-23,65.54054
2022-02-24,64.18918
2022-02-25,50.67567
2022-02-26,67.56756
2022-02-27,49.32432
2022-02-28,43.24324
2022-03-01,45.27027
2022-03-02,44.59459
2022-03-03,42.56756
2022-03-04,52.02702
2022-03-05,49.32432
2022-03-06,65.54054
2022-03-07,62.83783
2022-03-08,70.27027
2022-03-09,37.83783
2022-03-10,54.72972
2022-03-11,52.7027
2022-03-12,50.0
2022-03-13,62.16216
2022-03-14,61.48648
2022-03-15,54.05405
2022-03-16,66.21621
2022-03-17,64.86486
2022-03-18,64.18918
2022-03-19,54.05405
2022-03-20,58.78378
2022-03-21,70.27027
2022-03-22,65.54054
2022-03-23,63.51351
2022-03-24,56.75675
2022-03-25,54.72972
2022-03-26,59.45945
2022-03-27,50.67567
2022-03-28,78.37837
2022-03-29,68.24324
2022-03-30,64.86486
2022-03-31,62.16216
2022-04-01,60.81081
2022-04-02,45.94594
2022-04-03,49.32432
2022-04-04,78.37837
2022-04-05,84.45945
2022-04-06,59.45945
2022-04-07,53.37837
2022-04-08,79.05405
2022-04-09,51.35135
2022-04-10,56.08108
2022-04-11,81.75675
2022-04-12,62.16216
2022-04-13,58.1081
2022-04-14,60.81081
2022-04-15,61.48648
2022-04-16,48.64864
2022-04-17,80.4054
2022-04-18,77.7027
2022-04-19,86.48648
2022-04-20,70.27027
2022-04-21,63.51351
2022-04-22,60.13513
2022-04-23,59.45945
2022-04-24,60.81081
2022-04-25,86.48648
2022-04-26,85.81081
2022-04-27,66.21621
2022-04-28,77.02702
2022-04-29,60.81081
2022-04-30,60.81081
2022-05-01,58.78378
2022-05-02,83.1081
2022-05-03,62.83783
2022-05-04,70.94594
2022-05-05,58.1081
2022-05-06,68.24324
2022-05-07,50.67567
2022-05-08,59.45945
2022-05-09,77.7027
2022-05-10,60.13513
2022-05-11,82.43243
2022-05-12,69.59459
2022-05-13,68.24324
2022-05-14,59.45945
2022-05-15,56.75675
2022-05-16,79.05405
2022-05-17,81.75675
2022-05-18,75.67567
2022-05-19,66.21621
2022-05-20,67.56756
2022-05-21,58.78378
2022-05-22,54.05405
2022-05-23,88.51351
2022-05-24,70.94594
2022-05-25,54.72972
2022-05-26,60.13513
2022-05-27,58.1081
2022-05-28,59.45945
2022-05-29,52.7027
2022-05-30,70.94594
2022-05-31,76.35135
2022-06-01,62.16216
2022-06-02,74.32432
2022-06-03,77.02702
2022-06-04,60.13513
2022-06-05,56.75675
2022-06-06,74.32432
2022-06-07,100.0
2022-06-08,79.72972
2022-06-09,64.86486
2022-06-10,74.32432
2022-06-11,45.27027
2022-06-12,63.51351
2022-06-13,77.7027
2022-06-14,68.91891
2022-06-15,47.97297
2022-06-16,60.13513
2022-06-17,64.18918
2022-06-18,50.0
2022-06-19,58.78378
2022-06-20,75.67567
2022-06-21,62.83783
2022-06-22,64.18918
2022-06-23,60.13513
2022-06-24,45.27027
2022-06-25,37.83783
2022-06-26,43.91891
2022-06-27,71.62162
2022-06-28,62.16216
2022-06-29,70.94594
2022-06-30,58.78378
2022-07-01,47.97297
2022-07-02,62.83783
2022-07-03,50.67567
2022-07-04,73.64864
2022-07-05,70.94594
2022-07-06,68.24324
2022-07-07,64.18918
2022-07-08,52.7027
2022-07-09,48.64864
2022-07-10,56.08108
2022-07-11,81.75675
2022-07-12,72.29729
2022-07-13,50.67567
2022-07-14,57.43243
2022-07-15,56.75675
2022-07-16,46.62162
2022-07-17,53.37837
2022-07-18,54.72972
2022-07-19,73.64864
2022-07-20,67.56756
2022-07-21,77.02702
2022-07-22,52.02702
2022-07-23,50.67567
2022-07-24,50.0
2022-07-25,56.75675
2022-07-26,68.24324
2022-07-27,52.02702
2022-07-28,52.02702
2022-07-29,56.08108
2022-07-30,41.89189
2022-07-31,45.94594
2022-08-01,64.86486
2022-08-02,68.91891
2022-08-03,56.75675
2022-08-04,59.45945
2022-08-05,58.1081
2022-08-06,59.45945
2022-08-07,52.7027
2022-08-08,64.86486
2022-08-09,60.81081
2022-08-10,68.91891
2022-08-11,79.72972
2022-08-12,65.54054
2022-08-13,44.59459
2022-08-14,50.67567
2022-08-15,60.13513
2022-08-16,69.59459
2022-08-17,75.67567
2022-08-18,69.59459
2022-08-19,62.16216
2022-08-20,62.83783
2022-08-21,77.02702
2022-08-22,77.7027
2022-08-23,67.56756
2022-08-24,68.24324
2022-08-25,70.27027
2022-08-26,60.13513
2022-08-27,45.94594
2022-08-28,52.7027
2022-08-29,76.35135
2022-08-30,73.64864
2022-08-31,47.29729
2022-09-01,65.54054
2022-09-02,62.16216
2022-09-03,45.27027
2022-09-04,45.94594
2022-09-05,47.29729
2022-09-06,54.05405
2022-09-07,47.29729
2022-09-08,29.05405
2022-09-09,24.32432
2022-09-10,41.21621
2022-09-11,50.0
2022-09-12,77.7027
2022-09-13,62.83783
2022-09-14,62.16216
2022-09-15,66.21621
2022-09-16,63.51351
2022-09-17,45.27027
2022-09-18,60.81081
2022-09-19,66.21621
2022-09-20,77.02702
2022-09-21,62.83783
2022-09-22,51.35135
2022-09-23,50.0
2022-09-24,45.94594
2022-09-25,50.0
2022-09-26,56.75675
2022-09-27,69.59459
2022-09-28,64.86486
2022-09-29,58.1081
2022-09-30,52.02702
2022-10-01,34.45945
2022-10-02,42.56756
2022-10-03,48.64864
2022-10-04,60.81081
2022-10-05,58.1081
2022-10-06,53.37837
2022-10-07,49.32432
2022-10-08,33.1081
2022-10-09,45.27027
2022-10-10,56.75675
2022-10-11,71.62162
2022-10-12,53.37837
2022-10-13,66.89189
2022-10-14,68.91891
2022-10-15,44.59459
2022-10-16,59.45945
2022-10-17,73.64864
2022-10-18,64.86486
2022-10-19,54.72972
2022-10-20,68.91891
2022-10-21,64.86486
2022-10-22,51.35135
2022-10-23,69.59459
2022-10-24,72.29729
2022-10-25,65.54054
2022-10-26,59.45945
2022-10-27,60.13513
2022-10-28,58.78378
2022-10-29,44.59459
2022-10-30,32.43243
2022-10-31,62.83783
2022-11-01,52.02702
2022-11-02,53.37837
2022-11-03,46.62162
2022-11-04,50.0
2022-11-05,37.16216
2022-11-06,64.18918
2022-11-07,70.27027
2022-11-08,43.91891
2022-11-09,47.97297
2022-11-10,44.59459
2022-11-11,46.62162
2022-11-12,45.94594
2022-11-13,56.08108
2022-11-14,75.0
2022-11-15,56.08108
2022-11-16,55.4054
2022-11-17,58.1081
2022-11-18,62.16216
2022-11-19,54.72972
2022-11-20,54.72972
2022-11-21,79.72972
2022-11-22,49.32432
2022-11-23,60.13513
2022-11-24,52.02702
2022-11-25,51.35135
2022-11-26,38.51351
2022-11-27,47.97297
2022-11-28,54.72972
2022-11-29,66.21621
2022-11-30,47.97297
2022-12-01,58.1081
2022-12-02,47.97297
2022-12-03,33.1081
2022-12-04,58.1081
2022-12-05,70.94594
2022-12-06,47.97297
2022-12-07,50.0
2022-12-08,56.08108
2022-12-09,50.0
2022-12-10,37.16216
2022-12-11,44.59459
2022-12-12,43.24324
2022-12-13,44.59459
2022-12-14,49.32432
2022-12-15,55.4054
2022-12-16,54.72972
2022-12-17,29.72972
2022-12-18,38.51351
2022-12-19,41.21621
2022-12-20,50.67567
2022-12-21,56.75675
2022-12-22,60.13513
2022-12-23,52.7027
2022-12-24,39.18918
2022-12-25,39.86486
2022-12-26,58.1081
2022-12-27,62.16216
2022-12-28,63.51351
2022-12-29,45.27027
2022-12-30,45.94594
2022-12-31,29.72972
2023-01-01,47.29729
2023-01-02,72.97297
2023-01-03,64.18918
2023-01-04,79.05405
2023-01-05,60.13513
2023-01-06,61.48648
2023-01-07,47.29729
2023-01-08,52.7027
2023-01-09,62.83783
2023-01-10,63.51351
2023-01-11,71.62162
2023-01-12,87.83783
2023-01-13,55.4054
2023-01-14,55.4054
2023-01-15,62.83783
2023-01-16,64.18918
2023-01-17,70.27027
2023-01-18,56.75675
2023-01-19,77.7027
2023-01-20,54.05405
2023-01-21,44.59459
2023-01-22,49.32432
2023-01-23,56.08108
2023-01-24,55.4054
2023-01-25,70.94594
2023-01-26,69.59459
2023-01-27,83.78378
2023-01-28,51.35135
2023-01-29,49.32432
2023-01-30,66.89189
2023-01-31,67.56756
2023-02-01,71.62162
2023-02-02,68.24324
2023-02-03,51.35135
2023-02-04,47.29729
2023-02-05,47.97297
2023-02-06,83.1081
2023-02-07,67.56756
2023-02-08,56.08108
2023-02-09,54.72972
2023-02-10,68.24324
2023-02-11,54.72972
2023-02-12,60.13513
2023-02-13,72.29729
2023-02-14,62.83783
2023-02-15,70.27027
2023-02-16,60.13513
2023-02-17,70.94594
2023-02-18,54.72972
2023-02-19,54.05405
2023-02-20,71.62162
2023-02-21,85.81081
2023-02-22,80.4054
2023-02-23,64.86486
2023-02-24,40.54054
2023-02-25,39.86486
2023-02-26,45.27027
2023-02-27,65.54054
2023-02-28,61.48648
2023-03-01,43.24324
2023-03-02,61.48648
2023-03-03,47.29729
2023-03-04,53.37837
2023-03-05,60.81081
2023-03-06,80.4054
2023-03-07,60.81081
2023-03-08,55.4054
2023-03-09,52.02702
2023-03-10,46.62162
2023-03-11,31.08108
2023-03-12,49.32432
2023-03-13,45.27027
2023-03-14,56.75675
2023-03-15,60.13513
2023-03-16,65.54054
2023-03-17,66.21621
2023-03-18,52.02702
2023-03-19,49.32432
2023-03-20,68.24324
2023-03-21,62.83783
2023-03-22,64.18918
2023-03-23,50.0
2023-03-24,35.81081
2023-03-25,47.97297
2023-03-26,37.16216
2023-03-27,68.91891
2023-03-28,55.4054
2023-03-29,56.75675
2023-03-30,50.0
2023-03-31,82.43243
2023-04-01,53.37837
2023-04-02,60.13513
2023-04-03,68.91891
2023-04-04,54.05405
2023-04-05,58.1081
2023-04-06,67.56756
2023-04-07,58.78378
2023-04-08,52.02702
2023-04-09,36.48648
2023-04-10,64.18918
2023-04-11,57.43243
2023-04-12,55.4054
2023-04-13,72.97297
2023-04-14,68.24324
2023-04-15,61.48648
2023-04-16,60.13513
2023-04-17,73.64864
2023-04-18,59.45945
2023-04-19,75.67567
2023-04-20,70.94594
2023-04-21,68.91891
2023-04-22,45.94594
2023-04-23,69.59459
2023-04-24,67.56756
2023-04-25,75.0
2023-04-26,65.54054
2023-04-27,64.18918
2023-04-28,70.27027
2023-04-29,42.56756
2023-04-30,62.16216
2023-05-01,80.4054
2023-05-02,75.0
2023-05-03,79.72972
2023-05-04,64.86486
2023-05-05,72.29729
2023-05-06,77.7027
2023-05-07,70.27027
2023-05-08,77.02702
2023-05-09,50.67567
2023-05-10,59.45945
2023-05-11,56.75675
2023-05-12,50.0
2023-05-13,44.59459
2023-05-14,47.97297
2023-05-15,56.08108
2023-05-16,60.13513
2023-05-17,62.83783
2023-05-18,56.08108
2023-05-19,69.59459
2023-05-20,57.43243
2023-05-21,64.18918
2023-05-22,67.56756
2023-05-23,50.67567
2023-05-24,43.24324
2023-05-25,40.54054
2023-05-26,52.02702
2023-05-27,35.13513
2023-05-28,47.29729
2023-05-29,51.35135
2023-05-30,64.18918
