date,제넥신주가
2020-08-08,6.26995
2020-08-09,5.42852
2020-08-10,34.97424
2020-08-11,30.23564
2020-08-12,30.47106
2020-08-13,32.28445
2020-08-14,29.66226
2020-08-15,3.03941
2020-08-16,2.66648
2020-08-17,4.94371
2020-08-18,33.40558
2020-08-19,42.0227
2020-08-20,34.98589
2020-08-21,49.34386
2020-08-22,8.04838
2020-08-23,6.34454
2020-08-24,64.93019
2020-08-25,70.07435
2020-08-26,60.59249
2020-08-27,100.0
2020-08-28,71.1139
2020-08-29,10.18343
2020-08-30,9.56343
2020-08-31,70.35638
2020-09-01,58.42948
2020-09-02,59.62986
2020-09-03,50.22026
2020-09-04,41.81525
2020-09-05,6.58462
2020-09-06,7.84094
2020-09-07,48.45581
2020-09-08,41.17194
2020-09-09,39.35622
2020-09-10,40.01351
2020-09-11,33.7016
2020-09-12,4.76889
2020-09-13,4.99731
2020-09-14,33.78784
2020-09-15,35.5989
2020-09-16,33.45686
2020-09-17,29.72985
2020-09-18,35.54996
2020-09-19,4.9507
2020-09-20,4.05566
2020-09-21,31.62249
2020-09-22,32.85551
2020-09-23,33.23543
2020-09-24,34.48476
2020-09-25,30.85565
2020-09-26,4.4822
2020-09-27,3.35174
2020-09-28,30.56429
2020-09-29,24.4505
2020-09-30,2.75505
2020-10-01,2.37046
2020-10-02,2.93219
2020-10-03,2.79467
2020-10-04,2.44271
2020-10-05,25.06351
2020-10-06,27.50856
2020-10-07,23.56478
2020-10-08,22.04974
2020-10-09,3.59415
2020-10-10,3.25851
2020-10-11,3.08136
2020-10-12,25.6672
2020-10-13,25.17073
2020-10-14,21.05447
2020-10-15,25.1381
2020-10-16,26.4457
2020-10-17,3.80626
2020-10-18,2.99046
2020-10-19,24.52742
2020-10-20,23.67433
2020-10-21,22.66042
2020-10-22,22.1756
2020-10-23,23.52516
2020-10-24,3.3564
2020-10-25,2.81565
2020-10-26,25.76509
2020-10-27,24.2617
2020-10-28,22.90981
2020-10-29,24.22674
2020-10-30,21.28289
2020-10-31,2.74805
2020-11-01,2.43339
2020-11-02,20.84469
2020-11-03,20.88898
2020-11-04,24.34095
2020-11-05,23.27576
2020-11-06,21.13605
2020-11-07,2.64317
2020-11-08,2.41708
2020-11-09,23.7629
2020-11-10,31.11903
2020-11-11,39.01825
2020-11-12,42.08796
2020-11-13,31.96279
2020-11-14,5.40055
2020-11-15,4.08129
2020-11-16,29.14248
2020-11-17,29.82542
2020-11-18,29.67391
2020-11-19,45.29753
2020-11-20,40.68013
2020-11-21,4.26543
2020-11-22,3.85054
2020-11-23,32.02573
2020-11-24,29.63895
2020-11-25,40.40509
2020-11-26,34.18175
2020-11-27,30.56662
2020-11-28,3.93212
2020-11-29,3.61979
2020-11-30,35.1001
2020-12-01,38.48914
2020-12-02,37.36801
2020-12-03,47.32536
2020-12-04,55.67909
2020-12-05,8.5635
2020-12-06,7.85259
2020-12-07,50.87056
2020-12-08,52.16418
2020-12-09,46.12964
2020-12-10,46.32543
2020-12-11,42.91541
2020-12-12,8.4353
2020-12-13,7.47034
2020-12-14,64.07011
2020-12-15,51.56982
2020-12-16,46.82423
2020-12-17,39.97855
2020-12-18,35.58725
2020-12-19,5.18145
2020-12-20,4.26543
2020-12-21,35.41477
2020-12-22,35.818
2020-12-23,36.94613
2020-12-24,54.82367
2020-12-25,5.86206
2020-12-26,4.74325
2020-12-27,5.03228
2020-12-28,37.31673
2020-12-29,44.11346
2020-12-30,40.84329
2020-12-31,7.04146
2021-01-01,3.88317
2021-01-02,3.28182
2021-01-03,3.47761
2021-01-04,32.38934
2021-01-05,28.54345
2021-01-06,32.34971
2021-01-07,30.75076
2021-01-08,29.93263
2021-01-09,4.42859
2021-01-10,3.92979
2021-01-11,30.1797
2021-01-12,26.65547
2021-01-13,26.6951
2021-01-14,26.60886
2021-01-15,24.49245
2021-01-16,3.29813
2021-01-17,2.6455
2021-01-18,24.81877
2021-01-19,29.52474
2021-01-20,31.14933
2021-01-21,26.476
2021-01-22,22.89816
2021-01-23,3.42167
2021-01-24,2.61287
2021-01-25,28.4712
2021-01-26,24.42253
2021-01-27,21.798
2021-01-28,19.85408
2021-01-29,21.94485
2021-01-30,2.62918
2021-01-31,2.12805
2021-02-01,25.92825
2021-02-02,25.17073
2021-02-03,20.09183
2021-02-04,19.25273
2021-02-05,19.61867
2021-02-06,2.37046
2021-02-07,1.89031
2021-02-08,18.09663
2021-02-09,16.34617
2021-02-10,14.80782
2021-02-11,2.04181
2021-02-12,1.82271
2021-02-13,1.55233
2021-02-14,1.68985
2021-02-15,27.28946
2021-02-16,33.43589
2021-02-17,20.20837
2021-02-18,66.82749
2021-02-19,36.90884
2021-02-20,4.37731
2021-02-21,5.9413
2021-02-22,27.30345
2021-02-23,22.28515
2021-02-24,24.45283
2021-02-25,24.79779
2021-02-26,19.9986
2021-02-27,3.10467
2021-02-28,2.55926
2021-03-01,2.54294
2021-03-02,33.00468
2021-03-03,24.86073
2021-03-04,19.48115
2021-03-05,18.10362
2021-03-06,2.75971
2021-03-07,1.98121
2021-03-08,18.29941
2021-03-09,21.59056
2021-03-10,18.02204
2021-03-11,18.85649
2021-03-12,19.73521
2021-03-13,2.6758
2021-03-14,2.70377
2021-03-15,24.31764
2021-03-16,24.3223
2021-03-17,18.85182
2021-03-18,21.78635
2021-03-19,17.79129
2021-03-20,2.27256
2021-03-21,1.93692
2021-03-22,17.95678
2021-03-23,19.95431
2021-03-24,16.98016
2021-03-25,15.79376
2021-03-26,18.06866
2021-03-27,2.34948
2021-03-28,2.03948
2021-03-29,16.48369
2021-03-30,14.69128
2021-03-31,13.73097
2021-04-01,16.74708
2021-04-02,15.71218
2021-04-03,2.16768
2021-04-04,1.80873
2021-04-05,15.07586
2021-04-06,14.36729
2021-04-07,16.02685
2021-04-08,22.12665
2021-04-09,23.63238
2021-04-10,2.60121
2021-04-11,2.25858
2021-04-12,26.26855
2021-04-13,46.17858
2021-04-14,36.43801
2021-04-15,29.10052
2021-04-16,26.56457
2021-04-17,4.43558
2021-04-18,4.8598
2021-04-19,46.06204
2021-04-20,34.31694
2021-04-21,35.31221
2021-04-22,30.60858
2021-04-23,43.45383
2021-04-24,7.45868
2021-04-25,5.95762
2021-04-26,34.58266
2021-04-27,63.88597
2021-04-28,43.72887
2021-04-29,39.13246
2021-04-30,33.39626
2021-05-01,3.81558
2021-05-02,3.53355
2021-05-03,30.76474
2021-05-04,31.07941
2021-05-05,4.79686
2021-05-06,29.05857
2021-05-07,29.27068
2021-05-08,3.34242
2021-05-09,3.69671
2021-05-10,32.0234
2021-05-11,26.00517
2021-05-12,24.07757
2021-05-13,25.0099
2021-05-14,23.86779
2021-05-15,3.40069
2021-05-16,4.74325
2021-05-17,33.27506
2021-05-18,60.53655
2021-05-19,9.02734
2021-05-20,48.28799
2021-05-21,46.8219
2021-05-22,6.28161
2021-05-23,5.47514
2021-05-24,37.60809
2021-05-25,31.97678
2021-05-26,26.77435
2021-05-27,27.53187
2021-05-28,26.86059
2021-05-29,3.75731
2021-05-30,3.46129
2021-05-31,30.62955
2021-06-01,24.51809
2021-06-02,31.13535
2021-06-03,29.54571
2021-06-04,24.69524
2021-06-05,4.07663
2021-06-06,3.17227
2021-06-07,26.58089
2021-06-08,28.61338
2021-06-09,50.78432
2021-06-10,34.77146
2021-06-11,28.68097
2021-06-12,4.17453
2021-06-13,3.69204
2021-06-14,30.09113
2021-06-15,25.5996
2021-06-16,22.84921
2021-06-17,20.63258
2021-06-18,22.67673
2021-06-19,3.49858
2021-06-20,2.96016
2021-06-21,24.80013
2021-06-22,20.59296
2021-06-23,26.08675
2021-06-24,22.83989
2021-06-25,32.82754
2021-06-26,5.90867
2021-06-27,4.44257
2021-06-28,27.47826
2021-06-29,22.61613
2021-06-30,27.23119
2021-07-01,24.34794
2021-07-02,21.90289
2021-07-03,4.20483
2021-07-04,4.51949
2021-07-05,35.39612
2021-07-06,26.16367
2021-07-07,41.99473
2021-07-08,30.79738
2021-07-09,27.39435
2021-07-10,3.49625
2021-07-11,2.84362
2021-07-12,28.52714
2021-07-13,24.19877
2021-07-14,23.01237
2021-07-15,22.08237
2021-07-16,21.2689
2021-07-17,2.37279
2021-07-18,1.92527
2021-07-19,20.29927
2021-07-20,20.37619
2021-07-21,18.13159
2021-07-22,18.90776
2021-07-23,19.99627
2021-07-24,2.38911
2021-07-25,2.13504
2021-07-26,18.82385
2021-07-27,18.42295
2021-07-28,17.98708
2021-07-29,18.6234
2021-07-30,15.93361
2021-07-31,1.87399
2021-08-01,1.44512
2021-08-02,17.26685
2021-08-03,16.34151
2021-08-04,20.10582
2021-08-05,22.05673
2021-08-06,22.17327
2021-08-07,2.93918
2021-08-08,2.52662
2021-08-09,28.01202
2021-08-10,29.67391
2021-08-11,35.86928
2021-08-12,30.3988
2021-08-13,24.0426
2021-08-14,2.80166
2021-08-15,3.20024
2021-08-16,3.95543
2021-08-17,37.85982
2021-08-18,30.07481
2021-08-19,27.62743
2021-08-20,25.09847
2021-08-21,3.29114
2021-08-22,2.59189
2021-08-23,25.32223
2021-08-24,25.78141
2021-08-25,22.44365
2021-08-26,21.03815
2021-08-27,20.63725
2021-08-28,2.35414
2021-08-29,2.05113
2021-08-30,40.97848
2021-08-31,33.96499
2021-09-01,28.25676
2021-09-02,24.12185
2021-09-03,23.92373
2021-09-04,2.68512
2021-09-05,2.41941
2021-09-06,23.1429
2021-09-07,20.15942
2021-09-08,19.16882
2021-09-09,19.72589
2021-09-10,17.92648
2021-09-11,2.13271
2021-09-12,1.7085
2021-09-13,18.96137
2021-09-14,19.79115
2021-09-15,17.97543
2021-09-16,16.08046
2021-09-17,15.92662
2021-09-18,1.97888
2021-09-19,1.33324
2021-09-20,1.06519
2021-09-21,1.20737
2021-09-22,1.40083
2021-09-23,17.46964
2021-09-24,15.36489
2021-09-25,1.61294
2021-09-26,1.35654
2021-09-27,14.65864
2021-09-28,13.55616
2021-09-29,14.76819
2021-09-30,16.58625
2021-10-01,14.27406
2021-10-02,1.81572
2021-10-03,1.18173
2021-10-04,2.33783
2021-10-05,16.29023
2021-10-06,17.30415
2021-10-07,16.94753
2021-10-08,14.99895
2021-10-09,1.27496
2021-10-10,0.9603
2021-10-11,1.7691
2021-10-12,15.11782
2021-10-13,15.35556
2021-10-14,17.81926
2021-10-15,15.00827
2021-10-16,1.77143
2021-10-17,1.40316
2021-10-18,13.69601
2021-10-19,15.65391
2021-10-20,13.54916
2021-10-21,12.88954
2021-10-22,13.01074
2021-10-23,1.48241
2021-10-24,1.30993
2021-10-25,12.31615
2021-10-26,18.77957
2021-10-27,14.09691
2021-10-28,13.37901
2021-10-29,12.12036
2021-10-30,1.30293
2021-10-31,0.91835
2021-11-01,14.46518
2021-11-02,16.35549
2021-11-03,14.98496
2021-11-04,15.3882
2021-11-05,12.84758
2021-11-06,1.72715
2021-11-07,1.35654
2021-11-08,15.7285
2021-11-09,13.4536
2021-11-10,13.41164
2021-11-11,13.90578
2021-11-12,14.08759
2021-11-13,1.88797
2021-11-14,1.41248
2021-11-15,15.08053
2021-11-16,13.15758
2021-11-17,12.64014
2021-11-18,13.08766
2021-11-19,12.77066
2021-11-20,1.557
2021-11-21,1.28196
2021-11-22,13.81488
2021-11-23,11.33021
2021-11-24,15.28331
2021-11-25,12.9245
2021-11-26,12.76367
2021-11-27,2.42873
2021-11-28,1.84835
2021-11-29,15.12714
2021-11-30,15.37887
2021-12-01,14.323
2021-12-02,14.56075
2021-12-03,14.19248
2021-12-04,1.69452
2021-12-05,1.48474
2021-12-06,12.88954
2021-12-07,14.5421
2021-12-08,16.89159
2021-12-09,17.23655
2021-12-10,14.3906
2021-12-11,1.62226
2021-12-12,1.33324
2021-12-13,13.14127
2021-12-14,22.34109
2021-12-15,16.66083
2021-12-16,16.07113
2021-12-17,13.46059
2021-12-18,1.90429
2021-12-19,1.40083
2021-12-20,13.25315
2021-12-21,12.78698
2021-12-22,12.87555
2021-12-23,13.49789
2021-12-24,12.35111
2021-12-25,1.28895
2021-12-26,1.34489
2021-12-27,13.30443
2021-12-28,13.77059
2021-12-29,12.26254
2021-12-30,11.01554
2021-12-31,2.88557
2022-01-01,0.91135
2022-01-02,0.93466
2022-01-03,12.23923
2022-01-04,11.33021
2022-01-05,10.35125
2022-01-06,11.21832
2022-01-07,11.50036
2022-01-08,1.37286
2022-01-09,1.08617
2022-01-10,10.76381
2022-01-11,10.96659
2022-01-12,12.4863
2022-01-13,10.4305
2022-01-14,8.90846
2022-01-15,1.13278
2022-01-16,1.00226
2022-01-17,8.95974
2022-01-18,10.10185
2022-01-19,9.95967
2022-01-20,12.95946
2022-01-21,10.33494
2022-01-22,1.23534
2022-01-23,0.96962
2022-01-24,9.30704
2022-01-25,10.08088
2022-01-26,9.86877
2022-01-27,10.86637
2022-01-28,12.48397
2022-01-29,1.35188
2022-01-30,1.04421
2022-01-31,0.85308
2022-02-01,0.8694
2022-02-02,1.23301
2022-02-03,12.53525
2022-02-04,10.43516
2022-02-05,1.34955
2022-02-06,0.90902
2022-02-07,9.07162
2022-02-08,9.39794
2022-02-09,9.70561
2022-02-10,9.38862
2022-02-11,8.55184
2022-02-12,1.17707
2022-02-13,0.92301
2022-02-14,8.78726
2022-02-15,8.13229
2022-02-16,11.35351
2022-02-17,10.72186
2022-02-18,9.39328
2022-02-19,1.27963
2022-02-20,0.87406
2022-02-21,9.08794
2022-02-22,7.62883
2022-02-23,9.21613
2022-02-24,8.60778
2022-02-25,9.4329
2022-02-26,1.26098
2022-02-27,0.65729
2022-02-28,8.52621
2022-03-01,1.46143
2022-03-02,8.91546
2022-03-03,10.36757
2022-03-04,8.45162
2022-03-05,1.00459
2022-03-06,0.74353
2022-03-07,8.08101
2022-03-08,9.01568
2022-03-09,1.15143
2022-03-10,10.78712
2022-03-11,10.5284
2022-03-12,2.0861
2022-03-13,1.55233
2022-03-14,14.37195
2022-03-15,12.22292
2022-03-16,11.35351
2022-03-17,12.88254
2022-03-18,11.01554
2022-03-19,1.45677
2022-03-20,0.99993
2022-03-21,9.30237
2022-03-22,8.95741
2022-03-23,9.2511
2022-03-24,8.60778
2022-03-25,8.57049
2022-03-26,0.92301
2022-03-27,0.60601
2022-03-28,9.10892
2022-03-29,9.31636
2022-03-30,12.24622
2022-03-31,9.98065
2022-04-01,8.21154
2022-04-02,1.11414
2022-04-03,0.72022
2022-04-04,10.97592
2022-04-05,8.73365
2022-04-06,7.74304
2022-04-07,7.61485
2022-04-08,7.60086
2022-04-09,0.97662
2022-04-10,0.66428
2022-04-11,7.74537
2022-04-12,7.26289
2022-04-13,8.28846
2022-04-14,7.42139
2022-04-15,7.0671
2022-04-16,0.92534
2022-04-17,0.71556
2022-04-18,7.86891
2022-04-19,8.74764
2022-04-20,7.35146
2022-04-21,7.69176
2022-04-22,7.04845
2022-04-23,0.94165
2022-04-24,0.78782
2022-04-25,8.31643
2022-04-26,8.46327
2022-04-27,7.18131
2022-04-28,7.59387
2022-04-29,11.46073
2022-04-30,1.53602
2022-05-01,0.90902
2022-05-02,7.70575
2022-05-03,7.98079
2022-05-04,6.92259
2022-05-05,1.09782
2022-05-06,6.3189
2022-05-07,0.8018
2022-05-08,0.60601
2022-05-09,7.47733
2022-05-10,7.5962
2022-05-11,7.54725
2022-05-12,7.71274
2022-05-13,8.04838
2022-05-14,0.9906
2022-05-15,0.7109
2022-05-16,7.91319
2022-05-17,7.58921
2022-05-18,7.91319
2022-05-19,7.5659
2022-05-20,10.75216
2022-05-21,1.4288
2022-05-22,1.04421
2022-05-23,8.68703
2022-05-24,7.32815
2022-05-25,8.62177
2022-05-26,7.83861
2022-05-27,7.23492
2022-05-28,0.94398
2022-05-29,0.70158
2022-05-30,8.79425
2022-05-31,8.0041
2022-06-01,1.19572
2022-06-02,6.53334
2022-06-03,7.82695
2022-06-04,0.93
2022-06-05,0.66428
2022-06-06,0.85075
2022-06-07,6.15108
2022-06-08,7.08342
2022-06-09,6.17905
2022-06-10,5.45183
2022-06-11,0.72256
2022-06-12,0.45684
2022-06-13,6.02988
2022-06-14,6.22334
2022-06-15,6.26296
2022-06-16,6.38183
2022-06-17,5.89935
2022-06-18,0.67361
2022-06-19,0.47782
2022-06-20,5.80145
2022-06-21,5.62198
2022-06-22,6.07416
2022-06-23,6.00424
2022-06-24,7.15567
2022-06-25,0.78083
2022-06-26,0.56872
2022-06-27,6.73379
2022-06-28,6.09048
2022-06-29,5.4122
2022-06-30,5.6383
2022-07-01,5.18145
2022-07-02,0.61534
2022-07-03,0.47082
2022-07-04,5.45416
2022-07-05,7.38876
2022-07-06,7.63116
2022-07-07,7.61718
2022-07-08,6.94823
2022-07-09,0.63165
2022-07-10,0.60135
2022-07-11,7.50297
2022-07-12,6.39116
2022-07-13,8.48891
2022-07-14,7.9365
2022-07-15,7.55425
2022-07-16,0.8321
2022-07-17,0.5524
2022-07-18,7.60086
2022-07-19,7.02048
2022-07-20,6.93657
2022-07-21,6.52168
2022-07-22,6.06018
2022-07-23,0.56406
2022-07-24,0.40556
2022-07-25,5.80845
2022-07-26,5.17679
2022-07-27,5.24905
2022-07-28,5.71754
2022-07-29,5.62198
2022-07-30,0.54075
2022-07-31,0.33797
2022-08-01,5.43551
2022-08-02,4.90408
2022-08-03,5.27702
2022-08-04,6.21168
2022-08-05,8.49124
2022-08-06,0.86241
2022-08-07,0.73654
2022-08-08,7.2186
2022-08-09,6.64522
2022-08-10,5.82476
2022-08-11,7.04612
2022-08-12,6.45875
2022-08-13,0.73654
2022-08-14,0.5524
2022-08-15,0.62466
2022-08-16,6.94357
2022-08-17,6.35386
2022-08-18,5.6383
2022-08-19,5.0113
2022-08-20,0.54075
2022-08-21,0.51511
2022-08-22,5.15581
2022-08-23,4.91574
2022-08-24,5.43085
2022-08-25,6.85033
2022-08-26,5.86439
2022-08-27,0.63398
2022-08-28,0.4615
2022-08-29,4.83649
2022-08-30,5.77115
2022-08-31,5.59168
2022-09-01,5.08356
2022-09-02,5.40055
2022-09-03,0.52443
2022-09-04,0.61067
2022-09-05,5.25837
2022-09-06,4.87378
2022-09-07,5.09987
2022-09-08,5.2304
2022-09-09,0.58037
2022-09-10,0.5291
2022-09-11,0.66662
2022-09-12,0.54308
2022-09-13,6.92958
2022-09-14,5.59168
2022-09-15,4.80852
2022-09-16,4.61506
2022-09-17,0.59203
2022-09-18,0.39624
2022-09-19,4.46122
2022-09-20,5.18145
2022-09-21,4.61273
2022-09-22,4.43791
2022-09-23,4.54513
2022-09-24,0.67128
2022-09-25,0.53842
2022-09-26,5.8807
2022-09-27,9.12756
2022-09-28,7.54958
2022-09-29,6.48905
2022-09-30,6.05085
2022-10-01,0.74819
2022-10-02,0.62233
2022-10-03,0.8088
2022-10-04,5.92732
2022-10-05,5.23506
2022-10-06,5.58935
2022-10-07,5.0719
2022-10-08,0.75053
2022-10-09,0.37526
2022-10-10,0.64797
2022-10-11,4.41694
2022-10-12,4.9204
2022-10-13,5.11153
2022-10-14,5.90634
2022-10-15,0.76451
2022-10-16,0.44052
2022-10-17,5.16747
2022-10-18,6.52635
2022-10-19,5.89003
2022-10-20,4.7013
2022-10-21,4.24445
2022-10-22,0.5524
2022-10-23,0.35894
2022-10-24,5.03927
2022-10-25,4.74092
2022-10-26,4.46122
2022-10-27,5.01596
2022-10-28,4.04866
2022-10-29,0.50579
2022-10-30,0.3706
2022-10-31,4.56611
2022-11-01,4.72694
2022-11-02,4.68032
2022-11-03,4.22814
2022-11-04,3.92047
2022-11-05,0.46849
2022-11-06,0.36361
2022-11-07,4.52648
2022-11-08,5.1325
2022-11-09,5.34927
2022-11-10,4.02769
2022-11-11,7.15567
2022-11-12,0.86707
2022-11-13,0.5897
2022-11-14,6.09747
2022-11-15,7.40507
2022-11-16,6.45642
2022-11-17,5.12784
2022-11-18,4.96701
2022-11-19,0.43819
2022-11-20,0.37759
2022-11-21,4.02302
2022-11-22,4.63837
2022-11-23,4.92972
2022-11-24,4.97634
2022-11-25,4.52415
2022-11-26,0.68293
2022-11-27,0.52443
2022-11-28,4.03468
2022-11-29,4.24212
2022-11-30,4.19084
2022-12-01,4.98333
2022-12-02,3.76896
2022-12-03,0.47782
2022-12-04,0.36594
2022-12-05,4.87145
2022-12-06,4.00205
2022-12-07,3.71768
2022-12-08,4.17453
2022-12-09,4.3913
2022-12-10,0.53609
2022-12-11,0.47316
2022-12-12,4.18385
2022-12-13,4.22581
2022-12-14,5.37025
2022-12-15,5.69424
2022-12-16,4.89942
2022-12-17,0.59902
2022-12-18,0.49413
2022-12-19,4.18152
2022-12-20,4.29107
2022-12-21,4.28408
2022-12-22,4.38897
2022-12-23,3.8622
2022-12-24,0.46383
2022-12-25,0.33097
2022-12-26,5.17446
2022-12-27,5.73153
2022-12-28,5.61266
2022-12-29,5.16513
2022-12-30,1.7994
2022-12-31,0.39624
2023-01-01,0.38925
2023-01-02,5.27702
2023-01-03,5.05792
2023-01-04,5.2607
2023-01-05,5.45183
2023-01-06,5.52408
2023-01-07,0.64331
2023-01-08,0.42188
2023-01-09,5.6383
2023-01-10,4.88543
2023-01-11,7.3468
2023-01-12,14.65165
2023-01-13,8.9341
2023-01-14,1.03955
2023-01-15,0.78782
2023-01-16,6.2583
2023-01-17,5.66627
2023-01-18,5.17679
2023-01-19,5.21874
2023-01-20,4.78055
2023-01-21,0.58037
2023-01-22,0.47082
2023-01-23,0.55007
2023-01-24,0.61067
2023-01-25,6.04153
2023-01-26,5.99258
2023-01-27,5.9786
2023-01-28,0.78083
2023-01-29,0.57804
2023-01-30,5.39356
2023-01-31,6.02055
2023-02-01,7.58688
2023-02-02,8.29312
2023-02-03,8.72666
2023-02-04,0.86474
2023-02-05,0.61067
2023-02-06,5.74784
2023-02-07,7.61951
2023-02-08,6.84334
2023-02-09,6.02055
2023-02-10,5.20709
2023-02-11,0.62932
2023-02-12,0.46849
2023-02-13,4.93671
2023-02-14,5.28168
2023-02-15,4.39363
2023-02-16,5.85739
2023-02-17,4.21648
2023-02-18,0.46849
2023-02-19,0.41955
2023-02-20,6.04386
2023-02-21,5.37724
2023-02-22,4.26543
2023-02-23,4.8598
2023-02-24,4.56844
2023-02-25,0.50113
2023-02-26,0.38225
2023-02-27,4.11626
2023-02-28,4.89243
2023-03-01,0.66662
2023-03-02,4.38897
2023-03-03,4.44257
2023-03-04,0.47782
2023-03-05,0.48947
2023-03-06,5.09055
2023-03-07,4.42859
2023-03-08,4.20017
2023-03-09,4.54746
2023-03-10,3.65475
2023-03-11,0.54308
2023-03-12,0.36827
2023-03-13,4.29573
2023-03-14,4.20017
2023-03-15,4.46355
2023-03-16,3.77595
2023-03-17,4.57077
2023-03-18,0.5291
2023-03-19,0.33797
2023-03-20,4.361
2023-03-21,4.1722
2023-03-22,4.28641
2023-03-23,3.58016
2023-03-24,3.75265
2023-03-25,0.61067
2023-03-26,0.41022
2023-03-27,3.94378
2023-03-28,3.77829
2023-03-29,3.98107
2023-03-30,4.86679
2023-03-31,3.90648
2023-04-01,0.50812
2023-04-02,0.40556
2023-04-03,4.75957
2023-04-04,4.94371
2023-04-05,7.01815
2023-04-06,5.51942
2023-04-07,4.54047
2023-04-08,0.59436
2023-04-09,0.48481
2023-04-10,4.62205
2023-04-11,4.77822
2023-04-12,8.81756
2023-04-13,7.54958
2023-04-14,8.99004
2023-04-15,1.18639
2023-04-16,0.92068
2023-04-17,6.43777
2023-04-18,5.30965
2023-04-19,4.70829
2023-04-20,4.19317
2023-04-21,4.20483
2023-04-22,0.59203
2023-04-23,0.36827
2023-04-24,3.83189
2023-04-25,3.8925
2023-04-26,4.14423
2023-04-27,3.92979
2023-04-28,3.90648
2023-04-29,0.48015
2023-04-30,0.39158
2023-05-01,0.91601
2023-05-02,4.17453
2023-05-03,3.34475
2023-05-04,4.22581
2023-05-05,0.63864
2023-05-06,0.40556
2023-05-07,0.36361
2023-05-08,4.27009
2023-05-09,3.74565
2023-05-10,3.64543
2023-05-11,3.56385
2023-05-12,2.80633
2023-05-13,0.30767
2023-05-14,0.27736
2023-05-15,3.39137
2023-05-16,3.47761
2023-05-17,3.67806
2023-05-18,3.48693
2023-05-19,3.77595
2023-05-20,0.41722
2023-05-21,0.31699
2023-05-22,4.06032
2023-05-23,4.54979
2023-05-24,4.43791
2023-05-25,4.11859
2023-05-26,3.85986
2023-05-27,0.49646
2023-05-28,0.31932
