date,투자
2021-03-31,63.78876
2021-04-01,63.03436
2021-04-02,67.39312
2021-04-03,56.58005
2021-04-04,58.6756
2021-04-05,66.47108
2021-04-06,69.82397
2021-04-07,67.05783
2021-04-08,62.11232
2021-04-09,61.02263
2021-04-10,44.50963
2021-04-11,55.23889
2021-04-12,68.0637
2021-04-13,63.11818
2021-04-14,65.38139
2021-04-15,66.47108
2021-04-16,59.51383
2021-04-17,49.37133
2021-04-18,52.05364
2021-04-19,64.62699
2021-04-20,68.90192
2021-04-21,68.8181
2021-04-22,64.2917
2021-04-23,67.72841
2021-04-24,51.80217
2021-04-25,51.21542
2021-04-26,66.5549
2021-04-27,67.14165
2021-04-28,62.53143
2021-04-29,56.32858
2021-04-30,51.886
2021-05-01,41.7435
2021-05-02,43.08466
2021-05-03,54.40067
2021-05-04,51.21542
2021-05-05,52.47275
2021-05-06,55.40653
2021-05-07,52.30511
2021-05-08,43.08466
2021-05-09,49.03604
2021-05-10,62.19614
2021-05-11,60.10058
2021-05-12,59.76529
2021-05-13,54.9036
2021-05-14,53.31098
2021-05-15,42.74937
2021-05-16,49.53897
2021-05-17,62.44761
2021-05-18,58.50796
2021-05-19,51.04777
2021-05-20,65.63285
2021-05-21,55.82564
2021-05-22,43.67141
2021-05-23,50.46102
2021-05-24,62.95054
2021-05-25,62.53143
2021-05-26,60.10058
2021-05-27,55.40653
2021-05-28,54.73595
2021-05-29,44.0067
2021-05-30,42.4979
2021-05-31,52.89186
2021-06-01,54.40067
2021-06-02,52.97569
2021-06-03,56.91533
2021-06-04,48.44928
2021-06-05,35.62447
2021-06-06,43.16848
2021-06-07,50.12573
2021-06-08,55.74182
2021-06-09,53.73009
2021-06-10,52.55658
2021-06-11,47.52724
2021-06-12,40.73763
2021-06-13,44.50963
2021-06-14,57.50209
2021-06-15,51.55071
2021-06-16,48.44928
2021-06-17,49.37133
2021-06-18,42.4979
2021-06-19,32.69069
2021-06-20,33.27745
2021-06-21,50.62866
2021-06-22,50.46102
2021-06-23,55.23889
2021-06-24,48.78457
2021-06-25,45.09639
2021-06-26,36.71416
2021-06-27,36.63034
2021-06-28,51.21542
2021-06-29,47.19195
2021-06-30,50.20955
2021-07-01,40.65381
2021-07-02,40.2347
2021-07-03,32.77451
2021-07-04,37.63621
2021-07-05,46.68901
2021-07-06,45.85079
2021-07-07,45.18021
2021-07-08,45.34786
2021-07-09,41.15674
2021-07-10,32.18776
2021-07-11,34.36714
2021-07-12,43.75523
2021-07-13,50.12573
2021-07-14,46.10226
2021-07-15,51.29924
2021-07-16,41.99497
2021-07-17,30.93042
2021-07-18,32.10393
2021-07-19,44.34199
2021-07-20,44.92875
2021-07-21,45.5155
2021-07-22,42.33025
2021-07-23,37.38474
2021-07-24,30.0922
2021-07-25,31.51718
2021-07-26,42.58172
2021-07-27,44.09052
2021-07-28,45.09639
2021-07-29,45.26404
2021-07-30,39.89941
2021-07-31,32.02011
2021-08-01,34.78625
2021-08-02,41.99497
2021-08-03,39.73176
2021-08-04,46.52137
2021-08-05,43.67141
2021-08-06,40.9891
2021-08-07,38.89354
2021-08-08,45.01257
2021-08-09,52.47275
2021-08-10,51.55071
2021-08-11,51.1316
2021-08-12,45.93461
2021-08-13,43.92288
2021-08-14,37.13327
2021-08-15,35.70829
2021-08-16,41.57585
2021-08-17,52.6404
2021-08-18,47.7787
2021-08-19,55.658
2021-08-20,46.94048
2021-08-21,36.21123
2021-08-22,39.22883
2021-08-23,51.55071
2021-08-24,54.56831
2021-08-25,54.65213
2021-08-26,56.16093
2021-08-27,53.98155
2021-08-28,43.33612
2021-08-29,46.60519
2021-08-30,51.38306
2021-08-31,52.6404
2021-09-01,50.20955
2021-09-02,53.73009
2021-09-03,50.04191
2021-09-04,37.38474
2021-09-05,42.74937
2021-09-06,51.71835
2021-09-07,51.96982
2021-09-08,54.65213
2021-09-09,48.78457
2021-09-10,50.62866
2021-09-11,35.54065
2021-09-12,40.48616
2021-09-13,52.30511
2021-09-14,50.54484
2021-09-15,52.30511
2021-09-16,48.70075
2021-09-17,43.41994
2021-09-18,34.70243
2021-09-19,31.01424
2021-09-20,32.10393
2021-09-21,35.28918
2021-09-22,47.86253
2021-09-23,56.58005
2021-09-24,52.38893
2021-09-25,47.0243
2021-09-26,45.26404
2021-09-27,58.34031
2021-09-28,57.33445
2021-09-29,51.80217
2021-09-30,51.80217
2021-10-01,44.7611
2021-10-02,36.29505
2021-10-03,39.06119
2021-10-04,43.50377
2021-10-05,54.40067
2021-10-06,55.15507
2021-10-07,51.1316
2021-10-08,43.83906
2021-10-09,38.64207
2021-10-10,38.64207
2021-10-11,46.2699
2021-10-12,59.01089
2021-10-13,53.81391
2021-10-14,54.56831
2021-10-15,49.20368
2021-10-16,39.31265
2021-10-17,40.90528
2021-10-18,50.46102
2021-10-19,51.63453
2021-10-20,52.97569
2021-10-21,51.55071
2021-10-22,47.94635
2021-10-23,32.10393
2021-10-24,46.77284
2021-10-25,57.25062
2021-10-26,51.80217
2021-10-27,50.54484
2021-10-28,57.08298
2021-10-29,48.5331
2021-10-30,36.96563
2021-10-31,40.2347
2021-11-01,49.62279
2021-11-02,59.09471
2021-11-03,59.68147
2021-11-04,52.89186
2021-11-05,44.84492
2021-11-06,37.72003
2021-11-07,37.80385
2021-11-08,48.78457
2021-11-09,52.97569
2021-11-10,49.95808
2021-11-11,48.78457
2021-11-12,41.99497
2021-11-13,33.1098
2021-11-14,42.07879
2021-11-15,49.53897
2021-11-16,56.24476
2021-11-17,52.05364
2021-11-18,49.62279
2021-11-19,45.59932
2021-11-20,37.30092
2021-11-21,43.2523
2021-11-22,52.30511
2021-11-23,48.86839
2021-11-24,44.34199
2021-11-25,50.04191
2021-11-26,42.66554
2021-11-27,34.53478
2021-11-28,39.06119
2021-11-29,48.44928
2021-11-30,55.15507
2021-12-01,45.18021
2021-12-02,44.59346
2021-12-03,38.7259
2021-12-04,32.43922
2021-12-05,37.72003
2021-12-06,49.03604
2021-12-07,48.61693
2021-12-08,49.03604
2021-12-09,46.85666
2021-12-10,50.46102
2021-12-11,37.04945
2021-12-12,41.07292
2021-12-13,46.60519
2021-12-14,50.54484
2021-12-15,46.2699
2021-12-16,44.17435
2021-12-17,40.48616
2021-12-18,30.25984
2021-12-19,38.39061
2021-12-20,51.04777
2021-12-21,50.54484
2021-12-22,47.10813
2021-12-23,54.40067
2021-12-24,38.30678
2021-12-25,30.8466
2021-12-26,38.22296
2021-12-27,44.09052
2021-12-28,47.19195
2021-12-29,51.38306
2021-12-30,46.10226
2021-12-31,39.64794
2022-01-01,38.05532
2022-01-02,50.20955
2022-01-03,52.89186
2022-01-04,52.38893
2022-01-05,55.23889
2022-01-06,52.13746
2022-01-07,54.06538
2022-01-08,41.49203
2022-01-09,58.17267
2022-01-10,62.02849
2022-01-11,56.74769
2022-01-12,51.80217
2022-01-13,53.31098
2022-01-14,49.95808
2022-01-15,41.7435
2022-01-16,57.25062
2022-01-17,59.09471
2022-01-18,56.32858
2022-01-19,55.658
2022-01-20,53.22715
2022-01-21,52.13746
2022-01-22,41.57585
2022-01-23,51.04777
2022-01-24,59.93294
2022-01-25,59.01089
2022-01-26,47.69488
2022-01-27,51.63453
2022-01-28,42.91701
2022-01-29,34.45096
2022-01-30,35.28918
2022-01-31,38.39061
2022-02-01,64.79463
2022-02-02,60.26823
2022-02-03,58.08885
2022-02-04,55.82564
2022-02-05,43.92288
2022-02-06,50.62866
2022-02-07,56.32858
2022-02-08,53.3948
2022-02-09,55.82564
2022-02-10,55.90947
2022-02-11,45.59932
2022-02-12,40.06705
2022-02-13,43.67141
2022-02-14,45.85079
2022-02-15,52.38893
2022-02-16,52.97569
2022-02-17,46.01844
2022-02-18,44.92875
2022-02-19,38.55825
2022-02-20,46.94048
2022-02-21,52.22129
2022-02-22,54.48449
2022-02-23,52.38893
2022-02-24,55.15507
2022-02-25,44.17435
2022-02-26,33.44509
2022-02-27,39.39647
2022-02-28,40.06705
2022-03-01,44.0067
2022-03-02,46.85666
2022-03-03,47.35959
2022-03-04,44.92875
2022-03-05,36.29505
2022-03-06,41.7435
2022-03-07,46.2699
2022-03-08,46.35373
2022-03-09,34.19949
2022-03-10,43.75523
2022-03-11,46.52137
2022-03-12,39.56412
2022-03-13,45.76697
2022-03-14,49.20368
2022-03-15,53.3948
2022-03-16,49.87426
2022-03-17,52.13746
2022-03-18,49.87426
2022-03-19,43.83906
2022-03-20,41.40821
2022-03-21,55.82564
2022-03-22,48.95222
2022-03-23,51.96982
2022-03-24,46.35373
2022-03-25,47.44341
2022-03-26,42.16261
2022-03-27,41.49203
2022-03-28,48.03017
2022-03-29,49.95808
2022-03-30,48.70075
2022-03-31,46.60519
2022-04-01,40.15088
2022-04-02,37.63621
2022-04-03,40.73763
2022-04-04,53.05951
2022-04-05,46.35373
2022-04-06,50.96395
2022-04-07,44.34199
2022-04-08,46.68901
2022-04-09,33.1098
2022-04-10,40.40234
2022-04-11,44.92875
2022-04-12,52.72422
2022-04-13,49.87426
2022-04-14,50.54484
2022-04-15,46.43755
2022-04-16,32.94216
2022-04-17,43.50377
2022-04-18,48.95222
2022-04-19,50.79631
2022-04-20,37.46856
2022-04-21,29.67309
2022-04-22,33.52891
2022-04-23,37.55238
2022-04-24,41.15674
2022-04-25,31.01424
2022-04-26,39.31265
2022-04-27,33.69656
2022-04-28,34.45096
2022-04-29,27.99664
2022-04-30,32.3554
2022-05-01,36.1274
2022-05-02,29.00251
2022-05-03,35.03772
2022-05-04,25.31433
2022-05-05,33.69656
2022-05-06,23.55406
2022-05-07,32.85834
2022-05-08,35.62447
2022-05-09,32.43922
2022-05-10,34.36714
2022-05-11,31.43336
2022-05-12,31.76865
2022-05-13,32.3554
2022-05-14,37.21709
2022-05-15,36.54652
2022-05-16,33.94803
2022-05-17,40.73763
2022-05-18,29.42162
2022-05-19,34.6186
2022-05-20,33.36127
2022-05-21,33.44509
2022-05-22,44.09052
2022-05-23,50.12573
2022-05-24,55.90947
2022-05-25,37.88767
2022-05-26,39.14501
2022-05-27,34.53478
2022-05-28,32.43922
2022-05-29,35.28918
2022-05-30,30.17602
2022-05-31,38.7259
2022-06-01,42.24643
2022-06-02,33.69656
2022-06-03,27.0746
2022-06-04,27.66135
2022-06-05,34.28331
2022-06-06,37.30092
2022-06-07,35.79212
2022-06-08,31.85247
2022-06-09,32.10393
2022-06-10,29.08633
2022-06-11,33.52891
2022-06-12,46.10226
2022-06-13,38.30678
2022-06-14,49.37133
2022-06-15,32.10393
2022-06-16,31.85247
2022-06-17,28.5834
2022-06-18,31.26571
2022-06-19,37.21709
2022-06-20,34.95389
2022-06-21,32.43922
2022-06-22,30.8466
2022-06-23,27.15842
2022-06-24,24.89522
2022-06-25,26.82313
2022-06-26,33.02598
2022-06-27,29.17015
2022-06-28,31.18189
2022-06-29,30.93042
2022-06-30,29.17015
2022-07-01,24.39228
2022-07-02,36.46269
2022-07-03,31.601
2022-07-04,28.33193
2022-07-05,30.59513
2022-07-06,28.33193
2022-07-07,25.81726
2022-07-08,23.47024
2022-07-09,29.25398
2022-07-10,30.0922
2022-07-11,26.06873
2022-07-12,41.32439
2022-07-13,29.08633
2022-07-14,26.90695
2022-07-15,29.25398
2022-07-16,29.84073
2022-07-17,31.26571
2022-07-18,28.16429
2022-07-19,32.77451
2022-07-20,24.14082
2022-07-21,24.89522
2022-07-22,23.55406
2022-07-23,23.97317
2022-07-24,29.42162
2022-07-25,41.49203
2022-07-26,32.60687
2022-07-27,25.14668
2022-07-28,23.38642
2022-07-29,24.72757
2022-07-30,26.3202
2022-07-31,30.59513
2022-08-01,24.89522
2022-08-02,31.51718
2022-08-03,21.87761
2022-08-04,22.71584
2022-08-05,25.06286
2022-08-06,29.17015
2022-08-07,28.5834
2022-08-08,27.0746
2022-08-09,32.18776
2022-08-10,25.64962
2022-08-11,24.14082
2022-08-12,21.29086
2022-08-13,26.3202
2022-08-14,30.76278
2022-08-15,30.17602
2022-08-16,45.34786
2022-08-17,43.83906
2022-08-18,41.7435
2022-08-19,40.90528
2022-08-20,33.8642
2022-08-21,31.93629
2022-08-22,44.34199
2022-08-23,32.52305
2022-08-24,31.26571
2022-08-25,27.829
2022-08-26,25.31433
2022-08-27,28.24811
2022-08-28,32.60687
2022-08-29,29.00251
2022-08-30,31.93629
2022-08-31,26.99077
2022-09-01,26.90695
2022-09-02,26.3202
2022-09-03,24.05699
2022-09-04,29.67309
2022-09-05,25.39815
2022-09-06,48.28164
2022-09-07,32.10393
2022-09-08,24.05699
2022-09-09,28.24811
2022-09-10,26.40402
2022-09-11,28.5834
2022-09-12,38.39061
2022-09-13,46.68901
2022-09-14,34.45096
2022-09-15,31.93629
2022-09-16,29.3378
2022-09-17,34.53478
2022-09-18,35.12154
2022-09-19,42.4979
2022-09-20,34.19949
2022-09-21,40.40234
2022-09-22,29.92455
2022-09-23,25.48197
2022-09-24,33.61274
2022-09-25,31.93629
2022-09-26,28.41575
2022-09-27,35.45683
2022-09-28,26.40402
2022-09-29,28.41575
2022-09-30,25.39815
2022-10-01,25.64962
2022-10-02,29.17015
2022-10-03,36.29505
2022-10-04,32.43922
2022-10-05,25.73344
2022-10-06,26.48784
2022-10-07,27.0746
2022-10-08,27.91282
2022-10-09,28.75104
2022-10-10,35.54065
2022-10-11,36.63034
2022-10-12,26.3202
2022-10-13,36.54652
2022-10-14,30.0922
2022-10-15,30.17602
2022-10-16,32.85834
2022-10-17,31.43336
2022-10-18,35.03772
2022-10-19,28.08046
2022-10-20,29.00251
2022-10-21,25.31433
2022-10-22,28.83487
2022-10-23,30.51131
2022-10-24,29.00251
2022-10-25,21.79379
2022-10-26,32.69069
2022-10-27,33.27745
2022-10-28,27.74518
2022-10-29,28.91869
2022-10-30,24.97904
2022-10-31,27.32606
2022-11-01,32.77451
2022-11-02,25.98491
2022-11-03,27.99664
2022-11-04,25.73344
2022-11-05,24.81139
2022-11-06,31.51718
2022-11-07,30.00838
2022-11-08,34.70243
2022-11-09,29.67309
2022-11-10,24.47611
2022-11-11,21.62615
2022-11-12,27.24224
2022-11-13,30.0922
2022-11-14,29.08633
2022-11-15,42.41408
2022-11-16,25.48197
2022-11-17,26.99077
2022-11-18,28.5834
2022-11-19,28.24811
2022-11-20,33.69656
2022-11-21,32.3554
2022-11-22,38.89354
2022-11-23,29.58927
2022-11-24,25.5658
2022-11-25,23.21877
2022-11-26,30.93042
2022-11-27,40.15088
2022-11-28,25.48197
2022-11-29,34.03185
2022-11-30,33.1098
2022-12-01,24.47611
2022-12-02,29.3378
2022-12-03,25.90108
2022-12-04,35.373
2022-12-05,30.76278
2022-12-06,36.29505
2022-12-07,31.18189
2022-12-08,33.69656
2022-12-09,30.25984
2022-12-10,33.69656
2022-12-11,42.58172
2022-12-12,34.95389
2022-12-13,36.04358
2022-12-14,26.82313
2022-12-15,29.67309
2022-12-16,36.29505
2022-12-17,29.84073
2022-12-18,36.63034
2022-12-19,29.67309
2022-12-20,32.60687
2022-12-21,30.25984
2022-12-22,27.91282
2022-12-23,20.78792
2022-12-24,27.99664
2022-12-25,26.90695
2022-12-26,27.49371
2022-12-27,36.79798
2022-12-28,28.41575
2022-12-29,28.91869
2022-12-30,30.00838
2022-12-31,25.90108
2023-01-01,30.17602
2023-01-02,37.38474
2023-01-03,44.59346
2023-01-04,38.80972
2023-01-05,39.73176
2023-01-06,40.06705
2023-01-07,29.00251
2023-01-08,33.78038
2023-01-09,44.25817
2023-01-10,44.25817
2023-01-11,42.66554
2023-01-12,42.07879
2023-01-13,38.47443
2023-01-14,31.43336
2023-01-15,39.06119
2023-01-16,45.93461
2023-01-17,43.75523
2023-01-18,38.64207
2023-01-19,38.97736
2023-01-20,34.53478
2023-01-21,25.39815
2023-01-22,27.66135
2023-01-23,29.25398
2023-01-24,40.56999
2023-01-25,48.86839
2023-01-26,45.18021
2023-01-27,41.7435
2023-01-28,35.12154
2023-01-29,35.373
2023-01-30,41.49203
2023-01-31,47.19195
2023-02-01,44.0067
2023-02-02,43.00083
2023-02-03,37.72003
2023-02-04,32.85834
2023-02-05,33.52891
2023-02-06,45.26404
2023-02-07,47.94635
2023-02-08,44.42581
2023-02-09,41.57585
2023-02-10,45.34786
2023-02-11,32.69069
2023-02-12,46.68901
2023-02-13,48.78457
2023-02-14,48.36546
2023-02-15,42.58172
2023-02-16,42.4979
2023-02-17,38.30678
2023-02-18,33.94803
2023-02-19,32.85834
2023-02-20,41.40821
2023-02-21,45.5155
2023-02-22,41.7435
2023-02-23,41.57585
2023-02-24,39.14501
2023-02-25,30.00838
2023-02-26,31.09807
2023-02-27,38.89354
2023-02-28,38.05532
2023-03-01,42.41408
2023-03-02,45.01257
2023-03-03,39.98323
2023-03-04,29.17015
2023-03-05,42.91701
2023-03-06,48.5331
2023-03-07,44.17435
2023-03-08,41.91114
2023-03-09,40.82145
2023-03-10,36.79798
2023-03-11,25.64962
2023-03-12,31.01424
2023-03-13,39.98323
2023-03-14,42.74937
2023-03-15,43.58759
2023-03-16,45.01257
2023-03-17,39.39647
2023-03-18,27.15842
2023-03-19,30.8466
2023-03-20,46.60519
2023-03-21,47.10813
2023-03-22,43.75523
2023-03-23,38.97736
2023-03-24,39.4803
2023-03-25,34.19949
2023-03-26,35.87594
2023-03-27,45.43168
2023-03-28,44.0067
2023-03-29,43.58759
2023-03-30,40.73763
2023-03-31,35.95976
2023-04-01,28.83487
2023-04-02,31.93629
2023-04-03,39.39647
2023-04-04,45.34786
2023-04-05,53.22715
2023-04-06,48.36546
2023-04-07,42.83319
2023-04-08,27.91282
2023-04-09,35.70829
2023-04-10,42.24643
2023-04-11,45.76697
2023-04-12,47.52724
2023-04-13,42.66554
2023-04-14,45.26404
2023-04-15,33.94803
2023-04-16,34.70243
2023-04-17,40.40234
2023-04-18,45.09639
2023-04-19,44.09052
2023-04-20,41.7435
2023-04-21,38.30678
2023-04-22,29.67309
2023-04-23,31.601
2023-04-24,45.18021
2023-04-25,50.04191
2023-04-26,47.44341
2023-04-27,48.03017
2023-04-28,35.373
2023-04-29,29.92455
2023-04-30,32.10393
2023-05-01,36.37887
2023-05-02,39.73176
2023-05-03,43.41994
2023-05-04,34.78625
2023-05-05,26.90695
2023-05-06,26.65549
2023-05-07,30.51131
2023-05-08,44.42581
2023-05-09,40.56999
2023-05-10,41.57585
2023-05-11,43.50377
2023-05-12,36.88181
2023-05-13,28.66722
2023-05-14,33.27745
2023-05-15,43.75523
2023-05-16,47.69488
2023-05-17,42.58172
2023-05-18,49.87426
2023-05-19,41.57585
2023-05-20,36.46269
2023-05-21,35.79212
2023-05-22,49.87426
2023-05-23,55.49036
2023-05-24,48.5331
2023-05-25,55.57418
2023-05-26,49.87426
2023-05-27,37.88767
2023-05-28,43.75523
2023-05-29,42.74937
