date,비트코인채굴방법
2020-08-27,0.75875
2020-08-28,0.52614
2020-08-29,0.40983
2020-08-30,0.54829
2020-08-31,0.47075
2020-09-01,0.53167
2020-09-02,0.57044
2020-09-03,0.33783
2020-09-04,0.47629
2020-09-05,0.43198
2020-09-06,0.47629
2020-09-07,0.40429
2020-09-08,0.79751
2020-09-09,0.59813
2020-09-10,0.47629
2020-09-11,0.55383
2020-09-12,0.44306
2020-09-13,0.45968
2020-09-14,0.5649
2020-09-15,0.35445
2020-09-16,0.35999
2020-09-17,0.38214
2020-09-18,0.31014
2020-09-19,0.31014
2020-09-20,0.23814
2020-09-21,0.35445
2020-09-22,0.35445
2020-09-23,0.31014
2020-09-24,0.31014
2020-09-25,0.21599
2020-09-26,0.28245
2020-09-27,0.28245
2020-09-28,0.17168
2020-09-29,0.24922
2020-09-30,0.17168
2020-10-01,0.22153
2020-10-02,0.19384
2020-10-03,1.24058
2020-10-04,1.37904
2020-10-05,1.5175
2020-10-06,1.88303
2020-10-07,1.92179
2020-10-08,1.5618
2020-10-09,0.88613
2020-10-10,0.9249
2020-10-11,1.01905
2020-10-12,0.95813
2020-10-13,1.06889
2020-10-14,0.57598
2020-10-15,0.81413
2020-10-16,1.00243
2020-10-17,0.60367
2020-10-18,0.62583
2020-10-19,1.05782
2020-10-20,0.54829
2020-10-21,0.78644
2020-10-22,0.86397
2020-10-23,0.55383
2020-10-24,0.33783
2020-10-25,0.44306
2020-10-26,0.39322
2020-10-27,0.32676
2020-10-28,0.45414
2020-10-29,0.32122
2020-10-30,0.31014
2020-10-31,0.28245
2020-11-01,0.2326
2020-11-02,0.31568
2020-11-03,0.42645
2020-11-04,0.28245
2020-11-05,0.39875
2020-11-06,0.48183
2020-11-07,0.38768
2020-11-08,0.44306
2020-11-09,0.50398
2020-11-10,0.62583
2020-11-11,0.5926
2020-11-12,0.49291
2020-11-13,0.68675
2020-11-14,0.42645
2020-11-15,0.34891
2020-11-16,0.46521
2020-11-17,0.84182
2020-11-18,2.16548
2020-11-19,1.64488
2020-11-20,1.32919
2020-11-21,1.49534
2020-11-22,1.31258
2020-11-23,1.10766
2020-11-24,1.65595
2020-11-25,1.81103
2020-11-26,1.63934
2020-11-27,1.10766
2020-11-28,1.38458
2020-11-29,1.11874
2020-11-30,1.46211
2020-12-01,2.28178
2020-12-02,1.70026
2020-12-03,1.55073
2020-12-04,1.24612
2020-12-05,1.10212
2020-12-06,1.45657
2020-12-07,1.46765
2020-12-08,1.31812
2020-12-09,1.1575
2020-12-10,1.27381
2020-12-11,1.24612
2020-12-12,0.84182
2020-12-13,0.73105
2020-12-14,1.05782
2020-12-15,1.11874
2020-12-16,1.25719
2020-12-17,3.3673
2020-12-18,3.78821
2020-12-19,2.51993
2020-12-20,2.39255
2020-12-21,2.08241
2020-12-22,2.15994
2020-12-23,2.04364
2020-12-24,1.30704
2020-12-25,1.41781
2020-12-26,1.87195
2020-12-27,4.96233
2020-12-28,5.12848
2020-12-29,4.75742
2020-12-30,4.13712
2020-12-31,4.28666
2021-01-01,3.58329
2021-01-02,4.56911
2021-01-03,15.49623
2021-01-04,13.5412
2021-01-05,10.41758
2021-01-06,10.73881
2021-01-07,17.80017
2021-01-08,19.45613
2021-01-09,15.09193
2021-01-10,15.37992
2021-01-11,18.07155
2021-01-12,21.42224
2021-01-13,17.88325
2021-01-14,21.42778
2021-01-15,12.52215
2021-01-16,19.37306
2021-01-17,36.9517
2021-01-18,16.16637
2021-01-19,14.3498
2021-01-20,12.59968
2021-01-21,10.81634
2021-01-22,12.38369
2021-01-23,75.5206
2021-01-24,16.80881
2021-01-25,11.77447
2021-01-26,10.58927
2021-01-27,8.04718
2021-01-28,7.26628
2021-01-29,7.74811
2021-01-30,8.87239
2021-01-31,6.75121
2021-02-01,7.68719
2021-02-02,8.11364
2021-02-03,7.02259
2021-02-04,7.16105
2021-02-05,6.97275
2021-02-06,8.10256
2021-02-07,8.28533
2021-02-08,10.05759
2021-02-09,37.58861
2021-02-10,25.82521
2021-02-11,17.36264
2021-02-12,19.80505
2021-02-13,20.40872
2021-02-14,24.50708
2021-02-15,25.54829
2021-02-16,25.53721
2021-02-17,51.70026
2021-02-18,49.25786
2021-02-19,53.28976
2021-02-20,100.0
2021-02-21,59.8416
2021-02-22,60.41205
2021-02-23,55.32233
2021-02-24,39.07842
2021-02-25,31.02015
2021-02-26,23.86464
2021-02-27,22.8622
2021-02-28,24.40186
2021-03-01,19.97673
2021-03-02,30.65463
2021-03-03,17.51218
2021-03-04,14.69317
2021-03-05,17.30726
2021-03-06,13.37505
2021-03-07,13.65197
2021-03-08,13.4692
2021-03-09,15.96699
2021-03-10,20.18719
2021-03-11,16.9805
2021-03-12,17.43464
2021-03-13,21.44439
2021-03-14,30.17279
2021-03-15,28.92113
2021-03-16,28.42268
2021-03-17,22.56313
2021-03-18,20.38103
2021-03-19,19.02414
2021-03-20,22.44683
2021-03-21,26.07443
2021-03-22,23.66526
2021-03-23,21.00132
2021-03-24,19.99335
2021-03-25,17.99955
2021-03-26,13.04275
2021-03-27,11.14311
2021-03-28,11.2428
2021-03-29,13.56889
2021-03-30,20.09304
2021-03-31,26.79441
2021-04-01,26.97164
2021-04-02,31.61829
2021-04-03,28.53898
2021-04-04,26.79441
2021-04-05,34.75299
2021-04-06,32.26074
2021-04-07,34.28777
2021-04-08,22.14222
2021-04-09,20.20381
2021-04-10,19.43952
2021-04-11,26.55073
2021-04-12,23.61541
2021-04-13,23.90894
2021-04-14,26.22396
2021-04-15,19.96012
2021-04-16,24.59016
2021-04-17,22.70713
2021-04-18,24.1914
2021-04-19,25.08307
2021-04-20,25.03322
2021-04-21,22.1976
2021-04-22,21.4887
2021-04-23,20.97363
2021-04-24,19.07399
2021-04-25,15.09747
2021-04-26,14.88701
2021-04-27,16.11652
2021-04-28,14.50487
2021-04-29,12.00155
2021-04-30,9.48715
2021-05-01,10.81634
2021-05-02,12.71599
2021-05-03,17.41803
2021-05-04,12.45015
2021-05-05,20.95702
2021-05-06,15.41315
2021-05-07,16.33805
2021-05-08,9.58684
2021-05-09,8.29087
2021-05-10,11.23172
2021-05-11,9.19915
2021-05-12,11.18187
2021-05-13,33.46809
2021-05-14,19.07399
2021-05-15,17.26295
2021-05-16,10.8385
2021-05-17,13.70181
2021-05-18,10.86065
2021-05-19,13.01506
2021-05-20,20.66349
2021-05-21,15.88945
2021-05-22,9.45945
2021-05-23,7.60412
2021-05-24,11.38125
2021-05-25,11.30926
2021-05-26,8.29641
2021-05-27,10.41205
2021-05-28,5.75985
2021-05-29,5.46078
2021-05-30,4.24789
2021-05-31,4.18143
2021-06-01,4.47496
2021-06-02,3.73836
2021-06-03,3.12361
2021-06-04,3.21222
2021-06-05,2.2264
2021-06-06,3.107
2021-06-07,2.23748
2021-06-08,4.70757
2021-06-09,3.57221
2021-06-10,5.74878
2021-06-11,3.61098
2021-06-12,2.51993
2021-06-13,2.18763
2021-06-14,3.07377
2021-06-15,2.21533
2021-06-16,2.65285
2021-06-17,1.71688
2021-06-18,1.81103
2021-06-19,1.62272
2021-06-20,1.35135
2021-06-21,3.01838
2021-06-22,4.00974
2021-06-23,4.6245
2021-06-24,2.1544
2021-06-25,2.06025
2021-06-26,1.78334
2021-06-27,1.53411
2021-06-28,2.09348
2021-06-29,2.24856
2021-06-30,2.07133
2021-07-01,1.47319
2021-07-02,0.90274
2021-07-03,1.24058
2021-07-04,4.49158
2021-07-05,5.32786
2021-07-06,7.95303
2021-07-07,4.60234
2021-07-08,1.97164
2021-07-09,1.87749
2021-07-10,1.09105
2021-07-11,1.12981
2021-07-12,1.42888
2021-07-13,1.29042
2021-07-14,1.37904
2021-07-15,1.13535
2021-07-16,0.8972
2021-07-17,0.73659
2021-07-18,0.76982
2021-07-19,1.11874
2021-07-20,1.05782
2021-07-21,0.57598
2021-07-22,0.98582
2021-07-23,0.62583
2021-07-24,0.40983
2021-07-25,0.54829
2021-07-26,0.52614
2021-07-27,0.69229
2021-07-28,0.80859
2021-07-29,0.69782
2021-07-30,0.5926
2021-07-31,0.43752
2021-08-01,0.50952
2021-08-02,0.71998
2021-08-03,0.53167
2021-08-04,0.17722
2021-08-05,0.32676
2021-08-06,0.2326
2021-08-07,0.33783
2021-08-08,0.25476
2021-08-09,0.42091
2021-08-10,0.54829
2021-08-11,0.45968
2021-08-12,0.53721
2021-08-13,0.5649
2021-08-14,0.48737
2021-08-15,0.45414
2021-08-16,0.48183
2021-08-17,0.46521
2021-08-18,0.43198
2021-08-19,0.50952
2021-08-20,0.42645
2021-08-21,0.35999
2021-08-22,0.40429
2021-08-23,0.46521
2021-08-24,0.63136
2021-08-25,0.50952
2021-08-26,0.41537
2021-08-27,0.42645
2021-08-28,0.37106
2021-08-29,0.32122
2021-08-30,0.51506
2021-08-31,0.40983
2021-09-01,2.67501
2021-09-02,2.35378
2021-09-03,1.33473
2021-09-04,2.39809
2021-09-05,1.26827
2021-09-06,1.3735
2021-09-07,1.47319
2021-09-08,1.36796
2021-09-09,1.00243
2021-09-10,0.9249
2021-09-11,0.83074
2021-09-12,0.81967
2021-09-13,0.88613
2021-09-14,0.76982
2021-09-15,0.98028
2021-09-16,1.00797
2021-09-17,0.74213
2021-09-18,0.71998
2021-09-19,0.73105
2021-09-20,0.61475
2021-09-21,0.76982
2021-09-22,0.6369
2021-09-23,0.88613
2021-09-24,0.94705
2021-09-25,1.04674
2021-09-26,0.79751
2021-09-27,0.81967
2021-09-28,0.83628
2021-09-29,0.84182
2021-09-30,0.80305
2021-10-01,0.74767
2021-10-02,1.38458
2021-10-03,0.99136
2021-10-04,0.83074
2021-10-05,1.01905
2021-10-06,0.98028
2021-10-07,1.54519
2021-10-08,1.05782
2021-10-09,0.90274
2021-10-10,0.86951
2021-10-11,1.14089
2021-10-12,1.24612
2021-10-13,1.34027
2021-10-14,2.54762
2021-10-15,2.36486
2021-10-16,1.95502
2021-10-17,1.60611
2021-10-18,1.83872
2021-10-19,1.43996
2021-10-20,1.48427
2021-10-21,2.1101
2021-10-22,1.52303
2021-10-23,1.22396
2021-10-24,1.23504
2021-10-25,1.3015
2021-10-26,1.79995
2021-10-27,1.45104
2021-10-28,1.38458
2021-10-29,1.20181
2021-10-30,1.12428
2021-10-31,1.08551
2021-11-01,1.1852
2021-11-02,1.15197
2021-11-03,1.36242
2021-11-04,1.1132
2021-11-05,1.2295
2021-11-06,0.94151
2021-11-07,1.01351
2021-11-08,1.36796
2021-11-09,1.58949
2021-11-10,1.36796
2021-11-11,1.32365
2021-11-12,1.14643
2021-11-13,1.00797
2021-11-14,1.69472
2021-11-15,2.04918
2021-11-16,1.81657
2021-11-17,1.68365
2021-11-18,1.52303
2021-11-19,1.20181
2021-11-20,0.88059
2021-11-21,1.20735
2021-11-22,2.1101
2021-11-23,1.71134
2021-11-24,1.76672
2021-11-25,1.42334
2021-11-26,1.68365
2021-11-27,1.31258
2021-11-28,1.60057
2021-11-29,1.43996
2021-11-30,1.55626
2021-12-01,1.20181
2021-12-02,1.40673
2021-12-03,1.22396
2021-12-04,1.19627
2021-12-05,1.36242
2021-12-06,1.38458
2021-12-07,1.58949
2021-12-08,1.4455
2021-12-09,1.20181
2021-12-10,1.21843
2021-12-11,1.53965
2021-12-12,1.59503
2021-12-13,1.75564
2021-12-14,4.39743
2021-12-15,1.66149
2021-12-16,3.48914
2021-12-17,1.71134
2021-12-18,1.17966
2021-12-19,1.27381
2021-12-20,1.38458
2021-12-21,1.39565
2021-12-22,1.25719
2021-12-23,1.03566
2021-12-24,0.94151
2021-12-25,0.84736
2021-12-26,0.93597
2021-12-27,1.09105
2021-12-28,1.03566
2021-12-29,1.14089
2021-12-30,1.26273
2021-12-31,1.07443
2022-01-01,0.84182
2022-01-02,0.98028
2022-01-03,1.1575
2022-01-04,1.05228
2022-01-05,1.16304
2022-01-06,1.23504
2022-01-07,4.6688
2022-01-08,2.99069
2022-01-09,1.97718
2022-01-10,2.06579
2022-01-11,1.71688
2022-01-12,1.33473
2022-01-13,1.23504
2022-01-14,1.32365
2022-01-15,1.2295
2022-01-16,1.37904
2022-01-17,1.12428
2022-01-18,1.27381
2022-01-19,0.93597
2022-01-20,0.81967
2022-01-21,0.97474
2022-01-22,1.16304
2022-01-23,1.20735
2022-01-24,1.23504
2022-01-25,1.12981
2022-01-26,1.09658
2022-01-27,0.9249
2022-01-28,0.84182
2022-01-29,0.64798
2022-01-30,0.73659
2022-01-31,0.83628
2022-02-01,0.78644
2022-02-02,2.82454
2022-02-03,1.37904
2022-02-04,0.86951
2022-02-05,0.81413
2022-02-06,0.76428
2022-02-07,0.90274
2022-02-08,1.15197
2022-02-09,0.80305
2022-02-10,0.94705
2022-02-11,0.88059
2022-02-12,0.54829
2022-02-13,0.71444
2022-02-14,0.72552
2022-02-15,0.84182
2022-02-16,1.08551
2022-02-17,0.65906
2022-02-18,0.5649
2022-02-19,0.57044
2022-02-20,0.47629
2022-02-21,0.60921
2022-02-22,1.09658
2022-02-23,0.89167
2022-02-24,0.9249
2022-02-25,0.50952
2022-02-26,0.61475
2022-02-27,0.45968
2022-02-28,0.49291
2022-03-01,0.59813
2022-03-02,0.64798
2022-03-03,0.5926
2022-03-04,0.54275
2022-03-05,0.35999
2022-03-06,0.35445
2022-03-07,0.35445
2022-03-08,0.39875
2022-03-09,0.29353
2022-03-10,0.34891
2022-03-11,0.39875
2022-03-12,0.40429
2022-03-13,0.40983
2022-03-14,0.55383
2022-03-15,0.54275
2022-03-16,0.43198
2022-03-17,0.43198
2022-03-18,0.45414
2022-03-19,0.33229
2022-03-20,0.40429
2022-03-21,0.52614
2022-03-22,0.45968
2022-03-23,0.49291
2022-03-24,0.44306
2022-03-25,0.42091
2022-03-26,0.29906
2022-03-27,0.28245
2022-03-28,0.13291
2022-03-29,0.47629
2022-03-30,0.58152
2022-03-31,0.63136
2022-04-01,0.39322
2022-04-02,0.5206
2022-04-03,0.5649
2022-04-04,3.6996
2022-04-05,2.24856
2022-04-06,0.9249
2022-04-07,0.71998
2022-04-08,0.69229
2022-04-09,0.48183
2022-04-10,0.60921
2022-04-11,0.85844
2022-04-12,0.6369
2022-04-13,0.53167
2022-04-14,0.50398
2022-04-15,0.55937
2022-04-16,0.60921
2022-04-17,0.45968
2022-04-18,0.5649
2022-04-19,0.76982
2022-04-20,0.65352
2022-04-21,0.67013
2022-04-22,0.53167
2022-04-23,0.47075
2022-04-24,0.58152
2022-04-25,0.61475
2022-04-26,0.64244
2022-04-27,0.67567
2022-04-28,0.60921
2022-04-29,0.60367
2022-04-30,0.48183
2022-05-01,0.2603
2022-05-02,0.34891
2022-05-03,0.5206
2022-05-04,0.4486
2022-05-05,0.31568
2022-05-06,0.35445
2022-05-07,0.44306
2022-05-08,0.35999
2022-05-09,0.38768
2022-05-10,0.38768
2022-05-11,0.35445
2022-05-12,0.60921
2022-05-13,0.73105
2022-05-14,0.8529
2022-05-15,0.55383
2022-05-16,0.76428
2022-05-17,0.7809
2022-05-18,0.74767
2022-05-19,0.84736
2022-05-20,0.55937
2022-05-21,0.70336
2022-05-22,0.61475
2022-05-23,0.41537
2022-05-24,0.60367
2022-05-25,0.49844
2022-05-26,0.42645
2022-05-27,0.39875
2022-05-28,0.4486
2022-05-29,0.34891
2022-05-30,0.27691
2022-05-31,0.32676
2022-06-01,0.32122
2022-06-02,0.32122
2022-06-03,0.39875
2022-06-04,0.34891
2022-06-05,0.29353
2022-06-06,0.32676
2022-06-07,0.47629
2022-06-08,0.46521
2022-06-09,0.69782
2022-06-10,0.42645
2022-06-11,0.32122
2022-06-12,0.46521
2022-06-13,0.49291
2022-06-14,0.50398
2022-06-15,0.16061
2022-06-16,0.32122
2022-06-17,0.65906
2022-06-18,0.33229
2022-06-19,0.75321
2022-06-20,0.87505
2022-06-21,0.60921
2022-06-22,0.6369
2022-06-23,0.52614
2022-06-24,0.33229
2022-06-25,0.28799
2022-06-26,0.50398
2022-06-27,0.34891
2022-06-28,0.36552
2022-06-29,0.47075
2022-06-30,0.42645
2022-07-01,0.3766
2022-07-02,0.25476
2022-07-03,0.22707
2022-07-04,0.36552
2022-07-05,0.76428
2022-07-06,0.62583
2022-07-07,0.43752
2022-07-08,0.31568
2022-07-09,0.21599
2022-07-10,0.09968
2022-07-11,0.17722
2022-07-12,0.26583
2022-07-13,0.29353
2022-07-14,0.32122
2022-07-15,0.32122
2022-07-16,0.21045
2022-07-17,0.22153
2022-07-18,0.20491
2022-07-19,0.32676
2022-07-20,0.21045
2022-07-21,0.27137
2022-07-22,0.28799
2022-07-23,0.07753
2022-07-24,0.06645
2022-07-25,0.03322
2022-07-26,0.10522
2022-07-27,0.08307
2022-07-28,0.06092
2022-07-29,0.22153
2022-07-30,0.04984
2022-07-31,0.03876
2022-08-01,0.03322
2022-08-02,0.08861
2022-08-03,0.12184
2022-08-04,0.09415
2022-08-05,0.0443
2022-08-06,0.04984
2022-08-07,0.22153
2022-08-08,0.12738
2022-08-09,0.12738
2022-08-10,0.13845
2022-08-11,0.09415
2022-08-12,0.03876
2022-08-13,0.0443
2022-08-14,0.03322
2022-08-16,0.05538
2022-08-17,0.08307
2022-08-18,0.07753
2022-08-19,0.10522
2022-08-20,0.07199
2022-08-21,0.08307
2022-08-22,0.08861
2022-08-23,0.0443
2022-08-24,0.07753
2022-08-25,0.07199
2022-08-26,0.04984
2022-08-27,0.08861
2022-08-30,0.06645
2022-08-31,0.07753
2022-09-01,0.03876
2022-09-02,0.02769
2022-09-04,0.03876
2022-09-05,0.02769
2022-09-06,0.03876
2022-09-07,0.03876
2022-09-08,0.0443
2022-09-10,0.05538
2022-09-13,0.03876
2022-09-14,0.04984
2022-09-15,0.09415
2022-09-17,0.02769
2022-09-18,0.07199
2022-09-19,0.07753
2022-09-20,0.02769
2022-09-21,0.09415
2022-09-22,0.06092
2022-09-23,0.08307
2022-09-24,0.04984
2022-09-25,0.05538
2022-09-26,0.0443
2022-09-27,0.09968
2022-09-28,0.09415
2022-09-29,0.05538
2022-09-30,0.1163
2022-10-01,0.18276
2022-10-02,0.13291
2022-10-03,0.08861
2022-10-04,0.27137
2022-10-05,0.21045
2022-10-06,0.33783
2022-10-07,0.08861
2022-10-08,0.06092
2022-10-09,0.06092
2022-10-11,0.09968
2022-10-12,0.14953
2022-10-13,0.05538
2022-10-14,0.06645
2022-10-15,0.06092
2022-10-16,0.02769
2022-10-17,0.03322
2022-10-18,0.05538
2022-10-19,0.04984
2022-10-20,0.09415
2022-10-21,0.03322
2022-10-23,0.02769
2022-10-25,0.03322
2022-10-26,0.03322
2022-10-27,0.03322
2022-10-28,0.0443
2022-10-29,0.04984
2022-10-30,0.03322
2022-10-31,0.08307
2022-11-01,0.07199
2022-11-02,0.06092
2022-11-03,0.03322
2022-11-04,0.0443
2022-11-05,0.03876
2022-11-06,0.13845
2022-11-07,0.14399
2022-11-08,0.08307
2022-11-09,0.09968
2022-11-10,0.05538
2022-11-12,0.03876
2022-11-13,0.05538
2022-11-14,0.03876
2022-11-15,0.03876
2022-11-16,0.02769
2022-11-17,0.02769
2022-11-19,0.04984
2022-11-20,0.02769
2022-11-21,0.03876
2022-11-23,0.03322
2022-11-24,0.03322
2022-11-30,0.06092
2022-12-01,0.06092
2022-12-02,0.03322
2022-12-04,0.02769
2022-12-07,0.08861
2022-12-08,0.02769
2022-12-09,0.24922
2022-12-11,0.03876
2022-12-12,0.08307
2022-12-14,0.07199
2022-12-15,0.02769
2022-12-16,0.03876
2022-12-17,0.02769
2022-12-18,0.03876
2022-12-20,0.07753
2022-12-21,0.03876
2022-12-22,0.06645
2022-12-23,0.06092
2022-12-25,0.03322
2022-12-28,0.05538
2022-12-29,0.06092
2023-01-02,0.03876
2023-01-05,0.03322
2023-01-08,0.03322
2023-01-09,0.0443
2023-01-14,0.03322
2023-01-15,0.07199
2023-01-16,0.03322
2023-01-17,0.0443
2023-01-19,0.03322
2023-01-20,0.05538
2023-01-21,0.03876
2023-01-23,0.03322
2023-01-24,0.02769
2023-01-25,0.03876
2023-01-28,0.03322
2023-01-31,0.02769
2023-02-03,0.03322
2023-02-04,0.02769
2023-02-05,0.02769
2023-02-07,0.06645
2023-02-08,0.06645
2023-02-10,0.03322
2023-02-13,0.03322
2023-02-15,0.02769
2023-02-16,0.02769
2023-02-18,0.07753
2023-02-19,0.1163
2023-02-20,0.03876
2023-02-21,0.07199
2023-02-22,0.07753
2023-02-23,0.04984
2023-02-24,0.0443
2023-02-25,0.03876
2023-02-26,0.04984
2023-02-27,0.0443
2023-02-28,0.02769
2023-03-03,0.03322
2023-03-04,0.02769
2023-03-05,0.02769
2023-03-06,0.03876
2023-03-10,0.02769
2023-03-14,0.04984
2023-03-15,0.02769
2023-03-17,0.02769
2023-03-18,0.06092
2023-03-19,0.02769
2023-03-20,0.07753
2023-03-22,0.03322
2023-03-23,0.06092
2023-03-24,0.07753
2023-03-25,0.06092
2023-03-26,0.02769
2023-03-27,0.05538
2023-03-28,0.07199
2023-03-29,0.03322
2023-03-30,0.03876
2023-03-31,0.05538
2023-04-02,0.02769
2023-04-04,0.06092
2023-04-05,0.08861
2023-04-06,0.03322
2023-04-07,0.03322
2023-04-08,0.03322
2023-04-09,0.02769
2023-04-10,0.03322
2023-04-11,0.11076
2023-04-12,0.03876
2023-04-13,0.09415
2023-04-15,0.03322
2023-04-16,0.04984
2023-04-17,0.02769
2023-04-18,0.06092
2023-04-19,0.0443
2023-04-20,0.0443
2023-04-22,0.02769
2023-04-23,0.03322
2023-04-24,0.02769
2023-04-25,0.02769
2023-04-26,0.08307
2023-04-27,0.07753
2023-04-28,0.0443
2023-04-29,0.09415
2023-05-01,0.0443
2023-05-02,0.03876
2023-05-03,0.02769
2023-05-04,0.17722
2023-05-05,0.07753
2023-05-06,0.05538
2023-05-07,0.06092
2023-05-08,0.08307
2023-05-09,0.12738
2023-05-10,0.12184
2023-05-11,0.14953
2023-05-12,0.13845
2023-05-13,0.04984
2023-05-14,0.07199
2023-05-15,0.07753
2023-05-16,0.1163
2023-05-17,0.07753
2023-05-18,0.1163
2023-05-19,0.0443
2023-05-21,0.03322
2023-05-22,0.03876
2023-05-23,0.06645
2023-05-25,0.06092
2023-05-27,0.0443
2023-05-28,0.05538
2023-05-29,0.0443
2023-05-30,0.06645
2023-05-31,0.06645
2023-06-01,0.09968
2023-06-02,0.06092
2023-06-03,0.03876
2023-06-04,0.23814
2023-06-05,0.2603
2023-06-06,0.28799
2023-06-07,0.29353
2023-06-08,0.07753
2023-06-09,0.06645
2023-06-10,0.0443
2023-06-11,0.02769
2023-06-12,0.04984
2023-06-13,0.07199
2023-06-14,0.14953
2023-06-15,0.09968
2023-06-16,0.05538
2023-06-17,0.08307
2023-06-18,0.09415
2023-06-19,0.13845
2023-06-20,0.12738
2023-06-21,0.18276
2023-06-22,0.15507
2023-06-23,0.15507
2023-06-24,0.15507
2023-06-25,0.08861
2023-06-26,0.04984
2023-06-27,0.09415
2023-06-28,0.10522
2023-06-29,0.07753
2023-06-30,0.09968
2023-07-01,0.03876
2023-07-02,0.15507
2023-07-03,0.1163
2023-07-04,0.08307
2023-07-05,0.09415
2023-07-06,0.05538
2023-07-07,0.05538
2023-07-08,0.21599
2023-07-09,0.34891
2023-07-10,0.3766
2023-07-11,0.21599
2023-07-12,0.14399
2023-07-13,0.09968
2023-07-14,0.03876
2023-07-15,0.04984
2023-07-16,0.08307
2023-07-17,0.10522
2023-07-18,0.10522
2023-07-19,0.04984
2023-07-20,0.05538
2023-07-21,0.07753
2023-07-22,0.08307
2023-07-23,0.08307
2023-07-24,0.04984
2023-07-25,0.0443
2023-07-26,0.07199
2023-07-27,0.08307
2023-07-28,0.03876
2023-07-30,0.0443
2023-07-31,0.09415
2023-08-02,0.05538
2023-08-03,0.05538
2023-08-04,0.0443
2023-08-10,0.02769
2023-08-11,0.02769
2023-08-12,0.04984
2023-08-13,0.03876
