date,기술특례상장
2020-06-17,29.84496
2020-06-18,29.45736
2020-06-19,32.94573
2020-06-20,14.72868
2020-06-21,11.6279
2020-06-22,34.49612
2020-06-23,28.68217
2020-06-24,26.74418
2020-06-25,29.84496
2020-06-26,22.48062
2020-06-27,11.24031
2020-06-28,13.17829
2020-06-29,32.17054
2020-06-30,21.70542
2020-07-01,86.4341
2020-07-02,41.08527
2020-07-03,33.72093
2020-07-04,15.89147
2020-07-05,15.50387
2020-07-06,22.09302
2020-07-07,26.74418
2020-07-08,25.96899
2020-07-09,20.93023
2020-07-10,21.31782
2020-07-11,11.24031
2020-07-12,10.85271
2020-07-13,32.94573
2020-07-14,21.31782
2020-07-15,32.17054
2020-07-16,26.74418
2020-07-17,17.44186
2020-07-18,7.36434
2020-07-19,4.65116
2020-07-20,13.95348
2020-07-21,17.44186
2020-07-22,18.60465
2020-07-23,18.99224
2020-07-24,10.85271
2020-07-25,6.20155
2020-07-26,5.81395
2020-07-27,15.11627
2020-07-28,15.50387
2020-07-29,12.79069
2020-07-30,16.27906
2020-07-31,32.94573
2020-08-01,17.82945
2020-08-02,14.34108
2020-08-03,19.37984
2020-08-04,20.54263
2020-08-05,24.8062
2020-08-06,26.35658
2020-08-07,20.15503
2020-08-08,18.60465
2020-08-09,10.46511
2020-08-10,21.70542
2020-08-11,31.39534
2020-08-12,21.31782
2020-08-13,18.60465
2020-08-14,17.44186
2020-08-15,9.68992
2020-08-16,9.68992
2020-08-17,9.30232
2020-08-18,20.54263
2020-08-19,21.70542
2020-08-20,23.25581
2020-08-21,16.27906
2020-08-22,8.52713
2020-08-23,13.56589
2020-08-24,20.54263
2020-08-25,24.4186
2020-08-26,41.47286
2020-08-27,42.24806
2020-08-28,24.8062
2020-08-29,18.21705
2020-08-30,17.82945
2020-08-31,24.4186
2020-09-01,16.66666
2020-09-02,23.25581
2020-09-03,24.4186
2020-09-04,26.35658
2020-09-05,10.46511
2020-09-06,13.17829
2020-09-07,25.58139
2020-09-08,28.68217
2020-09-09,29.84496
2020-09-10,37.98449
2020-09-11,36.8217
2020-09-12,13.95348
2020-09-13,15.89147
2020-09-14,41.47286
2020-09-15,24.8062
2020-09-16,22.09302
2020-09-17,29.45736
2020-09-18,25.58139
2020-09-19,17.82945
2020-09-20,19.76744
2020-09-21,29.06976
2020-09-22,31.78294
2020-09-23,31.78294
2020-09-24,33.72093
2020-09-25,26.35658
2020-09-26,8.52713
2020-09-27,7.36434
2020-09-28,30.62015
2020-09-29,13.17829
2020-09-30,12.4031
2020-10-01,6.58914
2020-10-02,5.03875
2020-10-03,6.58914
2020-10-04,10.46511
2020-10-05,24.031
2020-10-06,44.57364
2020-10-07,39.92248
2020-10-08,40.69767
2020-10-09,18.21705
2020-10-10,14.34108
2020-10-11,18.99224
2020-10-12,32.94573
2020-10-13,44.57364
2020-10-14,46.89922
2020-10-15,23.25581
2020-10-16,25.19379
2020-10-17,14.34108
2020-10-18,20.54263
2020-10-19,36.8217
2020-10-20,48.06201
2020-10-21,36.04651
2020-10-22,36.4341
2020-10-23,33.72093
2020-10-24,13.56589
2020-10-26,10.46511
2020-10-27,19.76744
2020-10-28,25.19379
2020-10-29,25.19379
2020-10-30,22.48062
2020-10-31,12.4031
2020-11-01,16.66666
2020-11-02,32.55813
2020-11-03,27.51937
2020-11-04,29.45736
2020-11-05,25.96899
2020-11-06,36.4341
2020-11-07,22.48062
2020-11-08,20.54263
2020-11-09,25.58139
2020-11-10,27.13178
2020-11-11,29.84496
2020-11-12,35.65891
2020-11-13,34.49612
2020-11-14,13.95348
2020-11-15,24.4186
2020-11-16,25.96899
2020-11-17,45.34883
2020-11-18,35.27131
2020-11-19,40.69767
2020-11-20,31.39534
2020-11-21,16.66666
2020-11-22,15.89147
2020-11-23,35.65891
2020-11-24,43.79844
2020-11-25,37.2093
2020-11-26,35.65891
2020-11-27,31.00775
2020-11-28,21.31782
2020-11-29,14.72868
2020-11-30,37.59689
2020-12-01,41.86046
2020-12-02,30.23255
2020-12-03,27.51937
2020-12-04,27.13178
2020-12-05,20.15503
2020-12-06,25.19379
2020-12-07,32.55813
2020-12-08,38.75968
2020-12-09,35.65891
2020-12-10,49.2248
2020-12-11,38.75968
2020-12-12,14.34108
2020-12-13,26.74418
2020-12-14,45.73643
2020-12-15,42.24806
2020-12-16,47.67441
2020-12-17,36.04651
2020-12-18,47.67441
2020-12-19,27.13178
2020-12-20,22.09302
2020-12-21,42.24806
2020-12-22,34.49612
2020-12-23,36.4341
2020-12-24,33.72093
2020-12-25,22.09302
2020-12-26,18.21705
2020-12-27,21.70542
2020-12-28,37.59689
2020-12-29,62.4031
2020-12-30,53.10077
2020-12-31,32.94573
2021-01-01,27.51937
2021-01-02,28.29457
2021-01-03,26.35658
2021-01-04,43.02325
2021-01-05,38.37209
2021-01-06,42.63565
2021-01-07,34.88372
2021-01-08,39.53488
2021-01-09,28.68217
2021-01-10,25.58139
2021-01-11,30.23255
2021-01-12,35.27131
2021-01-13,41.47286
2021-01-14,44.96124
2021-01-15,36.04651
2021-01-16,25.19379
2021-01-17,24.8062
2021-01-18,38.75968
2021-01-19,51.93798
2021-01-20,47.28682
2021-01-21,56.20155
2021-01-22,49.2248
2021-01-23,26.74418
2021-01-24,22.48062
2021-01-25,53.10077
2021-01-26,56.97674
2021-01-27,67.05426
2021-01-28,54.65116
2021-01-29,82.94573
2021-01-30,34.10852
2021-01-31,33.72093
2021-02-01,60.85271
2021-02-02,65.50387
2021-02-03,65.89147
2021-02-04,79.45736
2021-02-05,69.37984
2021-02-06,44.96124
2021-02-07,34.10852
2021-02-08,67.44186
2021-02-09,67.44186
2021-02-10,54.65116
2021-02-11,30.23255
2021-02-12,25.96899
2021-02-13,31.39534
2021-02-14,29.45736
2021-02-15,72.09302
2021-02-16,75.58139
2021-02-17,91.08527
2021-02-18,91.08527
2021-02-19,62.4031
2021-02-20,36.8217
2021-02-21,32.94573
2021-02-22,58.91472
2021-02-23,45.34883
2021-02-24,60.07751
2021-02-25,53.10077
2021-02-26,42.63565
2021-02-27,32.55813
2021-02-28,26.74418
2021-03-01,34.10852
2021-03-02,67.82945
2021-03-03,73.64341
2021-03-04,53.10077
2021-03-05,46.89922
2021-03-06,31.39534
2021-03-07,30.62015
2021-03-08,54.65116
2021-03-09,60.07751
2021-03-10,56.58914
2021-03-11,52.32558
2021-03-12,52.71317
2021-03-13,24.4186
2021-03-14,32.94573
2021-03-15,51.16279
2021-03-16,51.16279
2021-03-17,52.32558
2021-03-18,51.93798
2021-03-19,45.34883
2021-03-20,30.23255
2021-03-21,35.65891
2021-03-22,63.95348
2021-03-23,80.23255
2021-03-24,73.64341
2021-03-25,62.4031
2021-03-26,44.96124
2021-03-27,35.65891
2021-03-28,31.00775
2021-03-29,64.34108
2021-03-30,54.26356
2021-03-31,52.71317
2021-04-01,55.03875
2021-04-02,36.4341
2021-04-03,25.58139
2021-04-04,19.37984
2021-04-05,43.79844
2021-04-06,50.0
2021-04-07,38.75968
2021-04-08,42.24806
2021-04-09,57.36434
2021-04-10,43.41085
2021-04-11,37.59689
2021-04-12,49.2248
2021-04-13,41.08527
2021-04-14,61.24031
2021-04-15,45.73643
2021-04-16,39.92248
2021-04-17,20.93023
2021-04-18,32.17054
2021-04-19,47.28682
2021-04-20,36.8217
2021-04-21,53.10077
2021-04-22,72.48062
2021-04-23,66.66666
2021-04-24,31.39534
2021-04-25,32.94573
2021-04-26,62.4031
2021-04-27,51.93798
2021-04-28,57.36434
2021-04-29,53.87596
2021-04-30,39.92248
2021-05-01,23.64341
2021-05-02,18.99224
2021-05-03,40.69767
2021-05-04,40.31007
2021-05-05,19.76744
2021-05-06,35.65891
2021-05-07,28.29457
2021-05-08,15.50387
2021-05-09,14.72868
2021-05-10,39.53488
2021-05-11,46.12403
2021-05-12,44.18604
2021-05-13,46.12403
2021-05-14,64.34108
2021-05-15,14.72868
2021-05-16,18.21705
2021-05-17,58.13953
2021-05-18,47.28682
2021-05-19,26.35658
2021-05-20,51.55038
2021-05-21,48.06201
2021-05-22,22.09302
2021-05-23,15.89147
2021-05-24,39.14728
2021-05-25,40.69767
2021-05-26,46.12403
2021-05-27,39.92248
2021-05-28,29.45736
2021-05-29,15.11627
2021-05-30,15.89147
2021-05-31,31.78294
2021-06-01,34.10852
2021-06-02,35.65891
2021-06-03,37.59689
2021-06-04,32.94573
2021-06-05,14.72868
2021-06-06,9.68992
2021-06-07,48.44961
2021-06-08,45.73643
2021-06-09,42.63565
2021-06-10,31.39534
2021-06-11,28.68217
2021-06-12,15.50387
2021-06-13,10.85271
2021-06-14,32.55813
2021-06-15,44.18604
2021-06-16,32.94573
2021-06-17,35.65891
2021-06-18,22.09302
2021-06-19,8.13953
2021-06-20,8.91472
2021-06-21,32.94573
2021-06-22,40.69767
2021-06-23,28.68217
2021-06-24,28.68217
2021-06-25,28.29457
2021-06-26,14.34108
2021-06-27,22.09302
2021-06-28,31.78294
2021-06-29,22.48062
2021-06-30,28.29457
2021-07-01,34.88372
2021-07-02,26.35658
2021-07-03,10.46511
2021-07-04,13.17829
2021-07-05,34.88372
2021-07-06,36.8217
2021-07-07,21.31782
2021-07-08,32.94573
2021-07-09,33.33333
2021-07-10,12.79069
2021-07-11,15.50387
2021-07-12,48.8372
2021-07-13,62.79069
2021-07-14,41.86046
2021-07-15,38.37209
2021-07-16,25.19379
2021-07-17,18.21705
2021-07-18,15.11627
2021-07-19,32.55813
2021-07-20,35.65891
2021-07-21,36.04651
2021-07-22,35.27131
2021-07-23,24.8062
2021-07-24,14.34108
2021-07-25,16.66666
2021-07-26,27.51937
2021-07-27,39.53488
2021-07-28,42.24806
2021-07-29,37.98449
2021-07-30,32.17054
2021-07-31,12.79069
2021-08-01,15.50387
2021-08-02,33.72093
2021-08-03,39.14728
2021-08-04,29.06976
2021-08-05,35.65891
2021-08-06,30.62015
2021-08-07,22.09302
2021-08-08,15.89147
2021-08-09,38.37209
2021-08-10,33.72093
2021-08-11,46.12403
2021-08-12,53.87596
2021-08-13,50.77519
2021-08-14,21.70542
2021-08-15,22.48062
2021-08-16,22.48062
2021-08-17,48.8372
2021-08-18,58.13953
2021-08-19,40.69767
2021-08-20,36.4341
2021-08-21,18.60465
2021-08-22,12.79069
2021-08-23,32.94573
2021-08-24,42.63565
2021-08-25,39.14728
2021-08-26,32.94573
2021-08-27,28.29457
2021-08-28,14.72868
2021-08-29,13.17829
2021-08-30,40.31007
2021-08-31,31.39534
2021-09-01,39.92248
2021-09-02,34.88372
2021-09-03,41.86046
2021-09-04,19.76744
2021-09-05,22.09302
2021-09-06,30.62015
2021-09-07,38.75968
2021-09-08,28.68217
2021-09-09,38.37209
2021-09-10,28.68217
2021-09-11,12.0155
2021-09-12,10.46511
2021-09-13,26.35658
2021-09-14,33.33333
2021-09-15,34.10852
2021-09-16,31.39534
2021-09-17,32.94573
2021-09-18,12.79069
2021-09-19,12.4031
2021-09-20,6.97674
2021-09-21,7.36434
2021-09-22,11.24031
2021-09-23,50.77519
2021-09-24,43.02325
2021-09-25,12.0155
2021-09-26,8.52713
2021-09-27,32.55813
2021-09-28,39.14728
2021-09-29,35.27131
2021-09-30,31.78294
2021-10-01,26.74418
2021-10-02,11.24031
2021-10-03,11.24031
2021-10-04,11.6279
2021-10-05,37.2093
2021-10-06,35.65891
2021-10-07,39.92248
2021-10-08,34.88372
2021-10-09,15.50387
2021-10-10,15.89147
2021-10-11,18.99224
2021-10-12,32.55813
2021-10-13,33.33333
2021-10-14,45.73643
2021-10-15,22.09302
2021-10-16,15.50387
2021-10-17,10.07751
2021-10-18,23.64341
2021-10-19,30.23255
2021-10-20,30.23255
2021-10-21,36.04651
2021-10-22,35.65891
2021-10-23,18.21705
2021-10-24,15.89147
2021-10-25,32.55813
2021-10-26,40.31007
2021-10-27,49.6124
2021-10-28,47.67441
2021-10-29,29.84496
2021-10-30,12.79069
2021-10-31,15.11627
2021-11-01,27.90697
2021-11-02,29.84496
2021-11-03,37.59689
2021-11-04,43.02325
2021-11-05,27.90697
2021-11-06,13.95348
2021-11-07,10.46511
2021-11-08,50.0
2021-11-09,47.28682
2021-11-10,44.96124
2021-11-11,40.69767
2021-11-12,32.17054
2021-11-13,19.76744
2021-11-14,17.82945
2021-11-15,39.14728
2021-11-16,42.24806
2021-11-17,42.24806
2021-11-18,36.8217
2021-11-19,22.86821
2021-11-20,9.30232
2021-11-21,10.85271
2021-11-22,40.31007
2021-11-23,40.69767
2021-11-24,37.59689
2021-11-25,32.55813
2021-11-26,33.33333
2021-11-27,10.85271
2021-11-28,11.24031
2021-11-29,28.29457
2021-11-30,30.62015
2021-12-01,33.72093
2021-12-02,38.75968
2021-12-03,38.37209
2021-12-04,12.79069
2021-12-05,13.17829
2021-12-06,38.75968
2021-12-07,44.57364
2021-12-08,41.47286
2021-12-09,41.08527
2021-12-10,34.88372
2021-12-11,13.95348
2021-12-12,12.0155
2021-12-13,36.04651
2021-12-14,49.2248
2021-12-15,39.92248
2021-12-16,33.72093
2021-12-17,31.39534
2021-12-18,15.50387
2021-12-19,14.72868
2021-12-20,38.37209
2021-12-21,38.37209
2021-12-22,40.31007
2021-12-23,41.47286
2021-12-24,31.39534
2021-12-25,15.89147
2021-12-26,19.76744
2021-12-27,52.32558
2021-12-28,43.02325
2021-12-29,36.4341
2021-12-30,39.53488
2021-12-31,32.55813
2022-01-01,18.21705
2022-01-02,13.17829
2022-01-03,48.8372
2022-01-04,57.36434
2022-01-05,50.0
2022-01-06,49.6124
2022-01-07,39.92248
2022-01-08,14.72868
2022-01-09,25.19379
2022-01-10,50.0
2022-01-11,49.2248
2022-01-12,46.51162
2022-01-13,57.36434
2022-01-14,48.8372
2022-01-15,29.84496
2022-01-16,24.4186
2022-01-17,46.89922
2022-01-18,58.13953
2022-01-19,93.02325
2022-01-20,74.031
2022-01-21,43.79844
2022-01-22,29.45736
2022-01-23,31.78294
2022-01-24,68.21705
2022-01-25,78.29457
2022-01-26,91.47286
2022-01-27,44.57364
2022-01-28,40.31007
2022-01-29,25.19379
2022-01-30,27.13178
2022-01-31,8.13953
2022-02-01,18.21705
2022-02-02,28.29457
2022-02-03,60.07751
2022-02-04,58.91472
2022-02-05,24.031
2022-02-06,20.93023
2022-02-07,70.93023
2022-02-08,75.58139
2022-02-09,84.88372
2022-02-10,74.031
2022-02-11,77.90697
2022-02-12,23.64341
2022-02-13,32.17054
2022-02-14,66.66666
2022-02-15,66.27906
2022-02-16,57.75193
2022-02-17,62.4031
2022-02-18,55.03875
2022-02-19,19.76744
2022-02-20,25.19379
2022-02-21,56.58914
2022-02-22,43.02325
2022-02-23,39.14728
2022-02-24,46.12403
2022-02-25,36.04651
2022-02-26,12.79069
2022-02-27,8.91472
2022-02-28,36.4341
2022-03-01,15.11627
2022-03-02,37.2093
2022-03-03,42.24806
2022-03-04,35.65891
2022-03-05,12.79069
2022-03-06,10.46511
2022-03-07,37.59689
2022-03-08,29.06976
2022-03-09,12.0155
2022-03-10,36.04651
2022-03-11,32.55813
2022-03-12,16.27906
2022-03-13,13.95348
2022-03-14,72.09302
2022-03-15,65.50387
2022-03-16,48.06201
2022-03-17,38.37209
2022-03-18,53.10077
2022-03-19,23.25581
2022-03-20,19.37984
2022-03-21,45.34883
2022-03-22,65.11627
2022-03-23,54.65116
2022-03-24,41.86046
2022-03-25,42.24806
2022-03-26,13.95348
2022-03-27,20.15503
2022-03-28,48.06201
2022-03-29,62.0155
2022-03-30,48.44961
2022-03-31,51.16279
2022-04-01,45.34883
2022-04-02,10.46511
2022-04-03,20.93023
2022-04-04,55.03875
2022-04-05,48.06201
2022-04-06,67.44186
2022-04-07,100.0
2022-04-08,53.87596
2022-04-09,25.96899
2022-04-10,26.35658
2022-04-11,65.50387
2022-04-12,44.18604
2022-04-13,55.03875
2022-04-14,44.18604
2022-04-15,42.63565
2022-04-16,25.58139
2022-04-17,19.76744
2022-04-18,49.2248
2022-04-19,51.16279
2022-04-20,40.69767
2022-04-21,35.27131
2022-04-22,43.79844
2022-04-23,10.85271
2022-04-24,8.52713
2022-04-25,45.34883
2022-04-26,38.37209
2022-04-27,34.88372
2022-04-28,29.84496
2022-04-29,39.92248
2022-04-30,11.6279
2022-05-01,11.6279
2022-05-02,34.88372
2022-05-03,46.89922
2022-05-04,49.6124
2022-05-05,14.34108
2022-05-06,29.45736
2022-05-07,15.50387
2022-05-08,15.50387
2022-05-09,55.81395
2022-05-10,58.13953
2022-05-11,41.86046
2022-05-12,36.8217
2022-05-13,26.74418
2022-05-14,12.4031
2022-05-15,8.91472
2022-05-16,60.07751
2022-05-17,47.28682
2022-05-18,51.55038
2022-05-19,46.12403
2022-05-20,45.34883
2022-05-21,15.50387
2022-05-22,13.95348
2022-05-23,49.2248
2022-05-24,38.75968
2022-05-25,36.04651
2022-05-26,36.4341
2022-05-27,35.27131
2022-05-28,10.85271
2022-05-29,13.56589
2022-05-30,41.86046
2022-05-31,43.02325
2022-06-01,12.79069
2022-06-02,34.88372
2022-06-03,32.94573
2022-06-04,12.4031
2022-06-05,11.6279
2022-06-06,20.54263
2022-06-07,37.2093
2022-06-08,52.32558
2022-06-09,37.2093
2022-06-10,39.14728
2022-06-11,10.07751
2022-06-12,12.4031
2022-06-13,36.4341
2022-06-14,34.49612
2022-06-15,43.41085
2022-06-16,43.02325
2022-06-17,44.57364
2022-06-18,12.4031
2022-06-19,14.34108
2022-06-20,39.92248
2022-06-21,33.33333
2022-06-22,38.37209
2022-06-23,36.8217
2022-06-24,26.35658
2022-06-25,15.89147
2022-06-26,8.13953
2022-06-27,27.51937
2022-06-28,28.29457
2022-06-29,31.39534
2022-06-30,24.4186
2022-07-01,18.99224
2022-07-02,8.52713
2022-07-03,10.07751
2022-07-04,24.031
2022-07-05,25.58139
2022-07-06,30.62015
2022-07-07,35.27131
2022-07-08,23.25581
2022-07-09,7.36434
2022-07-10,10.85271
2022-07-11,36.4341
2022-07-12,48.44961
2022-07-13,33.72093
2022-07-14,31.00775
2022-07-15,29.06976
2022-07-16,9.30232
2022-07-17,11.6279
2022-07-18,33.72093
2022-07-19,39.53488
2022-07-20,32.55813
2022-07-21,34.88372
2022-07-22,32.17054
2022-07-23,10.07751
2022-07-24,8.52713
2022-07-25,34.49612
2022-07-26,33.33333
2022-07-27,25.96899
2022-07-28,27.13178
2022-07-29,17.82945
2022-07-30,5.81395
2022-07-31,14.34108
2022-08-01,25.58139
2022-08-02,25.96899
2022-08-03,30.62015
2022-08-04,27.13178
2022-08-05,24.8062
2022-08-06,6.97674
2022-08-07,7.75193
2022-08-08,36.04651
2022-08-09,31.78294
2022-08-10,28.68217
2022-08-11,29.06976
2022-08-12,26.35658
2022-08-13,12.0155
2022-08-14,8.91472
2022-08-15,6.97674
2022-08-16,36.04651
2022-08-17,32.94573
2022-08-18,39.92248
2022-08-19,25.96899
2022-08-20,8.13953
2022-08-21,11.6279
2022-08-22,29.84496
2022-08-23,32.55813
2022-08-24,31.78294
2022-08-25,32.17054
2022-08-26,24.4186
2022-08-27,13.95348
2022-08-28,9.68992
2022-08-29,25.96899
2022-08-30,42.24806
2022-08-31,44.18604
2022-09-01,37.98449
2022-09-02,24.031
2022-09-03,12.4031
2022-09-04,6.97674
2022-09-05,24.4186
2022-09-06,29.06976
2022-09-07,26.35658
2022-09-08,17.82945
2022-09-09,6.20155
2022-09-10,3.48837
2022-09-11,3.87596
2022-09-12,9.68992
2022-09-13,24.8062
2022-09-14,40.31007
2022-09-15,26.35658
2022-09-16,28.68217
2022-09-17,10.85271
2022-09-18,8.52713
2022-09-19,31.78294
2022-09-20,34.10852
2022-09-21,30.62015
2022-09-22,29.45736
2022-09-23,24.8062
2022-09-24,3.87596
2022-09-25,7.75193
2022-09-26,22.86821
2022-09-27,22.86821
2022-09-28,33.72093
2022-09-29,33.33333
2022-09-30,22.09302
2022-10-01,8.91472
2022-10-02,10.85271
2022-10-03,10.85271
2022-10-04,29.45736
2022-10-05,31.78294
2022-10-06,28.29457
2022-10-07,21.31782
2022-10-08,12.0155
2022-10-09,9.68992
2022-10-10,7.36434
2022-10-11,22.86821
2022-10-12,37.2093
2022-10-13,34.49612
2022-10-14,31.78294
2022-10-15,9.68992
2022-10-16,10.85271
2022-10-17,27.51937
2022-10-18,34.88372
2022-10-19,24.031
2022-10-20,30.62015
2022-10-21,21.70542
2022-10-22,12.79069
2022-10-23,8.91472
2022-10-24,27.90697
2022-10-25,27.51937
2022-10-26,25.19379
2022-10-27,25.58139
2022-10-28,20.54263
2022-10-29,11.6279
2022-10-30,15.50387
2022-10-31,22.48062
2022-11-01,22.48062
2022-11-02,28.29457
2022-11-03,24.8062
2022-11-04,19.76744
2022-11-05,10.85271
2022-11-06,8.52713
2022-11-07,20.15503
2022-11-08,28.68217
2022-11-09,25.19379
2022-11-10,28.29457
2022-11-11,27.13178
2022-11-12,5.03875
2022-11-13,8.13953
2022-11-14,29.06976
2022-11-15,28.68217
2022-11-16,24.4186
2022-11-17,23.25581
2022-11-18,13.95348
2022-11-19,5.81395
2022-11-20,7.75193
2022-11-21,18.99224
2022-11-22,31.00775
2022-11-23,26.35658
2022-11-24,25.58139
2022-11-25,22.48062
2022-11-26,3.10077
2022-11-27,4.26356
2022-11-28,25.96899
2022-11-29,22.09302
2022-11-30,20.54263
2022-12-01,24.031
2022-12-02,18.21705
2022-12-03,6.20155
2022-12-04,5.81395
2022-12-05,18.60465
2022-12-06,26.35658
2022-12-07,16.27906
2022-12-08,21.31782
2022-12-09,22.48062
2022-12-10,7.36434
2022-12-11,7.36434
2022-12-12,20.15503
2022-12-13,17.44186
2022-12-14,17.05426
2022-12-15,17.05426
2022-12-16,21.70542
2022-12-17,8.91472
2022-12-18,1.93798
2022-12-19,12.79069
2022-12-20,25.58139
2022-12-21,26.35658
2022-12-22,19.76744
2022-12-23,13.95348
2022-12-24,3.10077
2022-12-25,5.81395
2022-12-26,23.64341
2022-12-27,32.55813
2022-12-28,20.54263
2022-12-29,26.35658
2022-12-30,9.30232
2022-12-31,6.58914
2023-01-01,3.48837
2023-01-02,22.48062
2023-01-03,23.25581
2023-01-04,32.55813
2023-01-05,22.48062
2023-01-06,25.19379
2023-01-07,11.6279
2023-01-08,5.03875
2023-01-09,21.31782
2023-01-10,24.8062
2023-01-11,17.82945
2023-01-12,32.17054
2023-01-13,18.21705
2023-01-14,8.13953
2023-01-15,9.68992
2023-01-16,23.25581
2023-01-17,30.62015
2023-01-18,23.64341
2023-01-19,28.68217
2023-01-20,24.4186
2023-01-21,10.46511
2023-01-22,6.58914
2023-01-23,15.11627
2023-01-24,8.52713
2023-01-25,31.78294
2023-01-26,31.78294
2023-01-27,19.76744
2023-01-28,25.58139
2023-01-29,19.37984
2023-01-30,46.12403
2023-01-31,36.4341
2023-02-01,31.78294
2023-02-02,32.55813
2023-02-03,32.17054
2023-02-04,17.05426
2023-02-05,15.89147
2023-02-06,27.13178
2023-02-07,28.29457
2023-02-08,38.37209
2023-02-09,39.14728
2023-02-10,35.65891
2023-02-11,13.17829
2023-02-12,10.46511
2023-02-13,39.53488
2023-02-14,38.37209
2023-02-15,40.31007
2023-02-16,35.65891
2023-02-17,27.51937
2023-02-18,16.66666
2023-02-19,15.50387
2023-02-20,31.00775
2023-02-21,33.33333
2023-02-22,37.59689
2023-02-23,35.27131
2023-02-24,37.59689
2023-02-25,17.05426
2023-02-26,18.60465
2023-02-27,45.73643
2023-02-28,45.34883
2023-03-01,19.37984
2023-03-02,34.49612
2023-03-03,34.10852
2023-03-04,13.95348
2023-03-05,20.54263
2023-03-06,31.78294
2023-03-07,35.27131
2023-03-08,39.53488
2023-03-09,28.29457
2023-03-10,43.79844
2023-03-11,13.17829
2023-03-12,12.0155
2023-03-13,29.06976
2023-03-14,39.92248
2023-03-15,37.2093
2023-03-16,43.79844
2023-03-17,29.45736
2023-03-18,11.24031
2023-03-19,13.17829
2023-03-20,47.28682
2023-03-21,45.73643
2023-03-22,51.55038
2023-03-23,67.44186
2023-03-24,36.8217
2023-03-25,13.95348
2023-03-26,10.07751
2023-03-27,30.62015
2023-03-28,26.35658
2023-03-29,31.78294
2023-03-30,38.37209
2023-03-31,28.68217
2023-04-01,12.0155
2023-04-02,13.56589
2023-04-03,29.84496
2023-04-04,43.41085
2023-04-05,39.53488
2023-04-06,38.75968
2023-04-07,32.55813
2023-04-08,16.27906
2023-04-09,16.27906
2023-04-10,31.39534
2023-04-11,27.90697
2023-04-12,29.45736
2023-04-13,27.90697
2023-04-14,26.74418
2023-04-15,13.17829
2023-04-16,20.54263
2023-04-17,27.13178
2023-04-18,27.13178
2023-04-19,33.33333
2023-04-20,26.74418
2023-04-21,27.90697
2023-04-22,9.30232
2023-04-23,7.36434
2023-04-24,31.00775
2023-04-25,15.11627
2023-04-26,20.54263
2023-04-27,35.27131
2023-04-28,24.031
2023-04-29,4.65116
2023-04-30,7.36434
2023-05-01,10.85271
2023-05-02,16.27906
2023-05-03,22.48062
2023-05-04,25.58139
2023-05-05,7.75193
2023-05-06,10.85271
2023-05-07,6.20155
2023-05-08,27.51937
2023-05-09,28.29457
2023-05-10,26.35658
2023-05-11,22.09302
2023-05-12,20.54263
2023-05-13,10.46511
2023-05-14,9.30232
2023-05-15,21.70542
2023-05-16,22.86821
2023-05-17,24.031
2023-05-18,26.74418
2023-05-19,16.66666
2023-05-20,9.30232
2023-05-21,6.58914
2023-05-22,24.4186
2023-05-23,24.4186
2023-05-24,23.64341
2023-05-25,22.09302
2023-05-26,20.54263
2023-05-27,11.24031
2023-05-28,9.68992
2023-05-29,7.36434
2023-05-30,20.54263
