date,유류분반환청구소송
2023-05-07,24.2647
2023-05-08,35.2022
2023-05-09,32.26102
2023-05-10,38.23529
2023-05-11,42.55514
2023-05-12,34.65073
2023-05-13,25.64338
2023-05-14,21.96691
2023-05-15,37.04044
2023-05-16,43.65808
2023-05-17,85.11029
2023-05-18,63.51102
2023-05-19,37.59191
2023-05-20,29.6875
2023-05-21,47.79411
2023-05-22,73.89705
2023-05-23,48.62132
2023-05-24,45.03676
2023-05-25,44.85294
2023-05-26,33.54779
2023-05-27,23.06985
2023-05-28,29.31985
2023-05-29,31.34191
2023-05-30,38.87867
2023-05-31,41.72794
2023-06-01,35.11029
2023-06-02,33.18014
2023-06-03,25.18382
2023-06-04,25.55147
2023-06-05,32.35294
2023-06-06,29.59558
2023-06-07,35.66176
2023-06-08,48.80514
2023-06-09,35.11029
2023-06-10,26.47058
2023-06-11,29.04411
2023-06-12,41.54411
2023-06-13,36.58088
2023-06-14,37.86764
2023-06-15,33.45588
2023-06-16,49.72426
2023-06-17,24.54044
2023-06-18,23.89705
2023-06-19,33.36397
2023-06-20,40.90073
2023-06-21,33.54779
2023-06-22,36.30514
2023-06-23,29.41176
2023-06-24,25.64338
2023-06-25,24.44852
2023-06-26,37.86764
2023-06-27,39.0625
2023-06-28,34.83455
2023-06-29,35.47794
2023-06-30,28.03308
2023-07-01,20.12867
2023-07-02,22.61029
2023-07-03,30.69852
2023-07-04,40.07352
2023-07-05,36.21323
2023-07-06,34.55882
2023-07-07,29.41176
2023-07-08,22.15073
2023-07-09,23.80514
2023-07-10,38.23529
2023-07-11,28.58455
2023-07-12,33.36397
2023-07-13,37.22426
2023-07-14,33.36397
2023-07-15,21.50735
2023-07-16,25.91911
2023-07-17,38.3272
2023-07-18,36.21323
2023-07-19,29.31985
2023-07-20,32.8125
2023-07-21,31.43382
2023-07-22,21.32352
2023-07-23,19.94485
2023-07-24,35.84558
2023-07-25,33.27205
2023-07-26,31.61764
2023-07-27,29.04411
2023-07-28,28.58455
2023-07-29,17.92279
2023-07-30,22.15073
2023-07-31,30.42279
2023-08-01,29.6875
2023-08-02,27.29779
2023-08-03,26.28676
2023-08-04,23.4375
2023-08-05,21.96691
2023-08-06,19.11764
2023-08-07,30.88235
2023-08-08,28.76838
2023-08-09,32.8125
2023-08-10,28.49264
2023-08-11,26.93014
2023-08-12,21.78308
2023-08-13,22.51838
2023-08-14,31.15808
2023-08-15,27.11397
2023-08-16,36.02941
2023-08-17,32.90441
2023-08-18,43.47426
2023-08-19,17.37132
2023-08-20,19.76102
2023-08-21,33.6397
2023-08-22,33.27205
2023-08-23,31.70955
2023-08-24,31.89338
2023-08-25,31.34191
2023-08-26,19.30147
2023-08-27,22.61029
2023-08-28,34.46691
2023-08-29,30.23897
2023-08-30,28.86029
2023-08-31,31.25
2023-09-01,24.63235
2023-09-02,20.86397
2023-09-03,19.30147
2023-09-04,29.50367
2023-09-05,32.44485
2023-09-06,29.50367
2023-09-07,32.72058
2023-09-08,30.5147
2023-09-09,23.80514
2023-09-10,19.94485
2023-09-11,34.00735
2023-09-12,28.86029
2023-09-13,25.55147
2023-09-14,28.21691
2023-09-15,25.45955
2023-09-16,18.75
2023-09-17,23.52941
2023-09-18,33.08823
2023-09-19,31.34191
2023-09-20,29.04411
2023-09-21,27.75735
2023-09-22,24.54044
2023-09-23,19.76102
2023-09-24,22.42647
2023-09-25,28.40073
2023-09-26,34.19117
2023-09-27,29.22794
2023-09-28,27.11397
2023-09-29,33.54779
2023-09-30,30.33088
2023-10-01,29.77941
2023-10-02,32.44485
2023-10-03,34.65073
2023-10-04,38.60294
2023-10-05,29.96323
2023-10-06,33.45588
2023-10-07,21.41544
2023-10-08,20.03676
2023-10-09,25.0
2023-10-10,32.44485
2023-10-11,32.16911
2023-10-12,30.79044
2023-10-13,28.67647
2023-10-14,17.73897
2023-10-15,19.85294
2023-10-16,45.58823
2023-10-17,41.08455
2023-10-18,33.73161
2023-10-19,32.90441
2023-10-20,33.27205
2023-10-21,24.35661
2023-10-22,30.14705
2023-10-23,34.00735
2023-10-24,32.90441
2023-10-25,29.13602
2023-10-26,34.375
2023-10-27,29.96323
2023-10-28,18.38235
2023-10-29,19.02573
2023-10-30,33.27205
2023-10-31,35.66176
2023-11-01,34.00735
2023-11-02,34.55882
2023-11-03,32.62867
2023-11-04,42.09558
2023-11-05,35.66176
2023-11-06,37.59191
2023-11-07,31.61764
2023-11-08,32.72058
2023-11-09,30.79044
2023-11-10,25.91911
2023-11-11,17.83088
2023-11-12,21.32352
2023-11-13,31.52573
2023-11-14,31.06617
2023-11-15,36.85661
2023-11-16,34.74264
2023-11-17,29.31985
2023-11-18,18.19852
2023-11-19,18.47426
2023-11-20,31.06617
2023-11-21,31.80147
2023-11-22,30.42279
2023-11-23,29.22794
2023-11-24,26.01102
2023-11-25,18.0147
2023-11-26,20.40441
2023-11-27,34.92647
2023-11-28,31.06617
2023-11-29,33.27205
2023-11-30,28.67647
2023-12-01,28.9522
2023-12-02,22.97794
2023-12-03,24.72426
2023-12-04,31.25
2023-12-05,30.23897
2023-12-06,33.73161
2023-12-07,29.41176
2023-12-08,31.89338
2023-12-09,21.96691
2023-12-10,23.16176
2023-12-11,33.36397
2023-12-12,37.31617
2023-12-13,35.01838
2023-12-14,33.82352
2023-12-15,33.45588
2023-12-16,18.84191
2023-12-17,17.73897
2023-12-18,27.3897
2023-12-19,31.61764
2023-12-20,29.04411
2023-12-21,35.01838
2023-12-22,27.66544
2023-12-23,20.77205
2023-12-24,17.27941
2023-12-25,15.71691
2023-12-26,30.33088
2023-12-27,29.96323
2023-12-28,26.01102
2023-12-29,22.33455
2023-12-30,19.39338
2023-12-31,15.53308
2024-01-01,16.81985
2024-01-02,27.3897
2024-01-03,32.0772
2024-01-04,31.89338
2024-01-05,24.81617
2024-01-06,22.97794
2024-01-07,20.3125
2024-01-08,28.30882
2024-01-09,27.3897
2024-01-10,24.35661
2024-01-11,27.3897
2024-01-12,25.36764
2024-01-13,21.78308
2024-01-14,20.58823
2024-01-15,30.14705
2024-01-16,37.22426
2024-01-17,32.72058
2024-01-18,25.36764
2024-01-19,26.5625
2024-01-20,18.75
2024-01-21,20.77205
2024-01-22,28.58455
2024-01-23,28.9522
2024-01-24,28.40073
2024-01-25,25.64338
2024-01-26,25.36764
2024-01-27,18.84191
2024-01-28,20.03676
2024-01-29,26.74632
2024-01-30,28.49264
2024-01-31,26.74632
2024-02-01,39.98161
2024-02-02,25.64338
2024-02-03,19.30147
2024-02-04,18.29044
2024-02-05,33.45588
2024-02-06,45.49632
2024-02-07,39.8897
2024-02-08,37.86764
2024-02-09,26.65441
2024-02-10,39.70588
2024-02-11,36.12132
2024-02-12,37.5
2024-02-13,49.17279
2024-02-14,35.75367
2024-02-15,35.9375
2024-02-16,35.75367
2024-02-17,24.63235
2024-02-18,25.55147
2024-02-19,36.58088
2024-02-20,35.47794
2024-02-21,34.92647
2024-02-22,34.55882
2024-02-23,31.06617
2024-02-24,22.24264
2024-02-25,26.19485
2024-02-26,47.7022
2024-02-27,47.88602
2024-02-28,35.29411
2024-02-29,30.60661
2024-03-01,22.61029
2024-03-02,24.54044
2024-03-03,27.02205
2024-03-04,36.58088
2024-03-05,37.77573
2024-03-06,32.90441
2024-03-07,32.99632
2024-03-08,30.42279
2024-03-09,25.55147
2024-03-10,24.17279
2024-03-11,37.13235
2024-03-12,33.45588
2024-03-13,30.42279
2024-03-14,31.43382
2024-03-15,31.98529
2024-03-16,23.4375
2024-03-17,24.90808
2024-03-18,30.69852
2024-03-19,36.39705
2024-03-20,39.43014
