date,큐알코드
2020-08-28,44.74712
2020-08-29,45.03243
2020-08-30,52.72474
2020-08-31,61.11421
2020-09-01,59.70376
2020-09-02,50.48565
2020-09-03,54.0285
2020-09-04,60.68003
2020-09-05,59.09964
2020-09-06,47.8558
2020-09-07,47.56428
2020-09-08,58.34666
2020-09-09,57.60609
2020-09-10,61.87711
2020-09-11,67.75458
2020-09-12,67.93197
2020-09-13,63.18583
2020-09-14,70.49731
2020-09-15,69.36598
2020-09-16,67.64169
2020-09-17,67.23481
2020-09-18,72.94605
2020-09-19,81.29333
2020-09-20,66.93213
2020-09-21,63.75398
2020-09-22,63.28259
2020-09-23,63.42525
2020-09-24,63.82593
2020-09-25,69.02732
2020-09-26,76.80771
2020-09-27,65.82685
2020-09-28,63.84702
2020-09-29,69.01616
2020-09-30,54.01113
2020-10-01,46.89938
2020-10-02,63.5952
2020-10-03,67.23977
2020-10-04,58.27223
2020-10-05,59.77819
2020-10-06,59.55987
2020-10-07,60.66391
2020-10-08,66.29451
2020-10-09,69.0695
2020-10-10,73.87145
2020-10-11,60.80408
2020-10-12,66.51036
2020-10-13,66.62821
2020-10-14,68.13541
2020-10-15,67.20131
2020-10-16,72.48954
2020-10-17,83.18013
2020-10-18,68.92436
2020-10-19,61.15514
2020-10-20,61.81137
2020-10-21,62.87819
2020-10-22,63.12753
2020-10-23,69.19727
2020-10-24,79.19442
2020-10-25,65.40384
2020-10-26,58.65927
2020-10-27,60.03622
2020-10-28,60.29424
2020-10-29,59.4321
2020-10-30,65.96826
2020-10-31,79.59138
2020-11-01,61.80268
2020-11-02,56.56407
2020-11-03,56.22542
2020-11-04,57.5329
2020-11-05,57.97079
2020-11-06,64.52309
2020-11-07,82.12074
2020-11-08,67.40724
2020-11-09,55.79869
2020-11-10,58.11593
2020-11-11,60.42077
2020-11-12,62.46387
2020-11-13,68.98887
2020-11-14,81.044
2020-11-15,66.93957
2020-11-16,58.21641
2020-11-17,59.96303
2020-11-18,60.06971
2020-11-19,60.86115
2020-11-20,69.82744
2020-11-21,78.4005
2020-11-22,63.16102
2020-11-23,60.05607
2020-11-24,55.14247
2020-11-25,56.75139
2020-11-26,53.45043
2020-11-27,55.59028
2020-11-28,58.89744
2020-11-29,48.73903
2020-11-30,50.65312
2020-12-01,51.28825
2020-12-02,51.75095
2020-12-03,52.35756
2020-12-04,54.64007
2020-12-05,57.56763
2020-12-06,48.99706
2020-12-07,51.32174
2020-12-08,49.07521
2020-12-09,50.24375
2020-12-10,50.68289
2020-12-11,51.79933
2020-12-12,51.09225
2020-12-13,40.50091
2020-12-14,42.96577
2020-12-15,43.78698
2020-12-16,43.9408
2020-12-17,44.35512
2020-12-18,46.263
2020-12-19,46.43047
2020-12-20,39.66853
2020-12-21,43.35156
2020-12-22,46.20842
2020-12-23,47.33479
2020-12-24,48.83827
2020-12-25,44.34024
2020-12-26,42.64572
2020-12-27,36.7819
2020-12-28,44.09834
2020-12-29,43.78822
2020-12-30,41.99694
2020-12-31,44.11819
2021-01-01,33.30232
2021-01-02,42.71891
2021-01-03,35.88379
2021-01-04,40.29126
2021-01-05,40.64729
2021-01-06,40.99214
2021-01-07,35.77338
2021-01-08,39.66481
2021-01-09,46.25556
2021-01-10,38.23328
2021-01-11,42.5502
2021-01-12,41.77614
2021-01-13,43.4049
2021-01-14,44.45684
2021-01-15,45.00266
2021-01-16,49.4151
2021-01-17,39.41175
2021-01-18,46.87953
2021-01-19,50.19785
2021-01-20,52.60565
2021-01-21,49.52799
2021-01-22,53.71093
2021-01-23,59.94566
2021-01-24,53.14279
2021-01-25,51.70009
2021-01-26,50.1656
2021-01-27,53.99129
2021-01-28,48.41154
2021-01-29,51.93579
2021-01-30,60.70236
2021-01-31,52.83515
2021-02-01,49.86044
2021-02-02,51.43339
2021-02-03,51.53139
2021-02-04,51.5624
2021-02-05,54.56564
2021-02-06,60.56715
2021-02-07,53.12666
2021-02-08,50.18049
2021-02-09,52.61062
2021-02-10,54.97376
2021-02-11,42.33808
2021-02-12,34.8703
2021-02-13,55.1834
2021-02-14,50.88261
2021-02-15,54.59789
2021-02-16,53.77668
2021-02-17,53.50873
2021-02-18,59.1443
2021-02-19,69.87086
2021-02-20,74.53016
2021-02-21,62.36711
2021-02-22,58.87884
2021-02-23,58.60097
2021-02-24,59.87619
2021-02-25,59.74222
2021-02-26,64.22537
2021-02-27,72.44116
2021-02-28,67.74341
2021-03-01,46.2444
2021-03-02,57.86535
2021-03-03,57.84178
2021-03-04,56.45863
2021-03-05,61.5918
2021-03-06,69.75053
2021-03-07,60.96907
2021-03-08,55.3211
2021-03-09,56.34078
2021-03-10,58.74734
2021-03-11,58.29456
2021-03-12,60.37859
2021-03-13,70.85457
2021-03-14,60.18508
2021-03-15,54.13518
2021-03-16,55.22682
2021-03-17,56.21425
2021-03-18,55.89917
2021-03-19,59.61817
2021-03-20,62.95014
2021-03-21,55.99593
2021-03-22,52.64783
2021-03-23,53.23086
2021-03-24,53.96524
2021-03-25,53.12914
2021-03-26,61.04474
2021-03-27,61.794
2021-03-28,55.04819
2021-03-29,56.76503
2021-03-30,58.31813
2021-03-31,58.58236
2021-04-01,59.26091
2021-04-02,62.61397
2021-04-03,61.61909
2021-04-04,60.44434
2021-04-05,65.91492
2021-04-06,68.35746
2021-04-07,68.06346
2021-04-08,66.87879
2021-04-09,71.74773
2021-04-10,80.93235
2021-04-11,69.48879
2021-04-12,56.21922
2021-04-13,62.02721
2021-04-14,63.64978
2021-04-15,64.22165
2021-04-16,65.79211
2021-04-17,74.62568
2021-04-18,64.94113
2021-04-19,59.7509
2021-04-20,60.86487
2021-04-21,62.13886
2021-04-22,63.68947
2021-04-23,68.84001
2021-04-24,77.15256
2021-04-25,66.75598
2021-04-26,61.17623
2021-04-27,66.74605
2021-04-28,69.68354
2021-04-29,69.88699
2021-04-30,73.30951
2021-05-01,81.30822
2021-05-02,71.19819
2021-05-03,65.83925
2021-05-04,63.76763
2021-05-05,73.15445
2021-05-06,66.17294
2021-05-07,67.34397
2021-05-08,69.66742
2021-05-09,65.38895
2021-05-10,59.58592
2021-05-11,62.5383
2021-05-12,63.01092
2021-05-13,100.0
2021-05-14,89.76343
2021-05-15,75.78058
2021-05-16,50.3157
2021-05-17,49.26748
2021-05-18,49.5528
2021-05-19,47.59282
2021-05-20,37.14041
2021-05-21,37.51752
2021-05-22,42.09742
2021-05-23,33.49211
2021-05-24,29.62301
2021-05-25,29.12185
2021-05-26,28.36391
2021-05-27,26.60116
2021-05-28,26.76491
2021-05-29,30.07083
2021-05-30,25.54054
2021-05-31,22.64523
2021-06-01,23.39945
2021-06-02,22.97396
2021-06-03,21.65035
2021-06-04,23.06948
2021-06-05,26.56519
2021-06-06,21.23726
2021-06-07,20.17292
2021-06-08,19.65563
2021-06-09,19.58493
2021-06-10,19.38893
2021-06-11,19.18176
2021-06-12,21.70617
2021-06-13,18.98577
2021-06-14,17.69937
2021-06-15,17.357
2021-06-16,17.74651
2021-06-17,16.99725
2021-06-18,17.2069
2021-06-19,20.45079
2021-06-20,17.34583
2021-06-21,16.95136
2021-06-22,16.23683
2021-06-23,16.71194
2021-06-24,16.29761
2021-06-25,16.47376
2021-06-26,18.25139
2021-06-27,15.97633
2021-06-28,14.56588
2021-06-29,15.1638
2021-06-30,14.63039
2021-07-01,15.17125
2021-07-02,15.50246
2021-07-03,15.17125
2021-07-04,13.54496
2021-07-05,14.50138
2021-07-06,14.32027
2021-07-07,13.90222
2021-07-08,14.49766
2021-07-09,14.31406
2021-07-10,14.31158
2021-07-11,12.38633
2021-07-12,12.7957
2021-07-13,13.2919
2021-07-14,13.53503
2021-07-15,12.67289
2021-07-16,12.91106
2021-07-17,12.46449
2021-07-18,11.09002
2021-07-19,11.36169
2021-07-20,11.6532
2021-07-21,11.23392
2021-07-22,10.92999
2021-07-23,10.42511
2021-07-24,11.43239
2021-07-25,10.14724
2021-07-26,11.01187
2021-07-27,12.80066
2021-07-28,11.87277
2021-07-29,11.86781
2021-07-30,16.19837
2021-07-31,15.71954
2021-08-01,12.93339
2021-08-02,13.55488
2021-08-03,14.16272
2021-08-04,13.89974
2021-08-05,13.63675
2021-08-06,13.04876
2021-08-07,14.37981
2021-08-08,11.98193
2021-08-09,12.99294
2021-08-10,12.44588
2021-08-11,12.93835
2021-08-12,12.5476
2021-08-13,12.45332
2021-08-14,12.70638
2021-08-15,12.32307
2021-08-16,11.11483
2021-08-17,11.47333
2021-08-18,11.50062
2021-08-19,11.43612
2021-08-20,12.06753
2021-08-21,11.84548
2021-08-22,11.03792
2021-08-23,11.37037
2021-08-24,12.93091
2021-08-25,12.18662
2021-08-26,11.81695
2021-08-27,11.80826
2021-08-28,12.37641
2021-08-29,10.85432
2021-08-30,12.03652
2021-08-31,10.45985
2021-09-01,10.83696
2021-09-02,11.37781
2021-09-03,11.39642
2021-09-04,12.10846
2021-09-05,10.85556
2021-09-06,11.01807
2021-09-07,11.19298
2021-09-08,10.83448
2021-09-09,10.63724
2021-09-10,11.47953
2021-09-11,12.26849
2021-09-12,10.41767
2021-09-13,11.29098
2021-09-14,10.21547
2021-09-15,10.51319
2021-09-16,10.23284
2021-09-17,10.42635
2021-09-18,10.07901
2021-09-19,8.95885
2021-09-20,7.68362
2021-09-21,6.11687
2021-09-22,8.75293
2021-09-23,10.12491
2021-09-24,9.80114
2021-09-25,9.95993
2021-09-26,8.53088
2021-09-27,9.78502
2021-09-28,9.13252
2021-09-29,9.76889
2021-09-30,9.76145
2021-10-01,9.96985
2021-10-02,9.7937
2021-10-03,9.00971
2021-10-04,7.91063
2021-10-05,8.83356
2021-10-06,9.05561
2021-10-07,8.98862
2021-10-08,9.16601
2021-10-09,9.45008
2021-10-10,8.28898
2021-10-11,8.2468
2021-10-12,8.89806
2021-10-13,8.82984
2021-10-14,8.57678
2021-10-15,8.85961
2021-10-16,8.81495
2021-10-17,8.02972
2021-10-18,8.19098
2021-10-19,8.29394
2021-10-20,7.86349
2021-10-21,8.2282
2021-10-22,8.28154
2021-10-23,8.88566
2021-10-24,7.56205
2021-10-25,8.32123
2021-10-26,9.00599
2021-10-27,8.35597
2021-10-28,8.33488
2021-10-29,8.88318
2021-10-30,9.75028
2021-10-31,8.55197
2021-11-01,10.0542
2021-11-02,9.49226
2021-11-03,8.93156
2021-11-04,8.96505
2021-11-05,8.85837
2021-11-06,9.0891
2021-11-07,8.43536
2021-11-08,7.95901
2021-11-09,8.07562
2021-11-10,7.80891
2021-11-11,7.8821
2021-11-12,7.82007
2021-11-13,8.23564
2021-11-14,7.50251
2021-11-15,7.52608
2021-11-16,7.66377
2021-11-17,7.52608
2021-11-18,7.54965
2021-11-19,8.46637
2021-11-20,8.05577
2021-11-21,6.98398
2021-11-22,7.01375
2021-11-23,6.86737
2021-11-24,7.0336
2021-11-25,7.42436
2021-11-26,6.95793
2021-11-27,7.23208
2021-11-28,6.62052
2021-11-29,6.81651
2021-11-30,6.3749
2021-12-01,7.00011
2021-12-02,7.20231
2021-12-03,7.91559
2021-12-04,7.90071
2021-12-05,7.44917
2021-12-06,9.78378
2021-12-07,9.49226
2021-12-08,9.57413
2021-12-09,9.4997
2021-12-10,9.6436
2021-12-11,9.81231
2021-12-12,11.70902
2021-12-13,41.77986
2021-12-14,44.12067
2021-12-15,23.04591
2021-12-16,20.25107
2021-12-17,17.37809
2021-12-18,18.01198
2021-12-19,15.49253
2021-12-20,15.87833
2021-12-21,15.57193
2021-12-22,13.74964
2021-12-23,13.45936
2021-12-24,12.3578
2021-12-25,11.96953
2021-12-26,9.89294
2021-12-27,10.01203
2021-12-28,10.47597
2021-12-29,10.42387
2021-12-30,10.43504
2021-12-31,11.45224
2022-01-01,11.45596
2022-01-02,12.84904
2022-01-03,15.87088
2022-01-04,12.36897
2022-01-05,10.33208
2022-01-06,12.80934
2022-01-07,9.15981
2022-01-08,8.93652
2022-01-09,9.85945
2022-01-10,11.72639
2022-01-11,9.49598
2022-01-12,8.47754
2022-01-13,8.30759
2022-01-14,8.56685
2022-01-15,8.76657
2022-01-16,7.41567
2022-01-17,7.50003
2022-01-18,7.09687
2022-01-19,6.46173
2022-01-20,6.47414
2022-01-21,6.82272
2022-01-22,8.03344
2022-01-23,6.10075
2022-01-24,6.22232
2022-01-25,6.0685
2022-01-26,6.28434
2022-01-27,5.76085
2022-01-28,5.94196
2022-01-29,5.8725
2022-01-30,5.30435
2022-01-31,4.48562
2022-02-01,3.91748
2022-02-02,4.79947
2022-02-03,10.12863
2022-02-04,5.73728
2022-02-05,5.42592
2022-02-06,5.03392
2022-02-07,5.54749
2022-02-08,5.41227
2022-02-09,6.77682
2022-02-10,8.20339
2022-02-11,6.46421
2022-02-12,6.22108
2022-02-13,5.38994
2022-02-14,5.93452
2022-02-15,7.53228
2022-02-16,6.2893
2022-02-17,5.8266
2022-02-18,17.66464
2022-02-19,14.13419
2022-02-20,8.93032
2022-02-21,9.24912
2022-02-22,7.20355
2022-02-23,6.38234
2022-02-24,5.94941
2022-02-25,5.89483
2022-02-26,5.77946
2022-02-27,5.40979
2022-02-28,7.96273
2022-03-01,10.30975
2022-03-02,8.04957
2022-03-03,6.25333
2022-03-04,5.58098
2022-03-05,4.94337
2022-03-06,4.52656
2022-03-07,5.50531
2022-03-08,4.95205
2022-03-09,4.06262
2022-03-10,4.58238
2022-03-11,4.98554
2022-03-12,4.36033
2022-03-13,4.10479
2022-03-14,4.65309
2022-03-15,4.04773
2022-03-16,3.85917
2022-03-17,3.49943
2022-03-18,3.47958
2022-03-19,3.2228
2022-03-20,3.35925
2022-03-21,3.60115
2022-03-22,3.38406
2022-03-23,3.36794
2022-03-24,3.06154
2022-03-25,3.07642
2022-03-26,2.9226
2022-03-27,2.6745
2022-03-28,3.26622
2022-03-29,2.95982
2022-03-30,3.0268
2022-03-31,3.04045
2022-04-01,2.88415
2022-04-02,2.72288
2022-04-03,2.81964
2022-04-04,3.19055
2022-04-05,3.15829
2022-04-06,3.00447
2022-04-07,2.95361
2022-04-08,2.80227
2022-04-09,2.54053
2022-04-10,2.54301
2022-04-11,3.33817
2022-04-12,3.00944
2022-04-13,3.12108
2022-04-14,2.9623
2022-04-15,2.53557
2022-04-16,2.28126
2022-04-17,2.18699
2022-04-18,2.70427
2022-04-19,2.85685
2022-04-20,2.72288
2022-04-21,2.78615
2022-04-22,2.52192
2022-04-23,2.17458
2022-04-24,2.3681
2022-04-25,2.79111
2022-04-26,2.73777
2022-04-27,2.65589
2022-04-28,2.62364
2022-04-29,2.61372
2022-04-30,2.36066
2022-05-01,2.16962
2022-05-02,2.77498
2022-05-03,2.70427
2022-05-04,2.7204
2022-05-05,2.33213
2022-05-06,2.49835
2022-05-07,2.34205
2022-05-08,2.28126
2022-05-09,2.91516
2022-05-10,2.75141
2022-05-11,2.99331
2022-05-12,2.87298
2022-05-13,2.64597
2022-05-14,2.3619
2022-05-15,2.36066
2022-05-16,2.9809
2022-05-17,2.92136
2022-05-18,2.99331
2022-05-19,2.89655
2022-05-20,2.90771
2022-05-21,2.49463
2022-05-22,2.27258
2022-05-23,2.8246
2022-05-24,2.92136
2022-05-25,2.79607
2022-05-26,2.7725
2022-05-27,2.58395
2022-05-28,2.21304
2022-05-29,2.06666
2022-05-30,2.69807
2022-05-31,2.61744
2022-06-01,2.21428
2022-06-02,2.76878
2022-06-03,2.55293
2022-06-04,2.27134
2022-06-05,1.95005
2022-06-06,2.02696
2022-06-07,2.57402
2022-06-08,2.73032
2022-06-09,2.71544
2022-06-10,2.78367
2022-06-11,2.20435
2022-06-12,2.17458
2022-06-13,2.51076
2022-06-14,2.49587
2022-06-15,2.37182
2022-06-16,2.5182
2022-06-17,2.43633
2022-06-18,2.0096
2022-06-19,1.88058
2022-06-20,2.40904
2022-06-21,2.38423
2022-06-22,2.43012
2022-06-23,2.39167
2022-06-24,2.2242
2022-06-25,2.08155
2022-06-26,1.90539
2022-06-27,2.25521
2022-06-28,2.38795
2022-06-29,2.39663
2022-06-30,2.33461
2022-07-01,2.12992
2022-07-02,2.01208
2022-07-03,1.84089
2022-07-04,2.414
2022-07-05,2.56162
2022-07-06,2.36314
2022-07-07,2.64101
2022-07-08,2.24033
2022-07-09,1.93765
2022-07-10,1.78383
2022-07-11,2.50579
2022-07-12,2.31352
2022-07-13,2.39911
2022-07-14,2.39787
2022-07-15,2.33461
2022-07-16,2.00587
2022-07-17,1.91408
2022-07-18,2.37306
2022-07-19,2.28002
2022-07-20,2.22544
2022-07-21,2.02448
2022-07-22,2.12372
2022-07-23,1.85578
2022-07-24,1.85081
2022-07-25,2.11256
2022-07-26,2.02944
2022-07-27,2.0741
2022-07-28,2.05922
2022-07-29,1.94385
2022-07-30,1.82476
2022-07-31,1.66722
2022-08-01,2.05053
2022-08-02,2.05301
2022-08-03,2.14977
2022-08-04,2.02076
2022-08-05,1.99719
2022-08-06,1.74289
2022-08-07,1.77018
2022-08-08,2.1721
2022-08-09,2.08279
2022-08-10,2.33833
2022-08-11,2.11132
2022-08-12,2.01456
2022-08-13,1.81732
2022-08-14,1.826
2022-08-15,1.77886
2022-08-16,2.14233
2022-08-17,2.05177
2022-08-18,2.16962
2022-08-19,1.99347
2022-08-20,1.73917
2022-08-21,1.62504
2022-08-22,1.93889
2022-08-23,1.99967
2022-08-24,2.03689
2022-08-25,1.95005
2022-08-26,1.75902
2022-08-27,1.51712
2022-08-28,1.62628
2022-08-29,1.84833
2022-08-30,1.88803
2022-08-31,1.87686
2022-09-01,2.00091
2022-09-02,1.92524
2022-09-03,1.57046
2022-09-04,1.61388
2022-09-05,1.75405
2022-09-06,1.80988
2022-09-07,1.75157
2022-09-08,1.59651
2022-09-09,1.16482
2022-09-10,1.25041
2022-09-11,1.29879
2022-09-12,1.34345
2022-09-13,1.84213
2022-09-14,1.86322
2022-09-15,2.03317
2022-09-16,1.84213
2022-09-17,1.6635
2022-09-18,1.43649
2022-09-19,1.91532
2022-09-20,1.97362
2022-09-21,1.74413
2022-09-22,1.77886
2022-09-23,1.61016
2022-09-24,1.40051
2022-09-25,1.32732
2022-09-26,1.8136
2022-09-27,1.84957
2022-09-28,1.88555
2022-09-29,1.79127
2022-09-30,1.75033
2022-10-01,1.44641
2022-10-02,1.37074
2022-10-03,1.24049
2022-10-04,1.78507
2022-10-05,1.90043
2022-10-06,1.78135
2022-10-07,1.82724
2022-10-08,1.62132
2022-10-09,1.52704
2022-10-10,1.45261
2022-10-11,1.91656
2022-10-12,1.93145
2022-10-13,1.79251
2022-10-14,1.74413
2022-10-15,1.81732
2022-10-16,1.65233
2022-10-17,1.87066
2022-10-18,1.90043
2022-10-19,1.77886
2022-10-20,1.90291
2022-10-21,1.68211
2022-10-22,1.49603
2022-10-23,1.39555
2022-10-24,1.63125
2022-10-25,1.77762
2022-10-26,1.74537
2022-10-27,1.69575
2022-10-28,1.59775
2022-10-29,1.69823
2022-10-30,1.28639
2022-10-31,1.79499
2022-11-01,1.95874
2022-11-02,1.83221
2022-11-03,1.73793
2022-11-04,1.58163
2022-11-05,1.19583
2022-11-06,1.30996
2022-11-07,1.70443
2022-11-08,1.75778
2022-11-09,1.72924
2022-11-10,1.66226
2022-11-11,1.53697
2022-11-12,1.19211
2022-11-13,1.18963
2022-11-14,1.59899
2022-11-15,1.61388
2022-11-16,1.64985
2022-11-17,1.58411
2022-11-18,1.52208
2022-11-19,1.26158
2022-11-20,1.16978
2022-11-21,1.60395
2022-11-22,1.56178
2022-11-23,1.70195
2022-11-24,1.70443
2022-11-25,1.73297
2022-11-26,1.32732
2022-11-27,1.34345
2022-11-28,1.77142
2022-11-29,1.67838
2022-11-30,1.69823
2022-12-01,1.67094
2022-12-02,1.58039
2022-12-03,1.28639
2022-12-04,1.24917
2022-12-05,1.60892
2022-12-06,1.60395
2022-12-07,1.61264
2022-12-08,1.58287
2022-12-09,1.56798
2022-12-10,1.42408
2022-12-11,1.17971
2022-12-12,1.57046
2022-12-13,1.46998
2022-12-14,1.54689
2022-12-15,1.41664
2022-12-16,1.61016
2022-12-17,1.26778
2022-12-18,1.29011
2022-12-19,1.5196
2022-12-20,1.54813
2022-12-21,1.47246
2022-12-22,1.46254
2022-12-23,1.43897
2022-12-24,1.23429
2022-12-25,1.37074
2022-12-26,1.50596
2022-12-27,1.46254
2022-12-28,1.44021
2022-12-29,1.42036
2022-12-30,1.37694
2022-12-31,1.34841
2023-01-01,1.26034
2023-01-02,1.60271
2023-01-03,1.67962
2023-01-04,1.40548
2023-01-05,1.28391
2023-01-06,1.32732
2023-01-07,1.19335
2023-01-08,1.28143
2023-01-09,1.50596
2023-01-10,1.5134
2023-01-11,1.3757
2023-01-12,1.5072
2023-01-13,1.32732
2023-01-14,1.44393
2023-01-15,1.3757
2023-01-16,1.68831
2023-01-17,1.58163
2023-01-18,1.53945
2023-01-19,1.50099
2023-01-20,1.27522
2023-01-21,1.24793
2023-01-22,1.1673
2023-01-23,1.10776
2023-01-24,1.09163
2023-01-25,1.40299
2023-01-26,1.54441
2023-01-27,1.50596
2023-01-28,1.29011
2023-01-29,1.26654
2023-01-30,1.42408
2023-01-31,1.44145
2023-02-01,1.51216
2023-02-02,1.53697
2023-02-03,1.40051
2023-02-04,1.29135
2023-02-05,1.14497
2023-02-06,1.49851
2023-02-07,1.49727
2023-02-08,1.44145
2023-02-09,1.43773
2023-02-10,1.46874
2023-02-11,1.22312
2023-02-12,1.25041
2023-02-13,1.50223
2023-02-14,1.40796
2023-02-15,1.45261
2023-02-16,1.44641
2023-02-17,1.40051
2023-02-18,1.17102
2023-02-19,1.18219
2023-02-20,1.40548
2023-02-21,1.50347
2023-02-22,1.50596
2023-02-23,1.50472
2023-02-24,1.43773
2023-02-25,1.28639
2023-02-26,1.21444
2023-02-27,1.50223
2023-02-28,1.51712
2023-03-01,1.35586
2023-03-02,1.97114
2023-03-03,1.70071
2023-03-04,1.35586
2023-03-05,1.23057
2023-03-06,1.80616
2023-03-07,1.8074
2023-03-08,1.70071
2023-03-09,1.58659
2023-03-10,1.66474
2023-03-11,1.31244
2023-03-12,1.2256
2023-03-13,1.66226
2023-03-14,1.61264
2023-03-15,1.56922
2023-03-16,1.66722
2023-03-17,1.57418
2023-03-18,1.35089
2023-03-19,1.2653
2023-03-20,1.72924
2023-03-21,1.75033
2023-03-22,1.68707
2023-03-23,1.69079
2023-03-24,1.49231
2023-03-25,1.34717
2023-03-26,1.23925
2023-03-27,1.47494
2023-03-28,1.49727
2023-03-29,1.63745
2023-03-30,1.56178
2023-03-31,1.49231
2023-04-01,1.11396
2023-04-02,1.12388
2023-04-03,1.6114
2023-04-04,1.72676
2023-04-05,1.54813
2023-04-06,1.63869
2023-04-07,1.56302
2023-04-08,1.10279
2023-04-09,1.16358
2023-04-10,1.54317
2023-04-11,1.66598
2023-04-12,1.64489
2023-04-13,1.60023
2023-04-14,1.5134
2023-04-15,1.12264
2023-04-16,1.08791
2023-04-17,1.6238
2023-04-18,1.77638
2023-04-19,1.63869
2023-04-20,1.64489
2023-04-21,1.45758
2023-04-22,1.11768
2023-04-23,1.09659
2023-04-24,1.4737
2023-04-25,1.51836
2023-04-26,1.59651
2023-04-27,1.5072
2023-04-28,1.58039
2023-04-29,1.22933
2023-04-30,1.1214
2023-05-01,1.5134
2023-05-02,1.53945
2023-05-03,1.70195
2023-05-04,1.56426
2023-05-05,1.20824
2023-05-06,1.1214
2023-05-07,1.16854
2023-05-08,1.59651
2023-05-09,1.73173
2023-05-10,1.60644
2023-05-11,1.6759
2023-05-12,1.60023
2023-05-13,1.24173
2023-05-14,1.1735
2023-05-15,1.62876
2023-05-16,1.61388
2023-05-17,1.59403
2023-05-18,1.55682
2023-05-19,1.59403
2023-05-20,1.23305
2023-05-21,1.15986
2023-05-22,1.59403
2023-05-23,1.55433
2023-05-24,1.64861
2023-05-25,1.38687
2023-05-26,1.62504
2023-05-27,1.0631
2023-05-28,0.99363
2023-05-29,0.99983
