date,양도
2023-05-29,38.77551
2023-05-30,56.37755
2023-05-31,54.67687
2023-06-01,55.44217
2023-06-02,58.7585
2023-06-03,35.96938
2023-06-04,31.54761
2023-06-05,50.42517
2023-06-06,37.24489
2023-06-07,65.05102
2023-06-08,62.32993
2023-06-09,53.65646
2023-06-10,36.13945
2023-06-11,32.14285
2023-06-12,52.12585
2023-06-13,53.40136
2023-06-14,54.33673
2023-06-15,53.99659
2023-06-16,54.93197
2023-06-17,38.43537
2023-06-18,33.84353
2023-06-19,54.7619
2023-06-20,55.61224
2023-06-21,52.55102
2023-06-22,52.89115
2023-06-23,55.017
2023-06-24,33.84353
2023-06-25,28.82653
2023-06-26,55.18707
2023-06-27,59.09863
2023-06-28,61.30952
2023-06-29,59.60884
2023-06-30,52.72108
2023-07-01,34.0136
2023-07-02,29.93197
2023-07-03,52.21088
2023-07-04,55.2721
2023-07-05,55.44217
2023-07-06,53.40136
2023-07-07,49.74489
2023-07-08,28.99659
2023-07-09,28.48639
2023-07-10,48.97959
2023-07-11,52.89115
2023-07-12,54.67687
2023-07-13,53.14625
2023-07-14,46.59863
2023-07-15,31.88775
2023-07-16,31.12244
2023-07-17,50.5102
2023-07-18,53.31632
2023-07-19,53.31632
2023-07-20,56.37755
2023-07-21,50.93537
2023-07-22,63.77551
2023-07-23,33.07823
2023-07-24,62.84013
2023-07-25,58.84353
2023-07-26,57.99319
2023-07-27,65.39115
2023-07-28,55.44217
2023-07-29,40.13605
2023-07-30,38.69047
2023-07-31,57.39795
2023-08-01,60.03401
2023-08-02,54.7619
2023-08-03,56.71768
2023-08-04,61.30952
2023-08-05,36.13945
2023-08-06,32.65306
2023-08-07,60.71428
2023-08-08,60.71428
2023-08-09,53.91156
2023-08-10,56.12244
2023-08-11,56.20748
2023-08-12,35.54421
2023-08-13,35.54421
2023-08-14,55.18707
2023-08-15,36.39455
2023-08-16,54.93197
2023-08-17,51.78571
2023-08-18,57.05782
2023-08-19,34.35374
2023-08-20,31.37755
2023-08-21,56.29251
2023-08-22,53.99659
2023-08-23,46.68367
2023-08-24,50.5102
2023-08-25,49.74489
2023-08-26,32.14285
2023-08-27,31.29251
2023-08-28,53.65646
2023-08-29,55.86734
2023-08-30,54.7619
2023-08-31,56.54761
2023-09-01,45.57823
2023-09-02,31.20748
2023-09-03,30.86734
2023-09-04,55.44217
2023-09-05,50.85034
2023-09-06,53.48639
2023-09-07,58.24829
2023-09-08,45.66326
2023-09-09,34.43877
2023-09-10,31.20748
2023-09-11,52.12585
2023-09-12,52.29591
2023-09-13,52.55102
2023-09-14,51.78571
2023-09-15,47.78911
2023-09-16,32.39795
2023-09-17,30.61224
2023-09-18,54.2517
2023-09-19,49.82993
2023-09-20,48.63945
2023-09-21,52.21088
2023-09-22,45.49319
2023-09-23,24.23469
2023-09-24,25.0
2023-09-25,53.40136
2023-09-26,46.93877
2023-09-27,45.32312
2023-09-28,26.27551
2023-09-29,27.80612
2023-09-30,28.14625
2023-10-01,28.99659
2023-10-02,32.82312
2023-10-03,34.60884
2023-10-04,57.14285
2023-10-05,58.24829
2023-10-06,55.2721
2023-10-07,32.90816
2023-10-08,30.52721
2023-10-09,32.65306
2023-10-10,56.37755
2023-10-11,56.03741
2023-10-12,57.99319
2023-10-13,50.7653
2023-10-14,31.20748
2023-10-15,28.31632
2023-10-16,58.24829
2023-10-17,50.17006
2023-10-18,56.46258
2023-10-19,52.29591
2023-10-20,47.61904
2023-10-21,29.2517
2023-10-22,28.31632
2023-10-23,51.0204
2023-10-24,51.87074
2023-10-25,48.63945
2023-10-26,53.91156
2023-10-27,48.97959
2023-10-28,31.46258
2023-10-29,24.82993
2023-10-30,48.29931
2023-10-31,51.61564
2023-11-01,52.46598
2023-11-02,47.87414
2023-11-03,48.55442
2023-11-04,33.58843
2023-11-05,31.71768
2023-11-06,53.40136
2023-11-07,52.55102
2023-11-08,50.17006
2023-11-09,48.55442
2023-11-10,45.57823
2023-11-11,29.5068
2023-11-12,31.29251
2023-11-13,48.04421
2023-11-14,40.98639
2023-11-15,47.87414
2023-11-16,45.15306
2023-11-17,44.89795
2023-11-18,27.29591
2023-11-19,26.78571
2023-11-20,46.59863
2023-11-21,51.44557
2023-11-22,43.53741
2023-11-23,50.2551
2023-11-24,43.62244
2023-11-25,29.08163
2023-11-26,26.95578
2023-11-27,47.0238
2023-11-28,53.06122
2023-11-29,51.53061
2023-11-30,44.64285
2023-12-01,46.2585
2023-12-02,26.27551
2023-12-03,27.89115
2023-12-04,47.61904
2023-12-05,45.83333
2023-12-06,52.38095
2023-12-07,50.08503
2023-12-08,45.49319
2023-12-09,24.23469
2023-12-10,28.48639
2023-12-11,48.55442
2023-12-12,50.08503
2023-12-13,50.34013
2023-12-14,48.80952
2023-12-15,44.13265
2023-12-16,24.65986
2023-12-17,26.10544
2023-12-18,46.42857
2023-12-19,47.53401
2023-12-20,53.06122
2023-12-21,58.33333
2023-12-22,47.53401
2023-12-23,33.92857
2023-12-24,29.59183
2023-12-25,27.04081
2023-12-26,44.98299
2023-12-27,45.15306
2023-12-28,49.65986
2023-12-29,43.28231
2023-12-30,31.80272
2023-12-31,30.35714
2024-01-01,24.40476
2024-01-02,48.55442
2024-01-03,48.97959
2024-01-04,48.80952
2024-01-05,43.45238
2024-01-06,27.72108
2024-01-07,28.91156
2024-01-08,48.72448
2024-01-09,48.80952
2024-01-10,49.23469
2024-01-11,50.85034
2024-01-12,51.0204
2024-01-13,30.2721
2024-01-14,27.38095
2024-01-15,51.53061
2024-01-16,53.57142
2024-01-17,52.63605
2024-01-18,56.37755
2024-01-19,44.98299
2024-01-20,29.16666
2024-01-21,26.95578
2024-01-22,46.68367
2024-01-23,49.14965
2024-01-24,48.97959
2024-01-25,49.40476
2024-01-26,50.59523
2024-01-27,29.42176
2024-01-28,29.08163
2024-01-29,51.95578
2024-01-30,54.5068
2024-01-31,48.63945
2024-02-01,50.2551
2024-02-02,46.93877
2024-02-03,29.42176
2024-02-04,26.27551
2024-02-05,45.49319
2024-02-06,53.57142
2024-02-07,47.44897
2024-02-08,45.15306
2024-02-09,26.36054
2024-02-10,22.53401
2024-02-11,23.63945
2024-02-12,26.70068
2024-02-13,54.59183
2024-02-14,53.82653
2024-02-15,55.78231
2024-02-16,50.68027
2024-02-17,29.16666
2024-02-18,31.20748
2024-02-19,49.82993
2024-02-20,56.37755
2024-02-21,58.58843
2024-02-22,55.95238
2024-02-23,48.97959
2024-02-24,28.74149
2024-02-25,29.33673
2024-02-26,52.72108
2024-02-27,55.017
2024-02-28,51.95578
2024-02-29,54.59183
2024-03-01,36.22448
2024-03-02,25.5102
2024-03-03,25.0
2024-03-04,41.7517
2024-03-05,48.97959
2024-03-06,49.31972
2024-03-07,47.87414
2024-03-08,44.04761
2024-03-09,29.16666
2024-03-10,26.95578
2024-03-11,50.7653
2024-03-12,53.14625
2024-03-13,51.61564
2024-03-14,49.65986
2024-03-15,45.57823
2024-03-16,30.35714
2024-03-17,25.5102
2024-03-18,48.04421
2024-03-19,49.40476
2024-03-20,50.34013
