date,AI주식
2020-08-03,1.89293
2020-08-04,2.60278
2020-08-05,2.78024
2020-08-06,2.89855
2020-08-07,2.27743
2020-08-08,1.89293
2020-08-09,1.65631
2020-08-10,3.28305
2020-08-11,2.42531
2020-08-12,2.21827
2020-08-13,1.89293
2020-08-14,1.83377
2020-08-15,0.91688
2020-08-16,1.77462
2020-08-17,1.59716
2020-08-18,1.62673
2020-08-19,2.01123
2020-08-20,2.45489
2020-08-21,2.04081
2020-08-22,1.33096
2020-08-23,1.65631
2020-08-24,1.68589
2020-08-25,2.45489
2020-08-26,2.69151
2020-08-27,2.39574
2020-08-28,1.98166
2020-08-29,1.47885
2020-08-30,2.21827
2020-08-31,2.33658
2020-09-01,2.80981
2020-09-02,3.49009
2020-09-03,2.86897
2020-09-04,1.77462
2020-09-05,2.33658
2020-09-06,1.24223
2020-09-07,2.39574
2020-09-08,2.39574
2020-09-09,2.5732
2020-09-10,2.69151
2020-09-11,2.72108
2020-09-12,1.44927
2020-09-13,1.68589
2020-09-14,2.66193
2020-09-15,2.21827
2020-09-16,2.21827
2020-09-17,2.07039
2020-09-18,1.77462
2020-09-19,0.94646
2020-09-20,1.36054
2020-09-21,1.27181
2020-09-22,1.71546
2020-09-23,1.39012
2020-09-24,1.9225
2020-09-25,1.24223
2020-09-26,0.97604
2020-09-27,0.82815
2020-09-28,1.59716
2020-09-29,1.21265
2020-09-30,0.82815
2020-10-01,0.85773
2020-10-02,0.59154
2020-10-03,0.91688
2020-10-04,1.80419
2020-10-05,2.24785
2020-10-06,2.21827
2020-10-07,2.21827
2020-10-08,1.95208
2020-10-09,1.39012
2020-10-10,1.24223
2020-10-11,1.74504
2020-10-12,2.60278
2020-10-13,2.39574
2020-10-14,2.09997
2020-10-15,1.68589
2020-10-16,1.538
2020-10-17,0.82815
2020-10-18,1.18308
2020-10-19,0.91688
2020-10-20,2.09997
2020-10-21,1.59716
2020-10-22,1.9225
2020-10-23,1.47885
2020-10-24,0.97604
2020-10-25,1.1535
2020-10-26,1.71546
2020-10-27,1.12392
2020-10-28,1.41969
2020-10-29,1.65631
2020-10-30,1.59716
2020-10-31,1.44927
2020-11-01,1.06477
2020-11-02,1.44927
2020-11-03,1.62673
2020-11-04,1.77462
2020-11-05,1.18308
2020-11-06,1.80419
2020-11-07,0.91688
2020-11-08,1.00561
2020-11-09,1.44927
2020-11-10,1.98166
2020-11-11,2.51404
2020-11-12,2.15912
2020-11-13,2.15912
2020-11-14,1.36054
2020-11-15,1.47885
2020-11-16,2.307
2020-11-17,3.04643
2020-11-18,2.45489
2020-11-19,2.21827
2020-11-20,2.21827
2020-11-21,2.09997
2020-11-22,2.63235
2020-11-23,2.36616
2020-11-24,2.45489
2020-11-25,3.40136
2020-11-26,3.40136
2020-11-27,2.45489
2020-11-28,2.63235
2020-11-29,3.43093
2020-11-30,3.13516
2020-12-01,2.9577
2020-12-02,4.1112
2020-12-03,3.87459
2020-12-04,3.28305
2020-12-05,3.19432
2020-12-06,3.10559
2020-12-07,5.05767
2020-12-08,4.7619
2020-12-09,5.38302
2020-12-10,9.81958
2020-12-11,21.17716
2020-12-12,7.7196
2020-12-13,5.5309
2020-12-14,5.20556
2020-12-15,7.45341
2020-12-16,9.46465
2020-12-17,7.7196
2020-12-18,5.82667
2020-12-19,10.67731
2020-12-20,7.39426
2020-12-21,7.57172
2020-12-22,11.06181
2020-12-23,8.42945
2020-12-24,7.51257
2020-12-25,5.17598
2020-12-26,3.90417
2020-12-27,4.3774
2020-12-28,5.85625
2020-12-29,6.71398
2020-12-30,4.93936
2020-12-31,4.7619
2021-01-01,4.17036
2021-01-02,3.69713
2021-01-03,7.69003
2021-01-04,8.25199
2021-01-05,8.69565
2021-01-06,8.13368
2021-01-07,12.92517
2021-01-08,10.23365
2021-01-09,9.58296
2021-01-10,6.35906
2021-01-11,8.07453
2021-01-12,10.58858
2021-01-13,7.42383
2021-01-14,6.77314
2021-01-15,5.94498
2021-01-16,3.9929
2021-01-17,4.73232
2021-01-18,5.26471
2021-01-19,4.64359
2021-01-20,6.92102
2021-01-21,7.92664
2021-01-22,6.27033
2021-01-23,5.76752
2021-01-24,4.05205
2021-01-25,6.44779
2021-01-26,6.59568
2021-01-27,5.56048
2021-01-28,6.03371
2021-01-29,6.29991
2021-01-30,13.07305
2021-01-31,14.72937
2021-02-01,11.09139
2021-02-02,12.27447
2021-02-03,10.49985
2021-02-04,11.5942
2021-02-05,39.24874
2021-02-06,100.0
2021-02-07,63.29488
2021-02-08,45.93315
2021-02-09,24.96302
2021-02-10,22.92221
2021-02-11,19.16592
2021-02-12,12.80686
2021-02-13,26.08695
2021-02-14,36.76427
2021-02-15,29.93197
2021-02-16,17.68707
2021-02-17,18.51523
2021-02-18,15.67583
2021-02-19,21.47293
2021-02-20,12.95474
2021-02-21,9.55338
2021-02-22,11.94912
2021-02-23,13.84205
2021-02-24,10.73646
2021-02-25,10.85477
2021-02-26,7.89707
2021-02-27,7.21679
2021-02-28,11.18012
2021-03-01,8.66607
2021-03-02,12.12658
2021-03-03,13.04347
2021-03-04,7.7196
2021-03-05,8.07453
2021-03-06,6.62525
2021-03-07,5.97456
2021-03-08,6.24075
2021-03-09,6.68441
2021-03-10,6.50695
2021-03-11,6.29991
2021-03-12,5.7971
2021-03-13,4.67317
2021-03-14,3.46051
2021-03-15,4.73232
2021-03-16,6.06329
2021-03-17,5.1464
2021-03-18,5.7971
2021-03-19,5.97456
2021-03-20,4.22951
2021-03-21,3.63797
2021-03-22,5.20556
2021-03-23,6.5661
2021-03-24,7.06891
2021-03-25,5.56048
2021-03-26,4.61401
2021-03-27,3.10559
2021-03-28,3.69713
2021-03-29,4.79148
2021-03-30,5.47175
2021-03-31,4.43655
2021-04-01,4.67317
2021-04-02,4.85063
2021-04-03,3.46051
2021-04-04,3.75628
2021-04-05,3.7267
2021-04-06,5.20556
2021-04-07,3.90417
2021-04-08,5.1464
2021-04-09,4.52528
2021-04-10,3.9929
2021-04-11,3.28305
2021-04-12,5.5309
2021-04-13,5.02809
2021-04-14,8.10411
2021-04-15,6.80272
2021-04-16,6.06329
2021-04-17,4.1112
2021-04-18,3.90417
2021-04-19,5.23513
2021-04-20,5.5309
2021-04-21,5.20556
2021-04-22,6.38864
2021-04-23,4.85063
2021-04-24,3.69713
2021-04-25,4.1112
2021-04-26,3.87459
2021-04-27,5.76752
2021-04-28,4.14078
2021-04-29,4.05205
2021-04-30,3.78586
2021-05-01,3.19432
2021-05-02,4.17036
2021-05-03,3.90417
2021-05-04,4.40698
2021-05-05,3.60839
2021-05-06,4.40698
2021-05-07,4.05205
2021-05-08,3.07601
2021-05-09,3.3422
2021-05-10,4.99852
2021-05-11,4.25909
2021-05-12,4.46613
2021-05-13,3.87459
2021-05-14,3.51966
2021-05-15,2.48447
2021-05-16,2.54362
2021-05-17,4.67317
2021-05-18,3.78586
2021-05-19,2.21827
2021-05-20,2.5732
2021-05-21,2.24785
2021-05-22,1.71546
2021-05-23,1.68589
2021-05-24,2.80981
2021-05-25,2.9577
2021-05-26,2.15912
2021-05-27,2.27743
2021-05-28,2.42531
2021-05-29,1.68589
2021-05-30,1.71546
2021-05-31,2.51404
2021-06-01,2.27743
2021-06-02,3.28305
2021-06-03,2.75066
2021-06-04,2.39574
2021-06-05,1.9225
2021-06-06,1.50842
2021-06-07,2.83939
2021-06-08,3.16474
2021-06-09,2.69151
2021-06-10,2.60278
2021-06-11,2.83939
2021-06-12,1.24223
2021-06-13,1.30139
2021-06-14,2.51404
2021-06-15,3.19432
2021-06-16,2.42531
2021-06-17,3.81543
2021-06-18,2.27743
2021-06-19,1.44927
2021-06-20,1.44927
2021-06-21,1.44927
2021-06-22,2.24785
2021-06-23,2.51404
2021-06-24,2.66193
2021-06-25,1.68589
2021-06-26,1.68589
2021-06-27,1.83377
2021-06-28,1.62673
2021-06-29,1.33096
2021-06-30,2.07039
2021-07-01,2.36616
2021-07-02,4.52528
2021-07-03,1.56758
2021-07-04,1.68589
2021-07-05,1.95208
2021-07-06,2.48447
2021-07-07,3.78586
2021-07-08,2.04081
2021-07-09,1.65631
2021-07-10,1.47885
2021-07-11,2.04081
2021-07-12,2.5732
2021-07-13,1.98166
2021-07-14,2.1887
2021-07-15,2.5732
2021-07-16,1.83377
2021-07-17,3.10559
2021-07-18,2.09997
2021-07-19,2.1887
2021-07-20,2.83939
2021-07-21,2.78024
2021-07-22,3.16474
2021-07-23,3.16474
2021-07-24,1.39012
2021-07-25,1.24223
2021-07-26,1.89293
2021-07-27,2.45489
2021-07-28,2.39574
2021-07-29,3.04643
2021-07-30,2.27743
2021-07-31,1.71546
2021-08-01,1.50842
2021-08-02,2.01123
2021-08-03,2.69151
2021-08-04,2.07039
2021-08-05,2.42531
2021-08-06,2.72108
2021-08-07,1.56758
2021-08-08,2.54362
2021-08-09,2.42531
2021-08-10,3.51966
2021-08-11,2.66193
2021-08-12,2.80981
2021-08-13,2.12954
2021-08-14,1.89293
2021-08-15,1.71546
2021-08-16,1.80419
2021-08-17,7.15764
2021-08-18,3.7267
2021-08-19,3.28305
2021-08-20,2.45489
2021-08-21,1.33096
2021-08-22,1.538
2021-08-23,1.95208
2021-08-24,2.1887
2021-08-25,2.5732
2021-08-26,2.21827
2021-08-27,2.5732
2021-08-28,1.18308
2021-08-29,1.1535
2021-08-30,2.07039
2021-08-31,2.01123
2021-09-01,2.45489
2021-09-02,3.10559
2021-09-03,2.1887
2021-09-04,1.86335
2021-09-05,1.18308
2021-09-06,1.77462
2021-09-07,2.12954
2021-09-08,2.12954
2021-09-09,2.307
2021-09-10,1.33096
2021-09-11,1.41969
2021-09-12,1.41969
2021-09-13,1.71546
2021-09-14,1.44927
2021-09-15,2.24785
2021-09-16,2.21827
2021-09-17,1.538
2021-09-18,1.44927
2021-09-19,0.91688
2021-09-20,1.21265
2021-09-21,2.60278
2021-09-22,1.47885
2021-09-23,1.83377
2021-09-24,1.68589
2021-09-25,1.30139
2021-09-26,1.21265
2021-09-27,1.33096
2021-09-28,1.83377
2021-09-29,1.538
2021-09-30,1.39012
2021-10-01,1.86335
2021-10-02,0.94646
2021-10-03,0.70984
2021-10-04,0.94646
2021-10-05,1.56758
2021-10-06,1.24223
2021-10-07,1.44927
2021-10-08,1.47885
2021-10-09,0.73942
2021-10-10,0.88731
2021-10-11,1.03519
2021-10-12,1.18308
2021-10-13,1.12392
2021-10-14,1.83377
2021-10-15,1.80419
2021-10-16,0.769
2021-10-17,0.91688
2021-10-18,1.30139
2021-10-19,0.73942
2021-10-20,1.44927
2021-10-21,1.27181
2021-10-22,1.62673
2021-10-23,1.06477
2021-10-24,0.82815
2021-10-25,1.21265
2021-10-26,1.80419
2021-10-27,2.307
2021-10-28,1.89293
2021-10-29,1.18308
2021-10-30,1.12392
2021-10-31,1.33096
2021-11-01,0.88731
2021-11-02,1.50842
2021-11-03,1.56758
2021-11-04,2.27743
2021-11-05,1.30139
2021-11-06,0.91688
2021-11-07,0.91688
2021-11-08,1.36054
2021-11-09,2.307
2021-11-10,1.65631
2021-11-11,1.74504
2021-11-12,1.47885
2021-11-13,0.85773
2021-11-14,1.1535
2021-11-15,1.95208
2021-11-16,2.07039
2021-11-17,2.01123
2021-11-18,2.04081
2021-11-19,2.07039
2021-11-20,1.62673
2021-11-21,1.30139
2021-11-22,1.65631
2021-11-23,2.24785
2021-11-24,1.80419
2021-11-25,1.62673
2021-11-26,1.56758
2021-11-27,0.68027
2021-11-28,0.65069
2021-11-29,1.27181
2021-11-30,1.538
2021-12-01,1.39012
2021-12-02,1.98166
2021-12-03,2.04081
2021-12-04,1.12392
2021-12-05,0.85773
2021-12-06,1.30139
2021-12-07,1.09435
2021-12-08,1.41969
2021-12-09,1.44927
2021-12-10,1.56758
2021-12-11,1.12392
2021-12-12,1.1535
2021-12-13,1.09435
2021-12-14,1.9225
2021-12-15,1.36054
2021-12-16,1.09435
2021-12-17,1.41969
2021-12-18,0.56196
2021-12-19,1.33096
2021-12-20,1.44927
2021-12-21,1.03519
2021-12-22,1.12392
2021-12-23,1.12392
2021-12-24,0.68027
2021-12-25,0.68027
2021-12-26,0.56196
2021-12-27,0.97604
2021-12-28,0.85773
2021-12-29,1.41969
2021-12-30,1.1535
2021-12-31,0.62111
2022-01-01,1.03519
2022-01-02,1.00561
2022-01-03,1.59716
2022-01-04,1.65631
2022-01-05,1.71546
2022-01-06,1.39012
2022-01-07,1.77462
2022-01-08,0.79858
2022-01-09,0.97604
2022-01-10,1.30139
2022-01-11,1.44927
2022-01-12,1.44927
2022-01-13,1.59716
2022-01-14,1.77462
2022-01-15,1.1535
2022-01-16,0.91688
2022-01-17,1.00561
2022-01-18,1.74504
2022-01-19,1.56758
2022-01-20,1.62673
2022-01-21,1.21265
2022-01-22,0.85773
2022-01-23,1.06477
2022-01-24,0.79858
2022-01-25,1.50842
2022-01-26,1.12392
2022-01-27,1.44927
2022-01-28,1.44927
2022-01-29,0.85773
2022-01-30,1.50842
2022-01-31,1.59716
2022-02-01,1.18308
2022-02-02,1.71546
2022-02-03,3.07601
2022-02-04,2.5732
2022-02-05,1.65631
2022-02-06,1.36054
2022-02-07,2.21827
2022-02-08,1.9225
2022-02-09,1.98166
2022-02-10,1.47885
2022-02-11,1.47885
2022-02-12,1.24223
2022-02-13,0.59154
2022-02-14,0.85773
2022-02-15,0.88731
2022-02-16,1.50842
2022-02-17,1.06477
2022-02-18,1.27181
2022-02-19,0.91688
2022-02-20,1.09435
2022-02-21,1.39012
2022-02-22,1.30139
2022-02-23,1.36054
2022-02-24,1.9225
2022-02-25,1.09435
2022-02-26,0.97604
2022-02-27,1.18308
2022-02-28,1.00561
2022-03-01,0.82815
2022-03-02,1.21265
2022-03-03,1.56758
2022-03-04,1.18308
2022-03-05,1.00561
2022-03-06,0.3845
2022-03-07,0.82815
2022-03-08,1.12392
2022-03-09,0.769
2022-03-10,2.21827
2022-03-11,1.59716
2022-03-12,1.09435
2022-03-13,1.18308
2022-03-14,1.59716
2022-03-15,1.50842
2022-03-16,1.41969
2022-03-17,1.9225
2022-03-18,1.77462
2022-03-19,1.41969
2022-03-20,1.30139
2022-03-21,1.33096
2022-03-22,1.21265
2022-03-23,1.1535
2022-03-24,1.21265
2022-03-25,1.56758
2022-03-26,1.03519
2022-03-27,1.41969
2022-03-28,1.18308
2022-03-29,1.21265
2022-03-30,1.39012
2022-03-31,1.27181
2022-04-01,0.94646
2022-04-02,1.00561
2022-04-03,0.79858
2022-04-04,0.88731
2022-04-05,1.36054
2022-04-06,0.88731
2022-04-07,1.27181
2022-04-08,0.91688
2022-04-09,0.47323
2022-04-10,0.769
2022-04-11,0.47323
2022-04-12,0.62111
2022-04-13,1.09435
2022-04-14,0.70984
2022-04-15,0.79858
2022-04-16,0.68027
2022-04-17,0.82815
2022-04-18,0.769
2022-04-19,1.27181
2022-04-20,1.03519
2022-04-21,1.27181
2022-04-22,1.03519
2022-04-23,0.32534
2022-04-24,0.68027
2022-04-25,0.88731
2022-04-26,1.1535
2022-04-27,1.03519
2022-04-28,1.06477
2022-04-29,0.73942
2022-04-30,0.53238
2022-05-01,0.3845
2022-05-02,0.79858
2022-05-03,1.39012
2022-05-04,0.769
2022-05-05,0.62111
2022-05-06,0.85773
2022-05-07,0.47323
2022-05-08,0.59154
2022-05-09,1.18308
2022-05-10,0.79858
2022-05-11,0.68027
2022-05-12,0.85773
2022-05-13,0.5028
2022-05-14,0.35492
2022-05-15,0.65069
2022-05-16,0.65069
2022-05-17,0.94646
2022-05-18,1.06477
2022-05-19,0.85773
2022-05-20,0.85773
2022-05-21,0.68027
2022-05-22,0.53238
2022-05-23,0.73942
2022-05-24,0.88731
2022-05-25,0.79858
2022-05-26,0.44365
2022-05-27,1.18308
2022-05-28,0.41407
2022-05-29,0.3845
2022-05-30,0.59154
2022-05-31,0.47323
2022-06-01,0.73942
2022-06-02,0.91688
2022-06-03,0.79858
2022-06-04,0.47323
2022-06-05,0.41407
2022-06-06,0.82815
2022-06-07,0.5028
2022-06-08,0.59154
2022-06-09,0.73942
2022-06-10,0.70984
2022-06-11,0.68027
2022-06-12,1.68589
2022-06-13,1.03519
2022-06-14,0.88731
2022-06-15,0.68027
2022-06-16,0.79858
2022-06-17,0.68027
2022-06-18,0.68027
2022-06-19,0.26619
2022-06-20,0.73942
2022-06-21,0.47323
2022-06-22,0.85773
2022-06-23,0.94646
2022-06-24,0.41407
2022-06-25,0.35492
2022-06-26,0.41407
2022-06-27,0.88731
2022-06-28,0.91688
2022-06-29,0.65069
2022-06-30,0.79858
2022-07-01,0.769
2022-07-02,0.23661
2022-07-03,0.53238
2022-07-04,0.68027
2022-07-05,0.65069
2022-07-06,0.62111
2022-07-07,0.82815
2022-07-08,1.00561
2022-07-09,0.44365
2022-07-10,0.35492
2022-07-11,0.68027
2022-07-12,0.59154
2022-07-13,0.769
2022-07-14,0.5028
2022-07-15,0.56196
2022-07-16,0.56196
2022-07-17,0.26619
2022-07-18,0.88731
2022-07-19,1.03519
2022-07-20,0.73942
2022-07-21,0.59154
2022-07-22,0.62111
2022-07-23,0.53238
2022-07-25,0.88731
2022-07-26,1.00561
2022-07-27,0.62111
2022-07-28,0.79858
2022-07-29,0.65069
2022-07-30,0.65069
2022-07-31,0.47323
2022-08-01,0.94646
2022-08-02,1.06477
2022-08-03,1.30139
2022-08-04,0.73942
2022-08-05,0.70984
2022-08-06,0.73942
2022-08-07,0.769
2022-08-08,1.21265
2022-08-09,1.06477
2022-08-10,1.09435
2022-08-11,1.21265
2022-08-12,0.91688
2022-08-13,0.73942
2022-08-14,1.06477
2022-08-15,0.88731
2022-08-16,0.94646
2022-08-17,1.03519
2022-08-18,0.79858
2022-08-19,1.00561
2022-08-20,0.79858
2022-08-21,0.29577
2022-08-22,0.59154
2022-08-23,1.27181
2022-08-24,0.94646
2022-08-25,0.85773
2022-08-26,0.97604
2022-08-27,0.41407
2022-08-28,0.32534
2022-08-29,0.47323
2022-08-30,0.769
2022-08-31,0.41407
2022-09-01,0.91688
2022-09-02,0.94646
2022-09-03,0.56196
2022-09-04,0.44365
2022-09-05,0.88731
2022-09-06,1.1535
2022-09-07,1.00561
2022-09-08,0.79858
2022-09-09,0.3845
2022-09-10,0.53238
2022-09-11,0.769
2022-09-12,0.56196
2022-09-13,0.85773
2022-09-14,0.91688
2022-09-15,0.82815
2022-09-16,1.00561
2022-09-17,0.53238
2022-09-18,0.79858
2022-09-19,0.23661
2022-09-20,0.73942
2022-09-21,0.85773
2022-09-22,0.91688
2022-09-23,0.62111
2022-09-24,0.47323
2022-09-25,0.91688
2022-09-26,0.85773
2022-09-27,1.12392
2022-09-28,1.39012
2022-09-29,1.00561
2022-09-30,0.62111
2022-10-01,0.3845
2022-10-02,0.65069
2022-10-03,0.70984
2022-10-04,1.18308
2022-10-05,1.18308
2022-10-06,1.09435
2022-10-07,1.06477
2022-10-08,0.65069
2022-10-09,0.769
2022-10-10,0.73942
2022-10-11,1.03519
2022-10-12,0.70984
2022-10-13,0.88731
2022-10-14,1.00561
2022-10-15,1.00561
2022-10-16,0.5028
2022-10-17,1.00561
2022-10-18,0.62111
2022-10-19,1.09435
2022-10-20,0.85773
2022-10-21,0.56196
2022-10-22,0.56196
2022-10-23,0.65069
2022-10-24,1.03519
2022-10-25,0.94646
2022-10-26,1.06477
2022-10-27,1.50842
2022-10-28,1.36054
2022-10-29,0.73942
2022-10-30,0.41407
2022-10-31,0.769
2022-11-01,0.85773
2022-11-02,0.91688
2022-11-03,1.1535
2022-11-04,0.62111
2022-11-05,0.82815
2022-11-06,0.53238
2022-11-07,0.94646
2022-11-08,1.03519
2022-11-09,0.85773
2022-11-10,1.24223
2022-11-11,1.09435
2022-11-12,0.41407
2022-11-13,0.56196
2022-11-14,0.88731
2022-11-15,1.09435
2022-11-16,0.82815
2022-11-17,1.03519
2022-11-18,0.56196
2022-11-19,0.47323
2022-11-20,0.73942
2022-11-21,0.91688
2022-11-22,1.12392
2022-11-23,1.09435
2022-11-24,1.06477
2022-11-25,0.68027
2022-11-26,0.68027
2022-11-27,0.56196
2022-11-28,0.70984
2022-11-29,0.94646
2022-11-30,0.94646
2022-12-01,0.91688
2022-12-02,0.91688
2022-12-03,0.56196
2022-12-04,0.5028
2022-12-05,0.82815
2022-12-06,0.44365
2022-12-07,1.00561
2022-12-08,0.91688
2022-12-09,0.73942
2022-12-10,0.44365
2022-12-11,0.62111
2022-12-12,1.27181
2022-12-13,1.18308
2022-12-14,0.91688
2022-12-15,1.03519
2022-12-16,1.00561
2022-12-17,0.73942
2022-12-18,0.73942
2022-12-19,0.85773
2022-12-20,1.24223
2022-12-21,0.73942
2022-12-22,0.769
2022-12-23,0.68027
2022-12-24,0.59154
2022-12-25,0.5028
2022-12-26,1.09435
2022-12-27,0.79858
2022-12-28,1.12392
2022-12-29,0.59154
2022-12-30,0.73942
2022-12-31,0.32534
2023-01-01,0.91688
2023-01-02,1.00561
2023-01-03,1.27181
2023-01-04,1.50842
2023-01-05,1.00561
2023-01-06,1.12392
2023-01-07,1.00561
2023-01-08,0.79858
2023-01-09,1.41969
2023-01-10,1.68589
2023-01-11,1.44927
2023-01-12,1.30139
2023-01-13,3.04643
2023-01-14,1.50842
2023-01-15,1.80419
2023-01-16,3.01685
2023-01-17,2.75066
2023-01-18,4.08163
2023-01-19,3.25347
2023-01-20,3.04643
2023-01-21,1.95208
2023-01-22,1.538
2023-01-23,1.44927
2023-01-24,2.63235
2023-01-25,5.5309
2023-01-26,5.5309
2023-01-27,6.09287
2023-01-28,5.08725
2023-01-29,4.1112
2023-01-30,6.59568
2023-01-31,6.00414
2023-02-01,6.86187
2023-02-02,5.17598
2023-02-03,4.55486
2023-02-04,4.61401
2023-02-05,3.78586
2023-02-06,5.47175
2023-02-07,6.41821
2023-02-08,8.51818
2023-02-09,6.06329
2023-02-10,4.58444
2023-02-11,3.43093
2023-02-12,2.9577
2023-02-13,7.80834
2023-02-14,4.58444
2023-02-15,3.96332
2023-02-16,3.46051
2023-02-17,3.69713
2023-02-18,2.54362
2023-02-19,2.42531
2023-02-20,3.78586
2023-02-21,3.96332
2023-02-22,3.87459
2023-02-23,5.38302
2023-02-24,7.12806
2023-02-25,3.04643
2023-02-26,3.43093
2023-02-27,5.17598
2023-02-28,3.90417
2023-03-01,2.92812
2023-03-02,3.28305
2023-03-03,3.01685
2023-03-04,2.54362
2023-03-05,2.63235
2023-03-06,4.1112
2023-03-07,3.7267
2023-03-08,2.1887
2023-03-09,2.69151
2023-03-10,1.77462
2023-03-11,1.36054
2023-03-12,1.80419
2023-03-13,2.66193
2023-03-14,2.01123
2023-03-15,2.48447
2023-03-16,3.40136
2023-03-17,3.90417
2023-03-18,2.60278
2023-03-19,2.36616
2023-03-20,3.46051
2023-03-21,3.40136
2023-03-22,3.31262
2023-03-23,3.84501
2023-03-24,2.69151
2023-03-25,1.74504
2023-03-26,2.24785
2023-03-27,2.39574
2023-03-28,2.5732
2023-03-29,2.89855
2023-03-30,3.40136
2023-03-31,3.22389
2023-04-01,2.45489
2023-04-02,1.68589
2023-04-03,3.40136
2023-04-04,2.60278
2023-04-05,3.43093
2023-04-06,2.69151
2023-04-07,3.37178
2023-04-08,1.33096
2023-04-09,1.98166
2023-04-10,3.87459
2023-04-11,2.80981
2023-04-12,3.07601
2023-04-13,2.60278
2023-04-14,3.9929
2023-04-15,2.45489
2023-04-16,1.80419
2023-04-17,2.48447
2023-04-18,3.57882
2023-04-19,3.22389
2023-04-20,2.83939
2023-04-21,2.12954
2023-04-22,1.41969
2023-04-23,1.39012
2023-04-24,1.83377
2023-04-25,2.01123
2023-04-26,2.63235
2023-04-27,2.63235
2023-04-28,1.65631
2023-04-29,0.73942
2023-04-30,1.03519
2023-05-01,1.27181
2023-05-02,1.86335
2023-05-03,2.307
2023-05-04,1.65631
2023-05-05,1.44927
2023-05-06,1.18308
2023-05-07,1.50842
2023-05-08,1.89293
2023-05-09,1.86335
2023-05-10,2.45489
2023-05-11,2.27743
2023-05-12,2.01123
2023-05-13,1.41969
2023-05-14,0.73942
2023-05-15,1.62673
2023-05-16,2.04081
2023-05-17,2.48447
2023-05-18,2.78024
2023-05-19,3.19432
2023-05-20,1.68589
2023-05-21,2.1887
2023-05-22,2.09997
2023-05-23,3.10559
2023-05-24,2.86897
2023-05-25,4.25909
2023-05-26,4.34782
2023-05-27,1.89293
2023-05-28,2.09997
2023-05-29,1.95208
2023-05-30,4.22951
2023-05-31,3.28305
2023-06-01,3.16474
