date,대덕전자주가
2020-07-31,11.71007
2020-08-01,1.64519
2020-08-02,1.28847
2020-08-03,9.53288
2020-08-04,8.6657
2020-08-05,8.43506
2020-08-06,9.02856
2020-08-07,8.89326
2020-08-08,1.31307
2020-08-09,1.36228
2020-08-10,10.08641
2020-08-11,12.28512
2020-08-12,9.63129
2020-08-13,8.42891
2020-08-14,7.00513
2020-08-15,0.86103
2020-08-16,0.7042
2020-08-17,1.13164
2020-08-18,7.4541
2020-08-19,7.09123
2020-08-20,6.67917
2020-08-21,6.71914
2020-08-22,0.71957
2020-08-23,0.49817
2020-08-24,5.87348
2020-08-25,7.08508
2020-08-26,7.07893
2020-08-27,6.04569
2020-08-28,5.60902
2020-08-29,0.43666
2020-08-30,0.40284
2020-08-31,4.86177
2020-09-01,4.92327
2020-09-02,6.74067
2020-09-03,5.94729
2020-09-04,5.81198
2020-09-05,0.85795
2020-09-06,0.65192
2020-09-07,7.57403
2020-09-08,6.959
2020-09-09,5.7474
2020-09-10,6.09797
2020-09-11,6.04569
2020-09-12,1.08244
2020-09-13,1.00249
2020-09-14,8.77025
2020-09-15,7.06663
2020-09-16,6.43008
2020-09-17,5.23078
2020-09-18,4.85254
2020-09-19,0.63655
2020-09-20,0.65807
2020-09-21,4.90482
2020-09-22,4.70494
2020-09-23,4.26827
2020-09-24,4.4743
2020-09-25,4.56041
2020-09-26,0.46741
2020-09-27,0.43974
2020-09-28,4.46815
2020-09-29,3.96076
2020-09-30,0.41206
2020-10-01,0.28291
2020-10-02,0.30136
2020-10-03,0.23985
2020-10-04,0.32288
2020-10-05,4.16679
2020-10-06,4.16064
2020-10-07,3.7209
2020-10-08,4.63113
2020-10-09,0.67652
2020-10-10,0.46741
2020-10-11,0.43359
2020-10-12,4.82794
2020-10-13,4.20369
2020-10-14,3.63787
2020-10-15,3.70552
2020-10-16,3.05052
2020-10-17,0.40284
2020-10-18,0.38746
2020-10-19,3.94231
2020-10-20,4.00688
2020-10-21,3.97921
2020-10-22,4.04686
2020-10-23,3.81008
2020-10-24,0.36901
2020-10-25,0.31981
2020-10-26,3.20735
2020-10-27,3.62557
2020-10-28,3.45029
2020-10-29,3.25348
2020-10-30,3.06589
2020-10-31,0.28906
2020-11-01,0.22755
2020-11-02,3.09972
2020-11-03,2.96442
2020-11-04,4.07761
2020-11-05,5.08933
2020-11-06,7.83234
2020-11-07,0.78415
2020-11-08,0.68882
2020-11-09,6.03647
2020-11-10,6.20867
2020-11-11,4.95402
2020-11-12,4.21907
2020-11-13,4.32977
2020-11-14,0.62425
2020-11-15,0.57812
2020-11-16,5.67053
2020-11-17,5.37224
2020-11-18,4.5358
2020-11-19,4.3882
2020-11-20,4.14834
2020-11-21,0.54429
2020-11-22,0.39361
2020-11-23,4.65266
2020-11-24,5.10163
2020-11-25,5.32304
2020-11-26,4.24367
2020-11-27,3.81623
2020-11-28,0.75955
2020-11-29,0.71957
2020-11-30,4.72031
2020-12-01,4.89252
2020-12-02,4.57271
2020-12-03,5.59057
2020-12-04,4.98785
2020-12-05,0.99326
2020-12-06,0.74418
2020-12-07,4.62806
2020-12-08,4.49583
2020-12-09,5.74125
2020-12-10,4.994
2020-12-11,6.00879
2020-12-12,1.68824
2020-12-13,1.48836
2020-12-14,7.93074
2020-12-15,11.6824
2020-12-16,9.75737
2020-12-17,9.93572
2020-12-18,10.82136
2020-12-19,1.78049
2020-12-20,1.86352
2020-12-21,11.6578
2020-12-22,9.85577
2020-12-23,9.34838
2020-12-24,9.30225
2020-12-25,1.4453
2020-12-26,1.21159
2020-12-27,9.62514
2020-12-28,100.0
2020-12-29,40.79768
2020-12-30,41.74482
2020-12-31,7.75546
2021-01-01,4.84332
2021-01-02,4.68956
2021-01-03,4.76951
2021-01-04,34.14311
2021-01-05,29.45662
2021-01-06,25.78185
2021-01-07,25.72957
2021-01-08,27.99594
2021-01-09,4.20062
2021-01-10,4.02226
2021-01-11,33.7987
2021-01-12,92.83188
2021-01-13,62.46194
2021-01-14,48.85759
2021-01-15,41.10212
2021-01-16,6.03647
2021-01-17,5.23386
2021-01-18,37.5811
2021-01-19,34.89959
2021-01-20,34.69663
2021-01-21,30.87733
2021-01-22,35.53922
2021-01-23,5.44912
2021-01-24,4.38205
2021-01-25,31.72914
2021-01-26,29.55502
2021-01-27,25.44666
2021-01-28,21.60583
2021-01-29,22.82665
2021-01-30,3.23195
2021-01-31,2.33094
2021-02-01,22.91583
2021-02-02,22.24853
2021-02-03,30.67745
2021-02-04,31.82139
2021-02-05,30.72357
2021-02-06,6.08874
2021-02-07,4.99092
2021-02-08,30.21003
2021-02-09,36.3941
2021-02-10,34.38912
2021-02-11,4.09299
2021-02-12,3.75165
2021-02-13,4.79719
2021-02-14,5.45527
2021-02-15,36.22805
2021-02-16,35.79138
2021-02-17,30.86195
2021-02-18,27.90983
2021-02-19,27.64537
2021-02-20,5.51369
2021-02-21,4.3021
2021-02-22,27.52544
2021-02-23,23.92755
2021-02-24,23.13109
2021-02-25,25.40361
2021-02-26,22.23008
2021-02-27,2.96749
2021-02-28,2.62
2021-03-01,3.14277
2021-03-02,21.50435
2021-03-03,28.69706
2021-03-04,22.30695
2021-03-05,18.50302
2021-03-06,2.64153
2021-03-07,2.62615
2021-03-08,17.97103
2021-03-09,19.76383
2021-03-10,19.198
2021-03-11,19.1857
2021-03-12,18.5307
2021-03-13,2.68458
2021-03-14,2.10646
2021-03-15,17.82035
2021-03-16,17.95258
2021-03-17,14.62529
2021-03-18,16.26741
2021-03-19,16.28586
2021-03-20,3.32728
2021-03-21,2.90906
2021-03-22,16.69178
2021-03-23,15.01891
2021-03-24,13.91494
2021-03-25,13.79808
2021-03-26,13.03238
2021-03-27,2.29404
2021-03-28,1.88505
2021-03-29,14.05947
2021-03-30,13.16153
2021-03-31,13.53362
2021-04-01,16.49804
2021-04-02,15.87072
2021-04-03,3.63787
2021-04-04,2.81373
2021-04-05,17.91568
2021-04-06,16.6026
2021-04-07,15.96297
2021-04-08,14.82517
2021-04-09,13.20766
2021-04-10,1.54371
2021-04-11,1.39303
2021-04-12,12.58956
2021-04-13,13.08158
2021-04-14,11.92533
2021-04-15,11.74697
2021-04-16,11.52556
2021-04-17,1.83584
2021-04-18,2.62308
2021-04-19,64.59915
2021-04-20,63.23072
2021-04-21,34.26919
2021-04-22,29.31516
2021-04-23,29.14603
2021-04-24,4.32055
2021-04-25,3.54254
2021-04-26,25.22525
2021-04-27,20.80937
2021-04-28,20.16667
2021-04-29,21.41517
2021-04-30,18.46305
2021-05-01,2.81681
2021-05-02,2.25406
2021-05-03,18.62295
2021-05-04,16.52879
2021-05-05,3.1028
2021-05-06,17.21762
2021-05-07,15.52323
2021-05-08,2.92444
2021-05-09,2.4847
2021-05-10,21.43362
2021-05-11,17.26067
2021-05-12,18.31852
2021-05-13,14.9205
2021-05-14,15.71389
2021-05-15,2.52467
2021-05-16,2.52467
2021-05-17,14.93588
2021-05-18,14.41618
2021-05-19,2.36784
2021-05-20,38.805
2021-05-21,27.82065
2021-05-22,3.55484
2021-05-23,3.3119
2021-05-24,20.10824
2021-05-25,18.18321
2021-05-26,15.20956
2021-05-27,15.3664
2021-05-28,21.572
2021-05-29,3.32728
2021-05-30,2.63845
2021-05-31,20.59411
2021-06-01,19.26873
2021-06-02,20.71404
2021-06-03,25.76339
2021-06-04,18.21704
2021-06-05,2.40474
2021-06-06,2.25714
2021-06-07,17.68812
2021-06-08,14.30548
2021-06-09,13.25379
2021-06-10,13.19536
2021-06-11,15.50785
2021-06-12,3.03207
2021-06-13,3.37648
2021-06-14,17.12537
2021-06-15,20.93852
2021-06-16,24.20431
2021-06-17,21.13841
2021-06-18,23.59543
2021-06-19,3.48719
2021-06-20,4.12989
2021-06-21,19.2472
2021-06-22,18.00178
2021-06-23,18.44152
2021-06-24,19.54549
2021-06-25,21.82416
2021-06-26,4.12989
2021-06-27,2.77376
2021-06-28,21.53202
2021-06-29,17.11614
2021-06-30,16.0706
2021-07-01,14.75445
2021-07-02,13.59205
2021-07-03,3.1766
2021-07-04,2.87524
2021-07-05,15.59703
2021-07-06,18.44767
2021-07-07,14.41926
2021-07-08,13.86574
2021-07-09,12.20824
2021-07-10,2.05418
2021-07-11,1.74052
2021-07-12,13.26916
2021-07-13,13.13078
2021-07-14,12.96165
2021-07-15,16.78403
2021-07-16,19.12727
2021-07-17,3.81008
2021-07-18,3.14277
2021-07-19,17.46978
2021-07-20,14.53611
2021-07-21,13.5613
2021-07-22,16.6518
2021-07-23,15.83689
2021-07-24,3.38263
2021-07-25,3.30575
2021-07-26,17.33755
2021-07-27,19.52704
2021-07-28,15.01583
2021-07-29,14.61914
2021-07-30,11.91918
2021-07-31,1.72822
2021-08-01,1.25465
2021-08-02,12.4727
2021-08-03,13.52747
2021-08-04,15.38177
2021-08-05,22.21163
2021-08-06,22.08862
2021-08-07,4.72646
2021-08-08,4.08684
2021-08-09,53.81161
2021-08-10,36.13272
2021-08-11,32.84541
2021-08-12,30.86503
2021-08-13,26.07706
2021-08-14,3.34266
2021-08-15,2.5954
2021-08-16,3.57329
2021-08-17,24.0936
2021-08-18,27.7653
2021-08-19,40.70543
2021-08-20,31.55078
2021-08-21,3.8931
2021-08-22,3.50871
2021-08-23,29.98862
2021-08-24,39.48153
2021-08-25,55.29382
2021-08-26,47.60293
2021-08-27,39.38005
2021-08-28,4.462
2021-08-29,3.80085
2021-08-30,30.55752
2021-08-31,27.67612
2021-09-01,26.53833
2021-09-02,23.95522
2021-09-03,22.28235
2021-09-04,2.94904
2021-09-05,2.46932
2021-09-06,20.96927
2021-09-07,18.39232
2021-09-08,19.68695
2021-09-09,17.17149
2021-09-10,17.65429
2021-09-11,2.13413
2021-09-12,2.05725
2021-09-13,16.92548
2021-09-14,17.94643
2021-09-15,15.79691
2021-09-16,14.86823
2021-09-17,16.72868
2021-09-18,2.11568
2021-09-19,2.28789
2021-09-20,1.53756
2021-09-21,1.62981
2021-09-22,2.02958
2021-09-23,16.69485
2021-09-24,15.76309
2021-09-25,1.87582
2021-09-26,1.54371
2021-09-27,15.07426
2021-09-28,16.51649
2021-09-29,15.95067
2021-09-30,14.50536
2021-10-01,12.71871
2021-10-02,1.64519
2021-10-03,1.46683
2021-10-04,2.19563
2021-10-05,13.17998
2021-10-06,12.27897
2021-10-07,14.00104
2021-10-08,12.96165
2021-10-09,2.33402
2021-10-10,1.80202
2021-10-11,3.30575
2021-10-12,15.99987
2021-10-13,14.04717
2021-10-14,14.49306
2021-10-15,14.38543
2021-10-16,1.69131
2021-10-17,1.26695
2021-10-18,11.21498
2021-10-19,11.8546
2021-10-20,12.83864
2021-10-21,10.69528
2021-10-22,9.97263
2021-10-23,1.30077
2021-10-24,1.15624
2021-10-25,10.69221
2021-10-26,13.18921
2021-10-27,14.03794
2021-10-28,20.36655
2021-10-29,14.68372
2021-10-30,2.06033
2021-10-31,1.68824
2021-11-01,13.32144
2021-11-02,15.92914
2021-11-03,13.85036
2021-11-04,14.01027
2021-11-05,24.60715
2021-11-06,3.54869
2021-11-07,3.07512
2021-11-08,22.75592
2021-11-09,20.44958
2021-11-10,21.77803
2021-11-11,31.62458
2021-11-12,40.06888
2021-11-13,7.81389
2021-11-14,7.54943
2021-11-15,43.0579
2021-11-16,33.77717
2021-11-17,35.66222
2021-11-18,31.78757
2021-11-19,29.77951
2021-11-20,5.30459
2021-11-21,5.25846
2021-11-22,38.11925
2021-11-23,30.47449
2021-11-24,26.9996
2021-11-25,28.50333
2021-11-26,28.81699
2021-11-27,5.07395
2021-11-28,4.13604
2021-11-29,24.13358
2021-11-30,25.98173
2021-12-01,26.42455
2021-12-02,24.48722
2021-12-03,21.21221
2021-12-04,3.08127
2021-12-05,2.76761
2021-12-06,23.44168
2021-12-07,23.40477
2021-12-08,21.94409
2021-12-09,19.44401
2021-12-10,16.76865
2021-12-11,2.93981
2021-12-12,3.29653
2021-12-13,21.87336
2021-12-14,27.00575
2021-12-15,24.67788
2021-12-16,23.45705
2021-12-17,18.92739
2021-12-18,3.24118
2021-12-19,2.83526
2021-12-20,17.80805
2021-12-21,20.93852
2021-12-22,39.4846
2021-12-23,40.6962
2021-12-24,34.10621
2021-12-25,5.72588
2021-12-26,5.64285
2021-12-27,32.64245
2021-12-28,34.77966
2021-12-29,32.5625
2021-12-30,39.85977
2021-12-31,9.04086
2022-01-01,4.09914
2022-01-02,5.24001
2022-01-03,31.78757
2022-01-04,31.01878
2022-01-05,29.57348
2022-01-06,25.92638
2022-01-07,30.52984
2022-01-08,4.53273
2022-01-09,4.11451
2022-01-10,26.04938
2022-01-11,24.13358
2022-01-12,25.51431
2022-01-13,22.7467
2022-01-14,23.14031
2022-01-15,4.04994
2022-01-16,3.72397
2022-01-17,22.21163
2022-01-18,23.39555
2022-01-19,22.04864
2022-01-20,22.82358
2022-01-21,22.52221
2022-01-22,3.45644
2022-01-23,2.92751
2022-01-24,21.55355
2022-01-25,23.85067
2022-01-26,21.70115
2022-01-27,21.32291
2022-01-28,22.55604
2022-01-29,3.38263
2022-01-30,2.33402
2022-01-31,2.80451
2022-02-01,2.36477
2022-02-02,2.98902
2022-02-03,22.35923
2022-02-04,23.08189
2022-02-05,4.88637
2022-02-06,3.73935
2022-02-07,21.04
2022-02-08,20.12977
2022-02-09,18.40154
2022-02-10,19.36098
2022-02-11,17.78344
2022-02-12,2.50007
2022-02-13,2.43242
2022-02-14,18.11556
2022-02-15,16.59645
2022-02-16,19.01965
2022-02-17,21.39057
2022-02-18,20.50186
2022-02-19,3.04129
2022-02-20,2.77376
2022-02-21,19.30871
2022-02-22,19.88376
2022-02-23,27.98056
2022-02-24,35.61302
2022-02-25,44.3187
2022-02-26,6.97438
2022-02-27,6.02417
2022-02-28,33.07297
2022-03-01,5.42452
2022-03-02,27.20255
2022-03-03,25.92945
2022-03-04,23.88142
2022-03-05,3.53639
2022-03-06,2.93981
2022-03-07,21.80878
2022-03-08,19.33946
2022-03-09,3.23503
2022-03-10,20.60948
2022-03-11,19.91451
2022-03-12,3.2873
2022-03-13,4.15449
2022-03-14,21.04
2022-03-15,18.26009
2022-03-16,26.43992
2022-03-17,25.51123
2022-03-18,44.75229
2022-03-19,8.41969
2022-03-20,6.80217
2022-03-21,38.78655
2022-03-22,47.65214
2022-03-23,45.47802
2022-03-24,41.76942
2022-03-25,37.30434
2022-03-26,6.8483
2022-03-27,5.0186
2022-03-28,33.79255
2022-03-29,37.47962
2022-03-30,33.62649
2022-03-31,31.99975
2022-04-01,27.72532
2022-04-02,4.39742
2022-04-03,3.52409
2022-04-04,26.56293
2022-04-05,25.45896
2022-04-06,24.5641
2022-04-07,30.74817
2022-04-08,26.45837
2022-04-09,4.11144
2022-04-10,3.37341
2022-04-11,22.94966
2022-04-12,23.09111
2022-04-13,25.26215
2022-04-14,26.27387
2022-04-15,33.17137
2022-04-16,5.87348
2022-04-17,5.04935
2022-04-18,29.11528
2022-04-19,29.94864
2022-04-20,35.34241
2022-04-21,31.80909
2022-04-22,35.58535
2022-04-23,5.47064
2022-04-24,4.68956
2022-04-25,31.53541
2022-04-26,29.43202
2022-04-27,27.16873
2022-04-28,25.37593
2022-04-29,25.65884
2022-04-30,3.81008
2022-05-01,3.11817
2022-05-02,23.72151
2022-05-03,29.05993
2022-05-04,26.00325
2022-05-05,4.38512
2022-05-06,22.96196
2022-05-07,3.55176
2022-05-08,2.85679
2022-05-09,26.73821
2022-05-10,30.32996
2022-05-11,27.83603
2022-05-12,25.15144
2022-05-13,27.50084
2022-05-14,3.76702
2022-05-15,3.32421
2022-05-16,26.76589
2022-05-17,25.02229
2022-05-18,40.66238
2022-05-19,35.85288
2022-05-20,31.81524
2022-05-21,5.05243
2022-05-22,4.77566
2022-05-23,27.31018
2022-05-24,26.15086
2022-05-25,27.8268
2022-05-26,28.22657
2022-05-27,23.50625
2022-05-28,3.00439
2022-05-29,2.5585
2022-05-30,25.22217
2022-05-31,23.3525
2022-06-01,4.15449
2022-06-02,22.42996
2022-06-03,31.27709
2022-06-04,4.40357
2022-06-05,3.47489
2022-06-06,3.78855
2022-06-07,23.19259
2022-06-08,22.13782
2022-06-09,20.84012
2022-06-10,19.01042
2022-06-11,2.61693
2022-06-12,2.04803
2022-06-13,19.97293
2022-06-14,27.03342
2022-06-15,24.69633
2022-06-16,26.91964
2022-06-17,24.42264
2022-06-18,3.94538
2022-06-19,3.29653
2022-06-20,23.28484
2022-06-21,23.87219
2022-06-22,26.04016
2022-06-23,24.29348
2022-06-24,24.93311
2022-06-25,3.54869
2022-06-26,3.10895
2022-06-27,24.5641
2022-06-28,22.61754
2022-06-29,20.43728
2022-06-30,19.0258
2022-07-01,18.6291
2022-07-02,2.79836
2022-07-03,2.17103
2022-07-04,18.63525
2022-07-05,19.44094
2022-07-06,19.60084
2022-07-07,24.57947
2022-07-08,21.63965
2022-07-09,2.53697
2022-07-10,1.9281
2022-07-11,18.72751
2022-07-12,16.58415
2022-07-13,20.83397
2022-07-14,18.56453
2022-07-15,18.37694
2022-07-16,2.34939
2022-07-17,2.30941
2022-07-18,24.30579
2022-07-19,21.05845
2022-07-20,20.68329
2022-07-21,19.81918
2022-07-22,17.53743
2022-07-23,2.13413
2022-07-24,1.82354
2022-07-25,17.52513
2022-07-26,15.84919
2022-07-27,15.29874
2022-07-28,17.53743
2022-07-29,17.94028
2022-07-30,2.83834
2022-07-31,2.26944
2022-08-01,24.5887
2022-08-02,20.2743
2022-08-03,21.45207
2022-08-04,19.65005
2022-08-05,18.20781
2022-08-06,2.46932
2022-08-07,2.22024
2022-08-08,18.14938
2022-08-09,16.51342
2022-08-10,20.14514
2022-08-11,21.04615
2022-08-12,19.68387
2022-08-13,3.07205
2022-08-14,2.56772
2022-08-15,2.76146
2022-08-16,20.56643
2022-08-17,16.90703
2022-08-18,17.23607
2022-08-19,18.14323
2022-08-20,2.46932
2022-08-21,2.33402
2022-08-22,16.90088
2022-08-23,15.24032
2022-08-24,17.2699
2022-08-25,16.43039
2022-08-26,16.21206
2022-08-27,1.8789
2022-08-28,1.35613
2022-08-29,15.25569
2022-08-30,16.33506
2022-08-31,25.68037
2022-09-01,24.99154
2022-09-02,20.09901
2022-09-03,2.46317
2022-09-04,1.83584
2022-09-05,16.74405
2022-09-06,16.95316
2022-09-07,14.8221
2022-09-08,14.43463
2022-09-09,1.65749
2022-09-10,1.14087
2022-09-11,1.3223
2022-09-12,1.63289
2022-09-13,19.76383
2022-09-14,14.69294
2022-09-15,12.80174
2022-09-16,11.64857
2022-09-17,1.52526
2022-09-18,1.15317
2022-09-19,11.16578
2022-09-20,10.13868
2022-09-21,9.865
2022-09-22,10.44312
2022-09-23,14.91435
2022-09-24,2.94289
2022-09-25,2.29096
2022-09-26,14.63759
2022-09-27,13.83191
2022-09-28,13.89341
2022-09-29,14.17632
2022-09-30,13.27839
2022-10-01,1.81739
2022-10-02,1.34075
2022-10-03,1.62674
2022-10-04,13.95491
2022-10-05,12.34662
2022-10-06,13.57052
2022-10-07,15.04043
2022-10-08,1.82354
2022-10-09,1.47298
2022-10-10,1.71899
2022-10-11,11.97761
2022-10-12,15.07733
2022-10-13,14.80057
2022-10-14,13.98259
2022-10-15,1.48528
2022-10-16,1.16854
2022-10-17,13.35834
2022-10-18,13.5982
2022-10-19,13.38602
2022-10-20,11.59937
2022-10-21,10.33857
2022-10-22,1.28232
2022-10-23,1.01171
2022-10-24,12.2759
2022-10-25,12.15904
2022-10-26,11.79618
2022-10-27,12.2759
2022-10-28,10.22171
2022-10-29,1.31922
2022-10-30,0.89486
2022-10-31,11.00279
2022-11-01,11.35643
2022-11-02,11.28878
2022-11-03,12.14059
2022-11-04,12.31895
2022-11-05,1.50373
2022-11-06,2.49392
2022-11-07,13.32451
2022-11-08,13.87804
2022-11-09,12.63261
2022-11-10,11.0643
2022-11-11,15.65546
2022-11-12,1.93425
2022-11-13,1.47913
2022-11-14,12.9678
2022-11-15,13.1277
2022-11-16,13.29684
2022-11-17,10.99972
2022-11-18,11.31953
2022-11-19,1.23312
2022-11-20,0.98711
2022-11-21,9.4191
2022-11-22,8.89941
2022-11-23,9.77274
2022-11-24,9.48983
2022-11-25,8.52424
2022-11-26,1.17777
2022-11-27,1.2485
2022-11-28,8.21058
2022-11-29,8.97936
2022-11-30,9.00704
2022-12-01,9.77889
2022-12-02,7.57403
2022-12-03,0.90408
2022-12-04,1.09166
2022-12-05,8.69952
2022-12-06,7.75546
2022-12-07,8.23211
2022-12-08,8.023
2022-12-09,8.69952
2022-12-10,1.2977
2022-12-11,0.96866
2022-12-12,8.2075
2022-12-13,8.03837
2022-12-14,9.68356
2022-12-15,7.54635
2022-12-16,7.23884
2022-12-17,1.02401
2022-12-18,0.79338
2022-12-19,7.73086
2022-12-20,7.40182
2022-12-21,7.77084
2022-12-22,8.00147
2022-12-23,8.31513
2022-12-24,1.22082
2022-12-25,1.04246
2022-12-26,9.59131
2022-12-27,9.04086
2022-12-28,8.98244
2022-12-29,8.62265
2022-12-30,2.65998
2022-12-31,0.87948
2023-01-01,0.84258
2023-01-02,8.98859
2023-01-03,11.83308
2023-01-04,13.85958
2023-01-05,11.29493
2023-01-06,14.86823
2023-01-07,2.58925
2023-01-08,2.13106
2023-01-09,13.87189
2023-01-10,13.50902
2023-01-11,12.40505
2023-01-12,11.21805
2023-01-13,10.6553
2023-01-14,1.54371
2023-01-15,1.29462
2023-01-16,11.42101
2023-01-17,9.05931
2023-01-18,9.32377
2023-01-19,8.89018
2023-01-20,8.69645
2023-01-21,1.48836
2023-01-22,0.92253
2023-01-23,0.96251
2023-01-24,1.2977
2023-01-25,17.66351
2023-01-26,15.23417
2023-01-27,13.1031
2023-01-28,1.62981
2023-01-29,1.40533
2023-01-30,11.40256
2023-01-31,10.73526
2023-02-01,12.34355
2023-02-02,12.95242
2023-02-03,10.79984
2023-02-04,1.89735
2023-02-05,1.27925
2023-02-06,9.97263
2023-02-07,12.32202
2023-02-08,13.47212
2023-02-09,12.03604
2023-02-10,11.63934
2023-02-11,1.65134
2023-02-12,1.31
2023-02-13,10.36317
2023-02-14,12.18672
2023-02-15,11.90381
2023-02-16,14.23167
2023-02-17,11.03047
2023-02-18,1.51911
2023-02-19,1.23312
2023-02-20,10.93822
2023-02-21,9.9634
2023-02-22,10.98127
2023-02-23,11.36566
2023-02-24,9.94495
2023-02-25,1.3838
2023-02-26,1.17469
2023-02-27,8.74258
2023-02-28,10.29551
2023-03-01,1.68209
2023-03-02,9.60054
2023-03-03,8.55499
2023-03-04,1.59599
2023-03-05,1.09166
2023-03-06,14.70832
2023-03-07,13.91494
2023-03-08,10.4831
2023-03-09,10.07103
2023-03-10,7.94919
2023-03-11,1.15932
2023-03-12,0.8395
2023-03-13,9.41603
2023-03-14,8.98551
2023-03-15,10.03105
2023-03-16,9.78197
2023-03-17,11.33183
2023-03-18,1.3715
2023-03-19,0.99941
2023-03-20,9.43755
2023-03-21,8.57037
2023-03-22,9.64974
2023-03-23,10.08333
2023-03-24,17.99255
2023-03-25,2.81066
2023-03-26,2.15873
2023-03-27,15.04966
2023-03-28,14.43156
2023-03-29,14.02872
2023-03-30,18.04791
2023-03-31,14.05332
2023-04-01,1.90657
2023-04-02,1.842
2023-04-03,13.68123
2023-04-04,12.38045
2023-04-05,12.13444
2023-04-06,9.58824
2023-04-07,15.52015
2023-04-08,2.19256
2023-04-09,1.64826
2023-04-10,11.36566
2023-04-11,11.82385
2023-04-12,10.72296
2023-04-13,9.83425
2023-04-14,9.4314
2023-04-15,1.06091
2023-04-16,0.8518
2023-04-17,8.7641
2023-04-18,8.41661
2023-04-19,8.39201
2023-04-20,7.5156
2023-04-21,7.66936
2023-04-22,0.93483
2023-04-23,0.90101
2023-04-24,8.23826
2023-04-25,8.45966
2023-04-26,8.6411
2023-04-27,7.368
2023-04-28,8.0599
2023-04-29,1.53448
2023-04-30,1.42993
2023-05-01,2.00805
2023-05-02,8.24748
2023-05-03,9.24997
2023-05-04,11.13195
2023-05-05,1.72207
2023-05-06,1.29155
2023-05-07,0.97481
2023-05-08,8.92401
2023-05-09,7.66013
2023-05-10,7.5156
2023-05-11,7.24499
2023-05-12,6.8483
2023-05-13,0.86411
2023-05-14,0.71035
2023-05-15,7.48793
2023-05-16,7.43257
2023-05-17,7.51253
2023-05-18,8.49964
2023-05-19,15.79691
2023-05-20,2.11876
2023-05-21,1.83584
2023-05-22,13.39832
2023-05-23,9.92957
2023-05-24,8.33051
2023-05-25,11.20883
2023-05-26,14.2778
2023-05-27,2.23254
2023-05-28,1.62059
2023-05-29,2.22946
