date,에코프로주가
2021-12-23,2.94674
2021-12-24,3.17129
2021-12-25,0.41638
2021-12-26,0.40739
2021-12-27,2.6638
2021-12-28,4.92342
2021-12-29,3.77501
2021-12-30,3.12125
2021-12-31,0.76603
2022-01-01,0.32527
2022-01-02,0.33682
2022-01-03,3.19054
2022-01-04,3.57612
2022-01-05,2.98908
2022-01-06,3.03592
2022-01-07,2.99678
2022-01-08,0.34259
2022-01-09,0.31372
2022-01-10,2.84409
2022-01-11,2.89605
2022-01-12,3.64092
2022-01-13,2.72732
2022-01-14,2.16145
2022-01-15,0.26112
2022-01-16,0.27074
2022-01-17,2.19866
2022-01-18,2.16979
2022-01-19,2.14862
2022-01-20,2.29747
2022-01-21,2.50726
2022-01-22,0.54918
2022-01-23,0.35928
2022-01-24,3.78271
2022-01-25,2.98459
2022-01-26,6.36953
2022-01-27,6.56777
2022-01-28,4.47561
2022-01-29,0.55175
2022-01-30,0.36313
2022-01-31,0.30731
2022-02-01,0.35671
2022-02-02,0.38686
2022-02-03,4.12787
2022-02-04,3.43947
2022-02-05,0.47733
2022-02-06,0.35158
2022-02-07,3.99443
2022-02-08,3.315
2022-02-09,3.87574
2022-02-10,3.1591
2022-02-11,3.67877
2022-02-12,0.4414
2022-02-13,0.37724
2022-02-14,2.97561
2022-02-15,3.04297
2022-02-16,3.12574
2022-02-17,3.40033
2022-02-18,2.83575
2022-02-19,0.29576
2022-02-20,0.24187
2022-02-21,2.41552
2022-02-22,2.23074
2022-02-23,2.20444
2022-02-24,2.13002
2022-02-25,4.06051
2022-02-26,0.68327
2022-02-27,0.61719
2022-02-28,3.93348
2022-03-01,0.74871
2022-03-02,4.88621
2022-03-03,4.00726
2022-03-04,3.60178
2022-03-05,0.38815
2022-03-06,0.39135
2022-03-07,3.19054
2022-03-08,3.29511
2022-03-09,0.49914
2022-03-10,3.40739
2022-03-11,3.03912
2022-03-12,0.43626
2022-03-13,0.3535
2022-03-14,3.20401
2022-03-15,2.77095
2022-03-16,2.87552
2022-03-17,3.15397
2022-03-18,2.72219
2022-03-19,0.37147
2022-03-20,0.30218
2022-03-21,2.69139
2022-03-22,2.36932
2022-03-23,2.78955
2022-03-24,2.4925
2022-03-25,2.40461
2022-03-26,0.29833
2022-03-27,0.2316
2022-03-28,2.14862
2022-03-29,2.37061
2022-03-30,2.23074
2022-03-31,2.42065
2022-04-01,2.21021
2022-04-02,0.37981
2022-04-03,0.32976
2022-04-04,2.41487
2022-04-05,5.11076
2022-04-06,3.90268
2022-04-07,3.24443
2022-04-08,3.58895
2022-04-09,0.43177
2022-04-10,0.36954
2022-04-11,2.90824
2022-04-12,2.51303
2022-04-13,2.70551
2022-04-14,2.57976
2022-04-15,2.27437
2022-04-16,0.31565
2022-04-17,0.24893
2022-04-18,2.36291
2022-04-19,2.48031
2022-04-20,2.31415
2022-04-21,2.67471
2022-04-22,2.30388
2022-04-23,0.31372
2022-04-24,0.24315
2022-04-25,2.05559
2022-04-26,2.22818
2022-04-27,1.96642
2022-04-28,2.04084
2022-04-29,2.7517
2022-04-30,0.32912
2022-05-01,0.24187
2022-05-02,2.30324
2022-05-03,2.45786
2022-05-04,2.85243
2022-05-05,0.43947
2022-05-06,2.3366
2022-05-07,0.2316
2022-05-08,0.18284
2022-05-09,1.93434
2022-05-10,1.95936
2022-05-11,1.99464
2022-05-12,2.0357
2022-05-13,2.33211
2022-05-14,0.24957
2022-05-15,0.1636
2022-05-16,2.14606
2022-05-17,2.06137
2022-05-18,2.09665
2022-05-19,2.15375
2022-05-20,2.57142
2022-05-21,0.28806
2022-05-22,0.25342
2022-05-23,2.24614
2022-05-24,1.90803
2022-05-25,2.02608
2022-05-26,1.85927
2022-05-27,1.91445
2022-05-28,0.20786
2022-05-29,0.15205
2022-05-30,2.06201
2022-05-31,2.02865
2022-06-01,0.27138
2022-06-02,1.65718
2022-06-03,1.71043
2022-06-04,0.21749
2022-06-05,0.18284
2022-06-06,0.213
2022-06-07,1.75341
2022-06-08,1.70914
2022-06-09,1.73545
2022-06-10,1.57313
2022-06-11,0.21685
2022-06-12,0.21941
2022-06-13,1.82527
2022-06-14,2.03057
2022-06-15,1.92471
2022-06-16,2.22882
2022-06-17,1.95615
2022-06-18,0.31437
2022-06-19,0.21364
2022-06-20,1.90226
2022-06-21,1.84195
2022-06-22,1.71299
2022-06-23,1.95294
2022-06-24,2.18327
2022-06-25,0.35414
2022-06-26,0.28742
2022-06-27,2.73887
2022-06-28,2.90953
2022-06-29,2.12617
2022-06-30,2.20957
2022-07-01,2.16338
2022-07-02,0.25727
2022-07-03,0.20209
2022-07-04,2.0896
2022-07-05,2.39563
2022-07-06,2.08318
2022-07-07,1.97796
2022-07-08,1.90932
2022-07-09,0.17835
2022-07-10,0.1668
2022-07-11,1.80987
2022-07-12,1.66295
2022-07-13,2.2038
2022-07-14,5.25127
2022-07-15,3.67428
2022-07-16,0.34452
2022-07-17,0.28614
2022-07-18,2.79533
2022-07-19,6.00191
2022-07-20,4.80986
2022-07-21,3.57291
2022-07-22,4.10478
2022-07-23,0.35094
2022-07-24,0.52224
2022-07-25,3.67492
2022-07-26,3.46962
2022-07-27,3.39648
2022-07-28,3.43305
2022-07-29,2.92043
2022-07-30,0.43947
2022-07-31,0.34837
2022-08-01,3.34515
2022-08-02,3.0109
2022-08-03,5.06842
2022-08-04,5.10884
2022-08-05,11.32375
2022-08-06,1.57056
2022-08-07,0.89691
2022-08-08,5.65546
2022-08-09,6.8135
2022-08-10,5.6561
2022-08-11,5.38856
2022-08-12,4.65204
2022-08-13,0.55752
2022-08-14,0.43306
2022-08-15,0.56971
2022-08-16,5.33275
2022-08-17,4.41209
2022-08-18,5.34109
2022-08-19,4.57377
2022-08-20,0.47668
2022-08-21,0.39841
2022-08-22,3.81094
2022-08-23,3.49977
2022-08-24,4.03934
2022-08-25,3.65054
2022-08-26,3.54404
2022-08-27,0.49657
2022-08-28,0.4106
2022-08-29,3.44396
2022-08-30,3.81414
2022-08-31,4.59173
2022-09-01,3.83211
2022-09-02,3.41958
2022-09-03,0.42857
2022-09-04,0.35222
2022-09-05,3.24443
2022-09-06,3.20914
2022-09-07,6.94758
2022-09-08,5.04789
2022-09-09,0.57998
2022-09-10,0.46834
2022-09-11,0.42087
2022-09-12,0.57741
2022-09-13,4.85927
2022-09-14,8.3244
2022-09-15,10.18304
2022-09-16,6.8167
2022-09-17,0.64478
2022-09-18,0.65312
2022-09-19,5.55601
2022-09-20,4.29917
2022-09-21,3.95144
2022-09-22,4.7688
2022-09-23,4.48844
2022-09-24,0.52224
2022-09-25,0.32271
2022-09-26,3.72047
2022-09-27,4.30238
2022-09-28,4.13108
2022-09-29,3.84622
2022-09-30,3.7301
2022-10-01,0.37916
2022-10-02,0.34644
2022-10-03,0.46578
2022-10-04,3.62103
2022-10-05,3.32013
2022-10-06,3.82505
2022-10-07,3.40161
2022-10-08,0.4677
2022-10-09,0.38686
2022-10-10,0.5633
2022-10-11,3.28421
2022-10-12,3.54917
2022-10-13,3.67364
2022-10-14,4.33061
2022-10-15,0.60628
2022-10-16,0.56907
2022-10-17,9.0327
2022-10-18,7.39925
2022-10-19,7.62124
2022-10-20,5.24164
2022-10-21,5.06778
2022-10-22,0.64606
2022-10-23,0.52159
2022-10-24,4.44866
2022-10-25,4.64562
2022-10-26,3.88472
2022-10-27,4.423
2022-10-28,4.23758
2022-10-29,0.59473
2022-10-30,0.42792
2022-10-31,3.90974
2022-11-01,3.87189
2022-11-02,4.19973
2022-11-03,4.38643
2022-11-04,3.91423
2022-11-05,0.4183
2022-11-06,0.45872
2022-11-07,3.98994
2022-11-08,3.85136
2022-11-09,3.88664
2022-11-10,3.88536
2022-11-11,4.48523
2022-11-12,0.64798
2022-11-13,0.57292
2022-11-14,4.43326
2022-11-15,3.91744
2022-11-16,3.73523
2022-11-17,3.29832
2022-11-18,3.32783
2022-11-19,0.36826
2022-11-20,0.33297
2022-11-21,2.88964
2022-11-22,2.95059
2022-11-23,3.8706
2022-11-24,3.59344
2022-11-25,3.46834
2022-11-26,0.37018
2022-11-27,0.32656
2022-11-28,3.24699
2022-11-29,3.6313
2022-11-30,4.07911
2022-12-01,3.7718
2022-12-02,3.69353
2022-12-03,0.39841
2022-12-04,0.34773
2022-12-05,3.2425
2022-12-06,2.78185
2022-12-07,2.9878
2022-12-08,2.7177
2022-12-09,3.72304
2022-12-10,0.45744
2022-12-11,0.36505
2022-12-12,3.16038
2022-12-13,3.1854
2022-12-14,3.58895
2022-12-15,3.35029
2022-12-16,2.93455
2022-12-17,0.40483
2022-12-18,0.39135
2022-12-19,2.9647
2022-12-20,3.00769
2022-12-21,3.18861
2022-12-22,2.92813
2022-12-23,2.79019
2022-12-24,0.41317
2022-12-25,0.3843
2022-12-26,2.8659
2022-12-27,2.79148
2022-12-28,3.27907
2022-12-29,2.86654
2022-12-30,0.90076
2022-12-31,0.36505
2023-01-01,0.3381
2023-01-02,3.55559
2023-01-03,3.61782
2023-01-04,3.30024
2023-01-05,3.12125
2023-01-06,3.15397
2023-01-07,0.45359
2023-01-08,0.35222
2023-01-09,3.27266
2023-01-10,3.14755
2023-01-11,4.4339
2023-01-12,3.51645
2023-01-13,3.02052
2023-01-14,0.44011
2023-01-15,0.40419
2023-01-16,3.41894
2023-01-17,3.0109
2023-01-18,2.68883
2023-01-19,2.61376
2023-01-20,2.41552
2023-01-21,0.35863
2023-01-22,0.20915
2023-01-23,0.3272
2023-01-24,0.36569
2023-01-25,3.68583
2023-01-26,4.53912
2023-01-27,3.9091
2023-01-28,0.5248
2023-01-29,0.42728
2023-01-30,4.16573
2023-01-31,3.97261
2023-02-01,4.66423
2023-02-02,4.59815
2023-02-03,6.77757
2023-02-04,0.94311
2023-02-05,0.7763
2023-02-06,10.12273
2023-02-07,18.03268
2023-02-08,13.41528
2023-02-09,21.04229
2023-02-10,12.32461
2023-02-11,1.66937
2023-02-12,1.66744
2023-02-13,12.30279
2023-02-14,10.86118
2023-02-15,19.11886
2023-02-16,21.26299
2023-02-17,17.86715
2023-02-18,3.58959
2023-02-19,3.03335
2023-02-20,18.09427
2023-02-21,16.98435
2023-02-22,14.85818
2023-02-23,14.08059
2023-02-24,10.49741
2023-02-25,1.52822
2023-02-26,1.26197
2023-02-27,25.21829
2023-02-28,17.40778
2023-03-01,3.36697
2023-03-02,19.82202
2023-03-03,16.89004
2023-03-04,3.58767
2023-03-05,3.45551
2023-03-06,17.73242
2023-03-07,14.36545
2023-03-08,28.30939
2023-03-09,17.44243
2023-03-10,14.78247
2023-03-11,2.19225
2023-03-12,1.97219
2023-03-13,34.24907
2023-03-14,30.46892
2023-03-15,43.02321
2023-03-16,28.00656
2023-03-17,25.27347
2023-03-18,4.93048
2023-03-19,5.97047
2023-03-20,29.2942
2023-03-21,23.22492
2023-03-22,26.74074
2023-03-23,37.2882
2023-03-24,24.99566
2023-03-25,3.72882
2023-03-26,3.44845
2023-03-27,19.71231
2023-03-28,21.71466
2023-03-29,37.43447
2023-03-30,30.57735
2023-03-31,21.04422
2023-04-01,4.28313
2023-04-02,3.05324
2023-04-03,21.152
2023-04-04,19.73413
2023-04-05,28.12012
2023-04-06,23.60281
2023-04-07,30.96165
2023-04-08,6.60883
2023-04-09,5.56307
2023-04-10,71.49621
2023-04-11,60.67865
2023-04-12,55.01934
2023-04-13,52.24133
2023-04-14,35.68491
2023-04-15,5.87038
2023-04-16,5.16401
2023-04-17,30.99309
2023-04-18,33.52922
2023-04-19,28.23881
2023-04-20,23.51299
2023-04-21,25.29015
2023-04-22,5.03121
2023-04-23,4.40824
2023-04-24,31.01169
2023-04-25,28.41268
2023-04-26,24.73904
2023-04-27,50.40964
2023-04-28,42.83331
2023-04-29,5.77479
2023-04-30,4.29661
2023-05-01,7.66807
2023-05-02,30.20716
2023-05-03,27.11414
2023-05-04,25.37355
2023-05-05,4.50512
2023-05-06,3.31051
2023-05-07,3.06158
2023-05-08,22.34533
2023-05-09,23.078
2023-05-10,22.23434
2023-05-11,29.59446
2023-05-12,26.47962
2023-05-13,4.0342
2023-05-14,3.15204
2023-05-15,27.65819
2023-05-16,25.17659
2023-05-17,22.18173
2023-05-18,19.21317
2023-05-19,19.48648
2023-05-20,3.10521
2023-05-21,2.70102
2023-05-22,22.13297
2023-05-23,20.52519
2023-05-24,16.76621
2023-05-25,15.58315
2023-05-26,14.94607
2023-05-27,2.33147
2023-05-28,1.96385
