date,벽장식
2020-08-03,59.69696
2020-08-04,53.0303
2020-08-05,56.66666
2020-08-06,54.54545
2020-08-07,56.36363
2020-08-08,52.42424
2020-08-09,49.69696
2020-08-10,65.75757
2020-08-11,49.0909
2020-08-12,47.57575
2020-08-13,58.18181
2020-08-14,49.0909
2020-08-15,49.39393
2020-08-16,35.45454
2020-08-17,61.51515
2020-08-18,45.75757
2020-08-19,59.0909
2020-08-20,54.54545
2020-08-21,56.36363
2020-08-22,60.60606
2020-08-23,68.48484
2020-08-24,60.30303
2020-08-25,50.90909
2020-08-26,63.93939
2020-08-27,61.81818
2020-08-28,64.24242
2020-08-29,60.30303
2020-08-30,75.75757
2020-08-31,73.0303
2020-09-01,69.69696
2020-09-02,68.18181
2020-09-03,73.93939
2020-09-04,58.78787
2020-09-05,83.63636
2020-09-06,71.81818
2020-09-07,75.15151
2020-09-08,72.12121
2020-09-09,73.93939
2020-09-10,67.27272
2020-09-11,75.45454
2020-09-12,70.60606
2020-09-13,60.90909
2020-09-14,61.51515
2020-09-15,67.27272
2020-09-16,62.72727
2020-09-17,56.36363
2020-09-18,48.48484
2020-09-19,54.54545
2020-09-20,63.93939
2020-09-21,60.0
2020-09-22,52.72727
2020-09-23,58.18181
2020-09-24,63.0303
2020-09-25,49.0909
2020-09-26,59.39393
2020-09-27,57.27272
2020-09-28,46.96969
2020-09-29,38.48484
2020-09-30,35.75757
2020-10-01,48.48484
2020-10-02,44.54545
2020-10-03,47.87878
2020-10-04,61.21212
2020-10-05,52.72727
2020-10-06,52.72727
2020-10-07,50.90909
2020-10-08,50.60606
2020-10-09,48.78787
2020-10-10,46.96969
2020-10-11,70.0
2020-10-12,62.42424
2020-10-13,59.69696
2020-10-14,51.51515
2020-10-15,47.87878
2020-10-16,46.36363
2020-10-17,44.54545
2020-10-18,66.36363
2020-10-19,66.66666
2020-10-20,56.66666
2020-10-21,56.96969
2020-10-22,60.60606
2020-10-23,46.36363
2020-10-24,64.54545
2020-10-25,63.93939
2020-10-26,59.39393
2020-10-27,62.12121
2020-10-28,65.45454
2020-10-29,54.54545
2020-10-30,54.54545
2020-10-31,55.75757
2020-11-01,70.60606
2020-11-02,57.57575
2020-11-03,50.30303
2020-11-04,60.60606
2020-11-05,55.75757
2020-11-06,52.12121
2020-11-07,52.42424
2020-11-08,76.66666
2020-11-09,68.78787
2020-11-10,67.57575
2020-11-11,73.33333
2020-11-12,62.12121
2020-11-13,70.60606
2020-11-14,57.87878
2020-11-15,74.24242
2020-11-16,63.93939
2020-11-17,71.21212
2020-11-18,68.48484
2020-11-19,88.48484
2020-11-20,69.39393
2020-11-21,72.12121
2020-11-22,77.27272
2020-11-23,70.60606
2020-11-24,82.12121
2020-11-25,77.87878
2020-11-26,69.39393
2020-11-27,66.0606
2020-11-28,82.42424
2020-11-29,91.51515
2020-11-30,89.69696
2020-12-01,68.18181
2020-12-02,83.93939
2020-12-03,75.75757
2020-12-04,75.15151
2020-12-05,75.15151
2020-12-06,90.0
2020-12-07,82.72727
2020-12-08,84.84848
2020-12-09,80.30303
2020-12-10,94.24242
2020-12-11,100.0
2020-12-12,86.66666
2020-12-13,97.57575
2020-12-14,85.45454
2020-12-15,94.84848
2020-12-16,99.39393
2020-12-17,85.15151
2020-12-18,91.21212
2020-12-19,85.75757
2020-12-20,93.0303
2020-12-21,78.18181
2020-12-22,85.75757
2020-12-23,84.54545
2020-12-24,61.21212
2020-12-25,69.0909
2020-12-26,82.72727
2020-12-27,86.0606
2020-12-28,77.57575
2020-12-29,80.60606
2020-12-30,70.30303
2020-12-31,59.0909
2021-01-01,61.81818
2021-01-02,64.54545
2021-01-03,83.63636
2021-01-04,66.0606
2021-01-05,62.42424
2021-01-06,65.45454
2021-01-07,63.0303
2021-01-08,60.0
2021-01-09,66.96969
2021-01-10,94.24242
2021-01-11,69.39393
2021-01-12,58.48484
2021-01-13,74.54545
2021-01-14,69.0909
2021-01-15,67.57575
2021-01-16,75.45454
2021-01-17,70.0
2021-01-18,73.33333
2021-01-19,63.63636
2021-01-20,55.45454
2021-01-21,59.0909
2021-01-22,56.36363
2021-01-23,65.45454
2021-01-24,46.0606
2021-01-25,62.12121
2021-01-26,67.57575
2021-01-27,49.69696
2021-01-28,47.87878
2021-01-29,61.51515
2021-01-30,54.84848
2021-01-31,70.90909
2021-02-01,51.81818
2021-02-02,61.51515
2021-02-03,72.72727
2021-02-04,63.0303
2021-02-05,58.78787
2021-02-06,62.72727
2021-02-07,64.54545
2021-02-08,59.69696
2021-02-09,71.81818
2021-02-10,47.57575
2021-02-11,39.39393
2021-02-12,45.45454
2021-02-13,56.36363
2021-02-14,78.18181
2021-02-15,65.15151
2021-02-16,78.48484
2021-02-17,57.57575
2021-02-18,63.63636
2021-02-19,61.81818
2021-02-20,62.72727
2021-02-21,80.90909
2021-02-22,68.18181
2021-02-23,70.90909
2021-02-24,52.12121
2021-02-25,50.60606
2021-02-26,55.75757
2021-02-27,64.24242
2021-02-28,61.81818
2021-03-01,69.39393
2021-03-02,53.93939
2021-03-03,54.54545
2021-03-04,46.0606
2021-03-05,41.51515
2021-03-06,49.0909
2021-03-07,64.24242
2021-03-08,60.60606
2021-03-09,50.0
2021-03-10,53.63636
2021-03-11,47.27272
2021-03-12,53.0303
2021-03-13,53.63636
2021-03-14,55.15151
2021-03-15,57.27272
2021-03-16,62.72727
2021-03-17,50.90909
2021-03-18,51.51515
2021-03-19,37.57575
2021-03-20,53.0303
2021-03-21,69.0909
2021-03-22,65.75757
2021-03-23,50.30303
2021-03-24,51.21212
2021-03-25,53.0303
2021-03-26,44.84848
2021-03-27,44.84848
2021-03-28,60.0
2021-03-29,47.57575
2021-03-30,44.54545
2021-03-31,44.84848
2021-04-01,55.15151
2021-04-02,45.75757
2021-04-03,55.75757
2021-04-04,49.0909
2021-04-05,52.72727
2021-04-06,53.0303
2021-04-07,39.39393
2021-04-08,55.15151
2021-04-09,39.39393
2021-04-10,41.81818
2021-04-11,44.54545
2021-04-12,48.48484
2021-04-13,46.66666
2021-04-14,48.78787
2021-04-15,43.63636
2021-04-16,50.0
2021-04-17,45.45454
2021-04-18,31.51515
2021-04-19,51.21212
2021-04-20,50.90909
2021-04-21,45.75757
2021-04-22,44.84848
2021-04-23,34.54545
2021-04-24,40.30303
2021-04-25,38.78787
2021-04-26,41.21212
2021-04-27,43.93939
2021-04-28,38.78787
2021-04-29,45.15151
2021-04-30,43.33333
2021-05-01,44.24242
2021-05-02,34.54545
2021-05-03,33.93939
2021-05-04,39.39393
2021-05-05,46.66666
2021-05-06,41.21212
2021-05-07,40.0
2021-05-08,25.15151
2021-05-09,38.78787
2021-05-10,42.42424
2021-05-11,39.0909
2021-05-12,44.54545
2021-05-13,32.12121
2021-05-14,36.96969
2021-05-15,43.0303
2021-05-16,47.57575
2021-05-17,41.51515
2021-05-18,35.15151
2021-05-19,56.36363
2021-05-20,57.57575
2021-05-21,38.78787
2021-05-22,38.18181
2021-05-23,43.63636
2021-05-24,43.93939
2021-05-25,43.63636
2021-05-26,50.60606
2021-05-27,53.33333
2021-05-28,56.96969
2021-05-29,61.21212
2021-05-30,49.39393
2021-05-31,46.96969
2021-06-01,46.0606
2021-06-02,41.51515
2021-06-03,52.12121
2021-06-04,37.57575
2021-06-05,38.48484
2021-06-06,41.21212
2021-06-07,48.78787
2021-06-08,36.96969
2021-06-09,47.27272
2021-06-10,41.21212
2021-06-11,37.87878
2021-06-12,35.45454
2021-06-13,40.60606
2021-06-14,48.18181
2021-06-15,51.21212
2021-06-16,55.75757
2021-06-17,45.15151
2021-06-18,41.21212
2021-06-19,41.51515
2021-06-20,40.60606
2021-06-21,35.75757
2021-06-22,45.15151
2021-06-23,38.78787
2021-06-24,41.21212
2021-06-25,47.87878
2021-06-26,45.15151
2021-06-27,47.57575
2021-06-28,51.51515
2021-06-29,47.27272
2021-06-30,49.0909
2021-07-01,40.90909
2021-07-02,34.54545
2021-07-03,31.81818
2021-07-04,55.15151
2021-07-05,41.51515
2021-07-06,42.12121
2021-07-07,47.27272
2021-07-08,46.0606
2021-07-09,33.93939
2021-07-10,29.0909
2021-07-11,48.78787
2021-07-12,41.21212
2021-07-13,41.21212
2021-07-14,33.33333
2021-07-15,42.72727
2021-07-16,36.66666
2021-07-17,40.0
2021-07-18,38.78787
2021-07-19,39.39393
2021-07-20,35.75757
2021-07-21,40.90909
2021-07-22,43.0303
2021-07-23,33.33333
2021-07-24,36.96969
2021-07-25,32.72727
2021-07-26,27.87878
2021-07-27,39.69696
2021-07-28,43.93939
2021-07-29,41.21212
2021-07-30,40.60606
2021-07-31,33.0303
2021-08-01,50.90909
2021-08-02,38.78787
2021-08-03,42.12121
2021-08-04,45.75757
2021-08-05,47.57575
2021-08-06,38.18181
2021-08-07,41.81818
2021-08-08,46.66666
2021-08-09,44.84848
2021-08-10,48.78787
2021-08-11,45.75757
2021-08-12,50.90909
2021-08-13,51.81818
2021-08-14,49.69696
2021-08-15,43.63636
2021-08-16,50.90909
2021-08-17,57.57575
2021-08-18,48.78787
2021-08-19,54.24242
2021-08-20,49.0909
2021-08-21,61.21212
2021-08-22,49.39393
2021-08-23,44.54545
2021-08-24,47.87878
2021-08-25,40.30303
2021-08-26,45.45454
2021-08-27,44.54545
2021-08-28,35.15151
2021-08-29,50.60606
2021-08-30,50.0
2021-08-31,44.24242
2021-09-01,45.75757
2021-09-02,50.0
2021-09-03,34.54545
2021-09-04,43.63636
2021-09-05,44.84848
2021-09-06,40.0
2021-09-07,37.87878
2021-09-08,41.81818
2021-09-09,38.48484
2021-09-10,30.90909
2021-09-11,41.21212
2021-09-12,44.24242
2021-09-13,44.54545
2021-09-14,42.12121
2021-09-15,35.75757
2021-09-16,36.36363
2021-09-17,35.75757
2021-09-18,40.90909
2021-09-19,30.60606
2021-09-20,25.45454
2021-09-21,28.48484
2021-09-22,33.33333
2021-09-23,38.78787
2021-09-24,40.90909
2021-09-25,47.27272
2021-09-26,36.36363
2021-09-27,36.36363
2021-09-28,39.69696
2021-09-29,39.69696
2021-09-30,39.0909
2021-10-01,38.78787
2021-10-02,41.81818
2021-10-03,50.60606
2021-10-04,50.0
2021-10-05,46.36363
2021-10-06,39.39393
2021-10-07,39.69696
2021-10-08,47.27272
2021-10-09,40.30303
2021-10-10,47.57575
2021-10-11,36.66666
2021-10-12,45.75757
2021-10-13,38.78787
2021-10-14,46.36363
2021-10-15,40.0
2021-10-16,37.87878
2021-10-17,41.21212
2021-10-18,32.12121
2021-10-19,43.63636
2021-10-20,31.81818
2021-10-21,33.33333
2021-10-22,46.0606
2021-10-23,43.0303
2021-10-24,39.39393
2021-10-25,37.27272
2021-10-26,35.45454
2021-10-27,38.18181
2021-10-28,32.12121
2021-10-29,35.45454
2021-10-30,41.81818
2021-10-31,47.87878
2021-11-01,39.39393
2021-11-02,45.45454
2021-11-03,40.30303
2021-11-04,35.75757
2021-11-05,31.81818
2021-11-06,39.39393
2021-11-07,36.0606
2021-11-08,45.75757
2021-11-09,45.75757
2021-11-10,53.63636
2021-11-11,45.75757
2021-11-12,46.96969
2021-11-13,50.0
2021-11-14,56.96969
2021-11-15,50.30303
2021-11-16,50.60606
2021-11-17,43.33333
2021-11-18,53.93939
2021-11-19,53.63636
2021-11-20,55.15151
2021-11-21,57.57575
2021-11-22,64.24242
2021-11-23,51.81818
2021-11-24,58.78787
2021-11-25,57.57575
2021-11-26,46.0606
2021-11-27,49.69696
2021-11-28,59.39393
2021-11-29,55.75757
2021-11-30,54.24242
2021-12-01,65.15151
2021-12-02,68.78787
2021-12-03,53.33333
2021-12-04,56.96969
2021-12-05,64.24242
2021-12-06,64.54545
2021-12-07,61.81818
2021-12-08,64.84848
2021-12-09,63.33333
2021-12-10,56.0606
2021-12-11,57.27272
2021-12-12,73.93939
2021-12-13,69.39393
2021-12-14,56.66666
2021-12-15,65.15151
2021-12-16,50.30303
2021-12-17,60.90909
2021-12-18,56.96969
2021-12-19,64.54545
2021-12-20,53.0303
2021-12-21,55.15151
2021-12-22,51.51515
2021-12-23,56.66666
2021-12-24,63.93939
2021-12-25,55.45454
2021-12-26,55.45454
2021-12-27,69.69696
2021-12-28,60.0
2021-12-29,61.81818
2021-12-30,46.66666
2021-12-31,40.0
2022-01-01,50.60606
2022-01-02,70.60606
2022-01-03,60.30303
2022-01-04,62.12121
2022-01-05,63.33333
2022-01-06,66.66666
2022-01-07,66.0606
2022-01-08,73.93939
2022-01-09,69.0909
2022-01-10,67.87878
2022-01-11,62.72727
2022-01-12,66.96969
2022-01-13,65.45454
2022-01-14,66.0606
2022-01-15,52.12121
2022-01-16,77.57575
2022-01-17,51.21212
2022-01-18,49.69696
2022-01-19,60.60606
2022-01-20,48.48484
2022-01-21,50.90909
2022-01-22,40.90909
2022-01-23,53.33333
2022-01-24,53.33333
2022-01-25,60.60606
2022-01-26,46.36363
2022-01-27,45.75757
2022-01-28,42.42424
2022-01-29,40.60606
2022-01-30,43.0303
2022-01-31,44.24242
2022-02-01,40.90909
2022-02-02,53.0303
2022-02-03,50.0
2022-02-04,57.57575
2022-02-05,44.24242
2022-02-06,61.21212
2022-02-07,46.36363
2022-02-08,62.72727
2022-02-09,53.93939
2022-02-10,60.90909
2022-02-11,56.0606
2022-02-12,57.27272
2022-02-13,66.0606
2022-02-14,46.96969
2022-02-15,60.90909
2022-02-16,55.75757
2022-02-17,48.18181
2022-02-18,58.18181
2022-02-19,56.0606
2022-02-20,67.57575
2022-02-21,58.18181
2022-02-22,55.75757
2022-02-23,57.57575
2022-02-24,55.15151
2022-02-25,47.27272
2022-02-26,52.42424
2022-02-27,62.12121
2022-02-28,61.81818
2022-03-01,72.12121
2022-03-02,46.66666
2022-03-03,56.36363
2022-03-04,44.54545
2022-03-05,52.42424
2022-03-06,54.54545
2022-03-07,53.0303
2022-03-08,53.0303
2022-03-09,43.0303
2022-03-10,39.69696
2022-03-11,51.51515
2022-03-12,49.69696
2022-03-13,65.15151
2022-03-14,58.78787
2022-03-15,57.87878
2022-03-16,55.75757
2022-03-17,56.0606
2022-03-18,57.27272
2022-03-19,63.63636
2022-03-20,44.24242
2022-03-21,43.33333
2022-03-22,40.90909
2022-03-23,56.0606
2022-03-24,58.18181
2022-03-25,48.48484
2022-03-26,57.57575
2022-03-27,41.21212
2022-03-28,49.39393
2022-03-29,49.69696
2022-03-30,46.0606
2022-03-31,40.0
2022-04-01,38.18181
2022-04-02,46.66666
2022-04-03,45.75757
2022-04-04,40.0
2022-04-05,42.12121
2022-04-06,45.75757
2022-04-07,45.45454
2022-04-08,40.90909
2022-04-09,43.33333
2022-04-10,37.27272
2022-04-11,33.63636
2022-04-12,40.0
2022-04-13,46.66666
2022-04-14,47.27272
2022-04-15,52.42424
2022-04-16,47.87878
2022-04-17,47.57575
2022-04-18,40.0
2022-04-19,47.87878
2022-04-20,53.33333
2022-04-21,69.69696
2022-04-22,57.87878
2022-04-23,45.75757
2022-04-24,59.39393
2022-04-25,53.0303
2022-04-26,66.36363
2022-04-27,58.18181
2022-04-28,48.78787
2022-04-29,45.75757
2022-04-30,39.0909
2022-05-01,38.18181
2022-05-02,36.66666
2022-05-03,38.78787
2022-05-04,24.84848
2022-05-05,29.39393
2022-05-06,36.96969
2022-05-07,33.93939
2022-05-08,39.0909
2022-05-09,31.51515
2022-05-10,42.12121
2022-05-11,45.15151
2022-05-12,43.63636
2022-05-13,37.27272
2022-05-14,46.66666
2022-05-15,42.12121
2022-05-16,53.33333
2022-05-17,42.42424
2022-05-18,46.96969
2022-05-19,38.18181
2022-05-20,42.42424
2022-05-21,38.18181
2022-05-22,35.75757
2022-05-23,43.0303
2022-05-24,45.45454
2022-05-25,35.45454
2022-05-26,39.69696
2022-05-27,39.0909
2022-05-28,40.90909
2022-05-29,37.27272
2022-05-30,43.93939
2022-05-31,39.0909
2022-06-01,40.60606
2022-06-02,41.21212
2022-06-03,40.60606
2022-06-04,47.87878
2022-06-05,50.60606
2022-06-06,45.15151
2022-06-07,34.24242
2022-06-08,49.0909
2022-06-09,30.60606
2022-06-10,38.78787
2022-06-11,34.84848
2022-06-12,46.96969
2022-06-13,41.51515
2022-06-14,38.18181
2022-06-15,57.87878
2022-06-16,39.0909
2022-06-17,32.12121
2022-06-18,36.96969
2022-06-19,43.63636
2022-06-20,43.93939
2022-06-21,36.96969
2022-06-22,41.51515
2022-06-23,37.57575
2022-06-24,36.0606
2022-06-25,37.27272
2022-06-26,39.39393
2022-06-27,36.66666
2022-06-28,31.21212
2022-06-29,30.60606
2022-06-30,39.0909
2022-07-01,33.33333
2022-07-02,34.54545
2022-07-03,46.0606
2022-07-04,33.0303
2022-07-05,43.33333
2022-07-06,46.96969
2022-07-07,44.24242
2022-07-08,33.0303
2022-07-09,40.90909
2022-07-10,36.66666
2022-07-11,35.15151
2022-07-12,36.96969
2022-07-13,50.60606
2022-07-14,40.90909
2022-07-15,32.42424
2022-07-16,33.93939
2022-07-17,39.39393
2022-07-18,42.42424
2022-07-19,28.18181
2022-07-20,37.27272
2022-07-21,32.72727
2022-07-22,36.36363
2022-07-23,34.54545
2022-07-24,51.51515
2022-07-25,38.78787
2022-07-26,36.66666
2022-07-27,30.60606
2022-07-28,29.69696
2022-07-29,30.90909
2022-07-30,37.27272
2022-07-31,30.0
2022-08-01,29.0909
2022-08-02,32.72727
2022-08-03,36.0606
2022-08-04,33.0303
2022-08-05,36.96969
2022-08-06,39.69696
2022-08-07,42.72727
2022-08-08,37.27272
2022-08-09,37.27272
2022-08-10,36.36363
2022-08-11,41.21212
2022-08-12,32.72727
2022-08-13,42.72727
2022-08-14,33.63636
2022-08-15,37.57575
2022-08-16,41.81818
2022-08-17,33.93939
2022-08-18,46.0606
2022-08-19,39.69696
2022-08-20,42.12121
2022-08-21,44.84848
2022-08-22,40.60606
2022-08-23,33.93939
2022-08-24,35.45454
2022-08-25,43.33333
2022-08-26,40.90909
2022-08-27,36.66666
2022-08-28,44.84848
2022-08-29,39.69696
2022-08-30,38.48484
2022-08-31,34.24242
2022-09-01,33.33333
2022-09-02,40.30303
2022-09-03,34.24242
2022-09-04,40.30303
2022-09-05,41.81818
2022-09-06,35.75757
2022-09-07,32.42424
2022-09-08,29.69696
2022-09-09,26.96969
2022-09-10,23.0303
2022-09-11,25.45454
2022-09-12,43.93939
2022-09-13,40.60606
2022-09-14,41.51515
2022-09-15,38.48484
2022-09-16,38.48484
2022-09-17,36.66666
2022-09-18,49.39393
2022-09-19,41.51515
2022-09-20,44.54545
2022-09-21,34.24242
2022-09-22,46.66666
2022-09-23,40.90909
2022-09-24,34.84848
2022-09-25,34.84848
2022-09-26,40.0
2022-09-27,36.66666
2022-09-28,39.69696
2022-09-29,38.78787
2022-09-30,27.57575
2022-10-01,26.0606
2022-10-02,33.0303
2022-10-03,39.69696
2022-10-04,35.15151
2022-10-05,32.42424
2022-10-06,33.93939
2022-10-07,28.48484
2022-10-08,26.96969
2022-10-09,33.63636
2022-10-10,41.81818
2022-10-11,33.93939
2022-10-12,32.12121
2022-10-13,31.21212
2022-10-14,28.78787
2022-10-15,32.72727
2022-10-16,26.36363
2022-10-17,31.51515
2022-10-18,26.66666
2022-10-19,31.81818
2022-10-20,24.84848
2022-10-21,27.57575
2022-10-22,22.72727
2022-10-23,32.12121
2022-10-24,26.36363
2022-10-25,29.39393
2022-10-26,31.81818
2022-10-27,33.0303
2022-10-28,31.81818
2022-10-29,22.42424
2022-10-30,23.63636
2022-10-31,32.12121
2022-11-01,30.60606
2022-11-02,40.30303
2022-11-03,43.33333
2022-11-04,33.33333
2022-11-05,30.30303
2022-11-06,36.36363
2022-11-07,30.30303
2022-11-08,32.72727
2022-11-09,39.69696
2022-11-10,29.69696
2022-11-11,34.54545
2022-11-12,33.63636
2022-11-13,33.33333
2022-11-14,35.75757
2022-11-15,38.18181
2022-11-16,34.24242
2022-11-17,30.0
2022-11-18,34.84848
2022-11-19,30.90909
2022-11-20,38.48484
2022-11-21,31.21212
2022-11-22,43.93939
2022-11-23,39.69696
2022-11-24,40.90909
2022-11-25,22.72727
2022-11-26,36.36363
2022-11-27,43.33333
2022-11-28,50.60606
2022-11-29,40.90909
2022-11-30,40.60606
2022-12-01,42.72727
2022-12-02,30.90909
2022-12-03,32.42424
2022-12-04,43.63636
2022-12-05,43.0303
2022-12-06,32.42424
2022-12-07,41.51515
2022-12-08,42.42424
2022-12-09,51.51515
2022-12-10,33.93939
2022-12-11,44.54545
2022-12-12,44.84848
2022-12-13,43.0303
2022-12-14,40.0
2022-12-15,36.96969
2022-12-16,32.72727
2022-12-17,34.24242
2022-12-18,53.0303
2022-12-19,44.54545
2022-12-20,52.12121
2022-12-21,47.27272
2022-12-22,37.57575
2022-12-23,30.0
2022-12-24,29.39393
2022-12-25,35.75757
2022-12-26,29.39393
2022-12-27,32.72727
2022-12-28,27.57575
2022-12-29,35.45454
2022-12-30,33.0303
2022-12-31,29.39393
2023-01-01,31.51515
2023-01-02,34.54545
2023-01-03,36.36363
2023-01-04,30.0
2023-01-05,31.21212
2023-01-06,30.30303
2023-01-07,26.66666
2023-01-08,35.15151
2023-01-09,36.66666
2023-01-10,33.63636
2023-01-11,33.93939
2023-01-12,36.96969
2023-01-13,30.30303
2023-01-14,35.75757
2023-01-15,42.12121
2023-01-16,31.21212
2023-01-17,30.60606
2023-01-18,35.45454
2023-01-19,33.0303
2023-01-20,27.87878
2023-01-21,22.42424
2023-01-22,19.39393
2023-01-23,27.27272
2023-01-24,26.66666
2023-01-25,26.96969
2023-01-26,26.66666
2023-01-27,29.69696
2023-01-28,33.33333
2023-01-29,32.42424
2023-01-30,29.39393
2023-01-31,26.0606
2023-02-01,37.87878
2023-02-02,32.42424
2023-02-03,30.0
2023-02-04,30.90909
2023-02-05,38.78787
2023-02-06,38.48484
2023-02-07,39.0909
2023-02-08,35.45454
2023-02-09,34.24242
2023-02-10,32.72727
2023-02-11,34.24242
2023-02-12,37.57575
2023-02-13,35.15151
2023-02-14,38.78787
2023-02-15,35.45454
2023-02-16,32.42424
2023-02-17,37.27272
2023-02-18,27.57575
2023-02-19,34.24242
2023-02-20,40.90909
2023-02-21,37.57575
2023-02-22,31.81818
2023-02-23,32.12121
2023-02-24,33.63636
2023-02-25,27.57575
2023-02-26,32.72727
2023-02-27,23.63636
2023-02-28,27.27272
2023-03-01,36.66666
2023-03-02,26.36363
2023-03-03,26.66666
2023-03-04,34.54545
2023-03-05,35.15151
2023-03-06,36.36363
2023-03-07,35.15151
2023-03-08,34.54545
2023-03-09,33.63636
2023-03-10,28.18181
2023-03-11,20.90909
2023-03-12,27.27272
2023-03-13,32.12121
2023-03-14,34.24242
2023-03-15,34.24242
2023-03-16,32.12121
2023-03-17,33.33333
2023-03-18,26.96969
2023-03-19,33.0303
2023-03-20,30.0
2023-03-21,37.87878
2023-03-22,26.66666
2023-03-23,38.48484
2023-03-24,34.24242
2023-03-25,27.57575
2023-03-26,29.69696
2023-03-27,30.30303
2023-03-28,35.75757
2023-03-29,27.27272
2023-03-30,30.60606
2023-03-31,32.72727
2023-04-01,27.27272
2023-04-02,32.42424
2023-04-03,31.81818
2023-04-04,33.93939
2023-04-05,28.48484
2023-04-06,30.90909
2023-04-07,26.96969
2023-04-08,32.72727
2023-04-09,17.27272
2023-04-10,29.0909
2023-04-11,29.69696
2023-04-12,27.27272
2023-04-13,28.78787
2023-04-14,29.0909
2023-04-15,29.0909
2023-04-16,32.42424
2023-04-17,33.93939
2023-04-18,33.0303
2023-04-19,32.72727
2023-04-20,25.75757
2023-04-21,22.12121
2023-04-22,21.21212
2023-04-23,30.30303
2023-04-24,21.51515
2023-04-25,29.0909
2023-04-26,30.30303
2023-04-27,21.21212
2023-04-28,25.15151
2023-04-29,30.0
2023-04-30,28.48484
2023-05-01,23.93939
2023-05-02,32.12121
2023-05-03,30.30303
2023-05-04,29.69696
2023-05-05,24.24242
2023-05-06,30.0
2023-05-07,22.42424
2023-05-08,21.21212
2023-05-09,26.36363
2023-05-10,23.33333
2023-05-11,30.90909
2023-05-12,33.63636
2023-05-13,20.30303
2023-05-14,30.90909
2023-05-15,25.45454
2023-05-16,32.72727
2023-05-17,23.93939
2023-05-18,26.66666
2023-05-19,21.81818
2023-05-20,22.12121
2023-05-21,27.87878
2023-05-22,33.33333
2023-05-23,28.78787
2023-05-24,28.78787
2023-05-25,22.12121
2023-05-26,25.75757
2023-05-27,24.24242
2023-05-28,21.51515
2023-05-29,28.18181
2023-05-30,25.45454
2023-05-31,26.96969
