date,태양광사업
2021-02-16,1.00484
2021-02-17,1.09427
2021-02-18,0.6734
2021-02-19,0.57344
2021-02-20,0.58922
2021-02-21,0.38404
2021-02-22,0.55765
2021-02-23,0.65761
2021-02-24,0.77861
2021-02-25,0.68392
2021-02-26,0.65235
2021-02-27,0.484
2021-02-28,0.44191
2021-03-01,0.37352
2021-03-02,0.50505
2021-03-03,0.57344
2021-03-04,0.47874
2021-03-05,1.52041
2021-03-06,0.79966
2021-03-07,0.74179
2021-03-08,0.70496
2021-03-09,0.49978
2021-03-10,0.64183
2021-03-11,0.605
2021-03-12,0.56818
2021-03-13,0.5787
2021-03-14,0.3893
2021-03-15,0.42087
2021-03-16,0.50505
2021-03-17,0.51031
2021-03-18,0.35248
2021-03-19,0.4577
2021-03-20,0.22095
2021-03-21,0.42613
2021-03-22,0.48926
2021-03-23,0.49452
2021-03-24,0.59448
2021-03-25,0.35248
2021-03-26,0.34196
2021-03-27,0.25778
2021-03-28,0.32617
2021-03-29,0.47348
2021-03-30,0.61553
2021-03-31,0.43665
2021-04-01,0.50505
2021-04-02,0.41561
2021-04-03,0.27882
2021-04-04,0.39983
2021-04-05,0.47874
2021-04-06,0.484
2021-04-07,0.5787
2021-04-08,0.47874
2021-04-09,0.54713
2021-04-10,0.31039
2021-04-11,0.30513
2021-04-12,0.42613
2021-04-13,0.61553
2021-04-14,0.48926
2021-04-15,0.44191
2021-04-16,0.46296
2021-04-17,0.363
2021-04-18,0.22095
2021-04-19,0.49452
2021-04-20,0.38404
2021-04-21,0.35248
2021-04-22,0.42087
2021-04-23,0.3893
2021-04-24,0.46822
2021-04-25,0.43139
2021-04-26,0.41035
2021-04-27,0.52083
2021-04-28,0.30513
2021-04-29,0.31039
2021-04-30,0.27356
2021-05-01,0.35248
2021-05-02,0.31039
2021-05-03,0.25778
2021-05-04,0.35774
2021-05-05,0.18939
2021-05-06,0.75757
2021-05-07,0.7944
2021-05-08,0.39983
2021-05-09,0.23148
2021-05-10,0.47348
2021-05-11,0.35248
2021-05-12,0.47874
2021-05-13,0.43139
2021-05-14,0.363
2021-05-15,0.26304
2021-05-16,0.25252
2021-05-17,0.40509
2021-05-18,0.34196
2021-05-19,0.22622
2021-05-20,0.46296
2021-05-21,0.37878
2021-05-22,0.22622
2021-05-23,0.19465
2021-05-24,0.41035
2021-05-25,0.43139
2021-05-26,0.28935
2021-05-27,0.39457
2021-05-28,0.31565
2021-05-29,0.27882
2021-05-30,0.23674
2021-05-31,0.31565
2021-06-01,0.36826
2021-06-02,0.42613
2021-06-03,0.34722
2021-06-04,0.3367
2021-06-05,0.22622
2021-06-06,0.18939
2021-06-07,0.37878
2021-06-08,0.44191
2021-06-09,0.33143
2021-06-10,0.363
2021-06-11,0.31039
2021-06-12,0.16308
2021-06-13,0.22095
2021-06-14,0.32091
2021-06-15,0.27882
2021-06-16,0.36826
2021-06-17,0.27356
2021-06-18,0.28409
2021-06-19,0.19465
2021-06-20,0.18413
2021-06-21,0.34722
2021-06-22,0.39983
2021-06-23,0.3893
2021-06-24,0.37878
2021-06-25,0.37878
2021-06-26,0.15782
2021-06-27,0.25252
2021-06-28,0.35248
2021-06-29,0.41561
2021-06-30,0.41035
2021-07-01,0.29987
2021-07-02,0.363
2021-07-03,0.25252
2021-07-04,0.23148
2021-07-05,0.31039
2021-07-06,0.3367
2021-07-07,0.3893
2021-07-08,0.31039
2021-07-09,0.26304
2021-07-10,0.13152
2021-07-11,0.22095
2021-07-12,0.29461
2021-07-13,0.39983
2021-07-14,0.35248
2021-07-15,0.37352
2021-07-16,0.30513
2021-07-17,0.23148
2021-07-18,0.29461
2021-07-19,0.30513
2021-07-20,0.42613
2021-07-21,0.37878
2021-07-22,0.41035
2021-07-23,0.39983
2021-07-24,0.16308
2021-07-25,0.31565
2021-07-26,0.34196
2021-07-27,0.2683
2021-07-28,0.28935
2021-07-29,0.39983
2021-07-30,0.33143
2021-07-31,0.23674
2021-08-01,0.19991
2021-08-02,0.34196
2021-08-03,0.27882
2021-08-04,0.31039
2021-08-05,0.34196
2021-08-06,0.35248
2021-08-07,0.1473
2021-08-08,0.242
2021-08-09,0.35248
2021-08-10,0.30513
2021-08-11,0.35248
2021-08-12,0.49452
2021-08-13,0.3893
2021-08-14,0.42613
2021-08-15,0.34196
2021-08-16,0.39983
2021-08-17,0.34196
2021-08-18,0.29987
2021-08-19,0.39983
2021-08-20,0.41035
2021-08-21,0.26304
2021-08-22,0.26304
2021-08-23,0.3367
2021-08-24,0.35248
2021-08-25,0.33143
2021-08-26,0.39983
2021-08-27,0.22095
2021-08-28,0.25778
2021-08-29,0.28409
2021-08-30,0.34196
2021-08-31,0.51031
2021-09-01,0.34722
2021-09-02,0.25252
2021-09-03,0.33143
2021-09-04,0.25778
2021-09-05,0.17887
2021-09-06,0.32091
2021-09-07,0.40509
2021-09-08,0.40509
2021-09-09,0.37352
2021-09-10,0.16308
2021-09-11,0.18413
2021-09-12,0.19991
2021-09-13,0.34196
2021-09-14,0.34196
2021-09-15,0.26304
2021-09-16,0.33143
2021-09-17,0.43665
2021-09-18,0.19465
2021-09-19,0.21569
2021-09-20,0.21569
2021-09-21,0.28935
2021-09-22,0.40509
2021-09-23,0.44191
2021-09-24,0.49978
2021-09-25,0.23674
2021-09-26,0.37352
2021-09-27,0.28409
2021-09-28,0.39457
2021-09-29,0.3893
2021-09-30,0.32091
2021-10-01,0.27356
2021-10-02,0.27356
2021-10-03,0.242
2021-10-04,0.29461
2021-10-05,0.34196
2021-10-06,0.37352
2021-10-07,0.3367
2021-10-08,0.42087
2021-10-09,0.15256
2021-10-10,0.20517
2021-10-11,0.23674
2021-10-12,0.42087
2021-10-13,0.34722
2021-10-14,0.39983
2021-10-15,0.22095
2021-10-16,0.12626
2021-10-17,0.23148
2021-10-18,0.32091
2021-10-19,0.39983
2021-10-20,0.28409
2021-10-21,0.30513
2021-10-22,0.27882
2021-10-23,0.19465
2021-10-24,0.242
2021-10-25,0.29987
2021-10-26,0.39983
2021-10-27,0.3367
2021-10-28,0.33143
2021-10-29,0.37352
2021-10-30,0.17887
2021-10-31,0.242
2021-11-01,0.3893
2021-11-02,0.3893
2021-11-03,0.44718
2021-11-04,0.35248
2021-11-05,0.28935
2021-11-06,0.19465
2021-11-07,0.23674
2021-11-08,0.56818
2021-11-09,0.44718
2021-11-10,0.2683
2021-11-11,0.25778
2021-11-12,0.24726
2021-11-13,0.17361
2021-11-14,0.31039
2021-11-15,0.37352
2021-11-16,0.45244
2021-11-17,0.33143
2021-11-18,0.36826
2021-11-19,0.27882
2021-11-20,0.27356
2021-11-21,0.16835
2021-11-22,0.35774
2021-11-23,0.3893
2021-11-24,0.45244
2021-11-25,0.35248
2021-11-26,0.23148
2021-11-27,0.12626
2021-11-28,0.22095
2021-11-29,0.34196
2021-11-30,0.24726
2021-12-01,0.32091
2021-12-02,0.30513
2021-12-03,0.16308
2021-12-04,0.13678
2021-12-05,0.29461
2021-12-06,0.29987
2021-12-07,0.31039
2021-12-08,0.37352
2021-12-09,0.3367
2021-12-10,0.21569
2021-12-11,0.23674
2021-12-12,0.31565
2021-12-13,0.32091
2021-12-14,0.29987
2021-12-15,0.25252
2021-12-16,0.2683
2021-12-17,0.242
2021-12-18,0.18413
2021-12-19,0.23148
2021-12-20,0.3893
2021-12-21,0.44191
2021-12-22,0.2683
2021-12-23,0.28935
2021-12-24,0.22095
2021-12-25,0.18939
2021-12-26,0.16308
2021-12-27,0.23674
2021-12-28,0.32091
2021-12-29,0.28409
2021-12-30,0.31039
2021-12-31,0.22095
2022-01-01,0.18939
2022-01-02,0.25252
2022-01-03,0.30513
2022-01-04,0.23674
2022-01-05,0.23148
2022-01-06,0.29461
2022-01-07,0.31565
2022-01-08,0.19465
2022-01-09,0.33143
2022-01-10,0.30513
2022-01-11,0.34196
2022-01-12,0.29987
2022-01-13,0.31565
2022-01-14,0.2683
2022-01-15,0.18413
2022-01-16,0.25252
2022-01-17,0.27356
2022-01-18,0.38404
2022-01-19,0.32617
2022-01-20,0.35774
2022-01-21,0.27882
2022-01-22,0.18939
2022-01-23,0.15782
2022-01-24,0.363
2022-01-25,0.25252
2022-01-26,0.21569
2022-01-27,0.23674
2022-01-28,0.27356
2022-01-29,0.121
2022-01-30,0.21569
2022-01-31,0.19991
2022-02-01,0.3367
2022-02-02,0.31565
2022-02-03,0.38404
2022-02-04,0.35774
2022-02-05,0.27882
2022-02-06,0.25252
2022-02-07,0.38404
2022-02-08,0.32617
2022-02-09,0.35248
2022-02-10,0.42613
2022-02-11,0.36826
2022-02-12,0.20517
2022-02-13,0.19465
2022-02-14,0.33143
2022-02-15,0.3893
2022-02-16,0.35774
2022-02-17,0.34722
2022-02-18,0.32091
2022-02-19,0.27882
2022-02-20,0.242
2022-02-21,0.32617
2022-02-22,0.36826
2022-02-23,0.85227
2022-02-24,0.80492
2022-02-25,0.49452
2022-02-26,0.33143
2022-02-27,0.38404
2022-02-28,0.47874
2022-03-01,0.26304
2022-03-02,0.44191
2022-03-03,0.3893
2022-03-04,0.40509
2022-03-05,0.27882
2022-03-06,0.30513
2022-03-07,0.34196
2022-03-08,0.31565
2022-03-09,0.21569
2022-03-10,0.58922
2022-03-11,0.51557
2022-03-12,0.25252
2022-03-13,0.22095
2022-03-14,0.37352
2022-03-15,0.37878
2022-03-16,0.41561
2022-03-17,0.43665
2022-03-18,0.37878
2022-03-19,0.25778
2022-03-20,0.42613
2022-03-21,0.44718
2022-03-22,0.44718
2022-03-23,0.39457
2022-03-24,0.34196
2022-03-25,0.34722
2022-03-26,0.31039
2022-03-27,0.2683
2022-03-28,0.39457
2022-03-29,0.363
2022-03-30,0.3367
2022-03-31,0.31565
2022-04-01,0.25778
2022-04-02,0.27356
2022-04-03,0.28409
2022-04-04,0.34722
2022-04-05,0.41561
2022-04-06,0.48926
2022-04-07,0.42087
2022-04-08,0.34196
2022-04-09,0.242
2022-04-10,0.2683
2022-04-11,0.29987
2022-04-12,0.30513
2022-04-13,0.31039
2022-04-14,0.3367
2022-04-15,0.51557
2022-04-16,0.242
2022-04-17,0.34722
2022-04-18,0.36826
2022-04-19,0.44191
2022-04-20,0.42613
2022-04-21,0.44718
2022-04-22,0.27882
2022-04-23,0.23148
2022-04-24,0.34196
2022-04-25,0.41035
2022-04-26,0.50505
2022-04-27,0.37352
2022-04-28,0.44718
2022-04-29,0.42087
2022-04-30,0.37878
2022-05-01,0.28409
2022-05-02,0.39457
2022-05-03,0.43665
2022-05-04,0.32617
2022-05-05,0.32091
2022-05-06,0.29987
2022-05-07,0.2683
2022-05-08,0.37352
2022-05-09,0.363
2022-05-10,0.37352
2022-05-11,0.50505
2022-05-12,0.57344
2022-05-13,0.52609
2022-05-14,0.51031
2022-05-15,0.3367
2022-05-16,0.56818
2022-05-17,0.62079
2022-05-18,0.57344
2022-05-19,0.605
2022-05-20,0.44191
2022-05-21,0.32617
2022-05-22,0.37878
2022-05-23,0.363
2022-05-24,0.484
2022-05-25,0.52083
2022-05-26,0.38404
2022-05-27,0.34196
2022-05-28,0.40509
2022-05-29,0.33143
2022-05-30,0.51031
2022-05-31,0.64709
2022-06-01,0.484
2022-06-02,0.46296
2022-06-03,0.46296
2022-06-04,0.36826
2022-06-05,0.34196
2022-06-06,0.39457
2022-06-07,0.55239
2022-06-08,0.48926
2022-06-09,0.41035
2022-06-10,0.4577
2022-06-11,0.36826
2022-06-12,0.32091
2022-06-13,0.36826
2022-06-14,0.49452
2022-06-15,0.39457
2022-06-16,0.3893
2022-06-17,0.39457
2022-06-18,0.242
2022-06-19,0.39983
2022-06-20,0.37878
2022-06-21,0.47874
2022-06-22,0.42613
2022-06-23,0.49452
2022-06-24,0.41561
2022-06-25,0.30513
2022-06-26,0.363
2022-06-27,0.64183
2022-06-28,0.40509
2022-06-29,0.3367
2022-06-30,0.34196
2022-07-01,0.32091
2022-07-02,0.22622
2022-07-03,0.21569
2022-07-04,0.39983
2022-07-05,0.42613
2022-07-06,0.38404
2022-07-07,0.484
2022-07-08,0.31565
2022-07-09,0.16308
2022-07-10,0.37878
2022-07-11,0.58396
2022-07-12,0.31565
2022-07-13,0.41561
2022-07-14,0.35248
2022-07-15,0.35248
2022-07-16,0.23674
2022-07-17,0.22095
2022-07-18,0.47874
2022-07-19,0.42613
2022-07-20,0.50505
2022-07-21,0.31039
2022-07-22,0.27882
2022-07-23,0.19465
2022-07-24,0.22622
2022-07-25,0.25252
2022-07-26,0.32091
2022-07-27,0.484
2022-07-28,0.36826
2022-07-29,0.363
2022-07-30,0.242
2022-07-31,0.21569
2022-08-01,0.41561
2022-08-02,0.39983
2022-08-03,0.41561
2022-08-04,0.33143
2022-08-05,0.42613
2022-08-06,0.20517
2022-08-07,0.19991
2022-08-08,0.48926
2022-08-09,0.3893
2022-08-10,0.36826
2022-08-11,0.43665
2022-08-12,0.31565
2022-08-13,0.39983
2022-08-14,0.21043
2022-08-15,0.19465
2022-08-16,0.40509
2022-08-17,0.42613
2022-08-18,0.31039
2022-08-19,0.32091
2022-08-20,0.28935
2022-08-21,0.27356
2022-08-22,0.39983
2022-08-23,0.44718
2022-08-24,0.50505
2022-08-25,0.49452
2022-08-26,0.34196
2022-08-27,0.19991
2022-08-28,0.37878
2022-08-29,0.42613
2022-08-30,0.44191
2022-08-31,0.41035
2022-09-01,0.41035
2022-09-02,0.31039
2022-09-03,0.19465
2022-09-04,0.22622
2022-09-05,0.37352
2022-09-06,0.38404
2022-09-07,0.37352
2022-09-08,0.35774
2022-09-09,0.32617
2022-09-10,0.26304
2022-09-11,0.35248
2022-09-12,0.36826
2022-09-13,1.54145
2022-09-14,1.8992
2022-09-15,3.26178
2022-09-16,1.59406
2022-09-17,0.72601
2022-09-18,0.77861
2022-09-19,1.10479
2022-09-20,0.88383
2022-09-21,0.78388
2022-09-22,0.65235
2022-09-23,0.48926
2022-09-24,0.39457
2022-09-25,0.44191
2022-09-26,0.54713
2022-09-27,0.54713
2022-09-28,0.55239
2022-09-29,0.42613
2022-09-30,0.53135
2022-10-01,0.26304
2022-10-02,0.42087
2022-10-03,0.77861
2022-10-04,0.65761
2022-10-05,0.65235
2022-10-06,0.55765
2022-10-07,0.47348
2022-10-08,0.38404
2022-10-09,0.37878
2022-10-10,0.39983
2022-10-11,0.38404
2022-10-12,0.53661
2022-10-13,0.46822
2022-10-14,0.32091
2022-10-15,0.29987
2022-10-16,0.37878
2022-10-17,0.53661
2022-10-18,0.47348
2022-10-19,0.40509
2022-10-20,0.51557
2022-10-21,0.53661
2022-10-22,0.242
2022-10-23,0.30513
2022-10-24,0.4577
2022-10-25,0.38404
2022-10-26,0.43139
2022-10-27,0.39457
2022-10-28,0.42087
2022-10-29,0.28935
2022-10-30,0.21569
2022-10-31,0.27882
2022-11-01,0.34196
2022-11-02,0.363
2022-11-03,0.40509
2022-11-04,0.42087
2022-11-05,0.27356
2022-11-06,0.21569
2022-11-07,0.41035
2022-11-08,0.37352
2022-11-09,0.28409
2022-11-10,0.38404
2022-11-11,0.3367
2022-11-12,0.242
2022-11-13,0.27356
2022-11-14,0.45244
2022-11-15,0.45244
2022-11-16,0.42087
2022-11-17,0.44191
2022-11-18,0.41035
2022-11-19,0.24726
2022-11-20,0.25252
2022-11-21,0.39983
2022-11-22,0.36826
2022-11-23,0.37878
2022-11-24,0.31039
2022-11-25,0.43665
2022-11-26,0.29987
2022-11-27,0.23674
2022-11-28,0.49452
2022-11-29,0.3367
2022-11-30,0.51557
2022-12-01,0.35248
2022-12-02,0.25252
2022-12-03,0.26304
2022-12-04,0.2683
2022-12-05,0.32617
2022-12-06,0.3367
2022-12-07,0.39983
2022-12-08,0.41035
2022-12-09,0.27882
2022-12-10,0.26304
2022-12-11,0.27882
2022-12-12,0.50505
2022-12-13,0.36826
2022-12-14,0.44718
2022-12-15,0.36826
2022-12-16,0.31039
2022-12-17,0.24726
2022-12-18,0.242
2022-12-19,0.35248
2022-12-20,0.3893
2022-12-21,0.43665
2022-12-22,0.44718
2022-12-23,0.31565
2022-12-24,0.17361
2022-12-25,0.18413
2022-12-26,0.39457
2022-12-27,0.29987
2022-12-28,0.35774
2022-12-29,0.35774
2022-12-30,0.32617
2022-12-31,0.25778
2023-01-01,0.32617
2023-01-02,0.39457
2023-01-03,0.27882
2023-01-04,0.4577
2023-01-05,0.40509
2023-01-06,0.42087
2023-01-07,0.18413
2023-01-08,0.37352
2023-01-09,0.25778
2023-01-10,0.33143
2023-01-11,0.43665
2023-01-12,0.58396
2023-01-13,0.35774
2023-01-14,0.20517
2023-01-15,0.23674
2023-01-16,0.52083
2023-01-17,0.42087
2023-01-18,0.38404
2023-01-19,0.3367
2023-01-20,0.34196
2023-01-21,0.21043
2023-01-22,0.28935
2023-01-23,0.32617
2023-01-24,0.37878
2023-01-25,0.35248
2023-01-26,0.44718
2023-01-27,0.37878
2023-01-28,0.31565
2023-01-29,0.34722
2023-01-30,0.37878
2023-01-31,0.47348
2023-02-01,0.51557
2023-02-02,0.52609
2023-02-03,0.58922
2023-02-04,0.39983
2023-02-05,0.28935
2023-02-06,0.53661
2023-02-07,0.48926
2023-02-08,0.37878
2023-02-09,0.39983
2023-02-10,0.42613
2023-02-11,0.41035
2023-02-12,0.31565
2023-02-13,0.42613
2023-02-14,0.4577
2023-02-15,0.37878
2023-02-16,0.46296
2023-02-17,0.47348
2023-02-18,0.28409
2023-02-19,0.3893
2023-02-20,0.3893
2023-02-21,0.53661
2023-02-22,0.42613
2023-02-23,0.3893
2023-02-24,0.49978
2023-02-25,0.3367
2023-02-26,0.363
2023-02-27,0.484
2023-02-28,0.50505
2023-03-01,0.32091
2023-03-02,0.46296
2023-03-03,0.34196
2023-03-04,0.31039
2023-03-05,0.3367
2023-03-06,0.36826
2023-03-07,0.56292
2023-03-08,0.42087
2023-03-09,0.43139
2023-03-10,0.46822
2023-03-11,0.22095
2023-03-12,0.27356
2023-03-13,0.48926
2023-03-14,0.52609
2023-03-15,0.47874
2023-03-16,0.46296
2023-03-17,0.52083
2023-03-18,0.35774
2023-03-19,0.28935
2023-03-20,0.4577
2023-03-21,0.57344
2023-03-22,0.49978
2023-03-23,0.54713
2023-03-24,0.42087
2023-03-25,0.31039
2023-03-26,0.3893
2023-03-27,0.52609
2023-03-28,0.54187
2023-03-29,0.63131
2023-03-30,0.49452
2023-03-31,0.41035
2023-04-01,0.39983
2023-04-02,0.35774
2023-04-03,0.47874
2023-04-04,0.46296
2023-04-05,0.39457
2023-04-06,0.53661
2023-04-07,0.37352
2023-04-08,0.29461
2023-04-09,0.40509
2023-04-10,0.47874
2023-04-11,0.49978
2023-04-12,0.49452
2023-04-13,0.4577
2023-04-14,0.41035
2023-04-15,0.43139
2023-04-16,0.32617
2023-04-17,0.42087
2023-04-18,0.59974
2023-04-19,0.65761
2023-04-20,0.44718
2023-04-21,0.52083
2023-04-22,0.42087
2023-04-23,0.37352
2023-04-24,0.53661
2023-04-25,0.55765
2023-04-26,0.48926
2023-04-27,0.41035
2023-04-28,0.3893
2023-04-29,0.27356
2023-04-30,0.31565
2023-05-01,0.39457
2023-05-02,0.42613
2023-05-03,0.41561
2023-05-04,0.33143
2023-05-05,0.242
2023-05-06,0.15782
2023-05-07,0.27882
2023-05-08,0.45244
2023-05-09,0.55239
2023-05-10,0.44191
2023-05-11,0.46296
2023-05-12,0.40509
2023-05-13,0.44718
2023-05-14,0.37352
2023-05-15,0.51031
2023-05-16,0.59448
2023-05-17,0.49452
2023-05-18,0.49452
2023-05-19,0.38404
2023-05-20,0.23674
2023-05-21,0.29461
2023-05-22,0.47874
2023-05-23,0.42613
2023-05-24,0.43139
2023-05-25,0.41561
2023-05-26,0.39457
2023-05-27,0.23674
2023-05-28,0.29461
2023-05-29,0.27356
2023-05-30,0.46296
2023-05-31,0.3893
2023-06-01,0.44191
