date,미국주식추천
2023-05-26,9.47368
2023-05-27,6.31578
2023-05-28,3.84439
2023-05-29,6.08695
2023-05-30,9.65675
2023-05-31,10.48054
2023-06-01,9.24485
2023-06-02,9.65675
2023-06-03,7.04805
2023-06-04,4.11899
2023-06-05,8.37528
2023-06-06,7.73455
2023-06-07,10.34324
2023-06-08,8.37528
2023-06-09,11.02974
2023-06-10,7.45995
2023-06-11,4.53089
2023-06-12,7.82608
2023-06-13,12.26544
2023-06-14,15.881
2023-06-15,12.08237
2023-06-16,11.48741
2023-06-17,6.22425
2023-06-18,4.21052
2023-06-19,7.09382
2023-06-20,8.97025
2023-06-21,9.97711
2023-06-22,8.10068
2023-06-23,8.42105
2023-06-24,4.53089
2023-06-25,2.51716
2023-06-26,6.72768
2023-06-27,5.90389
2023-06-28,8.37528
2023-06-29,11.35011
2023-06-30,9.06178
2023-07-01,6.63615
2023-07-02,3.66132
2023-07-03,8.78718
2023-07-04,10.80091
2023-07-05,9.93135
2023-07-06,9.33638
2023-07-07,9.15331
2023-07-08,6.68192
2023-07-09,3.79862
2023-07-10,8.28375
2023-07-11,12.54004
2023-07-12,10.57208
2023-07-13,13.13501
2023-07-14,15.97254
2023-07-15,5.99542
2023-07-16,5.17162
2023-07-17,11.16704
2023-07-18,12.49427
2023-07-19,13.54691
2023-07-20,11.48741
2023-07-21,10.29748
2023-07-22,6.54462
2023-07-23,4.16475
2023-07-24,8.05491
2023-07-25,12.21967
2023-07-26,11.39588
2023-07-27,12.17391
2023-07-28,10.75514
2023-07-29,8.97025
2023-07-30,5.35469
2023-07-31,9.74828
2023-08-01,13.04347
2023-08-02,11.57894
2023-08-03,8.78718
2023-08-04,9.61098
2023-08-05,6.49885
2023-08-06,4.57665
2023-08-07,6.40732
2023-08-08,8.46681
2023-08-09,7.73455
2023-08-10,9.79405
2023-08-11,7.78032
2023-08-12,5.30892
2023-08-13,3.11212
2023-08-14,6.17848
2023-08-15,7.50572
2023-08-16,8.10068
2023-08-17,7.32265
2023-08-18,6.72768
2023-08-19,4.71395
2023-08-20,4.11899
2023-08-21,6.49885
2023-08-22,7.64302
2023-08-23,7.45995
2023-08-24,9.83981
2023-08-25,6.13272
2023-08-26,3.93592
2023-08-27,3.06636
2023-08-28,7.23112
2023-08-29,7.96338
2023-08-30,8.87871
2023-08-31,8.83295
2023-09-01,7.73455
2023-09-02,5.58352
2023-09-03,3.29519
2023-09-04,5.62929
2023-09-05,9.33638
2023-09-06,8.74141
2023-09-07,6.08695
2023-09-08,6.86498
2023-09-09,4.43935
2023-09-10,3.75286
2023-09-11,5.85812
2023-09-12,9.06178
2023-09-13,7.64302
2023-09-14,8.14645
2023-09-15,6.95652
2023-09-16,4.48512
2023-09-17,2.51716
2023-09-18,5.44622
2023-09-19,6.59038
2023-09-20,7.00228
2023-09-21,6.22425
2023-09-22,5.21739
2023-09-23,3.06636
2023-09-24,2.70022
2023-09-25,4.71395
2023-09-26,5.62929
2023-09-27,4.85125
2023-09-28,3.66132
2023-09-29,3.66132
2023-09-30,3.15789
2023-10-01,2.05949
2023-10-02,3.89016
2023-10-03,4.16475
2023-10-04,5.44622
2023-10-05,6.77345
2023-10-06,5.35469
2023-10-07,2.56292
2023-10-08,2.33409
2023-10-09,4.02745
2023-10-10,5.21739
2023-10-11,6.72768
2023-10-12,7.68878
2023-10-13,6.40732
2023-10-14,3.34096
2023-10-15,2.28832
2023-10-16,5.21739
2023-10-17,5.81235
2023-10-18,5.90389
2023-10-19,4.71395
2023-10-20,4.75972
2023-10-21,2.37986
2023-10-22,2.19679
2023-10-23,3.56979
2023-10-24,5.90389
2023-10-25,5.12585
2023-10-26,5.26315
2023-10-27,4.25629
2023-10-28,2.51716
2023-10-29,1.73913
2023-10-30,4.11899
2023-10-31,5.44622
2023-11-01,4.21052
2023-11-02,5.76659
2023-11-03,5.99542
2023-11-04,3.93592
2023-11-05,2.70022
2023-11-06,5.85812
2023-11-07,6.68192
2023-11-08,7.64302
2023-11-09,6.95652
2023-11-10,5.49199
2023-11-11,3.61556
2023-11-12,2.92906
2023-11-13,5.35469
2023-11-14,7.41418
2023-11-15,10.25171
2023-11-16,8.51258
2023-11-17,7.09382
2023-11-18,4.21052
2023-11-19,4.21052
2023-11-20,7.04805
2023-11-21,10.43478
2023-11-22,7.73455
2023-11-23,6.72768
2023-11-24,5.58352
2023-11-25,3.61556
2023-11-26,2.51716
2023-11-27,6.31578
2023-11-28,7.50572
2023-11-29,9.24485
2023-11-30,9.47368
2023-12-01,7.18535
2023-12-02,4.98855
2023-12-03,3.61556
2023-12-04,7.36842
2023-12-05,8.51258
2023-12-06,9.70251
2023-12-07,8.60411
2023-12-08,8.69565
2023-12-09,4.98855
2023-12-10,4.21052
2023-12-11,9.10755
2023-12-12,9.42791
2023-12-13,9.79405
2023-12-14,14.00457
2023-12-15,13.54691
2023-12-16,7.45995
2023-12-17,5.12585
2023-12-18,8.23798
2023-12-19,11.67048
2023-12-20,12.49427
2023-12-21,9.47368
2023-12-22,9.65675
2023-12-23,7.64302
2023-12-24,4.30205
2023-12-25,4.85125
2023-12-26,8.64988
2023-12-27,11.39588
2023-12-28,11.99084
2023-12-29,9.19908
2023-12-30,6.36155
2023-12-31,4.53089
2024-01-01,5.12585
2024-01-02,10.16018
2024-01-03,10.84668
2024-01-04,8.69565
2024-01-05,9.01601
2024-01-06,5.35469
2024-01-07,4.16475
2024-01-08,7.04805
2024-01-09,10.70938
2024-01-10,10.02288
2024-01-11,11.25858
2024-01-12,9.47368
2024-01-13,6.63615
2024-01-14,4.39359
2024-01-15,8.00915
2024-01-16,7.87185
2024-01-17,9.61098
2024-01-18,9.79405
2024-01-19,11.62471
2024-01-20,9.47368
2024-01-21,5.58352
2024-01-22,12.44851
2024-01-23,14.18764
2024-01-24,14.46224
2024-01-25,16.52173
2024-01-26,13.54691
2024-01-27,9.06178
2024-01-28,6.81922
2024-01-29,12.72311
2024-01-30,20.22883
2024-01-31,14.27917
2024-02-01,12.86041
2024-02-02,13.13501
2024-02-03,10.02288
2024-02-04,7.41418
2024-02-05,12.67734
2024-02-06,16.88787
2024-02-07,13.40961
2024-02-08,15.51487
2024-02-09,15.69794
2024-02-10,12.26544
2024-02-11,11.16704
2024-02-12,14.32494
2024-02-13,23.15789
2024-02-14,20.50343
2024-02-15,20.32036
2024-02-16,21.92219
2024-02-17,11.80778
2024-02-18,8.14645
2024-02-19,12.67734
2024-02-20,17.34553
2024-02-21,15.69794
2024-02-22,15.881
2024-02-23,23.52402
2024-02-24,13.27231
2024-02-25,8.69565
2024-02-26,15.97254
2024-02-27,22.60869
2024-02-28,18.0778
2024-02-29,17.62013
2024-03-01,15.51487
2024-03-02,14.87414
2024-03-03,9.47368
2024-03-04,19.26773
2024-03-05,19.95423
2024-03-06,16.8421
2024-03-07,18.4897
2024-03-08,24.94279
2024-03-09,13.22654
2024-03-10,9.47368
2024-03-11,15.28604
2024-03-12,20.32036
2024-03-13,22.33409
2024-03-14,20.22883
2024-03-15,13.63844
2024-03-16,9.15331
2024-03-17,8.14645
2024-03-18,17.02517
2024-03-19,20.96109
2024-03-20,19.49656
