date,증여세신고
2021-01-14,66.17375
2021-01-15,62.29205
2021-01-16,30.12939
2021-01-17,38.817
2021-01-18,65.06469
2021-01-19,65.43438
2021-01-20,60.8133
2021-01-21,55.6377
2021-01-22,63.4011
2021-01-23,30.31423
2021-01-24,40.48059
2021-01-25,72.27356
2021-01-26,67.65249
2021-01-27,57.48613
2021-01-28,61.18299
2021-01-29,55.08317
2021-01-30,30.12939
2021-01-31,39.55637
2021-02-01,63.03142
2021-02-02,64.51016
2021-02-03,63.95563
2021-02-04,47.13493
2021-02-05,49.1682
2021-02-06,29.02033
2021-02-07,34.19593
2021-02-08,63.77079
2021-02-09,59.88909
2021-02-10,52.86506
2021-02-11,27.72643
2021-02-12,32.16266
2021-02-13,29.20517
2021-02-14,41.58964
2021-02-15,87.06099
2021-02-16,75.04621
2021-02-17,60.07393
2021-02-18,68.02218
2021-02-19,59.70425
2021-02-20,28.09611
2021-02-21,33.6414
2021-02-22,63.4011
2021-02-23,61.36783
2021-02-24,63.58595
2021-02-25,57.30129
2021-02-26,45.65619
2021-02-27,31.42329
2021-02-28,29.39001
2021-03-01,40.85027
2021-03-02,59.5194
2021-03-03,53.41959
2021-03-04,50.09242
2021-03-05,54.15896
2021-03-06,25.32347
2021-03-07,22.92051
2021-03-08,55.45286
2021-03-09,56.00739
2021-03-10,53.60443
2021-03-11,60.44362
2021-03-12,50.64695
2021-03-13,24.39926
2021-03-14,31.42329
2021-03-15,67.46765
2021-03-16,64.87985
2021-03-17,53.41959
2021-03-18,58.41035
2021-03-19,44.54713
2021-03-20,29.7597
2021-03-21,36.96857
2021-03-22,60.99815
2021-03-23,50.4621
2021-03-24,56.74676
2021-03-25,55.26802
2021-03-26,44.91682
2021-03-27,21.9963
2021-03-28,31.42329
2021-03-29,65.61922
2021-03-30,68.39186
2021-03-31,60.07393
2021-04-01,41.95933
2021-04-02,43.25323
2021-04-03,28.65064
2021-04-04,31.97781
2021-04-05,60.8133
2021-04-06,52.86506
2021-04-07,55.08317
2021-04-08,56.19223
2021-04-09,48.42883
2021-04-10,26.24768
2021-04-11,23.47504
2021-04-12,62.1072
2021-04-13,54.52865
2021-04-14,54.89833
2021-04-15,56.56192
2021-04-16,52.68022
2021-04-17,25.50831
2021-04-18,30.31423
2021-04-19,65.61922
2021-04-20,61.36783
2021-04-21,58.41035
2021-04-22,51.01663
2021-04-23,46.02587
2021-04-24,24.02957
2021-04-25,26.24768
2021-04-26,56.00739
2021-04-27,61.73752
2021-04-28,59.5194
2021-04-29,43.80776
2021-04-30,43.9926
2021-05-01,23.65988
2021-05-02,23.84473
2021-05-03,57.11645
2021-05-04,48.61367
2021-05-05,28.28096
2021-05-06,61.36783
2021-05-07,43.62292
2021-05-08,23.2902
2021-05-09,24.02957
2021-05-10,62.66173
2021-05-11,58.59519
2021-05-12,54.89833
2021-05-13,48.79852
2021-05-14,43.80776
2021-05-15,24.02957
2021-05-16,27.72643
2021-05-17,60.99815
2021-05-18,53.78927
2021-05-19,30.49907
2021-05-20,56.19223
2021-05-21,48.05914
2021-05-22,17.74491
2021-05-23,26.24768
2021-05-24,58.59519
2021-05-25,59.88909
2021-05-26,51.57116
2021-05-27,53.60443
2021-05-28,42.88354
2021-05-29,20.88724
2021-05-30,23.65988
2021-05-31,63.77079
2021-06-01,46.02587
2021-06-02,47.68946
2021-06-03,46.5804
2021-06-04,38.44731
2021-06-05,18.1146
2021-06-06,22.73567
2021-06-07,50.27726
2021-06-08,48.24399
2021-06-09,50.64695
2021-06-10,39.18669
2021-06-11,45.10166
2021-06-12,17.37523
2021-06-13,22.36598
2021-06-14,64.695
2021-06-15,59.33456
2021-06-16,51.756
2021-06-17,40.66543
2021-06-18,38.07763
2021-06-19,15.5268
2021-06-20,25.13863
2021-06-21,58.59519
2021-06-22,48.98336
2021-06-23,49.53789
2021-06-24,50.09242
2021-06-25,41.58964
2021-06-26,21.81146
2021-06-27,26.61737
2021-06-28,58.04066
2021-06-29,55.08317
2021-06-30,51.20147
2021-07-01,38.44731
2021-07-02,28.09611
2021-07-03,21.9963
2021-07-04,28.09611
2021-07-05,49.1682
2021-07-06,47.68946
2021-07-07,45.84103
2021-07-08,49.35304
2021-07-09,43.80776
2021-07-10,21.44177
2021-07-11,21.25693
2021-07-12,52.12569
2021-07-13,48.98336
2021-07-14,50.4621
2021-07-15,41.21996
2021-07-16,43.43807
2021-07-17,20.88724
2021-07-18,22.92051
2021-07-19,51.01663
2021-07-20,48.42883
2021-07-21,47.31977
2021-07-22,46.76524
2021-07-23,44.17744
2021-07-24,22.18114
2021-07-25,28.09611
2021-07-26,58.2255
2021-07-27,68.39186
2021-07-28,56.19223
2021-07-29,57.11645
2021-07-30,54.89833
2021-07-31,33.82624
2021-08-01,31.60813
2021-08-02,70.24029
2021-08-03,67.83733
2021-08-04,53.97412
2021-08-05,57.11645
2021-08-06,48.05914
2021-08-07,25.32347
2021-08-08,31.23844
2021-08-09,75.04621
2021-08-10,74.49168
2021-08-11,74.49168
2021-08-12,58.78003
2021-08-13,54.89833
2021-08-14,35.67467
2021-08-15,32.71719
2021-08-16,43.25323
2021-08-17,76.52495
2021-08-18,77.07948
2021-08-19,73.19778
2021-08-20,62.84658
2021-08-21,32.90203
2021-08-22,35.48983
2021-08-23,81.70055
2021-08-24,73.19778
2021-08-25,72.27356
2021-08-26,71.16451
2021-08-27,57.85582
2021-08-28,34.38077
2021-08-29,44.73197
2021-08-30,80.59149
2021-08-31,75.60073
2021-09-01,59.70425
2021-09-02,65.06469
2021-09-03,59.70425
2021-09-04,26.24768
2021-09-05,37.70794
2021-09-06,69.8706
2021-09-07,68.76155
2021-09-08,63.95563
2021-09-09,64.695
2021-09-10,56.74676
2021-09-11,28.65064
2021-09-12,38.63216
2021-09-13,65.61922
2021-09-14,54.52865
2021-09-15,50.4621
2021-09-16,53.78927
2021-09-17,46.02587
2021-09-18,20.88724
2021-09-19,24.39926
2021-09-20,23.65988
2021-09-21,28.28096
2021-09-22,35.67467
2021-09-23,72.82809
2021-09-24,68.76155
2021-09-25,38.817
2021-09-26,43.43807
2021-09-27,89.64879
2021-09-28,75.78558
2021-09-29,75.97042
2021-09-30,77.44916
2021-10-01,54.71349
2021-10-02,28.09611
2021-10-03,25.878
2021-10-04,43.62292
2021-10-05,66.72828
2021-10-06,71.34935
2021-10-07,64.695
2021-10-08,59.14972
2021-10-09,25.878
2021-10-10,27.1719
2021-10-11,39.00184
2021-10-12,70.05545
2021-10-13,66.35859
2021-10-14,57.30129
2021-10-15,49.90757
2021-10-16,26.80221
2021-10-17,34.01109
2021-10-18,55.08317
2021-10-19,59.88909
2021-10-20,60.25878
2021-10-21,61.55268
2021-10-22,47.50462
2021-10-23,29.7597
2021-10-24,40.29574
2021-10-25,74.30683
2021-10-26,65.06469
2021-10-27,62.47689
2021-10-28,61.36783
2021-10-29,58.59519
2021-10-30,26.06284
2021-10-31,41.58964
2021-11-01,76.15526
2021-11-02,64.14048
2021-11-03,52.86506
2021-11-04,59.5194
2021-11-05,47.31977
2021-11-06,26.43253
2021-11-07,39.92606
2021-11-08,69.50092
2021-11-09,68.76155
2021-11-10,55.26802
2021-11-11,59.70425
2021-11-12,47.31977
2021-11-13,25.878
2021-11-14,39.18669
2021-11-15,69.68576
2021-11-16,71.90388
2021-11-17,54.71349
2021-11-18,54.71349
2021-11-19,41.95933
2021-11-20,24.21441
2021-11-21,37.70794
2021-11-22,75.23105
2021-11-23,58.2255
2021-11-24,60.8133
2021-11-25,53.41959
2021-11-26,48.98336
2021-11-27,32.71719
2021-11-28,35.67467
2021-11-29,78.00369
2021-11-30,59.88909
2021-12-01,56.19223
2021-12-02,51.756
2021-12-03,46.95009
2021-12-04,23.2902
2021-12-05,46.39556
2021-12-06,70.24029
2021-12-07,61.73752
2021-12-08,62.29205
2021-12-09,62.66173
2021-12-10,47.68946
2021-12-11,25.69316
2021-12-12,32.71719
2021-12-13,63.21626
2021-12-14,50.83179
2021-12-15,53.0499
2021-12-16,51.57116
2021-12-17,41.03512
2021-12-18,31.79297
2021-12-19,39.00184
2021-12-20,68.39186
2021-12-21,58.04066
2021-12-22,61.18299
2021-12-23,51.01663
2021-12-24,48.42883
2021-12-25,27.91127
2021-12-26,39.74121
2021-12-27,80.59149
2021-12-28,75.23105
2021-12-29,69.13123
2021-12-30,67.2828
2021-12-31,56.19223
2022-01-01,29.7597
2022-01-02,32.3475
2022-01-03,82.07024
2022-01-04,66.54343
2022-01-05,63.77079
2022-01-06,56.19223
2022-01-07,61.73752
2022-01-08,31.97781
2022-01-09,37.5231
2022-01-10,66.54343
2022-01-11,63.58595
2022-01-12,58.59519
2022-01-13,59.5194
2022-01-14,55.45286
2022-01-15,35.48983
2022-01-16,48.98336
2022-01-17,73.75231
2022-01-18,69.31608
2022-01-19,64.87985
2022-01-20,60.99815
2022-01-21,51.38632
2022-01-22,40.29574
2022-01-23,43.25323
2022-01-24,73.01293
2022-01-25,64.695
2022-01-26,61.36783
2022-01-27,63.21626
2022-01-28,60.07393
2022-01-29,31.79297
2022-01-30,23.65988
2022-01-31,33.82624
2022-02-01,37.5231
2022-02-02,49.1682
2022-02-03,100.0
2022-02-04,73.56746
2022-02-05,41.95933
2022-02-06,43.62292
2022-02-07,75.97042
2022-02-08,68.02218
2022-02-09,75.04621
2022-02-10,63.58595
2022-02-11,54.15896
2022-02-12,32.3475
2022-02-13,35.12014
2022-02-14,69.50092
2022-02-15,70.24029
2022-02-16,63.03142
2022-02-17,61.36783
2022-02-18,53.97412
2022-02-19,29.7597
2022-02-20,39.18669
2022-02-21,76.15526
2022-02-22,73.38262
2022-02-23,69.50092
2022-02-24,58.59519
2022-02-25,59.88909
2022-02-26,27.54158
2022-02-27,36.2292
2022-02-28,76.52495
2022-03-01,39.00184
2022-03-02,58.96487
2022-03-03,58.59519
2022-03-04,51.01663
2022-03-05,26.61737
2022-03-06,29.20517
2022-03-07,56.9316
2022-03-08,46.76524
2022-03-09,30.86876
2022-03-10,60.99815
2022-03-11,61.55268
2022-03-12,31.42329
2022-03-13,41.4048
2022-03-14,69.50092
2022-03-15,62.84658
2022-03-16,67.09796
2022-03-17,62.47689
2022-03-18,59.14972
2022-03-19,32.16266
2022-03-20,40.1109
2022-03-21,68.20702
2022-03-22,65.9889
2022-03-23,63.77079
2022-03-24,54.52865
2022-03-25,67.46765
2022-03-26,28.4658
2022-03-27,37.15341
2022-03-28,73.93715
2022-03-29,64.14048
2022-03-30,59.33456
2022-03-31,61.36783
2022-04-01,51.38632
2022-04-02,27.35674
2022-04-03,30.68391
2022-04-04,61.73752
2022-04-05,63.4011
2022-04-06,55.82255
2022-04-07,45.47134
2022-04-08,53.0499
2022-04-09,26.43253
2022-04-10,27.72643
2022-04-11,65.43438
2022-04-12,61.73752
2022-04-13,58.04066
2022-04-14,54.89833
2022-04-15,46.5804
2022-04-16,25.69316
2022-04-17,32.90203
2022-04-18,59.33456
2022-04-19,54.52865
2022-04-20,54.3438
2022-04-21,59.88909
2022-04-22,43.80776
2022-04-23,24.21441
2022-04-24,32.3475
2022-04-25,58.96487
2022-04-26,55.08317
2022-04-27,53.60443
2022-04-28,48.79852
2022-04-29,50.83179
2022-04-30,25.32347
2022-05-01,24.5841
2022-05-02,57.30129
2022-05-03,49.53789
2022-05-04,40.48059
2022-05-05,23.10536
2022-05-06,40.85027
2022-05-07,24.39926
2022-05-08,31.79297
2022-05-09,81.70055
2022-05-10,70.42513
2022-05-11,64.14048
2022-05-12,52.86506
2022-05-13,44.91682
2022-05-14,23.84473
2022-05-15,31.0536
2022-05-16,68.20702
2022-05-17,65.43438
2022-05-18,46.39556
2022-05-19,46.76524
2022-05-20,47.8743
2022-05-21,23.10536
2022-05-22,24.02957
2022-05-23,57.11645
2022-05-24,58.41035
2022-05-25,51.01663
2022-05-26,43.25323
2022-05-27,41.58964
2022-05-28,24.39926
2022-05-29,29.02033
2022-05-30,68.94639
2022-05-31,59.14972
2022-06-01,28.65064
2022-06-02,53.60443
2022-06-03,43.43807
2022-06-04,26.80221
2022-06-05,25.32347
2022-06-06,33.45656
2022-06-07,49.53789
2022-06-08,48.98336
2022-06-09,56.19223
2022-06-10,45.2865
2022-06-11,22.55083
2022-06-12,30.86876
2022-06-13,52.68022
2022-06-14,52.49537
2022-06-15,52.49537
2022-06-16,42.6987
2022-06-17,44.91682
2022-06-18,22.73567
2022-06-19,26.61737
2022-06-20,53.78927
2022-06-21,48.05914
2022-06-22,48.98336
2022-06-23,38.44731
2022-06-24,40.1109
2022-06-25,23.2902
2022-06-26,29.94454
2022-06-27,48.05914
2022-06-28,49.35304
2022-06-29,49.1682
2022-06-30,47.68946
2022-07-01,33.27171
2022-07-02,24.76894
2022-07-03,25.878
2022-07-04,54.71349
2022-07-05,44.73197
2022-07-06,38.26247
2022-07-07,37.15341
2022-07-08,41.77449
2022-07-09,17.74491
2022-07-10,25.13863
2022-07-11,62.66173
2022-07-12,45.84103
2022-07-13,39.92606
2022-07-14,39.74121
2022-07-15,37.33826
2022-07-16,21.07208
2022-07-17,27.72643
2022-07-18,48.98336
2022-07-19,41.4048
2022-07-20,42.6987
2022-07-21,39.74121
2022-07-22,38.63216
2022-07-23,23.47504
2022-07-24,23.65988
2022-07-25,53.78927
2022-07-26,45.2865
2022-07-27,43.06839
2022-07-28,38.26247
2022-07-29,41.95933
2022-07-30,17.00554
2022-07-31,29.20517
2022-08-01,50.83179
2022-08-02,42.32902
2022-08-03,37.15341
2022-08-04,42.51386
2022-08-05,41.21996
2022-08-06,23.65988
2022-08-07,20.33271
2022-08-08,55.26802
2022-08-09,44.54713
2022-08-10,45.65619
2022-08-11,50.64695
2022-08-12,35.12014
2022-08-13,19.77818
2022-08-14,19.4085
2022-08-15,22.92051
2022-08-16,50.64695
2022-08-17,43.80776
2022-08-18,48.42883
2022-08-19,39.37153
2022-08-20,18.29944
2022-08-21,28.4658
2022-08-22,54.71349
2022-08-23,50.83179
2022-08-24,41.03512
2022-08-25,45.84103
2022-08-26,36.78373
2022-08-27,21.25693
2022-08-28,20.14787
2022-08-29,53.60443
2022-08-30,51.20147
2022-08-31,48.79852
2022-09-01,37.5231
2022-09-02,31.97781
2022-09-03,19.03881
2022-09-04,18.85397
2022-09-05,39.18669
2022-09-06,37.15341
2022-09-07,41.4048
2022-09-08,26.80221
2022-09-09,17.92975
2022-09-10,16.45101
2022-09-11,23.10536
2022-09-12,28.09611
2022-09-13,57.30129
2022-09-14,51.756
2022-09-15,51.57116
2022-09-16,44.36229
2022-09-17,24.39926
2022-09-18,27.1719
2022-09-19,57.30129
2022-09-20,47.68946
2022-09-21,53.78927
2022-09-22,43.62292
2022-09-23,42.6987
2022-09-24,24.02957
2022-09-25,25.32347
2022-09-26,52.49537
2022-09-27,48.05914
2022-09-28,45.65619
2022-09-29,48.79852
2022-09-30,48.61367
2022-10-01,18.85397
2022-10-02,20.14787
2022-10-03,28.83548
2022-10-04,49.35304
2022-10-05,46.21072
2022-10-06,39.00184
2022-10-07,29.20517
2022-10-08,18.1146
2022-10-09,18.66913
2022-10-10,25.32347
2022-10-11,61.92236
2022-10-12,52.49537
2022-10-13,48.24399
2022-10-14,40.66543
2022-10-15,18.29944
2022-10-16,25.13863
2022-10-17,57.11645
2022-10-18,48.98336
2022-10-19,50.64695
2022-10-20,42.6987
2022-10-21,38.63216
2022-10-22,18.1146
2022-10-23,25.50831
2022-10-24,53.41959
2022-10-25,48.42883
2022-10-26,42.6987
2022-10-27,41.21996
2022-10-28,40.48059
2022-10-29,21.9963
2022-10-30,23.10536
2022-10-31,49.72273
2022-11-01,45.2865
2022-11-02,47.13493
2022-11-03,40.66543
2022-11-04,40.1109
2022-11-05,19.4085
2022-11-06,27.72643
2022-11-07,60.07393
2022-11-08,52.68022
2022-11-09,44.17744
2022-11-10,42.14417
2022-11-11,42.51386
2022-11-12,24.02957
2022-11-13,23.84473
2022-11-14,52.86506
2022-11-15,50.83179
2022-11-16,49.90757
2022-11-17,44.54713
2022-11-18,42.6987
2022-11-19,20.51756
2022-11-20,25.13863
2022-11-21,52.49537
2022-11-22,40.48059
2022-11-23,40.85027
2022-11-24,42.88354
2022-11-25,40.29574
2022-11-26,20.51756
2022-11-27,28.28096
2022-11-28,45.65619
2022-11-29,50.09242
2022-11-30,47.13493
2022-12-01,44.17744
2022-12-02,37.15341
2022-12-03,17.37523
2022-12-04,22.92051
2022-12-05,54.52865
2022-12-06,47.50462
2022-12-07,46.21072
2022-12-08,43.80776
2022-12-09,44.91682
2022-12-10,20.33271
2022-12-11,33.08687
2022-12-12,66.17375
2022-12-13,55.6377
2022-12-14,51.38632
2022-12-15,47.8743
2022-12-16,44.36229
2022-12-17,19.96303
2022-12-18,29.94454
2022-12-19,67.2828
2022-12-20,61.36783
2022-12-21,58.04066
2022-12-22,48.24399
2022-12-23,45.65619
2022-12-24,27.54158
2022-12-25,26.24768
2022-12-26,58.96487
2022-12-27,61.18299
2022-12-28,57.48613
2022-12-29,66.54343
2022-12-30,46.21072
2022-12-31,28.09611
2023-01-01,29.39001
2023-01-02,54.52865
2023-01-03,49.35304
2023-01-04,47.50462
2023-01-05,44.54713
2023-01-06,34.38077
2023-01-07,23.47504
2023-01-08,22.55083
2023-01-09,56.74676
2023-01-10,54.15896
2023-01-11,43.80776
2023-01-12,50.4621
2023-01-13,38.07763
2023-01-14,27.54158
2023-01-15,32.16266
2023-01-16,45.65619
2023-01-17,43.43807
2023-01-18,43.62292
2023-01-19,39.74121
2023-01-20,34.9353
2023-01-21,21.25693
2023-01-22,24.76894
2023-01-23,30.31423
2023-01-24,40.48059
2023-01-25,77.07948
2023-01-26,59.33456
2023-01-27,57.48613
2023-01-28,31.79297
2023-01-29,29.39001
2023-01-30,65.61922
2023-01-31,59.33456
2023-02-01,44.54713
2023-02-02,41.58964
2023-02-03,42.88354
2023-02-04,19.77818
2023-02-05,28.83548
2023-02-06,45.47134
2023-02-07,51.01663
2023-02-08,50.27726
2023-02-09,47.8743
2023-02-10,39.74121
2023-02-11,26.24768
2023-02-12,27.35674
2023-02-13,54.52865
2023-02-14,45.2865
2023-02-15,44.54713
2023-02-16,39.74121
2023-02-17,42.6987
2023-02-18,22.36598
2023-02-19,26.61737
2023-02-20,51.20147
2023-02-21,52.31053
2023-02-22,47.68946
2023-02-23,39.55637
2023-02-24,40.1109
2023-02-25,24.39926
2023-02-26,27.91127
2023-02-27,50.4621
2023-02-28,47.68946
2023-03-01,26.43253
2023-03-02,41.58964
2023-03-03,33.82624
2023-03-04,24.5841
2023-03-05,26.43253
2023-03-06,47.8743
2023-03-07,44.54713
2023-03-08,43.43807
2023-03-09,50.09242
2023-03-10,38.26247
2023-03-11,21.25693
2023-03-12,26.24768
2023-03-13,46.02587
2023-03-14,41.21996
2023-03-15,46.95009
2023-03-16,51.01663
2023-03-17,40.1109
2023-03-18,19.59334
2023-03-19,24.21441
2023-03-20,46.39556
2023-03-21,48.98336
2023-03-22,45.10166
2023-03-23,41.95933
2023-03-24,38.07763
2023-03-25,18.85397
2023-03-26,22.55083
2023-03-27,51.20147
2023-03-28,51.20147
2023-03-29,42.14417
2023-03-30,50.4621
2023-03-31,38.817
2023-04-01,20.7024
2023-04-02,22.92051
2023-04-03,40.66543
2023-04-04,47.68946
2023-04-05,42.14417
2023-04-06,37.70794
2023-04-07,32.53234
2023-04-08,16.63585
2023-04-09,21.07208
2023-04-10,53.78927
2023-04-11,43.43807
2023-04-12,37.5231
2023-04-13,41.58964
2023-04-14,30.68391
2023-04-15,17.92975
2023-04-16,23.2902
2023-04-17,46.76524
2023-04-18,39.37153
2023-04-19,36.96857
2023-04-20,39.92606
2023-04-21,30.86876
2023-04-22,21.81146
2023-04-23,20.88724
2023-04-24,45.10166
2023-04-25,47.13493
2023-04-26,36.04436
2023-04-27,42.14417
2023-04-28,36.59889
2023-04-29,26.80221
2023-04-30,24.39926
2023-05-01,39.00184
2023-05-02,53.41959
2023-05-03,45.84103
2023-05-04,43.62292
2023-05-05,28.65064
2023-05-06,26.80221
2023-05-07,31.60813
2023-05-08,57.11645
2023-05-09,46.95009
2023-05-10,52.31053
2023-05-11,41.4048
2023-05-12,38.63216
2023-05-13,18.85397
2023-05-14,24.76894
2023-05-15,61.36783
2023-05-16,51.01663
2023-05-17,45.2865
2023-05-18,40.85027
2023-05-19,38.26247
2023-05-20,21.44177
2023-05-21,25.878
2023-05-22,51.20147
2023-05-23,49.72273
2023-05-24,46.76524
2023-05-25,52.68022
2023-05-26,39.37153
2023-05-27,23.2902
2023-05-28,23.10536
2023-05-29,30.68391
2023-05-30,60.8133
