date,주식수익률계산기
2020-11-18,30.11083
2020-11-19,25.49261
2020-11-20,23.39901
2020-11-21,15.33251
2020-11-22,11.33004
2020-11-23,30.91133
2020-11-24,38.30049
2020-11-25,32.94334
2020-11-26,31.95812
2020-11-27,27.15517
2020-11-28,18.16502
2020-11-29,15.39408
2020-11-30,29.98768
2020-12-01,30.66502
2020-12-02,35.77586
2020-12-03,35.6527
2020-12-04,40.88669
2020-12-05,18.53448
2020-12-06,18.28817
2020-12-07,32.63546
2020-12-08,31.21921
2020-12-09,36.88423
2020-12-10,35.03694
2020-12-11,34.91379
2020-12-12,19.39655
2020-12-13,15.20935
2020-12-14,28.94088
2020-12-15,25.55418
2020-12-16,32.14285
2020-12-17,36.33004
2020-12-18,34.60591
2020-12-19,19.88916
2020-12-20,15.88669
2020-12-21,30.84975
2020-12-22,29.86453
2020-12-23,29.55665
2020-12-24,33.25123
2020-12-25,17.1798
2020-12-26,14.65517
2020-12-27,18.53448
2020-12-28,32.69704
2020-12-29,37.62315
2020-12-30,46.55172
2020-12-31,32.08128
2021-01-01,23.76847
2021-01-02,24.1995
2021-01-03,24.32266
2021-01-04,58.99014
2021-01-05,56.83497
2021-01-06,53.87931
2021-01-07,63.36206
2021-01-08,100.0
2021-01-09,54.98768
2021-01-10,44.21182
2021-01-11,77.15517
2021-01-12,61.51477
2021-01-13,63.48522
2021-01-14,66.37931
2021-01-15,50.2463
2021-01-16,28.38669
2021-01-17,22.9064
2021-01-18,40.39408
2021-01-19,51.60098
2021-01-20,55.54187
2021-01-21,65.0862
2021-01-22,63.23891
2021-01-23,33.0665
2021-01-24,27.21674
2021-01-25,60.03694
2021-01-26,49.56896
2021-01-27,50.06157
2021-01-28,51.90886
2021-01-29,38.05418
2021-01-30,23.76847
2021-01-31,23.58374
2021-02-01,42.73399
2021-02-02,40.0862
2021-02-03,47.84482
2021-02-04,41.93349
2021-02-05,45.5665
2021-02-06,27.89408
2021-02-07,24.56896
2021-02-08,37.56157
2021-02-09,48.33743
2021-02-10,45.62807
2021-02-11,31.03448
2021-02-12,28.94088
2021-02-13,25.30788
2021-02-14,26.47783
2021-02-15,54.24876
2021-02-16,55.91133
2021-02-17,62.37684
2021-02-18,67.98029
2021-02-19,52.40147
2021-02-20,38.7931
2021-02-21,30.60344
2021-02-22,49.69211
2021-02-23,46.8596
2021-02-24,41.19458
2021-02-25,48.76847
2021-02-26,39.59359
2021-02-27,20.5665
2021-02-28,20.13546
2021-03-01,20.13546
2021-03-02,33.80541
2021-03-03,36.26847
2021-03-04,34.60591
2021-03-05,30.84975
2021-03-06,18.96551
2021-03-07,16.74876
2021-03-08,28.87931
2021-03-09,38.42364
2021-03-10,35.34482
2021-03-11,40.27093
2021-03-12,49.1995
2021-03-13,31.09605
2021-03-14,28.44827
2021-03-15,43.28817
2021-03-16,44.70443
2021-03-17,42.85714
2021-03-18,45.19704
2021-03-19,39.77832
2021-03-20,29.00246
2021-03-21,19.88916
2021-03-22,36.82266
2021-03-23,30.04926
2021-03-24,34.29802
2021-03-25,32.69704
2021-03-26,36.26847
2021-03-27,19.08866
2021-03-28,17.79556
2021-03-29,33.92857
2021-03-30,37.93103
2021-03-31,37.13054
2021-04-01,41.44088
2021-04-02,48.64532
2021-04-03,30.29556
2021-04-04,19.95073
2021-04-05,45.19704
2021-04-06,39.22413
2021-04-07,35.03694
2021-04-08,36.88423
2021-04-09,41.44088
2021-04-10,20.25862
2021-04-11,18.10344
2021-04-12,32.266
2021-04-13,40.0862
2021-04-14,41.87192
2021-04-15,36.76108
2021-04-16,40.70197
2021-04-17,26.23152
2021-04-18,19.39655
2021-04-19,38.36206
2021-04-20,40.45566
2021-04-21,35.28325
2021-04-22,34.60591
2021-04-23,40.02463
2021-04-24,18.2266
2021-04-25,16.56403
2021-04-26,34.60591
2021-04-27,34.42118
2021-04-28,33.0665
2021-04-29,29.98768
2021-04-30,27.70935
2021-05-01,15.14778
2021-05-02,14.47044
2021-05-03,23.70689
2021-05-04,27.03201
2021-05-05,19.45812
2021-05-06,27.64778
2021-05-07,30.54187
2021-05-08,18.16502
2021-05-09,14.59359
2021-05-10,33.00492
2021-05-11,29.9261
2021-05-12,30.35714
2021-05-13,26.23152
2021-05-14,23.58374
2021-05-15,14.22413
2021-05-16,10.83743
2021-05-17,22.10591
2021-05-18,19.21182
2021-05-19,14.22413
2021-05-20,21.36699
2021-05-21,20.99753
2021-05-22,10.77586
2021-05-23,9.97536
2021-05-24,21.49014
2021-05-25,22.53694
2021-05-26,26.60098
2021-05-27,31.21921
2021-05-28,32.45073
2021-05-29,13.36206
2021-05-30,10.6527
2021-05-31,27.21674
2021-06-01,28.87931
2021-06-02,37.06896
2021-06-03,41.56403
2021-06-04,35.59113
2021-06-05,18.28817
2021-06-06,16.50246
2021-06-07,38.36206
2021-06-08,35.4064
2021-06-09,31.89655
2021-06-10,30.7266
2021-06-11,29.49507
2021-06-12,15.51724
2021-06-13,12.62315
2021-06-14,27.83251
2021-06-15,33.25123
2021-06-16,29.9261
2021-06-17,29.86453
2021-06-18,34.29802
2021-06-19,14.53201
2021-06-20,12.06896
2021-06-21,27.27832
2021-06-22,34.72906
2021-06-23,44.33497
2021-06-24,36.14532
2021-06-25,31.34236
2021-06-26,16.25615
2021-06-27,11.33004
2021-06-28,26.04679
2021-06-29,27.77093
2021-06-30,31.09605
2021-07-01,26.47783
2021-07-02,25.61576
2021-07-03,15.33251
2021-07-04,12.7463
2021-07-05,30.66502
2021-07-06,33.18965
2021-07-07,30.23399
2021-07-08,25.18472
2021-07-09,29.61822
2021-07-10,12.31527
2021-07-11,11.63793
2021-07-12,23.9532
2021-07-13,32.51231
2021-07-14,31.21921
2021-07-15,33.37438
2021-07-16,28.633
2021-07-17,11.57635
2021-07-18,11.14532
2021-07-19,27.40147
2021-07-20,23.09113
2021-07-21,24.87684
2021-07-22,29.98768
2021-07-23,27.77093
2021-07-24,15.27093
2021-07-25,11.6995
2021-07-26,25.2463
2021-07-27,20.75123
2021-07-28,22.9064
2021-07-29,22.16748
2021-07-30,20.32019
2021-07-31,9.29802
2021-08-01,9.05172
2021-08-02,19.21182
2021-08-03,20.50492
2021-08-04,25.36945
2021-08-05,26.2931
2021-08-06,35.46798
2021-08-07,13.23891
2021-08-08,11.51477
2021-08-09,37.00738
2021-08-10,31.40394
2021-08-11,32.0197
2021-08-12,32.20443
2021-08-13,33.92857
2021-08-14,15.20935
2021-08-15,14.0394
2021-08-16,12.7463
2021-08-17,29.24876
2021-08-18,31.46551
2021-08-19,29.80295
2021-08-20,27.64778
2021-08-21,11.26847
2021-08-22,10.28325
2021-08-23,25.98522
2021-08-24,34.85221
2021-08-25,29.80295
2021-08-26,29.12561
2021-08-27,26.60098
2021-08-28,13.7931
2021-08-29,12.13054
2021-08-30,30.04926
2021-08-31,30.66502
2021-09-01,34.3596
2021-09-02,36.88423
2021-09-03,33.62068
2021-09-04,14.47044
2021-09-05,12.7463
2021-09-06,29.43349
2021-09-07,30.66502
2021-09-08,30.11083
2021-09-09,28.81773
2021-09-10,25.36945
2021-09-11,10.52955
2021-09-12,10.16009
2021-09-13,22.72167
2021-09-14,28.01724
2021-09-15,26.90886
2021-09-16,24.87684
2021-09-17,29.00246
2021-09-18,11.6995
2021-09-19,8.0665
2021-09-20,8.55911
2021-09-21,7.32758
2021-09-22,9.1133
2021-09-23,22.84482
2021-09-24,27.27832
2021-09-25,11.4532
2021-09-26,11.20689
2021-09-27,26.10837
2021-09-28,25.73891
2021-09-29,27.21674
2021-09-30,32.69704
2021-10-01,24.13793
2021-10-02,12.86945
2021-10-03,13.11576
2021-10-04,11.6995
2021-10-05,27.27832
2021-10-06,26.72413
2021-10-07,26.41625
2021-10-08,25.98522
2021-10-09,12.86945
2021-10-10,9.97536
2021-10-11,11.26847
2021-10-12,22.59852
2021-10-13,24.75369
2021-10-14,28.50985
2021-10-15,35.09852
2021-10-16,14.0394
2021-10-17,11.76108
2021-10-18,23.58374
2021-10-19,29.12561
2021-10-20,29.24876
2021-10-21,28.26354
2021-10-22,26.60098
2021-10-23,11.39162
2021-10-24,9.97536
2021-10-25,27.09359
2021-10-26,36.57635
2021-10-27,31.40394
2021-10-28,33.55911
2021-10-29,33.49753
2021-10-30,20.75123
2021-10-31,19.766
2021-11-01,35.4064
2021-11-02,42.24137
2021-11-03,41.74876
2021-11-04,42.67241
2021-11-05,36.39162
2021-11-06,20.68965
2021-11-07,13.60837
2021-11-08,38.30049
2021-11-09,39.0394
2021-11-10,39.47044
2021-11-11,38.85467
2021-11-12,42.54926
2021-11-13,16.44088
2021-11-14,19.27339
2021-11-15,38.66995
2021-11-16,43.2266
2021-11-17,49.1995
2021-11-18,43.04187
2021-11-19,40.82512
2021-11-20,23.09113
2021-11-21,21.67487
2021-11-22,41.62561
2021-11-23,36.51477
2021-11-24,41.25615
2021-11-25,44.82758
2021-11-26,39.16256
2021-11-27,18.41133
2021-11-28,16.37931
2021-11-29,39.47044
2021-11-30,37.5
2021-12-01,36.94581
2021-12-02,36.14532
2021-12-03,35.71428
2021-12-04,18.84236
2021-12-05,17.24137
2021-12-06,29.06403
2021-12-07,33.99014
2021-12-08,33.49753
2021-12-09,30.17241
2021-12-10,29.24876
2021-12-11,14.22413
2021-12-12,16.62561
2021-12-13,30.35714
2021-12-14,30.04926
2021-12-15,25.73891
2021-12-16,34.05172
2021-12-17,28.94088
2021-12-18,13.48522
2021-12-19,13.23891
2021-12-20,32.14285
2021-12-21,24.44581
2021-12-22,26.04679
2021-12-23,30.78817
2021-12-24,28.633
2021-12-25,12.80788
2021-12-26,14.40886
2021-12-27,26.47783
2021-12-28,34.29802
2021-12-29,31.15763
2021-12-30,33.37438
2021-12-31,17.1798
2022-01-01,14.77832
2022-01-02,14.0394
2022-01-03,30.66502
2022-01-04,36.33004
2022-01-05,32.14285
2022-01-06,29.86453
2022-01-07,29.61822
2022-01-08,14.47044
2022-01-09,16.74876
2022-01-10,33.18965
2022-01-11,34.05172
2022-01-12,34.79064
2022-01-13,30.78817
2022-01-14,24.01477
2022-01-15,13.36206
2022-01-16,9.91379
2022-01-17,20.75123
2022-01-18,26.72413
2022-01-19,26.84729
2022-01-20,34.3596
2022-01-21,28.01724
2022-01-22,13.54679
2022-01-23,12.68472
2022-01-24,24.50738
2022-01-25,28.57142
2022-01-26,25.43103
2022-01-27,42.98029
2022-01-28,29.86453
2022-01-29,14.8399
2022-01-30,11.76108
2022-01-31,8.99014
2022-02-01,14.16256
2022-02-02,13.97783
2022-02-03,33.25123
2022-02-04,36.4532
2022-02-05,19.33497
2022-02-06,15.82512
2022-02-07,34.97536
2022-02-08,29.31034
2022-02-09,29.24876
2022-02-10,28.14039
2022-02-11,26.47783
2022-02-12,13.30049
2022-02-13,11.63793
2022-02-14,20.62807
2022-02-15,23.76847
2022-02-16,27.52463
2022-02-17,29.55665
2022-02-18,25.92364
2022-02-19,12.5
2022-02-20,11.20689
2022-02-21,25.98522
2022-02-22,24.93842
2022-02-23,26.41625
2022-02-24,30.7266
2022-02-25,30.48029
2022-02-26,14.16256
2022-02-27,12.56157
2022-02-28,26.23152
2022-03-01,15.64039
2022-03-02,29.00246
2022-03-03,31.52709
2022-03-04,29.37192
2022-03-05,10.89901
2022-03-06,11.82266
2022-03-07,26.2931
2022-03-08,25.0
2022-03-09,12.93103
2022-03-10,26.84729
2022-03-11,28.81773
2022-03-12,11.57635
2022-03-13,12.00738
2022-03-14,26.84729
2022-03-15,26.72413
2022-03-16,30.04926
2022-03-17,38.91625
2022-03-18,32.69704
2022-03-19,15.88669
2022-03-20,14.65517
2022-03-21,27.95566
2022-03-22,32.69704
2022-03-23,37.7463
2022-03-24,37.56157
2022-03-25,35.89901
2022-03-26,16.74876
2022-03-27,15.27093
2022-03-28,36.08374
2022-03-29,38.17733
2022-03-30,36.88423
2022-03-31,41.87192
2022-04-01,37.37684
2022-04-02,17.91871
2022-04-03,16.56403
2022-04-04,37.43842
2022-04-05,34.66748
2022-04-06,31.52709
2022-04-07,24.75369
2022-04-08,28.20197
2022-04-09,11.33004
2022-04-10,9.48275
2022-04-11,25.0
2022-04-12,25.92364
2022-04-13,28.633
2022-04-14,28.20197
2022-04-15,21.8596
2022-04-16,10.52955
2022-04-17,10.03694
2022-04-18,25.49261
2022-04-19,29.06403
2022-04-20,32.32758
2022-04-21,31.46551
2022-04-22,29.86453
2022-04-23,11.6995
2022-04-24,11.57635
2022-04-25,25.18472
2022-04-26,30.11083
2022-04-27,32.32758
2022-04-28,26.10837
2022-04-29,27.3399
2022-04-30,11.57635
2022-05-01,9.17487
2022-05-02,20.44334
2022-05-03,23.58374
2022-05-04,20.62807
2022-05-05,11.82266
2022-05-06,18.78078
2022-05-07,8.55911
2022-05-08,8.49753
2022-05-09,18.71921
2022-05-10,24.26108
2022-05-11,23.70689
2022-05-12,27.77093
2022-05-13,25.80049
2022-05-14,11.88423
2022-05-15,8.12807
2022-05-16,22.53694
2022-05-17,22.35221
2022-05-18,25.43103
2022-05-19,22.41379
2022-05-20,26.47783
2022-05-21,9.23645
2022-05-22,10.28325
2022-05-23,20.5665
2022-05-24,22.22906
2022-05-25,19.95073
2022-05-26,23.02955
2022-05-27,21.49014
2022-05-28,10.28325
2022-05-29,10.34482
2022-05-30,22.29064
2022-05-31,25.92364
2022-06-01,10.6527
2022-06-02,21.42857
2022-06-03,20.68965
2022-06-04,8.18965
2022-06-05,7.0197
2022-06-06,10.71428
2022-06-07,23.76847
2022-06-08,22.84482
2022-06-09,26.16995
2022-06-10,21.05911
2022-06-11,9.1133
2022-06-12,10.34482
2022-06-13,25.06157
2022-06-14,23.02955
2022-06-15,25.67733
2022-06-16,21.36699
2022-06-17,21.92118
2022-06-18,8.68226
2022-06-19,7.75862
2022-06-20,20.01231
2022-06-21,18.65763
2022-06-22,20.99753
2022-06-23,21.12068
2022-06-24,19.88916
2022-06-25,7.45073
2022-06-26,6.71182
2022-06-27,22.72167
2022-06-28,17.85714
2022-06-29,17.05665
2022-06-30,16.81034
2022-07-01,17.05665
2022-07-02,6.40394
2022-07-03,4.74137
2022-07-04,14.10098
2022-07-05,17.36453
2022-07-06,17.98029
2022-07-07,18.04187
2022-07-08,18.4729
2022-07-09,7.45073
2022-07-10,7.14285
2022-07-11,17.1798
2022-07-12,15.14778
2022-07-13,16.31773
2022-07-14,16.99507
2022-07-15,17.54926
2022-07-16,6.52709
2022-07-17,6.28078
2022-07-18,20.62807
2022-07-19,18.4729
2022-07-20,17.79556
2022-07-21,20.19704
2022-07-22,14.28571
2022-07-23,5.60344
2022-07-24,5.04926
2022-07-25,12.7463
2022-07-26,14.8399
2022-07-27,16.25615
2022-07-28,20.44334
2022-07-29,21.92118
2022-07-30,9.17487
2022-07-31,6.89655
2022-08-01,16.68719
2022-08-02,17.4261
2022-08-03,17.54926
2022-08-04,21.6133
2022-08-05,18.28817
2022-08-06,7.75862
2022-08-07,4.80295
2022-08-08,20.07389
2022-08-09,20.07389
2022-08-10,16.62561
2022-08-11,20.93596
2022-08-12,20.07389
2022-08-13,9.91379
2022-08-14,6.03448
2022-08-15,7.32758
2022-08-16,21.42857
2022-08-17,19.02709
2022-08-18,17.85714
2022-08-19,15.94827
2022-08-20,6.71182
2022-08-21,5.23399
2022-08-22,12.68472
2022-08-23,15.27093
2022-08-24,18.4729
2022-08-25,19.88916
2022-08-26,16.07142
2022-08-27,6.40394
2022-08-28,4.86453
2022-08-29,15.33251
2022-08-30,17.85714
2022-08-31,17.79556
2022-09-01,16.00985
2022-09-02,15.33251
2022-09-03,5.84975
2022-09-04,5.91133
2022-09-05,15.70197
2022-09-06,15.70197
2022-09-07,18.96551
2022-09-08,15.02463
2022-09-09,5.29556
2022-09-10,4.9261
2022-09-11,4.18719
2022-09-12,6.52709
2022-09-13,18.59605
2022-09-14,20.07389
2022-09-15,19.02709
2022-09-16,13.60837
2022-09-17,4.9261
2022-09-18,5.29556
2022-09-19,15.64039
2022-09-20,14.8399
2022-09-21,13.60837
2022-09-22,17.67241
2022-09-23,15.82512
2022-09-24,6.40394
2022-09-25,5.04926
2022-09-26,15.88669
2022-09-27,14.59359
2022-09-28,15.51724
2022-09-29,14.71674
2022-09-30,14.90147
2022-10-01,4.9261
2022-10-02,4.06403
2022-10-03,5.91133
2022-10-04,15.88669
2022-10-05,16.31773
2022-10-06,15.27093
2022-10-07,15.20935
2022-10-08,4.55665
2022-10-09,4.74137
2022-10-10,3.81773
2022-10-11,13.17733
2022-10-12,15.45566
2022-10-13,14.8399
2022-10-14,14.8399
2022-10-15,5.9729
2022-10-16,6.65024
2022-10-17,15.14778
2022-10-18,16.93349
2022-10-19,16.99507
2022-10-20,12.99261
2022-10-21,11.94581
2022-10-22,6.21921
2022-10-23,4.43349
2022-10-24,13.91625
2022-10-25,15.94827
2022-10-26,16.25615
2022-10-27,16.31773
2022-10-28,13.7931
2022-10-29,5.66502
2022-10-30,4.55665
2022-10-31,14.16256
2022-11-01,20.07389
2022-11-02,18.71921
2022-11-03,17.24137
2022-11-04,16.133
2022-11-05,6.71182
2022-11-06,6.21921
2022-11-07,15.82512
2022-11-08,18.4729
2022-11-09,18.78078
2022-11-10,16.31773
2022-11-11,23.52216
2022-11-12,9.66748
2022-11-13,5.84975
2022-11-14,20.93596
2022-11-15,19.64285
2022-11-16,18.4729
2022-11-17,16.68719
2022-11-18,14.65517
2022-11-19,6.03448
2022-11-20,5.17241
2022-11-21,12.31527
2022-11-22,15.94827
2022-11-23,16.68719
2022-11-24,15.88669
2022-11-25,16.00985
2022-11-26,10.96059
2022-11-27,8.18965
2022-11-28,12.93103
2022-11-29,15.39408
2022-11-30,15.57881
2022-12-01,15.0862
2022-12-02,14.53201
2022-12-03,4.31034
2022-12-04,5.84975
2022-12-05,13.7931
2022-12-06,10.6527
2022-12-07,14.34729
2022-12-08,12.43842
2022-12-09,13.7931
2022-12-10,5.60344
2022-12-11,5.91133
2022-12-12,14.47044
2022-12-13,13.7931
2022-12-14,12.7463
2022-12-15,12.37684
2022-12-16,14.0394
2022-12-17,4.80295
2022-12-18,5.17241
2022-12-19,11.33004
2022-12-20,11.94581
2022-12-21,10.89901
2022-12-22,11.94581
2022-12-23,12.99261
2022-12-24,5.11083
2022-12-25,3.94088
2022-12-26,11.08374
2022-12-27,11.88423
2022-12-28,12.43842
2022-12-29,11.6995
2022-12-30,5.78817
2022-12-31,3.44827
2023-01-01,4.86453
2023-01-02,11.26847
2023-01-03,14.10098
2023-01-04,12.93103
2023-01-05,12.43842
2023-01-06,10.6527
2023-01-07,4.74137
2023-01-08,4.61822
2023-01-09,16.50246
2023-01-10,14.0394
2023-01-11,14.22413
2023-01-12,14.53201
2023-01-13,15.20935
2023-01-14,7.51231
2023-01-15,6.15763
2023-01-16,15.94827
2023-01-17,14.28571
2023-01-18,14.59359
2023-01-19,13.73152
2023-01-20,13.73152
2023-01-21,6.89655
2023-01-22,4.6798
2023-01-23,5.35714
2023-01-24,7.08128
2023-01-25,19.82758
2023-01-26,21.79802
2023-01-27,23.27586
2023-01-28,10.28325
2023-01-29,9.97536
2023-01-30,22.16748
2023-01-31,19.33497
2023-02-01,18.41133
2023-02-02,24.26108
2023-02-03,21.92118
2023-02-04,9.42118
2023-02-05,7.266
2023-02-06,18.78078
2023-02-07,24.07635
2023-02-08,26.5394
2023-02-09,24.44581
2023-02-10,23.9532
2023-02-11,7.38916
2023-02-12,7.57389
2023-02-13,18.90394
2023-02-14,20.32019
2023-02-15,21.30541
2023-02-16,21.67487
2023-02-17,16.81034
2023-02-18,6.95812
2023-02-19,6.58866
2023-02-20,22.41379
2023-02-21,21.18226
2023-02-22,17.98029
2023-02-23,16.07142
2023-02-24,18.84236
2023-02-25,6.89655
2023-02-26,4.9261
2023-02-27,17.11822
2023-02-28,19.64285
2023-03-01,9.23645
2023-03-02,17.98029
2023-03-03,19.58128
2023-03-04,6.89655
2023-03-05,4.31034
2023-03-06,23.64532
2023-03-07,23.76847
2023-03-08,22.16748
2023-03-09,18.16502
2023-03-10,15.14778
2023-03-11,4.55665
2023-03-12,4.49507
2023-03-13,18.10344
2023-03-14,17.67241
2023-03-15,22.66009
2023-03-16,19.95073
2023-03-17,23.39901
2023-03-18,8.62068
2023-03-19,7.32758
2023-03-20,18.4729
2023-03-21,22.29064
2023-03-22,22.22906
2023-03-23,25.61576
2023-03-24,22.04433
2023-03-25,8.99014
2023-03-26,7.75862
2023-03-27,22.78325
2023-03-28,22.41379
2023-03-29,27.46305
2023-03-30,29.55665
2023-03-31,24.01477
2023-04-01,10.34482
2023-04-02,10.16009
2023-04-03,25.0
2023-04-04,23.70689
2023-04-05,25.55418
2023-04-06,23.21428
2023-04-07,25.80049
2023-04-08,9.1133
2023-04-09,8.37438
2023-04-10,38.17733
2023-04-11,36.6995
2023-04-12,29.43349
2023-04-13,26.04679
2023-04-14,29.74137
2023-04-15,11.20689
2023-04-16,10.03694
2023-04-17,28.38669
2023-04-18,29.74137
2023-04-19,32.57389
2023-04-20,24.69211
2023-04-21,20.07389
2023-04-22,7.82019
2023-04-23,6.71182
2023-04-24,20.07389
2023-04-25,19.21182
2023-04-26,20.93596
2023-04-27,25.30788
2023-04-28,22.22906
2023-04-29,7.88177
2023-04-30,5.91133
2023-05-01,8.0665
2023-05-02,22.9064
2023-05-03,20.75123
2023-05-04,17.4261
2023-05-05,7.82019
2023-05-06,6.65024
2023-05-07,5.78817
2023-05-08,17.30295
2023-05-09,17.67241
2023-05-10,16.00985
2023-05-11,19.82758
2023-05-12,16.50246
2023-05-13,6.46551
2023-05-14,5.7266
2023-05-15,15.88669
2023-05-16,18.90394
2023-05-17,21.30541
2023-05-18,19.08866
2023-05-19,22.53694
2023-05-20,7.45073
2023-05-21,7.08128
2023-05-22,23.33743
2023-05-23,23.89162
2023-05-24,22.04433
2023-05-25,23.09113
2023-05-26,25.43103
2023-05-27,9.05172
2023-05-28,6.95812
2023-05-29,7.69704
