date,삼성전자우
2021-03-15,24.14718
2021-03-16,23.81642
2021-03-17,22.72926
2021-03-18,23.877
2021-03-19,21.52068
2021-03-20,3.45096
2021-03-21,2.88327
2021-03-22,23.2575
2021-03-23,22.06155
2021-03-24,21.6983
2021-03-25,22.01153
2021-03-26,20.84343
2021-03-27,3.08539
2021-03-28,2.66337
2021-03-29,22.828
2021-03-30,22.28738
2021-03-31,21.06694
2021-04-01,21.66298
2021-04-02,25.47564
2021-04-03,3.80312
2021-04-04,3.26405
2021-04-05,27.51616
2021-04-06,29.13697
2021-04-07,27.99155
2021-04-08,23.91232
2021-04-09,22.51631
2021-04-10,2.97479
2021-04-11,2.45403
2021-04-12,22.02339
2021-04-13,23.67334
2021-04-14,21.29768
2021-04-15,21.3165
2021-04-16,21.30154
2021-04-17,3.43781
2021-04-18,2.71286
2021-04-19,21.78905
2021-04-20,22.01592
2021-04-21,21.06643
2021-04-22,19.72739
2021-04-23,20.03959
2021-04-24,2.9815
2021-04-25,2.26119
2021-04-26,22.40984
2021-04-27,19.475
2021-04-28,20.18448
2021-04-29,21.11025
2021-04-30,18.59331
2021-05-01,2.64661
2021-05-02,2.29935
2021-05-03,22.76741
2021-05-04,20.14452
2021-05-05,3.65075
2021-05-06,19.13367
2021-05-07,18.57836
2021-05-08,2.62186
2021-05-09,2.12249
2021-05-10,22.16751
2021-05-11,19.94653
2021-05-12,24.08505
2021-05-13,27.16065
2021-05-14,24.23509
2021-05-15,2.8794
2021-05-16,2.43134
2021-05-17,20.44099
2021-05-18,19.11253
2021-05-19,3.34268
2021-05-20,18.89495
2021-05-21,19.35384
2021-05-22,2.34884
2021-05-23,1.91238
2021-05-24,18.17851
2021-05-25,17.4961
2021-05-26,16.29603
2021-05-27,17.39736
2021-05-28,17.06505
2021-05-29,2.20087
2021-05-30,1.72161
2021-05-31,16.98668
2021-06-01,17.4796
2021-06-02,16.57497
2021-06-03,23.46787
2021-06-04,17.82274
2021-06-05,2.1475
2021-06-06,1.74558
2021-06-07,18.393
2021-06-08,17.00086
2021-06-09,15.53576
2021-06-10,15.18128
2021-06-11,15.21918
2021-06-12,1.86495
2021-06-13,1.46948
2021-06-14,14.97323
2021-06-15,14.67753
2021-06-16,15.69302
2021-06-17,14.09052
2021-06-18,13.8175
2021-06-19,1.72496
2021-06-20,1.3398
2021-06-21,14.76312
2021-06-22,14.12326
2021-06-23,14.09928
2021-06-24,16.71599
2021-06-25,17.07382
2021-06-26,1.92321
2021-06-27,1.52774
2021-06-28,15.73685
2021-06-29,14.02993
2021-06-30,13.72804
2021-07-01,12.65738
2021-07-02,12.174
2021-07-03,1.48134
2021-07-04,1.25215
2021-07-05,12.71719
2021-07-06,12.61098
2021-07-07,13.22868
2021-07-08,13.71747
2021-07-09,15.36639
2021-07-10,2.0302
2021-07-11,1.58523
2021-07-12,13.37769
2021-07-13,12.17142
2021-07-14,11.80483
2021-07-15,12.38231
2021-07-16,10.59315
2021-07-17,1.32098
2021-07-18,1.05596
2021-07-19,10.64471
2021-07-20,11.14021
2021-07-21,11.19332
2021-07-22,12.35472
2021-07-23,10.67513
2021-07-24,1.42307
2021-07-25,1.03688
2021-07-26,9.85712
2021-07-27,10.0497
2021-07-28,10.34488
2021-07-29,11.10077
2021-07-30,9.3263
2021-07-31,1.32897
2021-08-01,1.02709
2021-08-02,10.35417
2021-08-03,14.69506
2021-08-04,17.14368
2021-08-05,14.64454
2021-08-06,12.30316
2021-08-07,1.58549
2021-08-08,1.35553
2021-08-09,14.81752
2021-08-10,14.11191
2021-08-11,14.10856
2021-08-12,16.74821
2021-08-13,25.81491
2021-08-14,2.92323
2021-08-15,2.00158
2021-08-16,3.74202
2021-08-17,18.5598
2021-08-18,18.66395
2021-08-19,16.48628
2021-08-20,15.91009
2021-08-21,2.08795
2021-08-22,1.67082
2021-08-23,15.55432
2021-08-24,18.48349
2021-08-25,16.86603
2021-08-26,13.80667
2021-08-27,11.88526
2021-08-28,1.5182
2021-08-29,1.20677
2021-08-30,12.01416
2021-08-31,13.41326
2021-09-01,12.81671
2021-09-02,10.83677
2021-09-03,11.18532
2021-09-04,1.58368
2021-09-05,1.28308
2021-09-06,13.2542
2021-09-07,11.16419
2021-09-08,11.05977
2021-09-09,10.78186
2021-09-10,10.53978
2021-09-11,1.31763
2021-09-12,1.12866
2021-09-13,10.88653
2021-09-14,11.83963
2021-09-15,10.68415
2021-09-16,9.54131
2021-09-17,9.45443
2021-09-18,1.29572
2021-09-19,0.86286
2021-09-20,0.97965
2021-09-21,0.99976
2021-09-22,1.09747
2021-09-23,10.56273
2021-09-24,9.59339
2021-09-25,1.32897
2021-09-26,0.96521
2021-09-27,10.08528
2021-09-28,9.31264
2021-09-29,14.15806
2021-09-30,12.17014
2021-10-01,12.55555
2021-10-02,1.58188
2021-10-03,1.20162
2021-10-04,2.23386
2021-10-05,15.85956
2021-10-06,14.73399
2021-10-07,13.4045
2021-10-08,12.65403
2021-10-09,1.61514
2021-10-10,1.25627
2021-10-11,2.0565
2021-10-12,15.30477
2021-10-13,13.50633
2021-10-14,11.9822
2021-10-15,11.66948
2021-10-16,1.53651
2021-10-17,1.1052
2021-10-18,10.24744
2021-10-19,9.74858
2021-10-20,9.14532
2021-10-21,8.83493
2021-10-22,8.32886
2021-10-23,1.20755
2021-10-24,0.94974
2021-10-25,9.73698
2021-10-26,10.53978
2021-10-27,9.31625
2021-10-28,10.60965
2021-10-29,9.34564
2021-10-30,1.32511
2021-10-31,0.97552
2021-11-01,10.01954
2021-11-02,11.90176
2021-11-03,9.8383
2021-11-04,10.14509
2021-11-05,8.80605
2021-11-06,1.10597
2021-11-07,0.85461
2021-11-08,9.04169
2021-11-09,8.6078
2021-11-10,8.00996
2021-11-11,7.93313
2021-11-12,8.05017
2021-11-13,1.13717
2021-11-14,1.1003
2021-11-15,9.69806
2021-11-16,8.97363
2021-11-17,8.42193
2021-11-18,8.0873
2021-11-19,8.23682
2021-11-20,1.19131
2021-11-21,0.96444
2021-11-22,17.22025
2021-11-23,14.10856
2021-11-24,12.27919
2021-11-25,9.65578
2021-11-26,8.56063
2021-11-27,1.33593
2021-11-28,0.99718
2021-11-29,10.0943
2021-11-30,11.16805
2021-12-01,16.54558
2021-12-02,15.12018
2021-12-03,12.26088
2021-12-04,1.46793
2021-12-05,1.17893
2021-12-06,14.19699
2021-12-07,15.04903
2021-12-08,14.83815
2021-12-09,12.70198
2021-12-10,10.89865
2021-12-11,1.32665
2021-12-12,1.09669
2021-12-13,12.30858
2021-12-14,9.98602
2021-12-15,9.64598
2021-12-16,10.56634
2021-12-17,9.23143
2021-12-18,1.19285
2021-12-19,0.91314
2021-12-20,9.36033
2021-12-21,10.4529
2021-12-22,11.87083
2021-12-23,12.72673
2021-12-24,12.04098
2021-12-25,1.43854
2021-12-26,1.42849
2021-12-27,10.78315
2021-12-28,10.75402
2021-12-29,10.05434
2021-12-30,9.19173
2021-12-31,3.21017
2022-01-01,0.90798
2022-01-02,0.89947
2022-01-03,9.71687
2022-01-04,9.06437
2022-01-05,9.1131
2022-01-06,8.87901
2022-01-07,10.02443
2022-01-08,1.23152
2022-01-09,0.94742
2022-01-10,8.67921
2022-01-11,9.0208
2022-01-12,9.79318
2022-01-13,9.08758
2022-01-14,8.31442
2022-01-15,1.13562
2022-01-16,0.8639
2022-01-17,8.04656
2022-01-18,7.71709
2022-01-19,8.02542
2022-01-20,8.88804
2022-01-21,9.01127
2022-01-22,1.34496
2022-01-23,0.99202
2022-01-24,9.42143
2022-01-25,10.63595
2022-01-26,9.91693
2022-01-27,11.43565
2022-01-28,11.95306
2022-01-29,1.4834
2022-01-30,0.99125
2022-01-31,0.983
2022-02-01,1.09154
2022-02-02,1.18254
2022-02-03,10.79913
2022-02-04,9.43974
2022-02-05,1.24544
2022-02-06,0.9366
2022-02-07,8.88004
2022-02-08,8.3683
2022-02-09,8.41316
2022-02-10,9.10201
2022-02-11,8.61115
2022-02-12,1.1663
2022-02-13,0.86596
2022-02-14,8.66993
2022-02-15,8.50623
2022-02-16,9.0123
2022-02-17,8.75449
2022-02-18,7.59386
2022-02-19,0.97656
2022-02-20,0.80512
2022-02-21,7.81196
2022-02-22,7.83413
2022-02-23,7.5851
2022-02-24,9.64521
2022-02-25,8.91691
2022-02-26,1.25962
2022-02-27,0.92422
2022-02-28,8.05817
2022-03-01,1.48907
2022-03-02,8.10302
2022-03-03,8.32473
2022-03-04,7.75602
2022-03-05,1.23436
2022-03-06,0.98068
2022-03-07,10.35855
2022-03-08,10.23274
2022-03-09,1.69841
2022-03-10,9.26727
2022-03-11,8.4245
2022-03-12,1.18976
2022-03-13,1.01755
2022-03-14,8.5235
2022-03-15,8.08524
2022-03-16,8.16103
2022-03-17,9.1082
2022-03-18,8.11437
2022-03-19,1.24235
2022-03-20,1.04281
2022-03-21,7.86507
2022-03-22,7.91405
2022-03-23,7.94138
2022-03-24,7.60624
2022-03-25,8.03599
2022-03-26,1.06447
2022-03-27,0.95103
2022-03-28,8.28632
2022-03-29,7.89317
2022-03-30,8.00171
2022-03-31,8.12648
2022-04-01,7.6975
2022-04-02,1.07297
2022-04-03,0.8028
2022-04-04,7.90323
2022-04-05,7.615
2022-04-06,7.83285
2022-04-07,8.96899
2022-04-08,8.67406
2022-04-09,1.24235
2022-04-10,0.97217
2022-04-11,7.7965
2022-04-12,9.47892
2022-04-13,9.79757
2022-04-14,8.66529
2022-04-15,10.11621
2022-04-16,1.48469
2022-04-17,1.1614
2022-04-18,8.99709
2022-04-19,8.87257
2022-04-20,8.3072
2022-04-21,8.36805
2022-04-22,7.43531
2022-04-23,1.06962
2022-04-24,0.98016
2022-04-25,9.09479
2022-04-26,9.20926
2022-04-27,10.84296
2022-04-28,10.04197
2022-04-29,10.97418
2022-04-30,1.54063
2022-05-01,1.15831
2022-05-02,9.20539
2022-05-03,9.3361
2022-05-04,8.6011
2022-05-05,1.6056
2022-05-06,8.16335
2022-05-07,1.12814
2022-05-08,0.89973
2022-05-09,8.2559
2022-05-10,8.76893
2022-05-11,8.15304
2022-05-12,8.69597
2022-05-13,8.94759
2022-05-14,1.23307
2022-05-15,0.8657
2022-05-16,9.28815
2022-05-17,9.65036
2022-05-18,10.53566
2022-05-19,9.34796
2022-05-20,9.77952
2022-05-21,1.39342
2022-05-22,0.93453
2022-05-23,8.86715
2022-05-24,8.1734
2022-05-25,8.13267
2022-05-26,8.04399
2022-05-27,7.42887
2022-05-28,0.96934
2022-05-29,0.72185
2022-05-30,8.4245
2022-05-31,8.0708
2022-06-01,1.51176
2022-06-02,6.77044
2022-06-03,6.66474
2022-06-04,0.8443
2022-06-05,0.69813
2022-06-06,0.92035
2022-06-07,6.53326
2022-06-08,6.90424
2022-06-09,6.71088
2022-06-10,7.22443
2022-06-11,1.15444
2022-06-12,0.90772
2022-06-13,8.99606
2022-06-14,9.64134
2022-06-15,9.44463
2022-06-16,9.85686
2022-06-17,10.96619
2022-06-18,1.55172
2022-06-19,1.0655
2022-06-20,10.81899
2022-06-21,9.55884
2022-06-22,9.29872
2022-06-23,9.37761
2022-06-24,9.13243
2022-06-25,1.25498
2022-06-26,0.87369
2022-06-27,9.38121
2022-06-28,8.43172
2022-06-29,7.6315
2022-06-30,7.937
2022-07-01,8.37062
2022-07-02,1.14258
2022-07-03,0.83605
2022-07-04,7.98057
2022-07-05,7.79134
2022-07-06,7.55184
2022-07-07,8.72021
2022-07-08,8.17804
2022-07-09,0.94304
2022-07-10,0.6971
2022-07-11,7.53818
2022-07-12,6.7743
2022-07-13,7.0022
2022-07-14,6.89573
2022-07-15,8.4936
2022-07-16,1.17017
2022-07-17,0.79893
2022-07-18,10.37531
2022-07-19,8.64596
2022-07-20,8.64132
2022-07-21,8.21104
2022-07-22,7.32214
2022-07-23,0.90205
2022-07-24,0.72829
2022-07-25,7.90477
2022-07-26,7.22907
2022-07-27,6.80833
2022-07-28,8.11102
2022-07-29,7.69337
2022-07-30,0.91391
2022-07-31,0.69503
2022-08-01,7.25304
2022-08-02,6.64592
2022-08-03,6.57476
2022-08-04,6.97049
2022-08-05,6.54434
2022-08-06,0.8327
2022-08-07,0.62182
2022-08-08,6.58121
2022-08-09,6.74749
2022-08-10,6.81246
2022-08-11,7.53843
2022-08-12,7.83465
2022-08-13,0.94897
2022-08-14,0.6659
2022-08-15,0.93299
2022-08-16,7.98314
2022-08-17,6.9179
2022-08-18,7.05686
2022-08-19,6.40796
2022-08-20,0.7783
2022-08-21,0.57851
2022-08-22,6.29041
2022-08-23,6.14475
2022-08-24,5.99703
2022-08-25,6.16021
2022-08-26,6.09989
2022-08-27,0.74891
2022-08-28,0.55943
2022-08-29,6.5183
2022-08-30,6.27597
2022-08-31,6.20456
2022-09-01,5.79516
2022-09-02,5.732
2022-09-03,0.74711
2022-09-04,0.58289
2022-09-05,6.1896
2022-09-06,5.7467
2022-09-07,6.30433
2022-09-08,6.0308
2022-09-09,0.8327
2022-09-10,0.60867
2022-09-11,0.59165
2022-09-12,0.79145
2022-09-13,8.3567
2022-09-14,7.41391
2022-09-15,6.26927
2022-09-16,6.21719
2022-09-17,0.85771
2022-09-18,0.65843
2022-09-19,6.01069
2022-09-20,6.04704
2022-09-21,6.4438
2022-09-22,7.81763
2022-09-23,6.78307
2022-09-24,0.97063
2022-09-25,0.70973
2022-09-26,7.99114
2022-09-27,7.24067
2022-09-28,8.23115
2022-09-29,7.29094
2022-09-30,7.45774
2022-10-01,1.08354
2022-10-02,0.92345
2022-10-03,1.18589
2022-10-04,8.97956
2022-10-05,9.80092
2022-10-06,8.72356
2022-10-07,8.32834
2022-10-08,0.98094
2022-10-09,0.67364
2022-10-10,0.94974
2022-10-11,7.44898
2022-10-12,7.14554
2022-10-13,6.62246
2022-10-14,7.03494
2022-10-15,1.03533
2022-10-16,0.73242
2022-10-17,7.78464
2022-10-18,7.5606
2022-10-19,6.89057
2022-10-20,6.15712
2022-10-21,5.99677
2022-10-22,0.85925
2022-10-23,0.59733
2022-10-24,7.25253
2022-10-25,7.28218
2022-10-26,8.26621
2022-10-27,8.90376
2022-10-28,7.34044
2022-10-29,0.90334
2022-10-30,0.61073
2022-10-31,8.35876
2022-11-01,8.60729
2022-11-02,7.50337
2022-11-03,7.3126
2022-11-04,6.68717
2022-11-05,0.85436
2022-11-06,0.62697
2022-11-07,7.31466
2022-11-08,9.53951
2022-11-09,9.66557
2022-11-10,8.16567
2022-11-11,11.58569
2022-11-12,1.31686
2022-11-13,0.85075
2022-11-14,8.6359
2022-11-15,8.69803
2022-11-16,8.58228
2022-11-17,7.85502
2022-11-18,7.47501
2022-11-19,0.80821
2022-11-20,0.60712
2022-11-21,6.4572
2022-11-22,6.14062
2022-11-23,6.5727
2022-11-24,6.37419
2022-11-25,5.50591
2022-11-26,0.6855
2022-11-27,0.5089
2022-11-28,5.67606
2022-11-29,5.85137
2022-11-30,6.41132
2022-12-01,7.3456
2022-12-02,5.66033
2022-12-03,0.64064
2022-12-04,0.54319
2022-12-05,5.98465
2022-12-06,5.35432
2022-12-07,5.63275
2022-12-08,5.36541
2022-12-09,5.97563
2022-12-10,0.73834
2022-12-11,0.58057
2022-12-12,5.33447
2022-12-13,5.69462
2022-12-14,5.79749
2022-12-15,5.12591
2022-12-16,5.04367
2022-12-17,0.63883
2022-12-18,0.53339
2022-12-19,5.05656
2022-12-20,4.83923
2022-12-21,5.0661
2022-12-22,5.29425
2022-12-23,4.87249
2022-12-24,0.61898
2022-12-25,0.49395
2022-12-26,5.12127
2022-12-27,5.28781
2022-12-28,5.6477
2022-12-29,5.40846
2022-12-30,2.48264
2022-12-31,0.61099
2023-01-01,0.49781
2023-01-02,5.51545
2023-01-03,5.85033
2023-01-04,7.23448
2023-01-05,6.91326
2023-01-06,7.34611
2023-01-07,0.91082
2023-01-08,0.60454
2023-01-09,7.80861
2023-01-10,7.15998
2023-01-11,6.83695
2023-01-12,6.31206
2023-01-13,6.61885
2023-01-14,0.82033
2023-01-15,0.58237
2023-01-16,6.76863
2023-01-17,5.75288
2023-01-18,5.28007
2023-01-19,5.88591
2023-01-20,5.67915
2023-01-21,0.77676
2023-01-22,0.57773
2023-01-23,0.61511
2023-01-24,0.78088
2023-01-25,8.05481
2023-01-26,8.40543
2023-01-27,9.17188
2023-01-28,1.17274
2023-01-29,0.84946
2023-01-30,7.53972
2023-01-31,7.82021
2023-02-01,7.80397
2023-02-02,8.35309
2023-02-03,7.63227
2023-02-04,0.9335
2023-02-05,0.63625
2023-02-06,6.58585
2023-02-07,6.88954
2023-02-08,7.84754
2023-02-09,6.99885
2023-02-10,6.18393
2023-02-11,0.74324
2023-02-12,0.56278
2023-02-13,6.26927
2023-02-14,6.62297
2023-02-15,6.02203
2023-02-16,6.91687
2023-02-17,5.65544
2023-02-18,0.67931
2023-02-19,0.53752
2023-02-20,6.15248
2023-02-21,5.82017
2023-02-22,5.4479
2023-02-23,5.93103
2023-02-24,5.43888
2023-02-25,0.67389
2023-02-26,0.49988
2023-02-27,5.55902
2023-02-28,5.77583
2023-03-01,1.04771
2023-03-02,5.70854
2023-03-03,5.33473
2023-03-04,0.66796
2023-03-05,0.51174
2023-03-06,6.19192
2023-03-07,5.74412
2023-03-08,5.28085
2023-03-09,5.31307
2023-03-10,5.10193
2023-03-11,0.64347
2023-03-12,0.50993
2023-03-13,6.18909
2023-03-14,5.6361
2023-03-15,5.95268
2023-03-16,5.64229
2023-03-17,6.21384
2023-03-18,0.74479
2023-03-19,0.53288
2023-03-20,5.98671
2023-03-21,6.01997
2023-03-22,6.2489
2023-03-23,6.63638
2023-03-24,6.81375
2023-03-25,0.826
2023-03-26,0.59217
2023-03-27,6.03054
2023-03-28,6.21487
2023-03-29,5.78073
2023-03-30,6.75419
2023-03-31,6.68691
2023-04-01,0.80305
2023-04-02,0.63961
2023-04-03,6.35589
2023-04-04,6.26411
2023-04-05,5.97666
2023-04-06,5.4412
2023-04-07,9.59081
2023-04-08,1.12582
2023-04-09,0.80666
2023-04-10,8.96254
2023-04-11,8.45828
2023-04-12,7.54565
2023-04-13,7.00091
2023-04-14,7.3804
2023-04-15,0.80383
2023-04-16,0.56923
2023-04-17,6.72197
2023-04-18,6.59461
2023-04-19,6.21513
2023-04-20,5.6789
2023-04-21,6.00734
2023-04-22,0.73731
2023-04-23,0.52695
2023-04-24,5.59562
2023-04-25,6.05529
2023-04-26,6.06844
2023-04-27,6.632
2023-04-28,6.66319
2023-04-29,0.74144
2023-04-30,0.50194
2023-05-01,1.76002
2023-05-02,6.1762
2023-05-03,5.24811
2023-05-04,4.98334
2023-05-05,0.76567
2023-05-06,0.66513
2023-05-07,0.46121
2023-05-08,6.32108
2023-05-09,5.9037
2023-05-10,5.43914
2023-05-11,5.61187
2023-05-12,4.93384
2023-05-13,0.56149
2023-05-14,0.46404
2023-05-15,5.34942
2023-05-16,6.08442
2023-05-17,6.11871
2023-05-18,6.94445
2023-05-19,10.30235
2023-05-20,1.20987
2023-05-21,0.8046
2023-05-22,9.27655
2023-05-23,7.64078
2023-05-24,6.61008
2023-05-25,8.54361
2023-05-26,12.31915
2023-05-27,1.45607
2023-05-28,0.93092
2023-05-29,1.71233
