date,SOXL
2023-05-30,43.67692
2023-05-31,27.02593
2023-06-01,17.36325
2023-06-02,15.79088
2023-06-03,9.0848
2023-06-04,5.24123
2023-06-05,9.46109
2023-06-06,11.2888
2023-06-07,11.97419
2023-06-08,9.38045
2023-06-09,10.72436
2023-06-10,6.15508
2023-06-11,3.84356
2023-06-12,9.16543
2023-06-13,28.39672
2023-06-14,18.7206
2023-06-15,19.60757
2023-06-16,30.65448
2023-06-17,7.61994
2023-06-18,4.28705
2023-06-19,6.35667
2023-06-20,9.75675
2023-06-21,10.60341
2023-06-22,11.38287
2023-06-23,9.20575
2023-06-24,6.57169
2023-06-25,3.6151
2023-06-26,6.1954
2023-06-27,7.86184
2023-06-28,12.44456
2023-06-29,9.29982
2023-06-30,7.63338
2023-07-01,6.7464
2023-07-02,3.87044
2023-07-03,8.38596
2023-07-04,7.61994
2023-07-05,6.66577
2023-07-06,12.24297
2023-07-07,9.13855
2023-07-08,5.0262
2023-07-09,2.4459
2023-07-10,6.00725
2023-07-11,9.95833
2023-07-12,8.54723
2023-07-13,12.22953
2023-07-14,16.32845
2023-07-15,10.81843
2023-07-16,4.2333
2023-07-17,7.71401
2023-07-18,15.57586
2023-07-19,12.01451
2023-07-20,12.67302
2023-07-21,14.58137
2023-07-22,5.36218
2023-07-23,3.03722
2023-07-24,5.83254
2023-07-25,9.13855
2023-07-26,9.54172
2023-07-27,13.43905
2023-07-28,15.5221
2023-07-29,8.45316
2023-07-30,3.99139
2023-07-31,18.88187
2023-08-01,11.71885
2023-08-02,11.38287
2023-08-03,16.16718
2023-08-04,10.36151
2023-08-05,5.56376
2023-08-06,3.05066
2023-08-07,5.85942
2023-08-08,8.86977
2023-08-09,8.41284
2023-08-10,8.91009
2023-08-11,10.64373
2023-08-12,11.2888
2023-08-13,4.75742
2023-08-14,8.74882
2023-08-15,10.99314
2023-08-16,8.27845
2023-08-17,11.57102
2023-08-18,12.18922
2023-08-19,5.8863
2023-08-20,4.15266
2023-08-21,8.02311
2023-08-22,11.92044
2023-08-23,9.52828
2023-08-24,20.48111
2023-08-25,14.03037
2023-08-26,6.8136
2023-08-27,3.64198
2023-08-28,6.39698
2023-08-29,8.3994
2023-08-30,9.86426
2023-08-31,8.07687
2023-09-01,8.13062
2023-09-02,4.39457
2023-09-03,3.19849
2023-09-04,4.00483
2023-09-05,5.0262
2023-09-06,6.37011
2023-09-07,8.89665
2023-09-08,8.80258
2023-09-09,5.37562
2023-09-10,3.10442
2023-09-11,6.70608
2023-09-12,9.52828
2023-09-13,8.18438
2023-09-14,7.40491
2023-09-15,8.23814
2023-09-16,12.67302
2023-09-17,5.07996
2023-09-18,10.41526
2023-09-19,10.1196
2023-09-20,7.57962
2023-09-21,15.11893
2023-09-22,11.71885
2023-09-23,9.09823
2023-09-24,2.95659
2023-09-25,7.01518
2023-09-26,8.25157
2023-09-27,8.06343
2023-09-28,6.03413
2023-09-29,8.42628
2023-09-30,4.67679
2023-10-01,2.97003
2023-10-02,5.51001
2023-10-03,7.09582
2023-10-04,8.81601
2023-10-05,7.3646
2023-10-06,5.79223
2023-10-07,5.07996
2023-10-08,2.204
2023-10-09,5.0934
2023-10-10,7.9156
2023-10-11,8.89665
2023-10-12,8.14406
2023-10-13,7.18989
2023-10-14,7.20333
2023-10-15,2.95659
2023-10-16,6.26259
2023-10-17,8.72194
2023-10-18,8.26501
2023-10-19,9.16543
2023-10-20,10.17336
2023-10-21,7.88872
2023-10-22,3.09098
2023-10-23,7.23021
2023-10-24,8.72194
2023-10-25,9.52828
2023-10-26,25.18478
2023-10-27,10.84531
2023-10-28,6.27603
2023-10-29,3.73605
2023-10-30,10.60341
2023-10-31,15.92527
2023-11-01,8.9504
2023-11-02,13.23746
2023-11-03,11.03346
2023-11-04,16.81225
2023-11-05,3.96452
2023-11-06,8.92353
2023-11-07,7.99623
2023-11-08,7.02862
2023-11-09,6.69264
2023-11-10,7.47211
2023-11-11,11.86668
2023-11-12,4.83805
2023-11-13,7.51243
2023-11-14,10.4959
2023-11-15,19.5135
2023-11-16,11.62478
2023-11-17,8.7757
2023-11-18,5.8863
2023-11-19,3.26569
2023-11-20,6.8136
2023-11-21,14.59481
2023-11-22,12.35049
2023-11-23,6.92111
2023-11-24,4.67679
2023-11-25,3.81669
2023-11-26,2.76844
2023-11-27,5.30842
2023-11-28,6.4373
2023-11-29,7.8484
2023-11-30,11.39631
2023-12-01,5.96693
2023-12-02,4.52896
2023-12-03,2.86251
2023-12-04,6.08789
2023-12-05,8.65475
2023-12-06,7.68713
2023-12-07,6.55825
2023-12-08,9.04448
2023-12-09,5.38906
2023-12-10,4.05859
2023-12-11,8.37253
2023-12-12,33.85297
2023-12-13,14.78295
2023-12-14,29.2165
2023-12-15,32.5897
2023-12-16,15.13237
2023-12-17,7.72745
2023-12-18,13.08963
2023-12-19,14.662
2023-12-20,13.74815
2023-12-21,13.78846
2023-12-22,11.66509
2023-12-23,6.28947
2023-12-24,3.6823
2023-12-25,3.66886
2023-12-26,8.07687
2023-12-27,20.93804
2023-12-28,12.78054
2023-12-29,10.03897
2023-12-30,6.1954
2023-12-31,3.96452
2024-01-01,4.35425
2024-01-02,13.14339
2024-01-03,23.93495
2024-01-04,22.18787
2024-01-05,17.09447
2024-01-06,8.3994
2024-01-07,4.85149
2024-01-08,8.02311
2024-01-09,19.23128
2024-01-10,13.009
2024-01-11,13.33154
2024-01-12,10.10616
2024-01-13,6.23572
2024-01-14,3.78981
2024-01-15,4.99932
2024-01-16,7.13613
2024-01-17,11.30224
2024-01-18,14.87703
2024-01-19,25.52076
2024-01-20,28.70581
2024-01-21,11.20817
2024-01-22,28.47735
2024-01-23,20.02419
2024-01-24,19.95699
2024-01-25,33.77234
2024-01-26,34.068
2024-01-27,14.99798
2024-01-28,8.62787
2024-01-29,13.04932
2024-01-30,16.23437
2024-01-31,19.16409
2024-02-01,15.0383
2024-02-02,15.05174
2024-02-03,9.05792
2024-02-04,5.76535
2024-02-05,11.2888
2024-02-06,17.0004
2024-02-07,11.88012
2024-02-08,13.38529
2024-02-09,17.10791
2024-02-10,15.84464
2024-02-11,8.30533
2024-02-12,14.52761
2024-02-13,25.7761
2024-02-14,18.25023
2024-02-15,18.68028
2024-02-16,16.18062
2024-02-17,9.68955
2024-02-18,5.21435
2024-02-19,8.58755
2024-02-20,10.72436
2024-02-21,17.73955
2024-02-22,28.22201
2024-02-23,32.29404
2024-02-24,12.44456
2024-02-25,6.32979
2024-02-26,12.24297
2024-02-27,12.99556
2024-02-28,12.43112
2024-02-29,11.49039
2024-03-01,19.29848
2024-03-02,42.01048
2024-03-03,16.6241
2024-03-04,38.31474
2024-03-05,34.21583
2024-03-06,25.56108
2024-03-07,35.27751
2024-03-08,60.89235
2024-03-09,33.50356
2024-03-10,12.90149
2024-03-11,27.21408
2024-03-12,25.80298
2024-03-13,23.98871
2024-03-14,25.30573
2024-03-15,27.06625
2024-03-16,11.88012
2024-03-17,7.70057
2024-03-18,19.17752
2024-03-19,26.3943
2024-03-20,21.69063
